actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
367,PT12M00.00S,2026-02-22T02:21:48.4Z,3,REGULAR,substitution,out,['startperiod'],1629750,,,1610612765,50,53,2026-02-22T02:21:59Z,3560000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2026-02-22T02:21:48.4Z,3,REGULAR,substitution,in,['startperiod'],1641824,,,1610612765,50,53,2026-02-22T02:21:59Z,3570000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2026-02-22T02:21:48.4Z,3,REGULAR,substitution,in,['startperiod'],1630188,,,1610612765,50,53,2026-02-22T02:21:59Z,3580000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2026-02-22T02:21:48.4Z,3,REGULAR,substitution,in,['startperiod'],1627824,,,1610612765,50,53,2026-02-22T02:21:59Z,3590000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2026-02-22T02:21:48.4Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612765,50,53,2026-02-22T02:21:59Z,3600000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2026-02-22T02:21:55.4Z,3,REGULAR,period,start,[],0,,,1610612741,50,53,2026-02-22T02:22:00Z,3610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT11M43.00S,2026-02-22T02:22:11.6Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612741,50,53,2026-02-22T02:22:15Z,3620000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1641709]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,,,Thompson,1641709.0
374,PT11M43.00S,2026-02-22T02:22:11.6Z,3,REGULAR,steal,,[],1641709,,,1610612765,50,53,2026-02-22T02:22:13Z,3630000,False,,,0,,A. Thompson STEAL (2 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
375,PT11M38.00S,2026-02-22T02:22:16.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641709,7.178055190538765,49.01960784313725,1610612765,50,55,2026-02-22T02:22:22Z,3640000,False,5.0,15.0,1,left,A. Thompson running Layup (6 PTS) (C. Cunningham 5 AST),"[1641709, 1630595]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,1.58,C. Cunningham,1630595.0,5.0,,,,,
377,PT11M26.00S,2026-02-22T02:22:29.0Z,3,REGULAR,3pt,Jump Shot,[],1630188,66.44218134034165,52.69607843137255,1610612741,53,55,2026-02-22T02:22:33Z,3660000,False,13.0,263.0,1,right,J. Smith 26' 3PT  (13 PTS) (I. Okoro 1 AST),"[1630188, 1630171]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,Made,13.0,,,,,26.32,I. Okoro,1630171.0,1.0,,,,,
379,PT11M04.00S,2026-02-22T02:22:50.4Z,3,REGULAR,2pt,Jump Shot,[],202699,8.623521681997373,80.14705882352942,1610612765,53,57,2026-02-22T02:22:55Z,3680000,False,-151.0,29.0,1,left,T. Harris 15' step back Jump Shot (8 PTS),[202699],1610612765.0,DET,step back,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,Made,8.0,,,,,15.34,,,,,,,,
381,PT10M52.00S,2026-02-22T02:23:03.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,93.77463863337714,54.166666666666664,1610612741,55,57,2026-02-22T02:23:07Z,3700000,False,21.0,6.0,1,right,M. Buzelis driving Layup (8 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,,2.16,,,,,,,,
382,PT10M40.00S,2026-02-22T02:23:13.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,6.915243101182654,50.0,1610612765,55,59,2026-02-22T02:23:17Z,3710000,False,0.0,13.0,1,left,J. Duren alley-oop DUNK (15 PTS) (C. Cunningham 6 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,,1.25,C. Cunningham,1630595.0,6.0,,,,,
384,PT10M28.00S,2026-02-22T02:23:26.5Z,3,REGULAR,3pt,Jump Shot,[],1641824,72.35545335085413,18.38235294117647,1610612741,55,59,2026-02-22T02:23:30Z,3730000,False,-158.0,207.0,1,right,MISS M. Buzelis 26' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.08,,,,,,,,
385,PT10M25.00S,2026-02-22T02:23:29.5Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612765,55,59,2026-02-22T02:23:30Z,3740000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,384.0,2.0,2.0,0.0,,,,,,,,,
386,PT10M21.00S,2026-02-22T02:23:33.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,10.726018396846255,3.6764705882352944,1610612765,55,62,2026-02-22T02:23:39Z,3750000,False,232.0,48.0,1,left,D. Robinson 3PT running (3 PTS) (C. Cunningham 7 AST),"[1629130, 1630595]",1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,,23.66,C. Cunningham,1630595.0,7.0,,,,,
388,PT10M01.00S,2026-02-22T02:23:53.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,90.40735873850197,61.54258578431373,1610612741,55,62,2026-02-22T02:30:15Z,3770000,False,58.0,38.0,1,right,MISS J. Giddey 6' driving floating bank Shot,[1630581],1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.89,,,,,,,,
389,PT09M59.00S,2026-02-22T02:23:55.1Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,55,62,2026-02-22T02:23:57Z,3780000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:8),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,388.0,8.0,8.0,0.0,,,,,,,,,
390,PT09M57.00S,2026-02-22T02:23:57.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202699,25.312089356110377,14.705882352941178,1610612765,55,65,2026-02-22T02:24:03Z,3790000,False,176.0,185.0,1,left,T. Harris 25' 3PT running (11 PTS) (C. Cunningham 8 AST),"[202699, 1630595]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,Made,11.0,,,,,25.6,C. Cunningham,1630595.0,8.0,,,,,
392,PT09M55.00S,2026-02-22T02:24:03.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,55,65,2026-02-22T02:24:03Z,3810000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT09M38.00S,2026-02-22T02:27:18.4Z,3,REGULAR,3pt,Jump Shot,[],1630581,71.43561103810775,18.627450980392158,1610612741,55,65,2026-02-22T02:30:51Z,3820000,False,-157.0,216.0,1,right,MISS J. Giddey 26' pullup 3PT,[1630581],1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.7,,,,,,,,
394,PT09M36.00S,2026-02-22T02:27:20.4Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,55,65,2026-02-22T02:27:21Z,3830000,False,,,0,,J. Duren REBOUND (Off:5 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,,393.0,9.0,4.0,5.0,,,,,,,,,
395,PT09M26.00S,2026-02-22T02:27:30.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,11.957950065703022,44.18275122549019,1610612765,55,65,2026-02-22T02:27:54Z,3840000,False,29.0,60.0,1,left,MISS D. Robinson 6' driving floating bank Shot,[1629130],1610612765.0,DET,driving floating bank,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.66,,,,,,,,
396,PT09M24.00S,2026-02-22T02:27:32.6Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,55,65,2026-02-22T02:27:39Z,3850000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:6),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,395.0,6.0,6.0,0.0,,,,,,,,,
397,PT09M19.00S,2026-02-22T02:27:37.9Z,3,REGULAR,3pt,Jump Shot,[],1630171,90.88370565045992,4.166666666666666,1610612741,55,65,2026-02-22T02:27:42Z,3860000,False,-229.0,33.0,1,right,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.16,,,,,,,,
398,PT09M18.00S,2026-02-22T02:27:38.9Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612741,55,65,2026-02-22T02:37:17Z,3870000,False,,,0,,I. Okoro REBOUND (Off:3 Def:0),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,,,397.0,3.0,0.0,3.0,,,,,,,,,
399,PT09M17.00S,2026-02-22T02:27:43.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630171,93.51182654402102,4.901960784313726,1610612741,58,65,2026-02-22T02:37:23Z,3880000,False,-225.0,8.0,1,right,I. Okoro 3PT  (11 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,Made,11.0,,,,,22.57,,,,,,,,
401,PT08M49.00S,2026-02-22T02:28:09.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,11.383048620236531,47.549019607843135,1610612765,58,67,2026-02-22T02:37:36Z,3900000,False,12.0,55.0,1,left,C. Cunningham driving Hook (17 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,17.0,,,,,5.59,,,,,,,,
402,PT08M39.00S,2026-02-22T02:28:18.8Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612741,58,67,2026-02-22T02:28:45Z,3910000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Buzelis 2 FT),"[202699, 1641824]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1628172.0,1.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,,,,
404,PT08M39.00S,2026-02-22T02:28:45.7Z,3,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,59,67,2026-02-22T02:28:45Z,3930000,False,,,0,,M. Buzelis Free Throw 1 of 2 (9 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
405,PT08M39.00S,2026-02-22T02:29:04.0Z,3,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,60,67,2026-02-22T02:29:04Z,3940000,False,,,0,,M. Buzelis Free Throw 2 of 2 (10 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
406,PT08M23.00S,2026-02-22T02:29:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,7.30946123521682,51.225490196078425,1610612765,60,67,2026-02-22T02:29:30Z,3950000,False,-6.0,16.0,1,left,MISS J. Duren cutting Layup - blocked,"[1631105, 1630581]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.73,,,,,Giddey,1630581.0,,
407,PT08M23.00S,2026-02-22T02:29:24.8Z,3,REGULAR,block,,[],1630581,,,1610612765,60,67,2026-02-22T02:29:27Z,3960000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
408,PT08M23.00S,2026-02-22T02:29:24.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,60,67,2026-02-22T02:29:30Z,3970000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,406.0,,,,,,,,,,,,
410,PT08M20.00S,2026-02-22T02:29:45.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,4.418528252299605,96.32352941176471,1610612765,60,67,2026-02-22T02:29:51Z,3990000,False,-232.0,-11.0,1,left,MISS D. Robinson 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.19,,,,,,,,
411,PT08M17.00S,2026-02-22T02:29:48.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,60,67,2026-02-22T02:29:51Z,4000000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,410.0,,,,,,,,,,,,
413,PT08M13.00S,2026-02-22T02:30:07.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202699,18.528252299605782,95.12101715686273,1610612765,60,70,2026-02-22T02:30:13Z,4020000,False,-226.0,122.0,1,left,T. Harris 25' 3PT  (14 PTS) (D. Robinson 1 AST),"[202699, 1629130]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,Made,14.0,,,,,25.63,D. Robinson,1629130.0,1.0,,,,,
415,PT07M53.00S,2026-02-22T02:30:28.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,88.30486202365309,57.37591911764706,1610612741,62,70,2026-02-22T02:31:12Z,4040000,False,37.0,57.0,1,right,J. Giddey 6' driving floating bank Jump Shot (16 PTS) (G. Yabusele 4 AST),"[1630581, 1627824]",1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,16.0,,,,,6.82,G. Yabusele,1627824.0,4.0,,,,,
417,PT07M42.00S,2026-02-22T02:30:38.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,9.149145860709593,49.754901960784316,1610612765,62,70,2026-02-22T02:34:47Z,4060000,False,1.0,34.0,1,left,MISS C. Cunningham driving floating bank Shot,[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.35,,,,,,,,
418,PT07M41.00S,2026-02-22T02:30:39.6Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,62,70,2026-02-22T02:30:44Z,4070000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:7),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,417.0,7.0,7.0,0.0,,,,,,,,,
419,PT07M37.00S,2026-02-22T02:30:42.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,94.1688567674113,50.73529411764706,1610612741,64,70,2026-02-22T02:35:25Z,4080000,False,4.0,2.0,1,right,J. Giddey running Layup (18 PTS) (G. Yabusele 5 AST),"[1630581, 1627824]",1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,,,,0.44,G. Yabusele,1627824.0,5.0,,,,,
421,PT07M26.00S,2026-02-22T02:30:56.9Z,3,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612765,64,70,2026-02-22T02:34:02Z,4100000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Robinson 2 FT),"[1630581, 1629130]",1610612741.0,CHI,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,202041.0,1.0,0.0,Robinson,1629130.0,,,,,,,,,,,,,,,
423,PT07M26.00S,2026-02-22T02:31:25.0Z,3,REGULAR,freethrow,1 of 2,[],1629130,,,1610612765,64,71,2026-02-22T02:31:25Z,4120000,False,,,0,,D. Robinson Free Throw 1 of 2 (4 PTS),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
425,PT07M26.00S,2026-02-22T02:31:25.0Z,3,REGULAR,freethrow,2 of 2,[],1629130,,,1610612765,64,72,2026-02-22T02:32:00Z,4140000,False,,,0,,D. Robinson Free Throw 2 of 2 (5 PTS),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
426,PT07M14.00S,2026-02-22T02:32:01.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,90.09526938239159,51.470588235294116,1610612741,64,72,2026-02-22T02:38:21Z,4150000,False,7.0,41.0,1,right,MISS J. Giddey driving floating bank Shot,[1630581],1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,4.13,,,,,,,,
427,PT07M12.00S,2026-02-22T02:32:03.9Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,64,72,2026-02-22T02:38:21Z,4160000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:9),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,426.0,9.0,9.0,0.0,,,,,,,,,
428,PT07M08.00S,2026-02-22T02:32:06.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641709,18.2161629434954,53.431372549019606,1610612765,64,72,2026-02-22T02:39:38Z,4170000,False,-17.0,119.0,1,left,MISS A. Thompson 11' running Layup,[1641709],1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,11.99,,,,,,,,
429,PT07M05.00S,2026-02-22T02:32:09.3Z,3,REGULAR,rebound,offensive,[],1629130,,,1610612765,64,72,2026-02-22T02:39:38Z,4180000,False,,,0,,D. Robinson REBOUND (Off:1 Def:2),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,428.0,3.0,2.0,1.0,,,,,,,,,
430,PT07M01.00S,2026-02-22T02:32:09.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,25.706307490144546,14.705882352941178,1610612765,64,72,2026-02-22T02:32:53Z,4190000,False,176.0,189.0,1,left,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.87,,,,,,,,
431,PT06M59.00S,2026-02-22T02:32:11.3Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612741,64,72,2026-02-22T02:32:16Z,4200000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,430.0,3.0,3.0,0.0,,,,,,,,,
432,PT06M55.00S,2026-02-22T02:32:16.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630171,94.43166885676742,49.26470588235294,1610612741,64,72,2026-02-22T02:40:46Z,4210000,False,-4.0,0.0,1,right,MISS I. Okoro running Layup,[1630171],1610612741.0,CHI,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,0.37,,,,,,,,
433,PT06M53.00S,2026-02-22T02:32:18.8Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,64,72,2026-02-22T02:40:46Z,4220000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,432.0,3.0,3.0,0.0,,,,,,,,,
434,PT06M45.00S,2026-02-22T02:32:25.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,5.601182654402102,50.98039215686274,1610612765,64,74,2026-02-22T02:41:38Z,4230000,False,-5.0,0.0,1,left,J. Duren alley-oop DUNK (17 PTS) (C. Cunningham 9 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,,,,,0.49,C. Cunningham,1630595.0,9.0,,,,,
436,PT06M25.00S,2026-02-22T02:32:46.3Z,3,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,64,74,2026-02-22T02:33:31Z,4250000,False,,,0,,M. Buzelis lost ball out-of-bounds TURNOVER (3 TO),[1641824],1610612741.0,CHI,lost ball,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,200833.0,,,,,,,,,,,,,,,3.0,,,,
437,PT06M25.00S,2026-02-22T02:32:48.5Z,3,REGULAR,substitution,out,[],1630188,,,1610612765,64,74,2026-02-22T02:32:56Z,4260000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M25.00S,2026-02-22T02:32:48.5Z,3,REGULAR,substitution,out,[],1627824,,,1610612765,64,74,2026-02-22T02:32:56Z,4270000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M25.00S,2026-02-22T02:32:48.5Z,3,REGULAR,substitution,in,[],1630208,,,1610612765,64,74,2026-02-22T02:32:56Z,4280000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M25.00S,2026-02-22T02:32:48.5Z,3,REGULAR,substitution,in,[],1630172,,,1610612765,64,74,2026-02-22T02:32:56Z,4290000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M13.00S,2026-02-22T02:33:19.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,33.459264126149804,42.15686274509804,1610612765,64,77,2026-02-22T02:33:26Z,4300000,False,39.0,262.0,1,left,D. Robinson 26' 3PT  (8 PTS) (A. Thompson 7 AST),"[1629130, 1641709]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,Made,8.0,,,,,26.49,A. Thompson,1641709.0,7.0,,,,,
443,PT06M06.00S,2026-02-22T02:33:31.0Z,3,REGULAR,turnover,lost ball,[],1630581,,,1610612741,64,77,2026-02-22T02:34:28Z,4320000,False,,,0,,J. Giddey lost ball TURNOVER (3 TO),"[1630581, 1631105]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,3.0,,,Duren,1631105.0
444,PT06M06.00S,2026-02-22T02:33:31.0Z,3,REGULAR,steal,,[],1631105,,,1610612765,64,77,2026-02-22T02:44:55Z,4330000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
445,PT06M01.00S,2026-02-22T02:33:35.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641709,5.995400788436268,51.470588235294116,1610612765,64,79,2026-02-22T02:33:41Z,4340000,False,-7.0,4.0,1,left,A. Thompson running DUNK (8 PTS) (J. Duren 1 AST),"[1641709, 1631105]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,,0.84,J. Duren,1631105.0,1.0,,,,,
447,PT06M01.00S,2026-02-22T02:33:43.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,64,79,2026-02-22T02:33:43Z,4360000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M01.00S,2026-02-22T02:35:46.4Z,3,REGULAR,substitution,out,[],1630581,,,1610612741,64,79,2026-02-22T02:36:04Z,4370000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M01.00S,2026-02-22T02:35:46.4Z,3,REGULAR,substitution,out,[],202699,,,1610612741,64,79,2026-02-22T02:36:04Z,4380000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M01.00S,2026-02-22T02:35:46.4Z,3,REGULAR,substitution,in,[],1630200,,,1610612741,64,79,2026-02-22T02:36:04Z,4390000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M01.00S,2026-02-22T02:35:46.4Z,3,REGULAR,substitution,in,[],1641842,,,1610612741,64,79,2026-02-22T02:36:04Z,4400000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M51.00S,2026-02-22T02:36:43.4Z,3,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612741,64,79,2026-02-22T02:37:06Z,4410000,False,,,0,,D. Robinson shooting personal FOUL (4 PF) (Okoro 2 FT),"[1629130, 1630171]",1610612765.0,DET,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,202041.0,4.0,0.0,Okoro,1630171.0,,,,,,,,,,,,,,,
454,PT05M51.00S,2026-02-22T02:37:07.1Z,3,REGULAR,freethrow,1 of 2,[],1630171,,,1610612741,65,79,2026-02-22T02:37:07Z,4430000,False,,,0,,I. Okoro Free Throw 1 of 2 (12 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
