actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
90,PT04M48.00S,2026-01-25T01:24:49.4Z,1,REGULAR,substitution,out,[],1629632,,,1610612738,20,16,2026-01-25T01:24:52Z,890000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M48.00S,2026-01-25T01:24:49.4Z,1,REGULAR,substitution,in,[],1630581,,,1610612738,20,16,2026-01-25T01:24:52Z,900000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M48.00S,2026-01-25T01:25:10.9Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,20,17,2026-01-25T01:25:10Z,910000,False,,,0,,J. Brown Free Throw 2 of 2 (11 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
93,PT04M31.00S,2026-01-25T01:25:30.1Z,1,REGULAR,3pt,Jump Shot,[],1628989,20.71287779237845,91.66666666666666,1610612741,23,17,2026-01-25T01:25:34Z,920000,False,-208.0,142.0,1,left,K. Huerter 25' 3PT  (5 PTS) (M. Buzelis 3 AST),"[1628989, 1641824]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,25.22,Made,,,,,5.0,M. Buzelis,1641824.0,3.0,,,,,,,,,,
95,PT04M13.00S,2026-01-25T01:25:48.7Z,1,REGULAR,3pt,Jump Shot,[],1628401,66.83639947437582,51.470588235294116,1610612738,23,20,2026-01-25T01:25:54Z,940000,False,7.0,259.0,1,right,D. White 25' 3PT  (3 PTS) (A. Simons 1 AST),"[1628401, 1629014]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,25.93,Made,,,,,3.0,A. Simons,1629014.0,1.0,,,,,,,,,,
97,PT03M56.00S,2026-01-25T01:26:06.4Z,1,REGULAR,3pt,Jump Shot,[],1630245,28.33442838370565,19.11764705882353,1610612741,26,20,2026-01-25T01:26:15Z,960000,False,154.0,214.0,1,left,A. Dosunmu 26' 3PT  (3 PTS) (J. Giddey 1 AST),"[1630245, 1630581]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,26.37,Made,,,,,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,
99,PT03M54.00S,2026-01-25T01:26:12.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,26,20,2026-01-25T01:26:12Z,980000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M54.00S,2026-01-25T01:28:37.0Z,1,REGULAR,substitution,out,[],1641824,,,1610612738,26,20,2026-01-25T01:29:07Z,990000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M54.00S,2026-01-25T01:28:37.0Z,1,REGULAR,substitution,out,[],1630188,,,1610612738,26,20,2026-01-25T01:29:07Z,1000000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M54.00S,2026-01-25T01:28:37.0Z,1,REGULAR,substitution,in,[],202696,,,1610612738,26,20,2026-01-25T01:29:07Z,1010000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M54.00S,2026-01-25T01:28:37.0Z,1,REGULAR,substitution,in,[],1630172,,,1610612738,26,20,2026-01-25T01:29:07Z,1020000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M33.00S,2026-01-25T01:29:58.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631248,87.86136662286465,49.01960784313725,1610612738,26,20,2026-01-25T01:30:03Z,1030000,False,-5.0,62.0,1,right,MISS B. Scheierman 6' driving floating Shot,[1631248],1610612738.0,BOS,driving floating,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
105,PT03M28.00S,2026-01-25T01:30:02.4Z,1,REGULAR,rebound,offensive,[],1631248,,,1610612738,26,20,2026-01-25T01:30:02Z,1040000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:0),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),0-8 Center,,,104.0,1.0,0.0,1.0,,,,,,,,,,,,,,
106,PT03M28.00S,2026-01-25T01:30:02.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631248,94.40999984741211,50.0,1610612738,26,22,2026-01-25T01:30:51Z,1050000,False,0.0,0.0,1,right,B. Scheierman tip Layup (2 PTS),[1631248],1610612738.0,BOS,tip,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
107,PT03M08.00S,2026-01-25T01:30:23.5Z,1,REGULAR,turnover,lost ball,[],1630245,,,1610612741,26,22,2026-01-25T01:30:27Z,1060000,False,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 1628401]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,White,1628401.0,,,,
108,PT03M08.00S,2026-01-25T01:30:23.5Z,1,REGULAR,steal,,[],1628401,,,1610612738,26,22,2026-01-25T01:30:25Z,1070000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
109,PT02M55.00S,2026-01-25T01:30:35.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629674,92.59198423127464,49.50980392156863,1610612738,26,22,2026-01-25T01:30:38Z,1080000,False,-2.0,17.0,1,right,MISS N. Queta driving Layup,[1629674],1610612738.0,BOS,driving,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
110,PT02M54.00S,2026-01-25T01:30:36.1Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612741,26,22,2026-01-25T01:30:38Z,1090000,False,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,109.0,3.0,3.0,0.0,,,,,,,,,,,,,,
111,PT02M51.00S,2026-01-25T01:30:39.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,24.78646517739816,14.215686274509803,1610612741,26,22,2026-01-25T01:32:28Z,1100000,False,179.0,180.0,1,left,MISS A. Dosunmu 25' running 3PT,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
112,PT02M49.00S,2026-01-25T01:30:41.4Z,1,REGULAR,rebound,defensive,[],1631248,,,1610612738,26,22,2026-01-25T01:30:44Z,1110000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:1),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,111.0,2.0,1.0,1.0,,,,,,,,,,,,,,
113,PT02M41.00S,2026-01-25T01:30:49.7Z,1,REGULAR,3pt,Jump Shot,[],1629014,68.9388961892247,27.941176470588236,1610612738,26,22,2026-01-25T01:33:06Z,1120000,False,-110.0,239.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
114,PT02M39.00S,2026-01-25T01:30:51.7Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,26,22,2026-01-25T01:30:53Z,1130000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT02M34.00S,2026-01-25T01:30:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,6.652431011826544,49.754901960784316,1610612741,28,22,2026-01-25T01:31:02Z,1140000,False,1.0,10.0,1,left,A. Dosunmu running Layup (5 PTS) (J. Giddey 2 AST),"[1630245, 1630581]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,5.0,J. Giddey,1630581.0,2.0,,,,,,,,,,
117,PT02M24.00S,2026-01-25T01:31:10.6Z,1,REGULAR,violation,kicked ball,[],202696,,,1610612738,28,22,2026-01-25T01:31:22Z,1160000,False,,,0,,N. Vučević kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,1628953.0,,,,,,,
118,PT02M24.00S,2026-01-25T01:31:12.7Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,28,22,2026-01-25T01:31:17Z,1170000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M24.00S,2026-01-25T01:31:12.7Z,1,REGULAR,substitution,in,[],1642864,,,1610612738,28,22,2026-01-25T01:31:17Z,1180000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M14.00S,2026-01-25T01:31:39.8Z,1,REGULAR,3pt,Jump Shot,[],1631248,75.3777923784494,14.215686274509803,1610612738,28,22,2026-01-25T01:31:44Z,1190000,False,-179.0,179.0,1,right,MISS B. Scheierman 25' 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
121,PT02M10.00S,2026-01-25T01:31:43.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,28,22,2026-01-25T01:31:44Z,1200000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,,,
122,PT02M06.00S,2026-01-25T01:31:47.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,6.258212877792378,52.450980392156865,1610612741,28,22,2026-01-25T01:34:12Z,1210000,False,-12.0,6.0,1,left,MISS J. Giddey running finger roll Layup,[1630581],1610612741.0,CHI,running finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
123,PT02M04.00S,2026-01-25T01:31:49.8Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,28,22,2026-01-25T01:31:55Z,1220000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,122.0,2.0,2.0,0.0,,,,,,,,,,,,,,
124,PT01M55.00S,2026-01-25T01:31:59.2Z,1,REGULAR,3pt,Jump Shot,[],1628401,73.27529566360053,81.12745098039215,1610612738,28,22,2026-01-25T01:32:04Z,1230000,False,156.0,199.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
125,PT01M51.00S,2026-01-25T01:32:03.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,28,22,2026-01-25T01:32:04Z,1240000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,124.0,2.0,2.0,0.0,,,,,,,,,,,,,,
126,PT01M48.00S,2026-01-25T01:32:06.5Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612741,28,22,2026-01-25T01:32:15Z,1250000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1629014]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,Simons,1629014.0,,,,
127,PT01M48.00S,2026-01-25T01:32:06.5Z,1,REGULAR,steal,,[],1629014,,,1610612738,28,22,2026-01-25T01:32:08Z,1260000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
128,PT01M42.00S,2026-01-25T01:32:12.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628401,93.64323258869908,50.98039215686274,1610612738,28,24,2026-01-25T01:35:14Z,1270000,False,5.0,7.0,1,right,D. White running Layup (5 PTS) (A. Simons 2 AST),"[1628401, 1629014]",1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,5.0,A. Simons,1629014.0,2.0,,,,,,,,,,
130,PT01M35.00S,2026-01-25T01:32:18.9Z,1,REGULAR,3pt,Jump Shot,[],1628989,24.392247043363994,15.686274509803921,1610612741,28,24,2026-01-25T01:32:26Z,1290000,False,172.0,177.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,,
131,PT01M33.00S,2026-01-25T01:32:23.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,28,24,2026-01-25T01:32:23Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,130.0,,,,,,,,,,,,,,,,,
133,PT01M24.00S,2026-01-25T01:32:46.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202696,13.222733245729303,49.50980392156863,1610612741,28,24,2026-01-25T01:37:49Z,1320000,False,2.0,72.0,1,left,MISS N. Vučević 7' floating Shot - blocked,"[202696, 1629674]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,Queta,1629674.0,,,,,,,,
134,PT01M24.00S,2026-01-25T01:32:46.3Z,1,REGULAR,block,,[],1629674,,,1610612741,28,24,2026-01-25T01:32:48Z,1330000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT01M21.00S,2026-01-25T01:32:49.3Z,1,REGULAR,rebound,defensive,[],1631248,,,1610612738,28,24,2026-01-25T01:32:52Z,1340000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:2),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),0-8 Center,,,133.0,3.0,2.0,1.0,,,,,,,,,,,,,,
136,PT01M05.00S,2026-01-25T01:33:07.7Z,1,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612738,28,24,2026-01-25T01:33:13Z,1350000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Queta 2 FT),"[1630172, 1629674]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628953.0,,,,1.0,0.0,Queta,1629674.0
138,PT01M05.00S,2026-01-25T01:33:35.2Z,1,REGULAR,freethrow,1 of 2,[],1629674,,,1610612738,28,25,2026-01-25T01:33:35Z,1370000,False,,,0,,N. Queta Free Throw 1 of 2 (1 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
139,PT01M05.00S,2026-01-25T01:33:53.1Z,1,REGULAR,freethrow,2 of 2,[],1629674,,,1610612738,28,26,2026-01-25T01:33:53Z,1380000,False,,,0,,N. Queta Free Throw 2 of 2 (2 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
140,PT00M50.80S,2026-01-25T01:34:09.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,13.485545335085414,48.77450980392157,1610612741,28,26,2026-01-25T01:34:16Z,1390000,False,6.0,74.0,1,left,MISS N. Vučević 7' Hook - blocked,"[202696, 1628401]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.45,Missed,,,,,,,,,White,1628401.0,,,,,,,,
141,PT00M50.80S,2026-01-25T01:34:09.5Z,1,REGULAR,block,,[],1628401,,,1610612741,28,26,2026-01-25T01:40:07Z,1400000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT00M47.80S,2026-01-25T01:34:12.5Z,1,REGULAR,rebound,defensive,[],1642864,,,1610612738,28,26,2026-01-25T01:34:16Z,1410000,False,,,0,,H. González REBOUND (Off:0 Def:1),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT00M31.30S,2026-01-25T01:34:29.7Z,1,REGULAR,2pt,Jump Shot,[],1628401,77.4802890932983,54.65686274509803,1610612738,28,26,2026-01-25T01:34:35Z,1420000,False,23.0,159.0,1,right,MISS D. White 16' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Center,16.09,Missed,,,,,,,,,,,,,,,,,,
144,PT00M26.80S,2026-01-25T01:34:34.2Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,28,26,2026-01-25T01:42:17Z,1430000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Center,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT00M14.80S,2026-01-25T01:35:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.783837056504599,56.372549019607845,1610612741,28,26,2026-01-25T01:42:53Z,1450000,False,-32.0,11.0,1,left,MISS K. Huerter cutting Layup,[1628989],1610612741.0,CHI,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
147,PT00M13.80S,2026-01-25T01:35:03.4Z,1,REGULAR,rebound,offensive,[],1628989,,,1610612741,28,26,2026-01-25T01:42:53Z,1460000,False,,,0,,K. Huerter REBOUND (Off:1 Def:3),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,146.0,4.0,3.0,1.0,,,,,,,,,,,,,,
148,PT00M13.80S,2026-01-25T01:35:06.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,5.590000152587891,50.0,1610612741,30,26,2026-01-25T01:35:06Z,1470000,False,0.0,0.0,1,left,K. Huerter putback Layup (7 PTS),[1628989],1610612741.0,CHI,putback,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,7.0,,,,,,,,,,,,,
149,PT00M00.30S,2026-01-25T01:35:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,89.30683311432325,43.627450980392155,1610612738,30,28,2026-01-25T01:35:26Z,1480000,False,-32.0,48.0,1,right,A. Simons driving floating bank Jump Shot (2 PTS),[1629014],1610612738.0,BOS,driving floating bank,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,,,,,2.0,,,,,,,,,,,,,
150,PT00M00.00S,2026-01-25T01:35:30.2Z,1,REGULAR,period,end,[],0,,,1610612741,30,28,2026-01-25T01:35:30Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2026-01-25T01:38:31.7Z,2,REGULAR,substitution,out,['startperiod'],1628401,,,1610612741,30,28,2026-01-25T01:38:59Z,1500000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2026-01-25T01:38:31.7Z,2,REGULAR,substitution,out,['startperiod'],1631248,,,1610612741,30,28,2026-01-25T01:38:59Z,1510000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2026-01-25T01:38:31.7Z,2,REGULAR,substitution,in,['startperiod'],1630573,,,1610612741,30,28,2026-01-25T01:38:59Z,1520000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2026-01-25T01:38:31.7Z,2,REGULAR,substitution,in,['startperiod'],1630202,,,1610612741,30,28,2026-01-25T01:38:59Z,1530000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-01-25T01:39:06.9Z,2,REGULAR,period,start,[],0,,,1610612738,30,28,2026-01-25T01:39:06Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M42.00S,2026-01-25T01:39:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,87.59855453350855,37.745098039215684,1610612738,30,30,2026-01-25T01:39:29Z,1550000,False,-61.0,64.0,1,right,P. Pritchard 8' pullup Jump Shot (5 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Left,8.87,Made,,,,,5.0,,,,,,,,,,,,,
157,PT11M22.00S,2026-01-25T01:39:44.2Z,2,REGULAR,3pt,Jump Shot,[],1630581,28.728646517739815,74.50980392156863,1610612741,30,30,2026-01-25T01:39:47Z,1560000,False,-123.0,218.0,1,left,MISS J. Giddey 24' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
158,PT11M19.00S,2026-01-25T01:39:47.2Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,30,30,2026-01-25T01:39:47Z,1570000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,,
159,PT10M58.00S,2026-01-25T01:40:07.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,70.64717477003943,27.941176470588236,1610612738,30,30,2026-01-25T01:44:16Z,1580000,False,-110.0,223.0,1,right,MISS A. Simons 24' pullup 3PT,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
160,PT10M56.00S,2026-01-25T01:40:09.7Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,30,30,2026-01-25T01:40:11Z,1590000,False,,,0,,K. Huerter REBOUND (Off:1 Def:4),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,159.0,5.0,4.0,1.0,,,,,,,,,,,,,,
161,PT10M45.00S,2026-01-25T01:40:20.8Z,2,REGULAR,3pt,Jump Shot,[],1630172,11.12023653088042,3.431372549019608,1610612741,30,30,2026-01-25T01:40:24Z,1600000,False,233.0,52.0,1,left,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.85,Missed,,,,,,,,,,,,,,,,,,
162,PT10M43.00S,2026-01-25T01:40:22.8Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612738,30,30,2026-01-25T01:40:24Z,1610000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,
163,PT10M28.00S,2026-01-25T01:40:37.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,93.64323258869908,54.166666666666664,1610612738,30,32,2026-01-25T01:40:41Z,1620000,False,21.0,7.0,1,right,A. Simons driving Layup (4 PTS) (P. Pritchard 3 AST),"[1629014, 1630202]",1610612738.0,BOS,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,4.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,
165,PT10M12.00S,2026-01-25T01:40:53.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,6.258212877792378,52.69607843137255,1610612741,32,32,2026-01-25T01:41:11Z,1640000,False,-13.0,6.0,1,left,P. Williams driving Layup (2 PTS),[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,2.0,,,,,,,,,,,,,
166,PT10M00.00S,2026-01-25T01:41:05.6Z,2,REGULAR,3pt,Jump Shot,[],1630573,72.61826544021025,19.11764705882353,1610612738,32,32,2026-01-25T01:46:00Z,1650000,False,-154.0,205.0,1,right,MISS S. Hauser 25' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
167,PT10M00.00S,2026-01-25T01:41:05.6Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,32,32,2026-01-25T01:41:13Z,1660000,False,,,0,,N. Vučević REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,166.0,3.0,3.0,0.0,,,,,,,,,,,,,,
169,PT09M50.00S,2026-01-25T01:41:25.0Z,2,REGULAR,foul,personal,['2freethrow'],1642864,,,1610612741,32,32,2026-01-25T01:41:32Z,1680000,False,,,0,,H. González shooting personal FOUL (1 PF) (Giddey 2 FT),"[1642864, 1630581]",1610612738.0,BOS,shooting,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202056.0,,,,1.0,0.0,Giddey,1630581.0
