actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
87,PT06M40.00S,2024-10-27T00:25:23.8Z,1,REGULAR,substitution,in,[],1630217,,,1610612753,15,9,2024-10-27T00:25:31Z,860000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M40.00S,2024-10-27T00:25:44.2Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631094,,,1610612753,15,10,2024-10-27T00:25:44Z,870000,False,,,0,,P. Banchero Free Throw 2 of 2 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
89,PT06M17.00S,2024-10-27T00:26:07.6Z,1,REGULAR,3pt,Jump Shot,[],1630583,31.750985545335087,25.245098039215684,1610612763,15,10,2024-10-27T00:26:12Z,880000,False,124.0,246.0,1,left,MISS S. Aldama 27' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,27.54,Missed,,,,,,,,,,,,,,,,,,
90,PT06M14.00S,2024-10-27T00:26:10.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,15,10,2024-10-27T00:26:12Z,890000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,
91,PT06M07.00S,2024-10-27T00:26:17.7Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,15,10,2024-10-27T00:26:21Z,900000,False,,,0,,F. Wagner bad pass TURNOVER (2 TO),"[1630532, 1630217]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,,,,,,,,,,Bane,1630217.0
92,PT06M07.00S,2024-10-27T00:26:17.7Z,1,REGULAR,steal,,[],1630217,,,1610612763,15,10,2024-10-27T00:26:19Z,910000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
93,PT05M57.00S,2024-10-27T00:26:27.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642377,10.463206307490145,55.14705882352941,1610612763,15,10,2024-10-27T00:26:32Z,920000,False,-26.0,46.0,1,left,MISS J. Wells driving floating Shot,[1642377],1610612763.0,MEM,driving floating,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
94,PT05M54.00S,2024-10-27T00:26:30.2Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,15,10,2024-10-27T00:27:43Z,930000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,93.0,3.0,3.0,0.0,,,,,,,,,,,,,
95,PT05M54.00S,2024-10-27T00:26:33.8Z,1,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,15,10,2024-10-27T00:26:39Z,940000,False,,,0,,J. Suggs lost ball out-of-bounds TURNOVER (1 TO),[1630591],1610612753.0,ORL,lost ball,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,1148.0,1.0,,,,,,,,,,,
96,PT05M49.00S,2024-10-27T00:26:53.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642377,6.258212877792378,94.36274509803921,1610612763,18,10,2024-10-27T00:26:58Z,950000,False,-222.0,6.0,1,left,J. Wells 3PT  (3 PTS) (S. Pippen Jr. 1 AST),"[1642377, 1630590]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,22.19,Made,3.0,,,,,,,S. Pippen Jr.,1630590.0,1.0,,,,,,,,
98,PT05M39.00S,2024-10-27T00:27:05.7Z,1,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,18,10,2024-10-27T00:27:12Z,970000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (1 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,1148.0,1.0,,,,,,,,,,,
99,PT05M29.00S,2024-10-27T00:27:33.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630583,8.229303547963205,40.931372549019606,1610612763,20,10,2024-10-27T00:27:38Z,980000,False,45.0,25.0,1,left,S. Aldama driving Hook (4 PTS) (S. Pippen Jr. 2 AST),"[1630583, 1630590]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,4.0,,,,,,,S. Pippen Jr.,1630590.0,2.0,,,,,,,,
101,PT05M09.00S,2024-10-27T00:27:52.6Z,1,REGULAR,3pt,Jump Shot,[],1631094,71.69842312746385,78.18627450980392,1610612753,20,10,2024-10-27T00:27:58Z,1000000,False,141.0,214.0,1,right,MISS P. Banchero 25' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
102,PT05M06.00S,2024-10-27T00:27:55.6Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,20,10,2024-10-27T00:27:58Z,1010000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,101.0,4.0,3.0,1.0,,,,,,,,,,,,,
103,PT05M05.00S,2024-10-27T00:27:57.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,93.77463863337714,46.32352941176471,1610612753,20,12,2024-10-27T00:28:03Z,1020000,False,-18.0,6.0,1,right,P. Banchero cutting finger roll Layup (7 PTS) (W. Carter Jr. 1 AST),"[1631094, 1628976]",1610612753.0,ORL,cutting finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.94,Made,7.0,,,,,,,W. Carter Jr.,1628976.0,1.0,,,,,,,,
105,PT04M54.00S,2024-10-27T00:28:08.2Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612763,20,12,2024-10-27T00:28:12Z,1040000,False,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 1630591]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,,,,,,,,,,Suggs,1630591.0
106,PT04M54.00S,2024-10-27T00:28:08.2Z,1,REGULAR,steal,,[],1630591,,,1610612753,20,12,2024-10-27T00:28:09Z,1050000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
107,PT04M51.00S,2024-10-27T00:28:11.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630591,93.77463863337714,50.245098039215684,1610612753,20,14,2024-10-27T00:28:18Z,1060000,False,1.0,6.0,1,right,J. Suggs running finger roll Layup (5 PTS),[1630591],1610612753.0,ORL,running finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,0.61,Made,5.0,,,,,,,,,,,,,,,,,
108,PT04M38.00S,2024-10-27T00:28:23.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,6.521024967148489,46.568627450980394,1610612763,22,14,2024-10-27T00:28:27Z,1070000,False,17.0,9.0,1,left,S. Pippen Jr. cutting finger roll Layup (2 PTS) (J. Wells 1 AST),"[1630590, 1642377]",1610612763.0,MEM,cutting finger roll,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1.93,Made,2.0,,,,,,,J. Wells,1642377.0,1.0,,,,,,,,
110,PT04M19.00S,2024-10-27T00:28:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,84.31340341655716,53.431372549019606,1610612753,22,14,2024-10-27T00:28:47Z,1090000,False,17.0,95.0,1,right,MISS J. Suggs 9' fadeaway Shot,[1630591],1610612753.0,ORL,fadeaway,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,9.65,Missed,,,,,,,,,,,,,,,,,,
111,PT04M17.00S,2024-10-27T00:28:43.8Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,22,14,2024-10-27T00:28:47Z,1100000,False,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,110.0,3.0,3.0,0.0,,,,,,,,,,,,,
112,PT04M06.00S,2024-10-27T00:28:55.5Z,1,REGULAR,3pt,Jump Shot,[],1630583,28.07161629434954,77.20588235294117,1610612763,25,14,2024-10-27T00:28:59Z,1110000,False,-136.0,211.0,1,left,S. Aldama 25' 3PT  (7 PTS) (S. Pippen Jr. 3 AST),"[1630583, 1630590]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.14,Made,7.0,,,,,,,S. Pippen Jr.,1630590.0,3.0,,,,,,,,
114,PT04M05.00S,2024-10-27T00:29:01.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,25,14,2024-10-27T00:29:01Z,1130000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M05.00S,2024-10-27T00:31:33.8Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,25,14,2024-10-27T00:31:52Z,1140000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M05.00S,2024-10-27T00:31:33.8Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,25,14,2024-10-27T00:31:52Z,1150000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M05.00S,2024-10-27T00:31:33.8Z,1,REGULAR,substitution,in,[],1641710,,,1610612753,25,14,2024-10-27T00:31:52Z,1160000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M05.00S,2024-10-27T00:31:33.8Z,1,REGULAR,substitution,in,[],203914,,,1610612753,25,14,2024-10-27T00:31:52Z,1170000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M53.00S,2024-10-27T00:32:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,88.38699080157687,49.01960784313725,1610612753,25,14,2024-10-27T00:32:21Z,1180000,False,-5.0,57.0,1,right,MISS A. Black driving floating Shot,[1641710],1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
120,PT03M49.00S,2024-10-27T00:32:20.5Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,25,14,2024-10-27T00:32:21Z,1190000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,119.0,5.0,3.0,2.0,,,,,,,,,,,,,
121,PT03M49.00S,2024-10-27T00:32:20.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628976,94.40999984741211,50.0,1610612753,25,16,2024-10-27T00:32:20Z,1200000,False,0.0,0.0,1,right,W. Carter Jr. tip DUNK (2 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
122,PT03M28.00S,2024-10-27T00:32:41.0Z,1,REGULAR,2pt,Jump Shot,[],1642377,23.99802890932983,22.794117647058822,1610612763,25,16,2024-10-27T00:32:46Z,1210000,False,136.0,173.0,1,left,MISS J. Wells 22' Jump Shot,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Right Center,22.01,Missed,,,,,,,,,,,,,,,,,,
123,PT03M26.00S,2024-10-27T00:32:43.0Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,25,16,2024-10-27T00:32:46Z,1220000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,,,,122.0,6.0,4.0,2.0,,,,,,,,,,,,,
124,PT03M18.00S,2024-10-27T00:32:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,92.59198423127464,45.83333333333333,1610612753,25,18,2024-10-27T00:34:28Z,1230000,False,-21.0,17.0,1,right,A. Black driving Layup (2 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.69,Made,2.0,,,,,,,,,,,,,,,,,
125,PT03M10.00S,2024-10-27T00:32:59.4Z,1,REGULAR,3pt,Jump Shot,[],1630217,33.722076215505915,35.294117647058826,1610612763,25,18,2024-10-27T00:33:06Z,1240000,False,74.0,264.0,1,left,MISS D. Bane 27' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,27.45,Missed,,,,,,,,,,,,,,,,,,
126,PT03M07.00S,2024-10-27T00:33:02.5Z,1,REGULAR,rebound,offensive,[],1642377,,,1610612763,25,18,2024-10-27T00:33:02Z,1250000,False,,,0,,J. Wells REBOUND (Off:1 Def:0),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,,125.0,1.0,0.0,1.0,,,,,,,,,,,,,
127,PT03M01.00S,2024-10-27T00:33:07.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1642377,4.944152431011826,88.23529411764706,1610612763,25,18,2024-10-27T00:33:12Z,1260000,False,-191.0,-6.0,1,left,MISS J. Wells 19' Jump Shot,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left,19.13,Missed,,,,,,,,,,,,,,,,,,
128,PT03M00.00S,2024-10-27T00:33:08.9Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612763,25,18,2024-10-27T00:33:12Z,1270000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left,,,,127.0,2.0,1.0,1.0,,,,,,,,,,,,,
129,PT02M58.00S,2024-10-27T00:33:14.7Z,1,REGULAR,turnover,backcourt,[],1630590,,,1610612763,25,18,2024-10-27T00:33:23Z,1280000,False,,,0,,S. Pippen Jr. backcourt TURNOVER (1 TO),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,1148.0,1.0,,,,,,,,,,,
130,PT02M58.00S,2024-10-27T00:33:19.5Z,1,REGULAR,substitution,out,[],203484,,,1610612753,25,18,2024-10-27T00:33:30Z,1290000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M58.00S,2024-10-27T00:33:19.5Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,25,18,2024-10-27T00:33:30Z,1300000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M46.00S,2024-10-27T00:33:52.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641710,86.15308804204993,58.08823529411765,1610612753,25,18,2024-10-27T00:34:01Z,1310000,False,40.0,78.0,1,right,MISS A. Black 8' driving Layup - blocked,"[1641710, 1630590]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,8.76,Missed,,,,,,,,,,,,,,,Pippen Jr.,1630590.0,,
133,PT02M46.00S,2024-10-27T00:33:52.5Z,1,REGULAR,block,,[],1630590,,,1610612753,25,18,2024-10-27T00:33:55Z,1320000,False,,,0,,S. Pippen Jr. BLOCK (1 BLK),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
134,PT02M46.00S,2024-10-27T00:33:52.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,25,18,2024-10-27T00:34:01Z,1330000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,132.0,,,,,,,,,,,,,,,,
136,PT02M46.00S,2024-10-27T00:34:02.1Z,1,REGULAR,substitution,out,[],1629634,,,1610612763,25,18,2024-10-27T00:34:12Z,1350000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M46.00S,2024-10-27T00:34:02.1Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,25,18,2024-10-27T00:34:12Z,1360000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M46.00S,2024-10-27T00:34:02.1Z,1,REGULAR,substitution,in,[],1631222,,,1610612763,25,18,2024-10-27T00:34:12Z,1370000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M46.00S,2024-10-27T00:34:02.1Z,1,REGULAR,substitution,in,[],1630643,,,1610612763,25,18,2024-10-27T00:34:12Z,1380000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M23.00S,2024-10-27T00:34:35.8Z,1,REGULAR,turnover,bad pass,[],1630583,,,1610612763,25,18,2024-10-27T00:34:42Z,1390000,False,,,0,,S. Aldama bad pass TURNOVER (1 TO),"[1630583, 1630175]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,,,,,Anthony,1630175.0
141,PT02M23.00S,2024-10-27T00:34:35.8Z,1,REGULAR,steal,,[],1630175,,,1610612753,25,18,2024-10-27T00:34:39Z,1400000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
142,PT02M19.00S,2024-10-27T00:34:41.8Z,1,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,25,18,2024-10-27T00:34:47Z,1410000,False,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (1 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,1628480.0,1.0,,,,,,,,,,,
143,PT02M19.00S,2024-10-27T00:34:44.0Z,1,REGULAR,substitution,out,[],1628976,,,1610612763,25,18,2024-10-27T00:34:49Z,1420000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M19.00S,2024-10-27T00:34:44.0Z,1,REGULAR,substitution,in,[],1629021,,,1610612763,25,18,2024-10-27T00:34:49Z,1430000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M54.00S,2024-10-27T00:35:16.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630583,12.959921156373195,38.72549019607843,1610612763,25,18,2024-10-27T00:35:21Z,1440000,False,56.0,69.0,1,left,MISS S. Aldama 8' driving floating Shot,[1630583],1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,8.94,Missed,,,,,,,,,,,,,,,,,,
146,PT01M50.00S,2024-10-27T00:35:20.5Z,1,REGULAR,rebound,offensive,[],1630590,,,1610612763,25,18,2024-10-27T00:35:20Z,1450000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:0),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,145.0,1.0,0.0,1.0,,,,,,,,,,,,,
147,PT01M48.00S,2024-10-27T00:35:22.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630643,31.09395532194481,30.637254901960787,1610612763,28,18,2024-10-27T00:35:34Z,1460000,False,97.0,240.0,1,left,J. Huff 25' 3PT  (3 PTS) (S. Pippen Jr. 4 AST),"[1630643, 1630590]",1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,25.86,Made,3.0,,,,,,,S. Pippen Jr.,1630590.0,4.0,,,,,,,,
149,PT01M30.00S,2024-10-27T00:35:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.24901445466492,52.20588235294118,1610612753,28,20,2024-10-27T00:35:45Z,1480000,False,11.0,11.0,1,right,M. Wagner Layup (2 PTS) (C. Anthony 1 AST),"[1629021, 1630175]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.56,Made,2.0,,,,,,,C. Anthony,1630175.0,1.0,,,,,,,,
151,PT01M13.00S,2024-10-27T00:35:58.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630643,6.389618922470433,47.30392156862745,1610612763,30,20,2024-10-27T00:36:04Z,1500000,False,13.0,8.0,1,left,J. Huff driving Layup (5 PTS) (S. Pippen Jr. 5 AST),"[1630643, 1630590]",1610612763.0,MEM,driving,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,1.55,Made,5.0,,,,,,,S. Pippen Jr.,1630590.0,5.0,,,,,,,,
153,PT01M13.00S,2024-10-27T00:36:02.6Z,1,REGULAR,foul,personal,['1freethrow'],1631094,,,1610612763,30,20,2024-10-27T00:36:21Z,1520000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Huff 1 FT),"[1631094, 1630643]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,1.0,0.0,Huff,1630643.0,,,,
155,PT01M13.00S,2024-10-27T00:36:10.7Z,1,REGULAR,substitution,out,[],1630590,,,1610612763,30,20,2024-10-27T00:36:15Z,1540000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M13.00S,2024-10-27T00:36:10.7Z,1,REGULAR,substitution,in,[],1629630,,,1610612763,30,20,2024-10-27T00:36:15Z,1550000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M13.00S,2024-10-27T00:36:42.1Z,1,REGULAR,freethrow,1 of 1,[],1630643,,,1610612763,31,20,2024-10-27T00:36:42Z,1560000,False,,,0,,J. Huff Free Throw 1 of 1 (6 PTS),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
158,PT00M56.40S,2024-10-27T00:37:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,91.67214191852825,43.38235294117647,1610612753,31,20,2024-10-27T00:37:07Z,1570000,False,-33.0,26.0,1,right,MISS P. Banchero driving floating Shot - blocked,"[1631094, 1630643]",1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,Huff,1630643.0,,
159,PT00M56.40S,2024-10-27T00:37:01.2Z,1,REGULAR,block,,[],1630643,,,1610612753,31,20,2024-10-27T00:37:03Z,1580000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT00M53.70S,2024-10-27T00:37:03.9Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,31,20,2024-10-27T00:41:32Z,1590000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,
161,PT00M53.00S,2024-10-27T00:37:06.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,6.652431011826544,45.588235294117645,1610612763,33,20,2024-10-27T00:37:13Z,1600000,False,22.0,10.0,1,left,J. Morant running Layup (2 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.43,Made,2.0,,,,,,,,,,,,,,,,,
162,PT00M53.00S,2024-10-27T00:37:09.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629021,,,1610612763,33,20,2024-10-27T00:37:31Z,1610000,False,,,0,,M. Wagner shooting personal FOUL (1 PF) (Morant 1 FT),"[1629021, 1629630]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,,,,,1.0,0.0,Morant,1629630.0,,,,
164,PT00M53.00S,2024-10-27T00:37:32.4Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629630,,,1610612763,34,20,2024-10-27T00:37:32Z,1630000,False,,,0,,J. Morant Free Throw 1 of 1 (3 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
165,PT00M44.30S,2024-10-27T00:37:42.7Z,1,REGULAR,violation,kicked ball,[],1630583,,,1610612753,34,20,2024-10-27T01:43:01Z,1640000,False,,,0,,S. Aldama kicked ball VIOLATION,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,
