actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
174,PT12M00.00S,2025-01-26T01:42:24.3Z,2,REGULAR,substitution,in,['startperiod'],1641744,,,1610612763,35,31,2025-01-26T01:43:16Z,1730000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-01-26T01:42:24.3Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,35,31,2025-01-26T01:43:16Z,1740000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-01-26T01:42:24.3Z,2,REGULAR,substitution,in,['startperiod'],1629630,,,1610612763,35,31,2025-01-26T01:43:16Z,1750000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-01-26T01:42:24.3Z,2,REGULAR,substitution,in,['startperiod'],1629004,,,1610612763,35,31,2025-01-26T01:43:16Z,1760000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-01-26T01:43:22.0Z,2,REGULAR,period,start,[],0,,,1610612763,35,31,2025-01-26T01:43:22Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M44.00S,2025-01-26T01:43:37.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,14.766754270696453,51.470588235294116,1610612763,37,31,2025-01-26T01:47:43Z,1780000,False,-7.0,86.0,1,left,J. Jackson Jr. 8' driving floating Jump Shot (11 PTS) (J. Morant 4 AST),"[1628991, 1629630]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.66,Made,11.0,J. Morant,1629630.0,4.0,,,,,,,,,,,,,,
180,PT11M27.00S,2025-01-26T01:43:54.4Z,2,REGULAR,turnover,lost ball,[],1629234,,,1610612762,37,31,2025-01-26T01:43:57Z,1790000,False,,,0,,D. Eubanks lost ball TURNOVER (1 TO),"[1629234, 1629723]",1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Konchar,1629723.0,,,,,,,,,,,
181,PT11M27.00S,2025-01-26T01:43:54.4Z,2,REGULAR,steal,,[],1629723,,,1610612763,37,31,2025-01-26T01:47:00Z,1800000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
182,PT11M19.00S,2025-01-26T01:44:01.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629723,24.359395532194483,88.23529411764706,1610612763,40,31,2025-01-26T01:49:32Z,1810000,False,-191.0,176.0,1,left,J. Konchar 26' 3PT  (3 PTS) (J. Morant 5 AST),"[1629723, 1629630]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,26.02,Made,3.0,J. Morant,1629630.0,5.0,,,,,,,,,,,,,,
184,PT10M54.00S,2025-01-26T01:44:26.6Z,2,REGULAR,2pt,Jump Shot,[],1642268,79.02431011826545,59.068627450980394,1610612762,40,33,2025-01-26T01:44:32Z,1830000,False,45.0,145.0,1,right,I. Collier 15' pullup Jump Shot (2 PTS),[1642268],1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,Mid-Range,8-16 Center,15.16,Made,2.0,,,,,,,,,,,,,,,,,
185,PT10M45.00S,2025-01-26T01:44:35.6Z,2,REGULAR,3pt,Jump Shot,[],1641744,32.769382391590014,52.450980392156865,1610612763,43,33,2025-01-26T01:44:39Z,1840000,False,-12.0,256.0,1,left,Z. Edey 25' 3PT  (6 PTS) (S. Pippen Jr. 2 AST),"[1641744, 1630590]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Center,25.58,Made,6.0,S. Pippen Jr.,1630590.0,2.0,,,,,,,,,,,,,,
187,PT10M22.00S,2025-01-26T01:44:58.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,85.98883048620237,42.15686274509803,1610612762,43,35,2025-01-26T01:51:25Z,1860000,False,-39.0,79.0,1,right,I. Collier 8' driving floating Jump Shot (4 PTS),[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,8.84,Made,4.0,,,,,,,,,,,,,,,,,
188,PT10M08.00S,2025-01-26T01:45:14.7Z,2,REGULAR,foul,personal,['2freethrow'],1642268,,,1610612763,43,35,2025-01-26T01:45:27Z,1870000,False,,,0,,I. Collier shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1642268, 1628991]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204059.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,
191,PT10M08.00S,2025-01-26T01:45:43.9Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,44,35,2025-01-26T01:46:00Z,1890000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (12 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
192,PT10M08.00S,2025-01-26T01:45:43.9Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,44,35,2025-01-26T01:46:00Z,1900000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT10M05.00S,2025-01-26T01:45:46.9Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612762,44,35,2025-01-26T01:46:00Z,1910000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,192.0,1.0,1.0,0.0
194,PT09M52.00S,2025-01-26T01:46:15.7Z,2,REGULAR,turnover,traveling,[],1641718,,,1610612762,44,35,2025-01-26T01:46:20Z,1920000,False,,,0,,K. George traveling TURNOVER (1 TO),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,,,1627962.0,,,,,,,,,,
196,PT09M52.00S,2025-01-26T01:48:21.2Z,2,REGULAR,foul,technical,[],1641718,,,1610612763,44,35,2025-01-26T01:48:29Z,1940000,False,,,0,,K. George double technical FOUL (1 Tech),[1641718],1610612762.0,UTA,double,,,George,K. George,,,,,,,,,,,,,,,,204059.0,2.0,1.0,,,,,,,,
197,PT09M52.00S,2025-01-26T01:48:21.2Z,2,REGULAR,foul,technical,[],1629630,,,1610612763,44,35,2025-01-26T01:48:27Z,1950000,False,,,0,,J. Morant double technical FOUL (1 Tech),[1629630],1610612763.0,MEM,double,,,Morant,J. Morant,,,,,,,,,,,,,,,,204059.0,1.0,1.0,,,,,,,,
198,PT09M41.00S,2025-01-26T01:49:36.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629630,6.4881734559789805,50.0,1610612763,46,35,2025-01-26T01:49:41Z,1960000,False,0.0,8.0,1,left,J. Morant driving DUNK (4 PTS) (S. Pippen Jr. 3 AST),"[1629630, 1630590]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.85,Made,4.0,S. Pippen Jr.,1630590.0,3.0,,,,,,,,,,,,,,
199,PT09M27.00S,2025-01-26T01:49:50.1Z,2,REGULAR,3pt,Jump Shot,[],1642268,69.95729303547964,28.67647058823529,1610612762,46,35,2025-01-26T01:49:55Z,1970000,False,-107.0,230.0,1,right,MISS I. Collier 25' pullup 3PT,[1642268],1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
200,PT09M25.00S,2025-01-26T01:49:52.1Z,2,REGULAR,rebound,defensive,[],1630590,,,1610612763,46,35,2025-01-26T01:49:55Z,1980000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,199.0,1.0,1.0,0.0
201,PT09M17.00S,2025-01-26T01:50:00.2Z,2,REGULAR,3pt,Jump Shot,[],1628991,5.568331143232584,96.32352941176471,1610612763,46,35,2025-01-26T01:50:03Z,1990000,False,-232.0,0.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
202,PT09M15.00S,2025-01-26T01:50:02.2Z,2,REGULAR,rebound,defensive,[],1642268,,,1610612762,46,35,2025-01-26T01:50:03Z,2000000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,201.0,1.0,1.0,0.0
203,PT09M11.00S,2025-01-26T01:50:06.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,71.92838370565046,75.98039215686275,1610612762,46,35,2025-01-26T01:56:34Z,2010000,False,130.0,211.0,1,right,MISS K. George 24' running 3PT,[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
204,PT09M10.00S,2025-01-26T01:50:07.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,46,35,2025-01-26T01:50:52Z,2020000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,203.0,,,
208,PT09M10.00S,2025-01-26T01:53:40.6Z,2,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612763,46,35,2025-01-26T01:54:10Z,2050000,False,,,0,,D. Eubanks flagrant-type-2 personal FOUL (1 PF) (Edey 2 FT),"[1629234, 1641744]",1610612762.0,UTA,flagrant-type-2,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,204059.0,1.0,0.0,Edey,1641744.0,,,,,,
210,PT09M10.00S,2025-01-26T01:53:51.2Z,2,REGULAR,substitution,out,[],1629234,,,1610612763,46,35,2025-01-26T01:54:04Z,2070000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M10.00S,2025-01-26T01:53:51.2Z,2,REGULAR,substitution,in,[],1641989,,,1610612763,46,35,2025-01-26T01:54:04Z,2080000,False,,,0,,SUB in: E. Harkless,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M10.00S,2025-01-26T01:53:51.2Z,2,REGULAR,substitution,out,[],1641718,,,1610612763,46,35,2025-01-26T01:54:48Z,2085000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M10.00S,2025-01-26T01:53:51.2Z,2,REGULAR,substitution,in,[],1631117,,,1610612763,46,35,2025-01-26T01:54:48Z,2087500,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M10.00S,2025-01-26T01:54:11.8Z,2,REGULAR,ejection,other,[],1629234,,,1610612763,46,35,2025-01-26T01:54:19Z,2090000,False,,,0,,Ejection D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,
213,PT09M10.00S,2025-01-26T01:54:24.9Z,2,REGULAR,freethrow,1 of 2,[],1641744,,,1610612763,47,35,2025-01-26T01:54:24Z,2100000,False,,,0,,Z. Edey flagrant Free Throw 1 of 2 (7 PTS),[1641744],1610612763.0,MEM,flagrant,,,Edey,Z. Edey,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
214,PT09M10.00S,2025-01-26T01:54:35.0Z,2,REGULAR,freethrow,2 of 2,[],1641744,,,1610612763,48,35,2025-01-26T01:54:35Z,2110000,False,,,0,,Z. Edey flagrant Free Throw 2 of 2 (8 PTS),[1641744],1610612763.0,MEM,flagrant,,,Edey,Z. Edey,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
217,PT09M05.00S,2025-01-26T01:55:00.0Z,2,REGULAR,foul,personal,[],1641989,,,1610612762,48,35,2025-01-26T01:55:07Z,2120000,False,,,0,,E. Harkless personal FOUL (1 PF),"[1641989, 1628991]",1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1629178.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,
219,PT08M56.00S,2025-01-26T01:55:27.7Z,2,REGULAR,2pt,Jump Shot,[],1641744,17.526281208935615,32.35294117647058,1610612763,48,35,2025-01-26T01:55:32Z,2140000,False,88.0,112.0,1,left,MISS Z. Edey 14' floating Shot,[1641744],1610612763.0,MEM,floating,,,Edey,Z. Edey,,,,,Mid-Range,8-16 Right,14.27,Missed,,,,,,,,,,,,,,,,,,
220,PT08M53.00S,2025-01-26T01:55:30.7Z,2,REGULAR,rebound,defensive,[],1642268,,,1610612762,48,35,2025-01-26T01:55:32Z,2150000,False,,,0,,I. Collier REBOUND (Off:0 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,219.0,2.0,2.0,0.0
221,PT08M48.00S,2025-01-26T01:55:35.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642268,91.90210249671485,45.09803921568627,1610612762,48,35,2025-01-26T01:55:47Z,2160000,False,-25.0,24.0,1,right,MISS I. Collier running finger roll Layup - blocked,"[1642268, 1641744]",1610612762.0,UTA,running finger roll,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,Edey,1641744.0,,,,
222,PT08M48.00S,2025-01-26T01:55:35.9Z,2,REGULAR,block,,[],1641744,,,1610612762,48,35,2025-01-26T01:55:38Z,2170000,False,,,0,,Z. Edey BLOCK (3 BLK),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT08M48.00S,2025-01-26T01:55:35.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,48,35,2025-01-26T01:55:40Z,2180000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,221.0,,,
226,PT08M41.00S,2025-01-26T01:57:08.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629004,69.1688567674113,37.745098039215684,1610612762,48,35,2025-01-26T01:57:14Z,2210000,False,-61.0,237.0,1,right,MISS S. Mykhailiuk 24' pullup 3PT,[1629004],1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Center,24.51,Missed,,,,,,,,,,,,,,,,,,
227,PT08M41.00S,2025-01-26T01:57:08.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,48,35,2025-01-26T01:57:14Z,2220000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,226.0,,,
229,PT08M34.00S,2025-01-26T01:57:20.9Z,2,REGULAR,turnover,bad pass,[],1630590,,,1610612763,48,35,2025-01-26T01:57:24Z,2240000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (1 TO),"[1630590, 1642268]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Collier,1642268.0,,,,,,,,,,,
230,PT08M34.00S,2025-01-26T01:57:20.9Z,2,REGULAR,steal,,[],1642268,,,1610612762,48,35,2025-01-26T01:57:22Z,2250000,False,,,0,,I. Collier STEAL (2 STL),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
232,PT08M22.00S,2025-01-26T01:57:50.6Z,2,REGULAR,turnover,traveling,[],1641989,,,1610612762,48,35,2025-01-26T01:57:55Z,2270000,False,,,0,,E. Harkless traveling TURNOVER (1 TO),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,,,204059.0,,,,,,,,,,
233,PT08M11.00S,2025-01-26T01:58:16.1Z,2,REGULAR,foul,offensive,[],1641744,,,1610612763,48,35,2025-01-26T01:58:22Z,2280000,False,,,0,,Z. Edey offensive FOUL (1 PF),"[1641744, 1641989]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627962.0,1.0,1.0,Harkless,1641989.0,,,,,,
235,PT08M11.00S,2025-01-26T01:58:16.1Z,2,REGULAR,turnover,offensive foul,[],1641744,,,1610612763,48,35,2025-01-26T01:58:16Z,2300000,False,,,0,,Z. Edey offensive foul TURNOVER (1 TO),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,1627962.0,,,,,,,,,,
236,PT07M58.00S,2025-01-26T01:58:38.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641989,95.45006570302233,5.392156862745097,1610612762,48,38,2025-01-26T01:58:42Z,2310000,False,-223.0,-10.0,1,right,E. Harkless 3PT  (3 PTS) (I. Collier 3 AST),"[1641989, 1642268]",1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Left Corner 3,24+ Left,22.32,Made,3.0,I. Collier,1642268.0,3.0,,,,,,,,,,,,,,
238,PT07M50.00S,2025-01-26T01:58:48.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,17.920499342969777,58.33333333333333,1610612763,50,38,2025-01-26T01:58:54Z,2330000,False,-42.0,116.0,1,left,J. Jackson Jr. 12' driving floating Jump Shot (14 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.33,Made,14.0,,,,,,,,,,,,,,,,,
239,PT07M50.00S,2025-01-26T01:58:51.2Z,2,REGULAR,foul,personal,['1freethrow'],1642271,,,1610612763,50,38,2025-01-26T01:59:02Z,2340000,False,,,0,,K. Filipowski shooting personal FOUL (1 PF) (Jackson Jr. 1 FT),"[1642271, 1628991]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204059.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,
241,PT07M50.00S,2025-01-26T01:59:15.2Z,2,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,51,38,2025-01-26T01:59:15Z,2360000,False,,,0,,J. Jackson Jr. Free Throw 1 of 1 (15 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
242,PT07M35.00S,2025-01-26T01:59:31.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,94.3988173455979,50.73529411764706,1610612762,51,40,2025-01-26T01:59:35Z,2370000,False,4.0,0.0,1,right,W. Kessler alley-oop DUNK (2 PTS) (I. Collier 4 AST),"[1631117, 1642268]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.37,Made,2.0,I. Collier,1642268.0,4.0,,,,,,,,,,,,,,
244,PT07M21.00S,2025-01-26T01:59:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,10.167542706964511,59.068627450980394,1610612763,51,40,2025-01-26T02:04:21Z,2390000,False,-45.0,43.0,1,left,MISS J. Jackson Jr. 6' driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
245,PT07M18.00S,2025-01-26T01:59:48.3Z,2,REGULAR,rebound,offensive,[],1630590,,,1610612763,51,40,2025-01-26T01:59:51Z,2400000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,244.0,2.0,1.0,1.0
246,PT07M16.00S,2025-01-26T01:59:50.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,23.96517739816032,87.99019607843137,1610612763,51,40,2025-01-26T01:59:55Z,2410000,False,-190.0,173.0,1,left,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
247,PT07M14.00S,2025-01-26T01:59:52.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,51,40,2025-01-26T01:59:55Z,2420000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,246.0,,,
249,PT07M14.00S,2025-01-26T01:59:55.9Z,2,REGULAR,substitution,out,[],1642268,,,1610612762,51,40,2025-01-26T02:00:06Z,2440000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M14.00S,2025-01-26T01:59:55.9Z,2,REGULAR,substitution,out,[],1642271,,,1610612762,51,40,2025-01-26T02:00:06Z,2450000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M14.00S,2025-01-26T01:59:55.9Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,51,40,2025-01-26T02:00:06Z,2460000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M14.00S,2025-01-26T01:59:55.9Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,51,40,2025-01-26T02:00:06Z,2470000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M58.00S,2025-01-26T02:00:35.0Z,2,REGULAR,3pt,Jump Shot,[],1641989,90.32522996057818,95.58823529411765,1610612762,51,40,2025-01-26T02:00:38Z,2480000,False,228.0,38.0,1,right,MISS E. Harkless 3PT,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,,
254,PT06M56.00S,2025-01-26T02:00:37.0Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,51,40,2025-01-26T02:00:38Z,2490000,False,,,0,,Z. Edey REBOUND (Off:1 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,253.0,2.0,1.0,1.0
255,PT06M40.00S,2025-01-26T02:00:53.7Z,2,REGULAR,3pt,Jump Shot,[],1630590,26.461892247043366,82.84313725490196,1610612763,51,40,2025-01-26T02:04:05Z,2500000,False,-164.0,196.0,1,left,MISS S. Pippen Jr. 25' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
270,PT06M36.00S,2025-01-26T02:00:57.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,51,40,2025-01-26T02:04:26Z,2505000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,255.0,,,
256,PT06M36.00S,2025-01-26T02:01:22.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,51,40,2025-01-26T02:01:22Z,2510000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M36.00S,2025-01-26T02:02:23.2Z,2,REGULAR,substitution,out,[],1630590,,,1610612763,51,40,2025-01-26T02:03:43Z,2520000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M36.00S,2025-01-26T02:02:23.2Z,2,REGULAR,substitution,out,[],1629630,,,1610612763,51,40,2025-01-26T02:03:43Z,2530000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M36.00S,2025-01-26T02:02:23.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,51,40,2025-01-26T02:03:43Z,2540000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M36.00S,2025-01-26T02:02:23.2Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,51,40,2025-01-26T02:03:43Z,2550000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M36.00S,2025-01-26T02:02:23.2Z,2,REGULAR,substitution,out,[],1629004,,,1610612763,51,40,2025-01-26T02:03:43Z,2560000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M36.00S,2025-01-26T02:02:23.2Z,2,REGULAR,substitution,in,[],1642377,,,1610612763,51,40,2025-01-26T02:03:43Z,2570000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
