actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
171,PT12M00.00S,2025-03-02T01:44:32.3Z,2,REGULAR,period,start,[],0,,,1610612763,30,31,2025-03-02T01:44:32Z,1710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M42.00S,2025-03-02T01:44:49.5Z,2,REGULAR,turnover,lost ball,[],1628991,,,1610612763,30,31,2025-03-02T01:44:52Z,1720000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (2 TO),"[1628991, 1642264]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,2.0,,,,,,,,,,,Castle,1642264.0,,
173,PT11M42.00S,2025-03-02T01:44:49.5Z,2,REGULAR,steal,,[],1642264,,,1610612759,30,31,2025-03-02T01:44:50Z,1730000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
174,PT11M34.00S,2025-03-02T01:44:57.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,25.312089356110377,84.80392156862744,1610612759,30,34,2025-03-02T01:45:00Z,1740000,False,-174.0,185.0,1,left,K. Johnson 25' 3PT  (5 PTS) (S. Castle 1 AST),"[1629640, 1642264]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,25.43,Made,,,,,5.0,S. Castle,1642264.0,1.0,,,,
176,PT11M06.00S,2025-03-02T01:45:25.4Z,2,REGULAR,3pt,Jump Shot,[],1630590,88.51839684625493,94.85294117647058,1610612763,30,34,2025-03-02T01:45:30Z,1760000,False,224.0,55.0,1,right,MISS S. Pippen Jr. turnaround fadeaway 3PT,[1630590],1610612763.0,MEM,turnaround fadeaway,,,Pippen Jr.,S. Pippen Jr.,,,,,Right Corner 3,24+ Right,,,,,,,23.1,Missed,,,,,,,,,,,,
177,PT11M02.00S,2025-03-02T01:45:29.4Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,30,34,2025-03-02T01:45:30Z,1770000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,,,,176.0,2.0,1.0,1.0,,,,,,,,
178,PT10M58.00S,2025-03-02T01:45:33.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,32.276609724047304,49.01960784313725,1610612759,30,37,2025-03-02T01:45:39Z,1780000,False,5.0,251.0,1,left,J. Champagnie 25' 3PT running (5 PTS) (D. Fox 2 AST),"[1630577, 1628368]",1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,25.09,Made,,,,,5.0,D. Fox,1628368.0,2.0,,,,
180,PT10M39.00S,2025-03-02T01:45:51.5Z,2,REGULAR,turnover,lost ball,[],1630590,,,1610612763,30,37,2025-03-02T01:46:27Z,1800000,False,,,0,,S. Pippen Jr. lost ball TURNOVER (1 TO),"[1630590, 1630577]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,1.0,,,,,,,,,,,Champagnie,1630577.0,,
181,PT10M39.00S,2025-03-02T01:45:51.5Z,2,REGULAR,steal,,[],1630577,,,1610612759,30,37,2025-03-02T01:45:53Z,1810000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
182,PT10M35.00S,2025-03-02T01:45:57.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631110,7.30946123521682,46.568627450980394,1610612759,30,39,2025-03-02T04:25:16Z,1820000,False,17.0,16.0,1,left,J. Sochan running Layup (4 PTS) (K. Johnson 1 AST),"[1631110, 1629640]",1610612759.0,SAS,running,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,2.36,Made,,,,,4.0,K. Johnson,1629640.0,1.0,,,,
184,PT10M35.00S,2025-03-02T01:46:01.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,30,39,2025-03-02T01:46:01Z,1840000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M23.00S,2025-03-02T01:49:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,84.57621550591328,37.99019607843137,1610612763,30,39,2025-03-02T01:53:49Z,1850000,False,-60.0,92.0,1,right,MISS J. Jackson Jr. 11' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,11.03,Missed,,,,,,,,,,,,
186,PT10M20.00S,2025-03-02T01:49:03.7Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,30,39,2025-03-02T01:49:05Z,1860000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,185.0,3.0,2.0,1.0,,,,,,,,
187,PT10M13.00S,2025-03-02T01:49:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,6.258212877792378,45.09803921568628,1610612759,30,39,2025-03-02T01:49:16Z,1870000,False,25.0,6.0,1,left,MISS J. Champagnie driving Layup - blocked,"[1630577, 1630643]",1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,2.53,Missed,,,,,,,,,,,Huff,1630643.0
188,PT10M13.00S,2025-03-02T01:49:10.3Z,2,REGULAR,block,,[],1630643,,,1610612759,30,39,2025-03-02T01:49:12Z,1880000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT10M09.00S,2025-03-02T01:49:14.3Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,30,39,2025-03-02T01:49:16Z,1890000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,187.0,2.0,1.0,1.0,,,,,,,,
190,PT10M09.00S,2025-03-02T01:49:15.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,5.590000152587891,50.0,1610612759,30,41,2025-03-02T01:49:14Z,1900000,False,0.0,0.0,1,left,J. Sochan putback Layup (6 PTS),[1631110],1610612759.0,SAS,putback,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,6.0,,,,,,,
191,PT09M47.00S,2025-03-02T01:49:36.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,89.96386333771353,53.67647058823529,1610612763,32,41,2025-03-02T01:49:42Z,1910000,False,18.0,42.0,1,right,S. Pippen Jr. driving floating bank Jump Shot (2 PTS) (J. Jackson Jr. 1 AST),"[1630590, 1628991]",1610612763.0,MEM,driving floating bank,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.57,Made,,,,,2.0,J. Jackson Jr.,1628991.0,1.0,,,,
192,PT09M36.00S,2025-03-02T01:49:50.6Z,2,REGULAR,foul,personal,[],1628991,,,1610612759,32,41,2025-03-02T01:49:58Z,1920000,False,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 1629640]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Center,1627529.0,2.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
194,PT09M36.00S,2025-03-02T01:49:57.9Z,2,REGULAR,substitution,out,[],1641713,,,1610612759,32,41,2025-03-02T01:50:05Z,1940000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M36.00S,2025-03-02T01:49:57.9Z,2,REGULAR,substitution,in,[],1642377,,,1610612759,32,41,2025-03-02T01:50:05Z,1950000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M26.00S,2025-03-02T01:50:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,9.017739816031538,50.98039215686274,1610612759,32,43,2025-03-02T01:50:24Z,1960000,False,-5.0,32.0,1,left,J. Sochan driving Layup (8 PTS) (D. Fox 3 AST),"[1631110, 1628368]",1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,3.27,Made,,,,,8.0,D. Fox,1628368.0,3.0,,,,
198,PT09M19.00S,2025-03-02T01:50:31.5Z,2,REGULAR,foul,personal,[],1631110,,,1610612763,32,43,2025-03-02T01:50:38Z,1980000,False,,,0,,J. Sochan personal FOUL (1 PF),"[1631110, 1628991]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Center,201245.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
200,PT09M10.00S,2025-03-02T01:50:59.0Z,2,REGULAR,3pt,Jump Shot,[],1630590,71.56701708278581,79.90196078431373,1610612763,32,43,2025-03-02T01:51:03Z,2000000,False,150.0,215.0,1,right,MISS S. Pippen Jr. 26' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,26.17,Missed,,,,,,,,,,,,
201,PT09M05.00S,2025-03-02T01:51:04.0Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612759,32,43,2025-03-02T01:51:03Z,2010000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,
202,PT09M03.00S,2025-03-02T01:51:05.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629640,7.046649145860711,50.245098039215684,1610612759,32,43,2025-03-02T01:51:11Z,2020000,False,-1.0,14.0,1,left,MISS K. Johnson alley-oop DUNK,[1629640],1610612759.0,SAS,alley-oop,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,1.38,Missed,,,,,,,,,,,,
203,PT08M58.00S,2025-03-02T01:51:10.7Z,2,REGULAR,rebound,offensive,[],1630577,,,1610612759,32,43,2025-03-02T01:51:11Z,2030000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,202.0,4.0,2.0,2.0,,,,,,,,
204,PT08M58.00S,2025-03-02T01:51:10.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630577,5.590000152587891,50.0,1610612759,32,45,2025-03-02T01:51:15Z,2040000,False,0.0,0.0,1,left,J. Champagnie putback Layup (7 PTS),[1630577],1610612759.0,SAS,putback,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,,,,,7.0,,,,,,,
205,PT08M49.00S,2025-03-02T01:51:19.6Z,2,REGULAR,2pt,Jump Shot,[],1642285,81.42247043363994,75.73529411764706,1610612763,32,45,2025-03-02T01:51:23Z,2050000,False,129.0,122.0,1,right,MISS C. Spencer 17' pullup Shot,[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Right Center,,,,,,,17.74,Missed,,,,,,,,,,,,
206,PT08M46.00S,2025-03-02T01:51:22.6Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,32,45,2025-03-02T01:51:23Z,2060000,False,,,0,,J. Sochan REBOUND (Off:1 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,205.0,3.0,2.0,1.0,,,,,,,,
207,PT08M39.00S,2025-03-02T01:51:30.2Z,2,REGULAR,3pt,Jump Shot,[],1630577,6.521024967148489,95.83333333333334,1610612759,32,48,2025-03-02T01:51:33Z,2070000,False,-229.0,9.0,1,left,J. Champagnie 3PT  (10 PTS) (S. Castle 2 AST),"[1630577, 1642264]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,,22.94,Made,,,,,10.0,S. Castle,1642264.0,2.0,,,,
209,PT08M38.00S,2025-03-02T01:51:33.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,32,48,2025-03-02T01:51:33Z,2090000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M38.00S,2025-03-02T01:53:45.8Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,32,48,2025-03-02T01:54:24Z,2100000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M38.00S,2025-03-02T01:53:45.8Z,2,REGULAR,substitution,out,[],1630643,,,1610612763,32,48,2025-03-02T01:54:24Z,2110000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M38.00S,2025-03-02T01:53:45.8Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,32,48,2025-03-02T01:54:24Z,2120000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M38.00S,2025-03-02T01:53:45.8Z,2,REGULAR,substitution,in,[],1641744,,,1610612763,32,48,2025-03-02T01:54:24Z,2130000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M20.00S,2025-03-02T01:54:45.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,94.69448094612353,48.03921568627451,1610612763,34,48,2025-03-02T01:54:52Z,2140000,False,-10.0,-3.0,1,right,Z. Edey DUNK (6 PTS) (J. Wells 1 AST),"[1641744, 1642377]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,1.01,Made,,,,,6.0,J. Wells,1642377.0,1.0,,,,
217,PT08M08.00S,2025-03-02T01:54:59.2Z,2,REGULAR,foul,personal,['2freethrow'],1641744,,,1610612759,34,48,2025-03-02T01:55:20Z,2160000,False,,,0,,Z. Edey shooting personal FOUL (2 PF) (Sochan 2 FT),"[1641744, 1631110]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,201245.0,2.0,0.0,Sochan,1631110.0,,,,,,,,,,,,,,,
219,PT08M08.00S,2025-03-02T01:55:20.9Z,2,REGULAR,freethrow,1 of 2,[],1631110,,,1610612759,34,48,2025-03-02T01:55:21Z,2180000,False,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
220,PT08M08.00S,2025-03-02T01:55:20.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,34,48,2025-03-02T01:55:21Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,219.0,,,,,,,,,,,
221,PT08M08.00S,2025-03-02T01:55:32.5Z,2,REGULAR,freethrow,2 of 2,[],1631110,,,1610612759,34,49,2025-03-02T01:55:32Z,2200000,False,,,0,,J. Sochan Free Throw 2 of 2 (9 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,
222,PT07M59.00S,2025-03-02T01:55:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,92.46057818659659,49.754901960784316,1610612763,36,49,2025-03-02T01:55:47Z,2210000,False,-1.0,18.0,1,right,J. Wells Layup (8 PTS) (S. Pippen Jr. 3 AST),"[1642377, 1630590]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,1.84,Made,,,,,8.0,S. Pippen Jr.,1630590.0,3.0,,,,
223,PT07M59.00S,2025-03-02T01:55:47.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,36,49,2025-03-02T01:55:47Z,2220000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M47.00S,2025-03-02T01:57:25.9Z,2,REGULAR,3pt,Jump Shot,[],1628368,27.677398160315374,77.94117647058823,1610612759,36,52,2025-03-02T01:57:28Z,2230000,False,-140.0,208.0,1,left,D. Fox 25' 3PT  (5 PTS) (J. Sochan 2 AST),"[1628368, 1631110]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,25.03,Made,,,,,5.0,J. Sochan,1631110.0,2.0,,,,
227,PT07M35.00S,2025-03-02T01:57:37.7Z,2,REGULAR,3pt,Jump Shot,[],1630590,78.0059132720105,90.44117647058823,1610612763,36,52,2025-03-02T01:57:41Z,2250000,False,202.0,154.0,1,right,MISS S. Pippen Jr. 25' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,25.43,Missed,,,,,,,,,,,,
228,PT07M31.00S,2025-03-02T01:57:41.7Z,2,REGULAR,rebound,defensive,[],1642264,,,1610612759,36,52,2025-03-02T01:57:41Z,2260000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,227.0,1.0,1.0,0.0,,,,,,,,
229,PT07M23.00S,2025-03-02T01:57:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.046649145860711,45.83333333333333,1610612759,36,52,2025-03-02T02:14:27Z,2270000,False,21.0,14.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,2.49,Missed,,,,,,,,,,,,
230,PT07M17.00S,2025-03-02T01:57:56.4Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,36,52,2025-03-02T01:57:56Z,2280000,False,,,0,,J. Sochan REBOUND (Off:2 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,229.0,4.0,2.0,2.0,,,,,,,,
231,PT07M17.00S,2025-03-02T01:57:55.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631110,5.590000152587891,50.0,1610612759,36,54,2025-03-02T01:57:55Z,2290000,False,0.0,0.0,1,left,J. Sochan tip DUNK (11 PTS),[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,11.0,,,,,,,
232,PT07M12.00S,2025-03-02T01:58:00.1Z,2,REGULAR,3pt,Jump Shot,[],1630583,77.34888304862024,9.313725490196079,1610612763,36,54,2025-03-02T02:14:10Z,2300000,False,-203.0,160.0,1,right,MISS S. Aldama 25' step back 3PT,[1630583],1610612763.0,MEM,step back,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,,,,25.9,Missed,,,,,,,,,,,,
233,PT07M08.00S,2025-03-02T01:58:04.1Z,2,REGULAR,rebound,offensive,[],1641744,,,1610612763,36,54,2025-03-02T01:58:04Z,2310000,False,,,0,,Z. Edey REBOUND (Off:3 Def:0),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,232.0,3.0,0.0,3.0,,,,,,,,
234,PT07M05.00S,2025-03-02T01:58:07.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630583,92.06636005256242,46.81372549019608,1610612763,36,54,2025-03-02T01:58:11Z,2320000,False,-16.0,22.0,1,right,MISS S. Aldama cutting Layup,[1630583],1610612763.0,MEM,cutting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,2.72,Missed,,,,,,,,,,,,
235,PT07M03.00S,2025-03-02T01:58:09.4Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,36,54,2025-03-02T01:58:11Z,2330000,False,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,234.0,3.0,2.0,1.0,,,,,,,,
236,PT07M02.00S,2025-03-02T01:58:10.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630583,92.32917214191852,46.32352941176471,1610612763,38,54,2025-03-02T02:07:11Z,2340000,False,-18.0,20.0,1,right,S. Aldama putback Layup (7 PTS),[1630583],1610612763.0,MEM,putback,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,2.69,Made,,,,,7.0,,,,,,,
238,PT06M57.00S,2025-03-02T01:58:22.4Z,2,REGULAR,foul,personal,[],1642285,,,1610612759,38,54,2025-03-02T01:58:34Z,2360000,False,,,0,,C. Spencer personal FOUL (1 PF),"[1642285, 1628368]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
240,PT06M57.00S,2025-03-02T01:58:32.7Z,2,REGULAR,substitution,out,[],1630590,,,1610612759,38,54,2025-03-02T01:58:49Z,2380000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M57.00S,2025-03-02T01:58:32.7Z,2,REGULAR,substitution,out,[],1642285,,,1610612759,38,54,2025-03-02T01:58:49Z,2390000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M57.00S,2025-03-02T01:58:32.7Z,2,REGULAR,substitution,out,[],1628368,,,1610612759,38,54,2025-03-02T01:58:49Z,2400000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M57.00S,2025-03-02T01:58:32.7Z,2,REGULAR,substitution,out,[],1631110,,,1610612759,38,54,2025-03-02T01:58:49Z,2410000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M57.00S,2025-03-02T01:58:32.7Z,2,REGULAR,substitution,in,[],1628379,,,1610612759,38,54,2025-03-02T01:58:49Z,2420000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M57.00S,2025-03-02T01:58:32.7Z,2,REGULAR,substitution,in,[],1630205,,,1610612759,38,54,2025-03-02T01:58:49Z,2430000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M57.00S,2025-03-02T01:58:32.7Z,2,REGULAR,substitution,in,[],101108,,,1610612759,38,54,2025-03-02T01:58:49Z,2440000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M57.00S,2025-03-02T01:58:32.7Z,2,REGULAR,substitution,in,[],202687,,,1610612759,38,54,2025-03-02T01:58:49Z,2450000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M51.00S,2025-03-02T01:58:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202687,7.5722733245729295,48.28431372549019,1610612759,38,56,2025-03-02T01:58:56Z,2460000,False,9.0,19.0,1,left,B. Biyombo cutting Layup (2 PTS) (J. Champagnie 1 AST),"[202687, 1630577]",1610612759.0,SAS,cutting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,2.06,Made,,,,,2.0,J. Champagnie,1630577.0,1.0,,,,
250,PT06M28.00S,2025-03-02T01:59:14.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,87.46714848883047,37.745098039215684,1610612763,40,56,2025-03-02T01:59:19Z,2480000,False,-61.0,65.0,1,right,L. Stevens 8' turnaround fadeaway Jump Shot (2 PTS) (S. Aldama 2 AST),"[1630205, 1630583]",1610612763.0,MEM,turnaround fadeaway,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,8.96,Made,,,,,2.0,S. Aldama,1630583.0,2.0,,,,
252,PT06M16.00S,2025-03-02T01:59:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,10.5946123521682,41.17647058823529,1610612759,40,56,2025-03-02T01:59:30Z,2500000,False,44.0,47.0,1,left,MISS S. Castle 6' driving floating bank Shot,[1642264],1610612759.0,SAS,driving floating bank,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.45,Missed,,,,,,,,,,,,
253,PT06M14.00S,2025-03-02T01:59:29.0Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,40,56,2025-03-02T01:59:30Z,2510000,False,,,0,,Z. Edey REBOUND (Off:3 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,252.0,4.0,1.0,3.0,,,,,,,,
254,PT06M08.00S,2025-03-02T01:59:35.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,87.46714848883047,62.5,1610612763,42,56,2025-03-02T01:59:38Z,2520000,False,62.0,65.0,1,right,S. Aldama 9' turnaround fadeaway Jump Shot (9 PTS),[1630583],1610612763.0,MEM,turnaround fadeaway,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,9.04,Made,,,,,9.0,,,,,,,
