actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
82,PT05M34.00S,2025-03-11T00:22:12.3Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612763,8,16,2025-03-11T00:22:12Z,820000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612763.0,MEM,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,81.0,1.0,0.0,1.0,,,,,,,,,,,,,,
83,PT05M34.00S,2025-03-11T00:22:12.8Z,1,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612763,8,16,2025-03-11T00:22:29Z,830000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Bagley III 2 FT),"[1630208, 1628963]",1610612756.0,PHX,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202901.0,,1.0,0.0,Bagley III,1628963.0,,
85,PT05M34.00S,2025-03-11T00:22:45.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628963,,,1610612763,9,16,2025-03-11T00:23:11Z,850000,False,,,0,,M. Bagley III Free Throw 1 of 2 (1 PTS),[1628963],1610612763.0,MEM,,,,Bagley III,M. Bagley III,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
86,PT05M34.00S,2025-03-11T00:22:45.8Z,1,REGULAR,substitution,out,[],1629626,,,1610612763,9,16,2025-03-11T00:22:48Z,860000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M34.00S,2025-03-11T00:22:45.8Z,1,REGULAR,substitution,in,[],1626220,,,1610612763,9,16,2025-03-11T00:22:48Z,870000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M34.00S,2025-03-11T00:22:45.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628963,,,1610612763,9,16,2025-03-11T00:23:11Z,880000,False,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],1610612763.0,MEM,,,,Bagley III,M. Bagley III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
89,PT05M33.00S,2025-03-11T00:22:46.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,9,16,2025-03-11T00:23:11Z,890000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,
91,PT05M28.00S,2025-03-11T00:23:32.7Z,1,REGULAR,turnover,traveling,[],1641713,,,1610612763,9,16,2025-03-11T00:23:38Z,910000,False,,,0,,G. Jackson traveling TURNOVER (2 TO),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1151.0,2.0,,,,,,
92,PT05M10.00S,2025-03-11T00:23:57.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,7.440867279894875,94.85294117647058,1610612756,9,19,2025-03-11T00:24:01Z,920000,False,-224.0,17.0,1,left,T. Jones 3PT  (6 PTS) (R. O'Neale 1 AST),"[1626145, 1626220]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,22.5,Made,,,,,6.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,
94,PT04M55.00S,2025-03-11T00:24:12.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,92.9862023653088,35.78431372549019,1610612763,9,19,2025-03-11T00:24:18Z,940000,False,-71.0,13.0,1,right,MISS M. Bagley III 7' floating Shot,[1628963],1610612763.0,MEM,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,,,,,,,,,,,,,,,,,,
95,PT04M53.00S,2025-03-11T00:24:14.2Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612756,9,19,2025-03-11T00:24:18Z,950000,False,,,0,,N. Richards REBOUND (Off:2 Def:5),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,94.0,7.0,5.0,2.0,,,,,,,,,,,,,,
96,PT04M48.00S,2025-03-11T00:24:20.3Z,1,REGULAR,3pt,Jump Shot,[],201142,32.013797634691194,62.5,1610612756,9,22,2025-03-11T00:24:28Z,960000,False,-62.0,248.0,1,left,K. Durant 25' 3PT  (6 PTS) (T. Jones 4 AST),"[201142, 1626145]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.61,Made,,,,,6.0,T. Jones,1626145.0,4.0,,,,,,,,,,
98,PT04M36.00S,2025-03-11T00:24:31.5Z,1,REGULAR,3pt,Jump Shot,[],1628963,69.20170827858082,73.0392156862745,1610612763,9,22,2025-03-11T00:24:36Z,980000,False,115.0,237.0,1,right,MISS M. Bagley III 26' 3PT,[1628963],1610612763.0,MEM,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
99,PT04M34.00S,2025-03-11T00:24:33.5Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,9,22,2025-03-11T00:24:36Z,990000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT04M26.00S,2025-03-11T00:24:41.6Z,1,REGULAR,3pt,Jump Shot,[],201142,26.757555847568987,18.627450980392158,1610612756,9,25,2025-03-11T00:24:45Z,1000000,False,157.0,199.0,1,left,K. Durant 25' 3PT  (9 PTS) (D. Booker 2 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.34,Made,,,,,9.0,D. Booker,1626164.0,2.0,,,,,,,,,,
102,PT04M26.00S,2025-03-11T00:24:45.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,9,25,2025-03-11T00:24:45Z,1020000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M26.00S,2025-03-11T00:26:53.3Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,9,25,2025-03-11T00:27:20Z,1030000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M26.00S,2025-03-11T00:26:53.3Z,1,REGULAR,substitution,out,[],1628963,,,1610612763,9,25,2025-03-11T00:27:20Z,1040000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612763.0,MEM,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M26.00S,2025-03-11T00:26:53.3Z,1,REGULAR,substitution,out,[],1641713,,,1610612763,9,25,2025-03-11T00:27:20Z,1050000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M26.00S,2025-03-11T00:26:53.3Z,1,REGULAR,substitution,in,[],1630205,,,1610612763,9,25,2025-03-11T00:27:20Z,1060000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M26.00S,2025-03-11T00:26:53.3Z,1,REGULAR,substitution,in,[],1630643,,,1610612763,9,25,2025-03-11T00:27:20Z,1070000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M26.00S,2025-03-11T00:26:53.3Z,1,REGULAR,substitution,in,[],1629630,,,1610612763,9,25,2025-03-11T00:27:20Z,1080000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M16.00S,2025-03-11T00:27:52.6Z,1,REGULAR,3pt,Jump Shot,[],1630643,66.3107752956636,48.77450980392157,1610612763,9,25,2025-03-11T00:27:59Z,1090000,False,-6.0,264.0,1,right,MISS J. Huff 26' 3PT,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
112,PT04M13.00S,2025-03-11T00:27:55.6Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612756,9,25,2025-03-11T00:27:59Z,1100000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,111.0,2.0,2.0,0.0,,,,,,,,,,,,,,
113,PT03M52.00S,2025-03-11T00:28:17.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,13.61695137976347,52.20588235294118,1610612756,9,25,2025-03-11T00:28:22Z,1110000,False,-11.0,75.0,1,left,MISS T. Jones 7' driving floating Shot,[1626145],1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.63,Missed,,,,,,,,,,,,,,,,,,
114,PT03M49.00S,2025-03-11T00:28:20.0Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612763,9,25,2025-03-11T00:28:20Z,1120000,False,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M42.00S,2025-03-11T00:28:26.8Z,1,REGULAR,3pt,Jump Shot,[],1630643,91.67214191852825,3.6764705882352944,1610612763,12,25,2025-03-11T00:28:31Z,1130000,False,-232.0,26.0,1,right,J. Huff 3PT  (3 PTS) (L. Stevens 1 AST),"[1630643, 1630205]",1610612763.0,MEM,,,,Huff,J. Huff,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,3.0,L. Stevens,1630205.0,1.0,,,,,,,,,,
117,PT03M27.00S,2025-03-11T00:28:41.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,6.521024967148489,51.470588235294116,1610612756,12,25,2025-03-11T00:28:53Z,1150000,False,-7.0,9.0,1,left,MISS N. Richards cutting DUNK,[1630208],1610612756.0,PHX,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
118,PT03M25.00S,2025-03-11T00:28:43.9Z,1,REGULAR,rebound,offensive,[],1626145,,,1610612756,12,25,2025-03-11T00:28:53Z,1160000,False,,,0,,T. Jones REBOUND (Off:1 Def:2),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,117.0,3.0,2.0,1.0,,,,,,,,,,,,,,
119,PT03M25.00S,2025-03-11T00:28:52.3Z,1,REGULAR,turnover,out-of-bounds,[],1626145,,,1610612756,12,25,2025-03-11T00:29:26Z,1170000,False,,,0,,T. Jones bad pass out-of-bounds TURNOVER (1 TO),[1626145],1610612756.0,PHX,bad pass,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,202049.0,1.0,,,,,,
120,PT03M25.00S,2025-03-11T00:28:55.9Z,1,REGULAR,substitution,out,[],1626164,,,1610612763,12,25,2025-03-11T00:29:08Z,1180000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M25.00S,2025-03-11T00:28:55.9Z,1,REGULAR,substitution,out,[],1630208,,,1610612763,12,25,2025-03-11T00:29:08Z,1190000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M25.00S,2025-03-11T00:28:55.9Z,1,REGULAR,substitution,in,[],1628960,,,1610612763,12,25,2025-03-11T00:29:08Z,1200000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M25.00S,2025-03-11T00:28:55.9Z,1,REGULAR,substitution,in,[],203486,,,1610612763,12,25,2025-03-11T00:29:08Z,1210000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M18.00S,2025-03-11T00:29:12.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,66.44218134034165,37.00980392156863,1610612763,15,25,2025-03-11T00:29:35Z,1220000,False,-65.0,263.0,1,right,J. Morant 27' 3PT pullup (7 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,27.08,Made,,,,,7.0,,,,,,,,,,,,,
125,PT02M54.00S,2025-03-11T00:29:38.0Z,1,REGULAR,3pt,Jump Shot,[],1626220,15.719448094612352,4.166666666666666,1610612756,15,25,2025-03-11T00:29:42Z,1230000,False,229.0,95.0,1,left,MISS R. O'Neale 24' pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
126,PT02M50.00S,2025-03-11T00:29:42.0Z,1,REGULAR,rebound,offensive,[],203486,,,1610612756,15,25,2025-03-11T00:29:42Z,1240000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:0),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,125.0,1.0,0.0,1.0,,,,,,,,,,,,,,
127,PT02M49.00S,2025-03-11T00:29:42.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201142,32.276609724047304,49.754901960784316,1610612756,15,25,2025-03-11T00:29:47Z,1250000,False,1.0,251.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
128,PT02M45.00S,2025-03-11T00:29:46.9Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,15,25,2025-03-11T00:29:47Z,1260000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Center,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,
129,PT02M40.00S,2025-03-11T00:29:51.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630590,66.83639947437582,51.9607843137255,1610612763,15,25,2025-03-11T00:29:58Z,1270000,False,10.0,259.0,1,right,MISS S. Pippen Jr. 25' running 3PT,[1630590],1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
130,PT02M36.00S,2025-03-11T00:29:55.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,15,25,2025-03-11T00:29:58Z,1280000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT02M34.00S,2025-03-11T00:29:57.2Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612756,15,25,2025-03-11T00:30:00Z,1290000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1630590]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,,,,,Pippen Jr.,1630590.0
132,PT02M34.00S,2025-03-11T00:29:57.2Z,1,REGULAR,steal,,[],1630590,,,1610612763,15,25,2025-03-11T00:29:59Z,1300000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
133,PT02M30.00S,2025-03-11T00:30:03.8Z,1,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612763,15,25,2025-03-11T00:30:12Z,1310000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Pippen Jr. 2 FT),"[1626220, 1630590]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1151.0,,1.0,0.0,Pippen Jr.,1630590.0,,
135,PT02M30.00S,2025-03-11T00:30:29.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630590,,,1610612763,16,25,2025-03-11T00:30:51Z,1330000,False,,,0,,S. Pippen Jr. Free Throw 1 of 2 (1 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
136,PT02M30.00S,2025-03-11T00:30:30.2Z,1,REGULAR,substitution,out,[],1626145,,,1610612763,16,25,2025-03-11T00:30:38Z,1340000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M30.00S,2025-03-11T00:30:30.2Z,1,REGULAR,substitution,in,[],1631221,,,1610612763,16,25,2025-03-11T00:30:38Z,1350000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M30.00S,2025-03-11T00:30:29.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630590,,,1610612763,16,25,2025-03-11T00:30:51Z,1360000,False,,,0,,MISS S. Pippen Jr. Free Throw 2 of 2,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
139,PT02M27.00S,2025-03-11T00:30:32.2Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,16,25,2025-03-11T00:30:51Z,1370000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,138.0,2.0,1.0,1.0,,,,,,,,,,,,,,
140,PT02M11.00S,2025-03-11T00:31:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,17.0335085413929,61.274509803921575,1610612756,16,27,2025-03-11T00:31:12Z,1380000,False,-56.0,108.0,1,left,K. Durant 12' pullup Jump Shot (11 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,12.15,Made,,,,,11.0,,,,,,,,,,,,,
141,PT01M51.00S,2025-03-11T00:31:27.7Z,1,REGULAR,foul,personal,['2freethrow'],201142,,,1610612763,16,27,2025-03-11T00:31:42Z,1390000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Morant 2 FT),"[201142, 1629630]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202901.0,,1.0,0.0,Morant,1629630.0,,
143,PT01M51.00S,2025-03-11T00:31:56.0Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,17,27,2025-03-11T00:31:56Z,1410000,False,,,0,,J. Morant Free Throw 1 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
144,PT01M51.00S,2025-03-11T00:32:13.4Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,18,27,2025-03-11T00:32:13Z,1420000,False,,,0,,J. Morant Free Throw 2 of 2 (9 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
145,PT01M35.00S,2025-03-11T00:32:35.0Z,1,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612756,18,27,2025-03-11T00:32:48Z,1430000,False,,,0,,J. Konchar shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1629723, 203486]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202049.0,,1.0,0.0,Plumlee,203486.0,,
147,PT01M35.00S,2025-03-11T00:33:16.1Z,1,REGULAR,freethrow,1 of 2,[],203486,,,1610612756,18,27,2025-03-11T00:33:16Z,1450000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
148,PT01M35.00S,2025-03-11T00:33:16.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,18,27,2025-03-11T00:33:16Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,
149,PT01M35.00S,2025-03-11T00:33:35.7Z,1,REGULAR,freethrow,2 of 2,[],203486,,,1610612756,18,28,2025-03-11T00:33:35Z,1470000,False,,,0,,M. Plumlee Free Throw 2 of 2 (1 PTS),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
150,PT01M21.00S,2025-03-11T00:33:50.7Z,1,REGULAR,turnover,bad pass,[],1629630,,,1610612763,18,28,2025-03-11T00:33:54Z,1480000,False,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 203486]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Plumlee,203486.0
151,PT01M21.00S,2025-03-11T00:33:50.7Z,1,REGULAR,steal,,[],203486,,,1610612756,18,28,2025-03-11T00:33:52Z,1490000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
152,PT01M16.00S,2025-03-11T00:33:55.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626220,18.74178712220762,5.392156862745098,1610612756,18,31,2025-03-11T00:34:01Z,1500000,False,223.0,124.0,1,left,R. O'Neale 25' 3PT running (3 PTS) (K. Durant 1 AST),"[1626220, 201142]",1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.5,Made,,,,,3.0,K. Durant,201142.0,1.0,,,,,,,,,,
154,PT00M56.50S,2025-03-11T00:34:16.5Z,1,REGULAR,3pt,Jump Shot,[],1630205,89.56964520367937,94.6078431372549,1610612763,21,31,2025-03-11T00:34:21Z,1520000,False,223.0,46.0,1,right,L. Stevens 3PT  (3 PTS) (S. Pippen Jr. 1 AST),"[1630205, 1630590]",1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Right Corner 3,24+ Right,22.76,Made,,,,,3.0,S. Pippen Jr.,1630590.0,1.0,,,,,,,,,,
156,PT00M39.40S,2025-03-11T00:34:37.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,15.719448094612352,58.08823529411765,1610612756,21,31,2025-03-11T00:34:42Z,1540000,False,-40.0,95.0,1,left,MISS K. Durant 10' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,10.35,Missed,,,,,,,,,,,,,,,,,,
158,PT00M36.40S,2025-03-11T00:34:40.0Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612763,21,31,2025-03-11T00:34:42Z,1560000,False,,,0,,L. Stevens REBOUND (Off:0 Def:2),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,,,156.0,2.0,2.0,0.0,,,,,,,,,,,,,,
159,PT00M32.90S,2025-03-11T00:34:44.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631221,,,1610612763,21,31,2025-03-11T00:34:59Z,1570000,False,,,0,,C. Gillespie shooting personal FOUL (1 PF) (Pippen Jr. 2 FT),"[1631221, 1630590]",1610612756.0,PHX,shooting,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202049.0,,1.0,0.0,Pippen Jr.,1630590.0,,
161,PT00M32.90S,2025-03-11T00:35:13.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630590,,,1610612763,22,31,2025-03-11T00:37:30Z,1590000,False,,,0,,S. Pippen Jr. Free Throw 1 of 2 (2 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
162,PT00M32.90S,2025-03-11T00:35:14.5Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,22,31,2025-03-11T00:35:25Z,1600000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M32.90S,2025-03-11T00:35:14.5Z,1,REGULAR,substitution,out,[],1630643,,,1610612763,22,31,2025-03-11T00:35:25Z,1610000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M32.90S,2025-03-11T00:35:14.5Z,1,REGULAR,substitution,in,[],1642377,,,1610612763,22,31,2025-03-11T00:35:25Z,1620000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M32.90S,2025-03-11T00:35:14.5Z,1,REGULAR,substitution,in,[],1630217,,,1610612763,22,31,2025-03-11T00:35:25Z,1630000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M32.90S,2025-03-11T00:35:13.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630590,,,1610612763,23,31,2025-03-11T00:37:30Z,1640000,False,,,0,,S. Pippen Jr. Free Throw 2 of 2 (3 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
167,PT00M13.50S,2025-03-11T00:35:59.2Z,1,REGULAR,3pt,Jump Shot,[],201142,30.305519053876477,28.186274509803923,1610612756,23,34,2025-03-11T00:36:03Z,1650000,False,109.0,232.0,1,left,K. Durant 25' 3PT pullup (14 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.67,Made,,,,,14.0,,,,,,,,,,,,,
