actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
85,PT06M28.00S,2024-10-31T00:24:11.5Z,1,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,18,12,2024-10-31T00:24:18Z,840000,False,,,0,,J. Morant bad pass out-of-bounds TURNOVER (2 TO),[1629630],1610612763.0,MEM,202035.0,Morant,J. Morant,bad pass,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,,,,,,,,,,
86,PT06M28.00S,2024-10-31T00:24:16.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,18,12,2024-10-31T00:24:16Z,850000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M28.00S,2024-10-31T00:26:36.7Z,1,REGULAR,substitution,out,[],1629630,,,1610612751,18,12,2024-10-31T00:26:56Z,860000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M28.00S,2024-10-31T00:26:36.7Z,1,REGULAR,substitution,out,[],1628991,,,1610612751,18,12,2024-10-31T00:26:56Z,870000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M28.00S,2024-10-31T00:26:36.7Z,1,REGULAR,substitution,out,[],203935,,,1610612751,18,12,2024-10-31T00:26:56Z,880000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT06M28.00S,2024-10-31T00:26:36.7Z,1,REGULAR,substitution,out,[],203471,,,1610612751,18,12,2024-10-31T00:26:56Z,890000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT06M28.00S,2024-10-31T00:26:36.7Z,1,REGULAR,substitution,out,[],1641730,,,1610612751,18,12,2024-10-31T00:26:56Z,900000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT06M28.00S,2024-10-31T00:26:36.7Z,1,REGULAR,substitution,in,[],1631222,,,1610612751,18,12,2024-10-31T00:26:56Z,910000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT06M28.00S,2024-10-31T00:26:36.7Z,1,REGULAR,substitution,in,[],1630583,,,1610612751,18,12,2024-10-31T00:26:56Z,920000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT06M28.00S,2024-10-31T00:26:36.7Z,1,REGULAR,substitution,in,[],1630217,,,1610612751,18,12,2024-10-31T00:26:56Z,930000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT06M28.00S,2024-10-31T00:26:36.7Z,1,REGULAR,substitution,in,[],1630553,,,1610612751,18,12,2024-10-31T00:26:56Z,940000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT06M28.00S,2024-10-31T00:26:36.7Z,1,REGULAR,substitution,in,[],1627827,,,1610612751,18,12,2024-10-31T00:26:56Z,950000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT06M06.00S,2024-10-31T00:27:34.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629661,85.10183968462549,36.76470588235294,1610612751,18,12,2024-10-31T00:27:40Z,960000,False,-66.0,88.0,1,right,MISS C. Johnson 10' driving floating Shot,[1629661],1610612751.0,BKN,,Johnson,C. Johnson,driving floating,In The Paint (Non-RA),8-16 Left,10.97,Missed,,,,,,,,,,,,,,,,,,,,,,,
98,PT06M03.00S,2024-10-31T00:27:37.4Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,18,12,2024-10-31T00:27:40Z,970000,False,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,Bane,D. Bane,,In The Paint (Non-RA),8-16 Left,,,97.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
99,PT05M49.00S,2024-10-31T00:27:51.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,11.514454664914586,44.6078431372549,1610612763,18,12,2024-10-31T00:27:55Z,980000,False,27.0,56.0,1,left,MISS S. Aldama 6' driving floating Shot,[1630583],1610612763.0,MEM,,Aldama,S. Aldama,driving floating,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M46.00S,2024-10-31T00:27:54.4Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,18,12,2024-10-31T00:27:55Z,990000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612751.0,BKN,,Finney-Smith,D. Finney-Smith,,In The Paint (Non-RA),0-8 Center,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
101,PT05M40.00S,2024-10-31T00:28:02.5Z,1,REGULAR,foul,personal,[],1631222,,,1610612751,18,12,2024-10-31T00:28:11Z,1000000,False,,,0,,J. LaRavia personal FOUL (1 PF),"[1631222, 1627732]",1610612763.0,MEM,101283.0,LaRavia,J. LaRavia,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Simmons,1627732.0,,,,,,,,
103,PT05M40.00S,2024-10-31T00:28:29.6Z,1,REGULAR,violation,kicked ball,[],1631222,,,1610612751,18,12,2024-10-31T00:28:34Z,1020000,False,,,0,,J. LaRavia kicked ball VIOLATION,[1631222],1610612763.0,MEM,101283.0,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M30.00S,2024-10-31T00:28:48.2Z,1,REGULAR,3pt,Jump Shot,[],1630553,66.96780551905388,57.84313725490197,1610612751,18,12,2024-10-31T00:28:52Z,1030000,False,39.0,258.0,1,right,MISS K. Johnson 26' 3PT,[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,Above the Break 3,24+ Center,26.1,Missed,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M27.00S,2024-10-31T00:28:51.2Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,18,12,2024-10-31T00:28:52Z,1040000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,Aldama,S. Aldama,,Above the Break 3,24+ Center,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
106,PT05M10.00S,2024-10-31T00:29:07.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,6.389618922470433,50.49019607843137,1610612763,20,12,2024-10-31T00:29:11Z,1050000,False,-2.0,8.0,1,left,Z. Edey DUNK (7 PTS) (J. LaRavia 1 AST),"[1641744, 1631222]",1610612763.0,MEM,,Edey,Z. Edey,,Restricted Area,0-8 Center,0.8,Made,,,,,7.0,J. LaRavia,1631222.0,1.0,,,,,,,,,,,,,,,
108,PT04M49.00S,2024-10-31T00:29:28.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627732,92.9862023653088,54.166666666666664,1610612751,20,14,2024-10-31T00:29:32Z,1070000,False,21.0,13.0,1,right,B. Simmons driving floating bank Jump Shot (6 PTS),[1627732],1610612751.0,BKN,,Simmons,B. Simmons,driving floating bank,Restricted Area,0-8 Center,2.47,Made,,,,,6.0,,,,,,,,,,,,,,,,,,
109,PT04M38.00S,2024-10-31T00:29:40.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641744,9.543363994743759,46.568627450980394,1610612763,20,14,2024-10-31T00:29:45Z,1080000,False,17.0,37.0,1,left,MISS Z. Edey turnaround Hook,[1641744],1610612763.0,MEM,,Edey,Z. Edey,turnaround,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M37.00S,2024-10-31T00:29:41.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,20,14,2024-10-31T00:29:45Z,1090000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,Restricted Area,0-8 Center,,,109.0,,,,,,,,,,,,,,,,,,,,,,
112,PT04M37.00S,2024-10-31T00:29:46.6Z,1,REGULAR,substitution,out,[],1641744,,,1610612751,20,14,2024-10-31T00:29:51Z,1110000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M37.00S,2024-10-31T00:29:46.6Z,1,REGULAR,substitution,in,[],1630643,,,1610612751,20,14,2024-10-31T00:29:51Z,1120000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M28.00S,2024-10-31T00:30:18.0Z,1,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612751,20,14,2024-10-31T00:30:23Z,1140000,False,,,0,,D. Finney-Smith bad pass out-of-bounds TURNOVER (1 TO),[1627827],1610612751.0,BKN,1626302.0,Finney-Smith,D. Finney-Smith,bad pass,Mid-Range,16-24 Left,,,,,,,,,,,1.0,,,,,,,,,,,,,,
116,PT04M22.00S,2024-10-31T00:30:25.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630643,6.258212877792378,50.245098039215684,1610612763,22,14,2024-10-31T00:30:29Z,1150000,False,-1.0,6.0,1,left,J. Huff cutting DUNK (2 PTS) (J. LaRavia 2 AST),"[1630643, 1631222]",1610612763.0,MEM,,Huff,J. Huff,cutting,Restricted Area,0-8 Center,0.64,Made,,,,,2.0,J. LaRavia,1631222.0,2.0,,,,,,,,,,,,,,,
118,PT04M06.00S,2024-10-31T00:30:40.3Z,1,REGULAR,2pt,Jump Shot,[],1630560,82.86793692509855,24.509803921568626,1610612751,22,16,2024-10-31T00:30:46Z,1170000,False,-127.0,109.0,1,right,C. Thomas 16' step back Jump Shot (4 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,step back,Mid-Range,16-24 Left Center,16.74,Made,,,,,4.0,,,,,,,,,,,,,,,,,,
119,PT03M56.00S,2024-10-31T00:30:50.4Z,1,REGULAR,3pt,Jump Shot,[],1630643,5.732588699080158,4.6568627450980395,1610612763,22,16,2024-10-31T00:30:54Z,1180000,False,227.0,1.0,1,left,MISS J. Huff 3PT,[1630643],1610612763.0,MEM,,Huff,J. Huff,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M53.00S,2024-10-31T00:30:53.8Z,1,REGULAR,rebound,offensive,[],1631222,,,1610612763,22,16,2024-10-31T00:30:53Z,1190000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:0),[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,Right Corner 3,24+ Right,,,119.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
121,PT03M52.00S,2024-10-31T00:31:05.5Z,1,REGULAR,violation,kicked ball,[],1630553,,,1610612763,22,16,2024-10-31T00:31:09Z,1200000,False,,,0,,K. Johnson kicked ball VIOLATION,[1630553],1610612751.0,BKN,202035.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M52.00S,2024-10-31T00:31:09.0Z,1,REGULAR,substitution,out,[],1627732,,,1610612763,22,16,2024-10-31T00:31:29Z,1210000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M52.00S,2024-10-31T00:31:09.0Z,1,REGULAR,substitution,out,[],1627827,,,1610612763,22,16,2024-10-31T00:31:29Z,1220000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M52.00S,2024-10-31T00:31:09.0Z,1,REGULAR,substitution,in,[],203471,,,1610612763,22,16,2024-10-31T00:31:29Z,1230000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M52.00S,2024-10-31T00:31:09.0Z,1,REGULAR,substitution,in,[],1630592,,,1610612763,22,16,2024-10-31T00:31:29Z,1240000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M41.00S,2024-10-31T00:31:31.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,6.783837056504599,47.30392156862745,1610612763,24,16,2024-10-31T00:31:35Z,1250000,False,13.0,11.0,1,left,D. Bane cutting Layup (6 PTS) (J. LaRavia 3 AST),"[1630217, 1631222]",1610612763.0,MEM,,Bane,D. Bane,cutting,Restricted Area,0-8 Center,1.76,Made,,,,,6.0,J. LaRavia,1631222.0,3.0,,,,,,,,,,,,,,,
129,PT03M31.00S,2024-10-31T00:31:41.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,91.27792378449409,55.63725490196079,1610612751,24,18,2024-10-31T00:31:46Z,1280000,False,28.0,29.0,1,right,D. Schröder driving floating bank Jump Shot (5 PTS),[203471],1610612751.0,BKN,,Schröder,D. Schröder,driving floating bank,Restricted Area,0-8 Center,4.08,Made,,,,,5.0,,,,,,,,,,,,,,,,,,
130,PT03M14.00S,2024-10-31T00:31:57.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,16.245072273324574,60.5392156862745,1610612763,24,18,2024-10-31T00:32:05Z,1290000,False,-53.0,100.0,1,left,MISS D. Bane 11' Jump Shot,[1630217],1610612763.0,MEM,,Bane,D. Bane,,In The Paint (Non-RA),8-16 Center,11.32,Missed,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M08.00S,2024-10-31T00:32:03.7Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,24,18,2024-10-31T00:32:05Z,1300000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,In The Paint (Non-RA),8-16 Center,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
132,PT03M07.00S,2024-10-31T00:32:09.2Z,1,REGULAR,foul,personal,['2freethrow'],1630590,,,1610612751,24,18,2024-10-31T00:32:25Z,1310000,False,,,0,,S. Pippen Jr. shooting personal FOUL (1 PF) (Thomas 2 FT),"[1630590, 1630560]",1610612763.0,MEM,1626302.0,Pippen Jr.,S. Pippen Jr.,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Thomas,1630560.0,,,,,,,,
134,PT03M07.00S,2024-10-31T00:32:31.6Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,24,19,2024-10-31T00:32:31Z,1330000,False,,,0,,C. Thomas Free Throw 1 of 2 (5 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,,,,5.0,,,,,,,,,,,,,,,,,,
135,PT03M07.00S,2024-10-31T00:32:35.2Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,24,19,2024-10-31T00:32:40Z,1340000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M07.00S,2024-10-31T00:32:35.2Z,1,REGULAR,substitution,in,[],1630533,,,1610612751,24,19,2024-10-31T00:32:40Z,1350000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M07.00S,2024-10-31T00:32:49.7Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,24,20,2024-10-31T00:32:49Z,1360000,False,,,0,,C. Thomas Free Throw 2 of 2 (6 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,,,,6.0,,,,,,,,,,,,,,,,,,
138,PT02M57.00S,2024-10-31T00:33:04.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612763,24,20,2024-10-31T00:35:57Z,1370000,False,,,0,,Z. Williams personal FOUL (1 PF) (Bane 2 FT),"[1630533, 1630217]",1610612751.0,BKN,101283.0,Williams,Z. Williams,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,0.0,Bane,1630217.0,,,,,,,,
140,PT02M57.00S,2024-10-31T00:33:13.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,24,20,2024-10-31T00:33:13Z,1390000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M57.00S,2024-10-31T00:34:42.8Z,1,REGULAR,substitution,out,[],1630560,,,1610612763,24,20,2024-10-31T00:35:55Z,1400000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M57.00S,2024-10-31T00:34:42.8Z,1,REGULAR,substitution,in,[],1641730,,,1610612763,24,20,2024-10-31T00:35:55Z,1410000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M57.00S,2024-10-31T00:36:09.3Z,1,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,25,20,2024-10-31T00:36:09Z,1420000,False,,,0,,D. Bane Free Throw 1 of 2 (7 PTS),[1630217],1610612763.0,MEM,,Bane,D. Bane,,,,,Made,,,,,7.0,,,,,,,,,,,,,,,,,,
144,PT02M57.00S,2024-10-31T00:36:24.7Z,1,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,26,20,2024-10-31T00:36:24Z,1430000,False,,,0,,D. Bane Free Throw 2 of 2 (8 PTS),[1630217],1610612763.0,MEM,,Bane,D. Bane,,,,,Made,,,,,8.0,,,,,,,,,,,,,,,,,,
145,PT02M39.00S,2024-10-31T00:36:45.0Z,1,REGULAR,3pt,Jump Shot,[],1641730,92.46057818659659,3.9215686274509802,1610612751,26,20,2024-10-31T00:36:52Z,1440000,False,-230.0,18.0,1,right,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M32.00S,2024-10-31T00:36:52.0Z,1,REGULAR,rebound,offensive,[],1630553,,,1610612751,26,20,2024-10-31T00:36:52Z,1450000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,Left Corner 3,24+ Left,,,145.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
147,PT02M32.00S,2024-10-31T00:36:51.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630553,94.40999984741211,50.0,1610612751,26,22,2024-10-31T00:36:51Z,1460000,False,0.0,0.0,1,right,K. Johnson putback Layup (2 PTS),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,putback,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,,,,,,
148,PT02M18.00S,2024-10-31T00:37:05.0Z,1,REGULAR,turnover,bad pass,[],1631222,,,1610612763,26,22,2024-10-31T00:37:09Z,1470000,False,,,0,,J. LaRavia bad pass TURNOVER (1 TO),"[1631222, 1630533]",1610612763.0,MEM,,LaRavia,J. LaRavia,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Williams,1630533.0,,,,,,,,,,,,
149,PT02M18.00S,2024-10-31T00:37:05.0Z,1,REGULAR,steal,,[],1630533,,,1610612751,26,22,2024-10-31T00:37:07Z,1480000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,Williams,Z. Williams,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M13.00S,2024-10-31T00:37:10.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,92.46057818659659,49.50980392156863,1610612751,26,24,2024-10-31T00:37:15Z,1490000,False,-2.0,18.0,1,right,Z. Williams running DUNK (2 PTS),[1630533],1610612751.0,BKN,,Williams,Z. Williams,running,Restricted Area,0-8 Center,1.86,Made,,,,,2.0,,,,,,,,,,,,,,,,,,
151,PT02M09.00S,2024-10-31T00:37:13.8Z,1,REGULAR,3pt,Jump Shot,[],1630590,24.78646517739816,13.23529411764706,1610612763,26,24,2024-10-31T00:37:22Z,1500000,False,184.0,180.0,1,left,MISS S. Pippen Jr. 25' 3PT,[1630590],1610612763.0,MEM,,Pippen Jr.,S. Pippen Jr.,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M06.00S,2024-10-31T00:37:20.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,26,24,2024-10-31T00:37:20Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,Above the Break 3,24+ Right Center,,,151.0,,,,,,,,,,,,,,,,,,,,,,
153,PT02M06.00S,2024-10-31T00:37:20.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641730,,,1610612763,26,24,2024-10-31T00:37:33Z,1520000,False,,,0,,N. Clowney loose ball personal FOUL (2 PF) (LaRavia 2 FT),"[1641730, 1631222]",1610612751.0,BKN,202035.0,Clowney,N. Clowney,loose ball,Mid-Range,8-16 Right,,,,,,,,,,,,,,2.0,0.0,LaRavia,1631222.0,,,,,,,,
155,PT02M06.00S,2024-10-31T00:37:54.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631222,,,1610612763,26,24,2024-10-31T00:37:54Z,1540000,False,,,0,,MISS J. LaRavia Free Throw 1 of 2,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
156,PT02M06.00S,2024-10-31T00:37:54.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,26,24,2024-10-31T00:37:54Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,155.0,,,,,,,,,,,,,,,,,,,,,,
157,PT02M06.00S,2024-10-31T00:37:55.3Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,26,24,2024-10-31T00:37:58Z,1560000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT02M06.00S,2024-10-31T00:37:55.3Z,1,REGULAR,substitution,in,[],1642377,,,1610612763,26,24,2024-10-31T00:37:58Z,1570000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT02M06.00S,2024-10-31T00:38:15.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631222,,,1610612763,27,24,2024-10-31T00:38:15Z,1580000,False,,,0,,J. LaRavia Free Throw 2 of 2 (1 PTS),[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,,,,Made,,,,,1.0,,,,,,,,,,,,,,,,,,
160,PT01M49.00S,2024-10-31T00:38:32.4Z,1,REGULAR,3pt,Jump Shot,[],1641730,65.91655716162943,56.372549019607845,1610612751,27,27,2024-10-31T00:38:36Z,1590000,False,32.0,268.0,1,right,N. Clowney 26' 3PT  (3 PTS) (J. Wilson 1 AST),"[1641730, 1630592]",1610612751.0,BKN,,Clowney,N. Clowney,,Above the Break 3,24+ Center,26.98,Made,,,,,3.0,J. Wilson,1630592.0,1.0,,,,,,,,,,,,,,,
162,PT01M35.00S,2024-10-31T00:38:46.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,5.995400788436268,52.69607843137255,1610612763,27,27,2024-10-31T00:38:51Z,1610000,False,-13.0,4.0,1,left,MISS J. LaRavia driving finger roll Layup,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,driving finger roll,Restricted Area,0-8 Center,1.41,Missed,,,,,,,,,,,,,,,,,,,,,,,
163,PT01M31.00S,2024-10-31T00:38:50.3Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,27,27,2024-10-31T00:38:51Z,1620000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,Restricted Area,0-8 Center,,,162.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
164,PT01M29.00S,2024-10-31T00:38:52.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203471,93.38042049934296,4.411764705882353,1610612751,27,27,2024-10-31T00:38:57Z,1630000,False,-228.0,10.0,1,right,MISS D. Schröder running 3PT,[203471],1610612751.0,BKN,,Schröder,D. Schröder,running,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,,,,,,
165,PT01M24.00S,2024-10-31T00:38:57.5Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,27,27,2024-10-31T00:38:57Z,1640000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,Aldama,S. Aldama,,Left Corner 3,24+ Left,,,164.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
166,PT01M19.00S,2024-10-31T00:39:05.1Z,1,REGULAR,foul,offensive,[],1630643,,,1610612763,27,27,2024-10-31T00:39:12Z,1650000,False,,,0,,J. Huff charge offensive FOUL (1 PF),"[1630643, 203471]",1610612763.0,MEM,101283.0,Huff,J. Huff,charge,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Schröder,203471.0,,,,,,,,
168,PT01M19.00S,2024-10-31T00:39:05.1Z,1,REGULAR,turnover,offensive foul,[],1630643,,,1610612763,27,27,2024-10-31T00:39:05Z,1670000,False,,,0,,J. Huff offensive foul TURNOVER (1 TO),[1630643],1610612763.0,MEM,101283.0,Huff,J. Huff,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,,,,,,,,,,
169,PT01M19.00S,2024-10-31T00:39:13.1Z,1,REGULAR,substitution,out,[],1630590,,,1610612751,27,27,2024-10-31T00:39:23Z,1680000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
