actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M33.00S,2025-02-04T01:51:36.9Z,1,REGULAR,steal,,[],101108,,,1610612759,2,6,2025-02-04T01:51:38Z,190000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M25.00S,2025-02-04T01:51:53.9Z,1,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,2,6,2025-02-04T01:51:59Z,210000,False,,,0,,V. Wembanyama lost ball out-of-bounds TURNOVER (1 TO),[1641705],1610612759.0,SAS,lost ball,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,202035.0,,,,
22,PT10M13.00S,2025-02-04T01:52:12.2Z,1,REGULAR,turnover,lost ball,[],1641744,,,1610612763,2,6,2025-02-04T01:52:14Z,220000,False,,,0,,Z. Edey lost ball TURNOVER (1 TO),"[1641744, 101108]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Paul,101108.0,,,,,
23,PT10M13.00S,2025-02-04T01:52:12.2Z,1,REGULAR,steal,,[],101108,,,1610612759,2,6,2025-02-04T01:52:13Z,230000,False,,,0,,C. Paul STEAL (2 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M08.00S,2025-02-04T01:52:17.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630170,5.206964520367937,95.83333333333334,1610612759,2,6,2025-02-04T01:52:21Z,240000,False,-229.0,-4.0,1,left,MISS D. Vassell running 3PT,[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
25,PT10M04.00S,2025-02-04T01:52:21.5Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,2,6,2025-02-04T01:52:21Z,250000,False,,,0,,Z. Edey REBOUND (Off:0 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Left Corner 3,24+ Left,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,
26,PT09M58.00S,2025-02-04T01:52:27.2Z,1,REGULAR,3pt,Jump Shot,[],1629630,72.22404730617609,76.7156862745098,1610612763,5,6,2025-02-04T01:52:32Z,260000,False,134.0,209.0,1,right,J. Morant 24' 3PT step back (5 PTS),[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,24.77,Made,5.0,,,,,,,,,,,,,,,,,
27,PT09M38.00S,2025-02-04T01:52:46.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,10.200394218134035,44.11764705882353,1610612759,5,8,2025-02-04T01:52:50Z,270000,False,29.0,43.0,1,left,V. Wembanyama driving floating Jump Shot (5 PTS),[1641705],1610612759.0,SAS,driving floating,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,5.24,Made,5.0,,,,,,,,,,,,,,,,,
28,PT09M19.00S,2025-02-04T01:53:06.3Z,1,REGULAR,3pt,Jump Shot,[],1642377,75.90341655716163,85.29411764705883,1610612763,5,8,2025-02-04T01:53:11Z,280000,False,176.0,174.0,1,right,MISS J. Wells 24' pullup 3PT,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
29,PT09M17.00S,2025-02-04T01:53:08.3Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,5,8,2025-02-04T01:53:11Z,290000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,28.0,2.0,2.0,0.0,,,,,,,,
30,PT09M10.00S,2025-02-04T01:53:14.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,35.69316688567674,49.50980392156863,1610612759,5,11,2025-02-04T01:54:53Z,300000,False,2.0,283.0,1,left,V. Wembanyama 28' 3PT running (8 PTS) (S. Castle 1 AST),"[1641705, 1642264]",1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,28.3,Made,8.0,S. Castle,1642264.0,1.0,,,,,,,,,,,,,,
33,PT08M48.00S,2025-02-04T01:53:37.1Z,1,REGULAR,turnover,lost ball,[],1628379,,,1610612763,5,11,2025-02-04T01:53:39Z,330000,False,,,0,,L. Kennard lost ball TURNOVER (1 TO),"[1628379, 1630170]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Vassell,1630170.0,,,,,
34,PT08M48.00S,2025-02-04T01:53:37.1Z,1,REGULAR,steal,,[],1630170,,,1610612759,5,11,2025-02-04T01:53:38Z,340000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
35,PT08M45.00S,2025-02-04T01:53:42.0Z,1,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,5,11,2025-02-04T01:53:45Z,350000,False,,,0,,V. Wembanyama lost ball out-of-bounds TURNOVER (2 TO),[1641705],1610612759.0,SAS,lost ball,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,,,200834.0,,,,
36,PT08M45.00S,2025-02-04T01:53:47.8Z,1,REGULAR,substitution,out,[],1641744,,,1610612763,5,11,2025-02-04T01:53:50Z,360000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M45.00S,2025-02-04T01:53:47.8Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,5,11,2025-02-04T01:53:50Z,370000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M34.00S,2025-02-04T01:54:08.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,70.12155059132719,26.47058823529412,1610612763,8,11,2025-02-04T01:54:12Z,380000,False,-118.0,228.0,1,right,J. Jackson Jr. 25' 3PT  (3 PTS) (J. Morant 1 AST),"[1628991, 1629630]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,25.69,Made,3.0,J. Morant,1629630.0,1.0,,,,,,,,,,,,,,
40,PT08M22.00S,2025-02-04T01:54:22.6Z,1,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612759,8,11,2025-02-04T01:54:36Z,400000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1630583, 1641705]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Wembanyama,1641705.0
42,PT08M22.00S,2025-02-04T01:54:59.1Z,1,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,8,12,2025-02-04T01:54:59Z,420000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (9 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
43,PT08M22.00S,2025-02-04T01:55:20.8Z,1,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,8,13,2025-02-04T01:55:20Z,430000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (10 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
44,PT08M05.00S,2025-02-04T01:55:42.5Z,1,REGULAR,3pt,Jump Shot,[],1628991,71.82982917214193,78.92156862745098,1610612763,8,13,2025-02-04T01:55:45Z,440000,False,145.0,212.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
45,PT08M03.00S,2025-02-04T01:55:44.5Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,8,13,2025-02-04T01:55:45Z,450000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,
46,PT07M56.00S,2025-02-04T01:55:52.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,11.383048620236531,57.59803921568627,1610612759,8,13,2025-02-04T01:55:57Z,460000,False,-38.0,55.0,1,left,MISS V. Wembanyama 6' driving Layup,[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,,,,,
48,PT07M51.00S,2025-02-04T01:55:57.2Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,8,13,2025-02-04T01:55:57Z,480000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:0),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,46.0,1.0,0.0,1.0,,,,,,,,
49,PT07M51.00S,2025-02-04T01:55:56.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641705,5.590000152587891,50.0,1610612759,8,15,2025-02-04T01:55:56Z,490000,False,0.0,0.0,1,left,V. Wembanyama putback DUNK (12 PTS),[1641705],1610612759.0,SAS,putback,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
50,PT07M49.00S,2025-02-04T01:56:00.7Z,1,REGULAR,turnover,traveling,[],1642377,,,1610612763,8,15,2025-02-04T01:56:05Z,500000,False,,,0,,J. Wells traveling TURNOVER (1 TO),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,101283.0,,,,
51,PT07M34.00S,2025-02-04T01:56:30.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,6.521024967148489,95.34313725490196,1610612759,8,15,2025-02-04T01:56:34Z,510000,False,-227.0,9.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
52,PT07M31.00S,2025-02-04T01:56:33.2Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,8,15,2025-02-04T01:56:34Z,520000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,
53,PT07M14.00S,2025-02-04T01:56:53.3Z,1,REGULAR,foul,personal,[],1641705,,,1610612763,8,15,2025-02-04T01:56:58Z,530000,False,,,0,,V. Wembanyama personal FOUL (1 PF),"[1641705, 1629630]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Morant,1629630.0
55,PT07M14.00S,2025-02-04T01:57:09.2Z,1,REGULAR,substitution,out,[],1641705,,,1610612763,8,15,2025-02-04T01:57:12Z,550000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M14.00S,2025-02-04T01:57:09.2Z,1,REGULAR,substitution,in,[],1631110,,,1610612763,8,15,2025-02-04T01:57:12Z,560000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M07.00S,2025-02-04T01:57:31.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,84.57621550591328,39.46078431372549,1610612763,8,15,2025-02-04T01:57:36Z,570000,False,-53.0,92.0,1,right,MISS J. Jackson Jr. 10' driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.65,Missed,,,,,,,,,,,,,,,,,,
58,PT07M04.00S,2025-02-04T01:57:34.5Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,8,15,2025-02-04T01:57:36Z,580000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,
59,PT07M00.00S,2025-02-04T01:57:40.9Z,1,REGULAR,turnover,out-of-bounds,[],1642264,,,1610612759,8,15,2025-02-04T01:57:47Z,590000,False,,,0,,S. Castle lost ball out-of-bounds TURNOVER (1 TO),[1642264],1610612759.0,SAS,lost ball,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,202035.0,,,,
60,PT06M50.00S,2025-02-04T01:57:55.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,84.97043363994744,95.58823529411765,1610612763,11,15,2025-02-04T01:58:00Z,600000,False,228.0,89.0,1,right,J. Morant 24' 3PT step back (8 PTS) (S. Aldama 1 AST),"[1629630, 1630583]",1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Right Corner 3,24+ Right,24.46,Made,8.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,
62,PT06M49.00S,2025-02-04T01:58:00.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,11,15,2025-02-04T01:58:00Z,620000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M49.00S,2025-02-04T02:00:15.9Z,1,REGULAR,substitution,out,[],1628991,,,1610612759,11,15,2025-02-04T02:00:47Z,630000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M49.00S,2025-02-04T02:00:15.9Z,1,REGULAR,substitution,in,[],1641744,,,1610612759,11,15,2025-02-04T02:00:47Z,640000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M32.00S,2025-02-04T02:01:14.1Z,1,REGULAR,3pt,Jump Shot,[],1642264,27.151773981603156,17.15686274509804,1610612759,11,15,2025-02-04T02:01:17Z,650000,False,164.0,203.0,1,left,MISS S. Castle 26' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
66,PT06M29.00S,2025-02-04T02:01:17.1Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612763,11,15,2025-02-04T02:01:17Z,660000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,
67,PT06M17.00S,2025-02-04T02:01:29.1Z,1,REGULAR,3pt,Jump Shot,[],1629630,92.85479632063075,5.147058823529411,1610612763,14,15,2025-02-04T02:01:32Z,670000,False,-224.0,15.0,1,right,J. Morant 3PT  (11 PTS) (J. Wells 1 AST),"[1629630, 1642377]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,22.48,Made,11.0,J. Wells,1642377.0,1.0,,,,,,,,,,,,,,
69,PT06M03.00S,2025-02-04T02:01:43.0Z,1,REGULAR,2pt,Jump Shot,[],101108,22.28975032851511,28.431372549019606,1610612759,14,15,2025-02-04T02:01:46Z,690000,False,108.0,157.0,1,left,MISS C. Paul 19' pullup Shot,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,19.04,Missed,,,,,,,,,,,,,,,,,,
70,PT06M01.00S,2025-02-04T02:01:45.0Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,14,15,2025-02-04T02:01:46Z,700000,False,,,0,,Z. Edey REBOUND (Off:0 Def:2),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,
71,PT05M55.00S,2025-02-04T02:01:54.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,86.41590013140605,49.754901960784316,1610612763,16,15,2025-02-04T02:01:58Z,710000,False,-1.0,75.0,1,right,J. Morant 7' driving floating Jump Shot (13 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,7.52,Made,13.0,,,,,,,,,,,,,,,,,
72,PT05M55.00S,2025-02-04T02:01:57.3Z,1,REGULAR,foul,personal,['1freethrow'],1642264,,,1610612763,16,15,2025-02-04T02:02:13Z,720000,False,,,0,,S. Castle shooting personal FOUL (1 PF) (Morant 1 FT),"[1642264, 1629630]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Morant,1629630.0
74,PT05M55.00S,2025-02-04T02:02:07.4Z,1,REGULAR,substitution,out,[],1628379,,,1610612763,16,15,2025-02-04T02:02:11Z,740000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M55.00S,2025-02-04T02:02:07.4Z,1,REGULAR,substitution,out,[],1642264,,,1610612763,16,15,2025-02-04T02:02:11Z,750000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M55.00S,2025-02-04T02:02:07.4Z,1,REGULAR,substitution,in,[],1641713,,,1610612763,16,15,2025-02-04T02:02:11Z,760000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M55.00S,2025-02-04T02:02:07.4Z,1,REGULAR,substitution,in,[],1629640,,,1610612763,16,15,2025-02-04T02:02:11Z,770000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M55.00S,2025-02-04T02:02:21.5Z,1,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,17,15,2025-02-04T02:02:21Z,780000,False,,,0,,J. Morant Free Throw 1 of 1 (14 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
79,PT05M41.00S,2025-02-04T02:02:37.7Z,1,REGULAR,2pt,Jump Shot,[],1630170,7.046649145860711,72.54901960784314,1610612759,17,17,2025-02-04T02:02:41Z,790000,False,-113.0,14.0,1,left,D. Vassell 11' pullup Jump Shot (5 PTS) (J. Sochan 1 AST),"[1630170, 1631110]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,11.35,Made,5.0,J. Sochan,1631110.0,1.0,,,,,,,,,,,,,,
81,PT05M25.00S,2025-02-04T02:02:53.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641744,92.85479632063075,51.225490196078425,1610612763,19,17,2025-02-04T02:02:56Z,810000,False,6.0,15.0,1,right,Z. Edey Layup (2 PTS) (J. Morant 2 AST),"[1641744, 1629630]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,
83,PT05M10.00S,2025-02-04T02:03:09.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,7.178055190538765,53.18627450980392,1610612759,19,19,2025-02-04T02:03:12Z,830000,False,-16.0,15.0,1,left,J. Sochan cutting Layup (2 PTS) (C. Paul 2 AST),"[1631110, 101108]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,2.19,Made,2.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,
85,PT04M59.00S,2025-02-04T02:03:23.7Z,1,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,19,19,2025-02-04T02:03:30Z,850000,False,,,0,,J. Morant bad pass out-of-bounds TURNOVER (2 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,,,101283.0,,,,
