actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
84,PT05M42.00S,2025-03-30T00:23:04.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,5.863994743758213,52.94117647058824,1610612763,15,18,2025-03-30T00:23:10Z,820000,False,-15.0,3.0,1,left,S. Aldama reverse Layup (2 PTS) (S. Pippen Jr. 1 AST),"[1630583, 1630590]",1610612763.0,MEM,reverse,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.49,,,,,S. Pippen Jr.,1630590.0,1.0,,,,,
86,PT05M18.00S,2025-03-30T00:23:28.3Z,1,REGULAR,3pt,Jump Shot,[],1629216,94.1688567674113,4.6568627450980395,1610612747,15,18,2025-03-30T00:23:33Z,840000,False,-227.0,2.0,1,right,MISS G. Vincent 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.67,,,,,,,,,,,,
87,PT05M17.00S,2025-03-30T00:23:31.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,15,18,2025-03-30T00:23:31Z,850000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,86.0,,,,,,,,,,,
89,PT05M17.00S,2025-03-30T00:23:32.8Z,1,REGULAR,substitution,out,[],1642377,,,1610612747,15,18,2025-03-30T00:23:39Z,870000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M17.00S,2025-03-30T00:23:32.8Z,1,REGULAR,substitution,in,[],1628379,,,1610612747,15,18,2025-03-30T00:23:39Z,880000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M15.00S,2025-03-30T00:23:54.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,94.82588699080158,4.411764705882353,1610612747,15,21,2025-03-30T00:23:58Z,890000,False,-228.0,-4.0,1,right,A. Reaves 3PT  (8 PTS) (L. Dončić 2 AST),"[1630559, 1629029]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,Made,8.0,22.79,,,,,L. Dončić,1629029.0,2.0,,,,,
93,PT05M02.00S,2025-03-30T00:24:10.3Z,1,REGULAR,foul,personal,[],1629216,,,1610612763,15,21,2025-03-30T00:24:16Z,910000,False,,,0,,G. Vincent personal FOUL (1 PF),"[1629216, 1630590]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,1628159.0,1.0,0.0,Pippen Jr.,1630590.0,,,,,,,,,,,,,,,
95,PT05M02.00S,2025-03-30T00:24:22.4Z,1,REGULAR,substitution,out,[],1630559,,,1610612763,15,21,2025-03-30T00:24:29Z,930000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M02.00S,2025-03-30T00:24:22.4Z,1,REGULAR,substitution,in,[],1630692,,,1610612763,15,21,2025-03-30T00:24:29Z,940000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M52.00S,2025-03-30T00:24:45.5Z,1,REGULAR,3pt,Jump Shot,[],1630590,28.597240473061763,23.284313725490197,1610612763,18,21,2025-03-30T00:24:49Z,950000,False,134.0,216.0,1,left,S. Pippen Jr. 25' 3PT  (3 PTS) (D. Bane 3 AST),"[1630590, 1630217]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,25.42,,,,,D. Bane,1630217.0,3.0,,,,,
99,PT04M43.00S,2025-03-30T00:24:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,92.59198423127464,50.245098039215684,1610612747,18,23,2025-03-30T00:25:03Z,970000,False,1.0,17.0,1,right,G. Vincent driving Layup (2 PTS),[1629216],1610612747.0,LAL,driving,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.71,,,,,,,,,,,,
100,PT04M43.00S,2025-03-30T00:25:00.2Z,1,REGULAR,foul,personal,['1freethrow'],1630590,,,1610612747,18,23,2025-03-30T00:25:13Z,980000,False,,,0,,S. Pippen Jr. shooting personal FOUL (1 PF) (Vincent 1 FT),"[1630590, 1629216]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,204059.0,1.0,0.0,Vincent,1629216.0,,,,,,,,,,,,,,,
102,PT04M43.00S,2025-03-30T00:25:05.9Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,18,23,2025-03-30T00:25:12Z,1000000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M43.00S,2025-03-30T00:25:05.9Z,1,REGULAR,substitution,in,[],1629637,,,1610612747,18,23,2025-03-30T00:25:12Z,1010000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M43.00S,2025-03-30T00:25:26.0Z,1,REGULAR,freethrow,1 of 1,[],1629216,,,1610612747,18,24,2025-03-30T00:25:26Z,1020000,False,,,0,,G. Vincent Free Throw 1 of 1 (3 PTS),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
105,PT04M33.00S,2025-03-30T00:25:36.9Z,1,REGULAR,3pt,Jump Shot,[],1630590,31.09395532194481,44.6078431372549,1610612763,21,24,2025-03-30T00:25:41Z,1030000,False,27.0,240.0,1,left,S. Pippen Jr. 24' 3PT  (6 PTS) (D. Bane 4 AST),"[1630590, 1630217]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,Made,6.0,24.13,,,,,D. Bane,1630217.0,4.0,,,,,
106,PT04M11.00S,2025-03-30T00:25:58.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,82.60512483574244,62.745098039215684,1610612747,21,24,2025-03-30T00:26:03Z,1040000,False,64.0,111.0,1,right,MISS J. Goodwin 12' turnaround fadeaway Shot,[1630692],1610612747.0,LAL,turnaround fadeaway,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,12.8,,,,,,,,,,,,
107,PT04M09.00S,2025-03-30T00:26:00.0Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,21,24,2025-03-30T00:26:03Z,1050000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,
108,PT04M02.00S,2025-03-30T00:26:07.6Z,1,REGULAR,3pt,Jump Shot,[],1630583,29.38567674113009,71.81372549019608,1610612763,21,24,2025-03-30T00:26:12Z,1060000,False,-109.0,224.0,1,left,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.89,,,,,,,,,,,,
109,PT03M59.00S,2025-03-30T00:26:10.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,21,24,2025-03-30T00:26:12Z,1070000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,
110,PT03M54.00S,2025-03-30T00:26:15.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,74.98357424441524,15.196078431372548,1610612747,21,24,2025-03-30T00:26:21Z,1080000,False,-174.0,183.0,1,right,MISS L. Dončić 25' running pullup 3PT,[1629029],1610612747.0,LAL,running pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.23,,,,,,,,,,,,
111,PT03M50.00S,2025-03-30T00:26:19.4Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612747,21,24,2025-03-30T00:26:19Z,1090000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:0),[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,110.0,1.0,0.0,1.0,,,,,,,,
112,PT03M47.00S,2025-03-30T00:26:24.7Z,1,REGULAR,foul,personal,[],1628379,,,1610612747,21,24,2025-03-30T00:26:32Z,1100000,False,,,0,,L. Kennard personal FOUL (1 PF),"[1628379, 1629637]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,1628159.0,1.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
114,PT03M47.00S,2025-03-30T00:26:33.5Z,1,REGULAR,substitution,out,[],1630205,,,1610612747,21,24,2025-03-30T00:26:41Z,1120000,False,,,0,,SUB out: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M47.00S,2025-03-30T00:26:33.5Z,1,REGULAR,substitution,out,[],1630217,,,1610612747,21,24,2025-03-30T00:26:41Z,1130000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M47.00S,2025-03-30T00:26:33.5Z,1,REGULAR,substitution,in,[],1631246,,,1610612747,21,24,2025-03-30T00:26:41Z,1140000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M47.00S,2025-03-30T00:26:33.5Z,1,REGULAR,substitution,in,[],1628991,,,1610612747,21,24,2025-03-30T00:26:41Z,1150000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M39.00S,2025-03-30T00:26:59.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629029,92.59198423127464,12.990196078431374,1610612747,21,26,2025-03-30T00:27:05Z,1160000,False,-185.0,17.0,1,right,L. Dončić 18' turnaround fadeaway Jump Shot (7 PTS),[1629029],1610612747.0,LAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left,,,,,,Made,7.0,18.58,,,,,,,,,,,,
119,PT03M21.00S,2025-03-30T00:27:15.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630583,9.017739816031538,35.53921568627451,1610612763,21,26,2025-03-30T00:27:21Z,1170000,False,72.0,32.0,1,left,MISS S. Aldama 7' driving Hook,[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.92,,,,,,,,,,,,
120,PT03M19.00S,2025-03-30T00:27:17.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,21,26,2025-03-30T00:27:21Z,1180000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,
121,PT03M16.00S,2025-03-30T00:27:22.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630692,70.25295663600527,71.56862745098039,1610612747,21,26,2025-03-30T00:27:28Z,1190000,False,108.0,227.0,1,right,MISS J. Goodwin 25' running 3PT,[1630692],1610612747.0,LAL,running,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.14,,,,,,,,,,,,
122,PT03M13.00S,2025-03-30T00:27:25.2Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,21,26,2025-03-30T00:27:28Z,1200000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,
123,PT03M00.00S,2025-03-30T00:27:37.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,12.434296977660972,59.55882352941176,1610612763,23,26,2025-03-30T00:27:43Z,1210000,False,-48.0,64.0,1,left,S. Aldama 8' driving floating Jump Shot (4 PTS) (S. Pippen Jr. 2 AST),"[1630583, 1630590]",1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,4.0,8.02,,,,,S. Pippen Jr.,1630590.0,2.0,,,,,
125,PT02M41.00S,2025-03-30T00:27:56.2Z,1,REGULAR,3pt,Jump Shot,[],1629216,69.59592641261499,27.205882352941174,1610612747,23,29,2025-03-30T00:28:01Z,1230000,False,-114.0,233.0,1,right,G. Vincent 25' 3PT pullup (6 PTS),[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,25.97,,,,,,,,,,,,
126,PT02M31.00S,2025-03-30T00:28:07.2Z,1,REGULAR,turnover,lost ball,[],1630583,,,1610612763,23,29,2025-03-30T00:28:10Z,1240000,False,,,0,,S. Aldama lost ball TURNOVER (1 TO),"[1630583, 1629029]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Dončić,1629029.0,,
127,PT02M31.00S,2025-03-30T00:28:07.2Z,1,REGULAR,steal,,[],1629029,,,1610612747,23,29,2025-03-30T00:28:08Z,1250000,False,,,0,,L. Dončić STEAL (1 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT02M16.00S,2025-03-30T00:28:25.2Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612747,23,29,2025-03-30T00:29:29Z,1260000,False,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Dončić 2 FT),"[1628991, 1629029]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,1155.0,2.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,,
130,PT02M16.00S,2025-03-30T00:28:31.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,23,29,2025-03-30T00:31:02Z,1280000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M16.00S,2025-03-30T00:31:05.3Z,1,REGULAR,substitution,out,[],1630590,,,1610612747,23,29,2025-03-30T00:31:31Z,1300000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M16.00S,2025-03-30T00:31:05.3Z,1,REGULAR,substitution,out,[],1628991,,,1610612747,23,29,2025-03-30T00:31:31Z,1310000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M16.00S,2025-03-30T00:31:05.3Z,1,REGULAR,substitution,out,[],1629637,,,1610612747,23,29,2025-03-30T00:31:31Z,1320000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M16.00S,2025-03-30T00:31:05.3Z,1,REGULAR,substitution,out,[],1630692,,,1610612747,23,29,2025-03-30T00:31:31Z,1330000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M16.00S,2025-03-30T00:31:05.3Z,1,REGULAR,substitution,in,[],1629630,,,1610612747,23,29,2025-03-30T00:31:31Z,1340000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M16.00S,2025-03-30T00:31:05.3Z,1,REGULAR,substitution,in,[],1630643,,,1610612747,23,29,2025-03-30T00:31:31Z,1350000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M16.00S,2025-03-30T00:31:05.3Z,1,REGULAR,substitution,in,[],1629020,,,1610612747,23,29,2025-03-30T00:31:31Z,1360000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M16.00S,2025-03-30T00:31:05.3Z,1,REGULAR,substitution,in,[],2544,,,1610612747,23,29,2025-03-30T00:31:31Z,1370000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M16.00S,2025-03-30T00:31:52.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612747,23,30,2025-03-30T00:31:52Z,1380000,False,,,0,,L. Dončić Free Throw 1 of 2 (8 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
142,PT02M16.00S,2025-03-30T00:32:14.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612747,23,31,2025-03-30T00:32:14Z,1390000,False,,,0,,L. Dončić Free Throw 2 of 2 (9 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
143,PT01M57.00S,2025-03-30T00:32:33.8Z,1,REGULAR,3pt,Jump Shot,[],1631246,4.418528252299605,95.83333333333334,1610612763,26,31,2025-03-30T00:32:38Z,1400000,False,-229.0,-11.0,1,left,V. Williams Jr. 3PT  (3 PTS) (J. Morant 2 AST),"[1631246, 1629630]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,22.95,,,,,J. Morant,1629630.0,2.0,,,,,
145,PT01M39.00S,2025-03-30T00:32:51.4Z,1,REGULAR,3pt,Jump Shot,[],1629216,68.28186596583443,64.70588235294117,1610612747,26,34,2025-03-30T00:32:55Z,1420000,False,74.0,246.0,1,right,G. Vincent 25' 3PT  (9 PTS) (L. Dončić 3 AST),"[1629216, 1629029]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,,,Made,9.0,25.65,,,,,L. Dončić,1629029.0,3.0,,,,,
147,PT01M22.00S,2025-03-30T00:33:08.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.075558475689881,51.225490196078425,1610612763,28,34,2025-03-30T00:33:24Z,1440000,False,-6.0,-5.0,1,left,J. Morant cutting finger roll Layup (9 PTS) (S. Aldama 1 AST),"[1629630, 1630583]",1610612763.0,MEM,cutting finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,0.78,,,,,S. Aldama,1630583.0,1.0,,,,,
149,PT01M06.00S,2025-03-30T00:33:25.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,93.24901445466492,50.49019607843137,1610612747,28,36,2025-03-30T00:33:28Z,1460000,False,2.0,11.0,1,right,J. Vanderbilt DUNK (2 PTS) (L. Dončić 4 AST),"[1629020, 1629029]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.13,,,,,L. Dončić,1629029.0,4.0,,,,,
151,PT00M56.10S,2025-03-30T00:33:35.8Z,1,REGULAR,3pt,Jump Shot,[],1630583,30.831143232588698,31.862745098039213,1610612763,28,36,2025-03-30T00:33:40Z,1480000,False,91.0,237.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.4,,,,,,,,,,,,
152,PT00M53.00S,2025-03-30T00:33:38.9Z,1,REGULAR,rebound,defensive,[],1629216,,,1610612747,28,36,2025-03-30T00:33:40Z,1490000,False,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,
153,PT00M43.70S,2025-03-30T00:33:48.2Z,1,REGULAR,3pt,Jump Shot,[],1629020,90.62089356110381,3.6764705882352944,1610612747,28,36,2025-03-30T00:33:52Z,1500000,False,-232.0,36.0,1,right,MISS J. Vanderbilt 3PT,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.43,,,,,,,,,,,,
154,PT00M41.20S,2025-03-30T00:33:50.7Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,28,36,2025-03-30T00:33:52Z,1510000,False,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,,,,,,,,,153.0,3.0,3.0,0.0,,,,,,,,
155,PT00M35.90S,2025-03-30T00:33:56.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630583,6.258212877792378,47.794117647058826,1610612763,28,36,2025-03-30T00:34:00Z,1520000,False,11.0,6.0,1,left,MISS S. Aldama driving floating bank Shot,[1630583],1610612763.0,MEM,driving floating bank,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.27,,,,,,,,,,,,
156,PT00M32.50S,2025-03-30T00:33:59.4Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,28,36,2025-03-30T00:34:00Z,1530000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,
157,PT00M29.80S,2025-03-30T00:34:02.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,71.43561103810775,23.284313725490197,1610612747,28,39,2025-03-30T00:34:08Z,1540000,False,-134.0,216.0,1,right,D. Finney-Smith 25' 3PT running (3 PTS) (L. James 1 AST),"[1627827, 2544]",1610612747.0,LAL,running,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.4,,,,,L. James,2544.0,1.0,,,,,
159,PT00M17.30S,2025-03-30T00:34:18.6Z,1,REGULAR,3pt,Jump Shot,[],1630583,6.783837056504599,95.83333333333334,1610612763,28,39,2025-03-30T00:34:24Z,1560000,False,-229.0,11.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.95,,,,,,,,,,,,
160,PT00M13.40S,2025-03-30T00:34:22.5Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,28,39,2025-03-30T00:34:22Z,1570000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,,,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,
161,PT00M01.70S,2025-03-30T00:34:36.4Z,1,REGULAR,foul,offensive,[],1629020,,,1610612747,28,39,2025-03-30T00:34:43Z,1580000,False,,,0,,J. Vanderbilt offensive FOUL (1 PF),"[1629020, 1631246]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,1155.0,1.0,0.0,Williams Jr.,1631246.0,,,,,,,,,,,,,,,
163,PT00M01.70S,2025-03-30T00:34:36.4Z,1,REGULAR,turnover,offensive foul,[],1629020,,,1610612747,28,39,2025-03-30T00:34:36Z,1600000,False,,,0,,J. Vanderbilt offensive foul TURNOVER (1 TO),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,1155.0,,,,,,,,,,,,,,,1.0,,,,
164,PT00M01.70S,2025-03-30T00:34:45.3Z,1,REGULAR,substitution,out,[],1629029,,,1610612763,28,39,2025-03-30T00:34:50Z,1610000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M01.70S,2025-03-30T00:34:45.3Z,1,REGULAR,substitution,in,[],1630559,,,1610612763,28,39,2025-03-30T00:34:50Z,1620000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2025-03-30T00:35:02.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,51.98751642575559,67.64705882352942,1610612763,28,39,2025-03-30T00:35:07Z,1630000,False,-88.0,436.0,1,left,MISS J. Morant 44' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,Missed,,44.5,,,,,,,,,,,,
167,PT00M00.00S,2025-03-30T00:35:04.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,28,39,2025-03-30T00:35:04Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,166.0,,,,,,,,,,,
168,PT00M00.00S,2025-03-30T00:35:08.3Z,1,REGULAR,period,end,[],0,,,1610612763,28,39,2025-03-30T00:35:08Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-03-30T00:37:00.7Z,2,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,28,39,2025-03-30T00:37:41Z,1660000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-03-30T00:37:00.7Z,2,REGULAR,substitution,out,['startperiod'],1630643,,,1610612763,28,39,2025-03-30T00:37:41Z,1670000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
