actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
265,PT06M29.00S,2025-03-13T00:49:30.1Z,2,REGULAR,turnover,lost ball,[],1628379,,,1610612763,50,36,2025-03-13T00:49:33Z,2610000,False,,,0,,L. Kennard lost ball TURNOVER (1 TO),"[1628379, 1631117]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Kessler,1631117.0
266,PT06M29.00S,2025-03-13T00:49:30.1Z,2,REGULAR,steal,,[],1631117,,,1610612762,50,36,2025-03-13T00:49:32Z,2620000,False,,,0,,W. Kessler STEAL (1 STL),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT06M23.00S,2025-03-13T00:49:36.3Z,2,REGULAR,turnover,bad pass,[],1630231,,,1610612762,50,36,2025-03-13T00:49:42Z,2630000,False,,,0,,K. Martin bad pass TURNOVER (1 TO),"[1630231, 1641713]",1610612762.0,UTA,,,,Martin,K. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,,,Jackson,1641713.0
268,PT06M23.00S,2025-03-13T00:49:36.3Z,2,REGULAR,steal,,[],1641713,,,1610612763,50,36,2025-03-13T00:49:38Z,2640000,False,,,0,,G. Jackson STEAL (1 STL),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
269,PT06M19.00S,2025-03-13T00:49:40.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641713,91.67214191852825,51.9607843137255,1610612763,52,36,2025-03-13T00:49:45Z,2650000,False,10.0,26.0,1,right,G. Jackson running finger roll Layup (5 PTS),[1641713],1610612763.0,MEM,running finger roll,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,2.76,Made,5.0,,,,,,,,,,,,,,,,,
270,PT06M02.00S,2025-03-13T00:50:04.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,11.514454664914586,52.94117647058824,1610612762,52,36,2025-03-13T00:50:07Z,2660000,False,-15.0,56.0,1,left,MISS B. Sensabaugh pullup Shot,[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,,,,,,,,,,
271,PT05M58.00S,2025-03-13T00:50:08.2Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612763,52,36,2025-03-13T00:50:07Z,2670000,False,,,0,,J. Huff REBOUND (Off:0 Def:4),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,270.0,4.0,4.0,0.0,,,,,,,,,,,,,
272,PT05M51.00S,2025-03-13T00:50:14.0Z,2,REGULAR,3pt,Jump Shot,[],1630643,72.88107752956637,19.607843137254903,1610612763,55,36,2025-03-13T00:50:18Z,2680000,False,-152.0,202.0,1,right,J. Huff 25' 3PT  (5 PTS) (L. Kennard 1 AST),"[1630643, 1628379]",1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,25.31,Made,5.0,,,,,L. Kennard,1628379.0,1.0,,,,,,,,,,
274,PT05M39.00S,2025-03-13T00:50:25.8Z,2,REGULAR,3pt,Jump Shot,[],1641729,30.436925098554536,71.07843137254902,1610612762,55,39,2025-03-13T00:50:30Z,2700000,False,-105.0,234.0,1,left,B. Sensabaugh 25' 3PT  (6 PTS) (I. Collier 2 AST),"[1641729, 1642268]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,25.63,Made,6.0,,,,,I. Collier,1642268.0,2.0,,,,,,,,,,
276,PT05M20.00S,2025-03-13T00:50:45.3Z,2,REGULAR,3pt,Jump Shot,[],1630643,66.5735873850197,44.85294117647059,1610612763,55,39,2025-03-13T00:50:49Z,2720000,False,-26.0,262.0,1,right,MISS J. Huff 26' 3PT,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
277,PT05M17.00S,2025-03-13T00:50:48.3Z,2,REGULAR,rebound,defensive,[],1642268,,,1610612762,55,39,2025-03-13T00:50:49Z,2730000,False,,,0,,I. Collier REBOUND (Off:0 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,,276.0,2.0,2.0,0.0,,,,,,,,,,,,,
278,PT05M11.00S,2025-03-13T00:50:56.7Z,2,REGULAR,foul,personal,['2freethrow'],1641713,,,1610612762,55,39,2025-03-13T00:51:08Z,2740000,False,,,0,,G. Jackson shooting personal FOUL (1 PF) (Collier 2 FT),"[1641713, 1642268]",1610612763.0,MEM,shooting,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,,1.0,0.0,Collier,1642268.0,,,,
280,PT05M11.00S,2025-03-13T00:51:29.3Z,2,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,55,39,2025-03-13T00:51:29Z,2760000,False,,,0,,MISS I. Collier Free Throw 1 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
281,PT05M11.00S,2025-03-13T00:51:29.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,55,39,2025-03-13T00:51:29Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,
282,PT05M11.00S,2025-03-13T00:51:29.8Z,2,REGULAR,substitution,out,[],1642377,,,1610612762,55,39,2025-03-13T00:51:49Z,2780000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M11.00S,2025-03-13T00:51:29.8Z,2,REGULAR,substitution,out,[],1628379,,,1610612762,55,39,2025-03-13T00:51:49Z,2790000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M11.00S,2025-03-13T00:51:29.8Z,2,REGULAR,substitution,out,[],1630231,,,1610612762,55,39,2025-03-13T00:51:49Z,2800000,False,,,0,,SUB out: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M11.00S,2025-03-13T00:51:29.8Z,2,REGULAR,substitution,in,[],1630590,,,1610612762,55,39,2025-03-13T00:51:49Z,2810000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M11.00S,2025-03-13T00:51:29.8Z,2,REGULAR,substitution,in,[],1631246,,,1610612762,55,39,2025-03-13T00:51:49Z,2820000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M11.00S,2025-03-13T00:51:29.8Z,2,REGULAR,substitution,in,[],1628381,,,1610612762,55,39,2025-03-13T00:51:49Z,2830000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M11.00S,2025-03-13T00:51:53.4Z,2,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,55,39,2025-03-13T00:51:53Z,2840000,False,,,0,,MISS I. Collier Free Throw 2 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
289,PT05M08.00S,2025-03-13T00:51:55.3Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,55,39,2025-03-13T00:51:55Z,2850000,False,,,0,,G. Jackson REBOUND (Off:0 Def:4),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,288.0,4.0,4.0,0.0,,,,,,,,,,,,,
290,PT04M47.00S,2025-03-13T00:52:16.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631246,85.10183968462549,51.470588235294116,1610612763,57,39,2025-03-13T01:01:20Z,2860000,False,7.0,88.0,1,right,V. Williams Jr. 8' Hook (2 PTS) (S. Pippen Jr. 2 AST),"[1631246, 1630590]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.78,Made,2.0,,,,,S. Pippen Jr.,1630590.0,2.0,,,,,,,,,,
292,PT04M33.00S,2025-03-13T00:52:30.3Z,2,REGULAR,2pt,Jump Shot,[],1628381,21.50131406044678,50.245098039215684,1610612762,57,39,2025-03-13T00:52:34Z,2880000,False,-1.0,150.0,1,left,MISS J. Collins 14' pullup Shot,[1628381],1610612762.0,UTA,pullup,,,Collins,J. Collins,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,,
293,PT04M32.00S,2025-03-13T00:52:31.3Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,57,39,2025-03-13T00:52:34Z,2890000,False,,,0,,W. Kessler REBOUND (Off:1 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Center,,,,292.0,5.0,4.0,1.0,,,,,,,,,,,,,
294,PT04M30.00S,2025-03-13T00:52:34.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641729,13.354139290407357,96.81372549019608,1610612762,57,42,2025-03-13T00:52:38Z,2900000,False,-234.0,73.0,1,left,B. Sensabaugh 24' 3PT  (9 PTS) (W. Kessler 2 AST),"[1641729, 1631117]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,24.52,Made,9.0,,,,,W. Kessler,1631117.0,2.0,,,,,,,,,,
296,PT04M15.00S,2025-03-13T00:52:48.8Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,57,42,2025-03-13T00:52:52Z,2920000,False,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 1642262]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,,,Williams,1642262.0
297,PT04M15.00S,2025-03-13T00:52:48.8Z,2,REGULAR,steal,,[],1642262,,,1610612762,57,42,2025-03-13T00:52:50Z,2930000,False,,,0,,C. Williams STEAL (1 STL),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
298,PT04M11.00S,2025-03-13T00:52:53.6Z,2,REGULAR,turnover,bad pass,[],1642268,,,1610612762,57,42,2025-03-13T00:52:56Z,2940000,False,,,0,,I. Collier bad pass TURNOVER (2 TO),"[1642268, 1630590]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,,,,,,,Pippen Jr.,1630590.0
299,PT04M11.00S,2025-03-13T00:52:53.6Z,2,REGULAR,steal,,[],1630590,,,1610612763,57,42,2025-03-13T00:52:55Z,2950000,False,,,0,,S. Pippen Jr. STEAL (2 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
300,PT04M05.00S,2025-03-13T00:52:59.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631246,72.35545335085413,81.86274509803921,1610612763,57,42,2025-03-13T00:53:05Z,2960000,False,159.0,207.0,1,right,MISS V. Williams Jr. 26' running 3PT,[1631246],1610612763.0,MEM,running,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
301,PT03M59.00S,2025-03-13T00:53:05.7Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,57,42,2025-03-13T00:53:05Z,2970000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,300.0,1.0,1.0,0.0,,,,,,,,,,,,,
302,PT03M58.00S,2025-03-13T00:53:08.2Z,2,REGULAR,turnover,out-of-bounds,[],1641729,,,1610612762,57,42,2025-03-13T00:53:19Z,2980000,False,,,0,,B. Sensabaugh bad pass out-of-bounds TURNOVER (1 TO),[1641729],1610612762.0,UTA,bad pass,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,1.0,,,,,,,,
303,PT03M38.00S,2025-03-13T00:53:37.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630643,91.27792378449409,47.30392156862745,1610612763,57,42,2025-03-13T00:53:42Z,2990000,False,-13.0,29.0,1,right,MISS J. Huff driving finger roll Layup,[1630643],1610612763.0,MEM,driving finger roll,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
304,PT03M35.00S,2025-03-13T00:53:40.4Z,2,REGULAR,rebound,defensive,[],1642262,,,1610612762,57,42,2025-03-13T00:53:42Z,3000000,False,,,0,,C. Williams REBOUND (Off:0 Def:1),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,303.0,1.0,1.0,0.0,,,,,,,,,,,,,
305,PT03M29.00S,2025-03-13T00:53:45.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642268,6.521024967148489,44.85294117647059,1610612762,57,44,2025-03-13T00:53:52Z,3010000,False,26.0,9.0,1,left,I. Collier running finger roll Layup (7 PTS),[1642268],1610612762.0,UTA,running finger roll,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,2.72,Made,7.0,,,,,,,,,,,,,,,,,
306,PT03M17.00S,2025-03-13T00:53:58.1Z,2,REGULAR,3pt,Jump Shot,[],1629630,69.07030223390277,29.411764705882355,1610612763,57,44,2025-03-13T00:54:02Z,3020000,False,-103.0,238.0,1,right,MISS J. Morant 25' step back 3PT,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
307,PT03M14.00S,2025-03-13T00:54:01.1Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,57,44,2025-03-13T00:54:02Z,3030000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,306.0,2.0,2.0,0.0,,,,,,,,,,,,,
308,PT03M00.00S,2025-03-13T00:54:15.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642262,11.12023653088042,51.225490196078425,1610612762,57,46,2025-03-13T00:54:19Z,3040000,False,-6.0,52.0,1,left,C. Williams floating Jump Shot (2 PTS) (B. Sensabaugh 1 AST),"[1642262, 1641729]",1610612762.0,UTA,floating,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.24,Made,2.0,,,,,B. Sensabaugh,1641729.0,1.0,,,,,,,,,,
310,PT03M00.00S,2025-03-13T00:54:19.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,57,46,2025-03-13T00:54:19Z,3060000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M00.00S,2025-03-13T00:56:38.3Z,2,REGULAR,substitution,out,[],1630643,,,1610612763,57,46,2025-03-13T00:57:13Z,3070000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M00.00S,2025-03-13T00:56:38.3Z,2,REGULAR,substitution,out,[],1641713,,,1610612763,57,46,2025-03-13T00:57:13Z,3080000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M00.00S,2025-03-13T00:56:38.3Z,2,REGULAR,substitution,out,[],1631246,,,1610612763,57,46,2025-03-13T00:57:13Z,3090000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M00.00S,2025-03-13T00:56:38.3Z,2,REGULAR,substitution,out,[],1631117,,,1610612763,57,46,2025-03-13T00:57:13Z,3100000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M00.00S,2025-03-13T00:56:38.3Z,2,REGULAR,substitution,in,[],1628379,,,1610612763,57,46,2025-03-13T00:57:13Z,3110000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M00.00S,2025-03-13T00:56:38.3Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,57,46,2025-03-13T00:57:13Z,3120000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M00.00S,2025-03-13T00:56:38.3Z,2,REGULAR,substitution,in,[],1641744,,,1610612763,57,46,2025-03-13T00:57:13Z,3130000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M00.00S,2025-03-13T00:56:38.3Z,2,REGULAR,substitution,in,[],1628374,,,1610612763,57,46,2025-03-13T00:57:13Z,3140000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M41.00S,2025-03-13T00:57:34.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641744,86.81011826544021,47.794117647058826,1610612763,57,46,2025-03-13T00:57:39Z,3150000,False,-11.0,71.0,1,right,MISS Z. Edey 7' turnaround Hook,[1641744],1610612763.0,MEM,turnaround,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
322,PT02M38.00S,2025-03-13T00:57:37.6Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,57,46,2025-03-13T00:57:39Z,3160000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,321.0,4.0,3.0,1.0,,,,,,,,,,,,,
323,PT02M32.00S,2025-03-13T00:57:43.8Z,2,REGULAR,3pt,Jump Shot,[],1628374,29.25427069645204,23.774509803921568,1610612762,57,46,2025-03-13T00:57:48Z,3170000,False,131.0,222.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
324,PT02M28.00S,2025-03-13T00:57:47.8Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,57,46,2025-03-13T00:57:48Z,3180000,False,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,323.0,3.0,3.0,0.0,,,,,,,,,,,,,
325,PT02M23.00S,2025-03-13T00:57:52.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,91.93495400788436,54.41176470588235,1610612763,57,46,2025-03-13T00:57:56Z,3190000,False,22.0,23.0,1,right,MISS D. Bane running finger roll Layup - blocked,"[1630217, 1641729]",1610612763.0,MEM,running finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,Sensabaugh,1641729.0,,
326,PT02M23.00S,2025-03-13T00:57:52.8Z,2,REGULAR,block,,[],1641729,,,1610612763,57,46,2025-03-13T00:57:54Z,3200000,False,,,0,,B. Sensabaugh BLOCK (1 BLK),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
327,PT02M20.00S,2025-03-13T00:57:55.8Z,2,REGULAR,rebound,defensive,[],1642262,,,1610612762,57,46,2025-03-13T00:57:56Z,3210000,False,,,0,,C. Williams REBOUND (Off:0 Def:2),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,325.0,2.0,2.0,0.0,,,,,,,,,,,,,
328,PT02M14.00S,2025-03-13T00:58:01.3Z,2,REGULAR,3pt,Jump Shot,[],1641729,23.603810775295663,88.48039215686273,1610612762,57,46,2025-03-13T00:58:05Z,3220000,False,-192.0,169.0,1,left,MISS B. Sensabaugh 25' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
329,PT02M11.00S,2025-03-13T00:58:04.3Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612763,57,46,2025-03-13T00:58:05Z,3230000,False,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,328.0,3.0,3.0,0.0,,,,,,,,,,,,,
330,PT02M00.00S,2025-03-13T00:58:15.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,82.86793692509855,60.5392156862745,1610612763,57,46,2025-03-13T00:58:19Z,3240000,False,53.0,109.0,1,right,MISS S. Pippen Jr. 12' fadeaway Shot,[1630590],1610612763.0,MEM,fadeaway,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.06,Missed,,,,,,,,,,,,,,,,,,
331,PT01M58.00S,2025-03-13T00:58:17.6Z,2,REGULAR,rebound,defensive,[],1642262,,,1610612762,57,46,2025-03-13T00:58:19Z,3250000,False,,,0,,C. Williams REBOUND (Off:0 Def:3),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,330.0,3.0,3.0,0.0,,,,,,,,,,,,,
332,PT01M53.00S,2025-03-13T00:58:23.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628374,6.915243101182654,53.431372549019606,1610612762,57,46,2025-03-13T01:05:17Z,3260000,False,-17.0,13.0,1,left,MISS L. Markkanen running alley-oop Layup,[1628374],1610612762.0,UTA,running alley-oop,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
333,PT01M53.00S,2025-03-13T00:58:23.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,57,46,2025-03-13T01:05:17Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,332.0,,,,,,,,,,,,,,,,
334,PT01M53.00S,2025-03-13T00:58:29.5Z,2,REGULAR,foul,personal,[],1630590,,,1610612762,57,46,2025-03-13T00:58:37Z,3280000,False,,,0,,S. Pippen Jr. loose ball personal FOUL (2 PF),"[1630590, 1628374]",1610612763.0,MEM,loose ball,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,,2.0,0.0,Markkanen,1628374.0,,,,
336,PT01M53.00S,2025-03-13T00:58:35.9Z,2,REGULAR,substitution,out,[],1630590,,,1610612762,57,46,2025-03-13T00:58:50Z,3300000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M53.00S,2025-03-13T00:58:35.9Z,2,REGULAR,substitution,out,[],1641744,,,1610612762,57,46,2025-03-13T00:58:50Z,3310000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M53.00S,2025-03-13T00:58:35.9Z,2,REGULAR,substitution,in,[],1629634,,,1610612762,57,46,2025-03-13T00:58:50Z,3320000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M53.00S,2025-03-13T00:58:35.9Z,2,REGULAR,substitution,in,[],1630205,,,1610612762,57,46,2025-03-13T00:58:50Z,3330000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M37.00S,2025-03-13T00:59:06.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641729,9.543363994743759,42.8921568627451,1610612762,57,46,2025-03-13T00:59:14Z,3340000,False,36.0,37.0,1,left,MISS B. Sensabaugh driving floating Shot,[1641729],1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,5.14,Missed,,,,,,,,,,,,,,,,,,
341,PT01M33.00S,2025-03-13T00:59:10.8Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612763,57,46,2025-03-13T00:59:14Z,3350000,False,,,0,,L. Stevens REBOUND (Off:1 Def:5),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,,,,340.0,6.0,5.0,1.0,,,,,,,,,,,,,
342,PT01M30.00S,2025-03-13T00:59:14.4Z,2,REGULAR,3pt,Jump Shot,[],1628379,92.46057818659659,3.6764705882352944,1610612763,60,46,2025-03-13T00:59:22Z,3360000,False,-232.0,18.0,1,right,L. Kennard 3PT  (13 PTS) (D. Bane 6 AST),"[1628379, 1630217]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,23.23,Made,13.0,,,,,D. Bane,1630217.0,6.0,,,,,,,,,,
344,PT01M13.00S,2025-03-13T00:59:31.3Z,2,REGULAR,turnover,bad pass,[],1628374,,,1610612762,60,46,2025-03-13T00:59:36Z,3380000,False,,,0,,L. Markkanen bad pass TURNOVER (1 TO),"[1628374, 1629630]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,,,Morant,1629630.0
