actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
192,PT11M34.00S,2024-12-14T01:41:51.3Z,2,REGULAR,foul,personal,['1freethrow'],1641730,,,1610612763,41,36,2024-12-14T01:42:15Z,1850000,False,,,0,,N. Clowney shooting personal FOUL (1 PF) (Clarke 1 FT),"[1641730, 1629634]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Clarke,1629634.0
194,PT11M34.00S,2024-12-14T01:42:16.9Z,2,REGULAR,freethrow,1 of 1,[],1629634,,,1610612763,41,36,2024-12-14T01:42:16Z,1870000,False,,,0,,MISS B. Clarke Free Throw 1 of 1,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
195,PT11M30.00S,2024-12-14T01:42:19.2Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,41,36,2024-12-14T01:42:19Z,1880000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,,
196,PT11M23.00S,2024-12-14T01:42:26.7Z,2,REGULAR,3pt,Jump Shot,[],1630592,73.01248357424441,13.725490196078432,1610612751,41,39,2024-12-14T01:42:30Z,1890000,False,-181.0,201.0,1,right,J. Wilson 27' 3PT  (7 PTS) (D. Schröder 3 AST),"[1630592, 203471]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,27.09,Made,,,,,,,,,,7.0,D. Schröder,203471.0,3.0,,,,,
198,PT11M09.00S,2024-12-14T01:42:40.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,9.411957950065702,45.588235294117645,1610612763,43,39,2024-12-14T01:42:44Z,1910000,False,22.0,36.0,1,left,B. Clarke floating Jump Shot (4 PTS) (J. Morant 4 AST),"[1629634, 1629630]",1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,4.22,Made,,,,,,,,,,4.0,J. Morant,1629630.0,4.0,,,,,
200,PT10M58.00S,2024-12-14T01:42:51.8Z,2,REGULAR,3pt,Jump Shot,[],1630592,83.65637319316689,95.58823529411765,1610612751,43,39,2024-12-14T01:42:56Z,1930000,False,228.0,101.0,1,right,MISS J. Wilson 24' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,
201,PT10M55.00S,2024-12-14T01:42:54.8Z,2,REGULAR,rebound,offensive,[],1629003,,,1610612751,43,39,2024-12-14T01:43:45Z,1940000,False,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,,,200.0,3.0,2.0,1.0,,,,,,,,,,,,,,
202,PT10M55.00S,2024-12-14T01:42:57.7Z,2,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612751,43,39,2024-12-14T01:43:25Z,1950000,False,,,0,,B. Clarke shooting personal FOUL (2 PF) (Milton 2 FT),"[1629634, 1629003]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,200834.0,2.0,0.0,Milton,1629003.0
204,PT10M55.00S,2024-12-14T01:43:26.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629003,,,1610612751,43,39,2024-12-14T01:43:26Z,1970000,False,,,0,,MISS S. Milton Free Throw 1 of 2,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
205,PT10M55.00S,2024-12-14T01:43:26.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,43,39,2024-12-14T01:43:26Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,204.0,,,,,,,,,,,,,,,,,
206,PT10M55.00S,2024-12-14T01:43:39.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629003,,,1610612751,43,40,2024-12-14T01:43:39Z,1990000,False,,,0,,S. Milton Free Throw 2 of 2 (5 PTS),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
207,PT10M45.00S,2024-12-14T01:43:54.5Z,2,REGULAR,foul,technical,['1freethrow'],1641730,,,1610612763,43,40,2024-12-14T01:44:17Z,2000000,False,,,0,,N. Clowney defensive-3-second technical FOUL (1 Tech),[1641730],1610612751.0,BKN,defensive-3-second,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,200834.0,1.0,1.0,,
208,PT10M45.00S,2024-12-14T01:44:18.4Z,2,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,43,40,2024-12-14T01:44:18Z,2010000,False,,,0,,MISS J. Morant technical Free Throw 1 of 1,[1629630],1610612763.0,MEM,technical,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
209,PT10M45.00S,2024-12-14T01:44:18.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,43,40,2024-12-14T01:44:18Z,2020000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,208.0,,,,,,,,,,,,,,,,,
210,PT10M39.00S,2024-12-14T01:44:37.0Z,2,REGULAR,foul,personal,[],1629003,,,1610612763,43,40,2024-12-14T01:46:26Z,2030000,False,,,0,,S. Milton personal FOUL (1 PF),"[1629003, 203935]",1610612751.0,BKN,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Smart,203935.0
212,PT10M32.00S,2024-12-14T01:45:02.3Z,2,REGULAR,3pt,Jump Shot,[],1629630,32.013797634691194,61.51960784313726,1610612763,43,40,2024-12-14T01:45:07Z,2050000,False,-58.0,248.0,1,left,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
213,PT10M28.00S,2024-12-14T01:45:06.3Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,43,40,2024-12-14T01:45:07Z,2060000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,212.0,3.0,1.0,2.0,,,,,,,,,,,,,,
214,PT10M24.00S,2024-12-14T01:45:11.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,30.17411300919842,67.64705882352942,1610612763,46,40,2024-12-14T01:45:15Z,2070000,False,-88.0,231.0,1,left,J. Morant 24' 3PT  (5 PTS) (M. Smart 1 AST),"[1629630, 203935]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,24.74,Made,,,,,,,,,,5.0,M. Smart,203935.0,1.0,,,,,
216,PT10M06.00S,2024-12-14T01:45:28.8Z,2,REGULAR,3pt,Jump Shot,[],203471,66.3107752956636,48.03921568627451,1610612751,46,40,2024-12-14T01:45:34Z,2090000,False,-10.0,264.0,1,right,MISS D. Schröder 26' pullup 3PT,[203471],1610612751.0,BKN,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,26.44,Missed,,,,,,,,,,,,,,,,,,
217,PT10M01.00S,2024-12-14T01:45:33.8Z,2,REGULAR,rebound,offensive,[],1629003,,,1610612751,46,40,2024-12-14T01:45:34Z,2100000,False,,,0,,S. Milton REBOUND (Off:2 Def:2),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,,,216.0,4.0,2.0,2.0,,,,,,,,,,,,,,
218,PT10M01.00S,2024-12-14T01:45:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629003,91.80354796320631,46.568627450980394,1610612751,46,42,2024-12-14T01:45:40Z,2110000,False,-17.0,25.0,1,right,S. Milton driving reverse Layup (7 PTS),[1629003],1610612751.0,BKN,driving reverse,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,,,,,,7.0,,,,,,,,
219,PT09M51.00S,2024-12-14T01:45:44.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,6.915243101182654,52.20588235294118,1610612763,46,42,2024-12-14T01:45:49Z,2120000,False,-11.0,13.0,1,left,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,,
220,PT09M47.00S,2024-12-14T01:45:48.9Z,2,REGULAR,rebound,defensive,[],203471,,,1610612751,46,42,2024-12-14T01:45:49Z,2130000,False,,,0,,D. Schröder REBOUND (Off:0 Def:2),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,219.0,2.0,2.0,0.0,,,,,,,,,,,,,,
221,PT09M45.00S,2024-12-14T01:45:53.5Z,2,REGULAR,foul,personal,[],203935,,,1610612751,46,42,2024-12-14T01:49:16Z,2140000,False,,,0,,M. Smart personal FOUL (1 PF),"[203935, 1629003]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Milton,1629003.0
224,PT09M45.00S,2024-12-14T01:46:02.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,46,42,2024-12-14T01:49:16Z,2170000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M45.00S,2024-12-14T01:49:05.9Z,2,REGULAR,substitution,out,[],1629003,,,1610612751,46,42,2024-12-14T01:49:23Z,2190000,False,,,0,,SUB out: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M45.00S,2024-12-14T01:49:05.9Z,2,REGULAR,substitution,in,[],1627732,,,1610612751,46,42,2024-12-14T01:49:23Z,2200000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M32.00S,2024-12-14T01:49:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,92.72339027595268,44.6078431372549,1610612751,46,42,2024-12-14T01:49:50Z,2210000,False,-27.0,16.0,1,right,MISS N. Claxton driving finger roll Layup,[1629651],1610612751.0,BKN,driving finger roll,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,,
229,PT09M28.00S,2024-12-14T01:49:49.3Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,46,42,2024-12-14T01:49:50Z,2220000,False,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,228.0,2.0,2.0,0.0,,,,,,,,,,,,,,
230,PT09M16.00S,2024-12-14T01:50:00.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,10.33180026281209,37.00980392156863,1610612763,46,42,2024-12-14T01:50:07Z,2230000,False,65.0,45.0,1,left,MISS M. Smart 7' turnaround bank Shot,[203935],1610612763.0,MEM,turnaround bank,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,7.88,Missed,,,,,,,,,,,,,,,,,,
231,PT09M13.00S,2024-12-14T01:50:03.9Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,46,42,2024-12-14T01:50:07Z,2240000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,230.0,1.0,1.0,0.0,,,,,,,,,,,,,,
232,PT09M11.00S,2024-12-14T01:50:07.9Z,2,REGULAR,foul,personal,[],1628991,,,1610612751,46,42,2024-12-14T01:50:17Z,2250000,False,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 1629651]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Claxton,1629651.0
234,PT09M11.00S,2024-12-14T01:50:17.7Z,2,REGULAR,substitution,out,[],203935,,,1610612751,46,42,2024-12-14T01:50:22Z,2270000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT09M11.00S,2024-12-14T01:50:17.7Z,2,REGULAR,substitution,in,[],1642377,,,1610612751,46,42,2024-12-14T01:50:22Z,2280000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT09M04.00S,2024-12-14T01:50:41.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,85.3646517739816,49.754901960784316,1610612751,46,42,2024-12-14T01:50:45Z,2290000,False,-1.0,85.0,1,right,MISS B. Simmons 8' driving Hook,[1627732],1610612751.0,BKN,driving,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,8.51,Missed,,,,,,,,,,,,,,,,,,
237,PT09M02.00S,2024-12-14T01:50:43.5Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,46,42,2024-12-14T01:50:45Z,2300000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,236.0,4.0,2.0,2.0,,,,,,,,,,,,,,
238,PT08M51.00S,2024-12-14T01:50:55.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,12.565703022339028,46.81372549019608,1610612763,46,42,2024-12-14T01:51:32Z,2310000,False,16.0,66.0,1,left,MISS B. Clarke 6' turnaround Shot - blocked,"[1629634, 1627732]",1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,6.75,Missed,,,,,Simmons,1627732.0,,,,,,,,,,,,
239,PT08M51.00S,2024-12-14T01:50:55.6Z,2,REGULAR,block,,[],1627732,,,1610612763,46,42,2024-12-14T01:50:57Z,2320000,False,,,0,,B. Simmons BLOCK (1 BLK),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT08M48.00S,2024-12-14T01:50:58.6Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,46,42,2024-12-14T01:50:59Z,2330000,False,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,238.0,3.0,2.0,1.0,,,,,,,,,,,,,,
241,PT08M43.00S,2024-12-14T01:51:08.0Z,2,REGULAR,foul,personal,[],203471,,,1610612763,46,42,2024-12-14T01:51:15Z,2340000,False,,,0,,D. Schröder personal FOUL (2 PF),"[203471, 1642377]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Wells,1642377.0
243,PT08M35.00S,2024-12-14T01:51:34.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,9.411957950065702,2.941176470588235,1610612763,46,42,2024-12-14T01:51:39Z,2360000,False,235.0,36.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
244,PT08M30.00S,2024-12-14T01:51:39.7Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,46,42,2024-12-14T01:51:39Z,2370000,False,,,0,,N. Clowney REBOUND (Off:1 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,243.0,2.0,1.0,1.0,,,,,,,,,,,,,,
245,PT08M18.00S,2024-12-14T01:51:55.4Z,2,REGULAR,foul,offensive,[],1641730,,,1610612751,46,42,2024-12-14T01:52:01Z,2380000,False,,,0,,N. Clowney offensive FOUL (2 PF),"[1641730, 1629630]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,202056.0,2.0,1.0,Morant,1629630.0
247,PT08M18.00S,2024-12-14T01:51:55.4Z,2,REGULAR,turnover,offensive foul,[],1641730,,,1610612751,46,42,2024-12-14T01:51:55Z,2400000,False,,,0,,N. Clowney offensive foul TURNOVER (1 TO),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Right,,,,,,,,,1.0,,,,,,,202056.0,,,,
248,PT08M18.00S,2024-12-14T01:52:02.3Z,2,REGULAR,substitution,out,[],203471,,,1610612763,46,42,2024-12-14T01:52:11Z,2410000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M18.00S,2024-12-14T01:52:02.3Z,2,REGULAR,substitution,in,[],1629661,,,1610612763,46,42,2024-12-14T01:52:11Z,2420000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M18.00S,2024-12-14T01:52:02.3Z,2,REGULAR,substitution,out,[],1629651,,,1610612763,46,42,2024-12-14T01:52:29Z,2430000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M18.00S,2024-12-14T01:52:02.3Z,2,REGULAR,substitution,in,[],1630549,,,1610612763,46,42,2024-12-14T01:52:29Z,2440000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M02.00S,2024-12-14T01:52:56.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,8.229303547963205,53.92156862745098,1610612763,48,42,2024-12-14T01:53:01Z,2450000,False,-20.0,25.0,1,left,J. Morant driving finger roll Layup (7 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.17,Made,,,,,,,,,,7.0,,,,,,,,
253,PT07M53.00S,2024-12-14T01:53:05.8Z,2,REGULAR,3pt,Jump Shot,[],1630549,68.01905387647832,68.13725490196079,1610612751,48,42,2024-12-14T01:53:09Z,2460000,False,91.0,248.0,1,right,MISS D. Sharpe 26' 3PT,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
254,PT07M49.00S,2024-12-14T01:53:09.8Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,48,42,2024-12-14T01:53:09Z,2470000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,253.0,1.0,1.0,0.0,,,,,,,,,,,,,,
255,PT07M43.00S,2024-12-14T01:53:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,8.229303547963205,50.245098039215684,1610612763,50,42,2024-12-14T01:53:21Z,2480000,False,-1.0,25.0,1,left,J. Morant turnaround Jump Shot (9 PTS),[1629630],1610612763.0,MEM,turnaround,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,,,,,,9.0,,,,,,,,
256,PT07M28.00S,2024-12-14T01:53:30.3Z,2,REGULAR,3pt,Jump Shot,[],1630592,68.67608409986859,75.0,1610612751,50,42,2024-12-14T01:53:40Z,2490000,False,125.0,242.0,1,right,MISS J. Wilson 27' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,27.23,Missed,,,,,,,,,,,,,,,,,,
257,PT07M26.00S,2024-12-14T01:53:32.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,50,42,2024-12-14T01:53:40Z,2500000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,256.0,,,,,,,,,,,,,,,,,
258,PT07M26.00S,2024-12-14T01:53:39.8Z,2,REGULAR,foul,personal,[],1641730,,,1610612763,50,42,2024-12-14T03:43:50Z,2510000,False,,,0,,N. Clowney loose ball personal FOUL (3 PF),"[1641730, 1629634]",1610612751.0,BKN,loose ball,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200834.0,3.0,1.0,Clarke,1629634.0
260,PT07M26.00S,2024-12-14T01:53:45.8Z,2,REGULAR,substitution,out,[],1641730,,,1610612763,50,42,2024-12-14T01:54:02Z,2530000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M26.00S,2024-12-14T01:53:45.8Z,2,REGULAR,substitution,out,[],1630592,,,1610612763,50,42,2024-12-14T01:54:02Z,2540000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M26.00S,2024-12-14T01:53:45.8Z,2,REGULAR,substitution,in,[],1627827,,,1610612763,50,42,2024-12-14T01:54:02Z,2550000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M26.00S,2024-12-14T01:53:45.8Z,2,REGULAR,substitution,in,[],1630553,,,1610612763,50,42,2024-12-14T01:54:02Z,2560000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M17.00S,2024-12-14T01:54:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.258212877792378,53.431372549019606,1610612763,52,42,2024-12-14T01:54:19Z,2570000,False,-17.0,6.0,1,left,J. Morant driving finger roll Layup (11 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.83,Made,,,,,,,,,,11.0,,,,,,,,
265,PT06M58.00S,2024-12-14T01:54:32.6Z,2,REGULAR,3pt,Jump Shot,[],1630553,77.21747700394218,12.009803921568627,1610612751,52,45,2024-12-14T01:54:37Z,2580000,False,-190.0,162.0,1,right,K. Johnson 24' 3PT  (6 PTS) (C. Johnson 3 AST),"[1630553, 1629661]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,24.95,Made,,,,,,,,,,6.0,C. Johnson,1629661.0,3.0,,,,,
267,PT06M43.00S,2024-12-14T01:54:47.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,6.652431011826544,54.65686274509803,1610612763,54,45,2024-12-14T01:54:54Z,2600000,False,-23.0,10.0,1,left,J. LaRavia driving Layup (2 PTS) (B. Clarke 1 AST),"[1631222, 1629634]",1610612763.0,MEM,driving,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,,,,,,2.0,B. Clarke,1629634.0,1.0,,,,,
269,PT06M30.00S,2024-12-14T01:55:01.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,92.85479632063075,51.225490196078425,1610612751,54,47,2024-12-14T01:55:05Z,2620000,False,6.0,15.0,1,right,D. Sharpe alley-oop DUNK (6 PTS) (B. Simmons 5 AST),"[1630549, 1627732]",1610612751.0,BKN,alley-oop,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,6.0,B. Simmons,1627732.0,5.0,,,,,
271,PT06M15.00S,2024-12-14T01:55:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,12.959921156373195,44.36274509803921,1610612763,54,47,2024-12-14T01:55:42Z,2640000,False,28.0,69.0,1,left,MISS J. Jackson Jr. 7' driving floating Shot - blocked,"[1628991, 1627827]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.48,Missed,,,,,Finney-Smith,1627827.0,,,,,,,,,,,,
272,PT06M15.00S,2024-12-14T01:55:16.7Z,2,REGULAR,block,,[],1627827,,,1610612763,54,47,2024-12-14T01:55:19Z,2650000,False,,,0,,D. Finney-Smith BLOCK (2 BLK),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
273,PT06M15.00S,2024-12-14T01:55:16.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,54,47,2024-12-14T01:55:25Z,2660000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,271.0,,,,,,,,,,,,,,,,,
275,PT06M15.00S,2024-12-14T01:55:22.2Z,2,REGULAR,substitution,out,[],1631222,,,1610612763,54,47,2024-12-14T01:55:35Z,2680000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M15.00S,2024-12-14T01:55:22.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,54,47,2024-12-14T01:55:35Z,2690000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M15.00S,2024-12-14T01:55:22.2Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,54,47,2024-12-14T01:55:35Z,2700000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M15.00S,2024-12-14T01:55:22.2Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,54,47,2024-12-14T01:55:35Z,2710000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
