actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
171,PT01M23.00S,2025-03-04T01:34:01.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642258,87.86136662286465,57.59803921568627,1610612737,27,26,2025-03-04T01:34:09Z,1710000,False,38.0,62.0,1,right,Z. Risacher 7' floating Jump Shot (2 PTS) (T. Young 2 AST),"[1642258, 1629027]",1610612737.0,ATL,floating,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,7.24,Made,,,,,,,,,,2.0,T. Young,1629027.0,2.0,,
173,PT01M04.00S,2025-03-04T01:34:19.6Z,1,REGULAR,turnover,lost ball,[],1630590,,,1610612763,27,26,2025-03-04T01:34:22Z,1730000,False,,,0,,S. Pippen Jr. lost ball TURNOVER (1 TO),"[1630590, 1642258]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Right,1.0,Risacher,1642258.0,,,,,,,,,,,,,,,,,
174,PT01M04.00S,2025-03-04T01:34:19.6Z,1,REGULAR,steal,,[],1642258,,,1610612737,27,26,2025-03-04T01:34:21Z,1740000,False,,,0,,Z. Risacher STEAL (1 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
175,PT01M00.00S,2025-03-04T01:34:23.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642258,91.5407358738502,54.41176470588235,1610612737,27,28,2025-03-04T01:34:31Z,1750000,False,22.0,27.0,1,right,Z. Risacher running finger roll Layup (4 PTS) (C. LeVert 2 AST),"[1642258, 1627747]",1610612737.0,ATL,running finger roll,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,3.49,Made,,,,,,,,,,4.0,C. LeVert,1627747.0,2.0,,
177,PT00M42.70S,2025-03-04T01:34:44.9Z,1,REGULAR,2pt,Jump Shot,[],1628379,12.565703022339028,28.186274509803923,1610612763,27,28,2025-03-04T01:34:49Z,1770000,False,109.0,66.0,1,left,MISS L. Kennard 12' pullup Shot,[1628379],1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Right,,,,12.73,Missed,,,,,,,,,,,,,,,
178,PT00M41.40S,2025-03-04T01:34:46.2Z,1,REGULAR,rebound,offensive,[],1629723,,,1610612763,27,28,2025-03-04T01:34:49Z,1780000,False,,,0,,J. Konchar REBOUND (Off:1 Def:0),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,8-16 Right,,,,,,177.0,,,,,,1.0,0.0,1.0,,,,,,
179,PT00M41.40S,2025-03-04T01:34:49.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629723,5.590000152587891,50.0,1610612763,29,28,2025-03-04T01:34:51Z,1790000,False,0.0,0.0,1,left,J. Konchar tip Layup (2 PTS),[1629723],1610612763.0,MEM,tip,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,,,,2.0,,,,,
180,PT00M36.90S,2025-03-04T01:34:53.9Z,1,REGULAR,3pt,Jump Shot,[],1627747,90.48948751642575,3.1862745098039214,1610612737,29,28,2025-03-04T01:39:00Z,1800000,False,-234.0,37.0,1,right,MISS C. LeVert pullup 3PT,[1627747],1610612737.0,ATL,pullup,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,23.7,Missed,,,,,,,,,,,,,,,
181,PT00M32.60S,2025-03-04T01:34:58.2Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,29,28,2025-03-04T01:34:59Z,1810000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Left Corner 3,24+ Left,,,,,,180.0,,,,,,1.0,1.0,0.0,,,,,,
182,PT00M29.10S,2025-03-04T01:35:02.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629723,6.1268068331143235,47.05882352941176,1610612763,29,28,2025-03-04T01:35:11Z,1820000,False,15.0,5.0,1,left,MISS J. Konchar running Layup - blocked,"[1629723, 1629611]",1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,1.56,Missed,,,,,,,,,,,,,,Mann,1629611.0
183,PT00M29.10S,2025-03-04T01:35:02.9Z,1,REGULAR,block,,[],1629611,,,1610612763,29,28,2025-03-04T01:35:06Z,1830000,False,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
184,PT00M29.10S,2025-03-04T01:35:02.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,29,28,2025-03-04T01:35:11Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,182.0,,,,,,,,,,,,,,
186,PT00M27.30S,2025-03-04T01:35:17.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641744,5.338370565045992,95.83333333333334,1610612763,32,28,2025-03-04T01:35:21Z,1860000,False,-229.0,-2.0,1,left,Z. Edey 3PT  (5 PTS) (S. Pippen Jr. 2 AST),"[1641744, 1630590]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Left Corner 3,24+ Left,,,,22.92,Made,,,,,,,,,,5.0,S. Pippen Jr.,1630590.0,2.0,,
188,PT00M09.30S,2025-03-04T01:35:41.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630590,,,1610612737,32,28,2025-03-04T01:35:47Z,1880000,False,,,0,,S. Pippen Jr. personal FOUL (1 PF) (Capela 2 FT),"[1630590, 203991]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,1.0,0.0,Capela,203991.0,,,,,,,,,
190,PT00M09.30S,2025-03-04T01:36:01.8Z,1,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,32,28,2025-03-04T01:36:01Z,1900000,False,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
191,PT00M09.30S,2025-03-04T01:36:01.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,32,28,2025-03-04T01:36:01Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,
192,PT00M09.30S,2025-03-04T01:36:04.3Z,1,REGULAR,substitution,out,[],1631246,,,1610612737,32,28,2025-03-04T01:36:14Z,1920000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT00M09.30S,2025-03-04T01:36:04.3Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,32,28,2025-03-04T01:36:14Z,1930000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT00M09.30S,2025-03-04T01:36:04.3Z,1,REGULAR,substitution,in,[],1630217,,,1610612737,32,28,2025-03-04T01:36:14Z,1940000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT00M09.30S,2025-03-04T01:36:04.3Z,1,REGULAR,substitution,in,[],1630700,,,1610612737,32,28,2025-03-04T01:36:14Z,1950000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT00M09.30S,2025-03-04T01:36:01.8Z,1,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,32,28,2025-03-04T01:36:28Z,1960000,False,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
197,PT00M07.60S,2025-03-04T01:36:03.5Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,32,28,2025-03-04T01:36:28Z,1970000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,196.0,,,,,,2.0,2.0,0.0,,,,,,
198,PT00M04.10S,2025-03-04T01:36:33.4Z,1,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612763,32,28,2025-03-04T01:36:47Z,1980000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Bane 2 FT),"[1630700, 1630217]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Right,,,,,,,1626300.0,1.0,0.0,Bane,1630217.0,,,,,,,,,
200,PT00M04.10S,2025-03-04T01:37:01.4Z,1,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,33,28,2025-03-04T01:37:01Z,2000000,False,,,0,,D. Bane Free Throw 1 of 2 (12 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,,,,,,,,,,12.0,,,,,
203,PT00M04.10S,2025-03-04T01:37:01.8Z,1,REGULAR,substitution,out,[],1628379,,,1610612763,33,28,2025-03-04T01:37:05Z,2010000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT00M04.10S,2025-03-04T01:37:01.8Z,1,REGULAR,substitution,out,[],1630700,,,1610612763,33,28,2025-03-04T01:37:05Z,2020000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT00M04.10S,2025-03-04T01:37:01.8Z,1,REGULAR,substitution,in,[],1631246,,,1610612763,33,28,2025-03-04T01:37:05Z,2030000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT00M04.10S,2025-03-04T01:37:01.8Z,1,REGULAR,substitution,in,[],1629027,,,1610612763,33,28,2025-03-04T01:37:05Z,2040000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT00M04.10S,2025-03-04T01:37:01.8Z,1,REGULAR,substitution,out,[],1641744,,,1610612763,33,28,2025-03-04T01:37:12Z,2050000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT00M04.10S,2025-03-04T01:37:01.8Z,1,REGULAR,substitution,in,[],1630205,,,1610612763,33,28,2025-03-04T01:37:12Z,2060000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT00M04.10S,2025-03-04T01:37:28.9Z,1,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,34,28,2025-03-04T01:37:28Z,2070000,False,,,0,,D. Bane Free Throw 2 of 2 (13 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,,,,,,,,,,13.0,,,,,
212,PT00M00.60S,2025-03-04T01:37:32.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,90.48948751642575,47.05882352941176,1610612737,34,28,2025-03-04T01:37:47Z,2080000,False,-15.0,37.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,3.97,Missed,,,,,,,,,,,,,,,
213,PT00M00.60S,2025-03-04T01:37:32.3Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612763,34,28,2025-03-04T01:37:47Z,2090000,False,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,212.0,,,,,,1.0,1.0,0.0,,,,,,
214,PT00M00.00S,2025-03-04T01:37:35.2Z,1,REGULAR,period,end,[],0,,,1610612763,34,28,2025-03-04T01:37:35Z,2100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT12M00.00S,2025-03-04T01:38:18.6Z,2,REGULAR,substitution,out,['startperiod'],1630217,,,1610612763,34,28,2025-03-04T01:40:11Z,2110000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT12M00.00S,2025-03-04T01:38:18.6Z,2,REGULAR,substitution,out,['startperiod'],1631246,,,1610612763,34,28,2025-03-04T01:40:11Z,2120000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT12M00.00S,2025-03-04T01:38:18.6Z,2,REGULAR,substitution,out,['startperiod'],1627747,,,1610612763,34,28,2025-03-04T01:40:11Z,2130000,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT12M00.00S,2025-03-04T01:38:18.6Z,2,REGULAR,substitution,in,['startperiod'],1628379,,,1610612763,34,28,2025-03-04T01:40:11Z,2140000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT12M00.00S,2025-03-04T01:38:18.6Z,2,REGULAR,substitution,in,['startperiod'],1641744,,,1610612763,34,28,2025-03-04T01:40:11Z,2150000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT12M00.00S,2025-03-04T01:38:18.6Z,2,REGULAR,substitution,in,['startperiod'],1629726,,,1610612763,34,28,2025-03-04T01:40:11Z,2160000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT12M00.00S,2025-03-04T01:40:21.6Z,2,REGULAR,period,start,[],0,,,1610612763,34,28,2025-03-04T01:40:21Z,2180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT11M40.00S,2025-03-04T01:40:41.0Z,2,REGULAR,3pt,Jump Shot,[],1629723,16.90210249671485,94.6078431372549,1610612763,37,28,2025-03-04T01:40:45Z,2190000,False,-223.0,106.0,1,left,J. Konchar 24' 3PT  (5 PTS) (L. Kennard 3 AST),"[1629723, 1628379]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,24.71,Made,,,,,,,,,,5.0,L. Kennard,1628379.0,3.0,,
225,PT11M22.00S,2025-03-04T01:40:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.38042049934296,52.20588235294118,1610612737,37,28,2025-03-04T01:41:02Z,2210000,False,11.0,10.0,1,right,MISS C. Capela cutting Layup,[203991],1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,1.47,Missed,,,,,,,,,,,,,,,
226,PT11M20.00S,2025-03-04T01:41:00.2Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,37,28,2025-03-04T01:41:02Z,2220000,False,,,0,,Z. Edey REBOUND (Off:1 Def:2),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,225.0,,,,,,3.0,2.0,1.0,,,,,,
227,PT11M17.00S,2025-03-04T01:41:04.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630205,7.30946123521682,52.69607843137255,1610612763,37,28,2025-03-04T01:41:28Z,2230000,False,-13.0,16.0,1,left,MISS L. Stevens running Layup - blocked,"[1630205, 1629726]",1610612763.0,MEM,running,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,2.11,Missed,,,,,,,,,,,,,,Mathews,1629726.0
228,PT11M17.00S,2025-03-04T01:41:04.3Z,2,REGULAR,block,,[],1629726,,,1610612763,37,28,2025-03-04T01:41:07Z,2240000,False,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
229,PT11M17.00S,2025-03-04T01:41:04.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,37,28,2025-03-04T01:41:19Z,2250000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,227.0,,,,,,,,,,,,,,
231,PT11M17.00S,2025-03-04T01:41:29.0Z,2,REGULAR,turnover,5-second-violation,['team'],0,,,1610612763,37,28,2025-03-04T01:41:35Z,2270000,False,,,0,,MEM 5-second-violation Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,1627964.0,,,,,,,,,,,,,
232,PT10M55.00S,2025-03-04T01:41:54.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629611,83.52496714848883,46.32352941176471,1610612737,37,30,2025-03-04T01:42:00Z,2280000,False,-18.0,102.0,1,right,T. Mann 10' turnaround fadeaway Jump Shot (2 PTS),[1629611],1610612737.0,ATL,turnaround fadeaway,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,10.4,Made,,,,,,,,,,2.0,,,,,
233,PT10M44.00S,2025-03-04T01:42:04.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,16.63929040735874,46.568627450980394,1610612763,37,30,2025-03-04T02:03:47Z,2290000,False,17.0,104.0,1,left,MISS S. Pippen Jr. 10' Jump Shot,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,10.53,Missed,,,,,,,,,,,,,,,
234,PT10M39.00S,2025-03-04T01:42:09.1Z,2,REGULAR,rebound,offensive,[],1628379,,,1610612763,37,30,2025-03-04T02:03:47Z,2300000,False,,,0,,L. Kennard REBOUND (Off:1 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,233.0,,,,,,2.0,1.0,1.0,,,,,,
235,PT10M39.00S,2025-03-04T01:42:09.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,32.14520367936925,41.42156862745098,1610612763,37,30,2025-03-04T02:03:58Z,2310000,False,43.0,250.0,1,left,MISS L. Kennard 25' step back 3PT,[1628379],1610612763.0,MEM,step back,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,25.34,Missed,,,,,,,,,,,,,,,
236,PT10M38.00S,2025-03-04T01:42:10.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,37,30,2025-03-04T01:42:14Z,2320000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,235.0,,,,,,,,,,,,,,
237,PT10M38.00S,2025-03-04T01:42:14.3Z,2,REGULAR,foul,personal,[],203991,,,1610612763,37,30,2025-03-04T01:42:25Z,2330000,False,,,0,,C. Capela loose ball personal FOUL (1 PF),"[203991, 1641744]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627964.0,1.0,0.0,Edey,1641744.0,,,,,,,,,
239,PT10M32.00S,2025-03-04T01:42:34.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,30.56833114323259,64.70588235294117,1610612763,37,30,2025-03-04T01:42:41Z,2350000,False,-74.0,235.0,1,left,MISS L. Kennard 24' step back 3PT,[1628379],1610612763.0,MEM,step back,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,24.6,Missed,,,,,,,,,,,,,,,
240,PT10M28.00S,2025-03-04T01:42:38.7Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,37,30,2025-03-04T01:42:41Z,2360000,False,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,239.0,,,,,,3.0,1.0,2.0,,,,,,
241,PT10M14.00S,2025-03-04T01:42:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,93.51182654402102,56.61764705882353,1610612737,37,32,2025-03-04T01:43:24Z,2370000,False,33.0,8.0,1,right,T. Mann driving finger roll Layup (4 PTS),[1629611],1610612737.0,ATL,driving finger roll,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,3.42,Made,,,,,,,,,,4.0,,,,,
242,PT10M03.00S,2025-03-04T01:43:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,7.178055190538765,55.88235294117647,1610612763,39,32,2025-03-04T01:43:12Z,2380000,False,-29.0,15.0,1,left,S. Pippen Jr. driving finger roll Layup (4 PTS) (L. Kennard 4 AST),"[1630590, 1628379]",1610612763.0,MEM,driving finger roll,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,3.3,Made,,,,,,,,,,4.0,L. Kennard,1628379.0,4.0,,
243,PT10M03.00S,2025-03-04T01:43:08.0Z,2,REGULAR,foul,personal,['1freethrow'],1629726,,,1610612763,39,32,2025-03-04T01:43:20Z,2390000,False,,,0,,G. Mathews shooting personal FOUL (1 PF) (Pippen Jr. 1 FT),"[1629726, 1630590]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,1.0,0.0,Pippen Jr.,1630590.0,,,,,,,,,
246,PT10M03.00S,2025-03-04T01:43:32.8Z,2,REGULAR,freethrow,1 of 1,[],1630590,,,1610612763,40,32,2025-03-04T01:43:32Z,2410000,False,,,0,,S. Pippen Jr. Free Throw 1 of 1 (5 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,Made,,,,,,,,,,5.0,,,,,
247,PT09M54.00S,2025-03-04T01:43:42.4Z,2,REGULAR,turnover,lost ball,[],1642258,,,1610612737,40,32,2025-03-04T01:43:46Z,2420000,False,,,0,,Z. Risacher lost ball TURNOVER (1 TO),"[1642258, 1630205]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,1.0,Stevens,1630205.0,,,,,,,,,,,,,,,,,
248,PT09M54.00S,2025-03-04T01:43:42.4Z,2,REGULAR,steal,,[],1630205,,,1610612763,40,32,2025-03-04T01:43:44Z,2430000,False,,,0,,L. Stevens STEAL (1 STL),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
249,PT09M53.00S,2025-03-04T01:43:45.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630205,6.652431011826544,47.549019607843135,1610612763,40,32,2025-03-04T01:58:01Z,2440000,False,12.0,10.0,1,left,MISS L. Stevens driving DUNK - blocked,"[1630205, 1642258]",1610612763.0,MEM,driving,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,1.59,Missed,,,,,,,,,,,,,,Risacher,1642258.0
250,PT09M53.00S,2025-03-04T01:43:45.1Z,2,REGULAR,block,,[],1642258,,,1610612763,40,32,2025-03-04T01:43:48Z,2450000,False,,,0,,Z. Risacher BLOCK (1 BLK),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
251,PT09M53.00S,2025-03-04T01:43:45.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,40,32,2025-03-04T01:43:50Z,2460000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,249.0,,,,,,,,,,,,,,
254,PT09M49.00S,2025-03-04T01:44:16.9Z,2,REGULAR,foul,personal,[],1629726,,,1610612763,40,32,2025-03-04T01:44:21Z,2490000,False,,,0,,G. Mathews personal FOUL (2 PF),"[1629726, 1628379]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Mid-Range,8-16 Left,,,,,,,1626300.0,2.0,0.0,Kennard,1628379.0,,,,,,,,,
256,PT09M39.00S,2025-03-04T01:44:42.9Z,2,REGULAR,turnover,lost ball,[],1630205,,,1610612763,40,32,2025-03-04T01:44:46Z,2510000,False,,,0,,L. Stevens lost ball TURNOVER (1 TO),"[1630205, 1642258]",1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Center,1.0,Risacher,1642258.0,,,,,,,,,,,,,,,,,
257,PT09M39.00S,2025-03-04T01:44:42.9Z,2,REGULAR,steal,,[],1642258,,,1610612737,40,32,2025-03-04T01:44:44Z,2520000,False,,,0,,Z. Risacher STEAL (2 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
258,PT09M36.00S,2025-03-04T01:44:49.5Z,2,REGULAR,turnover,out-of-bounds,[],1642258,,,1610612737,40,32,2025-03-04T01:44:58Z,2530000,False,,,0,,Z. Risacher bad pass out-of-bounds TURNOVER (2 TO),[1642258],1610612737.0,ATL,bad pass,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Left Center,2.0,,,,,,101284.0,,,,,,,,,,,,,
259,PT09M19.00S,2025-03-04T01:45:24.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628379,7.046649145860711,40.44117647058824,1610612763,40,32,2025-03-04T01:45:29Z,2540000,False,48.0,14.0,1,left,MISS L. Kennard driving Layup - blocked,"[1628379, 1629726]",1610612763.0,MEM,driving,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,4.97,Missed,,,,,,,,,,,,,,Mathews,1629726.0
260,PT09M19.00S,2025-03-04T01:45:24.8Z,2,REGULAR,block,,[],1629726,,,1610612763,40,32,2025-03-04T01:45:27Z,2550000,False,,,0,,G. Mathews BLOCK (2 BLK),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
