actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
187,PT00M01.60S,2025-01-07T01:37:58.9Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,26,36,2025-01-07T01:38:06Z,1840000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT00M01.60S,2025-01-07T01:37:58.2Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,26,36,2025-01-07T01:38:21Z,1850000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
189,PT00M01.60S,2025-01-07T01:37:58.2Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,26,36,2025-01-07T01:38:21Z,1860000,False,,,0,,D. Lively II REBOUND (Off:0 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,188.0,3.0,3.0,0.0,,,,,,,,,,
190,PT00M00.00S,2025-01-07T01:38:22.2Z,1,REGULAR,period,end,[],0,,,1610612742,26,36,2025-01-07T01:38:22Z,1870000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-01-07T01:40:40.8Z,2,REGULAR,substitution,out,['startperiod'],1642377,,,1610612742,26,36,2025-01-07T01:40:54Z,1880000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2025-01-07T01:40:40.8Z,2,REGULAR,substitution,out,['startperiod'],1631222,,,1610612742,26,36,2025-01-07T01:40:54Z,1890000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2025-01-07T01:40:40.8Z,2,REGULAR,substitution,out,['startperiod'],1629634,,,1610612742,26,36,2025-01-07T01:40:54Z,1900000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2025-01-07T01:40:40.8Z,2,REGULAR,substitution,out,['startperiod'],1641726,,,1610612742,26,36,2025-01-07T01:40:54Z,1910000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2025-01-07T01:40:40.8Z,2,REGULAR,substitution,in,['startperiod'],1641744,,,1610612742,26,36,2025-01-07T01:40:54Z,1920000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2025-01-07T01:40:40.8Z,2,REGULAR,substitution,in,['startperiod'],1642285,,,1610612742,26,36,2025-01-07T01:40:54Z,1930000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2025-01-07T01:40:40.8Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612742,26,36,2025-01-07T01:40:54Z,1940000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2025-01-07T01:40:40.8Z,2,REGULAR,substitution,in,['startperiod'],1629655,,,1610612742,26,36,2025-01-07T01:40:54Z,1950000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2025-01-07T01:41:02.3Z,2,REGULAR,period,start,[],0,,,1610612763,26,36,2025-01-07T01:41:02Z,1960000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT11M49.00S,2025-01-07T01:41:13.1Z,2,REGULAR,3pt,Jump Shot,[],1642285,30.305519053876477,69.85294117647058,1610612763,26,36,2025-01-07T01:41:17Z,1970000,False,-99.0,232.0,1,left,MISS C. Spencer 25' pullup 3PT,[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
202,PT11M44.00S,2025-01-07T01:41:16.5Z,2,REGULAR,rebound,offensive,[],1641744,,,1610612763,26,36,2025-01-07T01:41:16Z,1980000,False,,,0,,Z. Edey REBOUND (Off:1 Def:0),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,,,,,,,201.0,1.0,0.0,1.0,,,,,,,,,,
203,PT11M43.00S,2025-01-07T01:41:18.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641744,8.229303547963205,42.64705882352941,1610612763,26,36,2025-01-07T01:41:24Z,1990000,False,37.0,25.0,1,left,MISS Z. Edey putback Layup - blocked,"[1641744, 1629655]",1610612763.0,MEM,putback,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
204,PT11M43.00S,2025-01-07T01:41:18.0Z,2,REGULAR,block,,[],1629655,,,1610612763,26,36,2025-01-07T01:41:21Z,2000000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT11M37.00S,2025-01-07T01:41:24.0Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,26,36,2025-01-07T01:41:24Z,2010000,False,,,0,,J. Konchar REBOUND (Off:2 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203.0,5.0,3.0,2.0,,,,,,,,,,
206,PT11M33.00S,2025-01-07T01:41:28.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,11.645860709592641,3.6764705882352944,1610612763,26,36,2025-01-07T01:41:36Z,2020000,False,232.0,57.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,23.85,Missed,,,,,,,,,,,,,,,,,,
207,PT11M31.00S,2025-01-07T01:41:30.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,26,36,2025-01-07T01:41:36Z,2030000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,206.0,,,,,,,,,,,,,
208,PT11M31.00S,2025-01-07T01:41:35.0Z,2,REGULAR,foul,personal,[],1629655,,,1610612763,26,36,2025-01-07T01:41:43Z,2040000,False,,,0,,D. Gafford loose ball personal FOUL (1 PF),"[1629655, 1641744]",1610612742.0,DAL,loose ball,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Edey,1641744.0,,
210,PT11M20.00S,2025-01-07T01:42:00.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630590,14.536793692509855,45.588235294117645,1610612763,26,36,2025-01-07T01:42:03Z,2060000,False,22.0,84.0,1,left,MISS S. Pippen Jr. 8' driving floating Shot - blocked,"[1630590, 1628467]",1610612763.0,MEM,driving floating,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.7,Missed,,,,,,,,,,,,,,,,,Kleber,1628467.0
211,PT11M20.00S,2025-01-07T01:42:00.3Z,2,REGULAR,block,,[],1628467,,,1610612763,26,36,2025-01-07T01:42:02Z,2070000,False,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
212,PT11M17.00S,2025-01-07T01:42:03.3Z,2,REGULAR,rebound,offensive,[],1630590,,,1610612763,26,36,2025-01-07T01:42:03Z,2080000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:2),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,210.0,3.0,2.0,1.0,,,,,,,,,,
213,PT11M15.00S,2025-01-07T01:42:05.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630590,9.674770039421814,57.107843137254896,1610612763,26,36,2025-01-07T01:42:09Z,2090000,False,-36.0,38.0,1,left,MISS S. Pippen Jr. fadeaway Shot,[1630590],1610612763.0,MEM,fadeaway,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,,,,,,,,
214,PT11M14.00S,2025-01-07T01:42:06.2Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612742,26,36,2025-01-07T01:42:09Z,2100000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,,
215,PT11M02.00S,2025-01-07T01:42:18.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,85.10183968462549,61.274509803921575,1610612742,26,36,2025-01-07T01:42:22Z,2110000,False,56.0,88.0,1,right,MISS N. Marshall 10' driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Right,10.41,Missed,,,,,,,,,,,,,,,,,,
216,PT10M59.00S,2025-01-07T01:42:21.4Z,2,REGULAR,rebound,offensive,[],1630230,,,1610612742,26,36,2025-01-07T01:42:22Z,2120000,False,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,215.0,3.0,2.0,1.0,,,,,,,,,,
217,PT10M47.00S,2025-01-07T01:42:33.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,77.08607095926413,10.784313725490197,1610612742,26,36,2025-01-07T01:42:38Z,2130000,False,-196.0,163.0,1,right,MISS N. Marshall 25' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
218,PT10M42.00S,2025-01-07T01:42:38.3Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,26,36,2025-01-07T01:42:38Z,2140000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,217.0,3.0,2.0,1.0,,,,,,,,,,
219,PT10M36.00S,2025-01-07T01:42:44.3Z,2,REGULAR,3pt,Jump Shot,[],1642285,26.62614980289093,79.90196078431373,1610612763,26,36,2025-01-07T01:42:48Z,2150000,False,-150.0,198.0,1,left,MISS C. Spencer 24' 3PT,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,24.79,Missed,,,,,,,,,,,,,,,,,,
220,PT10M33.00S,2025-01-07T01:42:47.9Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612742,26,36,2025-01-07T01:42:47Z,2160000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,219.0,3.0,3.0,0.0,,,,,,,,,,
221,PT10M26.00S,2025-01-07T01:42:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,92.32917214191852,51.9607843137255,1610612742,26,38,2025-01-07T01:57:24Z,2170000,False,10.0,20.0,1,right,D. Gafford cutting Layup (4 PTS) (Q. Grimes 2 AST),"[1629655, 1629656]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.19,Made,4.0,,,,,,,,Q. Grimes,1629656.0,2.0,,,,,,,
223,PT10M26.00S,2025-01-07T01:42:59.6Z,2,REGULAR,foul,personal,['1freethrow'],1641744,,,1610612742,26,38,2025-01-07T01:43:07Z,2190000,False,,,0,,Z. Edey shooting personal FOUL (1 PF) (Gafford 1 FT),"[1641744, 1629655]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Gafford,1629655.0,,
225,PT10M26.00S,2025-01-07T01:43:21.7Z,2,REGULAR,freethrow,1 of 1,[],1629655,,,1610612742,26,38,2025-01-07T01:43:21Z,2210000,False,,,0,,MISS D. Gafford Free Throw 1 of 1,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
226,PT10M24.00S,2025-01-07T01:43:23.7Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,26,38,2025-01-07T01:43:24Z,2220000,False,,,0,,J. Konchar REBOUND (Off:2 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,225.0,6.0,4.0,2.0,,,,,,,,,,
227,PT10M07.00S,2025-01-07T01:43:39.6Z,2,REGULAR,3pt,Jump Shot,[],1630590,12.697109067017081,3.1862745098039214,1610612763,26,38,2025-01-07T01:43:45Z,2230000,False,234.0,67.0,1,left,MISS S. Pippen Jr. 24' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Right Corner 3,24+ Right,24.35,Missed,,,,,,,,,,,,,,,,,,
228,PT10M02.00S,2025-01-07T01:43:44.6Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,26,38,2025-01-07T01:43:45Z,2240000,False,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Right Corner 3,24+ Right,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,,,
229,PT09M53.00S,2025-01-07T01:43:54.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629656,90.62089356110381,56.86274509803921,1610612742,26,38,2025-01-07T01:44:06Z,2250000,False,34.0,36.0,1,right,MISS Q. Grimes driving floating Shot - blocked,"[1629656, 1641744]",1610612742.0,DAL,driving floating,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,Edey,1641744.0
230,PT09M53.00S,2025-01-07T01:43:54.7Z,2,REGULAR,block,,[],1641744,,,1610612742,26,38,2025-01-07T01:43:57Z,2260000,False,,,0,,Z. Edey BLOCK (1 BLK),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT09M53.00S,2025-01-07T01:43:54.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,26,38,2025-01-07T01:44:06Z,2270000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,229.0,,,,,,,,,,,,,
233,PT09M43.00S,2025-01-07T01:44:21.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,83.919185282523,50.0,1610612742,26,38,2025-01-07T01:44:25Z,2290000,False,0.0,99.0,1,right,MISS N. Marshall 9' pullup Shot,[1630230],1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,9.87,Missed,,,,,,,,,,,,,,,,,,
234,PT09M40.00S,2025-01-07T01:44:24.2Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,26,38,2025-01-07T01:44:25Z,2300000,False,,,0,,J. Konchar REBOUND (Off:2 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,233.0,7.0,5.0,2.0,,,,,,,,,,
235,PT09M34.00S,2025-01-07T01:44:31.2Z,2,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612763,26,38,2025-01-07T01:44:43Z,2310000,False,,,0,,M. Kleber shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1628467, 1628991]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202041.0,2.0,0.0,Jackson Jr.,1628991.0,,
237,PT09M34.00S,2025-01-07T01:44:54.0Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,27,38,2025-01-07T01:44:54Z,2330000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (9 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
238,PT09M34.00S,2025-01-07T01:44:54.7Z,2,REGULAR,substitution,out,[],1642285,,,1610612763,27,38,2025-01-07T01:44:58Z,2340000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT09M34.00S,2025-01-07T01:44:54.7Z,2,REGULAR,substitution,in,[],1629634,,,1610612763,27,38,2025-01-07T01:44:58Z,2350000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT09M34.00S,2025-01-07T01:45:12.1Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,28,38,2025-01-07T01:45:12Z,2360000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (10 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
241,PT09M19.00S,2025-01-07T01:45:30.4Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612742,28,38,2025-01-07T01:45:49Z,2370000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Gafford 2 FT),"[1628991, 1629655]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202041.0,1.0,0.0,Gafford,1629655.0,,
243,PT09M19.00S,2025-01-07T01:46:00.0Z,2,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,28,39,2025-01-07T01:46:24Z,2390000,False,,,0,,D. Gafford Free Throw 1 of 2 (5 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
244,PT09M19.00S,2025-01-07T01:46:01.2Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,28,39,2025-01-07T01:46:04Z,2400000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT09M19.00S,2025-01-07T01:46:01.2Z,2,REGULAR,substitution,in,[],1629023,,,1610612742,28,39,2025-01-07T01:46:04Z,2410000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT09M19.00S,2025-01-07T01:46:00.0Z,2,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,28,39,2025-01-07T01:46:24Z,2420000,False,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
247,PT09M17.00S,2025-01-07T01:46:02.0Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,28,39,2025-01-07T01:46:24Z,2430000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,246.0,4.0,3.0,1.0,,,,,,,,,,
248,PT09M09.00S,2025-01-07T01:46:31.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1641744,9.806176084099869,55.14705882352941,1610612763,30,39,2025-01-07T01:46:45Z,2440000,False,-26.0,40.0,1,left,Z. Edey turnaround Hook (2 PTS) (J. Jackson Jr. 2 AST),"[1641744, 1628991]",1610612763.0,MEM,turnaround,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,4.73,Made,2.0,,,,,,,,J. Jackson Jr.,1628991.0,2.0,,,,,,,
250,PT09M09.00S,2025-01-07T01:46:40.6Z,2,REGULAR,violation,defensive goaltending,[],1629655,,,1610612763,30,39,2025-01-07T01:46:45Z,2460000,False,,,0,,D. Gafford defensive goaltending VIOLATION,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,202041.0,,,,,,
252,PT08M57.00S,2025-01-07T01:46:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,89.56964520367937,54.166666666666664,1610612742,30,41,2025-01-07T01:47:02Z,2470000,False,21.0,46.0,1,right,N. Marshall driving Layup (8 PTS) (P. Washington 2 AST),"[1630230, 1629023]",1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,8.0,,,,,,,,P. Washington,1629023.0,2.0,,,,,,,
254,PT08M57.00S,2025-01-07T01:47:00.8Z,2,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612742,30,41,2025-01-07T01:47:32Z,2490000,False,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Marshall 1 FT),"[1628991, 1630230]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628481.0,2.0,0.0,Marshall,1630230.0,,
256,PT08M57.00S,2025-01-07T01:47:12.4Z,2,REGULAR,substitution,out,[],203915,,,1610612742,30,41,2025-01-07T01:47:14Z,2510000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT08M57.00S,2025-01-07T01:47:12.4Z,2,REGULAR,substitution,in,[],1630702,,,1610612742,30,41,2025-01-07T01:47:14Z,2520000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT08M57.00S,2025-01-07T01:47:33.5Z,2,REGULAR,freethrow,1 of 1,[],1630230,,,1610612742,30,41,2025-01-07T01:47:36Z,2530000,False,,,0,,MISS N. Marshall Free Throw 1 of 1,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT08M54.00S,2025-01-07T01:47:36.5Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,30,41,2025-01-07T01:47:36Z,2540000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,258.0,5.0,4.0,1.0,,,,,,,,,,
260,PT08M42.00S,2025-01-07T01:47:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,6.521024967148489,54.65686274509803,1610612763,32,41,2025-01-07T01:47:52Z,2550000,False,-23.0,9.0,1,left,B. Clarke driving finger roll Layup (2 PTS) (S. Pippen Jr. 1 AST),"[1629634, 1630590]",1610612763.0,MEM,driving finger roll,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.49,Made,2.0,,,,,,,,S. Pippen Jr.,1630590.0,1.0,,,,,,,
262,PT08M42.00S,2025-01-07T01:47:51.3Z,2,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612763,32,41,2025-01-07T01:47:58Z,2570000,False,,,0,,P. Washington shooting personal FOUL (2 PF) (Clarke 1 FT),"[1629023, 1629634]",1610612742.0,DAL,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,2.0,0.0,Clarke,1629634.0,,
264,PT08M42.00S,2025-01-07T01:48:00.6Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,32,41,2025-01-07T01:48:04Z,2590000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT08M42.00S,2025-01-07T01:48:00.6Z,2,REGULAR,substitution,in,[],1631222,,,1610612763,32,41,2025-01-07T01:48:04Z,2600000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT08M42.00S,2025-01-07T01:48:16.1Z,2,REGULAR,freethrow,1 of 1,[],1629634,,,1610612763,32,41,2025-01-07T01:48:19Z,2610000,False,,,0,,MISS B. Clarke Free Throw 1 of 1,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
267,PT08M39.00S,2025-01-07T01:48:19.1Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612742,32,41,2025-01-07T01:48:19Z,2620000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:4),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,266.0,4.0,4.0,0.0,,,,,,,,,,
268,PT08M27.00S,2025-01-07T01:48:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,81.553876478318,53.92156862745098,1610612742,32,41,2025-01-07T01:48:36Z,2630000,False,20.0,121.0,1,right,MISS P. Washington 12' driving floating Shot,[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,12.25,Missed,,,,,,,,,,,,,,,,,,
269,PT08M26.00S,2025-01-07T01:48:30.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,32,41,2025-01-07T01:48:36Z,2640000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,268.0,,,,,,,,,,,,,
270,PT08M26.00S,2025-01-07T01:48:35.1Z,2,REGULAR,foul,personal,[],1629655,,,1610612763,32,41,2025-01-07T01:48:51Z,2650000,False,,,0,,D. Gafford loose ball personal FOUL (2 PF),"[1629655, 1629723]",1610612742.0,DAL,loose ball,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203593.0,2.0,0.0,Konchar,1629723.0,,
