actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
172,PT00M05.60S,2022-11-19T03:43:55.2Z,1,REGULAR,substitution,in,[],1626172,,,1610612752,35,19,2022-11-19T03:44:08Z,1700000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M01.30S,2022-11-19T03:44:20.1Z,1,REGULAR,violation,kicked ball,[],1628978,,,1610612752,35,19,2022-11-19T03:44:26Z,1710000,False,,,0,,D. DiVincenzo kicked ball VIOLATION,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,
174,PT00M00.40S,2022-11-19T03:44:39.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,37.27003942181341,25.245098039215684,1610612752,35,19,2022-11-19T03:45:41Z,1720000,False,124.0,298.0,1,left,MISS O. Toppin 32' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,32.25,Missed,,,,,,,,,,,,,,,,,,
175,PT00M00.10S,2022-11-19T03:44:39.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,35,19,2022-11-19T03:45:41Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,174.0,,,,,,,,,,,,,,,,,
176,PT00M00.00S,2022-11-19T03:44:51.4Z,1,REGULAR,period,end,[],0,,,1610612752,35,19,2022-11-19T03:44:51Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-11-19T03:47:37.0Z,2,REGULAR,substitution,out,['startperiod'],203210,,,1610612752,35,19,2022-11-19T03:47:58Z,1750000,False,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-11-19T03:47:37.0Z,2,REGULAR,substitution,out,['startperiod'],203110,,,1610612752,35,19,2022-11-19T03:47:58Z,1760000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-11-19T03:47:37.0Z,2,REGULAR,substitution,in,['startperiod'],203952,,,1610612752,35,19,2022-11-19T03:47:58Z,1770000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-11-19T03:47:37.0Z,2,REGULAR,substitution,in,['startperiod'],1629673,,,1610612752,35,19,2022-11-19T03:47:58Z,1780000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-11-19T03:48:16.6Z,2,REGULAR,period,start,[],0,,,1610612752,35,19,2022-11-19T03:48:16Z,1790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M42.00S,2022-11-19T03:48:33.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,5.863994743758213,40.931372549019606,1610612752,35,19,2022-11-19T03:48:39Z,1800000,False,45.0,3.0,1,left,MISS J. Sims alley-oop DUNK,[1630579],1610612752.0,NYK,alley-oop,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
184,PT11M39.00S,2022-11-19T03:48:36.8Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,35,19,2022-11-19T03:48:39Z,1810000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,,
185,PT11M24.00S,2022-11-19T03:48:51.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,92.59198423127464,54.41176470588235,1610612744,35,19,2022-11-19T03:48:56Z,1820000,False,22.0,17.0,1,right,MISS K. Looney cutting Layup,[1626172],1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
186,PT11M22.00S,2022-11-19T03:48:53.4Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,35,19,2022-11-19T03:48:56Z,1830000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,
187,PT11M20.00S,2022-11-19T03:49:25.3Z,2,REGULAR,jumpball,recovered,[],1630579,,,1610612752,35,19,2022-11-19T03:49:25Z,1840000,False,,,0,,Jump Ball O. Toppin vs. J. Poole: Tip to J. Sims,"[1630579, 1630167, 1629673]",1610612752.0,NYK,heldball,J. Sims,1630579.0,Sims,J. Sims,Toppin,1630167.0,Poole,1629673.0,,,,,,,,,,,,,,,,,,,,,,
190,PT11M13.00S,2022-11-19T03:49:33.1Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612752,35,19,2022-11-19T03:49:39Z,1870000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Barrett 2 FT),"[1626172, 1629628]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,
192,PT11M13.00S,2022-11-19T03:49:55.4Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,35,20,2022-11-19T03:49:55Z,1890000,False,,,0,,R. Barrett Free Throw 1 of 2 (3 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
193,PT11M13.00S,2022-11-19T03:50:06.5Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,35,21,2022-11-19T03:50:06Z,1900000,False,,,0,,R. Barrett Free Throw 2 of 2 (4 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
194,PT11M02.00S,2022-11-19T03:50:19.8Z,2,REGULAR,3pt,Jump Shot,[],203952,75.64060446780552,10.294117647058822,1610612744,38,21,2022-11-19T03:50:24Z,1910000,False,-199.0,176.0,1,right,A. Wiggins 26' 3PT  (5 PTS) (J. Poole 2 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,26.56,Made,,,,,,,,,,5.0,J. Poole,1629673.0,2.0,,,,,
197,PT10M37.00S,2022-11-19T03:51:03.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,15.850854139290407,41.66666666666667,1610612752,38,21,2022-11-19T03:51:47Z,1940000,False,42.0,96.0,1,left,MISS D. Rose 10' driving floating Shot,[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,In The Paint (Non-RA),8-16 Center,10.51,Missed,,,,,,,,,,,,,,,,,,
198,PT10M33.00S,2022-11-19T03:51:07.0Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,38,21,2022-11-19T03:51:07Z,1950000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,197.0,3.0,3.0,0.0,,,,,,,,,,,,,,
199,PT10M25.00S,2022-11-19T03:51:13.7Z,2,REGULAR,3pt,Jump Shot,[],1628978,68.67608409986859,21.323529411764707,1610612744,38,21,2022-11-19T03:51:18Z,1960000,False,-143.0,242.0,1,right,MISS D. DiVincenzo 28' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,28.12,Missed,,,,,,,,,,,,,,,,,,
200,PT10M22.00S,2022-11-19T03:51:16.7Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,38,21,2022-11-19T03:51:18Z,1970000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,
201,PT10M18.00S,2022-11-19T03:51:21.1Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612752,38,21,2022-11-19T03:51:24Z,1980000,False,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1630228]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,,,Kuminga,1630228.0
202,PT10M18.00S,2022-11-19T03:51:21.1Z,2,REGULAR,steal,,[],1630228,,,1610612744,38,21,2022-11-19T03:51:23Z,1990000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
203,PT10M13.00S,2022-11-19T03:51:30.4Z,2,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612744,38,21,2022-11-19T03:51:37Z,2000000,False,,,0,,J. Sims shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1630579, 1630228]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201638.0,1.0,0.0,Kuminga,1630228.0,,,,,,,,,
205,PT10M13.00S,2022-11-19T03:51:49.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630228,,,1610612744,39,21,2022-11-19T03:52:18Z,2020000,False,,,0,,J. Kuminga Free Throw 1 of 2 (1 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
206,PT10M13.00S,2022-11-19T03:51:49.8Z,2,REGULAR,substitution,out,[],201565,,,1610612744,39,21,2022-11-19T03:51:52Z,2030000,False,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M13.00S,2022-11-19T03:51:49.8Z,2,REGULAR,substitution,in,[],1628973,,,1610612744,39,21,2022-11-19T03:51:52Z,2040000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M13.00S,2022-11-19T03:51:49.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630228,,,1610612744,39,21,2022-11-19T03:52:18Z,2050000,False,,,0,,MISS J. Kuminga Free Throw 2 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
209,PT10M11.00S,2022-11-19T03:51:51.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,39,21,2022-11-19T03:52:18Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,208.0,,,,,,,,,,,,,,,,,
211,PT10M11.00S,2022-11-19T03:52:25.4Z,2,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,39,21,2022-11-19T03:52:31Z,2080000,False,,,0,,J. Poole lost ball out-of-bounds TURNOVER (2 TO),[1629673],1610612744.0,GSW,lost ball,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,,1627964.0,,,,,,,,,2.0,,,,
212,PT09M53.00S,2022-11-19T03:52:46.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,12.434296977660972,63.23529411764706,1610612752,39,21,2022-11-19T03:52:53Z,2090000,False,-66.0,64.0,1,left,MISS J. Brunson 9' floating Shot,[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,9.24,Missed,,,,,,,,,,,,,,,,,,
213,PT09M53.00S,2022-11-19T03:52:46.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,39,21,2022-11-19T03:52:53Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,212.0,,,,,,,,,,,,,,,,,
215,PT09M43.00S,2022-11-19T03:53:13.4Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630193,12.828515111695138,31.127450980392158,1610612752,39,21,2022-11-19T03:57:33Z,2120000,False,94.0,68.0,1,left,MISS I. Quickley 11' driving floating bank Shot,[1630193],1610612752.0,NYK,driving floating bank,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,11.64,Missed,,,,,,,,,,,,,,,,,,
216,PT09M39.00S,2022-11-19T03:53:17.4Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,39,21,2022-11-19T03:53:20Z,2130000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Right,,,215.0,2.0,1.0,1.0,,,,,,,,,,,,,,
217,PT09M33.00S,2022-11-19T03:53:22.3Z,2,REGULAR,3pt,Jump Shot,[],1629673,64.60249671484888,40.44117647058824,1610612744,39,21,2022-11-19T03:53:29Z,2140000,False,-48.0,280.0,1,right,MISS J. Poole 28' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,28.42,Missed,,,,,,,,,,,,,,,,,,
218,PT09M30.00S,2022-11-19T03:53:25.3Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,39,21,2022-11-19T03:53:29Z,2150000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,217.0,2.0,2.0,0.0,,,,,,,,,,,,,,
219,PT09M26.00S,2022-11-19T03:53:29.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629628,9.937582128777924,39.705882352941174,1610612752,39,21,2022-11-19T03:53:37Z,2160000,False,51.0,41.0,1,left,MISS R. Barrett 6' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
220,PT09M24.00S,2022-11-19T03:53:31.8Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612744,39,21,2022-11-19T03:53:37Z,2170000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,219.0,2.0,2.0,0.0,,,,,,,,,,,,,,
221,PT09M20.00S,2022-11-19T03:53:35.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,91.80354796320631,58.82352941176471,1610612744,39,21,2022-11-19T03:53:42Z,2180000,False,44.0,25.0,1,right,MISS J. Poole running Layup - blocked,"[1629673, 1630579]",1610612744.0,GSW,running,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,Sims,1630579.0,,
222,PT09M20.00S,2022-11-19T03:53:35.6Z,2,REGULAR,block,,[],1630579,,,1610612744,39,21,2022-11-19T03:53:37Z,2190000,False,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT09M20.00S,2022-11-19T03:53:35.6Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,39,21,2022-11-19T03:53:42Z,2200000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,,
224,PT09M15.00S,2022-11-19T03:53:41.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,22.421156373193167,8.088235294117647,1610612752,39,24,2022-11-19T03:53:48Z,2210000,False,210.0,158.0,1,left,R. Barrett 26' 3PT running (7 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,26.27,Made,,,,,,,,,,7.0,I. Quickley,1630193.0,1.0,,,,,
226,PT08M51.00S,2022-11-19T03:54:04.3Z,2,REGULAR,3pt,Jump Shot,[],1628978,86.28449408672799,4.166666666666666,1610612744,42,24,2022-11-19T03:54:08Z,2230000,False,-229.0,76.0,1,right,D. DiVincenzo 24' 3PT  (6 PTS) (A. Wiggins 1 AST),"[1628978, 203952]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,24.16,Made,,,,,,,,,,6.0,A. Wiggins,203952.0,1.0,,,,,
228,PT08M25.00S,2022-11-19T03:54:31.1Z,2,REGULAR,turnover,lost ball,[],1630193,,,1610612752,42,24,2022-11-19T03:54:35Z,2250000,False,,,0,,I. Quickley lost ball TURNOVER (1 TO),"[1630193, 1628978]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,DiVincenzo,1628978.0
229,PT08M25.00S,2022-11-19T03:54:31.1Z,2,REGULAR,steal,,[],1628978,,,1610612744,42,24,2022-11-19T03:54:32Z,2260000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
230,PT08M21.00S,2022-11-19T03:54:35.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,69.72733245729303,74.26470588235294,1610612744,42,24,2022-11-19T03:54:42Z,2270000,False,121.0,232.0,1,right,MISS J. Poole 26' running 3PT,[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,,
231,PT08M17.00S,2022-11-19T03:54:38.8Z,2,REGULAR,rebound,offensive,[],1630228,,,1610612744,42,24,2022-11-19T03:54:38Z,2280000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,230.0,4.0,3.0,1.0,,,,,,,,,,,,,,
232,PT08M16.00S,2022-11-19T03:54:40.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630228,88.78120893561103,46.07843137254902,1610612744,42,24,2022-11-19T03:54:44Z,2290000,False,-20.0,53.0,1,right,MISS J. Kuminga Layup - blocked,"[1630228, 1630579]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,,,,,,,,,,,,,,Sims,1630579.0,,
233,PT08M16.00S,2022-11-19T03:54:40.1Z,2,REGULAR,block,,[],1630579,,,1610612744,42,24,2022-11-19T03:54:42Z,2300000,False,,,0,,J. Sims BLOCK (2 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
234,PT08M16.00S,2022-11-19T03:54:40.1Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,42,24,2022-11-19T03:54:44Z,2310000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,232.0,2.0,2.0,0.0,,,,,,,,,,,,,,
235,PT08M04.00S,2022-11-19T03:54:51.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,13.61695137976347,48.03921568627451,1610612752,42,24,2022-11-19T03:54:55Z,2320000,False,10.0,75.0,1,left,MISS J. Sims 7' cutting Layup,[1630579],1610612752.0,NYK,cutting,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,7.61,Missed,,,,,,,,,,,,,,,,,,
236,PT08M01.00S,2022-11-19T03:54:54.9Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,42,24,2022-11-19T03:57:31Z,2330000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,235.0,5.0,4.0,1.0,,,,,,,,,,,,,,
239,PT07M57.00S,2022-11-19T03:54:58.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203952,93.11760840998686,4.166666666666666,1610612744,42,24,2022-11-19T03:55:05Z,2360000,False,-229.0,12.0,1,right,MISS A. Wiggins running 3PT,[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
240,PT07M53.00S,2022-11-19T03:55:02.8Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,42,24,2022-11-19T03:55:05Z,2370000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,239.0,2.0,2.0,0.0,,,,,,,,,,,,,,
241,PT07M37.00S,2022-11-19T03:55:18.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,7.703679369250986,46.32352941176471,1610612752,42,26,2022-11-19T03:55:25Z,2380000,False,18.0,20.0,1,left,J. Sims cutting DUNK (2 PTS) (R. Barrett 2 AST),"[1630579, 1629628]",1610612752.0,NYK,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,,,,,,2.0,R. Barrett,1629628.0,2.0,,,,,
243,PT07M36.00S,2022-11-19T03:55:25.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,42,26,2022-11-19T03:55:25Z,2400000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M36.00S,2022-11-19T03:58:02.4Z,2,REGULAR,substitution,out,[],1628978,,,1610612744,42,26,2022-11-19T03:58:23Z,2410000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M36.00S,2022-11-19T03:58:02.4Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,42,26,2022-11-19T03:58:23Z,2420000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M36.00S,2022-11-19T03:58:02.4Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,42,26,2022-11-19T03:58:23Z,2430000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M36.00S,2022-11-19T03:58:02.4Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,42,26,2022-11-19T03:58:23Z,2440000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M36.00S,2022-11-19T03:58:02.4Z,2,REGULAR,substitution,in,[],203110,,,1610612744,42,26,2022-11-19T03:58:23Z,2450000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M36.00S,2022-11-19T03:58:02.4Z,2,REGULAR,substitution,in,[],203210,,,1610612744,42,26,2022-11-19T03:58:23Z,2460000,False,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M36.00S,2022-11-19T03:58:02.4Z,2,REGULAR,substitution,in,[],202691,,,1610612744,42,26,2022-11-19T03:58:23Z,2470000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M36.00S,2022-11-19T03:58:02.4Z,2,REGULAR,substitution,in,[],201939,,,1610612744,42,26,2022-11-19T03:58:23Z,2480000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M26.00S,2022-11-19T03:58:55.5Z,2,REGULAR,2pt,Jump Shot,[],203952,72.7496714848883,47.549019607843135,1610612744,42,26,2022-11-19T03:59:05Z,2490000,False,-12.0,204.0,1,right,MISS A. Wiggins 20' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,20.41,Missed,,,,,,,,,,,,,,,,,,
253,PT07M24.00S,2022-11-19T03:58:57.5Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,42,26,2022-11-19T03:59:00Z,2500000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,,252.0,3.0,3.0,0.0,,,,,,,,,,,,,,
254,PT07M12.00S,2022-11-19T03:59:14.0Z,2,REGULAR,turnover,traveling,[],1630193,,,1610612752,42,26,2022-11-19T03:59:18Z,2510000,False,,,0,,I. Quickley traveling TURNOVER (2 TO),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,1627964.0,,,,,,,,,2.0,,,,
255,PT07M04.00S,2022-11-19T03:59:31.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202691,68.80749014454665,72.30392156862744,1610612744,42,26,2022-11-19T03:59:36Z,2520000,False,112.0,241.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
256,PT07M02.00S,2022-11-19T03:59:33.9Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,42,26,2022-11-19T03:59:36Z,2530000,False,,,0,,J. Sims REBOUND (Off:2 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,255.0,5.0,3.0,2.0,,,,,,,,,,,,,,
