actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
179,PT11M20.00S,2022-11-08T03:29:40.2Z,2,REGULAR,2pt,Jump Shot,[],203952,92.85479632063075,81.37254901960785,1610612744,31,34,2022-11-08T03:29:46Z,1770000,157.0,15.0,1,right,A. Wiggins 15' step back Jump Shot (4 PTS),[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,,4.0,15.76,,,,,,,,
180,PT11M12.00S,2022-11-08T03:29:51.0Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612758,31,34,2022-11-08T03:29:58Z,1780000,,,0,,K. Looney shooting personal FOUL (3 PF) (Monk 2 FT),"[1626172, 1628370]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,2003.0,3.0,0.0,Monk,1628370.0,,,,,,,,,,,,
182,PT11M12.00S,2022-11-08T03:30:15.4Z,2,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,31,35,2022-11-08T03:30:39Z,1800000,,,0,,M. Monk Free Throw 1 of 2 (10 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,Made,,10.0,,,,,,,,,
183,PT11M12.00S,2022-11-08T03:30:22.1Z,2,REGULAR,substitution,out,[],1626172,,,1610612758,31,35,2022-11-08T03:30:24Z,1810000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M12.00S,2022-11-08T03:30:22.1Z,2,REGULAR,substitution,in,[],1630228,,,1610612758,31,35,2022-11-08T03:30:24Z,1820000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M12.00S,2022-11-08T03:30:15.4Z,2,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,31,36,2022-11-08T03:30:39Z,1830000,,,0,,M. Monk Free Throw 2 of 2 (11 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,Made,,11.0,,,,,,,,,
186,PT10M50.00S,2022-11-08T03:30:58.9Z,2,REGULAR,3pt,Jump Shot,[],1629673,76.82325886990802,89.4607843137255,1610612744,31,36,2022-11-08T03:31:04Z,1840000,197.0,165.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,25.75,,,,,,,,
187,PT10M45.00S,2022-11-08T03:31:03.9Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,31,36,2022-11-08T03:36:26Z,1850000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,186.0,,,,,,1.0,1.0,0.0,,
188,PT10M38.00S,2022-11-08T03:31:15.7Z,2,REGULAR,foul,personal,[],1629673,,,1610612758,31,36,2022-11-08T03:31:39Z,1860000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1629002]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,,1627526.0,1.0,0.0,Metu,1629002.0,,,,,,,,,,,,
190,PT10M27.00S,2022-11-08T03:31:42.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,14.799605781865965,51.9607843137255,1610612758,31,36,2022-11-08T03:31:47Z,1880000,-10.0,87.0,1,left,MISS D. Mitchell 8' floating Shot,[1630558],1610612758.0,SAC,floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,8.72,,,,,,,,
191,PT10M24.00S,2022-11-08T03:31:45.1Z,2,REGULAR,rebound,defensive,[],1630237,,,1610612744,31,36,2022-11-08T03:31:47Z,1890000,,,0,,A. Lamb REBOUND (Off:0 Def:1),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,190.0,,,,,,1.0,1.0,0.0,,
192,PT10M11.00S,2022-11-08T03:31:57.5Z,2,REGULAR,3pt,Jump Shot,[],1630228,94.95729303547962,96.32352941176471,1610612744,31,36,2022-11-08T03:32:02Z,1900000,232.0,-5.0,1,right,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,23.17,,,,,,,,
193,PT10M07.00S,2022-11-08T03:32:01.5Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,31,36,2022-11-08T03:32:02Z,1910000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,,,,,,,,192.0,,,,,,2.0,2.0,0.0,,
194,PT10M05.00S,2022-11-08T03:32:03.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,32.802233902759525,46.32352941176471,1610612758,31,36,2022-11-08T03:33:20Z,1920000,18.0,256.0,1,left,MISS M. Monk 25' running pullup 3PT,[1628370],1610612758.0,SAC,running pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,,25.65,,,,,,,,
195,PT10M03.00S,2022-11-08T03:32:05.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,31,36,2022-11-08T03:32:19Z,1930000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,194.0,,,,,,,,,,
196,PT10M03.00S,2022-11-08T03:32:18.8Z,2,REGULAR,foul,personal,[],1631099,,,1610612744,31,36,2022-11-08T03:32:32Z,1940000,,,0,,K. Murray loose ball personal FOUL (2 PF),"[1631099, 203952]",1610612758.0,SAC,loose ball,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,1627541.0,2.0,0.0,Wiggins,203952.0,,,,,,,,,,,,
198,PT10M03.00S,2022-11-08T03:32:29.9Z,2,REGULAR,substitution,out,[],1630558,,,1610612744,31,36,2022-11-08T03:32:37Z,1960000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M03.00S,2022-11-08T03:32:29.9Z,2,REGULAR,substitution,in,[],1629056,,,1610612744,31,36,2022-11-08T03:32:37Z,1970000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M49.00S,2022-11-08T03:32:46.7Z,2,REGULAR,2pt,Jump Shot,[],203952,85.15111695137976,17.17984068627451,1610612744,31,36,2022-11-08T03:33:02Z,1980000,-164.0,87.0,1,right,MISS A. Wiggins 18' Jump Shot,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left,,,,,,,,,Missed,,,18.58,,,,,,,,
201,PT09M47.00S,2022-11-08T03:32:48.7Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,31,36,2022-11-08T03:32:50Z,1990000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,200.0,,,,,,1.0,1.0,0.0,,
202,PT09M40.00S,2022-11-08T03:32:55.2Z,2,REGULAR,3pt,Jump Shot,[],1628370,27.151773981603156,12.990196078431374,1610612758,31,36,2022-11-08T03:33:00Z,2000000,185.0,203.0,1,left,MISS M. Monk 27' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,27.44,,,,,,,,
203,PT09M36.00S,2022-11-08T03:32:59.2Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,31,36,2022-11-08T03:33:00Z,2010000,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202.0,,,,,,3.0,3.0,0.0,,
204,PT09M30.00S,2022-11-08T03:33:05.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,92.9862023653088,56.372549019607845,1610612744,33,36,2022-11-08T03:33:12Z,2020000,32.0,13.0,1,right,J. Kuminga driving DUNK (4 PTS) (A. Wiggins 2 AST),"[1630228, 203952]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,4.0,3.46,A. Wiggins,203952.0,2.0,,,,,
205,PT09M06.00S,2022-11-08T03:33:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,10.988830486202366,52.69607843137255,1610612758,33,36,2022-11-08T03:33:37Z,2030000,-13.0,51.0,1,left,MISS D. Fox Layup - blocked,"[1628368, 203952]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,5.26,,,,,,,Wiggins,203952.0
206,PT09M06.00S,2022-11-08T03:33:29.2Z,2,REGULAR,block,,[],203952,,,1610612758,33,36,2022-11-08T03:33:31Z,2040000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT09M06.00S,2022-11-08T03:33:29.2Z,2,REGULAR,rebound,offensive,[],1628368,,,1610612758,33,36,2022-11-08T03:33:37Z,2050000,,,0,,D. Fox REBOUND (Off:1 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,205.0,,,,,,2.0,1.0,1.0,,
208,PT09M06.00S,2022-11-08T03:33:33.6Z,2,REGULAR,foul,personal,['2freethrow'],1630237,,,1610612758,33,36,2022-11-08T03:33:40Z,2060000,,,0,,A. Lamb shooting personal FOUL (3 PF) (Fox 2 FT),"[1630237, 1628368]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,,2003.0,3.0,0.0,Fox,1628368.0,,,,,,,,,,,,
211,PT09M06.00S,2022-11-08T03:33:57.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628368,,,1610612758,33,37,2022-11-08T03:33:57Z,2080000,,,0,,D. Fox Free Throw 1 of 2 (11 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,Made,,11.0,,,,,,,,,
212,PT09M06.00S,2022-11-08T03:34:03.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,33,37,2022-11-08T03:34:03Z,2090000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M06.00S,2022-11-08T03:34:05.8Z,2,REGULAR,substitution,out,[],1630237,,,1610612758,33,37,2022-11-08T03:36:43Z,2100000,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M06.00S,2022-11-08T03:34:05.8Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,33,37,2022-11-08T03:36:43Z,2110000,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M06.00S,2022-11-08T03:34:05.8Z,2,REGULAR,substitution,out,[],1629002,,,1610612758,33,37,2022-11-08T03:36:43Z,2120000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M06.00S,2022-11-08T03:34:05.8Z,2,REGULAR,substitution,in,[],203110,,,1610612758,33,37,2022-11-08T03:36:43Z,2130000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M06.00S,2022-11-08T03:34:05.8Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,33,37,2022-11-08T03:36:43Z,2140000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M06.00S,2022-11-08T03:34:05.8Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,33,37,2022-11-08T03:36:43Z,2150000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M06.00S,2022-11-08T03:37:05.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628368,,,1610612758,33,38,2022-11-08T03:37:05Z,2160000,,,0,,D. Fox Free Throw 2 of 2 (12 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,Made,,12.0,,,,,,,,,
220,PT08M52.00S,2022-11-08T03:37:21.4Z,2,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612744,33,38,2022-11-08T03:37:30Z,2170000,,,0,,K. Murray shooting personal FOUL (3 PF) (Kuminga 2 FT),"[1631099, 1630228]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,3.0,0.0,Kuminga,1630228.0,,,,,,,,,,,,
222,PT08M52.00S,2022-11-08T03:37:45.5Z,2,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,33,38,2022-11-08T03:37:45Z,2190000,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
223,PT08M52.00S,2022-11-08T03:37:45.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,33,38,2022-11-08T03:37:45Z,2200000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,222.0,,,,,,,,,,
224,PT08M52.00S,2022-11-08T03:37:47.7Z,2,REGULAR,substitution,out,[],1631099,,,1610612744,33,38,2022-11-08T03:37:53Z,2210000,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M52.00S,2022-11-08T03:37:47.7Z,2,REGULAR,substitution,in,[],203084,,,1610612744,33,38,2022-11-08T03:37:53Z,2220000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M52.00S,2022-11-08T03:38:06.1Z,2,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,34,38,2022-11-08T03:38:06Z,2230000,,,0,,J. Kuminga Free Throw 2 of 2 (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,Made,,5.0,,,,,,,,,
227,PT08M41.00S,2022-11-08T03:38:21.7Z,2,REGULAR,3pt,Jump Shot,[],1629056,24.392247043363994,11.029411764705882,1610612758,34,38,2022-11-08T03:38:26Z,2240000,195.0,177.0,1,left,MISS T. Davis 26' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,26.31,,,,,,,,
228,PT08M38.00S,2022-11-08T03:38:24.7Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,34,38,2022-11-08T03:38:26Z,2250000,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,227.0,,,,,,4.0,4.0,0.0,,
229,PT08M29.00S,2022-11-08T03:38:32.8Z,2,REGULAR,3pt,Jump Shot,[],203952,71.61629434954008,16.199448529411764,1610612744,34,38,2022-11-08T03:48:34Z,2260000,-169.0,214.0,1,right,MISS A. Wiggins 27' pullup 3PT,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,27.29,,,,,,,,
230,PT08M27.00S,2022-11-08T03:38:34.8Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,34,38,2022-11-08T03:38:39Z,2270000,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,229.0,,,,,,2.0,2.0,0.0,,
231,PT08M19.00S,2022-11-08T03:38:43.1Z,2,REGULAR,2pt,Jump Shot,[],1628368,23.73521681997372,48.529411764705884,1610612758,34,40,2022-11-08T03:38:48Z,2280000,7.0,171.0,1,left,D. Fox 17' pullup Jump Shot (14 PTS) (D. Sabonis 2 AST),"[1628368, 1627734]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,,,Made,,14.0,17.08,D. Sabonis,1627734.0,2.0,,,,,
233,PT08M06.00S,2022-11-08T03:38:57.7Z,2,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612744,34,40,2022-11-08T03:39:06Z,2300000,,,0,,D. Fox shooting personal FOUL (2 PF) (Jerome 2 FT),"[1628368, 1629660]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,1627541.0,2.0,0.0,Jerome,1629660.0,,,,,,,,,,,,
235,PT08M06.00S,2022-11-08T03:39:23.4Z,2,REGULAR,freethrow,1 of 2,[],1629660,,,1610612744,35,40,2022-11-08T03:39:23Z,2320000,,,0,,T. Jerome Free Throw 1 of 2 (1 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,Made,,1.0,,,,,,,,,
236,PT08M06.00S,2022-11-08T03:39:24.0Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,35,40,2022-11-08T03:39:32Z,2330000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M06.00S,2022-11-08T03:39:24.0Z,2,REGULAR,substitution,out,[],1628368,,,1610612744,35,40,2022-11-08T03:39:32Z,2340000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M06.00S,2022-11-08T03:39:24.0Z,2,REGULAR,substitution,in,[],201939,,,1610612744,35,40,2022-11-08T03:39:32Z,2350000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M06.00S,2022-11-08T03:39:24.0Z,2,REGULAR,substitution,in,[],1628989,,,1610612744,35,40,2022-11-08T03:39:32Z,2360000,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M06.00S,2022-11-08T03:39:41.1Z,2,REGULAR,freethrow,2 of 2,[],1629660,,,1610612744,36,40,2022-11-08T03:39:41Z,2370000,,,0,,T. Jerome Free Throw 2 of 2 (2 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,Made,,2.0,,,,,,,,,
241,PT07M49.00S,2022-11-08T03:39:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.360709592641262,58.82352941176471,1610612758,36,40,2022-11-08T03:40:04Z,2380000,-44.0,26.0,1,left,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,5.12,,,,,,,,
242,PT07M47.00S,2022-11-08T03:40:01.9Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,36,40,2022-11-08T03:40:04Z,2390000,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,241.0,,,,,,5.0,3.0,2.0,,
243,PT07M47.00S,2022-11-08T03:40:03.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,5.590000152587891,50.0,1610612758,36,42,2022-11-08T03:40:03Z,2400000,0.0,0.0,1,left,D. Sabonis tip Layup (8 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,,,,Made,,8.0,0.0,,,,,,,,
244,PT07M37.00S,2022-11-08T03:40:15.6Z,2,REGULAR,foul,personal,[],1630558,,,1610612744,36,42,2022-11-08T03:40:23Z,2410000,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 203110]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,1627541.0,1.0,0.0,Green,203110.0,,,,,,,,,,,,
246,PT07M37.00S,2022-11-08T03:40:22.6Z,2,REGULAR,substitution,out,[],1629660,,,1610612744,36,42,2022-11-08T03:40:24Z,2430000,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M37.00S,2022-11-08T03:40:22.6Z,2,REGULAR,substitution,in,[],202691,,,1610612744,36,42,2022-11-08T03:40:24Z,2440000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M33.00S,2022-11-08T03:40:42.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612744,36,42,2022-11-08T03:40:51Z,2450000,,,0,,K. Huerter shooting personal FOUL (1 PF) (Thompson 2 FT),"[1628989, 202691]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,1627526.0,1.0,0.0,Thompson,202691.0,,,,,,,,,,,,
250,PT07M33.00S,2022-11-08T03:41:13.8Z,2,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,36,42,2022-11-08T03:41:13Z,2470000,,,0,,MISS K. Thompson Free Throw 1 of 2,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
251,PT07M33.00S,2022-11-08T03:41:13.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,36,42,2022-11-08T03:41:13Z,2480000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,
252,PT07M33.00S,2022-11-08T03:41:29.0Z,2,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,37,42,2022-11-08T03:41:29Z,2490000,,,0,,K. Thompson Free Throw 2 of 2 (6 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,Made,,6.0,,,,,,,,,
253,PT07M15.00S,2022-11-08T03:41:48.7Z,2,REGULAR,3pt,Jump Shot,[],1630558,25.443495400788436,82.1078431372549,1610612758,37,42,2022-11-08T03:41:54Z,2500000,-161.0,187.0,1,left,MISS D. Mitchell 24' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,24.62,,,,,,,,
254,PT07M11.00S,2022-11-08T03:41:52.7Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,37,42,2022-11-08T03:41:54Z,2510000,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,253.0,,,,,,1.0,1.0,0.0,,
255,PT07M07.00S,2022-11-08T03:42:00.6Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,37,42,2022-11-08T03:42:13Z,2520000,,,0,,D. Green bad pass out-of-bounds TURNOVER (2 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,2.0,,,1627526.0,,,,,,,,,,,,,,,,
256,PT07M00.00S,2022-11-08T03:42:10.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,20.97568988173456,3.431372549019608,1610612758,37,45,2022-11-08T03:44:26Z,2530000,233.0,145.0,1,left,K. Huerter 27' 3PT pullup (3 PTS) (D. Mitchell 1 AST),"[1628989, 1630558]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,,3.0,27.41,D. Mitchell,1630558.0,1.0,,,,,
258,PT06M44.00S,2022-11-08T03:42:25.5Z,2,REGULAR,3pt,Jump Shot,[],202691,66.83639947437582,49.754901960784316,1610612744,37,45,2022-11-08T03:42:30Z,2550000,-1.0,259.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,,25.92,,,,,,,,
259,PT06M40.00S,2022-11-08T03:42:29.5Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,37,45,2022-11-08T03:42:30Z,2560000,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,258.0,,,,,,6.0,4.0,2.0,,
260,PT06M34.00S,2022-11-08T03:42:35.3Z,2,REGULAR,3pt,Jump Shot,[],1629056,32.276609724047304,62.745098039215684,1610612758,37,48,2022-11-08T03:44:53Z,2570000,-64.0,251.0,1,left,T. Davis 25' 3PT step back (3 PTS) (D. Sabonis 3 AST),"[1629056, 1627734]",1610612758.0,SAC,step back,,,Davis,T. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,,3.0,25.89,D. Sabonis,1627734.0,3.0,,,,,
262,PT06M31.00S,2022-11-08T03:42:42.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,37,48,2022-11-08T03:42:42Z,2590000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M31.00S,2022-11-08T03:45:14.5Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,37,48,2022-11-08T03:45:32Z,2600000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M31.00S,2022-11-08T03:45:14.5Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,37,48,2022-11-08T03:45:32Z,2610000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
