shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
05:54,81,PT05M54.00S,2022-12-11T01:54:20.8Z,1,REGULAR,3pt,Jump Shot,[],1629684,33.85348226018397,48.28431372549019,1610612738,15,13,2022-12-11T01:54:28Z,800000,False,9.0,266.0,1,left,MISS G. Williams 26' 3PT,[1629684],12,1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
05:52,82,PT05M52.00S,2022-12-11T01:54:22.8Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,15,13,2022-12-11T01:54:28Z,810000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],3,1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,81.0,3.0,3.0,0.0,,,,,,,,,,,,,,
05:44,83,PT05M44.00S,2022-12-11T01:54:31.6Z,1,REGULAR,3pt,Jump Shot,[],1629673,64.33968462549278,36.27450980392157,1610612744,15,13,2022-12-11T02:48:05Z,820000,False,-69.0,283.0,1,right,MISS J. Poole 29' pullup 3PT,[1629673],3,1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,29.09,Missed,,,,,,,,,,,,,,,,,,
05:40,84,PT05M40.00S,2022-12-11T01:54:35.6Z,1,REGULAR,rebound,offensive,[],202691,,,1610612744,15,13,2022-12-11T01:54:40Z,830000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,83.0,2.0,1.0,1.0,,,,,,,,,,,,,,
05:40,85,PT05M40.00S,2022-12-11T01:54:35.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202691,94.40999984741211,50.0,1610612744,17,13,2022-12-11T01:54:35Z,840000,False,0.0,0.0,1,right,K. Thompson tip Layup (6 PTS),[202691],11,1610612744.0,GSW,tip,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,6.0,,,,,
05:30,86,PT05M30.00S,2022-12-11T01:54:44.7Z,1,REGULAR,2pt,Jump Shot,[],1627759,22.026938239159,48.28431372549019,1610612738,17,15,2022-12-11T01:55:04Z,850000,False,9.0,155.0,1,left,J. Brown 15' pullup Jump Shot (2 PTS),[1627759],7,1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,15.48,Made,,,,,,,,,,,,,2.0,,,,,
05:12,87,PT05M12.00S,2022-12-11T01:55:02.7Z,1,REGULAR,2pt,Jump Shot,[],202691,84.57621550591328,32.1078431372549,1610612744,17,15,2022-12-11T01:55:29Z,860000,False,-89.0,92.0,1,right,MISS K. Thompson 12' floating Shot,[202691],11,1610612744.0,GSW,floating,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,12.87,Missed,,,,,,,,,,,,,,,,,,
05:10,88,PT05M10.00S,2022-12-11T01:55:04.7Z,1,REGULAR,rebound,offensive,[],202691,,,1610612744,17,15,2022-12-11T01:55:19Z,870000,False,,,0,,K. Thompson REBOUND (Off:2 Def:1),[202691],11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,87.0,3.0,1.0,2.0,,,,,,,,,,,,,,
05:09,89,PT05M09.00S,2022-12-11T01:55:05.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202691,84.1819973718791,29.901960784313726,1610612744,19,15,2022-12-11T01:55:36Z,880000,False,-100.0,96.0,1,right,K. Thompson 13' bank Jump Shot (8 PTS),[202691],11,1610612744.0,GSW,bank,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,13.91,Made,,,,,,,,,,,,,8.0,,,,,
04:49,90,PT04M49.00S,2022-12-11T01:55:25.3Z,1,REGULAR,3pt,Jump Shot,[],1627759,31.35676741130092,27.450980392156865,1610612738,19,18,2022-12-11T01:56:01Z,890000,False,113.0,242.0,1,left,J. Brown 26' 3PT pullup (5 PTS),[1627759],7,1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,26.72,Made,,,,,,,,,,,,,5.0,,,,,
04:28,91,PT04M28.00S,2022-12-11T01:55:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,93.38042049934296,57.59803921568627,1610612744,21,18,2022-12-11T01:55:53Z,900000,False,38.0,10.0,1,right,K. Thompson cutting finger roll Layup (10 PTS) (J. Poole 1 AST),"[202691, 1629673]",11,1610612744.0,GSW,cutting finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,3.92,Made,,,,,,,,,,,,,10.0,,,J. Poole,1629673.0,1.0
04:20,93,PT04M20.00S,2022-12-11T01:55:55.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,17.427726675427067,50.73529411764706,1610612738,21,18,2022-12-11T01:56:26Z,920000,False,-4.0,111.0,1,left,MISS J. Brown 11' pullup Shot,[1627759],7,1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.14,Missed,,,,,,,,,,,,,,,,,,
04:16,94,PT04M16.00S,2022-12-11T01:55:59.6Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,21,18,2022-12-11T01:56:01Z,930000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],30,1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,93.0,1.0,1.0,0.0,,,,,,,,,,,,,,
04:05,95,PT04M05.00S,2022-12-11T01:56:09.9Z,1,REGULAR,3pt,Jump Shot,[],202691,69.99014454664915,72.79411764705883,1610612744,21,18,2022-12-11T01:56:53Z,940000,False,114.0,230.0,1,right,MISS K. Thompson 25' pullup 3PT,[202691],11,1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
04:01,96,PT04M01.00S,2022-12-11T01:56:13.9Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,21,18,2022-12-11T01:56:14Z,950000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],13,1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
03:46,97,PT03M46.00S,2022-12-11T01:56:28.9Z,1,REGULAR,3pt,Jump Shot,[],1627763,33.590670170827856,58.82352941176471,1610612738,21,18,2022-12-11T01:57:09Z,960000,False,-44.0,263.0,1,left,MISS M. Brogdon 26' pullup 3PT,[1627763],13,1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,26.7,Missed,,,,,,,,,,,,,,,,,,
03:44,98,PT03M44.00S,2022-12-11T01:56:30.9Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,21,18,2022-12-11T01:56:33Z,970000,False,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],5,1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,97.0,5.0,4.0,1.0,,,,,,,,,,,,,,
03:40,99,PT03M40.00S,2022-12-11T01:56:36.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,64.20827858081472,68.87254901960785,1610612744,21,18,2022-12-11T01:57:19Z,980000,False,94.0,284.0,1,right,MISS S. Curry 29' running pullup 3PT,[201939],30,1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,29.92,Missed,,,,,,,,,,,,,,,,,,
03:36,100,PT03M36.00S,2022-12-11T01:56:40.1Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,21,18,2022-12-11T01:56:41Z,990000,False,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,99.0,4.0,4.0,0.0,,,,,,,,,,,,,,
03:22,101,PT03M22.00S,2022-12-11T01:56:52.8Z,1,REGULAR,3pt,Jump Shot,[],1627759,25.312089356110377,86.27450980392157,1610612738,21,18,2022-12-11T01:56:57Z,1000000,False,-181.0,185.0,1,left,MISS J. Brown 25' 3PT,[1627759],7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
03:20,102,PT03M20.00S,2022-12-11T01:56:54.8Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,21,18,2022-12-11T01:56:57Z,1010000,False,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],5,1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,101.0,6.0,5.0,1.0,,,,,,,,,,,,,,
03:13,103,PT03M13.00S,2022-12-11T01:57:02.4Z,1,REGULAR,2pt,Jump Shot,[],202691,91.80354796320631,28.186274509803923,1610612744,23,18,2022-12-11T01:57:08Z,1020000,False,-109.0,25.0,1,right,K. Thompson 11' fadeaway Jump Shot (12 PTS),[202691],11,1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,11.18,Made,,,,,,,,,,,,,12.0,,,,,
02:56,104,PT02M56.00S,2022-12-11T01:57:18.4Z,1,REGULAR,3pt,Jump Shot,[],1627763,33.590670170827856,54.41176470588235,1610612738,23,21,2022-12-11T01:57:23Z,1030000,False,-22.0,263.0,1,left,M. Brogdon 26' 3PT step back (3 PTS),[1627763],13,1610612738.0,BOS,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,26.42,Made,,,,,,,,,,,,,3.0,,,,,
02:44,105,PT02M44.00S,2022-12-11T01:57:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,89.83245729303549,40.44117647058824,1610612744,25,21,2022-12-11T01:57:35Z,1040000,False,-48.0,43.0,1,right,D. Green 6' cutting Layup (2 PTS) (J. Poole 2 AST),"[203110, 1629673]",23,1610612744.0,GSW,cutting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,6.44,Made,,,,,,,,,,,,,2.0,,,J. Poole,1629673.0,2.0
02:38,107,PT02M38.00S,2022-12-11T01:57:37.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.703679369250986,57.84313725490197,1610612738,25,21,2022-12-11T01:58:47Z,1060000,False,-39.0,20.0,1,left,MISS M. Brogdon driving Layup - blocked,"[1627763, 1626172]",13,1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,4.4,Missed,,,,,,,,,,,,,,Looney,1626172.0,,,
02:38,108,PT02M38.00S,2022-12-11T01:57:37.8Z,1,REGULAR,block,,[],1626172,,,1610612738,25,21,2022-12-11T01:57:39Z,1070000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],5,1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
02:34,109,PT02M34.00S,2022-12-11T01:57:41.8Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,25,21,2022-12-11T01:57:49Z,1080000,False,,,0,,K. Thompson REBOUND (Off:2 Def:2),[202691],11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,107.0,4.0,2.0,2.0,,,,,,,,,,,,,,
02:26,110,PT02M26.00S,2022-12-11T01:57:49.4Z,1,REGULAR,3pt,Jump Shot,[],1629673,80.76544021024968,93.62745098039215,1610612744,25,21,2022-12-11T01:57:55Z,1090000,False,218.0,128.0,1,right,MISS J. Poole 25' 3PT,[1629673],3,1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
02:23,111,PT02M23.00S,2022-12-11T01:57:52.4Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,25,21,2022-12-11T01:57:55Z,1100000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],13,1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,,
02:23,112,PT02M23.00S,2022-12-11T01:57:54.4Z,1,REGULAR,foul,personal,[],202691,,,1610612738,25,21,2022-12-11T01:58:07Z,1110000,False,,,0,,K. Thompson personal FOUL (1 PF),"[202691, 1627763]",11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,1627962.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,
02:23,114,PT02M23.00S,2022-12-11T01:58:02.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,25,21,2022-12-11T01:58:02Z,1130000,False,,,0,,BOS Timeout,[],,1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,115,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,out,[],1629673,,,1610612738,25,21,2022-12-11T02:01:11Z,1140000,False,,,0,,SUB out: J. Poole,[1629673],3,1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,116,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,out,[],1626172,,,1610612738,25,21,2022-12-11T02:01:11Z,1150000,False,,,0,,SUB out: K. Looney,[1626172],5,1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,117,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,out,[],202691,,,1610612738,25,21,2022-12-11T02:01:11Z,1160000,False,,,0,,SUB out: K. Thompson,[202691],11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,118,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,out,[],203110,,,1610612738,25,21,2022-12-11T02:01:11Z,1170000,False,,,0,,SUB out: D. Green,[203110],23,1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,119,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,25,21,2022-12-11T02:01:11Z,1180000,False,,,0,,SUB out: J. Brown,[1627759],7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,120,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,out,[],1629684,,,1610612738,25,21,2022-12-11T02:01:11Z,1190000,False,,,0,,SUB out: G. Williams,[1629684],12,1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,121,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,out,[],203935,,,1610612738,25,21,2022-12-11T02:01:11Z,1200000,False,,,0,,SUB out: M. Smart,[203935],36,1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,122,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,in,[],1630541,,,1610612738,25,21,2022-12-11T02:01:11Z,1210000,False,,,0,,SUB in: M. Moody,[1630541],4,1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,123,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,in,[],1628978,,,1610612738,25,21,2022-12-11T02:01:11Z,1220000,False,,,0,,SUB in: D. DiVincenzo,[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,124,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,in,[],1630228,,,1610612738,25,21,2022-12-11T02:01:11Z,1230000,False,,,0,,SUB in: J. Kuminga,[1630228],00,1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,125,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,in,[],203210,,,1610612738,25,21,2022-12-11T02:01:11Z,1240000,False,,,0,,SUB in: J. Green,[203210],1,1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,126,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,25,21,2022-12-11T02:01:11Z,1250000,False,,,0,,SUB in: J. Tatum,[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,127,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,25,21,2022-12-11T02:01:11Z,1260000,False,,,0,,SUB in: S. Hauser,[1630573],30,1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23,128,PT02M23.00S,2022-12-11T02:00:55.0Z,1,REGULAR,substitution,in,[],1628401,,,1610612738,25,21,2022-12-11T02:01:11Z,1270000,False,,,0,,SUB in: D. White,[1628401],9,1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
02:09,129,PT02M09.00S,2022-12-11T02:01:37.1Z,1,REGULAR,3pt,Jump Shot,[],1630573,33.85348226018397,39.21568627450981,1610612738,25,21,2022-12-11T02:01:43Z,1280000,False,54.0,266.0,1,left,MISS S. Hauser 27' 3PT,[1630573],30,1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,27.11,Missed,,,,,,,,,,,,,,,,,,
02:05,130,PT02M05.00S,2022-12-11T02:01:41.1Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,25,21,2022-12-11T02:01:43Z,1290000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],00,1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
02:00,131,PT02M00.00S,2022-12-11T02:01:45.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,68.9388961892247,25.735294117647058,1610612744,28,21,2022-12-11T02:01:56Z,1300000,False,-121.0,239.0,1,right,S. Curry 26' 3PT  (3 PTS) (J. Kuminga 1 AST),"[201939, 1630228]",30,1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.85,Made,,,,,,,,,,,,,3.0,,,J. Kuminga,1630228.0,1.0
01:30,133,PT01M30.00S,2022-12-11T02:02:15.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.046649145860711,38.48039215686275,1610612738,28,21,2022-12-11T02:03:39Z,1320000,False,58.0,14.0,1,left,MISS J. Tatum driving Layup,[1628369],0,1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
01:29,134,PT01M29.00S,2022-12-11T02:02:16.2Z,1,REGULAR,rebound,defensive,[],203210,,,1610612744,28,21,2022-12-11T02:02:18Z,1330000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1,1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,
01:23,135,PT01M23.00S,2022-12-11T02:02:22.2Z,1,REGULAR,3pt,Jump Shot,[],1628978,65.78515111695138,40.68627450980392,1610612744,28,21,2022-12-11T02:02:27Z,1340000,False,-47.0,269.0,1,right,MISS D. DiVincenzo 27' 3PT,[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,27.31,Missed,,,,,,,,,,,,,,,,,,
01:20,136,PT01M20.00S,2022-12-11T02:02:25.9Z,1,REGULAR,rebound,offensive,[],1630541,,,1610612744,28,21,2022-12-11T02:02:25Z,1350000,False,,,0,,M. Moody REBOUND (Off:1 Def:0),[1630541],4,1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,,
01:10,137,PT01M10.00S,2022-12-11T02:02:36.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630228,72.48685939553219,76.22549019607843,1610612744,28,21,2022-12-11T02:02:40Z,1360000,False,131.0,206.0,1,right,MISS J. Kuminga 24' 3PT,[1630228],00,1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,24.43,Missed,,,,,,,,,,,,,,,,,,
01:07,138,PT01M07.00S,2022-12-11T02:02:39.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,28,21,2022-12-11T02:02:40Z,1370000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,
00:58,139,PT00M58.00S,2022-12-11T02:02:47.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,30.56833114323259,70.34313725490196,1610612738,28,21,2022-12-11T02:02:52Z,1380000,False,-102.0,235.0,1,left,MISS J. Tatum 25' 3PT,[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
00:55,140,PT00M55.70S,2022-12-11T02:02:50.2Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612744,28,21,2022-12-11T02:02:52Z,1390000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
00:46,141,PT00M46.00S,2022-12-11T02:03:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,92.32917214191852,41.66666666666667,1610612744,28,21,2022-12-11T02:04:22Z,1400000,False,-42.0,20.0,1,right,MISS J. Kuminga cutting Layup,[1630228],00,1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,4.61,Missed,,,,,,,,,,,,,,,,,,
00:43,142,PT00M43.90S,2022-12-11T02:03:02.6Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,28,21,2022-12-11T02:03:06Z,1410000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],40,1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
00:39,143,PT00M39.50S,2022-12-11T02:03:07.2Z,1,REGULAR,foul,personal,['2freethrow'],203210,,,1610612738,28,21,2022-12-11T02:03:15Z,1420000,False,,,0,,J. Green shooting personal FOUL (1 PF) (White 2 FT),"[203210, 1628401]",1,1610612744.0,GSW,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1201.0,1.0,0.0,White,1628401.0,,,,,,,,,
00:39,145,PT00M39.50S,2022-12-11T02:03:35.2Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,28,22,2022-12-11T02:04:08Z,1440000,False,,,0,,D. White Free Throw 1 of 2 (1 PTS),[1628401],9,1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
00:39,146,PT00M39.50S,2022-12-11T02:03:35.2Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,28,22,2022-12-11T02:04:08Z,1450000,False,,,0,,MISS D. White Free Throw 2 of 2,[1628401],9,1610612738.0,BOS,,,,White,D. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
00:37,147,PT00M37.80S,2022-12-11T02:03:36.9Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,28,22,2022-12-11T02:04:08Z,1460000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],00,1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,146.0,2.0,2.0,0.0,,,,,,,,,,,,,,
00:30,148,PT00M30.20S,2022-12-11T02:04:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.9862023653088,56.372549019607845,1610612744,30,22,2022-12-11T02:04:12Z,1470000,False,32.0,13.0,1,right,S. Curry driving Layup (5 PTS),[201939],30,1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.46,Made,,,,,,,,,,,,,5.0,,,,,
00:15,149,PT00M15.80S,2022-12-11T02:04:20.2Z,1,REGULAR,3pt,Jump Shot,[],1627763,26.231931668856767,85.29411764705883,1610612738,30,25,2022-12-11T02:04:27Z,1480000,False,-176.0,194.0,1,left,M. Brogdon 26' 3PT step back (6 PTS),[1627763],13,1610612738.0,BOS,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,26.23,Made,,,,,,,,,,,,,6.0,,,,,
00:01,150,PT00M01.40S,2022-12-11T02:04:43.4Z,1,REGULAR,3pt,Jump Shot,[],201939,61.97437582128777,34.80392156862745,1610612744,33,25,2022-12-11T02:05:51Z,1490000,False,-76.0,305.0,1,right,S. Curry 31' 3PT step back (8 PTS),[201939],30,1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,31.42,Made,,,,,,,,,,,,,8.0,,,,,
00:00,151,PT00M00.00S,2022-12-11T02:05:03.3Z,1,REGULAR,period,end,[],0,,,1610612738,33,25,2022-12-11T02:05:03Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,153,PT12M00.00S,2022-12-11T02:07:44.6Z,2,REGULAR,substitution,out,['startperiod'],201939,,,1610612738,33,25,2022-12-11T02:08:02Z,1520000,False,,,0,,SUB out: S. Curry,[201939],30,1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,154,PT12M00.00S,2022-12-11T02:07:44.6Z,2,REGULAR,substitution,in,['startperiod'],1629673,,,1610612738,33,25,2022-12-11T02:08:02Z,1530000,False,,,0,,SUB in: J. Poole,[1629673],3,1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,155,PT12M00.00S,2022-12-11T02:08:44.0Z,2,REGULAR,period,start,[],0,,,1610612744,33,25,2022-12-11T02:08:44Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
