actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
165,PT00M00.10S,2023-02-27T01:12:47.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,25,34,2023-02-27T01:15:25Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,164.0,,,,,,,,,,,,,
166,PT00M00.00S,2023-02-27T01:12:51.7Z,1,REGULAR,period,end,[],0,,,1610612750,25,34,2023-02-27T01:12:51Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-02-27T01:15:49.5Z,2,REGULAR,substitution,out,['startperiod'],1630541,,,1610612750,25,34,2023-02-27T01:16:12Z,1670000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-02-27T01:15:49.5Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,25,34,2023-02-27T01:16:12Z,1680000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-02-27T01:15:49.5Z,2,REGULAR,substitution,in,['startperiod'],1631116,,,1610612750,25,34,2023-02-27T01:16:12Z,1690000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-02-27T01:15:49.5Z,2,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,25,34,2023-02-27T01:16:12Z,1700000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-02-27T01:16:23.4Z,2,REGULAR,period,start,[],0,,,1610612750,25,34,2023-02-27T01:16:23Z,1710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M49.00S,2023-02-27T01:16:36.9Z,2,REGULAR,foul,offensive,[],1630233,,,1610612750,25,34,2023-02-27T01:16:41Z,1720000,False,,,0,,N. Knight offensive FOUL (1 PF),"[1630233, 203210]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1146.0,1.0,0.0,Green,203210.0,,,,,
174,PT11M49.00S,2023-02-27T01:16:36.9Z,2,REGULAR,turnover,offensive foul,[],1630233,,,1610612750,25,34,2023-02-27T01:16:36Z,1740000,False,,,0,,N. Knight offensive foul TURNOVER (1 TO),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,1146.0,,,,,,,,,
176,PT11M29.00S,2023-02-27T01:17:29.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202691,80.6340341655716,73.77450980392157,1610612744,25,34,2023-02-27T01:17:34Z,1760000,False,119.0,130.0,1,right,MISS K. Thompson 17' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,,,17.58,Missed,,,,,,,,,,,,,,,
177,PT11M27.00S,2023-02-27T01:17:31.6Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,25,34,2023-02-27T01:17:34Z,1770000,False,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right Center,,,,,,,176.0,3.0,3.0,0.0,,,,,,,,,,
178,PT11M17.00S,2023-02-27T01:17:45.3Z,2,REGULAR,foul,personal,['2freethrow'],202691,,,1610612750,25,34,2023-02-27T01:17:58Z,1780000,False,,,0,,K. Thompson shooting personal FOUL (2 PF) (Knight 2 FT),"[202691, 1630233]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1626301.0,2.0,0.0,Knight,1630233.0,,,,,
180,PT11M17.00S,2023-02-27T01:18:20.1Z,2,REGULAR,freethrow,1 of 2,[],1630233,,,1610612750,25,35,2023-02-27T01:18:55Z,1800000,False,,,0,,N. Knight Free Throw 1 of 2 (1 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
181,PT11M17.00S,2023-02-27T01:18:20.7Z,2,REGULAR,substitution,out,[],1629660,,,1610612750,25,35,2023-02-27T01:18:28Z,1810000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M17.00S,2023-02-27T01:18:20.7Z,2,REGULAR,substitution,out,[],202691,,,1610612750,25,35,2023-02-27T01:18:28Z,1820000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M17.00S,2023-02-27T01:18:20.7Z,2,REGULAR,substitution,in,[],1629673,,,1610612750,25,35,2023-02-27T01:18:28Z,1830000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M17.00S,2023-02-27T01:18:20.7Z,2,REGULAR,substitution,in,[],1628978,,,1610612750,25,35,2023-02-27T01:18:28Z,1840000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M17.00S,2023-02-27T01:18:20.1Z,2,REGULAR,freethrow,2 of 2,[],1630233,,,1610612750,25,35,2023-02-27T01:18:55Z,1850000,False,,,0,,MISS N. Knight Free Throw 2 of 2,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
186,PT11M16.00S,2023-02-27T01:18:21.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,25,35,2023-02-27T01:18:55Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,185.0,,,,,,,,,,,,,
188,PT11M05.00S,2023-02-27T01:19:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1630183,8.360709592641262,46.07843137254902,1610612750,25,37,2023-02-27T01:24:59Z,1880000,False,20.0,26.0,1,left,J. McDaniels cutting Layup (7 PTS) (K. Anderson 2 AST),"[1630183, 203937]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,3.26,Made,7.0,,,,,,,,,,K. Anderson,203937.0,2.0,,
190,PT11M05.00S,2023-02-27T01:19:16.6Z,2,REGULAR,violation,defensive goaltending,[],203210,,,1610612750,25,37,2023-02-27T01:20:44Z,1900000,False,,,0,,J. Green defensive goaltending VIOLATION,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,
191,PT11M05.00S,2023-02-27T01:19:53.0Z,2,REGULAR,foul,technical,['1freethrow'],203210,,,1610612744,25,37,2023-02-27T01:20:11Z,1910000,False,,,0,,J. Green non-unsportsmanlike technical FOUL (1 Tech),[203210],1610612744.0,GSW,non-unsportsmanlike,,,Green,J. Green,,,,,,,,,,,,,,,,,1146.0,0.0,1.0,,,,,,,
192,PT11M05.00S,2023-02-27T01:19:58.6Z,2,REGULAR,freethrow,1 of 1,[],1629162,,,1610612744,25,37,2023-02-27T01:19:58Z,1920000,False,,,0,,MISS J. McLaughlin technical Free Throw 1 of 1,[1629162],1610612750.0,MIN,technical,,,McLaughlin,J. McLaughlin,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
193,PT11M05.00S,2023-02-27T01:19:58.6Z,2,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612744,25,37,2023-02-27T01:19:58Z,1930000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,
194,PT10M51.00S,2023-02-27T01:20:15.8Z,2,REGULAR,3pt,Jump Shot,[],1628978,73.66951379763469,14.705882352941178,1610612744,28,37,2023-02-27T01:20:20Z,1940000,False,-176.0,195.0,1,right,D. DiVincenzo 26' 3PT  (3 PTS) (J. Poole 2 AST),"[1628978, 1629673]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,26.3,Made,3.0,,,,,,,,,,J. Poole,1629673.0,2.0,,
196,PT10M29.00S,2023-02-27T01:20:37.6Z,2,REGULAR,3pt,Jump Shot,[],1629162,34.510512483574246,50.0,1610612750,28,37,2023-02-27T01:20:45Z,1960000,False,0.0,272.0,1,left,MISS J. McLaughlin 27' pullup 3PT,[1629162],1610612750.0,MIN,pullup,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Center,,,,27.19,Missed,,,,,,,,,,,,,,,
197,PT10M29.00S,2023-02-27T01:20:37.6Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612744,28,37,2023-02-27T01:20:45Z,1970000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,
198,PT10M17.00S,2023-02-27T01:20:50.5Z,2,REGULAR,3pt,Jump Shot,[],1631116,76.69185282522996,9.068627450980392,1610612744,28,37,2023-02-27T01:20:57Z,1980000,False,-205.0,167.0,1,right,MISS P. Baldwin Jr. 26' 3PT - blocked,"[1631116, 1630233]",1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Left Center,,,,26.39,Missed,,,,,,,,,,,,,,Knight,1630233.0
199,PT10M17.00S,2023-02-27T01:20:50.5Z,2,REGULAR,block,,[],1630233,,,1610612744,28,37,2023-02-27T01:20:55Z,1990000,False,,,0,,N. Knight BLOCK (1 BLK),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
200,PT10M11.00S,2023-02-27T01:20:56.5Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,28,37,2023-02-27T01:20:57Z,2000000,False,,,0,,K. Anderson REBOUND (Off:0 Def:4),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,198.0,4.0,4.0,0.0,,,,,,,,,,
201,PT10M08.00S,2023-02-27T01:20:58.4Z,2,REGULAR,turnover,lost ball,[],203937,,,1610612750,28,37,2023-02-27T01:22:38Z,2010000,False,,,0,,K. Anderson lost ball TURNOVER (1 TO),"[203937, 1628978]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,1.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,,
202,PT10M08.00S,2023-02-27T01:20:58.4Z,2,REGULAR,steal,,[],1628978,,,1610612744,28,37,2023-02-27T01:20:59Z,2020000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT10M03.00S,2023-02-27T01:21:03.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,91.27792378449409,49.26470588235294,1610612744,30,37,2023-02-27T01:21:09Z,2030000,False,-4.0,29.0,1,right,J. Poole running finger roll Layup (4 PTS) (D. DiVincenzo 2 AST),"[1629673, 1628978]",1610612744.0,GSW,running finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,2.97,Made,4.0,,,,,,,,,,D. DiVincenzo,1628978.0,2.0,,
205,PT09M54.00S,2023-02-27T01:21:12.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,9.149145860709593,39.950980392156865,1610612750,30,37,2023-02-27T01:21:17Z,2050000,False,50.0,34.0,1,left,MISS J. McDaniels 6' running Layup - blocked,"[1630183, 203210]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,6.04,Missed,,,,,,,,,,,,,,Green,203210.0
206,PT09M54.00S,2023-02-27T01:21:12.3Z,2,REGULAR,block,,[],203210,,,1610612750,30,37,2023-02-27T01:21:14Z,2060000,False,,,0,,J. Green BLOCK (1 BLK),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT09M52.00S,2023-02-27T01:21:14.3Z,2,REGULAR,rebound,defensive,[],203210,,,1610612744,30,37,2023-02-27T01:29:31Z,2070000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,,,
208,PT09M49.00S,2023-02-27T01:21:17.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,66.83639947437582,68.13725490196079,1610612744,30,37,2023-02-27T01:26:00Z,2080000,False,91.0,259.0,1,right,MISS D. DiVincenzo 27' running 3PT,[1628978],1610612744.0,GSW,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,27.46,Missed,,,,,,,,,,,,,,,
209,PT09M46.00S,2023-02-27T01:21:20.8Z,2,REGULAR,rebound,defensive,[],1629162,,,1610612750,30,37,2023-02-27T01:21:22Z,2090000,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,,,
210,PT09M34.00S,2023-02-27T01:21:32.5Z,2,REGULAR,3pt,Jump Shot,[],203085,4.02431011826544,95.09803921568627,1610612750,30,37,2023-02-27T01:21:36Z,2100000,False,-225.0,-15.0,1,left,MISS A. Rivers 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Left Corner 3,24+ Left,,,,22.6,Missed,,,,,,,,,,,,,,,
211,PT09M32.00S,2023-02-27T01:21:34.5Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612744,30,37,2023-02-27T01:21:36Z,2110000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:1),[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Left Corner 3,24+ Left,,,,,,,210.0,1.0,1.0,0.0,,,,,,,,,,
212,PT09M21.00S,2023-02-27T01:21:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.9862023653088,44.36274509803921,1610612744,30,37,2023-02-27T01:21:50Z,2120000,False,-28.0,13.0,1,right,MISS J. Poole driving reverse Layup - blocked,"[1629673, 203937]",1610612744.0,GSW,driving reverse,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,3.12,Missed,,,,,,,,,,,,,,Anderson,203937.0
213,PT09M21.00S,2023-02-27T01:21:45.5Z,2,REGULAR,block,,[],203937,,,1610612744,30,37,2023-02-27T01:21:47Z,2130000,False,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
214,PT09M18.00S,2023-02-27T01:21:48.5Z,2,REGULAR,rebound,defensive,[],1629162,,,1610612750,30,37,2023-02-27T01:21:50Z,2140000,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:3),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,,212.0,3.0,3.0,0.0,,,,,,,,,,
215,PT09M16.00S,2023-02-27T01:21:51.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630183,7.703679369250986,43.872549019607845,1610612750,30,39,2023-02-27T01:24:34Z,2150000,False,31.0,20.0,1,left,J. McDaniels running Layup (9 PTS) (J. McLaughlin 2 AST),"[1630183, 1629162]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,3.65,Made,9.0,,,,,,,,,,J. McLaughlin,1629162.0,2.0,,
217,PT09M16.00S,2023-02-27T01:21:55.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,30,39,2023-02-27T01:21:55Z,2170000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M16.00S,2023-02-27T01:25:00.0Z,2,REGULAR,substitution,out,[],203210,,,1610612744,30,39,2023-02-27T01:25:20Z,2180000,False,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M16.00S,2023-02-27T01:25:00.0Z,2,REGULAR,substitution,out,[],1630237,,,1610612744,30,39,2023-02-27T01:25:20Z,2190000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M16.00S,2023-02-27T01:25:00.0Z,2,REGULAR,substitution,out,[],1630233,,,1610612744,30,39,2023-02-27T01:25:20Z,2200000,False,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M16.00S,2023-02-27T01:25:00.0Z,2,REGULAR,substitution,out,[],203085,,,1610612744,30,39,2023-02-27T01:25:20Z,2210000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M16.00S,2023-02-27T01:25:00.0Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,30,39,2023-02-27T01:25:20Z,2220000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M16.00S,2023-02-27T01:25:00.0Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,30,39,2023-02-27T01:25:20Z,2230000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M16.00S,2023-02-27T01:25:00.0Z,2,REGULAR,substitution,in,[],1629638,,,1610612744,30,39,2023-02-27T01:25:20Z,2240000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M16.00S,2023-02-27T01:25:00.0Z,2,REGULAR,substitution,in,[],1629675,,,1610612744,30,39,2023-02-27T01:25:20Z,2250000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M57.00S,2023-02-27T01:25:44.1Z,2,REGULAR,3pt,Jump Shot,[],1628978,76.2976346911958,10.049019607843137,1610612744,33,39,2023-02-27T01:25:48Z,2260000,False,-200.0,170.0,1,right,D. DiVincenzo 26' 3PT  (6 PTS) (J. Poole 3 AST),"[1628978, 1629673]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,26.25,Made,6.0,,,,,,,,,,J. Poole,1629673.0,3.0,,
231,PT08M38.00S,2023-02-27T01:26:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,9.149145860709593,50.0,1610612750,33,39,2023-02-27T01:26:07Z,2280000,False,0.0,34.0,1,left,MISS J. McDaniels cutting Layup,[1630183],1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,3.35,Missed,,,,,,,,,,,,,,,
232,PT08M35.00S,2023-02-27T01:26:06.1Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,33,39,2023-02-27T01:26:07Z,2290000,False,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,231.0,4.0,3.0,1.0,,,,,,,,,,
233,PT08M29.00S,2023-02-27T01:26:17.6Z,2,REGULAR,foul,offensive,[],1629673,,,1610612744,33,39,2023-02-27T01:27:32Z,2300000,False,,,0,,J. Poole offensive FOUL (2 PF),"[1629673, 1630183]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1626301.0,2.0,0.0,McDaniels,1630183.0,,,,,
235,PT08M29.00S,2023-02-27T01:26:17.6Z,2,REGULAR,turnover,offensive foul,[],1629673,,,1610612744,33,39,2023-02-27T01:26:17Z,2320000,False,,,0,,J. Poole offensive foul TURNOVER (2 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,1626301.0,,,,,,,,,
236,PT08M29.00S,2023-02-27T01:26:25.1Z,2,REGULAR,substitution,out,[],1629162,,,1610612750,33,39,2023-02-27T01:26:28Z,2330000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M29.00S,2023-02-27T01:26:25.1Z,2,REGULAR,substitution,in,[],201144,,,1610612750,33,39,2023-02-27T01:26:28Z,2340000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M12.00S,2023-02-27T01:26:52.4Z,2,REGULAR,foul,personal,[],1626172,,,1610612750,33,39,2023-02-27T01:27:03Z,2350000,False,,,0,,K. Looney personal FOUL (1 PF),"[1626172, 201144]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1626301.0,1.0,0.0,Conley,201144.0,,,,,
240,PT08M08.00S,2023-02-27T01:27:13.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,34.37910643889619,50.98039215686274,1610612750,33,39,2023-02-27T01:27:17Z,2370000,False,-5.0,271.0,1,left,MISS N. Alexander-Walker 27' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,27.07,Missed,,,,,,,,,,,,,,,
241,PT08M05.00S,2023-02-27T01:27:16.0Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,33,39,2023-02-27T01:27:17Z,2380000,False,,,0,,N. Reid REBOUND (Off:2 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,240.0,7.0,5.0,2.0,,,,,,,,,,
242,PT08M04.00S,2023-02-27T01:27:17.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629675,7.440867279894875,50.98039215686274,1610612750,33,39,2023-02-27T01:27:21Z,2390000,False,-5.0,17.0,1,left,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,1.81,Missed,,,,,,,,,,,,,,,
243,PT08M02.00S,2023-02-27T01:27:19.7Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612744,33,39,2023-02-27T01:27:21Z,2400000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:2),[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,,,
244,PT07M48.00S,2023-02-27T01:27:35.6Z,2,REGULAR,foul,personal,['2freethrow'],201144,,,1610612744,33,39,2023-02-27T01:27:42Z,2410000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Looney 2 FT),"[201144, 1626172]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,1.0,0.0,Looney,1626172.0,,,,,
247,PT07M48.00S,2023-02-27T01:28:59.0Z,2,REGULAR,substitution,out,[],203937,,,1610612744,33,39,2023-02-27T01:29:01Z,2440000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M48.00S,2023-02-27T01:28:59.0Z,2,REGULAR,substitution,in,[],1630162,,,1610612744,33,39,2023-02-27T01:29:01Z,2450000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M48.00S,2023-02-27T01:29:25.7Z,2,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,33,39,2023-02-27T01:29:25Z,2460000,False,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
250,PT07M48.00S,2023-02-27T01:29:25.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,33,39,2023-02-27T01:29:25Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,249.0,,,,,,,,,,,,,
251,PT07M48.00S,2023-02-27T01:29:43.2Z,2,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,34,39,2023-02-27T01:29:43Z,2480000,False,,,0,,K. Looney Free Throw 2 of 2 (7 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
252,PT07M26.00S,2023-02-27T01:30:06.2Z,2,REGULAR,3pt,Jump Shot,[],201144,33.327858081471746,45.34313725490196,1610612750,34,42,2023-02-27T01:30:10Z,2490000,False,23.0,261.0,1,left,M. Conley 26' 3PT  (6 PTS) (N. Reid 2 AST),"[201144, 1629675]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,26.18,Made,6.0,,,,,,,,,,N. Reid,1629675.0,2.0,,
254,PT07M15.00S,2023-02-27T01:30:16.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629673,91.67214191852825,53.67647058823529,1610612744,34,42,2023-02-27T01:31:09Z,2510000,False,18.0,26.0,1,right,MISS J. Poole running finger roll Layup,[1629673],1610612744.0,GSW,running finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,3.17,Missed,,,,,,,,,,,,,,,
