actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
53,PT07M19.00S,2023-02-07T03:19:23.8Z,1,REGULAR,foul,offensive,[],203952,,,1610612744,13,15,2023-02-07T03:19:32Z,520000,False,,,0,,A. Wiggins charge offensive FOUL (1 PF),"[203952, 1631119]",1610612744.0,GSW,charge,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Williams,1631119.0
55,PT07M19.00S,2023-02-07T03:19:23.8Z,1,REGULAR,turnover,offensive foul,[],203952,,,1610612744,13,15,2023-02-07T03:19:23Z,540000,False,,,0,,A. Wiggins offensive foul TURNOVER (1 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,202026.0,,,,
56,PT07M06.00S,2023-02-07T03:20:08.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,92.9862023653088,69.85294117647058,1610612760,13,15,2023-02-07T03:20:12Z,550000,False,99.0,13.0,1,right,MISS S. Gilgeous-Alexander 10' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,10.02,Missed,,,,,,,,,,,,,,,,,,
57,PT07M03.00S,2023-02-07T03:20:11.1Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,13,15,2023-02-07T03:20:12Z,560000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,
58,PT06M53.00S,2023-02-07T03:20:21.1Z,1,REGULAR,turnover,bad pass,[],202691,,,1610612744,13,15,2023-02-07T03:20:24Z,570000,False,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1631114]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Williams,1631114.0,,,,,
59,PT06M53.00S,2023-02-07T03:20:21.1Z,1,REGULAR,steal,,[],1631114,,,1610612760,13,15,2023-02-07T03:20:22Z,580000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
60,PT06M48.00S,2023-02-07T03:20:26.8Z,1,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612760,13,15,2023-02-07T03:20:34Z,590000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Giddey 2 FT),"[1629673, 1630581]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Giddey,1630581.0
62,PT06M48.00S,2023-02-07T03:20:47.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630581,,,1610612760,13,16,2023-02-07T03:20:47Z,610000,False,,,0,,J. Giddey Free Throw 1 of 2 (1 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
63,PT06M48.00S,2023-02-07T03:20:48.1Z,1,REGULAR,substitution,out,[],1630228,,,1610612760,13,16,2023-02-07T03:20:55Z,620000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2023-02-07T03:20:48.1Z,1,REGULAR,substitution,out,[],203952,,,1610612760,13,16,2023-02-07T03:20:55Z,630000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M48.00S,2023-02-07T03:20:48.1Z,1,REGULAR,substitution,in,[],1628978,,,1610612760,13,16,2023-02-07T03:20:55Z,640000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M48.00S,2023-02-07T03:20:48.1Z,1,REGULAR,substitution,in,[],1626172,,,1610612760,13,16,2023-02-07T03:20:55Z,650000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M48.00S,2023-02-07T03:21:11.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630581,,,1610612760,13,17,2023-02-07T03:21:11Z,660000,False,,,0,,J. Giddey Free Throw 2 of 2 (2 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
68,PT06M37.00S,2023-02-07T03:21:24.0Z,1,REGULAR,2pt,Jump Shot,[],202691,23.866622864651774,64.70588235294117,1610612744,15,17,2023-02-07T03:21:28Z,670000,False,-74.0,172.0,1,left,K. Thompson 18' pullup Jump Shot (9 PTS) (D. DiVincenzo 1 AST),"[202691, 1628978]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,18.69,Made,9.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
70,PT06M27.00S,2023-02-07T03:21:34.1Z,1,REGULAR,3pt,Jump Shot,[],1630598,77.61169513797634,10.049019607843137,1610612760,15,20,2023-02-07T03:21:39Z,690000,False,-200.0,158.0,1,right,A. Wiggins 25' 3PT  (7 PTS) (J. Giddey 4 AST),"[1630598, 1630581]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.47,Made,7.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,,,
72,PT06M20.00S,2023-02-07T03:21:42.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.30946123521682,43.872549019607845,1610612744,17,20,2023-02-07T03:22:16Z,710000,False,31.0,16.0,1,left,D. Green running Layup (2 PTS),[203110],1610612744.0,GSW,running,,,Green,D. Green,,,,,Restricted Area,0-8 Center,3.46,Made,2.0,,,,,,,,,,,,,,,,,
73,PT06M09.00S,2023-02-07T03:21:52.2Z,1,REGULAR,2pt,Jump Shot,[],1628983,93.38042049934296,68.87254901960785,1610612760,17,22,2023-02-07T03:21:57Z,720000,False,94.0,10.0,1,right,S. Gilgeous-Alexander 9' step back Jump Shot (6 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,9.49,Made,6.0,,,,,,,,,,,,,,,,,
74,PT05M53.00S,2023-02-07T03:22:08.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,7.440867279894875,44.36274509803921,1610612744,19,22,2023-02-07T03:22:12Z,730000,False,28.0,17.0,1,left,K. Looney DUNK (2 PTS) (J. Poole 3 AST),"[1626172, 1629673]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,3.31,Made,2.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,,
76,PT05M44.00S,2023-02-07T03:22:17.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,83.919185282523,54.90196078431373,1610612760,19,24,2023-02-07T03:23:19Z,750000,False,25.0,99.0,1,right,S. Gilgeous-Alexander 10' running pullup Jump Shot (8 PTS),[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,10.17,Made,8.0,,,,,,,,,,,,,,,,,
77,PT05M32.00S,2023-02-07T03:22:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.440867279894875,56.372549019607845,1610612744,19,24,2023-02-07T03:22:48Z,760000,False,-32.0,17.0,1,left,MISS J. Poole driving Layup - blocked,"[1629673, 1631114]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,Williams,1631114.0,,,,,,,,
78,PT05M32.00S,2023-02-07T03:22:30.4Z,1,REGULAR,block,,[],1631114,,,1610612744,19,24,2023-02-07T03:22:36Z,770000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M31.00S,2023-02-07T03:22:31.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,19,24,2023-02-07T03:22:48Z,780000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,77.0,,,,,,,,,,,,,
81,PT05M31.00S,2023-02-07T03:22:39.6Z,1,REGULAR,substitution,out,[],1631119,,,1610612744,19,24,2023-02-07T03:22:42Z,800000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M31.00S,2023-02-07T03:22:39.6Z,1,REGULAR,substitution,in,[],203488,,,1610612744,19,24,2023-02-07T03:22:42Z,810000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M30.00S,2023-02-07T03:22:49.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,6.701708278580814,44.87591911764706,1610612744,21,24,2023-02-07T03:23:13Z,820000,False,26.0,10.0,1,left,D. DiVincenzo cutting Layup (2 PTS) (J. Poole 4 AST),"[1628978, 1629673]",1610612744.0,GSW,cutting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.77,Made,2.0,J. Poole,1629673.0,4.0,,,,,,,,,,,,,,
85,PT05M30.00S,2023-02-07T03:22:55.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,21,24,2023-02-07T03:22:55Z,840000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M30.00S,2023-02-07T03:25:32.0Z,1,REGULAR,substitution,out,[],203110,,,1610612760,21,24,2023-02-07T03:25:51Z,850000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M30.00S,2023-02-07T03:25:32.0Z,1,REGULAR,substitution,in,[],203210,,,1610612760,21,24,2023-02-07T03:25:51Z,860000,False,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M20.00S,2023-02-07T03:26:09.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,92.19776609724047,45.09803921568628,1610612760,21,26,2023-02-07T03:26:15Z,870000,False,-25.0,21.0,1,right,J. Williams driving Layup (4 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,3.21,Made,4.0,,,,,,,,,,,,,,,,,
