actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
436,PT03M39.00S,2023-03-04T04:42:46.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,15.325229960578188,46.568627450980394,1610612740,74,70,2023-03-04T04:42:52Z,4340000,False,17.0,92.0,1,left,B. Ingram 9' driving floating bank Jump Shot (12 PTS) (K. Lewis Jr. 1 AST),"[1627742, 1630184]",1610612740.0,NOP,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Center,9.32,Made,12.0,Ingram,B. Ingram,K. Lewis Jr.,1630184.0,1.0,,,,,,,,,,,,,,,
438,PT03M10.00S,2023-03-04T04:43:15.0Z,3,REGULAR,3pt,Jump Shot,[],1630237,75.50919842312747,8.57843137254902,1610612744,74,70,2023-03-04T04:43:18Z,4360000,False,-207.0,178.0,1,right,MISS A. Lamb 27' 3PT,[1630237],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,27.29,Missed,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,
439,PT03M08.00S,2023-03-04T04:43:16.6Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,74,70,2023-03-04T04:43:16Z,4370000,False,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Ingram,B. Ingram,,,,,,,,438.0,5.0,5.0,0.0,,,,,,,
440,PT03M03.00S,2023-03-04T04:43:24.7Z,3,REGULAR,foul,offensive,[],1627742,,,1610612740,74,70,2023-03-04T04:43:30Z,4380000,False,,,0,,B. Ingram offensive FOUL (3 PF),"[1627742, 1630228]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Ingram,B. Ingram,,,,202901.0,,,,,,,,3.0,0.0,Kuminga,1630228.0,,,
442,PT03M03.00S,2023-03-04T04:43:24.7Z,3,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,74,70,2023-03-04T04:43:24Z,4400000,False,,,0,,B. Ingram offensive foul TURNOVER (3 TO),[1627742],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Ingram,B. Ingram,,,,202901.0,3.0,,,,,,,,,,,,,
443,PT02M44.00S,2023-03-04T04:44:02.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629673,90.22667542706965,60.049019607843135,1610612744,74,70,2023-03-04T04:44:07Z,4410000,False,50.0,39.0,1,right,MISS J. Poole 6' driving floating bank Shot,[1629673],1610612744.0,GSW,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,6.38,Missed,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
444,PT02M42.00S,2023-03-04T04:44:04.0Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,74,70,2023-03-04T04:44:23Z,4420000,False,,,0,,J. Kuminga REBOUND (Off:3 Def:3),[1630228],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuminga,J. Kuminga,,,,,,,,443.0,6.0,3.0,3.0,,,,,,,
445,PT02M40.00S,2023-03-04T04:44:05.7Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630228,94.40999984741211,50.0,1610612744,76,70,2023-03-04T04:45:03Z,4430000,False,0.0,0.0,1,right,J. Kuminga tip DUNK (13 PTS),[1630228],1610612744.0,GSW,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,13.0,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
446,PT02M29.00S,2023-03-04T04:44:16.3Z,3,REGULAR,3pt,Jump Shot,[],1630700,27.54599211563732,81.61764705882352,1610612740,76,70,2023-03-04T04:44:20Z,4440000,False,-158.0,206.0,1,left,MISS D. Daniels 26' 3PT,[1630700],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
447,PT02M26.00S,2023-03-04T04:44:19.3Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,76,70,2023-03-04T04:44:20Z,4450000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Green,D. Green,,,,,,,,446.0,4.0,4.0,0.0,,,,,,,
448,PT02M22.00S,2023-03-04T04:44:26.8Z,3,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612744,76,70,2023-03-04T04:44:39Z,4460000,False,,,0,,B. Ingram shooting personal FOUL (4 PF) (Poole 2 FT),"[1627742, 1629673]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ingram,B. Ingram,,,,2882.0,,,,,,,,4.0,0.0,Poole,1629673.0,,,
451,PT02M22.00S,2023-03-04T04:46:19.7Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,77,70,2023-03-04T04:46:19Z,4490000,False,,,0,,J. Poole Free Throw 1 of 2 (11 PTS),[1629673],1610612744.0,GSW,,,,,,,,,,Made,11.0,Poole,J. Poole,,,,,,,,,,,,,,,,,,
452,PT02M22.00S,2023-03-04T04:46:20.5Z,3,REGULAR,substitution,out,[],1627742,,,1610612744,77,70,2023-03-04T04:46:30Z,4500000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
453,PT02M22.00S,2023-03-04T04:46:20.5Z,3,REGULAR,substitution,in,[],203468,,,1610612744,77,70,2023-03-04T04:46:30Z,4510000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
454,PT02M22.00S,2023-03-04T04:46:42.7Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,78,70,2023-03-04T04:46:42Z,4520000,False,,,0,,J. Poole Free Throw 2 of 2 (12 PTS),[1629673],1610612744.0,GSW,,,,,,,,,,Made,12.0,Poole,J. Poole,,,,,,,,,,,,,,,,,,
455,PT02M12.00S,2023-03-04T04:46:55.2Z,3,REGULAR,3pt,Jump Shot,[],1630184,31.750985545335087,29.901960784313726,1610612740,78,73,2023-03-04T04:47:03Z,4530000,False,100.0,246.0,1,left,K. Lewis Jr. 26' 3PT pullup bank (6 PTS),[1630184],1610612740.0,NOP,pullup bank,,,,,,Above the Break 3,24+ Right Center,26.57,Made,6.0,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,
456,PT01M50.00S,2023-03-04T04:47:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.06636005256242,55.88235294117647,1610612744,80,73,2023-03-04T04:47:20Z,4540000,False,29.0,22.0,1,right,D. Green cutting Layup (2 PTS) (T. Jerome 5 AST),"[203110, 1629660]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,3.68,Made,2.0,Green,D. Green,T. Jerome,1629660.0,5.0,,,,,,,,,,,,,,,
458,PT01M35.00S,2023-03-04T04:47:32.1Z,3,REGULAR,2pt,Jump Shot,[],203468,18.347568988173457,78.43137254901961,1610612740,80,73,2023-03-04T04:47:36Z,4560000,False,-142.0,120.0,1,left,MISS C. McCollum 18' pullup Shot,[203468],1610612740.0,NOP,pullup,,,,,,Mid-Range,16-24 Left Center,18.61,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
459,PT01M32.00S,2023-03-04T04:47:35.1Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,80,73,2023-03-04T04:47:36Z,4570000,False,,,0,,J. Kuminga REBOUND (Off:3 Def:4),[1630228],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Left Center,,,,Kuminga,J. Kuminga,,,,,,,,458.0,7.0,4.0,3.0,,,,,,,
460,PT01M27.00S,2023-03-04T04:47:39.9Z,3,REGULAR,3pt,Jump Shot,[],1630237,89.43823915900131,96.56862745098039,1610612744,80,73,2023-03-04T04:48:04Z,4580000,False,233.0,47.0,1,right,MISS A. Lamb 3PT,[1630237],1610612744.0,GSW,,,,,,,Right Corner 3,24+ Right,23.75,Missed,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,
461,PT01M25.00S,2023-03-04T04:47:41.9Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612740,80,73,2023-03-04T04:48:04Z,4590000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Hayes,J. Hayes,,,,,,,,460.0,1.0,1.0,0.0,,,,,,,
462,PT01M21.00S,2023-03-04T04:47:47.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630184,9.280551905387648,49.50980392156863,1610612740,80,75,2023-03-04T04:48:46Z,4600000,False,2.0,35.0,1,left,K. Lewis Jr. running finger roll Layup (8 PTS),[1630184],1610612740.0,NOP,running finger roll,,,,,,Restricted Area,0-8 Center,3.48,Made,8.0,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,
463,PT01M21.00S,2023-03-04T04:47:50.4Z,3,REGULAR,foul,personal,['1freethrow'],203110,,,1610612740,80,75,2023-03-04T04:48:04Z,4610000,False,,,0,,D. Green shooting personal FOUL (4 PF) (Lewis Jr. 1 FT),"[203110, 1630184]",1610612744.0,GSW,shooting,,,,,,Restricted Area,0-8 Center,,,,Green,D. Green,,,,2882.0,,,,,,,,4.0,0.0,Lewis Jr.,1630184.0,,,
465,PT01M21.00S,2023-03-04T04:48:18.0Z,3,REGULAR,substitution,out,[],203110,,,1610612740,80,75,2023-03-04T04:48:20Z,4630000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
466,PT01M21.00S,2023-03-04T04:48:18.0Z,3,REGULAR,substitution,in,[],203210,,,1610612740,80,75,2023-03-04T04:48:20Z,4640000,False,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
467,PT01M21.00S,2023-03-04T04:48:40.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630184,,,1610612740,80,76,2023-03-04T04:48:43Z,4650000,False,,,0,,K. Lewis Jr. Free Throw 1 of 1 (9 PTS),[1630184],1610612740.0,NOP,,,,,,,,,,Made,9.0,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,
468,PT01M02.00S,2023-03-04T04:49:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,92.85479632063075,54.65686274509803,1610612744,80,76,2023-03-04T04:49:14Z,4660000,False,23.0,15.0,1,right,MISS J. Kuminga driving Layup - blocked,"[1630228, 1629637]",1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,2.75,Missed,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,Hayes,1629637.0,
496,PT01M02.00S,2023-03-04T04:49:06.2Z,3,REGULAR,block,,[],1629637,,,1610612744,80,76,2023-03-04T04:54:19Z,4665000,False,,,0,,J. Hayes BLOCK (2 BLK),[1629637],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,
469,PT01M01.00S,2023-03-04T04:49:07.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,80,76,2023-03-04T04:54:19Z,4670000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,468.0,,,,,,,,,,
471,PT00M59.90S,2023-03-04T04:49:29.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630237,75.57900788436268,10.56219362745098,1610612744,80,76,2023-03-04T04:49:41Z,4690000,False,-197.0,177.0,1,right,MISS A. Lamb 26' 3PT,[1630237],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,26.51,Missed,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,
472,PT00M56.30S,2023-03-04T04:49:33.3Z,3,REGULAR,rebound,defensive,[],1630184,,,1610612740,80,76,2023-03-04T04:51:22Z,4700000,False,,,0,,K. Lewis Jr. REBOUND (Off:0 Def:1),[1630184],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,471.0,1.0,1.0,0.0,,,,,,,
475,PT00M54.10S,2023-03-04T04:49:51.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629660,,,1610612740,80,76,2023-03-04T04:50:01Z,4730000,False,,,0,,T. Jerome personal FOUL (1 PF) (Daniels 2 FT),"[1629660, 1630700]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Center,,,,Jerome,T. Jerome,,,,2882.0,,,,,,,,1.0,0.0,Daniels,1630700.0,,,
477,PT00M54.10S,2023-03-04T04:50:11.8Z,3,REGULAR,freethrow,1 of 2,[],1630700,,,1610612740,80,76,2023-03-04T04:50:11Z,4750000,False,,,0,,MISS D. Daniels Free Throw 1 of 2,[1630700],1610612740.0,NOP,,,,,,,,,,Missed,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
478,PT00M54.10S,2023-03-04T04:50:11.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,80,76,2023-03-04T04:50:11Z,4760000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,477.0,,,,,,,,,,
479,PT00M54.10S,2023-03-04T04:50:27.6Z,3,REGULAR,freethrow,2 of 2,[],1630700,,,1610612740,80,77,2023-03-04T04:50:27Z,4770000,False,,,0,,D. Daniels Free Throw 2 of 2 (1 PTS),[1630700],1610612740.0,NOP,,,,,,,,,,Made,1.0,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
480,PT00M37.70S,2023-03-04T04:50:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,90.75229960578186,49.754901960784316,1610612744,82,77,2023-03-04T04:50:51Z,4780000,False,-1.0,34.0,1,right,J. Kuminga driving Layup (15 PTS),[1630228],1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,3.44,Made,15.0,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
481,PT00M26.40S,2023-03-04T04:51:01.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630237,,,1610612740,82,77,2023-03-04T04:51:15Z,4790000,False,,,0,,A. Lamb personal FOUL (1 PF) (Hayes 2 FT),"[1630237, 1629637]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Lamb,A. Lamb,,,,1193.0,,,,,,,,1.0,0.0,Hayes,1629637.0,,,
483,PT00M26.40S,2023-03-04T04:51:29.7Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,82,78,2023-03-04T04:52:03Z,4810000,False,,,0,,J. Hayes Free Throw 1 of 2 (3 PTS),[1629637],1610612740.0,NOP,,,,,,,,,,Made,3.0,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,
484,PT00M26.40S,2023-03-04T04:51:30.4Z,3,REGULAR,substitution,out,[],1630237,,,1610612740,82,78,2023-03-04T04:51:35Z,4820000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,,,,,,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,
485,PT00M26.40S,2023-03-04T04:51:30.4Z,3,REGULAR,substitution,in,[],202691,,,1610612740,82,78,2023-03-04T04:51:35Z,4830000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
486,PT00M26.40S,2023-03-04T04:51:45.7Z,3,REGULAR,substitution,out,[],1630184,,,1610612740,82,78,2023-03-04T04:51:50Z,4840000,False,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,,,,,,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,
487,PT00M26.40S,2023-03-04T04:51:45.7Z,3,REGULAR,substitution,in,[],1630529,,,1610612740,82,78,2023-03-04T04:51:50Z,4850000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
488,PT00M26.40S,2023-03-04T04:51:29.7Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,82,78,2023-03-04T04:52:03Z,4860000,False,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612740.0,NOP,,,,,,,,,,Missed,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,
489,PT00M23.50S,2023-03-04T04:51:32.6Z,3,REGULAR,rebound,offensive,[],1630230,,,1610612740,82,78,2023-03-04T04:52:03Z,4870000,False,,,0,,N. Marshall REBOUND (Off:1 Def:1),[1630230],1610612740.0,NOP,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,488.0,2.0,1.0,1.0,,,,,,,
490,PT00M23.00S,2023-03-04T04:52:02.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,9.149145860709593,57.107843137254896,1610612740,82,78,2023-03-04T04:52:08Z,4880000,False,-36.0,34.0,1,left,MISS N. Marshall putback Layup - blocked,"[1630230, 203210]",1610612740.0,NOP,putback,,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,Marshall,N. Marshall,,,,,,,,,,,,,,,,Green,203210.0,
491,PT00M23.00S,2023-03-04T04:52:02.6Z,3,REGULAR,block,,[],203210,,,1610612740,82,78,2023-03-04T04:52:04Z,4890000,False,,,0,,J. Green BLOCK (2 BLK),[203210],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
492,PT00M20.70S,2023-03-04T04:52:04.9Z,3,REGULAR,rebound,defensive,[],1629660,,,1610612744,82,78,2023-03-04T04:52:08Z,4900000,False,,,0,,T. Jerome REBOUND (Off:0 Def:2),[1629660],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jerome,T. Jerome,,,,,,,,490.0,2.0,2.0,0.0,,,,,,,
493,PT00M03.10S,2023-03-04T04:52:23.5Z,3,REGULAR,3pt,Jump Shot,[],1629660,65.91655716162943,41.911764705882355,1610612744,82,78,2023-03-04T04:53:17Z,4910000,False,-40.0,268.0,1,right,MISS T. Jerome 27' pullup 3PT,[1629660],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Center,27.09,Missed,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,
494,PT00M01.30S,2023-03-04T04:52:25.3Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,82,78,2023-03-04T04:53:17Z,4920000,False,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Marshall,N. Marshall,,,,,,,,493.0,3.0,2.0,1.0,,,,,,,
495,PT00M00.00S,2023-03-04T04:52:29.0Z,3,REGULAR,period,end,[],0,,,1610612740,82,78,2023-03-04T04:52:29Z,4930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2023-03-04T04:55:01.2Z,4,REGULAR,substitution,out,['startperiod'],1629673,,,1610612740,82,78,2023-03-04T04:55:16Z,4940000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,,,,,,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2023-03-04T04:55:01.2Z,4,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,82,78,2023-03-04T04:55:16Z,4950000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2023-03-04T04:55:01.2Z,4,REGULAR,substitution,in,['startperiod'],1628978,,,1610612740,82,78,2023-03-04T04:55:16Z,4960000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2023-03-04T04:55:01.2Z,4,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,82,78,2023-03-04T04:55:16Z,4970000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2023-03-04T04:55:17.7Z,4,REGULAR,period,start,[],0,,,1610612740,82,78,2023-03-04T04:55:17Z,4980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M40.00S,2023-03-04T04:55:35.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,9.017739816031538,41.17647058823529,1610612740,82,80,2023-03-04T04:55:41Z,4990000,False,44.0,32.0,1,left,J. Hayes cutting DUNK (5 PTS) (C. McCollum 3 AST),"[1629637, 203468]",1610612740.0,NOP,cutting,,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,5.0,Hayes,J. Hayes,C. McCollum,203468.0,3.0,,,,,,,,,,,,,,,
504,PT11M21.00S,2023-03-04T04:55:55.6Z,4,REGULAR,2pt,Jump Shot,[],203210,75.90341655716163,54.41176470588235,1610612744,84,80,2023-03-04T04:56:00Z,5010000,False,22.0,174.0,1,right,J. Green 17' Jump Shot (13 PTS) (D. DiVincenzo 3 AST),"[203210, 1628978]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Center,17.54,Made,13.0,Green,J. Green,D. DiVincenzo,1628978.0,3.0,,,,,,,,,,,,,,,
506,PT10M56.00S,2023-03-04T04:56:23.1Z,4,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612740,84,80,2023-03-04T04:56:31Z,5030000,False,,,0,,T. Jerome shooting personal FOUL (2 PF) (Marshall 2 FT),"[1629660, 1630230]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jerome,T. Jerome,,,,1193.0,,,,,,,,2.0,0.0,Marshall,1630230.0,,,
508,PT10M56.00S,2023-03-04T04:56:45.3Z,4,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,84,81,2023-03-04T04:56:45Z,5050000,False,,,0,,N. Marshall Free Throw 1 of 2 (13 PTS),[1630230],1610612740.0,NOP,,,,,,,,,,Made,13.0,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,
509,PT10M56.00S,2023-03-04T04:56:49.3Z,4,REGULAR,substitution,out,[],1630700,,,1610612740,84,81,2023-03-04T04:56:53Z,5060000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
510,PT10M56.00S,2023-03-04T04:56:49.3Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,84,81,2023-03-04T04:56:53Z,5070000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
511,PT10M56.00S,2023-03-04T04:57:04.2Z,4,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,84,82,2023-03-04T04:57:04Z,5080000,False,,,0,,N. Marshall Free Throw 2 of 2 (14 PTS),[1630230],1610612740.0,NOP,,,,,,,,,,Made,14.0,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,
512,PT10M37.00S,2023-03-04T04:57:23.9Z,4,REGULAR,2pt,Jump Shot,[],202691,92.85479632063075,11.27450980392157,1610612744,84,82,2023-03-04T04:57:28Z,5090000,False,-194.0,15.0,1,right,MISS K. Thompson 19' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,,,,Mid-Range,16-24 Left,19.42,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
513,PT10M36.00S,2023-03-04T04:57:24.9Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,84,82,2023-03-04T04:57:28Z,5100000,False,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Left,,,,McCollum,C. McCollum,,,,,,,,512.0,4.0,4.0,0.0,,,,,,,
514,PT10M31.00S,2023-03-04T04:57:30.6Z,4,REGULAR,turnover,bad pass,[],1629637,,,1610612740,84,82,2023-03-04T04:57:34Z,5110000,False,,,0,,J. Hayes bad pass TURNOVER (3 TO),"[1629637, 1630228]",1610612740.0,NOP,,,,,,,Mid-Range,8-16 Right,,,,Hayes,J. Hayes,,,,,3.0,Kuminga,1630228.0,,,,,,,,,,,
515,PT10M31.00S,2023-03-04T04:57:30.6Z,4,REGULAR,steal,,[],1630228,,,1610612744,84,82,2023-03-04T04:57:32Z,5120000,False,,,0,,J. Kuminga STEAL (2 STL),[1630228],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Right,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
516,PT10M24.00S,2023-03-04T04:57:39.7Z,4,REGULAR,turnover,out-of-bounds,[],1630228,,,1610612744,84,82,2023-03-04T04:57:49Z,5130000,False,,,0,,J. Kuminga lost ball out-of-bounds TURNOVER (2 TO),[1630228],1610612744.0,GSW,lost ball,,,,,,In The Paint (Non-RA),8-16 Center,,,,Kuminga,J. Kuminga,,,,1193.0,2.0,,,,,,,,,,,,,
517,PT10M07.00S,2023-03-04T04:57:59.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630230,13.485545335085414,57.59803921568627,1610612740,84,82,2023-03-04T04:58:11Z,5140000,False,-38.0,74.0,1,left,MISS N. Marshall 8' turnaround Hook,[1630230],1610612740.0,NOP,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,8.35,Missed,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,
518,PT10M04.00S,2023-03-04T04:58:02.1Z,4,REGULAR,rebound,defensive,[],203210,,,1610612744,84,82,2023-03-04T04:58:11Z,5150000,False,,,0,,J. Green REBOUND (Off:1 Def:5),[203210],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Green,J. Green,,,,,,,,517.0,6.0,5.0,1.0,,,,,,,
519,PT09M49.00S,2023-03-04T04:58:16.9Z,4,REGULAR,turnover,bad pass,[],1629660,,,1610612744,84,82,2023-03-04T04:58:21Z,5160000,False,,,0,,T. Jerome bad pass TURNOVER (2 TO),"[1629660, 1630529]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Jerome,T. Jerome,,,,,2.0,Jones,1630529.0,,,,,,,,,,,
520,PT09M49.00S,2023-03-04T04:58:16.9Z,4,REGULAR,steal,,[],1630529,,,1610612740,84,82,2023-03-04T04:58:18Z,5170000,False,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
