actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
212,PT07M18.00S,2023-01-03T03:44:18.8Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612737,51,34,2023-01-03T03:44:30Z,2120000,False,,,0,,K. Looney shooting personal FOUL (2 PF) (Murray 2 FT),"[1626172, 1627749]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,1201.0,,,,,,,,,,,,,,2.0,0.0,Murray,1627749.0,,
214,PT07M18.00S,2023-01-03T03:44:39.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627749,,,1610612737,51,35,2023-01-03T03:44:39Z,2140000,False,,,0,,D. Murray Free Throw 1 of 2 (5 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
215,PT07M18.00S,2023-01-03T03:44:50.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627749,,,1610612737,51,36,2023-01-03T03:44:50Z,2150000,False,,,0,,D. Murray Free Throw 2 of 2 (6 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
216,PT07M05.00S,2023-01-03T03:45:07.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,82.7365308804205,57.107843137254896,1610612744,51,36,2023-01-03T03:45:10Z,2160000,False,36.0,110.0,1,right,MISS J. Poole 11' driving floating Shot,[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,11.54,Missed,,,,,,,,,,,,,,,,
217,PT07M03.00S,2023-01-03T03:45:09.4Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,51,36,2023-01-03T03:45:19Z,2170000,False,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,216.0,4.0,3.0,1.0,,,,,,,,,,,,
218,PT07M00.00S,2023-01-03T03:45:12.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631116,71.96123521681997,19.852941176470587,1610612744,51,36,2023-01-03T03:45:14Z,2180000,False,-151.0,211.0,1,right,MISS P. Baldwin Jr. 25' 3PT,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Left Center,,,25.94,Missed,,,,,,,,,,,,,,,,
219,PT06M57.00S,2023-01-03T03:45:15.4Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,51,36,2023-01-03T03:45:15Z,2190000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,218.0,1.0,1.0,0.0,,,,,,,,,,,,
220,PT06M50.00S,2023-01-03T03:45:22.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,10.726018396846255,34.55882352941176,1610612737,51,36,2023-01-03T03:45:25Z,2200000,False,77.0,48.0,1,left,MISS D. Hunter 9' driving floating bank Shot,[1629631],1610612737.0,ATL,driving floating bank,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Right,,,9.11,Missed,,,,,,,,,,,,,,,,
221,PT06M48.00S,2023-01-03T03:45:26.4Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,51,36,2023-01-03T03:45:26Z,2210000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Right,,,,,220.0,4.0,2.0,2.0,,,,,,,,,,,,
222,PT06M48.00S,2023-01-03T03:45:26.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,5.590000152587891,50.0,1610612737,51,38,2023-01-03T03:45:26Z,2220000,False,0.0,0.0,1,left,O. Okongwu tip Layup (4 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,4.0,,,,,,,,,,,
223,PT06M48.00S,2023-01-03T03:45:30.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,51,38,2023-01-03T03:45:30Z,2230000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M48.00S,2023-01-03T03:47:33.2Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,51,38,2023-01-03T03:47:56Z,2240000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M48.00S,2023-01-03T03:47:33.2Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,51,38,2023-01-03T03:47:56Z,2250000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M48.00S,2023-01-03T03:47:33.2Z,2,REGULAR,substitution,out,[],1631116,,,1610612744,51,38,2023-01-03T03:47:56Z,2260000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M48.00S,2023-01-03T03:47:33.2Z,2,REGULAR,substitution,in,[],1628978,,,1610612744,51,38,2023-01-03T03:47:56Z,2270000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M48.00S,2023-01-03T03:47:33.2Z,2,REGULAR,substitution,in,[],1630237,,,1610612744,51,38,2023-01-03T03:47:56Z,2280000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M48.00S,2023-01-03T03:47:33.2Z,2,REGULAR,substitution,in,[],202691,,,1610612744,51,38,2023-01-03T03:47:56Z,2290000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M30.00S,2023-01-03T03:48:36.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,93.51182654402102,39.705882352941174,1610612744,53,38,2023-01-03T03:48:38Z,2300000,False,-51.0,8.0,1,right,K. Looney Layup (4 PTS) (T. Jerome 1 AST),"[1626172, 1629660]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,5.22,Made,,,,,4.0,T. Jerome,1629660.0,1.0,,,,,,,,
232,PT06M13.00S,2023-01-03T03:48:55.3Z,2,REGULAR,foul,personal,['2freethrow'],202691,,,1610612737,53,38,2023-01-03T03:49:01Z,2320000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Hunter 2 FT),"[202691, 1629631]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,2534.0,,,,,,,,,,,,,,1.0,0.0,Hunter,1629631.0,,
234,PT06M13.00S,2023-01-03T03:49:17.4Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,53,38,2023-01-03T03:49:17Z,2340000,False,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
235,PT06M13.00S,2023-01-03T03:49:17.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,53,38,2023-01-03T03:49:17Z,2350000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,234.0,,,,,,,,,,,,,,,
237,PT06M13.00S,2023-01-03T03:49:18.2Z,2,REGULAR,substitution,out,[],1627749,,,1610612737,53,38,2023-01-03T03:49:23Z,2360000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M13.00S,2023-01-03T03:49:18.2Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,53,38,2023-01-03T03:49:23Z,2370000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M13.00S,2023-01-03T03:49:35.7Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,53,39,2023-01-03T03:49:35Z,2380000,False,,,0,,D. Hunter Free Throw 2 of 2 (5 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
240,PT06M03.00S,2023-01-03T03:49:49.6Z,2,REGULAR,3pt,Jump Shot,[],1628978,71.56701708278581,17.892156862745097,1610612744,56,39,2023-01-03T03:49:51Z,2390000,False,-161.0,215.0,1,right,D. DiVincenzo 26' 3PT  (3 PTS) (K. Looney 3 AST),"[1628978, 1626172]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,26.81,Made,,,,,3.0,K. Looney,1626172.0,3.0,,,,,,,,
242,PT05M51.00S,2023-01-03T03:50:06.3Z,2,REGULAR,foul,offensive,[],1630168,,,1610612737,56,39,2023-01-03T03:50:09Z,2410000,False,,,0,,O. Okongwu offensive FOUL (2 PF),"[1630168, 1628978]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,1201.0,,,,,,,,,,,,,,2.0,0.0,DiVincenzo,1628978.0,,
244,PT05M51.00S,2023-01-03T03:50:06.3Z,2,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,56,39,2023-01-03T03:50:06Z,2430000,False,,,0,,O. Okongwu offensive foul TURNOVER (2 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,1201.0,2.0,,,,,,,,,,,,,,,,,,
245,PT05M51.00S,2023-01-03T03:50:21.1Z,2,REGULAR,substitution,out,[],1630168,,,1610612744,56,39,2023-01-03T03:50:24Z,2440000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M51.00S,2023-01-03T03:50:21.1Z,2,REGULAR,substitution,in,[],1628381,,,1610612744,56,39,2023-01-03T03:50:24Z,2450000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M41.00S,2023-01-03T03:50:41.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,72.48685939553219,82.1078431372549,1610612744,56,39,2023-01-03T03:50:44Z,2460000,False,161.0,206.0,1,right,MISS D. DiVincenzo 26' pullup 3PT,[1628978],1610612744.0,GSW,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,26.12,Missed,,,,,,,,,,,,,,,,
248,PT05M37.00S,2023-01-03T03:50:45.7Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,56,39,2023-01-03T03:50:45Z,2470000,False,,,0,,K. Looney REBOUND (Off:2 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,247.0,5.0,3.0,2.0,,,,,,,,,,,,
249,PT05M37.00S,2023-01-03T03:50:47.6Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612744,56,39,2023-01-03T03:50:53Z,2480000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Looney 2 FT),"[1628381, 1626172]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2534.0,,,,,,,,,,,,,,2.0,0.0,Looney,1626172.0,,
251,PT05M37.00S,2023-01-03T03:51:11.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626172,,,1610612744,57,39,2023-01-03T03:51:11Z,2500000,False,,,0,,K. Looney Free Throw 1 of 2 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
252,PT05M37.00S,2023-01-03T03:51:27.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626172,,,1610612744,58,39,2023-01-03T03:51:27Z,2510000,False,,,0,,K. Looney Free Throw 2 of 2 (6 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
253,PT05M29.00S,2023-01-03T03:51:40.5Z,2,REGULAR,foul,personal,['2freethrow'],1630237,,,1610612737,58,39,2023-01-03T03:51:48Z,2520000,False,,,0,,A. Lamb shooting personal FOUL (1 PF) (Collins 2 FT),"[1630237, 1628381]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,2534.0,,,,,,,,,,,,,,1.0,0.0,Collins,1628381.0,,
255,PT05M29.00S,2023-01-03T03:52:00.9Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,58,40,2023-01-03T03:52:00Z,2540000,False,,,0,,J. Collins Free Throw 1 of 2 (13 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
256,PT05M29.00S,2023-01-03T03:52:16.4Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,58,41,2023-01-03T03:52:16Z,2550000,False,,,0,,J. Collins Free Throw 2 of 2 (14 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
257,PT05M19.00S,2023-01-03T03:52:27.3Z,2,REGULAR,3pt,Jump Shot,[],1630237,94.56307490144546,96.56862745098039,1610612744,58,41,2023-01-03T03:52:29Z,2560000,False,233.0,-1.0,1,right,MISS A. Lamb 3PT,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Right Corner 3,24+ Right,,,23.28,Missed,,,,,,,,,,,,,,,,
258,PT05M16.00S,2023-01-03T03:52:30.3Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,58,41,2023-01-03T03:52:30Z,2570000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,
259,PT05M10.00S,2023-01-03T03:52:36.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,15.062417871222076,39.705882352941174,1610612737,58,41,2023-01-03T03:52:39Z,2580000,False,51.0,89.0,1,left,MISS B. Bogdanovic 10' fadeaway Shot,[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,10.29,Missed,,,,,,,,,,,,,,,,
260,PT05M06.00S,2023-01-03T03:52:40.2Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,58,41,2023-01-03T03:52:40Z,2590000,False,,,0,,K. Looney REBOUND (Off:2 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,259.0,6.0,4.0,2.0,,,,,,,,,,,,
261,PT04M48.00S,2023-01-03T03:52:58.3Z,2,REGULAR,2pt,Jump Shot,[],202691,95.22010512483574,77.20588235294117,1610612744,58,41,2023-01-03T03:53:01Z,2600000,False,136.0,-8.0,1,right,MISS K. Thompson 13' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,13.62,Missed,,,,,,,,,,,,,,,,
262,PT04M43.00S,2023-01-03T03:53:02.1Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,58,41,2023-01-03T03:53:02Z,2610000,False,,,0,,J. Collins REBOUND (Off:1 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,,,,,261.0,8.0,7.0,1.0,,,,,,,,,,,,
263,PT04M43.00S,2023-01-03T03:53:04.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629660,,,1610612737,58,41,2023-01-03T03:53:11Z,2620000,False,,,0,,T. Jerome personal FOUL (1 PF) (Young 2 FT),"[1629660, 1629027]",1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Left,1201.0,,,,,,,,,,,,,,1.0,0.0,Young,1629027.0,,
265,PT04M43.00S,2023-01-03T03:53:39.6Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,58,41,2023-01-03T03:53:39Z,2640000,False,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
266,PT04M43.00S,2023-01-03T03:53:39.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,58,41,2023-01-03T03:53:39Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,,,,,
267,PT04M43.00S,2023-01-03T03:53:40.4Z,2,REGULAR,substitution,out,[],1626172,,,1610612737,58,41,2023-01-03T03:53:51Z,2660000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M43.00S,2023-01-03T03:53:40.4Z,2,REGULAR,substitution,out,[],1629660,,,1610612737,58,41,2023-01-03T03:53:51Z,2670000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M43.00S,2023-01-03T03:53:40.4Z,2,REGULAR,substitution,out,[],203992,,,1610612737,58,41,2023-01-03T03:53:51Z,2680000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M43.00S,2023-01-03T03:53:40.4Z,2,REGULAR,substitution,in,[],203110,,,1610612737,58,41,2023-01-03T03:53:51Z,2690000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M43.00S,2023-01-03T03:53:40.4Z,2,REGULAR,substitution,in,[],1629673,,,1610612737,58,41,2023-01-03T03:53:51Z,2700000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M43.00S,2023-01-03T03:53:40.4Z,2,REGULAR,substitution,in,[],1627749,,,1610612737,58,41,2023-01-03T03:53:51Z,2710000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M43.00S,2023-01-03T03:54:04.1Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,58,41,2023-01-03T03:54:04Z,2720000,False,,,0,,MISS T. Young Free Throw 2 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
274,PT04M42.00S,2023-01-03T03:54:04.7Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,58,41,2023-01-03T03:54:04Z,2730000,False,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,273.0,5.0,5.0,0.0,,,,,,,,,,,,
275,PT04M30.00S,2023-01-03T03:54:23.0Z,2,REGULAR,foul,personal,[],1629631,,,1610612744,58,41,2023-01-03T03:54:26Z,2740000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 203110]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,1201.0,,,,,,,,,,,,,,1.0,0.0,Green,203110.0,,
277,PT04M18.00S,2023-01-03T03:54:49.7Z,2,REGULAR,turnover,lost ball,[],1629673,,,1610612744,58,41,2023-01-03T03:54:51Z,2760000,False,,,0,,J. Poole lost ball TURNOVER (2 TO),"[1629673, 1629027]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,Young,1629027.0,,,,,,
278,PT04M18.00S,2023-01-03T03:54:49.7Z,2,REGULAR,steal,,[],1629027,,,1610612737,58,41,2023-01-03T03:54:51Z,2770000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
279,PT04M14.00S,2023-01-03T03:54:58.0Z,2,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,58,41,2023-01-03T03:54:59Z,2780000,False,,,0,,D. Murray bad pass out-of-bounds TURNOVER (2 TO),[1627749],1610612737.0,ATL,bad pass,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,1201.0,2.0,,,,,,,,,,,,,,,,,,
280,PT04M12.00S,2023-01-03T03:55:03.9Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,58,41,2023-01-03T03:55:05Z,2790000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Above the Break 3,24+ Center,2534.0,1.0,,,,,,,,,,,,,,,,,,
281,PT04M08.00S,2023-01-03T03:55:11.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,32.40801576872536,10.53921568627451,1610612737,58,41,2023-01-03T03:55:14Z,2800000,False,197.0,252.0,1,left,MISS T. Young 32' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,32.01,Missed,,,,,,,,,,,,,,,,
282,PT04M05.00S,2023-01-03T03:55:15.2Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,58,41,2023-01-03T03:55:15Z,2810000,False,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,281.0,6.0,6.0,0.0,,,,,,,,,,,,
283,PT04M00.00S,2023-01-03T03:55:20.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630237,90.62089356110381,49.50980392156863,1610612744,60,41,2023-01-03T03:56:30Z,2820000,False,-2.0,36.0,1,right,A. Lamb cutting DUNK (10 PTS) (D. Green 6 AST),"[1630237, 203110]",1610612744.0,GSW,cutting,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,3.58,Made,,,,,10.0,D. Green,203110.0,6.0,,,,,,,,
285,PT03M43.00S,2023-01-03T03:55:36.2Z,2,REGULAR,2pt,Jump Shot,[],1629631,26.888961892247043,47.794117647058826,1610612737,60,43,2023-01-03T03:55:39Z,2840000,False,11.0,200.0,1,left,D. Hunter 20' step back Jump Shot (7 PTS) (D. Murray 3 AST),"[1629631, 1627749]",1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,,,20.06,Made,,,,,7.0,D. Murray,1627749.0,3.0,,,,,,,,
286,PT03M32.00S,2023-01-03T03:55:48.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,91.93495400788436,43.38235294117647,1610612744,62,43,2023-01-03T03:55:50Z,2850000,False,-33.0,23.0,1,right,K. Thompson cutting Layup (18 PTS) (J. Poole 3 AST),"[202691, 1629673]",1610612744.0,GSW,cutting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,4.05,Made,,,,,18.0,J. Poole,1629673.0,3.0,,,,,,,,
288,PT03M15.00S,2023-01-03T03:56:03.8Z,2,REGULAR,3pt,Jump Shot,[],1628381,33.065045992115635,60.29411764705882,1610612737,62,43,2023-01-03T03:56:06Z,2870000,False,-51.0,258.0,1,left,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,26.34,Missed,,,,,,,,,,,,,,,,
289,PT03M13.00S,2023-01-03T03:56:07.6Z,2,REGULAR,rebound,defensive,[],1630237,,,1610612744,62,43,2023-01-03T03:56:07Z,2880000,False,,,0,,A. Lamb REBOUND (Off:0 Def:1),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Center,,,,,288.0,1.0,1.0,0.0,,,,,,,,,,,,
290,PT03M03.00S,2023-01-03T03:56:16.7Z,2,REGULAR,2pt,Jump Shot,[],202691,75.50919842312747,61.029411764705884,1610612744,64,43,2023-01-03T03:56:19Z,2890000,False,55.0,178.0,1,right,K. Thompson 18' pullup Jump Shot (20 PTS) (D. Green 7 AST),"[202691, 203110]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,,,18.6,Made,,,,,20.0,D. Green,203110.0,7.0,,,,,,,,
292,PT02M47.00S,2023-01-03T03:56:34.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612737,64,43,2023-01-03T03:56:48Z,2910000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Collins 2 FT),"[203110, 1628381]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,,,,,,,,,,,,,,1.0,0.0,Collins,1628381.0,,
294,PT02M47.00S,2023-01-03T03:57:01.3Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,64,44,2023-01-03T03:57:01Z,2930000,False,,,0,,J. Collins Free Throw 1 of 2 (15 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
295,PT02M47.00S,2023-01-03T03:57:02.3Z,2,REGULAR,substitution,out,[],1631100,,,1610612737,64,44,2023-01-03T03:57:05Z,2940000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M47.00S,2023-01-03T03:57:02.3Z,2,REGULAR,substitution,in,[],203992,,,1610612737,64,44,2023-01-03T03:57:05Z,2950000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M47.00S,2023-01-03T03:57:21.6Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,64,45,2023-01-03T03:57:21Z,2960000,False,,,0,,J. Collins Free Throw 2 of 2 (16 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
