actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
84,PT04M56.00S,2023-02-12T01:55:14.7Z,1,REGULAR,2pt,Jump Shot,[],1629060,89.43823915900131,75.24509803921569,1610612747,12,10,2023-02-12T01:55:20Z,840000,False,126.0,47.0,1,right,MISS R. Hachimura 13' Jump Shot,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Right,13.46,Missed,,,,,,,,,,,,,,,,,,
85,PT04M54.00S,2023-02-12T01:55:16.7Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,12,10,2023-02-12T01:59:23Z,850000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,,
86,PT04M37.00S,2023-02-12T01:55:33.6Z,1,REGULAR,2pt,Jump Shot,[],1630228,21.23850197109067,23.284313725490197,1610612744,14,10,2023-02-12T01:55:37Z,860000,False,134.0,147.0,1,left,J. Kuminga 19' Jump Shot (5 PTS) (D. Green 3 AST),"[1630228, 203110]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right Center,19.87,Made,,,,,,,,,,,5.0,D. Green,203110.0,3.0,,,,
88,PT04M25.00S,2023-02-12T01:55:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,92.59198423127464,54.65686274509803,1610612747,14,10,2023-02-12T01:55:53Z,880000,False,23.0,17.0,1,right,MISS T. Brown Jr. cutting Layup - blocked,"[1628972, 1629673]",1610612747.0,LAL,cutting,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,Poole,1629673.0,,
89,PT04M25.00S,2023-02-12T01:55:44.9Z,1,REGULAR,block,,[],1629673,,,1610612747,14,10,2023-02-12T01:55:50Z,890000,False,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
90,PT04M24.00S,2023-02-12T01:55:45.9Z,1,REGULAR,rebound,offensive,[],1628972,,,1610612747,14,10,2023-02-12T01:56:18Z,900000,False,,,0,,T. Brown Jr. REBOUND (Off:1 Def:1),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,88.0,2.0,1.0,1.0,,,,,,,,,,,,,,
91,PT04M24.00S,2023-02-12T01:55:51.8Z,1,REGULAR,turnover,bad pass,[],1628972,,,1610612747,14,10,2023-02-12T01:56:21Z,910000,False,,,0,,T. Brown Jr. bad pass TURNOVER (1 TO),"[1628972, 1630228]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,Kuminga,1630228.0
92,PT04M24.00S,2023-02-12T01:55:51.8Z,1,REGULAR,steal,,[],1630228,,,1610612744,14,10,2023-02-12T01:55:53Z,920000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT04M22.00S,2023-02-12T01:55:56.5Z,1,REGULAR,substitution,out,[],203952,,,1610612744,14,10,2023-02-12T01:56:10Z,940000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M22.00S,2023-02-12T01:55:56.5Z,1,REGULAR,substitution,out,[],203110,,,1610612744,14,10,2023-02-12T01:56:10Z,950000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M22.00S,2023-02-12T01:55:56.5Z,1,REGULAR,substitution,out,[],1628972,,,1610612744,14,10,2023-02-12T01:56:10Z,960000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M22.00S,2023-02-12T01:55:56.5Z,1,REGULAR,substitution,out,[],1629060,,,1610612744,14,10,2023-02-12T01:56:10Z,970000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M22.00S,2023-02-12T01:55:56.5Z,1,REGULAR,substitution,in,[],1628978,,,1610612744,14,10,2023-02-12T01:56:10Z,980000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M22.00S,2023-02-12T01:55:56.5Z,1,REGULAR,substitution,in,[],203210,,,1610612744,14,10,2023-02-12T01:56:10Z,990000,False,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M22.00S,2023-02-12T01:55:56.5Z,1,REGULAR,substitution,in,[],1627736,,,1610612744,14,10,2023-02-12T01:56:10Z,1000000,False,,,0,,SUB in: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M22.00S,2023-02-12T01:55:56.5Z,1,REGULAR,substitution,in,[],1629020,,,1610612744,14,10,2023-02-12T01:56:10Z,1010000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M15.00S,2023-02-12T01:56:26.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202691,16.245072273324574,79.65686274509804,1610612744,16,10,2023-02-12T01:56:38Z,1020000,False,-148.0,100.0,1,left,K. Thompson 17' pullup Jump Shot (6 PTS),[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left,17.9,Made,,,,,,,,,,,6.0,,,,,,,
103,PT03M51.00S,2023-02-12T01:56:51.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,91.80354796320631,37.00980392156863,1610612747,16,10,2023-02-12T01:57:01Z,1030000,False,-65.0,25.0,1,right,MISS A. Davis 6' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.95,Missed,,,,,,,,,,,,,,,,,,
104,PT03M48.00S,2023-02-12T01:56:54.5Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612747,16,10,2023-02-12T01:57:10Z,1040000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:0),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,103.0,1.0,0.0,1.0,,,,,,,,,,,,,,
105,PT03M47.00S,2023-02-12T01:56:57.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629020,94.40999984741211,50.0,1610612747,16,10,2023-02-12T01:59:11Z,1050000,False,0.0,0.0,1,right,MISS J. Vanderbilt tip DUNK,[1629020],1610612747.0,LAL,tip,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
106,PT03M46.00S,2023-02-12T01:56:58.4Z,1,REGULAR,rebound,defensive,[],203210,,,1610612744,16,10,2023-02-12T01:58:28Z,1060000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,
107,PT03M40.00S,2023-02-12T01:57:01.2Z,1,REGULAR,3pt,Jump Shot,[],202691,24.52365308804205,11.519607843137255,1610612744,16,10,2023-02-12T01:59:58Z,1070000,False,192.0,178.0,1,left,MISS K. Thompson 26' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
108,PT03M39.00S,2023-02-12T01:57:02.2Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612747,16,10,2023-02-12T01:57:08Z,1080000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,
109,PT03M31.00S,2023-02-12T01:57:11.7Z,1,REGULAR,3pt,Jump Shot,[],1627736,74.85216819973719,12.745098039215685,1610612747,16,10,2023-02-12T01:57:18Z,1090000,False,-186.0,184.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
110,PT03M29.00S,2023-02-12T01:57:13.7Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,16,10,2023-02-12T01:59:08Z,1100000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,109.0,2.0,2.0,0.0,,,,,,,,,,,,,,
111,PT03M11.00S,2023-02-12T01:57:36.0Z,1,REGULAR,foul,offensive,[],1628978,,,1610612744,16,10,2023-02-12T01:57:46Z,1110000,False,,,0,,D. DiVincenzo offensive FOUL (1 PF),"[1628978, 1630559]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,1628953.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,
113,PT03M11.00S,2023-02-12T01:57:36.0Z,1,REGULAR,turnover,offensive foul,[],1628978,,,1610612744,16,10,2023-02-12T01:57:36Z,1130000,False,,,0,,D. DiVincenzo offensive foul TURNOVER (1 TO),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,1628953.0,,,,,1.0,,,,,,,,
114,PT03M11.00S,2023-02-12T01:57:47.0Z,1,REGULAR,substitution,out,[],1629673,,,1610612747,16,10,2023-02-12T01:58:06Z,1140000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M11.00S,2023-02-12T01:57:47.0Z,1,REGULAR,substitution,out,[],1626156,,,1610612747,16,10,2023-02-12T01:58:06Z,1150000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M11.00S,2023-02-12T01:57:47.0Z,1,REGULAR,substitution,out,[],203076,,,1610612747,16,10,2023-02-12T01:58:06Z,1160000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M11.00S,2023-02-12T01:57:47.0Z,1,REGULAR,substitution,in,[],1629660,,,1610612747,16,10,2023-02-12T01:58:06Z,1170000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M11.00S,2023-02-12T01:57:47.0Z,1,REGULAR,substitution,in,[],1629117,,,1610612747,16,10,2023-02-12T01:58:06Z,1180000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M11.00S,2023-02-12T01:57:47.0Z,1,REGULAR,substitution,in,[],1629022,,,1610612747,16,10,2023-02-12T01:58:06Z,1190000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M52.00S,2023-02-12T01:58:16.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629117,92.72339027595268,47.05882352941176,1610612747,16,12,2023-02-12T02:01:08Z,1200000,False,-15.0,16.0,1,right,W. Gabriel cutting DUNK (2 PTS) (J. Vanderbilt 1 AST),"[1629117, 1629020]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,,,2.0,J. Vanderbilt,1629020.0,1.0,,,,
122,PT02M37.00S,2023-02-12T01:58:30.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,17.427726675427067,46.32352941176471,1610612744,16,12,2023-02-12T01:58:36Z,1220000,False,18.0,111.0,1,left,MISS T. Jerome 11' driving floating Shot,[1629660],1610612744.0,GSW,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,11.28,Missed,,,,,,,,,,,,,,,,,,
123,PT02M34.00S,2023-02-12T01:58:33.9Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,16,12,2023-02-12T01:58:36Z,1230000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,122.0,2.0,1.0,1.0,,,,,,,,,,,,,,
124,PT02M20.00S,2023-02-12T01:58:48.9Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612747,16,12,2023-02-12T01:58:54Z,1240000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Reaves 2 FT),"[202691, 1630559]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203593.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,
126,PT02M20.00S,2023-02-12T01:59:02.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,16,12,2023-02-12T01:59:02Z,1260000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M20.00S,2023-02-12T02:02:03.7Z,1,REGULAR,substitution,out,[],202691,,,1610612747,16,12,2023-02-12T02:02:17Z,1270000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M20.00S,2023-02-12T02:02:03.7Z,1,REGULAR,substitution,in,[],1630541,,,1610612747,16,12,2023-02-12T02:02:17Z,1280000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M20.00S,2023-02-12T02:02:39.0Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,16,13,2023-02-12T02:02:39Z,1290000,False,,,0,,A. Reaves Free Throw 1 of 2 (1 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,1.0,,,,,,,
130,PT02M20.00S,2023-02-12T02:02:56.9Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,16,14,2023-02-12T02:02:56Z,1300000,False,,,0,,A. Reaves Free Throw 2 of 2 (2 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,2.0,,,,,,,
131,PT02M10.00S,2023-02-12T02:03:08.4Z,1,REGULAR,3pt,Jump Shot,[],203210,26.10052562417871,84.80392156862744,1610612744,16,14,2023-02-12T02:03:15Z,1310000,False,-174.0,193.0,1,left,MISS J. Green 25' 3PT,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
132,PT02M07.00S,2023-02-12T02:03:11.4Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,16,14,2023-02-12T02:03:15Z,1320000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,131.0,3.0,2.0,1.0,,,,,,,,,,,,,,
133,PT01M57.00S,2023-02-12T02:03:21.6Z,1,REGULAR,turnover,bad pass,[],1629117,,,1610612747,16,14,2023-02-12T02:03:24Z,1330000,False,,,0,,W. Gabriel bad pass TURNOVER (1 TO),"[1629117, 1630228]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Kuminga,1630228.0
134,PT01M57.00S,2023-02-12T02:03:21.6Z,1,REGULAR,steal,,[],1630228,,,1610612744,16,14,2023-02-12T02:03:23Z,1340000,False,,,0,,J. Kuminga STEAL (2 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT01M48.00S,2023-02-12T02:03:30.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,8.229303547963205,3.6764705882352944,1610612744,16,14,2023-02-12T02:03:45Z,1350000,False,232.0,25.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
136,PT01M46.00S,2023-02-12T02:03:32.6Z,1,REGULAR,rebound,offensive,[],1630541,,,1610612744,16,14,2023-02-12T02:06:17Z,1360000,False,,,0,,M. Moody REBOUND (Off:1 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,,
137,PT01M45.00S,2023-02-12T02:03:36.8Z,1,REGULAR,foul,personal,['2freethrow'],1629117,,,1610612744,16,14,2023-02-12T02:03:53Z,1370000,False,,,0,,W. Gabriel shooting personal FOUL (1 PF) (Green 2 FT),"[1629117, 203210]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,1.0,0.0,Green,203210.0,,,,,,,,,
139,PT01M45.00S,2023-02-12T02:04:10.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203210,,,1610612744,17,14,2023-02-12T02:04:10Z,1390000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,1.0,,,,,,,
140,PT01M45.00S,2023-02-12T02:04:24.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203210,,,1610612744,18,14,2023-02-12T02:04:24Z,1400000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,2.0,,,,,,,
141,PT01M27.00S,2023-02-12T02:04:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,83.13074901445466,57.59803921568627,1610612747,18,16,2023-02-12T02:04:50Z,1410000,False,38.0,106.0,1,right,M. Beasley 11' pullup Jump Shot (2 PTS),[1627736],1610612747.0,LAL,pullup,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,11.27,Made,,,,,,,,,,,2.0,,,,,,,
142,PT01M18.00S,2023-02-12T02:04:53.4Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612744,18,16,2023-02-12T02:06:00Z,1420000,False,,,0,,D. DiVincenzo bad pass TURNOVER (2 TO),"[1628978, 1627736]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,2.0,,,,,,,Beasley,1627736.0
143,PT01M18.00S,2023-02-12T02:04:53.4Z,1,REGULAR,steal,,[],1627736,,,1610612747,18,16,2023-02-12T02:04:55Z,1430000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
144,PT01M15.00S,2023-02-12T02:04:56.2Z,1,REGULAR,turnover,lost ball,[],1627736,,,1610612747,18,16,2023-02-12T02:05:03Z,1440000,False,,,0,,M. Beasley lost ball TURNOVER (1 TO),"[1627736, 1629660]",1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,,,Jerome,1629660.0
145,PT01M15.00S,2023-02-12T02:04:56.2Z,1,REGULAR,steal,,[],1629660,,,1610612744,18,16,2023-02-12T02:04:58Z,1450000,False,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
146,PT01M12.00S,2023-02-12T02:04:59.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630541,7.966491458607096,50.73529411764706,1610612744,20,16,2023-02-12T02:43:31Z,1460000,False,-4.0,22.0,1,left,M. Moody driving DUNK (2 PTS),[1630541],1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,,,,,,,2.0,,,,,,,
148,PT00M58.00S,2023-02-12T02:05:13.5Z,1,REGULAR,3pt,Jump Shot,[],1629117,92.72339027595268,97.05882352941177,1610612747,20,16,2023-02-12T02:05:18Z,1480000,False,235.0,16.0,1,right,MISS W. Gabriel 3PT,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,,
149,PT00M55.60S,2023-02-12T02:05:15.9Z,1,REGULAR,rebound,defensive,[],203210,,,1610612744,20,16,2023-02-12T02:05:18Z,1490000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,,,
150,PT00M48.80S,2023-02-12T02:05:25.9Z,1,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612744,20,16,2023-02-12T02:07:59Z,1500000,False,,,0,,J. Kuminga flagrant-type-1 personal FOUL (1 PF) (Reaves 2 FT),"[1630228, 1630559]",1610612744.0,GSW,flagrant-type-1,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,
152,PT00M48.80S,2023-02-12T02:05:25.9Z,1,REGULAR,turnover,offensive foul,[],1630228,,,1610612744,20,16,2023-02-12T02:05:25Z,1520000,False,,,0,,J. Kuminga offensive foul TURNOVER (2 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,,,,,2.0,,,,,,,,
154,PT00M48.80S,2023-02-12T02:08:04.8Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,20,16,2023-02-12T02:08:04Z,1540000,False,,,0,,MISS A. Reaves flagrant Free Throw 1 of 2,[1630559],1610612747.0,LAL,flagrant,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT00M48.80S,2023-02-12T02:08:04.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,20,16,2023-02-12T02:08:04Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,
156,PT00M48.80S,2023-02-12T02:08:16.0Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,20,17,2023-02-12T02:08:16Z,1560000,False,,,0,,A. Reaves flagrant Free Throw 2 of 2 (3 PTS),[1630559],1610612747.0,LAL,flagrant,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
158,PT00M34.10S,2023-02-12T02:09:07.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629020,91.27792378449409,51.71568627450981,1610612747,20,19,2023-02-12T02:09:11Z,1580000,False,9.0,29.0,1,right,J. Vanderbilt cutting DUNK (2 PTS) (L. Walker IV 1 AST),"[1629020, 1629022]",1610612747.0,LAL,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,,,,,,,2.0,L. Walker IV,1629022.0,1.0,,,,
160,PT00M19.40S,2023-02-12T02:09:26.3Z,1,REGULAR,turnover,bad pass,[],1629660,,,1610612744,20,19,2023-02-12T02:09:33Z,1600000,False,,,0,,T. Jerome bad pass TURNOVER (1 TO),"[1629660, 1629020]",1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,,Vanderbilt,1629020.0
161,PT00M19.40S,2023-02-12T02:09:26.3Z,1,REGULAR,steal,,[],1629020,,,1610612747,20,19,2023-02-12T02:09:27Z,1610000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
162,PT00M16.20S,2023-02-12T02:09:30.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630559,93.11760840998686,52.94117647058824,1610612747,20,21,2023-02-12T02:09:37Z,1620000,False,15.0,12.0,1,right,A. Reaves running DUNK (5 PTS) (J. Vanderbilt 2 AST),"[1630559, 1629020]",1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,,,5.0,J. Vanderbilt,1629020.0,2.0,,,,
164,PT00M00.80S,2023-02-12T02:09:48.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,7.5722733245729295,44.36274509803921,1610612744,22,21,2023-02-12T02:10:23Z,1640000,False,28.0,19.0,1,left,T. Jerome driving Layup (2 PTS) (M. Moody 1 AST),"[1629660, 1630541]",1610612744.0,GSW,driving,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,,,,,,,2.0,M. Moody,1630541.0,1.0,,,,
166,PT00M00.00S,2023-02-12T02:09:57.7Z,1,REGULAR,period,end,[],0,,,1610612747,22,21,2023-02-12T02:09:57Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-02-12T02:13:08.6Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612747,22,21,2023-02-12T02:13:29Z,1670000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
