actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
167,PT11M18.00S,2022-12-29T03:38:42.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,92.85479632063075,58.08823529411765,1610612762,30,39,2022-12-29T03:43:20Z,1670000,False,40.0,15.0,1,right,L. Markkanen alley-oop DUNK (16 PTS) (N. Alexander-Walker 1 AST),"[1628374, 1629638]",1610612762.0,UTA,alley-oop,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.3,Made,,,,,,,16.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,
169,PT11M10.00S,2022-12-29T03:38:50.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,10.85742444152431,53.92156862745098,1610612744,30,39,2022-12-29T03:44:04Z,1690000,False,-20.0,50.0,1,left,MISS J. Poole floating Shot,[1629673],1610612744.0,GSW,floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
170,PT11M07.00S,2022-12-29T03:38:53.4Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612762,30,39,2022-12-29T03:38:55Z,1700000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,169.0,1.0,1.0,0.0,,,,,,,,,,,,,,
172,PT11M04.00S,2022-12-29T03:38:56.2Z,2,REGULAR,foul,offensive,[],1629638,,,1610612762,30,39,2022-12-29T03:44:53Z,1710000,False,,,0,,N. Alexander-Walker offensive FOUL (1 PF),"[1629638, 1630541]",1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,202041.0,,,,,,1.0,0.0,Moody,1630541.0,,,,
174,PT11M04.00S,2022-12-29T03:38:56.2Z,2,REGULAR,turnover,offensive foul,[],1629638,,,1610612762,30,39,2022-12-29T03:44:53Z,1730000,False,,,0,,N. Alexander-Walker offensive foul TURNOVER (1 TO),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,202053.0,1.0,,,,,,,,,,,,
175,PT10M51.00S,2022-12-29T03:39:36.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630228,11.908672798948752,49.26470588235294,1610612744,32,39,2022-12-29T03:45:36Z,1740000,False,4.0,59.0,1,left,J. Kuminga driving floating Jump Shot (4 PTS),[1630228],1610612744.0,GSW,driving floating,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,,,,,,,4.0,,,,,,,,,,,
176,PT10M31.00S,2022-12-29T03:39:56.5Z,2,REGULAR,2pt,Jump Shot,[],1627736,90.22667542706965,70.58823529411765,1610612762,32,41,2022-12-29T03:40:02Z,1750000,False,103.0,39.0,1,right,M. Beasley 11' driving floating bank Jump Shot (5 PTS) (J. Vanderbilt 1 AST),"[1627736, 1629020]",1610612762.0,UTA,driving floating bank,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,11.02,Made,,,,,,,5.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,
178,PT10M17.00S,2022-12-29T03:40:13.0Z,2,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612744,32,41,2022-12-29T03:40:19Z,1770000,False,,,0,,M. Beasley shooting personal FOUL (2 PF) (Poole 2 FT),"[1627736, 1629673]",1610612762.0,UTA,shooting,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627526.0,,,,,,2.0,0.0,Poole,1629673.0,,,,
180,PT10M17.00S,2022-12-29T03:40:39.4Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,32,41,2022-12-29T03:40:39Z,1790000,False,,,0,,MISS J. Poole Free Throw 1 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
181,PT10M17.00S,2022-12-29T03:40:39.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,32,41,2022-12-29T03:40:39Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,
182,PT10M17.00S,2022-12-29T03:40:59.0Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,33,41,2022-12-29T03:40:59Z,1810000,False,,,0,,J. Poole Free Throw 2 of 2 (7 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
183,PT10M08.00S,2022-12-29T03:41:09.6Z,2,REGULAR,3pt,Jump Shot,[],1629638,68.41327201051249,27.205882352941174,1610612762,33,44,2022-12-29T03:41:14Z,1820000,False,-114.0,244.0,1,right,N. Alexander-Walker 26' 3PT pullup (3 PTS),[1629638],1610612762.0,UTA,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,26.97,Made,,,,,,,3.0,,,,,,,,,,,
184,PT09M49.00S,2022-12-29T03:41:28.9Z,2,REGULAR,3pt,Jump Shot,[],1629673,35.69316688567674,20.833333333333336,1610612744,33,44,2022-12-29T03:41:34Z,1830000,False,146.0,283.0,1,left,MISS J. Poole 31' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,31.83,Missed,,,,,,,,,,,,,,,,,,
185,PT09M45.00S,2022-12-29T03:41:32.9Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,33,44,2022-12-29T03:41:34Z,1840000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,184.0,5.0,5.0,0.0,,,,,,,,,,,,,,
186,PT09M39.00S,2022-12-29T03:41:38.2Z,2,REGULAR,3pt,Jump Shot,[],1627736,71.17279894875165,78.43137254901961,1610612762,33,44,2022-12-29T03:41:42Z,1850000,False,142.0,218.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
187,PT09M37.00S,2022-12-29T03:41:40.2Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612744,33,44,2022-12-29T03:41:42Z,1860000,False,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,
188,PT09M17.00S,2022-12-29T03:42:01.7Z,2,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612744,33,44,2022-12-29T03:42:13Z,1870000,False,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Moody 2 FT),"[1629638, 1630541]",1610612762.0,UTA,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,2.0,0.0,Moody,1630541.0,,,,
190,PT09M17.00S,2022-12-29T03:42:32.3Z,2,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,34,44,2022-12-29T03:42:32Z,1890000,False,,,0,,M. Moody Free Throw 1 of 2 (4 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
191,PT09M17.00S,2022-12-29T03:42:32.3Z,2,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,34,44,2022-12-29T03:42:52Z,1900000,False,,,0,,MISS M. Moody Free Throw 2 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
192,PT09M15.00S,2022-12-29T03:42:34.3Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,34,44,2022-12-29T03:42:52Z,1910000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,191.0,6.0,6.0,0.0,,,,,,,,,,,,,,
193,PT09M02.00S,2022-12-29T03:43:04.2Z,2,REGULAR,3pt,Jump Shot,[],1629638,65.52233902759527,63.23529411764706,1610612762,34,44,2022-12-29T03:43:09Z,1920000,False,66.0,272.0,1,right,MISS N. Alexander-Walker 27' pullup 3PT,[1629638],1610612762.0,UTA,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,27.96,Missed,,,,,,,,,,,,,,,,,,
194,PT08M59.00S,2022-12-29T03:43:07.2Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612744,34,44,2022-12-29T03:43:09Z,1930000,False,,,0,,T. Jerome REBOUND (Off:0 Def:2),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,,
195,PT08M52.00S,2022-12-29T03:43:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.229303547963205,56.127450980392155,1610612744,34,44,2022-12-29T03:43:25Z,1940000,False,-31.0,25.0,1,left,MISS J. Poole driving Layup - blocked,"[1629673, 1629020]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,Vanderbilt,1629020.0,,
196,PT08M52.00S,2022-12-29T03:43:14.8Z,2,REGULAR,block,,[],1629020,,,1610612744,34,44,2022-12-29T03:43:18Z,1950000,False,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT08M52.00S,2022-12-29T03:43:14.8Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612762,34,44,2022-12-29T04:08:35Z,1960000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,195.0,2.0,2.0,0.0,,,,,,,,,,,,,,
198,PT08M47.00S,2022-12-29T03:43:20.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627736,91.93495400788436,58.57843137254902,1610612762,34,46,2022-12-29T03:55:55Z,1970000,False,43.0,23.0,1,right,M. Beasley running Layup (7 PTS) (N. Alexander-Walker 2 AST),"[1627736, 1629638]",1610612762.0,UTA,running,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,,,,,,7.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,
199,PT08M41.00S,2022-12-29T03:43:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,8.492115637319317,55.63725490196079,1610612744,36,46,2022-12-29T03:57:10Z,1980000,False,-28.0,27.0,1,left,J. Kuminga driving Layup (6 PTS) (D. Green 2 AST),"[1630228, 203110]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.92,Made,,,,,,,6.0,D. Green,203110.0,2.0,,,,,,,,
201,PT08M41.00S,2022-12-29T03:43:33.7Z,2,REGULAR,foul,personal,['1freethrow'],1629020,,,1610612744,36,46,2022-12-29T03:43:39Z,2000000,False,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Kuminga 1 FT),"[1629020, 1630228]",1610612762.0,UTA,shooting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,,,,,,1.0,0.0,Kuminga,1630228.0,,,,
204,PT08M41.00S,2022-12-29T03:43:49.1Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,36,46,2022-12-29T03:43:53Z,2020000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M41.00S,2022-12-29T03:43:49.1Z,2,REGULAR,substitution,in,[],1630237,,,1610612744,36,46,2022-12-29T03:43:53Z,2030000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M41.00S,2022-12-29T03:43:53.1Z,2,REGULAR,substitution,out,[],200752,,,1610612744,36,46,2022-12-29T03:47:05Z,2035000,False,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M41.00S,2022-12-29T03:43:53.1Z,2,REGULAR,substitution,in,[],1629012,,,1610612744,36,46,2022-12-29T03:47:05Z,2037500,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M41.00S,2022-12-29T03:43:57.1Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630228,,,1610612744,36,46,2022-12-29T03:43:59Z,2040000,False,,,0,,MISS J. Kuminga Free Throw 1 of 1,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
207,PT08M39.00S,2022-12-29T03:43:59.1Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612762,36,46,2022-12-29T03:43:59Z,2050000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,206.0,3.0,2.0,1.0,,,,,,,,,,,,,,
208,PT08M19.00S,2022-12-29T03:44:18.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,92.06636005256242,59.068627450980394,1610612762,36,46,2022-12-29T03:44:23Z,2060000,False,45.0,22.0,1,right,MISS J. Vanderbilt driving Layup,[1629020],1610612762.0,UTA,driving,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,,,,
209,PT08M16.00S,2022-12-29T03:44:21.4Z,2,REGULAR,rebound,defensive,[],1630237,,,1610612744,36,46,2022-12-29T03:44:23Z,2070000,False,,,0,,A. Lamb REBOUND (Off:0 Def:1),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,,
210,PT08M12.00S,2022-12-29T03:44:27.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630237,9.280551905387648,39.46078431372549,1610612744,38,46,2022-12-29T03:44:35Z,2080000,False,53.0,35.0,1,left,A. Lamb 6' running Layup (4 PTS),[1630237],1610612744.0,GSW,running,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,,,,,,4.0,,,,,,,,,,,
211,PT08M12.00S,2022-12-29T03:44:31.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629638,,,1610612744,38,46,2022-12-29T03:44:45Z,2090000,False,,,0,,N. Alexander-Walker shooting personal FOUL (3 PF) (Lamb 1 FT),"[1629638, 1630237]",1610612762.0,UTA,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,3.0,0.0,Lamb,1630237.0,,,,
213,PT08M12.00S,2022-12-29T03:44:42.1Z,2,REGULAR,substitution,out,[],203110,,,1610612744,38,46,2022-12-29T03:44:44Z,2110000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M12.00S,2022-12-29T03:44:42.1Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,38,46,2022-12-29T03:44:44Z,2120000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M12.00S,2022-12-29T03:44:51.2Z,2,REGULAR,substitution,out,[],1627736,,,1610612744,38,46,2022-12-29T03:44:59Z,2130000,False,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M12.00S,2022-12-29T03:44:51.2Z,2,REGULAR,substitution,out,[],1629638,,,1610612744,38,46,2022-12-29T03:44:59Z,2140000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M12.00S,2022-12-29T03:44:51.2Z,2,REGULAR,substitution,in,[],201144,,,1610612744,38,46,2022-12-29T03:44:59Z,2150000,False,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M12.00S,2022-12-29T03:44:51.2Z,2,REGULAR,substitution,in,[],203482,,,1610612744,38,46,2022-12-29T03:44:59Z,2160000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M12.00S,2022-12-29T03:45:16.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630237,,,1610612744,39,46,2022-12-29T03:45:16Z,2170000,False,,,0,,A. Lamb Free Throw 1 of 1 (5 PTS),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
220,PT08M03.00S,2022-12-29T03:45:27.0Z,2,REGULAR,3pt,Jump Shot,[],1628374,77.34888304862024,8.57843137254902,1610612762,39,46,2022-12-29T03:45:32Z,2180000,False,-207.0,160.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
221,PT07M57.00S,2022-12-29T03:45:32.4Z,2,REGULAR,rebound,offensive,[],1629012,,,1610612762,39,46,2022-12-29T03:45:32Z,2190000,False,,,0,,C. Sexton REBOUND (Off:1 Def:0),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,220.0,1.0,0.0,1.0,,,,,,,,,,,,,,
222,PT07M55.00S,2022-12-29T03:45:34.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629012,86.5473061760841,53.431372549019606,1610612762,39,48,2022-12-29T04:02:29Z,2200000,False,17.0,74.0,1,right,C. Sexton 7' turnaround Hook (4 PTS),[1629012],1610612762.0,UTA,turnaround,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,,,,,,,4.0,,,,,,,,,,,
223,PT07M48.00S,2022-12-29T03:45:43.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612744,39,48,2022-12-29T03:45:51Z,2210000,False,,,0,,C. Sexton personal FOUL (1 PF) (Poole 2 FT),"[1629012, 1629673]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Center,,,,,,,202053.0,,,,,,1.0,0.0,Poole,1629673.0,,,,
225,PT07M48.00S,2022-12-29T03:46:26.7Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,40,48,2022-12-29T03:46:26Z,2230000,False,,,0,,J. Poole Free Throw 1 of 2 (8 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
226,PT07M48.00S,2022-12-29T03:46:47.4Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,41,48,2022-12-29T03:46:47Z,2240000,False,,,0,,J. Poole Free Throw 2 of 2 (9 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
227,PT07M37.00S,2022-12-29T03:47:00.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,84.31340341655716,57.107843137254896,1610612762,41,48,2022-12-29T04:04:45Z,2250000,False,36.0,95.0,1,right,MISS K. Olynyk 10' fadeaway Shot,[203482],1610612762.0,UTA,fadeaway,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,10.14,Missed,,,,,,,,,,,,,,,,,,
228,PT07M32.00S,2022-12-29T03:47:05.8Z,2,REGULAR,rebound,offensive,[],1629012,,,1610612762,41,48,2022-12-29T04:04:45Z,2260000,False,,,0,,C. Sexton REBOUND (Off:2 Def:0),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,227.0,2.0,0.0,2.0,,,,,,,,,,,,,,
231,PT07M32.00S,2022-12-29T03:47:07.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,91.5407358738502,60.5392156862745,1610612762,41,50,2022-12-29T03:47:33Z,2270000,False,53.0,27.0,1,right,L. Markkanen Layup (18 PTS) (C. Sexton 3 AST),"[1628374, 1629012]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,,,,,,,18.0,C. Sexton,1629012.0,3.0,,,,,,,,
233,PT07M32.00S,2022-12-29T03:47:14.6Z,2,REGULAR,foul,personal,['1freethrow'],1630228,,,1610612762,41,50,2022-12-29T03:47:24Z,2290000,False,,,0,,J. Kuminga shooting personal FOUL (2 PF) (Markkanen 1 FT),"[1630228, 1628374]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,2.0,0.0,Markkanen,1628374.0,,,,
235,PT07M32.00S,2022-12-29T03:47:29.7Z,2,REGULAR,substitution,out,[],1629673,,,1610612762,41,50,2022-12-29T03:47:48Z,2310000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M32.00S,2022-12-29T03:47:29.7Z,2,REGULAR,substitution,in,[],1628978,,,1610612762,41,50,2022-12-29T03:47:48Z,2320000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M32.00S,2022-12-29T03:47:47.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628374,,,1610612762,41,50,2022-12-29T03:47:49Z,2330000,False,,,0,,MISS L. Markkanen Free Throw 1 of 1,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
238,PT07M30.00S,2022-12-29T03:47:49.7Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,41,50,2022-12-29T03:47:49Z,2340000,False,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,237.0,3.0,3.0,0.0,,,,,,,,,,,,,,
241,PT07M14.00S,2022-12-29T03:48:04.4Z,2,REGULAR,3pt,Jump Shot,[],1630228,12.171484888304862,2.2058823529411766,1610612744,41,50,2022-12-29T03:48:08Z,2350000,False,239.0,62.0,1,left,MISS J. Kuminga 24' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,24.69,Missed,,,,,,,,,,,,,,,,,,
242,PT07M11.00S,2022-12-29T03:48:07.4Z,2,REGULAR,rebound,defensive,[],201144,,,1610612762,41,50,2022-12-29T03:48:08Z,2360000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,241.0,1.0,1.0,0.0,,,,,,,,,,,,,,
243,PT06M58.00S,2022-12-29T03:48:23.3Z,2,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612762,41,50,2022-12-29T03:48:30Z,2370000,False,,,0,,J. Kuminga shooting personal FOUL (3 PF) (Olynyk 2 FT),"[1630228, 203482]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627526.0,,,,,,3.0,0.0,Olynyk,203482.0,,,,
245,PT06M58.00S,2022-12-29T03:48:41.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,41,50,2022-12-29T03:48:41Z,2390000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M58.00S,2022-12-29T03:50:44.4Z,2,REGULAR,substitution,out,[],1630228,,,1610612762,41,50,2022-12-29T03:51:10Z,2400000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M58.00S,2022-12-29T03:50:44.4Z,2,REGULAR,substitution,out,[],1628374,,,1610612762,41,50,2022-12-29T03:51:10Z,2410000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M58.00S,2022-12-29T03:50:44.4Z,2,REGULAR,substitution,in,[],1631116,,,1610612762,41,50,2022-12-29T03:51:10Z,2420000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M58.00S,2022-12-29T03:50:44.4Z,2,REGULAR,substitution,in,[],203903,,,1610612762,41,50,2022-12-29T03:51:10Z,2430000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M58.00S,2022-12-29T03:51:42.1Z,2,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,41,51,2022-12-29T03:51:42Z,2440000,False,,,0,,K. Olynyk Free Throw 1 of 2 (1 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
251,PT06M58.00S,2022-12-29T03:51:57.9Z,2,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,41,52,2022-12-29T03:51:57Z,2450000,False,,,0,,K. Olynyk Free Throw 2 of 2 (2 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
