actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT04M36.00S,2022-12-31T03:26:54.0Z,1,REGULAR,steal,,[],1628978,,,1610612744,24,12,2022-12-31T03:26:55Z,850000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
86,PT04M33.00S,2022-12-31T03:26:57.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,73.53810775295663,86.27450980392157,1610612744,27,12,2022-12-31T04:23:06Z,860000,False,181.0,196.0,1,right,K. Thompson 26' 3PT running (13 PTS) (D. DiVincenzo 2 AST),"[202691, 1628978]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.72,Made,13.0,,,,,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,
88,PT04M09.00S,2022-12-31T03:27:20.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,14.536793692509855,37.745098039215684,1610612757,27,12,2022-12-31T04:23:17Z,880000,False,61.0,84.0,1,left,MISS J. Grant 10' turnaround fadeaway Shot,[203924],1610612757.0,POR,turnaround fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,10.41,Missed,,,,,,,,,,,,,,,,,,
89,PT04M05.00S,2022-12-31T03:27:24.9Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,27,12,2022-12-31T04:23:17Z,890000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,88.0,2.0,2.0,0.0,,,,,,,,,,,,,
90,PT03M57.00S,2022-12-31T03:27:32.2Z,1,REGULAR,2pt,Jump Shot,[],1629673,77.21747700394218,28.186274509803923,1610612744,29,12,2022-12-31T03:27:35Z,900000,False,-109.0,162.0,1,right,J. Poole 19' step back Jump Shot (14 PTS),[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,19.51,Made,14.0,,,,,,,,,,,,,,,,,
91,PT03M32.00S,2022-12-31T03:27:57.8Z,1,REGULAR,3pt,Jump Shot,[],1631101,5.338370565045992,95.83333333333334,1610612757,29,12,2022-12-31T03:28:00Z,910000,False,-229.0,-2.0,1,left,MISS S. Sharpe 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
92,PT03M29.00S,2022-12-31T03:28:04.2Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612757,29,12,2022-12-31T03:28:04Z,920000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,91.0,2.0,1.0,1.0,,,,,,,,,,,,,
93,PT03M29.00S,2022-12-31T03:28:05.0Z,1,REGULAR,foul,personal,['2freethrow'],1630237,,,1610612757,29,12,2022-12-31T03:28:10Z,930000,False,,,0,,A. Lamb shooting personal FOUL (1 PF) (Hart 2 FT),"[1630237, 1628404]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204059.0,1.0,0.0,Hart,1628404.0,,
95,PT03M29.00S,2022-12-31T03:28:28.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628404,,,1610612757,29,12,2022-12-31T03:28:28Z,950000,False,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
96,PT03M29.00S,2022-12-31T03:28:28.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,29,12,2022-12-31T03:28:28Z,960000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,
97,PT03M29.00S,2022-12-31T03:28:29.3Z,1,REGULAR,substitution,out,[],1628978,,,1610612757,29,12,2022-12-31T03:28:34Z,970000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M29.00S,2022-12-31T03:28:29.3Z,1,REGULAR,substitution,out,[],1629673,,,1610612757,29,12,2022-12-31T03:28:34Z,980000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M29.00S,2022-12-31T03:28:29.3Z,1,REGULAR,substitution,in,[],1626172,,,1610612757,29,12,2022-12-31T03:28:34Z,990000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M29.00S,2022-12-31T03:28:29.3Z,1,REGULAR,substitution,in,[],1629660,,,1610612757,29,12,2022-12-31T03:28:34Z,1000000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M29.00S,2022-12-31T03:28:47.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628404,,,1610612757,29,13,2022-12-31T03:28:47Z,1010000,False,,,0,,J. Hart Free Throw 2 of 2 (1 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
102,PT03M15.00S,2022-12-31T03:29:03.0Z,1,REGULAR,3pt,Jump Shot,[],1630228,85.89027595269383,95.83333333333334,1610612744,29,13,2022-12-31T03:29:06Z,1020000,False,229.0,80.0,1,right,MISS J. Kuminga 24' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,24.28,Missed,,,,,,,,,,,,,,,,,,
103,PT03M14.00S,2022-12-31T03:29:04.0Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,29,13,2022-12-31T03:29:33Z,1030000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Right Corner 3,24+ Right,,,,102.0,2.0,1.0,1.0,,,,,,,,,,,,,
104,PT03M13.00S,2022-12-31T03:29:07.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,91.93495400788436,45.09803921568628,1610612744,31,13,2022-12-31T03:30:06Z,1040000,False,-25.0,23.0,1,right,K. Looney putback Layup (2 PTS),[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,3.38,Made,2.0,,,,,,,,,,,,,,,,,
106,PT02M57.00S,2022-12-31T03:29:21.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,8.492115637319317,39.46078431372549,1610612757,31,15,2022-12-31T03:29:25Z,1060000,False,53.0,27.0,1,left,T. Watford driving floating Jump Shot (3 PTS) (J. Grant 2 AST),"[1630570, 203924]",1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,5.94,Made,3.0,,,,,J. Grant,203924.0,2.0,,,,,,,,,,
108,PT02M38.00S,2022-12-31T03:29:40.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,82.7365308804205,47.05882352941176,1610612744,33,15,2022-12-31T03:29:44Z,1080000,False,-15.0,110.0,1,right,T. Jerome 11' driving floating Jump Shot (2 PTS) (J. Kuminga 1 AST),"[1629660, 1630228]",1610612744.0,GSW,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,11.08,Made,2.0,,,,,J. Kuminga,1630228.0,1.0,,,,,,,,,,
110,PT02M19.00S,2022-12-31T03:29:58.7Z,1,REGULAR,3pt,Jump Shot,[],1628404,33.85348226018397,48.529411764705884,1610612757,33,18,2022-12-31T03:30:01Z,1100000,False,7.0,266.0,1,left,J. Hart 26' 3PT  (4 PTS) (J. Grant 3 AST),"[1628404, 203924]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,26.58,Made,4.0,,,,,J. Grant,203924.0,3.0,,,,,,,,,,
112,PT02M07.00S,2022-12-31T03:30:11.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,86.67871222076215,42.40196078431372,1610612744,35,18,2022-12-31T04:23:32Z,1120000,False,-38.0,73.0,1,right,K. Thompson 8' fadeaway Jump Shot (15 PTS) (T. Jerome 1 AST),"[202691, 1629660]",1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,8.2,Made,15.0,,,,,T. Jerome,1629660.0,1.0,,,,,,,,,,
114,PT01M53.00S,2022-12-31T03:30:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,8.886333771353483,42.15686274509804,1610612757,35,18,2022-12-31T03:30:28Z,1140000,False,39.0,31.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,,
115,PT01M51.00S,2022-12-31T03:30:27.5Z,1,REGULAR,rebound,offensive,[],1631101,,,1610612757,35,18,2022-12-31T03:30:36Z,1150000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:0),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,114.0,1.0,0.0,1.0,,,,,,,,,,,,,
116,PT01M50.00S,2022-12-31T03:30:30.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631101,5.590000152587891,50.0,1610612757,35,20,2022-12-31T03:30:41Z,1160000,False,0.0,0.0,1,left,S. Sharpe tip DUNK (2 PTS),[1631101],1610612757.0,POR,tip,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
117,PT01M30.00S,2022-12-31T03:30:48.7Z,1,REGULAR,3pt,Jump Shot,[],202691,71.43561103810775,83.82352941176471,1610612744,35,20,2022-12-31T03:30:51Z,1170000,False,169.0,216.0,1,right,MISS K. Thompson 27' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
118,PT01M26.00S,2022-12-31T03:30:52.2Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,35,20,2022-12-31T03:30:52Z,1180000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,117.0,2.0,2.0,0.0,,,,,,,,,,,,,
119,PT01M23.00S,2022-12-31T03:31:01.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629660,,,1610612757,35,20,2022-12-31T03:31:06Z,1190000,False,,,0,,T. Jerome shooting personal FOUL (1 PF) (Hart 2 FT),"[1629660, 1628404]",1610612744.0,GSW,shooting,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,201246.0,1.0,0.0,Hart,1628404.0,,
121,PT01M23.00S,2022-12-31T03:31:21.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628404,,,1610612757,35,20,2022-12-31T03:31:21Z,1210000,False,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
122,PT01M23.00S,2022-12-31T03:31:21.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,35,20,2022-12-31T03:31:21Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,
123,PT01M23.00S,2022-12-31T03:31:24.9Z,1,REGULAR,substitution,out,[],202691,,,1610612757,35,20,2022-12-31T03:31:31Z,1230000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M23.00S,2022-12-31T03:31:24.9Z,1,REGULAR,substitution,out,[],203081,,,1610612757,35,20,2022-12-31T03:31:31Z,1240000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M23.00S,2022-12-31T03:31:24.9Z,1,REGULAR,substitution,in,[],1630541,,,1610612757,35,20,2022-12-31T03:31:31Z,1250000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M23.00S,2022-12-31T03:31:24.9Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,35,20,2022-12-31T03:31:31Z,1260000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M23.00S,2022-12-31T03:31:43.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628404,,,1610612757,35,20,2022-12-31T03:31:43Z,1270000,False,,,0,,MISS J. Hart Free Throw 2 of 2,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
128,PT01M21.00S,2022-12-31T03:31:44.4Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,35,20,2022-12-31T03:31:44Z,1280000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,
129,PT01M11.00S,2022-12-31T03:31:56.0Z,1,REGULAR,foul,personal,[],1630570,,,1610612744,35,20,2022-12-31T03:32:08Z,1290000,False,,,0,,T. Watford personal FOUL (1 PF),"[1630570, 1630228]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,201246.0,1.0,0.0,Kuminga,1630228.0,,
131,PT01M06.00S,2022-12-31T03:32:26.7Z,1,REGULAR,turnover,out-of-bounds,[],1629660,,,1610612744,35,20,2022-12-31T03:32:29Z,1310000,False,,,0,,T. Jerome lost ball out-of-bounds TURNOVER (1 TO),[1629660],1610612744.0,GSW,lost ball,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,201246.0,,,,,,
132,PT00M56.30S,2022-12-31T03:32:46.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612757,35,20,2022-12-31T03:32:52Z,1320000,False,,,0,,J. Kuminga personal FOUL (2 PF) (Simons 2 FT),"[1630228, 1629014]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627964.0,2.0,0.0,Simons,1629014.0,,
134,PT00M56.30S,2022-12-31T03:33:06.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629014,,,1610612757,35,21,2022-12-31T03:33:06Z,1340000,False,,,0,,A. Simons Free Throw 1 of 2 (1 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
135,PT00M56.30S,2022-12-31T03:33:19.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629014,,,1610612757,35,22,2022-12-31T03:33:19Z,1350000,False,,,0,,A. Simons Free Throw 2 of 2 (2 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
136,PT00M40.10S,2022-12-31T03:33:37.5Z,1,REGULAR,3pt,Jump Shot,[],1630237,81.94809461235218,6.127450980392156,1610612744,38,22,2022-12-31T03:33:40Z,1360000,False,-219.0,117.0,1,right,A. Lamb 24' 3PT step back (3 PTS) (J. Kuminga 2 AST),"[1630237, 1630228]",1610612744.0,GSW,step back,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,24.87,Made,3.0,,,,,J. Kuminga,1630228.0,2.0,,,,,,,,,,
138,PT00M33.10S,2022-12-31T03:33:58.3Z,1,REGULAR,3pt,Jump Shot,[],1630570,33.722076215505915,58.08823529411765,1610612757,38,25,2022-12-31T03:34:01Z,1380000,False,-40.0,264.0,1,left,T. Watford 26' 3PT  (6 PTS) (J. Hart 2 AST),"[1630570, 1628404]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,26.76,Made,6.0,,,,,J. Hart,1628404.0,2.0,,,,,,,,,,
140,PT00M21.00S,2022-12-31T03:34:14.9Z,1,REGULAR,3pt,Jump Shot,[],1630541,74.06373193166885,13.970588235294118,1610612744,38,25,2022-12-31T03:34:17Z,1400000,False,-180.0,191.0,1,right,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
141,PT00M19.20S,2022-12-31T03:34:16.7Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,38,25,2022-12-31T03:34:48Z,1410000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,140.0,3.0,2.0,1.0,,,,,,,,,,,,,
142,PT00M13.40S,2022-12-31T03:34:22.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629014,7.703679369250986,40.68627450980392,1610612757,38,25,2022-12-31T04:23:46Z,1420000,False,47.0,20.0,1,left,MISS A. Simons running Layup,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
143,PT00M11.30S,2022-12-31T03:34:24.5Z,1,REGULAR,rebound,offensive,[],1629014,,,1610612757,38,25,2022-12-31T03:34:51Z,1430000,False,,,0,,A. Simons REBOUND (Off:1 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,142.0,3.0,2.0,1.0,,,,,,,,,,,,,
144,PT00M09.30S,2022-12-31T03:34:29.2Z,1,REGULAR,violation,kicked ball,[],1629660,,,1610612757,38,25,2022-12-31T03:34:32Z,1440000,False,,,0,,T. Jerome kicked ball VIOLATION,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,
145,PT00M09.30S,2022-12-31T03:34:36.9Z,1,REGULAR,substitution,out,[],1629660,,,1610612757,38,25,2022-12-31T03:34:44Z,1450000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M09.30S,2022-12-31T03:34:36.9Z,1,REGULAR,substitution,in,[],203110,,,1610612757,38,25,2022-12-31T03:34:44Z,1460000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M03.00S,2022-12-31T03:35:03.0Z,1,REGULAR,foul,offensive,[],203924,,,1610612757,38,25,2022-12-31T03:35:06Z,1470000,False,,,0,,J. Grant charge offensive FOUL (1 PF),"[203924, 203110]",1610612757.0,POR,charge,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,204059.0,1.0,0.0,Green,203110.0,,
149,PT00M03.00S,2022-12-31T03:35:03.0Z,1,REGULAR,turnover,offensive foul,[],203924,,,1610612757,38,25,2022-12-31T03:35:03Z,1490000,False,,,0,,J. Grant offensive foul TURNOVER (2 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,,,204059.0,,,,,,
150,PT00M03.00S,2022-12-31T03:35:09.7Z,1,REGULAR,substitution,out,[],1630228,,,1610612744,38,25,2022-12-31T03:35:17Z,1500000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M03.00S,2022-12-31T03:35:09.7Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,38,25,2022-12-31T03:35:17Z,1510000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M03.00S,2022-12-31T03:35:09.7Z,1,REGULAR,substitution,in,[],1629673,,,1610612744,38,25,2022-12-31T03:35:17Z,1520000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M03.00S,2022-12-31T03:35:09.7Z,1,REGULAR,substitution,in,[],1629660,,,1610612744,38,25,2022-12-31T03:35:17Z,1530000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M03.00S,2022-12-31T03:35:22.5Z,1,REGULAR,substitution,out,[],203110,,,1610612744,38,25,2022-12-31T03:35:32Z,1540000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M03.00S,2022-12-31T03:35:22.5Z,1,REGULAR,substitution,in,[],202691,,,1610612744,38,25,2022-12-31T03:35:32Z,1550000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M00.10S,2022-12-31T03:35:41.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629660,53.03876478318003,15.441176470588236,1610612744,41,25,2022-12-31T03:38:17Z,1560000,False,-173.0,389.0,1,right,T. Jerome 42' 3PT pullup (5 PTS),[1629660],1610612744.0,GSW,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,42.56,Made,5.0,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2022-12-31T03:35:55.1Z,1,REGULAR,period,end,[],0,,,1610612757,41,25,2022-12-31T03:35:55Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-12-31T03:38:39.4Z,2,REGULAR,substitution,out,['startperiod'],202691,,,1610612757,41,25,2022-12-31T03:38:58Z,1590000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-12-31T03:38:39.4Z,2,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,41,25,2022-12-31T03:38:58Z,1600000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-12-31T03:38:39.4Z,2,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,41,25,2022-12-31T03:38:58Z,1610000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-12-31T03:38:39.4Z,2,REGULAR,substitution,out,['startperiod'],1628404,,,1610612757,41,25,2022-12-31T03:38:58Z,1620000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-12-31T03:38:39.4Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612757,41,25,2022-12-31T03:38:58Z,1630000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-12-31T03:38:39.4Z,2,REGULAR,substitution,in,['startperiod'],203081,,,1610612757,41,25,2022-12-31T03:38:58Z,1640000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-12-31T03:38:39.4Z,2,REGULAR,substitution,in,['startperiod'],1629234,,,1610612757,41,25,2022-12-31T03:38:58Z,1650000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-12-31T03:38:39.4Z,2,REGULAR,substitution,in,['startperiod'],1631133,,,1610612757,41,25,2022-12-31T03:38:58Z,1660000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-12-31T03:38:55.8Z,2,REGULAR,period,start,[],0,,,1610612757,41,25,2022-12-31T03:38:58Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M40.00S,2022-12-31T03:39:14.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629014,12.302890932982917,43.872549019607845,1610612757,41,27,2022-12-31T03:39:17Z,1680000,False,31.0,63.0,1,left,A. Simons 7' driving Hook (4 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,7.01,Made,4.0,,,,,,,,,,,,,,,,,
169,PT11M38.00S,2022-12-31T03:39:21.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,41,27,2022-12-31T03:39:23Z,1690000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,
170,PT11M26.00S,2022-12-31T03:39:39.8Z,2,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,41,27,2022-12-31T03:39:42Z,1700000,False,,,0,,J. Poole lost ball out-of-bounds TURNOVER (2 TO),[1629673],1610612744.0,GSW,lost ball,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,204059.0,,,,,,
172,PT11M16.00S,2022-12-31T03:39:55.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629014,12.040078843626807,72.05882352941177,1610612757,41,29,2022-12-31T03:39:59Z,1720000,False,-110.0,61.0,1,left,A. Simons 12' step back Jump Shot (6 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,12.59,Made,6.0,,,,,,,,,,,,,,,,,
