actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
363,PT00M02.30S,2022-12-03T04:12:36.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,25.706307490144546,85.5392156862745,1610612744,63,52,2022-12-03T04:12:42Z,3590000,False,-178.0,189.0,1,left,D. DiVincenzo 25' 3PT  (5 PTS) (D. Green 6 AST),"[1628978, 203110]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.95,Made,5.0,,,,,,,,,,,D. Green,203110.0,6.0,,,,
365,PT00M00.00S,2022-12-03T04:12:45.9Z,2,REGULAR,period,end,[],0,,,1610612741,63,52,2022-12-03T04:12:45Z,3610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-12-03T04:27:45.6Z,3,REGULAR,substitution,out,['startperiod'],1628978,,,1610612741,63,52,2022-12-03T04:27:58Z,3620000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-12-03T04:27:45.6Z,3,REGULAR,substitution,out,['startperiod'],1630237,,,1610612741,63,52,2022-12-03T04:27:58Z,3630000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-12-03T04:27:45.6Z,3,REGULAR,substitution,out,['startperiod'],1630245,,,1610612741,63,52,2022-12-03T04:27:58Z,3640000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-12-03T04:27:45.6Z,3,REGULAR,substitution,in,['startperiod'],203952,,,1610612741,63,52,2022-12-03T04:27:58Z,3650000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-12-03T04:27:45.6Z,3,REGULAR,substitution,in,['startperiod'],201939,,,1610612741,63,52,2022-12-03T04:27:58Z,3660000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-12-03T04:27:45.6Z,3,REGULAR,substitution,in,['startperiod'],1629750,,,1610612741,63,52,2022-12-03T04:27:58Z,3670000,False,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-12-03T04:28:27.7Z,3,REGULAR,period,start,[],0,,,1610612741,63,52,2022-12-03T04:28:27Z,3680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT11M39.00S,2022-12-03T04:28:47.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,17.16491458607096,48.03921568627451,1610612741,63,54,2022-12-03T04:28:53Z,3690000,False,10.0,109.0,1,left,D. DeRozan 10' fadeaway Jump Shot (5 PTS),[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,10.93,Made,5.0,,,,,,,,,,,,,,,,,
375,PT11M23.00S,2022-12-03T04:29:08.5Z,3,REGULAR,foul,offensive,[],201939,,,1610612744,63,54,2022-12-03T04:29:16Z,3710000,False,,,0,,S. Curry offensive FOUL (3 PF),"[201939, 201942]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,202037.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,,,,
377,PT11M23.00S,2022-12-03T04:29:08.5Z,3,REGULAR,turnover,offensive foul,[],201939,,,1610612744,63,54,2022-12-03T04:29:08Z,3730000,False,,,0,,S. Curry offensive foul TURNOVER (5 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,202037.0,,,,,,,,,5.0,,,,,,,
378,PT11M14.00S,2022-12-03T04:29:30.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,10.200394218134035,54.65686274509803,1610612741,63,54,2022-12-03T04:29:39Z,3740000,False,-23.0,43.0,1,left,MISS D. DeRozan driving Layup,[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
379,PT11M13.00S,2022-12-03T04:29:31.1Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,63,54,2022-12-03T04:29:39Z,3750000,False,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,378.0,5.0,5.0,0.0,,,,,,,,
380,PT11M07.00S,2022-12-03T04:29:38.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,82.7365308804205,52.20588235294118,1610612744,63,54,2022-12-03T04:29:44Z,3760000,False,11.0,110.0,1,right,MISS D. Green 11' floating Shot,[203110],1610612744.0,GSW,floating,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,11.03,Missed,,,,,,,,,,,,,,,,,,
381,PT11M03.00S,2022-12-03T04:29:42.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,63,54,2022-12-03T04:29:44Z,3770000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,380.0,5.0,5.0,0.0,,,,,,,,
384,PT11M00.00S,2022-12-03T04:30:00.4Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612741,63,54,2022-12-03T04:30:07Z,3790000,False,,,0,,D. Green shooting personal FOUL (1 PF) (LaVine 2 FT),"[203110, 203897]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,2715.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,,,
386,PT11M00.00S,2022-12-03T04:30:14.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,63,55,2022-12-03T04:30:14Z,3810000,False,,,0,,Z. LaVine Free Throw 1 of 2 (11 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
387,PT11M00.00S,2022-12-03T04:30:14.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,63,55,2022-12-03T04:30:30Z,3820000,False,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
388,PT10M58.00S,2022-12-03T04:30:16.7Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,63,55,2022-12-03T04:30:30Z,3830000,False,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,387.0,4.0,4.0,0.0,,,,,,,,
389,PT10M47.00S,2022-12-03T04:30:42.4Z,3,REGULAR,foul,personal,[],201942,,,1610612744,63,55,2022-12-03T04:30:47Z,3840000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1626172]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,2715.0,1.0,0.0,Looney,1626172.0,,,,,,,,,,,,
391,PT10M39.00S,2022-12-03T04:31:10.4Z,3,REGULAR,3pt,Jump Shot,[],203952,65.52233902759527,30.14705882352941,1610612744,66,55,2022-12-03T04:31:14Z,3860000,False,-99.0,272.0,1,right,A. Wiggins 28' 3PT  (10 PTS) (K. Looney 1 AST),"[203952, 1626172]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,28.92,Made,10.0,,,,,,,,,,,K. Looney,1626172.0,1.0,,,,
393,PT10M25.00S,2022-12-03T04:31:28.0Z,3,REGULAR,foul,offensive,[],1629750,,,1610612741,66,55,2022-12-03T04:31:33Z,3880000,False,,,0,,J. Green charge offensive FOUL (2 PF),"[1629750, 201939]",1610612741.0,CHI,charge,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,2715.0,2.0,0.0,Curry,201939.0,,,,,,,,,,,,
395,PT10M25.00S,2022-12-03T04:31:28.0Z,3,REGULAR,turnover,offensive foul,[],1629750,,,1610612741,66,55,2022-12-03T04:31:28Z,3900000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,2715.0,,,,,,,,,1.0,,,,,,,
396,PT10M16.00S,2022-12-03T04:31:52.4Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,66,55,2022-12-03T04:31:55Z,3910000,False,,,0,,D. Green bad pass TURNOVER (3 TO),"[203110, 1629750]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,3.0,,,,Green,1629750.0,,
397,PT10M16.00S,2022-12-03T04:31:52.4Z,3,REGULAR,steal,,[],1629750,,,1610612741,66,55,2022-12-03T04:31:53Z,3920000,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
398,PT10M12.00S,2022-12-03T04:31:56.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,10.068988173455978,54.166666666666664,1610612741,66,55,2022-12-03T04:32:06Z,3930000,False,-21.0,42.0,1,left,MISS J. Green running Layup,[1629750],1610612741.0,CHI,running,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.7,Missed,,,,,,,,,,,,,,,,,,
399,PT10M10.00S,2022-12-03T04:31:58.6Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,66,55,2022-12-03T04:32:06Z,3940000,False,,,0,,K. Looney REBOUND (Off:0 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,398.0,5.0,5.0,0.0,,,,,,,,
400,PT10M07.00S,2022-12-03T04:32:02.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,72.48685939553219,85.29411764705883,1610612744,66,55,2022-12-03T04:32:09Z,3950000,False,176.0,206.0,1,right,MISS K. Thompson 27' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
401,PT10M04.00S,2022-12-03T04:32:05.0Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,66,55,2022-12-03T04:32:09Z,3960000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,400.0,3.0,3.0,0.0,,,,,,,,
402,PT09M54.00S,2022-12-03T04:32:14.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629750,7.440867279894875,42.64705882352941,1610612741,66,57,2022-12-03T04:32:18Z,3970000,False,37.0,17.0,1,left,J. Green driving DUNK (6 PTS) (D. DeRozan 3 AST),"[1629750, 201942]",1610612741.0,CHI,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.07,Made,6.0,,,,,,,,,,,D. DeRozan,201942.0,3.0,,,,
404,PT09M34.00S,2022-12-03T04:32:35.2Z,3,REGULAR,2pt,Jump Shot,[],203952,82.7365308804205,18.627450980392158,1610612744,66,57,2022-12-03T04:32:39Z,3990000,False,-157.0,110.0,1,right,MISS A. Wiggins 19' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left,19.15,Missed,,,,,,,,,,,,,,,,,,
405,PT09M31.00S,2022-12-03T04:32:38.2Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,66,57,2022-12-03T04:32:39Z,4000000,False,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Left,,,,,,,,,404.0,6.0,5.0,1.0,,,,,,,,
406,PT09M27.00S,2022-12-03T04:32:42.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202691,89.56964520367937,95.83333333333334,1610612744,66,57,2022-12-03T04:32:46Z,4010000,False,229.0,46.0,1,right,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.37,Missed,,,,,,,,,,,,,,,,,,
407,PT09M24.00S,2022-12-03T04:32:45.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,66,57,2022-12-03T04:32:46Z,4020000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,,,,,,,,,406.0,6.0,6.0,0.0,,,,,,,,
408,PT09M17.00S,2022-12-03T04:32:51.8Z,3,REGULAR,2pt,Jump Shot,[],203897,11.645860709592641,77.69607843137256,1610612741,66,57,2022-12-03T04:33:00Z,4030000,False,-138.0,57.0,1,left,MISS Z. LaVine 14' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,14.98,Missed,,,,,,,,,,,,,,,,,,
409,PT09M15.00S,2022-12-03T04:32:53.8Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,66,57,2022-12-03T04:33:00Z,4040000,False,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,408.0,5.0,5.0,0.0,,,,,,,,
410,PT09M02.00S,2022-12-03T04:33:06.9Z,3,REGULAR,2pt,Jump Shot,[],201939,86.5473061760841,66.66666666666666,1610612744,68,57,2022-12-03T04:33:11Z,4050000,False,83.0,74.0,1,right,S. Curry 11' driving bank Jump Shot (14 PTS),[201939],1610612744.0,GSW,driving bank,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,11.14,Made,14.0,,,,,,,,,,,,,,,,,
411,PT08M49.00S,2022-12-03T04:33:19.5Z,3,REGULAR,3pt,Jump Shot,[],203897,30.699737187910642,71.07843137254902,1610612741,68,57,2022-12-03T04:33:24Z,4060000,False,-105.0,236.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
412,PT08M47.00S,2022-12-03T04:33:21.5Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,68,57,2022-12-03T04:33:24Z,4070000,False,,,0,,K. Looney REBOUND (Off:1 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,,,411.0,7.0,6.0,1.0,,,,,,,,
413,PT08M37.00S,2022-12-03T04:33:32.1Z,3,REGULAR,3pt,Jump Shot,[],203952,68.41327201051249,74.50980392156863,1610612744,68,57,2022-12-03T04:33:36Z,4080000,False,123.0,244.0,1,right,MISS A. Wiggins 27' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,27.34,Missed,,,,,,,,,,,,,,,,,,
414,PT08M34.00S,2022-12-03T04:33:35.1Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,68,57,2022-12-03T04:33:36Z,4090000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,413.0,4.0,4.0,0.0,,,,,,,,
415,PT08M19.00S,2022-12-03T04:33:49.5Z,3,REGULAR,3pt,Jump Shot,[],1627936,22.421156373193167,7.598039215686274,1610612741,68,57,2022-12-03T04:33:53Z,4100000,False,212.0,158.0,1,left,MISS A. Caruso 26' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
416,PT08M16.00S,2022-12-03T04:33:52.5Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,68,57,2022-12-03T04:33:53Z,4110000,False,,,0,,S. Curry REBOUND (Off:0 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,415.0,6.0,6.0,0.0,,,,,,,,
417,PT08M09.00S,2022-12-03T04:33:56.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203110,91.27792378449409,41.17647058823529,1610612744,70,57,2022-12-03T04:39:34Z,4120000,False,-44.0,29.0,1,right,D. Green running Layup (5 PTS) (S. Curry 5 AST),"[203110, 201939]",1610612744.0,GSW,running,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.31,Made,5.0,,,,,,,,,,,S. Curry,201939.0,5.0,,,,
419,PT08M09.00S,2022-12-03T04:34:04.2Z,3,REGULAR,foul,personal,['1freethrow'],201942,,,1610612744,70,57,2022-12-03T04:34:12Z,4140000,False,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Green 1 FT),"[201942, 203110]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,1627541.0,2.0,0.0,Green,203110.0,,,,,,,,,,,,
421,PT08M09.00S,2022-12-03T04:34:48.7Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],203110,,,1610612744,71,57,2022-12-03T04:36:18Z,4160000,False,,,0,,D. Green Free Throw 1 of 1 (6 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
422,PT07M59.00S,2022-12-03T04:35:02.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,7.046649145860711,40.19607843137255,1610612741,71,59,2022-12-03T04:35:05Z,4170000,False,49.0,14.0,1,left,Z. LaVine Layup (13 PTS) (A. Caruso 6 AST),"[203897, 1627936]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,13.0,,,,,,,,,,,A. Caruso,1627936.0,6.0,,,,
424,PT07M53.00S,2022-12-03T04:35:09.2Z,3,REGULAR,violation,kicked ball,[],1629750,,,1610612744,71,59,2022-12-03T04:35:15Z,4190000,False,,,0,,J. Green kicked ball VIOLATION,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,1627541.0,,,,,,,,,,,,,,,,
425,PT07M45.00S,2022-12-03T04:35:33.5Z,3,REGULAR,3pt,Jump Shot,[],201939,69.20170827858082,84.31372549019608,1610612744,74,59,2022-12-03T04:35:38Z,4200000,False,172.0,237.0,1,right,S. Curry 29' 3PT  (17 PTS) (K. Thompson 3 AST),"[201939, 202691]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,29.26,Made,17.0,,,,,,,,,,,K. Thompson,202691.0,3.0,,,,
427,PT07M26.00S,2022-12-03T04:35:52.2Z,3,REGULAR,2pt,Jump Shot,[],201942,12.828515111695138,70.34313725490196,1610612741,74,59,2022-12-03T04:35:56Z,4220000,False,-102.0,68.0,1,left,MISS D. DeRozan 12' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,12.24,Missed,,,,,,,,,,,,,,,,,,
428,PT07M23.00S,2022-12-03T04:35:55.2Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,74,59,2022-12-03T04:35:56Z,4230000,False,,,0,,K. Looney REBOUND (Off:1 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,,,,,,,427.0,8.0,7.0,1.0,,,,,,,,
429,PT07M15.00S,2022-12-03T04:36:05.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,93.24901445466492,58.333333333333336,1610612744,76,59,2022-12-03T04:36:15Z,4240000,False,42.0,11.0,1,right,K. Looney Layup (7 PTS) (K. Thompson 4 AST),"[1626172, 202691]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,4.31,Made,7.0,,,,,,,,,,,K. Thompson,202691.0,4.0,,,,
431,PT07M14.00S,2022-12-03T04:36:10.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,76,59,2022-12-03T04:36:10Z,4260000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT07M00.00S,2022-12-03T04:39:45.3Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612741,76,59,2022-12-03T04:39:51Z,4270000,False,,,0,,D. Green shooting personal FOUL (2 PF) (DeRozan 2 FT),"[203110, 201942]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,202037.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,,,,
434,PT07M00.00S,2022-12-03T04:40:15.9Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,76,60,2022-12-03T04:40:15Z,4290000,False,,,0,,D. DeRozan Free Throw 1 of 2 (6 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
435,PT07M00.00S,2022-12-03T04:40:17.6Z,3,REGULAR,substitution,out,[],1627936,,,1610612741,76,60,2022-12-03T04:40:24Z,4300000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT07M00.00S,2022-12-03T04:40:17.6Z,3,REGULAR,substitution,out,[],1629750,,,1610612741,76,60,2022-12-03T04:40:24Z,4310000,False,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT07M00.00S,2022-12-03T04:40:17.6Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,76,60,2022-12-03T04:40:24Z,4320000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT07M00.00S,2022-12-03T04:40:17.6Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,76,60,2022-12-03T04:40:24Z,4330000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT07M00.00S,2022-12-03T04:40:34.6Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,76,61,2022-12-03T04:40:34Z,4340000,False,,,0,,D. DeRozan Free Throw 2 of 2 (7 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
440,PT06M46.00S,2022-12-03T04:40:50.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,88.51839684625493,53.18627450980392,1610612744,78,61,2022-12-03T04:40:55Z,4350000,False,16.0,55.0,1,right,A. Wiggins cutting DUNK (12 PTS) (D. Green 7 AST),"[203952, 203110]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,12.0,,,,,,,,,,,D. Green,203110.0,7.0,,,,
442,PT06M30.00S,2022-12-03T04:41:06.7Z,3,REGULAR,2pt,Jump Shot,[],202696,5.863994743758213,24.019607843137255,1610612741,78,63,2022-12-03T04:41:11Z,4370000,False,130.0,3.0,1,left,N. Vucevic 12' Jump Shot (17 PTS) (A. Dosunmu 2 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,12.99,Made,17.0,,,,,,,,,,,A. Dosunmu,1630245.0,2.0,,,,
444,PT06M21.00S,2022-12-03T04:41:17.0Z,3,REGULAR,3pt,Jump Shot,[],203110,95.3515111695138,3.9215686274509802,1610612744,78,63,2022-12-03T04:41:21Z,4390000,False,-230.0,-9.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
445,PT06M16.00S,2022-12-03T04:41:22.0Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,78,63,2022-12-03T04:41:21Z,4400000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,,,,,,444.0,4.0,4.0,0.0,,,,,,,,
446,PT06M03.00S,2022-12-03T04:41:34.1Z,3,REGULAR,2pt,Jump Shot,[],1630172,23.603810775295663,47.794117647058826,1610612741,78,63,2022-12-03T04:41:39Z,4410000,False,11.0,169.0,1,left,MISS P. Williams 16' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Center,16.98,Missed,,,,,,,,,,,,,,,,,,
447,PT06M00.00S,2022-12-03T04:41:37.1Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,78,63,2022-12-03T04:41:39Z,4420000,False,,,0,,S. Curry REBOUND (Off:0 Def:7),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,,,,446.0,7.0,7.0,0.0,,,,,,,,
448,PT05M49.00S,2022-12-03T04:41:48.2Z,3,REGULAR,3pt,Jump Shot,[],202691,75.77201051248358,9.313725490196079,1610612744,81,63,2022-12-03T04:41:52Z,4430000,False,-203.0,175.0,1,right,K. Thompson 26' 3PT pullup (17 PTS) (K. Looney 2 AST),"[202691, 1626172]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.85,Made,17.0,,,,,,,,,,,K. Looney,1626172.0,2.0,,,,
450,PT05M36.00S,2022-12-03T04:42:00.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202696,34.641918528252305,41.42156862745098,1610612741,81,63,2022-12-03T04:42:06Z,4450000,False,43.0,273.0,1,left,MISS N. Vucevic 27' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,27.64,Missed,,,,,,,,,,,,,,,,,,
