actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
87,PT04M15.00S,2024-03-30T23:56:35.6Z,1,REGULAR,3pt,Jump Shot,[],203114,32.013797634691194,49.50980392156863,1610612749,21,25,2024-03-30T23:56:41Z,860000,False,2.0,248.0,1,left,K. Middleton 24' 3PT pullup (10 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,,,,Made,10.0,24.84,,,,,,,,,,,,
88,PT04M15.00S,2024-03-30T23:56:40.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,21,25,2024-03-30T23:56:40Z,870000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M03.00S,2024-03-30T23:59:56.7Z,1,REGULAR,foul,offensive,[],1628981,,,1610612737,21,25,2024-03-31T00:00:03Z,880000,False,,,0,,B. Fernando off-the-ball offensive FOUL (1 PF),"[1628981, 201976]",1610612737.0,ATL,off-the-ball,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Right Center,1626301.0,1.0,0.0,Beverley,201976.0,,,,,,,,,,,,,,,
92,PT04M03.00S,2024-03-30T23:59:56.7Z,1,REGULAR,turnover,offensive foul,[],1628981,,,1610612737,21,25,2024-03-30T23:59:56Z,900000,False,,,0,,B. Fernando offensive foul TURNOVER (1 TO),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Right Center,1626301.0,,,,,,,,,,,,,,,1.0,,,,
93,PT03M53.00S,2024-03-31T00:00:19.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626171,6.521024967148489,49.754901960784316,1610612749,21,27,2024-03-31T00:00:23Z,910000,False,1.0,9.0,1,left,B. Portis alley-oop DUNK (4 PTS) (K. Middleton 3 AST),"[1626171, 203114]",1610612749.0,MIL,alley-oop,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.89,K. Middleton,203114.0,3.0,,,,,,,,,
95,PT03M32.00S,2024-03-31T00:00:40.5Z,1,REGULAR,2pt,Jump Shot,[],1629631,77.08607095926413,24.019607843137255,1610612737,21,27,2024-03-31T00:00:45Z,930000,False,-130.0,163.0,1,right,MISS D. Hunter 20' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,20.84,,,,,,,,,,,,
96,PT03M29.00S,2024-03-31T00:00:43.5Z,1,REGULAR,rebound,defensive,[],201976,,,1610612749,21,27,2024-03-31T00:00:45Z,940000,False,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,95.0,2.0,2.0,0.0,,,,,
98,PT03M08.00S,2024-03-31T00:01:15.0Z,1,REGULAR,2pt,Jump Shot,[],203114,27.283180026281208,46.81372549019608,1610612749,21,29,2024-03-31T00:01:19Z,960000,False,16.0,204.0,1,left,K. Middleton 20' pullup Jump Shot (12 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,Made,12.0,20.46,,,,,,,,,,,,
99,PT02M52.00S,2024-03-31T00:01:31.3Z,1,REGULAR,3pt,Jump Shot,[],1630249,86.5473061760841,3.431372549019608,1610612737,24,29,2024-03-31T00:01:36Z,970000,False,-233.0,74.0,1,right,V. Krejci 24' 3PT  (3 PTS) (G. Mathews 1 AST),"[1630249, 1629726]",1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,24.43,G. Mathews,1629726.0,1.0,,,,,,,,,
101,PT02M34.00S,2024-03-31T00:01:49.6Z,1,REGULAR,2pt,Hook,[],1626171,13.485545335085414,67.40196078431373,1610612749,24,31,2024-03-31T00:01:59Z,990000,False,-87.0,74.0,1,left,B. Portis 11' turnaround Hook (6 PTS) (M. Beasley 2 AST),"[1626171, 1627736]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,Made,6.0,11.44,M. Beasley,1627736.0,2.0,,,,,,,,,
102,PT02M19.00S,2024-03-31T00:02:05.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,93.11760840998686,48.77450980392157,1610612737,24,31,2024-03-31T00:02:10Z,1000000,False,-6.0,12.0,1,right,MISS B. Fernando cutting Layup,[1628981],1610612737.0,ATL,cutting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.36,,,,,,,,,,,,
103,PT02M16.00S,2024-03-31T00:02:08.0Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612749,24,31,2024-03-31T00:02:10Z,1010000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,102.0,1.0,1.0,0.0,,,,,
104,PT02M03.00S,2024-03-31T00:02:21.4Z,1,REGULAR,2pt,Jump Shot,[],1626171,19.66162943495401,27.450980392156865,1610612749,24,31,2024-03-31T00:02:28Z,1020000,False,113.0,132.0,1,left,MISS B. Portis 17' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,17.38,,,,,,,,,,,,
105,PT01M57.00S,2024-03-31T00:02:27.4Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,24,31,2024-03-31T00:02:28Z,1030000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,104.0,3.0,3.0,0.0,,,,,
106,PT01M49.00S,2024-03-31T00:02:34.7Z,1,REGULAR,2pt,Jump Shot,[],1627749,83.13074901445466,17.401960784313726,1610612737,26,31,2024-03-31T00:02:40Z,1040000,False,-163.0,106.0,1,right,D. Murray 19' pullup Jump Shot (11 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left,,,,,,Made,11.0,19.45,,,,,,,,,,,,
107,PT01M34.00S,2024-03-31T00:02:48.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,10.33180026281209,46.32352941176471,1610612749,26,31,2024-03-31T00:02:54Z,1050000,False,18.0,45.0,1,left,MISS B. Portis turnaround Hook,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.82,,,,,,,,,,,,
108,PT01M31.00S,2024-03-31T00:02:51.9Z,1,REGULAR,rebound,defensive,[],1630249,,,1610612737,26,31,2024-03-31T00:02:54Z,1060000,False,,,0,,V. Krejci REBOUND (Off:0 Def:1),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,107.0,1.0,1.0,0.0,,,,,
109,PT01M14.00S,2024-03-31T00:03:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,89.83245729303549,48.03921568627451,1610612737,28,31,2024-03-31T00:03:13Z,1070000,False,-10.0,43.0,1,right,V. Krejci driving finger roll Layup (5 PTS),[1630249],1610612737.0,ATL,driving finger roll,,,Krejci,V. Krejci,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,4.42,,,,,,,,,,,,
111,PT01M02.00S,2024-03-31T00:03:35.6Z,1,REGULAR,substitution,out,[],1629631,,,1610612749,28,31,2024-03-31T00:03:51Z,1090000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT01M02.00S,2024-03-31T00:03:35.6Z,1,REGULAR,substitution,out,[],201572,,,1610612749,28,31,2024-03-31T00:03:51Z,1100000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M02.00S,2024-03-31T00:03:35.6Z,1,REGULAR,substitution,out,[],201976,,,1610612749,28,31,2024-03-31T00:03:51Z,1110000,False,,,0,,SUB out: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M02.00S,2024-03-31T00:03:35.6Z,1,REGULAR,substitution,out,[],203114,,,1610612749,28,31,2024-03-31T00:03:51Z,1120000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M02.00S,2024-03-31T00:03:35.6Z,1,REGULAR,substitution,in,[],203992,,,1610612749,28,31,2024-03-31T00:03:51Z,1130000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M02.00S,2024-03-31T00:03:35.6Z,1,REGULAR,substitution,in,[],203109,,,1610612749,28,31,2024-03-31T00:03:51Z,1140000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M02.00S,2024-03-31T00:03:35.6Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,28,31,2024-03-31T00:03:51Z,1150000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M02.00S,2024-03-31T00:03:35.6Z,1,REGULAR,substitution,in,[],203507,,,1610612749,28,31,2024-03-31T00:03:51Z,1160000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT00M57.40S,2024-03-31T00:04:07.7Z,1,REGULAR,3pt,Jump Shot,[],1627736,32.933639947437584,57.107843137254896,1610612749,28,31,2024-03-31T00:04:12Z,1170000,False,-36.0,257.0,1,left,MISS M. Beasley 25' pullup 3PT,[1627736],1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.95,,,,,,,,,,,,
121,PT00M55.40S,2024-03-31T00:04:09.7Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,28,31,2024-03-31T00:04:12Z,1180000,False,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,120.0,4.0,4.0,0.0,,,,,
122,PT00M43.20S,2024-03-31T00:04:22.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628981,86.81011826544021,50.0,1610612737,28,31,2024-03-31T00:04:28Z,1190000,False,0.0,71.0,1,right,MISS B. Fernando 7' Hook,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.15,,,,,,,,,,,,
123,PT00M39.80S,2024-03-31T00:04:26.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,28,31,2024-03-31T00:04:28Z,1200000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,
124,PT00M36.60S,2024-03-31T00:04:31.7Z,1,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612749,28,31,2024-03-31T00:05:13Z,1210000,False,,,0,,V. Krejci shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630249, 203507]",1610612737.0,ATL,shooting,,,Krejci,V. Krejci,,,,,Restricted Area,0-8 Center,1198.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
126,PT00M36.60S,2024-03-31T00:05:14.5Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,28,32,2024-03-31T00:05:14Z,1230000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
127,PT00M36.60S,2024-03-31T00:05:16.9Z,1,REGULAR,substitution,out,[],1627736,,,1610612749,28,32,2024-03-31T00:05:29Z,1240000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT00M36.60S,2024-03-31T00:05:16.9Z,1,REGULAR,substitution,in,[],1631260,,,1610612749,28,32,2024-03-31T00:05:29Z,1250000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT00M36.60S,2024-03-31T00:05:39.6Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,28,33,2024-03-31T00:05:39Z,1260000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
130,PT00M30.50S,2024-03-31T00:05:49.6Z,1,REGULAR,3pt,Jump Shot,[],1627749,69.46452036793693,70.09803921568627,1610612737,28,33,2024-03-31T00:05:54Z,1270000,False,100.0,235.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.51,,,,,,,,,,,,
131,PT00M27.70S,2024-03-31T00:05:52.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,28,33,2024-03-31T00:05:54Z,1280000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,130.0,4.0,4.0,0.0,,,,,
132,PT00M11.30S,2024-03-31T00:06:08.7Z,1,REGULAR,3pt,Jump Shot,[],1626192,32.802233902759525,41.66666666666667,1610612749,28,33,2024-03-31T00:06:15Z,1290000,False,42.0,256.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.92,,,,,,,,,,,,
133,PT00M08.50S,2024-03-31T00:06:11.5Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,28,33,2024-03-31T00:06:19Z,1300000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,132.0,4.0,3.0,1.0,,,,,
134,PT00M02.00S,2024-03-31T00:06:20.8Z,1,REGULAR,3pt,Jump Shot,[],1629726,68.41327201051249,46.32352941176471,1610612737,28,33,2024-03-31T00:08:02Z,1310000,False,-18.0,244.0,1,right,MISS G. Mathews 24' pullup 3PT,[1629726],1610612737.0,ATL,pullup,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.51,,,,,,,,,,,,
135,PT00M00.20S,2024-03-31T00:06:22.6Z,1,REGULAR,rebound,offensive,[],1628981,,,1610612737,28,33,2024-03-31T00:08:02Z,1320000,False,,,0,,B. Fernando REBOUND (Off:1 Def:0),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,134.0,1.0,0.0,1.0,,,,,
136,PT00M00.00S,2024-03-31T00:06:26.7Z,1,REGULAR,period,end,[],0,,,1610612737,28,33,2024-03-31T00:06:26Z,1330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2024-03-31T00:08:26.1Z,2,REGULAR,substitution,out,['startperiod'],1627749,,,1610612737,28,33,2024-03-31T00:08:46Z,1340000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2024-03-31T00:08:26.1Z,2,REGULAR,substitution,out,['startperiod'],1629726,,,1610612737,28,33,2024-03-31T00:08:46Z,1350000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2024-03-31T00:08:26.1Z,2,REGULAR,substitution,out,['startperiod'],1630249,,,1610612737,28,33,2024-03-31T00:08:46Z,1360000,False,,,0,,SUB out: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2024-03-31T00:08:26.1Z,2,REGULAR,substitution,in,['startperiod'],1629685,,,1610612737,28,33,2024-03-31T00:08:46Z,1370000,False,,,0,,SUB in: D. Windler,[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-03-31T00:08:26.1Z,2,REGULAR,substitution,in,['startperiod'],1630235,,,1610612737,28,33,2024-03-31T00:08:46Z,1380000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-03-31T00:08:26.1Z,2,REGULAR,substitution,in,['startperiod'],202083,,,1610612737,28,33,2024-03-31T00:08:46Z,1390000,False,,,0,,SUB in: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-03-31T00:08:59.9Z,2,REGULAR,period,start,[],0,,,1610612737,28,33,2024-03-31T00:08:59Z,1400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT11M39.00S,2024-03-31T00:09:20.9Z,2,REGULAR,3pt,Jump Shot,[],1629685,69.20170827858082,32.1078431372549,1610612737,28,33,2024-03-31T00:09:26Z,1410000,False,-89.0,237.0,1,right,MISS D. Windler 25' 3PT,[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.33,,,,,,,,,,,,
145,PT11M34.00S,2024-03-31T00:09:25.9Z,2,REGULAR,rebound,defensive,[],203109,,,1610612749,28,33,2024-03-31T00:09:26Z,1420000,False,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,
146,PT11M30.00S,2024-03-31T00:09:28.6Z,2,REGULAR,foul,personal,['2freethrow'],1628981,,,1610612749,28,33,2024-03-31T00:09:42Z,1430000,False,,,0,,B. Fernando shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1628981, 203507]",1610612737.0,ATL,shooting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,1626301.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
148,PT11M30.00S,2024-03-31T00:10:14.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,28,34,2024-03-31T00:10:14Z,1450000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
149,PT11M30.00S,2024-03-31T00:10:38.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,28,35,2024-03-31T00:10:38Z,1460000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
150,PT11M14.00S,2024-03-31T00:10:59.3Z,2,REGULAR,violation,kicked ball,[],203507,,,1610612737,28,35,2024-03-31T00:11:04Z,1470000,False,,,0,,G. Antetokounmpo kicked ball VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,2534.0,,,,,,,,,,,,,,,,,,,
151,PT11M06.00S,2024-03-31T00:11:22.8Z,2,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612737,28,35,2024-03-31T00:11:47Z,1480000,False,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1626192, 203992]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Center,2534.0,1.0,0.0,Bogdanovic,203992.0,,,,,,,,,,,,,,,
153,PT11M06.00S,2024-03-31T00:11:47.8Z,2,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,29,35,2024-03-31T00:11:47Z,1500000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (5 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
154,PT11M06.00S,2024-03-31T00:12:06.8Z,2,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,30,35,2024-03-31T00:12:06Z,1510000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (6 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
155,PT10M49.00S,2024-03-31T00:12:28.7Z,2,REGULAR,foul,personal,[],202083,,,1610612749,30,35,2024-03-31T00:12:33Z,1520000,False,,,0,,W. Matthews personal FOUL (1 PF),"[202083, 1626171]",1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,Mid-Range,8-16 Left,2534.0,1.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
157,PT10M37.00S,2024-03-31T00:13:00.1Z,2,REGULAR,2pt,Jump Shot,[],203109,8.09789750328515,13.725490196078432,1610612749,30,37,2024-03-31T00:13:04Z,1540000,False,181.0,24.0,1,left,J. Crowder 18' Jump Shot (2 PTS) (P. Connaughton 1 AST),"[203109, 1626192]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Mid-Range,16-24 Right,,,,,,Made,2.0,18.29,P. Connaughton,1626192.0,1.0,,,,,,,,,
159,PT10M23.00S,2024-03-31T00:13:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,85.75886990801577,56.86274509803921,1610612737,30,37,2024-03-31T00:13:19Z,1560000,False,34.0,81.0,1,right,MISS T. Forrest 8' driving floating Shot,[1630235],1610612737.0,ATL,driving floating,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.83,,,,,,,,,,,,
160,PT10M21.00S,2024-03-31T00:13:15.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,30,37,2024-03-31T00:13:19Z,1570000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,159.0,5.0,5.0,0.0,,,,,
161,PT10M14.00S,2024-03-31T00:13:23.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,5.732588699080158,50.49019607843137,1610612749,30,39,2024-03-31T00:19:44Z,1580000,False,-2.0,1.0,1,left,B. Portis Layup (8 PTS) (P. Connaughton 2 AST),"[1626171, 1626192]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,0.29,P. Connaughton,1626192.0,2.0,,,,,,,,,
229,PT10M02.00S,2024-03-31T00:13:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,87.30289093298292,52.69607843137255,1610612737,30,39,2024-03-31T00:22:16Z,1605000,False,13.0,67.0,1,right,MISS B. Bogdanovic 6' driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.82,,,,,,,,,,,,
230,PT10M02.00S,2024-03-31T00:13:33.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,30,39,2024-03-31T00:22:16Z,1612500,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,229.0,6.0,6.0,0.0,,,,,
165,PT09M53.00S,2024-03-31T00:13:43.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203109,27.151773981603156,79.90196078431373,1610612749,30,39,2024-03-31T00:21:44Z,1620000,False,-150.0,203.0,1,left,MISS J. Crowder 25' running pullup 3PT,[203109],1610612749.0,MIL,running pullup,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.19,,,,,,,,,,,,
166,PT09M50.00S,2024-03-31T00:13:46.7Z,2,REGULAR,rebound,defensive,[],1629685,,,1610612737,30,39,2024-03-31T00:13:52Z,1630000,False,,,0,,D. Windler REBOUND (Off:0 Def:1),[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,
167,PT09M42.00S,2024-03-31T00:13:54.5Z,2,REGULAR,turnover,bad pass,[],1630235,,,1610612737,30,39,2024-03-31T00:13:59Z,1640000,False,,,0,,T. Forrest bad pass TURNOVER (1 TO),"[1630235, 203507]",1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,
168,PT09M42.00S,2024-03-31T00:13:54.5Z,2,REGULAR,steal,,[],203507,,,1610612749,30,39,2024-03-31T00:13:56Z,1650000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
169,PT09M37.00S,2024-03-31T00:14:00.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,6.783837056504599,45.34313725490196,1610612749,30,39,2024-03-31T00:14:07Z,1660000,False,23.0,11.0,1,left,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.59,,,,,,,,,,,,
