actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
91,PT04M30.00S,2024-04-10T23:55:09.6Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,21,23,2024-04-10T23:55:09Z,900000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,90.0,1.0,1.0,0.0,,
92,PT04M15.00S,2024-04-10T23:55:25.3Z,1,REGULAR,3pt,Jump Shot,[],203992,31.750985545335087,35.294117647058826,1610612737,21,23,2024-04-10T23:55:52Z,910000,False,74.0,246.0,1,left,MISS B. Bogdanovic 25' step back 3PT,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,25.67,Missed,,,,,,,,,,,,,,,,,,
93,PT04M14.00S,2024-04-10T23:55:26.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,21,23,2024-04-10T23:55:52Z,920000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,92.0,,,,,
95,PT04M14.00S,2024-04-10T23:55:32.9Z,1,REGULAR,substitution,out,[],203991,,,1610612766,21,23,2024-04-10T23:55:43Z,940000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M14.00S,2024-04-10T23:55:32.9Z,1,REGULAR,substitution,out,[],203995,,,1610612766,21,23,2024-04-10T23:55:43Z,950000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M14.00S,2024-04-10T23:55:32.9Z,1,REGULAR,substitution,in,[],1628981,,,1610612766,21,23,2024-04-10T23:55:43Z,960000,False,,,0,,SUB in: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M14.00S,2024-04-10T23:55:32.9Z,1,REGULAR,substitution,in,[],1630544,,,1610612766,21,23,2024-04-10T23:55:43Z,970000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M54.00S,2024-04-10T23:56:19.5Z,1,REGULAR,foul,personal,['2freethrow'],1628981,,,1610612766,21,23,2024-04-10T23:56:46Z,980000,False,,,0,,B. Fernando shooting personal FOUL (1 PF) (Miller 2 FT),"[1628981, 1641706]",1610612737.0,ATL,shooting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628954.0,1.0,0.0,Miller,1641706.0,,,,,,
101,PT03M54.00S,2024-04-10T23:56:44.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,21,23,2024-04-10T23:56:44Z,1000000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M54.00S,2024-04-10T23:58:38.3Z,1,REGULAR,substitution,out,[],203992,,,1610612766,21,23,2024-04-10T23:59:13Z,1020000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M54.00S,2024-04-10T23:58:38.3Z,1,REGULAR,substitution,in,[],1629726,,,1610612766,21,23,2024-04-10T23:59:13Z,1030000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M54.00S,2024-04-10T23:59:46.3Z,1,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,21,24,2024-04-10T23:59:46Z,1040000,False,,,0,,B. Miller Free Throw 1 of 2 (6 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
106,PT03M54.00S,2024-04-10T23:59:59.2Z,1,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,21,25,2024-04-10T23:59:59Z,1050000,False,,,0,,B. Miller Free Throw 2 of 2 (7 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
107,PT03M35.00S,2024-04-11T00:00:19.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641723,10.726018396846255,59.068627450980394,1610612737,23,25,2024-04-11T00:00:25Z,1060000,False,-45.0,48.0,1,left,K. Bufkin 6' driving floating Jump Shot (2 PTS),[1641723],1610612737.0,ATL,driving floating,,,Bufkin,K. Bufkin,,,,,In The Paint (Non-RA),0-8 Center,6.62,Made,2.0,,,,,,,,,,,,,,,,,
108,PT03M19.00S,2024-04-11T00:00:35.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.77463863337714,47.05882352941176,1610612766,23,25,2024-04-11T00:00:44Z,1070000,False,-15.0,6.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
109,PT03M17.00S,2024-04-11T00:00:37.6Z,1,REGULAR,rebound,defensive,[],1629685,,,1610612737,23,25,2024-04-11T00:00:44Z,1080000,False,,,0,,D. Windler REBOUND (Off:0 Def:1),[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,108.0,1.0,1.0,0.0,,
110,PT03M13.00S,2024-04-11T00:00:42.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631243,22.026938239159,9.313725490196079,1610612737,26,25,2024-04-11T00:02:54Z,1090000,False,203.0,155.0,1,left,M. Gueye 25' 3PT running (3 PTS) (D. Windler 1 AST),"[1631243, 1629685]",1610612737.0,ATL,running,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,25.55,Made,3.0,D. Windler,1629685.0,1.0,,,,,,,,,,,,,,
112,PT03M04.00S,2024-04-11T00:00:52.4Z,1,REGULAR,foul,personal,['2freethrow'],1629685,,,1610612766,26,25,2024-04-11T00:01:17Z,1110000,False,,,0,,D. Windler shooting personal FOUL (1 PF) (Mann 2 FT),"[1629685, 1630544]",1610612737.0,ATL,shooting,,,Windler,D. Windler,,,,,Restricted Area,0-8 Center,,,,,,,,,,101284.0,1.0,0.0,Mann,1630544.0,,,,,,
114,PT03M04.00S,2024-04-11T00:01:18.5Z,1,REGULAR,freethrow,1 of 2,[],1630544,,,1610612766,26,26,2024-04-11T00:01:18Z,1130000,False,,,0,,T. Mann Free Throw 1 of 2 (4 PTS),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
115,PT03M04.00S,2024-04-11T00:01:19.3Z,1,REGULAR,substitution,out,[],1641723,,,1610612766,26,26,2024-04-11T00:01:28Z,1140000,False,,,0,,SUB out: K. Bufkin,[1641723],1610612737.0,ATL,,,,Bufkin,K. Bufkin,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M04.00S,2024-04-11T00:01:19.3Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,26,26,2024-04-11T00:01:28Z,1150000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M04.00S,2024-04-11T00:01:19.3Z,1,REGULAR,substitution,out,[],1641706,,,1610612766,26,26,2024-04-11T00:01:28Z,1160000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M04.00S,2024-04-11T00:01:19.3Z,1,REGULAR,substitution,in,[],1629027,,,1610612766,26,26,2024-04-11T00:01:28Z,1170000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M04.00S,2024-04-11T00:01:19.3Z,1,REGULAR,substitution,in,[],202722,,,1610612766,26,26,2024-04-11T00:01:28Z,1180000,False,,,0,,SUB in: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M04.00S,2024-04-11T00:01:19.3Z,1,REGULAR,substitution,in,[],1630550,,,1610612766,26,26,2024-04-11T00:01:28Z,1190000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M04.00S,2024-04-11T00:01:35.4Z,1,REGULAR,freethrow,2 of 2,[],1630544,,,1610612766,26,27,2024-04-11T00:01:35Z,1200000,False,,,0,,T. Mann Free Throw 2 of 2 (5 PTS),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
122,PT02M53.00S,2024-04-11T00:01:51.0Z,1,REGULAR,foul,personal,[],1630197,,,1610612737,26,27,2024-04-11T00:02:02Z,1210000,False,,,0,,A. Pokusevski personal FOUL (1 PF),"[1630197, 1629726]",1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Left,,,,,,,,,,1193.0,1.0,0.0,Mathews,1629726.0,,,,,,
124,PT02M45.00S,2024-04-11T00:02:16.9Z,1,REGULAR,2pt,Jump Shot,[],1629726,22.552562417871222,40.68627450980392,1610612737,28,27,2024-04-11T00:02:21Z,1230000,False,47.0,159.0,1,left,G. Mathews 16' pullup Jump Shot (5 PTS) (T. Young 4 AST),"[1629726, 1629027]",1610612737.0,ATL,pullup,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Center,16.62,Made,5.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
125,PT02M34.00S,2024-04-11T00:02:30.7Z,1,REGULAR,foul,offensive,[],1630208,,,1610612766,28,27,2024-04-11T00:02:40Z,1240000,False,,,0,,N. Richards off-the-ball offensive FOUL (1 PF),"[1630208, 1628981]",1610612766.0,CHA,off-the-ball,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101284.0,1.0,0.0,Fernando,1628981.0,,,,,,
127,PT02M34.00S,2024-04-11T00:02:30.7Z,1,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,28,27,2024-04-11T00:02:30Z,1260000,False,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,101284.0,,,,,,,,,,
128,PT02M20.00S,2024-04-11T00:03:04.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629685,8.886333771353483,95.83333333333334,1610612737,28,27,2024-04-11T00:03:10Z,1270000,False,-229.0,31.0,1,left,MISS D. Windler 3PT,[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
129,PT02M15.00S,2024-04-11T00:03:09.3Z,1,REGULAR,rebound,offensive,[],1631243,,,1610612737,28,27,2024-04-11T00:03:10Z,1280000,False,,,0,,M. Gueye REBOUND (Off:1 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,128.0,2.0,1.0,1.0,,
130,PT02M12.00S,2024-04-11T00:03:11.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628981,8.886333771353483,46.568627450980394,1610612737,28,27,2024-04-11T00:05:57Z,1290000,False,17.0,31.0,1,left,MISS B. Fernando driving Layup,[1628981],1610612737.0,ATL,driving,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
131,PT02M10.00S,2024-04-11T00:03:14.3Z,1,REGULAR,rebound,offensive,[],1631243,,,1610612737,28,27,2024-04-11T00:03:14Z,1300000,False,,,0,,M. Gueye REBOUND (Off:2 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,130.0,3.0,1.0,2.0,,
132,PT02M06.00S,2024-04-11T00:03:20.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631243,7.966491458607096,44.11764705882353,1610612737,28,27,2024-04-11T00:03:31Z,1310000,False,29.0,22.0,1,left,MISS M. Gueye Layup - blocked,"[1631243, 202722]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,Bertans,202722.0
133,PT02M06.00S,2024-04-11T00:03:20.4Z,1,REGULAR,block,,[],202722,,,1610612737,28,27,2024-04-11T00:03:23Z,1320000,False,,,0,,D. Bertans BLOCK (1 BLK),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT02M05.00S,2024-04-11T00:03:21.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,28,27,2024-04-11T00:03:31Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,132.0,,,,,
136,PT02M00.00S,2024-04-11T00:03:43.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629726,29.77989487516426,27.941176470588236,1610612737,28,27,2024-04-11T00:03:48Z,1350000,False,110.0,227.0,1,left,MISS G. Mathews 25' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
137,PT01M56.00S,2024-04-11T00:03:47.5Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612766,28,27,2024-04-11T00:03:48Z,1360000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,136.0,1.0,1.0,0.0,,
138,PT01M53.00S,2024-04-11T00:03:52.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630550,74.06373193166885,15.686274509803921,1610612766,28,27,2024-04-11T00:04:13Z,1370000,False,-172.0,191.0,1,right,MISS J. Thor 25' running pullup 3PT,[1630550],1610612766.0,CHA,running pullup,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
139,PT01M52.00S,2024-04-11T00:03:53.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,28,27,2024-04-11T00:04:13Z,1380000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,138.0,,,,,
141,PT01M38.00S,2024-04-11T00:04:21.8Z,1,REGULAR,3pt,Jump Shot,[],1629685,7.178055190538765,3.9215686274509802,1610612737,31,27,2024-04-11T00:04:26Z,1400000,False,230.0,15.0,1,left,D. Windler 3PT  (3 PTS) (T. Young 5 AST),"[1629685, 1629027]",1610612737.0,ATL,,,,Windler,D. Windler,,,,,Right Corner 3,24+ Right,23.09,Made,3.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,
143,PT01M19.00S,2024-04-11T00:04:40.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,93.64323258869908,49.50980392156863,1610612766,31,29,2024-04-11T00:09:27Z,1420000,False,-2.0,7.0,1,right,N. Richards cutting DUNK (2 PTS) (T. Mann 2 AST),"[1630208, 1630544]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,T. Mann,1630544.0,2.0,,,,,,,,,,,,,,
145,PT01M09.00S,2024-04-11T00:04:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,6.521024967148489,47.794117647058826,1610612737,33,29,2024-04-11T00:04:55Z,1440000,False,11.0,9.0,1,left,G. Mathews cutting Layup (7 PTS) (T. Young 6 AST),"[1629726, 1629027]",1610612737.0,ATL,cutting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,1.41,Made,7.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,
147,PT01M01.00S,2024-04-11T00:05:01.4Z,1,REGULAR,foul,personal,[],1629027,,,1610612766,33,29,2024-04-11T00:05:06Z,1460000,False,,,0,,T. Young personal FOUL (1 PF),"[1629027, 1630544]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,101284.0,1.0,0.0,Mann,1630544.0,,,,,,
149,PT01M01.00S,2024-04-11T00:05:20.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631243,,,1610612766,33,29,2024-04-11T00:05:56Z,1480000,False,,,0,,M. Gueye away-from-play personal FOUL (1 PF) (Thor 1 FT),"[1631243, 1630550]",1610612737.0,ATL,away-from-play,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,,,,,,,101284.0,1.0,0.0,Thor,1630550.0,,,,,,
151,PT01M01.00S,2024-04-11T00:05:57.7Z,1,REGULAR,freethrow,1 of 1,[],202722,,,1610612766,33,30,2024-04-11T00:06:07Z,1500000,False,,,0,,D. Bertans away-from-play Free Throw 1 of 1 (1 PTS),[202722],1610612766.0,CHA,away-from-play,,,Bertans,D. Bertans,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
152,PT00M51.50S,2024-04-11T00:06:13.7Z,1,REGULAR,2pt,Jump Shot,[],1630197,92.59198423127464,67.40196078431373,1610612766,33,30,2024-04-11T00:06:17Z,1510000,False,87.0,17.0,1,right,MISS A. Pokusevski 8' turnaround fadeaway Shot,[1630197],1610612766.0,CHA,turnaround fadeaway,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Right,8.87,Missed,,,,,,,,,,,,,,,,,,
153,PT00M48.90S,2024-04-11T00:06:16.3Z,1,REGULAR,rebound,defensive,[],1628981,,,1610612737,33,30,2024-04-11T00:06:17Z,1520000,False,,,0,,B. Fernando REBOUND (Off:0 Def:1),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,152.0,1.0,1.0,0.0,,
154,PT00M36.10S,2024-04-11T00:06:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,7.30946123521682,45.83333333333333,1610612737,35,30,2024-04-11T00:11:02Z,1530000,False,21.0,16.0,1,left,T. Young driving finger roll Layup (6 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.64,Made,6.0,,,,,,,,,,,,,,,,,
155,PT00M27.30S,2024-04-11T00:06:40.8Z,1,REGULAR,3pt,Jump Shot,[],202722,94.95729303547962,94.36274509803921,1610612766,35,30,2024-04-11T00:06:46Z,1540000,False,222.0,-5.0,1,right,MISS D. Bertans 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Right Corner 3,24+ Right,22.19,Missed,,,,,,,,,,,,,,,,,,
156,PT00M23.40S,2024-04-11T00:06:44.7Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,35,30,2024-04-11T00:06:46Z,1550000,False,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,155.0,3.0,3.0,0.0,,
157,PT00M01.20S,2024-04-11T00:07:07.4Z,1,REGULAR,turnover,lost ball,[],1629027,,,1610612737,35,30,2024-04-11T00:07:28Z,1560000,False,,,0,,T. Young lost ball TURNOVER (2 TO),"[1629027, 1630544]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Center,,,,,,,2.0,Mann,1630544.0,,,,,,,,,,,
158,PT00M01.20S,2024-04-11T00:07:07.4Z,1,REGULAR,steal,,[],1630544,,,1610612766,35,30,2024-04-11T00:07:10Z,1570000,False,,,0,,T. Mann STEAL (2 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2024-04-11T00:07:12.7Z,1,REGULAR,period,end,[],0,,,1610612766,35,30,2024-04-11T00:07:12Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-04-11T00:09:20.0Z,2,REGULAR,substitution,out,['startperiod'],1630197,,,1610612766,35,30,2024-04-11T00:09:42Z,1590000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-04-11T00:09:20.0Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,35,30,2024-04-11T00:09:42Z,1600000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-04-11T00:09:54.7Z,2,REGULAR,period,start,[],0,,,1610612766,35,30,2024-04-11T00:09:54Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M42.00S,2024-04-11T00:10:11.9Z,2,REGULAR,2pt,Jump Shot,[],1630544,92.9862023653088,68.87254901960785,1610612766,35,30,2024-04-11T00:10:17Z,1620000,False,94.0,13.0,1,right,MISS T. Mann 9' turnaround fadeaway Shot,[1630544],1610612766.0,CHA,turnaround fadeaway,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,9.53,Missed,,,,,,,,,,,,,,,,,,
165,PT11M38.00S,2024-04-11T00:10:15.9Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,35,30,2024-04-11T00:10:17Z,1630000,False,,,0,,M. Gueye REBOUND (Off:2 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,164.0,4.0,2.0,2.0,,
166,PT11M23.00S,2024-04-11T00:10:30.0Z,2,REGULAR,3pt,Jump Shot,[],1629726,29.6484888304862,70.09803921568627,1610612737,35,30,2024-04-11T00:10:34Z,1640000,False,-100.0,226.0,1,left,MISS G. Mathews 24' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,24.75,Missed,,,,,,,,,,,,,,,,,,
167,PT11M21.00S,2024-04-11T00:10:32.0Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,35,30,2024-04-11T00:10:34Z,1650000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,166.0,1.0,1.0,0.0,,
168,PT11M16.00S,2024-04-11T00:10:38.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202722,67.36202365308804,39.21568627450981,1610612766,35,30,2024-04-11T00:13:03Z,1660000,False,-54.0,254.0,1,right,MISS D. Bertans 25' running 3PT,[202722],1610612766.0,CHA,running,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Center,25.99,Missed,,,,,,,,,,,,,,,,,,
169,PT11M11.00S,2024-04-11T00:10:43.4Z,2,REGULAR,rebound,offensive,[],1630550,,,1610612766,35,30,2024-04-11T00:13:03Z,1670000,False,,,0,,J. Thor REBOUND (Off:1 Def:0),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,168.0,1.0,0.0,1.0,,
170,PT11M10.00S,2024-04-11T00:10:43.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,72.88107752956637,17.647058823529413,1610612766,35,30,2024-04-11T00:10:48Z,1680000,False,-162.0,202.0,1,right,MISS T. Mann 25' 3PT,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
171,PT11M07.00S,2024-04-11T00:10:46.7Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,35,30,2024-04-11T00:10:48Z,1690000,False,,,0,,M. Gueye REBOUND (Off:2 Def:3),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,170.0,5.0,3.0,2.0,,
172,PT10M53.00S,2024-04-11T00:11:00.8Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,35,30,2024-04-11T00:11:05Z,1700000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1630208]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,3.0,Richards,1630208.0,,,,,,,,,,,
173,PT10M53.00S,2024-04-11T00:11:00.8Z,2,REGULAR,steal,,[],1630208,,,1610612766,35,30,2024-04-11T00:11:02Z,1710000,False,,,0,,N. Richards STEAL (1 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
174,PT10M50.00S,2024-04-11T00:11:04.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641706,93.51182654402102,49.26470588235294,1610612766,35,32,2024-04-11T00:11:09Z,1720000,False,-4.0,8.0,1,right,B. Miller running Layup (9 PTS) (N. Richards 1 AST),"[1641706, 1630208]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,0.93,Made,9.0,N. Richards,1630208.0,1.0,,,,,,,,,,,,,,
176,PT10M33.00S,2024-04-11T00:11:20.7Z,2,REGULAR,3pt,Jump Shot,[],1629685,32.013797634691194,23.284313725490197,1610612737,38,32,2024-04-11T00:11:25Z,1740000,False,134.0,248.0,1,left,D. Windler 28' 3PT  (6 PTS),[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,Above the Break 3,24+ Right Center,28.2,Made,6.0,,,,,,,,,,,,,,,,,
177,PT10M18.00S,2024-04-11T00:11:35.6Z,2,REGULAR,3pt,Jump Shot,[],1641706,67.36202365308804,43.627450980392155,1610612766,38,35,2024-04-11T00:11:45Z,1750000,False,-32.0,254.0,1,right,B. Miller 25' 3PT pullup (12 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,25.63,Made,12.0,,,,,,,,,,,,,,,,,
