actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
83,PT04M35.00S,2024-02-26T00:23:24.7Z,1,REGULAR,rebound,offensive,[],1641710,,,1610612753,12,14,2024-02-26T00:23:36Z,830000,False,,,0,,A. Black REBOUND (Off:1 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Right,,,82.0,3.0,2.0,1.0,,,,,,,,,,,,,,
84,PT04M29.00S,2024-02-26T00:23:30.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641710,5.590000152587891,50.0,1610612753,12,14,2024-02-26T00:29:09Z,840000,False,0.0,0.0,1,left,MISS A. Black tip Layup,[1641710],1610612753.0,ORL,tip,,,Black,A. Black,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
85,PT04M28.00S,2024-02-26T00:23:31.3Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,12,14,2024-02-26T00:29:09Z,850000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT04M21.00S,2024-02-26T00:23:38.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,92.85479632063075,54.41176470588235,1610612737,12,14,2024-02-26T00:23:44Z,860000,False,22.0,15.0,1,right,MISS D. Murray driving floating Shot,[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
87,PT04M19.00S,2024-02-26T00:23:40.3Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,12,14,2024-02-26T00:23:44Z,870000,False,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,86.0,3.0,2.0,1.0,,,,,,,,,,,,,,
88,PT04M12.00S,2024-02-26T00:23:49.5Z,1,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612753,12,14,2024-02-26T00:24:26Z,880000,False,,,0,,G. Mathews shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629726, 1630532]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,2002.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,
90,PT04M12.00S,2024-02-26T00:24:26.8Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,12,15,2024-02-26T00:24:26Z,900000,False,,,0,,F. Wagner Free Throw 1 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
91,PT04M12.00S,2024-02-26T00:24:27.5Z,1,REGULAR,substitution,out,[],1630180,,,1610612753,12,15,2024-02-26T00:24:34Z,910000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M12.00S,2024-02-26T00:24:27.5Z,1,REGULAR,substitution,out,[],1641710,,,1610612753,12,15,2024-02-26T00:24:34Z,920000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M12.00S,2024-02-26T00:24:27.5Z,1,REGULAR,substitution,in,[],1630552,,,1610612753,12,15,2024-02-26T00:24:34Z,930000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M12.00S,2024-02-26T00:24:27.5Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,12,15,2024-02-26T00:24:34Z,940000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M12.00S,2024-02-26T00:24:49.4Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,12,16,2024-02-26T00:24:49Z,950000,False,,,0,,F. Wagner Free Throw 2 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
96,PT04M00.00S,2024-02-26T00:25:07.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,83.39356110381078,55.392156862745104,1610612737,14,16,2024-02-26T00:25:15Z,960000,False,27.0,104.0,1,right,D. Murray 10' pullup Jump Shot (4 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.71,Made,,,,,,,,,,4.0,,,,,,,,
97,PT03M49.00S,2024-02-26T00:25:22.7Z,1,REGULAR,foul,offensive,[],1630591,,,1610612753,14,16,2024-02-26T00:25:32Z,970000,False,,,0,,J. Suggs off-the-ball offensive FOUL (2 PF),"[1630591, 1629631]",1610612753.0,ORL,off-the-ball,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,,,2002.0,2.0,0.0,Hunter,1629631.0,,,,,,,,,
99,PT03M49.00S,2024-02-26T00:25:22.7Z,1,REGULAR,turnover,offensive foul,[],1630591,,,1610612753,14,16,2024-02-26T00:25:22Z,990000,False,,,0,,J. Suggs offensive foul TURNOVER (1 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,,,2002.0,,,,,,,,,,,1.0,,
100,PT03M49.00S,2024-02-26T00:25:44.3Z,1,REGULAR,substitution,out,[],1630591,,,1610612737,14,16,2024-02-26T00:25:48Z,1000000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M49.00S,2024-02-26T00:25:44.3Z,1,REGULAR,substitution,in,[],1628365,,,1610612737,14,16,2024-02-26T00:25:48Z,1010000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M37.00S,2024-02-26T00:26:03.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,91.80354796320631,42.64705882352941,1610612737,14,16,2024-02-26T00:26:09Z,1020000,False,-37.0,25.0,1,right,MISS D. Hunter driving floating bank Shot,[1629631],1610612737.0,ATL,driving floating bank,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,4.42,Missed,,,,,,,,,,,,,,,,,,
103,PT03M34.00S,2024-02-26T00:26:06.8Z,1,REGULAR,rebound,offensive,[],1629631,,,1610612737,14,16,2024-02-26T00:26:09Z,1030000,False,,,0,,D. Hunter REBOUND (Off:1 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,102.0,2.0,1.0,1.0,,,,,,,,,,,,,,
104,PT03M32.00S,2024-02-26T00:26:07.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629726,72.09264126149803,21.07843137254902,1610612737,14,16,2024-02-26T00:26:12Z,1040000,False,-145.0,210.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
105,PT03M29.00S,2024-02-26T00:26:10.5Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,14,16,2024-02-26T00:26:12Z,1050000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,104.0,3.0,3.0,0.0,,,,,,,,,,,,,,
106,PT03M16.00S,2024-02-26T00:26:23.1Z,1,REGULAR,3pt,Jump Shot,[],1630532,33.065045992115635,44.11764705882353,1610612753,14,16,2024-02-26T00:26:30Z,1060000,False,29.0,258.0,1,left,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
107,PT03M14.00S,2024-02-26T00:26:25.1Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,14,16,2024-02-26T00:26:30Z,1070000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,106.0,4.0,3.0,1.0,,,,,,,,,,,,,,
108,PT03M14.00S,2024-02-26T00:26:30.0Z,1,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,14,16,2024-02-26T00:26:40Z,1080000,False,,,0,,W. Carter Jr. lost ball out-of-bounds TURNOVER (1 TO),[1628976],1610612753.0,ORL,lost ball,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,,,,,,,,,,1.0,,
109,PT03M03.00S,2024-02-26T00:26:41.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630552,93.38042049934296,50.73529411764706,1610612737,14,16,2024-02-26T00:26:48Z,1090000,False,4.0,10.0,1,right,MISS J. Johnson driving floating bank Shot - blocked,"[1630552, 1629048]",1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,Bitadze,1629048.0,,,,,,
110,PT03M03.00S,2024-02-26T00:26:41.6Z,1,REGULAR,block,,[],1629048,,,1610612737,14,16,2024-02-26T00:26:45Z,1100000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT02M59.00S,2024-02-26T00:26:45.6Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,14,16,2024-02-26T00:26:48Z,1110000,False,,,0,,J. Johnson REBOUND (Off:1 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,109.0,2.0,1.0,1.0,,,,,,,,,,,,,,
112,PT02M57.00S,2024-02-26T00:26:47.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630552,92.46057818659659,95.09803921568627,1610612737,14,16,2024-02-26T00:26:53Z,1120000,False,225.0,18.0,1,right,MISS J. Johnson pullup 3PT,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,22.62,Missed,,,,,,,,,,,,,,,,,,
113,PT02M55.00S,2024-02-26T00:26:49.3Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,14,16,2024-02-26T00:26:53Z,1130000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Right Corner 3,24+ Right,,,112.0,2.0,2.0,0.0,,,,,,,,,,,,,,
114,PT02M48.00S,2024-02-26T00:27:00.1Z,1,REGULAR,foul,personal,[],1627749,,,1610612753,14,16,2024-02-26T00:27:05Z,1140000,False,,,0,,D. Murray personal FOUL (1 PF),"[1627749, 1630175]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,200832.0,1.0,0.0,Anthony,1630175.0,,,,,,,,,
116,PT02M48.00S,2024-02-26T00:27:07.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,14,16,2024-02-26T00:27:07Z,1160000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M48.00S,2024-02-26T00:29:32.0Z,1,REGULAR,substitution,out,[],1627749,,,1610612753,14,16,2024-02-26T00:29:53Z,1170000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M48.00S,2024-02-26T00:29:32.0Z,1,REGULAR,substitution,out,[],1629726,,,1610612753,14,16,2024-02-26T00:29:53Z,1180000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M48.00S,2024-02-26T00:29:32.0Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,14,16,2024-02-26T00:29:53Z,1190000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M48.00S,2024-02-26T00:29:32.0Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,14,16,2024-02-26T00:29:53Z,1200000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M48.00S,2024-02-26T00:29:32.0Z,1,REGULAR,substitution,in,[],203992,,,1610612753,14,16,2024-02-26T00:29:53Z,1210000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M48.00S,2024-02-26T00:29:32.0Z,1,REGULAR,substitution,in,[],1641723,,,1610612753,14,16,2024-02-26T00:29:53Z,1220000,False,,,0,,SUB in: K. Bufkin,[1641723],1610612737.0,ATL,,,,Bufkin,K. Bufkin,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M48.00S,2024-02-26T00:29:32.0Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,14,16,2024-02-26T00:29:53Z,1230000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M48.00S,2024-02-26T00:29:32.0Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,14,16,2024-02-26T00:29:53Z,1240000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M40.00S,2024-02-26T00:30:19.6Z,1,REGULAR,3pt,Jump Shot,[],1630532,32.14520367936925,53.67647058823529,1610612753,14,19,2024-02-26T00:30:24Z,1250000,False,-18.0,250.0,1,left,F. Wagner 25' 3PT  (12 PTS) (M. Fultz 1 AST),"[1630532, 1628365]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,25.04,Made,,,,,,,,,,12.0,,,M. Fultz,1628365.0,1.0,,,
128,PT02M19.00S,2024-02-26T00:30:40.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628981,93.38042049934296,51.470588235294116,1610612737,16,19,2024-02-26T00:30:45Z,1270000,False,7.0,10.0,1,right,B. Fernando DUNK (2 PTS) (D. Hunter 1 AST),"[1628981, 1629631]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,,,,,,2.0,,,D. Hunter,1629631.0,1.0,,,
130,PT02M10.00S,2024-02-26T00:30:50.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612753,16,19,2024-02-26T00:31:19Z,1290000,False,,,0,,D. Hunter shooting personal FOUL (2 PF) (Isaac 2 FT),"[1629631, 1628371]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,2.0,0.0,Isaac,1628371.0,,,,,,,,,
132,PT02M10.00S,2024-02-26T00:31:20.2Z,1,REGULAR,freethrow,1 of 2,[],1628371,,,1610612753,16,19,2024-02-26T00:31:46Z,1310000,False,,,0,,MISS J. Isaac Free Throw 1 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
133,PT02M10.00S,2024-02-26T00:31:20.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,16,19,2024-02-26T00:31:46Z,1320000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,
134,PT02M10.00S,2024-02-26T00:31:22.1Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,16,19,2024-02-26T00:31:29Z,1330000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M10.00S,2024-02-26T00:31:22.1Z,1,REGULAR,substitution,in,[],204060,,,1610612753,16,19,2024-02-26T00:31:29Z,1340000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M10.00S,2024-02-26T00:31:20.2Z,1,REGULAR,freethrow,2 of 2,[],1628371,,,1610612753,16,19,2024-02-26T00:31:46Z,1350000,False,,,0,,MISS J. Isaac Free Throw 2 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
137,PT02M08.00S,2024-02-26T00:31:22.2Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,16,19,2024-02-26T00:31:46Z,1360000,False,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,136.0,3.0,2.0,1.0,,,,,,,,,,,,,,
138,PT01M51.00S,2024-02-26T00:32:02.4Z,1,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612737,16,19,2024-02-26T00:32:29Z,1370000,False,,,0,,M. Wagner shooting personal FOUL (1 PF) (Fernando 2 FT),"[1629021, 1628981]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,1.0,0.0,Fernando,1628981.0,,,,,,,,,
140,PT01M51.00S,2024-02-26T00:32:31.3Z,1,REGULAR,freethrow,1 of 2,[],1628981,,,1610612737,17,19,2024-02-26T00:32:31Z,1390000,False,,,0,,B. Fernando Free Throw 1 of 2 (3 PTS),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
141,PT01M51.00S,2024-02-26T00:32:31.3Z,1,REGULAR,freethrow,2 of 2,[],1628981,,,1610612737,17,19,2024-02-26T00:32:51Z,1400000,False,,,0,,MISS B. Fernando Free Throw 2 of 2,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
142,PT01M49.00S,2024-02-26T00:32:33.3Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,17,19,2024-02-26T00:32:51Z,1410000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT01M37.00S,2024-02-26T00:33:02.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,6.652431011826544,47.549019607843135,1610612753,17,19,2024-02-26T00:33:08Z,1420000,False,12.0,10.0,1,left,MISS C. Anthony driving Layup - blocked,"[1630175, 1641723]",1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,Bufkin,1641723.0,,,,,,
144,PT01M37.00S,2024-02-26T00:33:02.0Z,1,REGULAR,block,,[],1641723,,,1610612753,17,19,2024-02-26T00:33:04Z,1430000,False,,,0,,K. Bufkin BLOCK (1 BLK),[1641723],1610612737.0,ATL,,,,Bufkin,K. Bufkin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT01M34.00S,2024-02-26T00:33:05.0Z,1,REGULAR,rebound,defensive,[],1641723,,,1610612737,17,19,2024-02-26T00:33:08Z,1440000,False,,,0,,K. Bufkin REBOUND (Off:0 Def:1),[1641723],1610612737.0,ATL,,,,Bufkin,K. Bufkin,,,,,Restricted Area,0-8 Center,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT01M26.00S,2024-02-26T00:33:12.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,83.26215505913272,49.754901960784316,1610612737,17,19,2024-02-26T00:33:19Z,1450000,False,-1.0,105.0,1,right,MISS J. Johnson 10' driving Layup - blocked,"[1630552, 1629021]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.48,Missed,,,,,,,,,,,Wagner,1629021.0,,,,,,
147,PT01M26.00S,2024-02-26T00:33:12.5Z,1,REGULAR,block,,[],1629021,,,1610612737,17,19,2024-02-26T00:33:15Z,1460000,False,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
148,PT01M23.00S,2024-02-26T00:33:15.5Z,1,REGULAR,rebound,defensive,[],204060,,,1610612753,17,19,2024-02-26T00:33:19Z,1470000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),8-16 Center,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,,
149,PT01M21.00S,2024-02-26T00:33:18.2Z,1,REGULAR,turnover,lost ball,[],1628365,,,1610612753,17,19,2024-02-26T00:33:22Z,1480000,False,,,0,,M. Fultz lost ball TURNOVER (1 TO),"[1628365, 1629631]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Hunter,1629631.0
150,PT01M21.00S,2024-02-26T00:33:18.2Z,1,REGULAR,steal,,[],1629631,,,1610612737,17,19,2024-02-26T00:33:20Z,1490000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
151,PT01M17.00S,2024-02-26T00:33:22.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612737,17,19,2024-02-26T00:33:46Z,1500000,False,,,0,,C. Anthony shooting personal FOUL (1 PF) (Hunter 2 FT),"[1630175, 1629631]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,2002.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,
153,PT01M17.00S,2024-02-26T00:33:51.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629631,,,1610612737,18,19,2024-02-26T00:33:51Z,1520000,False,,,0,,D. Hunter Free Throw 1 of 2 (3 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
154,PT01M17.00S,2024-02-26T00:34:11.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629631,,,1610612737,19,19,2024-02-26T00:34:11Z,1530000,False,,,0,,D. Hunter Free Throw 2 of 2 (4 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
155,PT01M04.00S,2024-02-26T00:34:27.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,6.652431011826544,44.85294117647059,1610612753,19,21,2024-02-26T00:34:33Z,1540000,False,26.0,10.0,1,left,M. Wagner driving Layup (2 PTS) (J. Ingles 1 AST),"[1629021, 204060]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.76,Made,,,,,,,,,,2.0,,,J. Ingles,204060.0,1.0,,,
157,PT00M45.10S,2024-02-26T00:34:47.0Z,1,REGULAR,3pt,Jump Shot,[],1630552,73.80091984231275,82.35294117647058,1610612737,19,21,2024-02-26T00:34:52Z,1560000,False,162.0,194.0,1,right,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
158,PT00M42.10S,2024-02-26T00:34:50.0Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,19,21,2024-02-26T00:34:52Z,1570000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,,,
159,PT00M35.00S,2024-02-26T00:35:06.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630552,,,1610612753,19,21,2024-02-26T00:37:06Z,1580000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Isaac 2 FT),"[1630552, 1628371]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,2002.0,1.0,0.0,Isaac,1628371.0,,,,,,,,,
161,PT00M35.00S,2024-02-26T00:35:22.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612753,19,21,2024-02-26T00:35:22Z,1600000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M35.00S,2024-02-26T00:36:30.6Z,1,REGULAR,substitution,out,[],1628371,,,1610612753,19,21,2024-02-26T00:36:48Z,1610000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M35.00S,2024-02-26T00:36:30.6Z,1,REGULAR,substitution,in,[],1641710,,,1610612753,19,21,2024-02-26T00:36:48Z,1620000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M35.00S,2024-02-26T00:37:07.1Z,1,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,19,22,2024-02-26T00:37:25Z,1630000,False,,,0,,A. Black Free Throw 1 of 2 (1 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
165,PT00M35.00S,2024-02-26T00:37:07.1Z,1,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,19,22,2024-02-26T00:37:25Z,1640000,False,,,0,,MISS A. Black Free Throw 2 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
