actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
178,PT08M18.00S,2024-03-24T00:13:33.1Z,2,REGULAR,foul,technical,['1freethrow'],1630208,,,1610612737,38,37,2024-03-24T00:13:50Z,1760000,False,,,0,,N. Richards technical FOUL (1 Tech),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,1627519.0,,,,,,,,1.0,1.0,,,,
179,PT08M18.00S,2024-03-24T00:13:51.4Z,2,REGULAR,freethrow,1 of 1,[],1627749,,,1610612737,39,37,2024-03-24T00:13:51Z,1770000,False,,,0,,D. Murray technical Free Throw 1 of 1 (6 PTS),[1627749],1610612737.0,ATL,technical,,,Murray,D. Murray,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
180,PT08M18.00S,2024-03-24T00:13:52.7Z,2,REGULAR,substitution,out,[],1629684,,,1610612737,39,37,2024-03-24T00:14:00Z,1780000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M18.00S,2024-03-24T00:13:52.7Z,2,REGULAR,substitution,in,[],1628970,,,1610612737,39,37,2024-03-24T00:14:00Z,1790000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M07.00S,2024-03-24T00:14:17.7Z,2,REGULAR,3pt,Jump Shot,[],1629685,14.011169513797633,97.05882352941177,1610612737,39,37,2024-03-24T00:14:26Z,1800000,False,-235.0,79.0,1,left,MISS D. Windler 24' 3PT,[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,Left Corner 3,24+ Left,24.83,Missed,,,,,,,,,,,,,,,,,,
183,PT08M03.00S,2024-03-24T00:14:21.3Z,2,REGULAR,rebound,offensive,[],1628981,,,1610612737,39,37,2024-03-24T00:14:21Z,1810000,False,,,0,,B. Fernando REBOUND (Off:2 Def:0),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Left Corner 3,24+ Left,,,,,,,,,182.0,2.0,0.0,2.0,,,,,,,,
184,PT08M00.00S,2024-03-24T00:14:24.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,13.485545335085414,4.901960784313726,1610612737,39,37,2024-03-24T00:14:28Z,1820000,False,225.0,74.0,1,left,MISS G. Mathews 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,23.74,Missed,,,,,,,,,,,,,,,,,,
185,PT07M58.00S,2024-03-24T00:14:26.4Z,2,REGULAR,rebound,defensive,[],202722,,,1610612766,39,37,2024-03-24T00:14:28Z,1830000,False,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Right Corner 3,24+ Right,,,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,
186,PT07M51.00S,2024-03-24T00:14:33.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,92.85479632063075,49.754901960784316,1610612766,39,39,2024-03-24T00:14:39Z,1840000,False,-1.0,15.0,1,right,N. Richards Layup (6 PTS) (T. Mann 7 AST),"[1630208, 1630544]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.47,Made,6.0,T. Mann,1630544.0,7.0,,,,,,,,,,,,,,
188,PT07M50.00S,2024-03-24T00:14:40.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,39,39,2024-03-24T00:14:47Z,1860000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,1627519.0,,,,,,,,,,,,,
189,PT07M34.00S,2024-03-24T00:15:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202083,9.411957950065702,50.0,1610612737,39,39,2024-03-24T00:18:04Z,1870000,False,0.0,36.0,1,left,MISS W. Matthews driving floating Shot,[202083],1610612737.0,ATL,driving floating,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
190,PT07M30.00S,2024-03-24T00:15:04.7Z,2,REGULAR,rebound,offensive,[],1628981,,,1610612737,39,39,2024-03-24T00:15:05Z,1880000,False,,,0,,B. Fernando REBOUND (Off:3 Def:0),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,189.0,3.0,0.0,3.0,,,,,,,,
191,PT07M29.00S,2024-03-24T00:15:05.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,32.276609724047304,47.794117647058826,1610612737,42,39,2024-03-24T00:15:09Z,1890000,False,11.0,251.0,1,left,D. Murray 25' 3PT  (9 PTS) (B. Fernando 1 AST),"[1627749, 1628981]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,25.11,Made,9.0,B. Fernando,1628981.0,1.0,,,,,,,,,,,,,,
193,PT07M16.00S,2024-03-24T00:15:18.5Z,2,REGULAR,3pt,Jump Shot,[],1641706,66.96780551905388,46.07843137254902,1610612766,42,39,2024-03-24T00:15:23Z,1910000,False,-20.0,258.0,1,right,MISS B. Miller 25' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
194,PT07M13.00S,2024-03-24T00:15:21.4Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,42,39,2024-03-24T00:15:21Z,1920000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,
195,PT07M06.00S,2024-03-24T00:15:28.4Z,2,REGULAR,3pt,Jump Shot,[],1627749,32.53942181340342,53.67647058823529,1610612737,42,39,2024-03-24T00:20:32Z,1930000,False,-18.0,253.0,1,left,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
196,PT07M03.00S,2024-03-24T00:15:32.2Z,2,REGULAR,rebound,offensive,[],1628981,,,1610612737,42,39,2024-03-24T00:15:32Z,1940000,False,,,0,,B. Fernando REBOUND (Off:4 Def:0),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Center,,,,,,,,,195.0,4.0,0.0,4.0,,,,,,,,
197,PT07M03.00S,2024-03-24T00:15:33.8Z,2,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612737,42,39,2024-03-24T00:15:56Z,1950000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Fernando 2 FT),"[1628970, 1628981]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,,,,,,,,1.0,0.0,Fernando,1628981.0,,
199,PT07M03.00S,2024-03-24T00:16:02.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628981,,,1610612737,43,39,2024-03-24T00:16:02Z,1970000,False,,,0,,B. Fernando Free Throw 1 of 2 (12 PTS),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
200,PT07M03.00S,2024-03-24T00:16:02.8Z,2,REGULAR,substitution,out,[],1629685,,,1610612737,43,39,2024-03-24T00:16:19Z,1980000,False,,,0,,SUB out: D. Windler,[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M03.00S,2024-03-24T00:16:02.8Z,2,REGULAR,substitution,out,[],202083,,,1610612737,43,39,2024-03-24T00:16:19Z,1990000,False,,,0,,SUB out: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M03.00S,2024-03-24T00:16:02.8Z,2,REGULAR,substitution,out,[],1630544,,,1610612737,43,39,2024-03-24T00:16:19Z,2000000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M03.00S,2024-03-24T00:16:02.8Z,2,REGULAR,substitution,out,[],1641706,,,1610612737,43,39,2024-03-24T00:16:19Z,2010000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M03.00S,2024-03-24T00:16:02.8Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,43,39,2024-03-24T00:16:19Z,2020000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M03.00S,2024-03-24T00:16:02.8Z,2,REGULAR,substitution,in,[],1630249,,,1610612737,43,39,2024-03-24T00:16:19Z,2030000,False,,,0,,SUB in: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M03.00S,2024-03-24T00:16:02.8Z,2,REGULAR,substitution,in,[],1630197,,,1610612737,43,39,2024-03-24T00:16:19Z,2040000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M03.00S,2024-03-24T00:16:02.8Z,2,REGULAR,substitution,in,[],203995,,,1610612737,43,39,2024-03-24T00:16:19Z,2050000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M03.00S,2024-03-24T00:16:34.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628981,,,1610612737,44,39,2024-03-24T00:16:34Z,2060000,False,,,0,,B. Fernando Free Throw 2 of 2 (13 PTS),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
209,PT06M47.00S,2024-03-24T00:16:52.4Z,2,REGULAR,3pt,Jump Shot,[],202722,82.60512483574244,95.09803921568627,1610612766,44,39,2024-03-24T00:16:57Z,2070000,False,225.0,111.0,1,right,MISS D. Bertans 25' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
210,PT06M44.00S,2024-03-24T00:16:55.4Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,44,39,2024-03-24T00:16:57Z,2080000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,209.0,3.0,3.0,0.0,,,,,,,,
211,PT06M35.00S,2024-03-24T00:17:05.4Z,2,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612737,44,39,2024-03-24T00:20:39Z,2090000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Mathews 2 FT),"[1630208, 1629726]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,2.0,1.0,Mathews,1629726.0,,
213,PT06M35.00S,2024-03-24T00:17:19.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,44,39,2024-03-24T00:17:19Z,2110000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M35.00S,2024-03-24T00:19:47.3Z,2,REGULAR,substitution,out,[],1628981,,,1610612737,44,39,2024-03-24T00:20:16Z,2120000,False,,,0,,SUB out: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M35.00S,2024-03-24T00:19:47.3Z,2,REGULAR,substitution,out,[],1630208,,,1610612737,44,39,2024-03-24T00:20:16Z,2130000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M35.00S,2024-03-24T00:19:47.3Z,2,REGULAR,substitution,in,[],203991,,,1610612737,44,39,2024-03-24T00:20:16Z,2140000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M35.00S,2024-03-24T00:19:47.3Z,2,REGULAR,substitution,in,[],1629684,,,1610612737,44,39,2024-03-24T00:20:16Z,2150000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M35.00S,2024-03-24T00:20:40.5Z,2,REGULAR,freethrow,1 of 2,[],1629726,,,1610612737,45,39,2024-03-24T00:21:02Z,2160000,False,,,0,,G. Mathews Free Throw 1 of 2 (7 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
219,PT06M35.00S,2024-03-24T00:20:40.5Z,2,REGULAR,freethrow,2 of 2,[],1629726,,,1610612737,45,39,2024-03-24T00:21:02Z,2170000,False,,,0,,MISS G. Mathews Free Throw 2 of 2,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
220,PT06M32.00S,2024-03-24T00:20:43.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,45,39,2024-03-24T00:21:02Z,2180000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,219.0,2.0,1.0,1.0,,,,,,,,
221,PT06M21.00S,2024-03-24T00:21:12.7Z,2,REGULAR,3pt,Jump Shot,[],202722,69.20170827858082,70.83333333333334,1610612766,45,39,2024-03-24T00:21:17Z,2190000,False,104.0,237.0,1,right,MISS D. Bertans 25' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
222,PT06M18.00S,2024-03-24T00:21:15.7Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,45,39,2024-03-24T00:21:17Z,2200000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,221.0,1.0,1.0,0.0,,,,,,,,
223,PT06M06.00S,2024-03-24T00:21:27.4Z,2,REGULAR,3pt,Jump Shot,[],1629631,12.828515111695138,4.6568627450980395,1610612737,48,39,2024-03-24T00:21:31Z,2210000,False,227.0,68.0,1,left,D. Hunter 3PT  (5 PTS) (D. Murray 4 AST),"[1629631, 1627749]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,23.67,Made,5.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,
225,PT05M53.00S,2024-03-24T00:21:41.0Z,2,REGULAR,turnover,bad pass,[],1629684,,,1610612766,48,39,2024-03-24T00:21:45Z,2230000,False,,,0,,G. Williams bad pass TURNOVER (1 TO),"[1629684, 1627749]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Murray,1627749.0,,,,,,
226,PT05M53.00S,2024-03-24T00:21:41.0Z,2,REGULAR,steal,,[],1627749,,,1610612737,48,39,2024-03-24T00:21:43Z,2240000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT05M48.00S,2024-03-24T00:21:46.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629631,5.863994743758213,49.50980392156863,1610612737,50,39,2024-03-24T00:21:54Z,2250000,False,2.0,3.0,1,left,D. Hunter running Layup (7 PTS) (D. Murray 5 AST),"[1629631, 1627749]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.36,Made,7.0,D. Murray,1627749.0,5.0,,,,,,,,,,,,,,
229,PT05M34.00S,2024-03-24T00:21:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203995,93.9060446780552,49.754901960784316,1610612766,50,39,2024-03-24T00:23:48Z,2270000,False,-1.0,5.0,1,right,MISS V. Micic driving Layup,[203995],1610612766.0,CHA,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,0.49,Missed,,,,,,,,,,,,,,,,,,
230,PT05M29.00S,2024-03-24T00:22:04.9Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,50,39,2024-03-24T00:22:11Z,2280000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,229.0,1.0,1.0,0.0,,,,,,,,
231,PT05M20.00S,2024-03-24T00:22:15.8Z,2,REGULAR,turnover,traveling,[],1630249,,,1610612737,50,39,2024-03-24T00:22:22Z,2290000,False,,,0,,V. Krejci traveling TURNOVER (1 TO),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Mid-Range,8-16 Left,,,,,,,2714.0,1.0,,,,,,,,,,,,
232,PT05M05.00S,2024-03-24T00:22:46.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203995,81.02825229960578,59.80392156862745,1610612766,50,41,2024-03-24T00:23:07Z,2300000,False,49.0,126.0,1,right,V. Micic 13' pullup Jump Shot (2 PTS) (G. Williams 3 AST),"[203995, 1629684]",1610612766.0,CHA,pullup,,,Micic,V. Micic,,,,,In The Paint (Non-RA),8-16 Center,13.5,Made,2.0,G. Williams,1629684.0,3.0,,,,,,,,,,,,,,
233,PT04M50.00S,2024-03-24T00:23:00.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629726,18.347568988173457,50.245098039215684,1610612737,52,41,2024-03-24T00:23:21Z,2310000,False,-1.0,120.0,1,left,G. Mathews 12' driving floating Jump Shot (9 PTS) (C. Capela 1 AST),"[1629726, 203991]",1610612737.0,ATL,driving floating,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),8-16 Center,12.0,Made,9.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,
235,PT04M42.00S,2024-03-24T00:23:10.0Z,2,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612766,52,41,2024-03-24T00:23:47Z,2330000,False,,,0,,G. Mathews shooting personal FOUL (1 PF) (Micic 2 FT),"[1629726, 203995]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,,,,,,,,1.0,0.0,Micic,203995.0,,
237,PT04M42.00S,2024-03-24T00:23:48.3Z,2,REGULAR,freethrow,1 of 2,[],203995,,,1610612766,52,42,2024-03-24T00:23:48Z,2350000,False,,,0,,V. Micic Free Throw 1 of 2 (3 PTS),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
239,PT04M42.00S,2024-03-24T00:23:49.1Z,2,REGULAR,substitution,out,[],1629726,,,1610612766,52,42,2024-03-24T00:24:10Z,2360000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M42.00S,2024-03-24T00:23:49.1Z,2,REGULAR,substitution,out,[],202722,,,1610612766,52,42,2024-03-24T00:24:10Z,2370000,False,,,0,,SUB out: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M42.00S,2024-03-24T00:23:49.1Z,2,REGULAR,substitution,in,[],203992,,,1610612766,52,42,2024-03-24T00:24:10Z,2380000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M42.00S,2024-03-24T00:23:49.1Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,52,42,2024-03-24T00:24:10Z,2390000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M42.00S,2024-03-24T00:24:15.1Z,2,REGULAR,freethrow,2 of 2,[],203995,,,1610612766,52,43,2024-03-24T00:24:15Z,2400000,False,,,0,,V. Micic Free Throw 2 of 2 (4 PTS),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
244,PT04M29.00S,2024-03-24T00:24:29.9Z,2,REGULAR,3pt,Jump Shot,[],1629631,32.53942181340342,53.92156862745098,1610612737,52,43,2024-03-24T00:24:34Z,2410000,False,-20.0,253.0,1,left,MISS D. Hunter 25' pullup bank 3PT,[1629631],1610612737.0,ATL,pullup bank,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,25.42,Missed,,,,,,,,,,,,,,,,,,
245,PT04M26.00S,2024-03-24T00:24:32.9Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612766,52,43,2024-03-24T00:24:34Z,2420000,False,,,0,,A. Pokusevski REBOUND (Off:1 Def:1),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Center,,,,,,,,,244.0,2.0,1.0,1.0,,,,,,,,
246,PT04M20.00S,2024-03-24T00:24:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,93.24901445466492,47.549019607843135,1610612766,52,43,2024-03-24T00:24:45Z,2430000,False,-12.0,11.0,1,right,MISS G. Williams Layup,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
247,PT04M18.00S,2024-03-24T00:24:41.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,52,43,2024-03-24T00:24:45Z,2440000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,246.0,,,,,,,,,,,
249,PT04M09.00S,2024-03-24T00:24:56.0Z,2,REGULAR,3pt,Jump Shot,[],1630249,30.305519053876477,69.85294117647058,1610612737,55,43,2024-03-24T00:25:00Z,2460000,False,-99.0,232.0,1,left,V. Krejci 25' 3PT  (3 PTS) (D. Murray 6 AST),"[1630249, 1627749]",1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Left Center,25.27,Made,3.0,D. Murray,1627749.0,6.0,,,,,,,,,,,,,,
251,PT04M08.00S,2024-03-24T00:25:01.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,55,43,2024-03-24T00:25:01Z,2480000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M53.00S,2024-03-24T00:28:12.9Z,2,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612766,55,43,2024-03-24T00:28:22Z,2490000,False,,,0,,G. Williams lost ball out-of-bounds TURNOVER (2 TO),[1629684],1610612766.0,CHA,lost ball,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,,,,,,,2714.0,2.0,,,,,,,,,,,,
253,PT03M41.00S,2024-03-24T00:28:40.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627749,23.73521681997372,86.51960784313727,1610612737,58,43,2024-03-24T00:28:44Z,2500000,False,-183.0,171.0,1,left,D. Murray 24' 3PT  (12 PTS) (B. Bogdanovic 3 AST),"[1627749, 203992]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,24.99,Made,12.0,B. Bogdanovic,203992.0,3.0,,,,,,,,,,,,,,
255,PT03M15.00S,2024-03-24T00:29:05.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203995,90.48948751642575,46.07843137254902,1610612766,58,43,2024-03-24T00:29:12Z,2520000,False,-20.0,37.0,1,right,MISS V. Micic driving Layup - blocked,"[203995, 203991]",1610612766.0,CHA,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,Capela,203991.0
256,PT03M15.00S,2024-03-24T00:29:05.3Z,2,REGULAR,block,,[],203991,,,1610612766,58,43,2024-03-24T00:29:08Z,2530000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT03M14.00S,2024-03-24T00:29:06.3Z,2,REGULAR,rebound,offensive,[],203995,,,1610612766,58,43,2024-03-24T00:29:12Z,2540000,False,,,0,,V. Micic REBOUND (Off:1 Def:1),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,,,,,,,,255.0,2.0,1.0,1.0,,,,,,,,
258,PT03M14.00S,2024-03-24T00:29:10.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612766,58,43,2024-03-24T00:29:19Z,2550000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,,,,,,,,,,,,,
259,PT03M03.00S,2024-03-24T00:29:32.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627749,20.18725361366623,91.17647058823529,1610612737,58,43,2024-03-24T00:29:39Z,2560000,False,-206.0,137.0,1,left,MISS D. Murray 24' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,24.75,Missed,,,,,,,,,,,,,,,,,,
260,PT03M00.00S,2024-03-24T00:29:35.5Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612766,58,43,2024-03-24T00:29:39Z,2570000,False,,,0,,A. Pokusevski REBOUND (Off:1 Def:2),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,259.0,3.0,2.0,1.0,,,,,,,,
261,PT02M55.00S,2024-03-24T00:29:40.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,96.00854139290408,95.83333333333334,1610612766,58,43,2024-03-24T00:31:19Z,2580000,False,229.0,-15.0,1,right,MISS B. Miller running 3PT,[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
