actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
81,PT05M41.00S,2024-01-21T00:55:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.06636005256242,54.41176470588235,1610612737,6,15,2024-01-21T00:55:34Z,810000,False,22.0,22.0,1,right,D. Murray driving Layup (6 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,3.13,Made,6.0,,,,,,,,,,,,,,,,,
82,PT05M16.00S,2024-01-21T00:55:53.0Z,1,REGULAR,3pt,Jump Shot,[],1630241,31.09395532194481,34.068627450980394,1610612739,6,15,2024-01-21T00:55:58Z,820000,False,80.0,240.0,1,left,MISS S. Merrill 25' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,25.27,Missed,,,,,,,,,,,,,,,,,,
83,PT05M13.00S,2024-01-21T00:55:56.0Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,6,15,2024-01-21T00:55:58Z,830000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,
84,PT05M04.00S,2024-01-21T00:56:04.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,89.30683311432325,48.529411764705884,1610612737,8,15,2024-01-21T00:56:12Z,840000,False,-7.0,48.0,1,right,C. Capela turnaround Hook (2 PTS) (B. Bogdanovic 1 AST),"[203991, 203992]",1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,4.86,Made,2.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,,,,
86,PT04M50.00S,2024-01-21T00:56:19.0Z,1,REGULAR,3pt,Jump Shot,[],1630171,10.200394218134035,97.05882352941177,1610612739,8,18,2024-01-21T00:56:24Z,860000,False,-235.0,43.0,1,left,I. Okoro 3PT  (5 PTS) (D. Mitchell 2 AST),"[1630171, 1628378]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.93,Made,5.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,
88,PT04M36.00S,2024-01-21T00:56:33.5Z,1,REGULAR,2pt,Jump Shot,[],203992,79.58278580814718,48.529411764705884,1610612737,10,18,2024-01-21T00:56:39Z,880000,False,-7.0,139.0,1,right,B. Bogdanovic 13' step back Jump Shot (2 PTS) (D. Murray 1 AST),"[203992, 1627749]",1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Center,13.96,Made,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
90,PT04M18.00S,2024-01-21T00:56:54.4Z,1,REGULAR,foul,offensive,[],1628386,,,1610612739,10,18,2024-01-21T00:57:03Z,900000,False,,,0,,J. Allen charge offensive FOUL (2 PF),"[1628386, 203991]",1610612739.0,CLE,charge,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,,,,,,2.0,0.0,Capela,203991.0
92,PT04M18.00S,2024-01-21T00:56:54.4Z,1,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,10,18,2024-01-21T00:56:54Z,920000,False,,,0,,J. Allen offensive foul TURNOVER (2 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,2.0,,,,,,,,
93,PT04M18.00S,2024-01-21T00:57:04.4Z,1,REGULAR,substitution,out,[],203991,,,1610612737,10,18,2024-01-21T00:57:16Z,930000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M18.00S,2024-01-21T00:57:04.4Z,1,REGULAR,substitution,out,[],1630235,,,1610612737,10,18,2024-01-21T00:57:16Z,940000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M18.00S,2024-01-21T00:57:04.4Z,1,REGULAR,substitution,out,[],1629731,,,1610612737,10,18,2024-01-21T00:57:16Z,950000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M18.00S,2024-01-21T00:57:04.4Z,1,REGULAR,substitution,out,[],1630171,,,1610612737,10,18,2024-01-21T00:57:16Z,960000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M18.00S,2024-01-21T00:57:04.4Z,1,REGULAR,substitution,in,[],201988,,,1610612737,10,18,2024-01-21T00:57:16Z,970000,False,,,0,,SUB in: P. Mills,[201988],1610612737.0,ATL,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M18.00S,2024-01-21T00:57:04.4Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,10,18,2024-01-21T00:57:16Z,980000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M18.00S,2024-01-21T00:57:04.4Z,1,REGULAR,substitution,in,[],1641854,,,1610612737,10,18,2024-01-21T00:57:16Z,990000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M18.00S,2024-01-21T00:57:04.4Z,1,REGULAR,substitution,in,[],1627777,,,1610612737,10,18,2024-01-21T00:57:16Z,1000000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M04.00S,2024-01-21T00:57:28.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630168,93.51182654402102,49.26470588235294,1610612737,10,18,2024-01-21T00:57:34Z,1010000,False,-4.0,8.0,1,right,MISS O. Okongwu cutting Layup - blocked,"[1630168, 1628386]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.93,Missed,,,,,,,,,,,,,Allen,1628386.0,,,,
102,PT04M04.00S,2024-01-21T00:57:28.0Z,1,REGULAR,block,,[],1628386,,,1610612737,10,18,2024-01-21T00:57:30Z,1020000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
103,PT04M02.00S,2024-01-21T00:57:30.0Z,1,REGULAR,rebound,defensive,[],1630241,,,1610612739,10,18,2024-01-21T00:57:34Z,1030000,False,,,0,,S. Merrill REBOUND (Off:0 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,101.0,2.0,2.0,0.0,,,,,,,,,,
104,PT03M52.00S,2024-01-21T00:57:41.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,32.013797634691194,41.911764705882355,1610612739,10,18,2024-01-21T00:57:46Z,1040000,False,40.0,248.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,,
105,PT03M47.00S,2024-01-21T00:57:46.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,10,18,2024-01-21T00:57:46Z,1050000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,104.0,2.0,2.0,0.0,,,,,,,,,,
106,PT03M40.00S,2024-01-21T00:57:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.59198423127464,50.245098039215684,1610612737,10,18,2024-01-21T00:57:58Z,1060000,False,1.0,17.0,1,right,MISS D. Murray driving Layup,[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
107,PT03M38.00S,2024-01-21T00:57:54.1Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,10,18,2024-01-21T00:57:54Z,1070000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,106.0,1.0,0.0,1.0,,,,,,,,,,
108,PT03M37.00S,2024-01-21T00:57:55.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,74.85216819973719,84.31372549019608,1610612737,10,18,2024-01-21T00:58:01Z,1080000,False,172.0,184.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
109,PT03M37.00S,2024-01-21T00:57:55.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,10,18,2024-01-21T00:58:01Z,1090000,False,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,108.0,4.0,4.0,0.0,,,,,,,,,,
110,PT03M24.00S,2024-01-21T00:58:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,5.995400788436268,52.450980392156865,1610612739,10,20,2024-01-21T00:58:14Z,1100000,False,-12.0,4.0,1,left,G. Niang cutting Layup (2 PTS) (J. Allen 1 AST),"[1627777, 1628386]",1610612739.0,CLE,cutting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,1.29,Made,2.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
112,PT03M14.00S,2024-01-21T00:58:22.0Z,1,REGULAR,foul,personal,[],1630241,,,1610612737,10,20,2024-01-21T00:58:28Z,1120000,False,,,0,,S. Merrill personal FOUL (1 PF),"[1630241, 203992]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201638.0,,,,,,1.0,0.0,Bogdanovic,203992.0
114,PT03M14.00S,2024-01-21T00:58:27.3Z,1,REGULAR,substitution,out,[],1627749,,,1610612737,10,20,2024-01-21T00:58:37Z,1140000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M14.00S,2024-01-21T00:58:27.3Z,1,REGULAR,substitution,out,[],1630180,,,1610612737,10,20,2024-01-21T00:58:37Z,1150000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M14.00S,2024-01-21T00:58:27.3Z,1,REGULAR,substitution,out,[],1628386,,,1610612737,10,20,2024-01-21T00:58:37Z,1160000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M14.00S,2024-01-21T00:58:27.3Z,1,REGULAR,substitution,out,[],1628378,,,1610612737,10,20,2024-01-21T00:58:37Z,1170000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M14.00S,2024-01-21T00:58:27.3Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,10,20,2024-01-21T00:58:37Z,1180000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M14.00S,2024-01-21T00:58:27.3Z,1,REGULAR,substitution,in,[],1630552,,,1610612737,10,20,2024-01-21T00:58:37Z,1190000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M14.00S,2024-01-21T00:58:27.3Z,1,REGULAR,substitution,in,[],202684,,,1610612737,10,20,2024-01-21T00:58:37Z,1200000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M14.00S,2024-01-21T00:58:27.3Z,1,REGULAR,substitution,in,[],1630171,,,1610612737,10,20,2024-01-21T00:58:37Z,1210000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M09.00S,2024-01-21T00:58:53.0Z,1,REGULAR,3pt,Jump Shot,[],203992,70.38436268068331,26.96078431372549,1610612737,10,20,2024-01-21T00:58:58Z,1220000,False,-115.0,226.0,1,right,MISS B. Bogdanovic 25' step back 3PT,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
123,PT03M05.00S,2024-01-21T00:58:57.0Z,1,REGULAR,rebound,defensive,[],202684,,,1610612739,10,20,2024-01-21T00:58:58Z,1230000,False,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,
124,PT02M57.00S,2024-01-21T00:59:04.6Z,1,REGULAR,turnover,bad pass,[],1641854,,,1610612739,10,20,2024-01-21T00:59:09Z,1240000,False,,,0,,C. Porter Jr. bad pass TURNOVER (1 TO),"[1641854, 203992]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Bogdanovic,203992.0,,,,,,
125,PT02M57.00S,2024-01-21T00:59:04.6Z,1,REGULAR,steal,,[],203992,,,1610612737,10,20,2024-01-21T01:03:06Z,1250000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT02M53.00S,2024-01-21T00:59:09.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,94.1688567674113,50.245098039215684,1610612737,12,20,2024-01-21T00:59:15Z,1260000,False,1.0,2.0,1,right,J. Johnson running alley-oop DUNK (2 PTS) (B. Bogdanovic 2 AST),"[1630552, 203992]",1610612737.0,ATL,running alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.26,Made,2.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,,,,
128,PT02M27.00S,2024-01-21T00:59:35.8Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612739,12,20,2024-01-21T00:59:58Z,1280000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1630168, 1641854]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,,,,,,1.0,0.0,Porter Jr.,1641854.0
130,PT02M27.00S,2024-01-21T01:00:02.7Z,1,REGULAR,freethrow,1 of 2,[],1641854,,,1610612739,12,21,2024-01-21T01:00:02Z,1300000,False,,,0,,C. Porter Jr. Free Throw 1 of 2 (1 PTS),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
131,PT02M27.00S,2024-01-21T01:00:16.9Z,1,REGULAR,freethrow,2 of 2,[],1641854,,,1610612739,12,22,2024-01-21T01:00:16Z,1310000,False,,,0,,C. Porter Jr. Free Throw 2 of 2 (2 PTS),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
132,PT02M10.00S,2024-01-21T01:00:35.6Z,1,REGULAR,3pt,Jump Shot,[],203992,74.72076215505913,16.42156862745098,1610612737,12,22,2024-01-21T01:00:41Z,1320000,False,-168.0,185.0,1,right,MISS B. Bogdanovic 24' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
133,PT02M07.00S,2024-01-21T01:00:38.6Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,12,22,2024-01-21T01:00:41Z,1330000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,
134,PT02M05.00S,2024-01-21T01:00:44.4Z,1,REGULAR,foul,personal,[],201988,,,1610612739,12,22,2024-01-21T01:00:50Z,1340000,False,,,0,,P. Mills personal FOUL (1 PF),"[201988, 1630241]",1610612737.0,ATL,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,201638.0,,,,,,1.0,0.0,Merrill,1630241.0
136,PT02M01.00S,2024-01-21T01:01:09.8Z,1,REGULAR,foul,offensive,[],1630241,,,1610612739,12,22,2024-01-21T01:01:17Z,1360000,False,,,0,,S. Merrill off-the-ball offensive FOUL (2 PF),"[1630241, 201988]",1610612739.0,CLE,off-the-ball,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201638.0,,,,,,2.0,0.0,Mills,201988.0
138,PT02M01.00S,2024-01-21T01:01:09.8Z,1,REGULAR,turnover,offensive foul,[],1630241,,,1610612739,12,22,2024-01-21T01:01:09Z,1380000,False,,,0,,S. Merrill offensive foul TURNOVER (1 TO),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201638.0,1.0,,,,,,,,
139,PT01M50.00S,2024-01-21T01:01:36.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630552,82.34231274638634,47.05882352941176,1610612737,14,22,2024-01-21T01:01:42Z,1390000,False,-15.0,113.0,1,right,J. Johnson 11' floating Jump Shot (4 PTS) (T. Young 1 AST),"[1630552, 1629027]",1610612737.0,ATL,floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.44,Made,4.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,
141,PT01M27.00S,2024-01-21T01:02:01.4Z,1,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612739,14,22,2024-01-21T01:02:10Z,1410000,False,,,0,,I. Okoro lost ball out-of-bounds TURNOVER (1 TO),[1630171],1610612739.0,CLE,lost ball,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629178.0,1.0,,,,,,,,
142,PT01M22.00S,2024-01-21T01:02:10.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203992,75.1149802890933,12.009803921568627,1610612737,17,22,2024-01-21T01:02:20Z,1420000,False,-190.0,181.0,1,right,B. Bogdanovic 26' 3PT  (5 PTS) (T. Young 2 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.27,Made,5.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,
144,PT01M07.00S,2024-01-21T01:02:25.3Z,1,REGULAR,3pt,Jump Shot,[],1630241,32.670827858081466,53.67647058823529,1610612739,17,22,2024-01-21T01:02:30Z,1440000,False,-18.0,255.0,1,left,MISS S. Merrill 25' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,25.53,Missed,,,,,,,,,,,,,,,,,,
145,PT01M05.00S,2024-01-21T01:02:27.3Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,17,22,2024-01-21T01:02:30Z,1450000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,
146,PT01M00.00S,2024-01-21T01:02:33.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,68.28186596583443,68.13725490196079,1610612737,20,22,2024-01-21T01:08:08Z,1460000,False,91.0,246.0,1,right,T. Young 26' 3PT running pullup (3 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,26.19,Made,3.0,,,,,,,,,,,,,,,,,
147,PT00M49.80S,2024-01-21T01:02:51.3Z,1,REGULAR,foul,technical,['1freethrow'],203992,,,1610612739,20,22,2024-01-21T01:03:00Z,1470000,False,,,0,,B. Bogdanovic defensive-3-second technical FOUL (1 Tech),[203992],1610612737.0,ATL,defensive-3-second,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,201638.0,,,,,,0.0,1.0,,
148,PT00M49.80S,2024-01-21T01:03:09.5Z,1,REGULAR,freethrow,1 of 1,[],1630241,,,1610612739,20,23,2024-01-21T01:03:09Z,1480000,False,,,0,,S. Merrill technical Free Throw 1 of 1 (4 PTS),[1630241],1610612739.0,CLE,technical,,,Merrill,S. Merrill,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
149,PT00M44.30S,2024-01-21T01:03:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,7.440867279894875,48.03921568627451,1610612739,20,23,2024-01-21T01:03:36Z,1490000,False,10.0,17.0,1,left,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,,
150,PT00M41.80S,2024-01-21T01:03:32.6Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,20,23,2024-01-21T01:03:36Z,1500000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,149.0,3.0,3.0,0.0,,,,,,,,,,
151,PT00M29.90S,2024-01-21T01:03:44.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.19776609724047,50.73529411764706,1610612737,20,23,2024-01-21T01:09:09Z,1510000,False,4.0,21.0,1,right,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
152,PT00M27.00S,2024-01-21T01:03:47.4Z,1,REGULAR,rebound,defensive,[],1641854,,,1610612739,20,23,2024-01-21T01:36:02Z,1520000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,
153,PT00M25.30S,2024-01-21T01:03:50.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630171,6.389618922470433,50.73529411764706,1610612739,20,25,2024-01-21T01:03:58Z,1530000,False,-4.0,8.0,1,left,I. Okoro running DUNK (7 PTS) (T. Thompson 1 AST),"[1630171, 202684]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.85,Made,7.0,T. Thompson,202684.0,1.0,,,,,,,,,,,,,,
155,PT00M01.00S,2024-01-21T01:04:18.7Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,20,25,2024-01-21T01:04:25Z,1550000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1630171]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,3.0,Okoro,1630171.0,,,,,,
156,PT00M01.00S,2024-01-21T01:04:18.7Z,1,REGULAR,steal,,[],1630171,,,1610612739,20,25,2024-01-21T01:34:30Z,1560000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT00M00.30S,2024-01-21T01:04:19.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202684,85.85742444152432,21.32352941176471,1610612739,20,25,2024-01-21T01:37:48Z,1565000,False,143.0,755.0,1,left,MISS T. Thompson 76' 3PT,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Mid-Range,16-24 Left,76.81,Missed,,,,,,,,,,,,,,,,,,
319,PT00M00.10S,2024-01-21T01:04:19.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,20,25,2024-01-21T01:37:48Z,1567500,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,318.0,,,,,,,,,,,,,
157,PT00M00.00S,2024-01-21T01:04:33.9Z,1,REGULAR,period,end,[],0,,,1610612739,20,25,2024-01-21T01:37:48Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-01-21T01:06:27.0Z,2,REGULAR,substitution,out,['startperiod'],1630241,,,1610612739,20,25,2024-01-21T01:37:48Z,1580000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-01-21T01:06:27.0Z,2,REGULAR,substitution,in,['startperiod'],1628378,,,1610612739,20,25,2024-01-21T01:37:48Z,1590000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-01-21T01:07:01.8Z,2,REGULAR,period,start,[],0,,,1610612737,20,25,2024-01-21T01:07:01Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M51.00S,2024-01-21T01:07:09.8Z,2,REGULAR,3pt,Jump Shot,[],1629027,72.09264126149803,23.284313725490197,1610612737,23,25,2024-01-21T01:07:24Z,1610000,False,-134.0,210.0,1,right,T. Young 24' 3PT pullup (6 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,24.87,Made,6.0,,,,,,,,,,,,,,,,,
