actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT04M16.00S,2025-11-27T00:55:25.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629639,94.40999984741211,50.0,1610612748,22,18,2025-11-27T00:57:20Z,860000,False,0.0,0.0,1,right,MISS T. Herro tip Layup,[1629639],1610612748.0,MIA,tip,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
89,PT04M14.00S,2025-11-27T00:55:27.2Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612749,22,18,2025-11-27T00:57:20Z,870000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,88.0,2.0,2.0,0.0,,,,,,,,,,,,,,
90,PT04M11.00S,2025-11-27T00:55:29.7Z,1,REGULAR,2pt,Jump Shot,[],1631157,8.886333771353483,69.6078431372549,1610612749,22,20,2025-11-27T01:00:09Z,880000,False,-98.0,31.0,1,left,R. Rollins 10' pullup Jump Shot (4 PTS),[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Left,10.28,Made,,,,,4.0,,,,,,,,,,,,,
91,PT03M59.00S,2025-11-27T00:55:45.3Z,1,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612748,22,20,2025-11-27T00:55:57Z,890000,False,,,0,,N. Powell step out-of-bounds TURNOVER (1 TO),[1626181],1610612748.0,MIA,step,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1.0,,,1626301.0,,,,,,
92,PT03M59.00S,2025-11-27T00:56:00.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,22,20,2025-11-27T00:56:00Z,900000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M59.00S,2025-11-27T00:57:58.5Z,1,REGULAR,substitution,out,[],1628389,,,1610612749,22,20,2025-11-27T00:58:36Z,910000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M59.00S,2025-11-27T00:57:58.5Z,1,REGULAR,substitution,out,[],1630558,,,1610612749,22,20,2025-11-27T00:58:36Z,920000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M59.00S,2025-11-27T00:57:58.5Z,1,REGULAR,substitution,out,[],203952,,,1610612749,22,20,2025-11-27T00:58:36Z,930000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M59.00S,2025-11-27T00:57:58.5Z,1,REGULAR,substitution,out,[],1626181,,,1610612749,22,20,2025-11-27T00:58:36Z,940000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M59.00S,2025-11-27T00:57:58.5Z,1,REGULAR,substitution,out,[],1628398,,,1610612749,22,20,2025-11-27T00:58:36Z,950000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M59.00S,2025-11-27T00:57:58.5Z,1,REGULAR,substitution,in,[],1630696,,,1610612749,22,20,2025-11-27T00:58:36Z,960000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M59.00S,2025-11-27T00:57:58.5Z,1,REGULAR,substitution,in,[],1642276,,,1610612749,22,20,2025-11-27T00:58:36Z,970000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M59.00S,2025-11-27T00:57:58.5Z,1,REGULAR,substitution,in,[],1631170,,,1610612749,22,20,2025-11-27T00:58:36Z,980000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M59.00S,2025-11-27T00:57:58.5Z,1,REGULAR,substitution,in,[],1641796,,,1610612749,22,20,2025-11-27T00:58:36Z,990000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M59.00S,2025-11-27T00:57:58.5Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,22,20,2025-11-27T00:58:36Z,1000000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT03M50.00S,2025-11-27T00:58:33.6Z,1,REGULAR,turnover,lost ball,[],1629018,,,1610612749,22,20,2025-11-27T01:09:31Z,1020000,False,,,0,,G. Trent Jr. lost ball TURNOVER (1 TO),"[1629018, 1630696]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Smith,1630696.0,,,,,,,
166,PT03M50.00S,2025-11-27T00:58:33.6Z,1,REGULAR,steal,,[],1630696,,,1610612748,22,20,2025-11-27T01:09:22Z,1030000,False,,,0,,D. Smith STEAL (1 STL),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
107,PT03M46.00S,2025-11-27T00:59:14.2Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,22,20,2025-11-27T01:09:22Z,1050000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M46.00S,2025-11-27T00:59:14.2Z,1,REGULAR,substitution,in,[],1631323,,,1610612748,22,20,2025-11-27T01:09:22Z,1060000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M30.00S,2025-11-27T00:59:46.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631323,92.72339027595268,68.62745098039215,1610612748,24,20,2025-11-27T01:09:22Z,1070000,False,93.0,16.0,1,right,S. Fontecchio 9' driving floating Jump Shot (2 PTS) (J. Jaquez Jr. 1 AST),"[1631323, 1631170]",1610612748.0,MIA,driving floating,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Right,9.44,Made,,,,,2.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,
111,PT03M06.00S,2025-11-27T01:00:11.3Z,1,REGULAR,3pt,Jump Shot,[],1629018,20.581471747700395,88.97058823529412,1610612749,24,23,2025-11-27T01:00:16Z,1090000,False,-195.0,141.0,1,left,G. Trent Jr. 24' 3PT  (3 PTS) (M. Turner 1 AST),"[1629018, 1626167]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,24.06,Made,,,,,3.0,M. Turner,1626167.0,1.0,,,,,,,,,,
113,PT02M45.00S,2025-11-27T01:00:32.2Z,1,REGULAR,3pt,Jump Shot,[],1641796,93.64323258869908,94.36274509803921,1610612748,24,23,2025-11-27T01:00:40Z,1110000,False,222.0,7.0,1,right,MISS P. Larsson 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Right Corner 3,24+ Right,22.19,Missed,,,,,,,,,,,,,,,,,,
114,PT02M41.00S,2025-11-27T01:00:35.6Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,24,23,2025-11-27T01:00:35Z,1120000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Right Corner 3,24+ Right,,,113.0,1.0,0.0,1.0,,,,,,,,,,,,,,
115,PT02M39.00S,2025-11-27T01:00:38.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630696,68.54467805519053,32.59803921568628,1610612748,24,23,2025-11-27T01:00:46Z,1130000,False,-87.0,243.0,1,right,MISS D. Smith 25' 3PT,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
116,PT02M34.00S,2025-11-27T01:00:43.2Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,24,23,2025-11-27T01:00:46Z,1140000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,115.0,2.0,2.0,0.0,,,,,,,,,,,,,,
117,PT02M23.00S,2025-11-27T01:00:53.7Z,1,REGULAR,3pt,Jump Shot,[],1631157,31.61957950065703,53.92156862745098,1610612749,24,26,2025-11-27T01:03:40Z,1150000,False,-20.0,245.0,1,left,R. Rollins 24' 3PT  (7 PTS) (M. Turner 2 AST),"[1631157, 1626167]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,24.55,Made,,,,,7.0,M. Turner,1626167.0,2.0,,,,,,,,,,
119,PT02M11.00S,2025-11-27T01:01:05.7Z,1,REGULAR,3pt,Jump Shot,[],1630696,66.83639947437582,49.01960784313725,1610612748,24,26,2025-11-27T01:01:12Z,1170000,False,-5.0,259.0,1,right,MISS D. Smith 25' 3PT,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
120,PT02M08.00S,2025-11-27T01:01:09.2Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,24,26,2025-11-27T01:01:09Z,1180000,False,,,0,,J. Jaquez Jr. REBOUND (Off:2 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,119.0,2.0,0.0,2.0,,,,,,,,,,,,,,
121,PT01M57.00S,2025-11-27T01:01:19.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,75.1149802890933,85.7843137254902,1610612748,24,26,2025-11-27T01:01:25Z,1190000,False,179.0,181.0,1,right,MISS S. Fontecchio 25' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
122,PT01M53.00S,2025-11-27T01:01:23.8Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,24,26,2025-11-27T01:01:25Z,1200000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,121.0,3.0,3.0,0.0,,,,,,,,,,,,,,
123,PT01M50.00S,2025-11-27T01:01:29.2Z,1,REGULAR,foul,personal,[],1630696,,,1610612749,24,26,2025-11-27T01:01:40Z,1210000,False,,,0,,D. Smith personal FOUL (1 PF),"[1630696, 1626171]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202041.0,,,1.0,0.0,Portis,1626171.0
125,PT01M50.00S,2025-11-27T01:01:39.4Z,1,REGULAR,substitution,out,[],1626167,,,1610612749,24,26,2025-11-27T01:01:56Z,1230000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M50.00S,2025-11-27T01:01:39.4Z,1,REGULAR,substitution,out,[],1629018,,,1610612749,24,26,2025-11-27T01:01:56Z,1240000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M50.00S,2025-11-27T01:01:39.4Z,1,REGULAR,substitution,out,[],1631157,,,1610612749,24,26,2025-11-27T01:01:56Z,1250000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M50.00S,2025-11-27T01:01:39.4Z,1,REGULAR,substitution,in,[],1630175,,,1610612749,24,26,2025-11-27T01:01:56Z,1260000,False,,,0,,SUB in: C. Anthony,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M50.00S,2025-11-27T01:01:39.4Z,1,REGULAR,substitution,in,[],1630579,,,1610612749,24,26,2025-11-27T01:01:56Z,1270000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M50.00S,2025-11-27T01:01:39.4Z,1,REGULAR,substitution,in,[],203914,,,1610612749,24,26,2025-11-27T01:01:56Z,1280000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M41.00S,2025-11-27T01:02:10.3Z,1,REGULAR,2pt,Jump Shot,[],1626171,23.73521681997372,60.049019607843135,1610612749,24,26,2025-11-27T01:02:19Z,1290000,False,-50.0,171.0,1,left,MISS B. Portis 17' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,17.78,Missed,,,,,,,,,,,,,,,,,,
132,PT01M38.00S,2025-11-27T01:02:13.3Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612748,24,26,2025-11-27T01:02:19Z,1300000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Center,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M31.00S,2025-11-27T01:02:19.8Z,1,REGULAR,3pt,Jump Shot,[],1631170,92.59198423127464,3.1862745098039214,1610612748,27,26,2025-11-27T01:02:26Z,1310000,False,-234.0,17.0,1,right,J. Jaquez Jr. 3PT  (3 PTS) (S. Fontecchio 1 AST),"[1631170, 1631323]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,23.47,Made,,,,,3.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,
135,PT01M11.00S,2025-11-27T01:02:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,18.873193166885677,43.627450980392155,1610612749,27,26,2025-11-27T01:02:54Z,1330000,False,32.0,125.0,1,left,MISS G. Harris 12' turnaround Shot,[203914],1610612749.0,MIL,turnaround,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,12.89,Missed,,,,,,,,,,,,,,,,,,
136,PT01M08.00S,2025-11-27T01:02:43.2Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,27,26,2025-11-27T01:02:46Z,1340000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,
137,PT01M00.00S,2025-11-27T01:02:51.7Z,1,REGULAR,2pt,Jump Shot,[],1641796,93.9060446780552,31.61764705882353,1610612748,29,26,2025-11-27T01:02:59Z,1350000,False,-92.0,5.0,1,right,P. Larsson 9' driving floating Jump Shot (2 PTS) (J. Jaquez Jr. 2 AST),"[1641796, 1631170]",1610612748.0,MIA,driving floating,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Left,9.2,Made,,,,,2.0,J. Jaquez Jr.,1631170.0,2.0,,,,,,,,,,
139,PT00M44.50S,2025-11-27T01:03:10.1Z,1,REGULAR,3pt,Jump Shot,[],1630175,25.443495400788436,80.63725490196079,1610612749,29,26,2025-11-27T01:03:27Z,1370000,False,-153.0,187.0,1,left,MISS C. Anthony 24' 3PT,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,24.15,Missed,,,,,,,,,,,,,,,,,,
140,PT00M41.80S,2025-11-27T01:03:12.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,29,26,2025-11-27T01:03:27Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,139.0,,,,,,,,,,,,,,,,,
141,PT00M41.80S,2025-11-27T01:03:19.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631170,,,1610612749,29,26,2025-11-27T01:03:34Z,1390000,False,,,0,,J. Jaquez Jr. loose ball personal FOUL (1 PF) (Portis 2 FT),"[1631170, 1626171]",1610612748.0,MIA,loose ball,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1629183.0,,,1.0,0.0,Portis,1626171.0
143,PT00M41.80S,2025-11-27T01:03:41.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626171,,,1610612749,29,27,2025-11-27T01:04:03Z,1410000,False,,,0,,B. Portis Free Throw 1 of 2 (1 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
144,PT00M41.80S,2025-11-27T01:03:41.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626171,,,1610612749,29,27,2025-11-27T01:04:03Z,1420000,False,,,0,,MISS B. Portis Free Throw 2 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT00M40.10S,2025-11-27T01:03:43.0Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,29,27,2025-11-27T01:04:03Z,1430000,False,,,0,,K. Ware REBOUND (Off:0 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,,
147,PT00M21.10S,2025-11-27T01:04:36.5Z,1,REGULAR,turnover,lost ball,[],1641796,,,1610612748,29,27,2025-11-27T01:04:43Z,1450000,False,,,0,,P. Larsson lost ball TURNOVER (1 TO),"[1641796, 1631260]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Green,1631260.0,,,,,,,
148,PT00M21.10S,2025-11-27T01:04:36.5Z,1,REGULAR,steal,,[],1631260,,,1610612749,29,27,2025-11-27T01:04:38Z,1460000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
149,PT00M04.40S,2025-11-27T01:04:53.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630175,14.273981603153747,38.48039215686275,1610612749,29,27,2025-11-27T01:06:09Z,1470000,False,58.0,82.0,1,left,MISS C. Anthony 10' pullup Shot,[1630175],1610612749.0,MIL,pullup,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Right,10.0,Missed,,,,,,,,,,,,,,,,,,
150,PT00M00.70S,2025-11-27T01:04:56.9Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,29,27,2025-11-27T01:04:56Z,1480000,False,,,0,,B. Portis REBOUND (Off:1 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,,,149.0,1.0,0.0,1.0,,,,,,,,,,,,,,
151,PT00M00.40S,2025-11-27T01:04:59.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626171,7.046649145860711,51.470588235294116,1610612749,29,27,2025-11-27T01:10:33Z,1490000,False,-7.0,14.0,1,left,MISS B. Portis putback Layup - blocked,"[1626171, 1630696]",1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,Smith,1630696.0,,,,
152,PT00M00.40S,2025-11-27T01:04:59.0Z,1,REGULAR,block,,[],1630696,,,1610612749,29,27,2025-11-27T01:05:01Z,1500000,False,,,0,,D. Smith BLOCK (1 BLK),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT00M00.40S,2025-11-27T01:04:59.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,29,27,2025-11-27T01:05:13Z,1510000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,151.0,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2025-11-27T01:05:15.0Z,1,REGULAR,period,end,[],0,,,1610612748,29,27,2025-11-27T01:05:15Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-11-27T01:07:25.9Z,2,REGULAR,substitution,out,['startperiod'],1631260,,,1610612748,29,27,2025-11-27T01:08:08Z,1540000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-11-27T01:07:25.9Z,2,REGULAR,substitution,in,['startperiod'],1631157,,,1610612748,29,27,2025-11-27T01:08:08Z,1550000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-11-27T01:08:09.6Z,2,REGULAR,period,start,[],0,,,1610612748,29,27,2025-11-27T01:08:09Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M45.00S,2025-11-27T01:08:24.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630696,87.72996057818659,48.77450980392157,1610612748,29,27,2025-11-27T01:11:18Z,1570000,False,-6.0,63.0,1,right,MISS D. Smith 6' floating Shot,[1630696],1610612748.0,MIA,floating,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,,
160,PT11M44.00S,2025-11-27T01:08:25.3Z,2,REGULAR,rebound,offensive,[],1642276,,,1610612748,29,27,2025-11-27T01:08:39Z,1580000,False,,,0,,K. Ware REBOUND (Off:1 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,159.0,3.0,2.0,1.0,,,,,,,,,,,,,,
161,PT11M44.00S,2025-11-27T01:08:34.2Z,2,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612748,29,27,2025-11-27T01:08:52Z,1590000,False,,,0,,J. Sims shooting personal FOUL (1 PF) (Ware 2 FT),"[1630579, 1642276]",1610612749.0,MIL,shooting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626301.0,,,1.0,0.0,Ware,1642276.0
163,PT11M44.00S,2025-11-27T01:08:53.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1642276,,,1610612748,30,27,2025-11-27T01:08:53Z,1610000,False,,,0,,K. Ware Free Throw 1 of 2 (1 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
164,PT11M44.00S,2025-11-27T01:09:08.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1642276,,,1610612748,31,27,2025-11-27T01:09:08Z,1620000,False,,,0,,K. Ware Free Throw 2 of 2 (2 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
167,PT11M23.00S,2025-11-27T01:09:35.1Z,2,REGULAR,foul,personal,['2freethrow'],1630696,,,1610612749,31,27,2025-11-27T01:09:59Z,1630000,False,,,0,,D. Smith shooting personal FOUL (2 PF) (Anthony 2 FT),"[1630696, 1630175]",1610612748.0,MIA,shooting,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629183.0,,,2.0,0.0,Anthony,1630175.0
169,PT11M23.00S,2025-11-27T01:10:03.1Z,2,REGULAR,freethrow,1 of 2,[],1630175,,,1610612749,31,28,2025-11-27T01:10:03Z,1650000,False,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
170,PT11M23.00S,2025-11-27T01:10:14.3Z,2,REGULAR,freethrow,2 of 2,[],1630175,,,1610612749,31,29,2025-11-27T01:10:14Z,1660000,False,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
171,PT11M06.00S,2025-11-27T01:10:33.0Z,2,REGULAR,turnover,bad pass,[],1631170,,,1610612748,31,29,2025-11-27T01:10:39Z,1670000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (1 TO),"[1631170, 1626171]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Portis,1626171.0,,,,,,,
172,PT11M06.00S,2025-11-27T01:10:33.0Z,2,REGULAR,steal,,[],1626171,,,1610612749,31,29,2025-11-27T01:10:34Z,1680000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
173,PT10M58.00S,2025-11-27T01:10:40.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630175,11.251642575558476,70.09803921568627,1610612749,31,29,2025-11-27T01:12:07Z,1690000,False,-100.0,53.0,1,left,MISS C. Anthony 11' pullup Shot,[1630175],1610612749.0,MIL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,11.38,Missed,,,,,,,,,,,,,,,,,,
174,PT10M58.00S,2025-11-27T01:10:40.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,31,29,2025-11-27T01:10:59Z,1700000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,173.0,,,,,,,,,,,,,,,,,
175,PT10M58.00S,2025-11-27T01:10:46.8Z,2,REGULAR,foul,personal,[],1630579,,,1610612748,31,29,2025-11-27T01:11:06Z,1710000,False,,,0,,J. Sims loose ball personal FOUL (2 PF),"[1630579, 1642276]",1610612749.0,MIL,loose ball,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626301.0,,,2.0,0.0,Ware,1642276.0
