actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
192,PT00M10.70S,2025-11-13T01:08:59.8Z,1,REGULAR,freethrow,2 of 2,[],1631323,,,1610612748,38,29,2025-11-13T01:08:59Z,1900000,False,,,0,,S. Fontecchio Free Throw 2 of 2 (5 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
193,PT00M04.40S,2025-11-13T01:09:10.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642878,10.463206307490145,46.568627450980394,1610612739,38,29,2025-11-13T01:09:26Z,1910000,False,17.0,46.0,1,left,MISS T. Proctor driving Layup - blocked,"[1642878, 1631107]",1610612739.0,CLE,driving,,,Proctor,T. Proctor,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,Jović,1631107.0,,,,,,,,,,,,
194,PT00M04.40S,2025-11-13T01:09:10.0Z,1,REGULAR,block,,[],1631107,,,1610612739,38,29,2025-11-13T01:09:20Z,1920000,False,,,0,,N. Jović BLOCK (1 BLK),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT00M04.40S,2025-11-13T01:09:10.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,38,29,2025-11-13T01:09:26Z,1930000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,193.0,,,,,,,,,,,,,,,,,
197,PT00M03.20S,2025-11-13T01:09:25.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,8.886333771353483,96.32352941176471,1610612739,38,29,2025-11-13T01:09:33Z,1950000,False,-232.0,31.0,1,left,MISS D. Hunter 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,,
198,PT00M03.20S,2025-11-13T01:09:25.6Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,38,29,2025-11-13T01:09:33Z,1960000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Left Corner 3,24+ Left,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,,,
199,PT00M00.40S,2025-11-13T01:09:30.5Z,1,REGULAR,heave,,[],0,,,1610612748,38,29,2025-11-13T01:09:55Z,1970000,False,,,0,,MIA Heave,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,82.57,,,,,,,,,,,,,,,,,,,
200,PT00M00.40S,2025-11-13T01:09:30.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,38,29,2025-11-13T01:09:55Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,199.0,,,,,,,,,,,,,,,,,
201,PT00M00.00S,2025-11-13T01:09:56.5Z,1,REGULAR,period,end,[],0,,,1610612748,38,29,2025-11-13T01:09:56Z,1990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT12M00.00S,2025-11-13T01:11:55.1Z,2,REGULAR,substitution,out,['startperiod'],1641854,,,1610612748,38,29,2025-11-13T01:12:16Z,2000000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT12M00.00S,2025-11-13T01:11:55.1Z,2,REGULAR,substitution,out,['startperiod'],1626204,,,1610612748,38,29,2025-11-13T01:12:16Z,2010000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT12M00.00S,2025-11-13T01:11:55.1Z,2,REGULAR,substitution,in,['startperiod'],1628418,,,1610612748,38,29,2025-11-13T01:12:16Z,2020000,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT12M00.00S,2025-11-13T01:11:55.1Z,2,REGULAR,substitution,in,['startperiod'],1629731,,,1610612748,38,29,2025-11-13T01:12:16Z,2030000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT12M00.00S,2025-11-13T01:12:18.9Z,2,REGULAR,period,start,[],0,,,1610612748,38,29,2025-11-13T01:12:18Z,2040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT11M46.00S,2025-11-13T01:12:32.7Z,2,REGULAR,3pt,Jump Shot,[],1631170,73.53810775295663,84.55882352941177,1610612748,38,29,2025-11-13T01:12:37Z,2050000,False,173.0,196.0,1,right,MISS J. Jaquez Jr. 26' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
209,PT11M41.00S,2025-11-13T01:12:37.7Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612739,38,29,2025-11-13T01:12:37Z,2060000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,,
210,PT11M36.00S,2025-11-13T01:12:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,9.149145860709593,40.931372549019606,1610612739,38,31,2025-11-13T01:12:52Z,2070000,False,45.0,34.0,1,left,T. Bryant Layup (2 PTS) (D. Hunter 1 AST),"[1628418, 1629631]",1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,5.63,Made,,,,,,,2.0,D. Hunter,1629631.0,1.0,,,,,,,,
212,PT11M36.00S,2025-11-13T01:12:50.4Z,2,REGULAR,foul,personal,['1freethrow'],1631170,,,1610612739,38,31,2025-11-13T01:12:58Z,2090000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Bryant 1 FT),"[1631170, 1628418]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1630879.0,,1.0,0.0,Bryant,1628418.0,,
214,PT11M36.00S,2025-11-13T01:13:09.2Z,2,REGULAR,freethrow,1 of 1,[],1628418,,,1610612739,38,31,2025-11-13T01:13:11Z,2110000,False,,,0,,MISS T. Bryant Free Throw 1 of 1,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
215,PT11M34.00S,2025-11-13T01:13:11.2Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,38,31,2025-11-13T01:13:11Z,2120000,False,,,0,,N. Jović REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,214.0,2.0,2.0,0.0,,,,,,,,,,,,,,
216,PT11M23.00S,2025-11-13T01:13:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,90.62089356110381,39.950980392156865,1610612748,38,31,2025-11-13T01:13:23Z,2130000,False,-50.0,36.0,1,right,MISS J. Jaquez Jr. 6' driving Layup - blocked,"[1631170, 1628418]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,Bryant,1628418.0,,,,,,,,,,,,
217,PT11M23.00S,2025-11-13T01:13:20.5Z,2,REGULAR,block,,[],1628418,,,1610612748,38,31,2025-11-13T01:13:22Z,2140000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
218,PT11M20.00S,2025-11-13T01:13:23.5Z,2,REGULAR,rebound,defensive,[],1642878,,,1610612739,38,31,2025-11-13T01:13:23Z,2150000,False,,,0,,T. Proctor REBOUND (Off:0 Def:1),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,In The Paint (Non-RA),0-8 Center,,,216.0,1.0,1.0,0.0,,,,,,,,,,,,,,
219,PT11M16.00S,2025-11-13T01:13:27.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,8.360709592641262,55.14705882352941,1610612739,38,33,2025-11-13T01:13:43Z,2160000,False,-26.0,26.0,1,left,T. Bryant DUNK (4 PTS) (S. Merrill 2 AST),"[1628418, 1630241]",1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,3.66,Made,,,,,,,4.0,S. Merrill,1630241.0,2.0,,,,,,,,
221,PT11M03.00S,2025-11-13T01:13:40.8Z,2,REGULAR,2pt,Jump Shot,[],203952,77.87450722733246,77.20588235294117,1610612748,40,33,2025-11-13T01:13:49Z,2180000,False,136.0,155.0,1,right,A. Wiggins 20' step back Jump Shot (8 PTS),[203952],1610612748.0,MIA,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right Center,20.66,Made,,,,,,,8.0,,,,,,,,,,,
222,PT10M51.00S,2025-11-13T01:13:53.2Z,2,REGULAR,3pt,Jump Shot,[],1630241,22.815374507227332,9.068627450980392,1610612739,40,33,2025-11-13T01:13:59Z,2190000,False,205.0,162.0,1,left,MISS S. Merrill 26' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
223,PT10M47.00S,2025-11-13T01:13:57.2Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,40,33,2025-11-13T01:13:59Z,2200000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,
224,PT10M39.00S,2025-11-13T01:14:04.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630696,88.78120893561103,44.36274509803921,1610612748,42,33,2025-11-13T01:14:14Z,2210000,False,-28.0,53.0,1,right,D. Smith 6' Hook (6 PTS) (J. Jaquez Jr. 1 AST),"[1630696, 1631170]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,,,,,,,6.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,
226,PT10M26.00S,2025-11-13T01:14:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630241,8.754927726675426,52.94117647058824,1610612739,42,33,2025-11-13T01:21:11Z,2230000,False,-15.0,30.0,1,left,MISS S. Merrill driving finger roll Layup,[1630241],1610612739.0,CLE,driving finger roll,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
227,PT10M25.00S,2025-11-13T01:14:20.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,42,33,2025-11-13T01:15:37Z,2240000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,226.0,,,,,,,,,,,,,,,,,
229,PT10M14.00S,2025-11-13T01:14:52.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642878,26.412614980289096,30.6640625,1610612739,42,33,2025-11-13T01:15:07Z,2260000,False,97.0,196.0,1,left,MISS T. Proctor 21' pullup Shot,[1642878],1610612739.0,CLE,pullup,,,Proctor,T. Proctor,,,,,Mid-Range,16-24 Right Center,21.84,Missed,,,,,,,,,,,,,,,,,,
230,PT10M11.00S,2025-11-13T01:14:55.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,42,33,2025-11-13T01:15:07Z,2270000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Right Center,,,229.0,,,,,,,,,,,,,,,,,
232,PT10M01.00S,2025-11-13T01:15:10.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631107,88.25558475689881,49.01960784313725,1610612748,42,33,2025-11-13T01:15:13Z,2290000,False,-5.0,58.0,1,right,MISS N. Jović turnaround Hook,[1631107],1610612748.0,MIA,turnaround,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
233,PT09M59.00S,2025-11-13T01:15:12.2Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612739,42,33,2025-11-13T01:15:13Z,2300000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,232.0,1.0,1.0,0.0,,,,,,,,,,,,,,
234,PT09M44.00S,2025-11-13T01:15:27.2Z,2,REGULAR,3pt,Jump Shot,[],1642878,29.517082785808146,26.47058823529412,1610612739,42,33,2025-11-13T01:15:35Z,2310000,False,118.0,225.0,1,left,MISS T. Proctor 25' pullup 3PT,[1642878],1610612739.0,CLE,pullup,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
235,PT09M40.00S,2025-11-13T01:15:31.2Z,2,REGULAR,rebound,offensive,[],1629631,,,1610612739,42,33,2025-11-13T01:15:35Z,2320000,False,,,0,,D. Hunter REBOUND (Off:1 Def:1),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,234.0,2.0,1.0,1.0,,,,,,,,,,,,,,
236,PT09M40.00S,2025-11-13T01:15:30.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629631,5.590000152587891,50.0,1610612739,42,35,2025-11-13T01:15:30Z,2330000,False,0.0,0.0,1,left,D. Hunter tip DUNK (10 PTS),[1629631],1610612739.0,CLE,tip,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,10.0,,,,,,,,,,,
237,PT09M30.00S,2025-11-13T01:15:41.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,91.01511169513797,60.78431372549019,1610612748,42,35,2025-11-13T01:15:49Z,2340000,False,54.0,32.0,1,right,MISS J. Jaquez Jr. 6' driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.27,Missed,,,,,,,,,,,,,,,,,,
238,PT09M24.00S,2025-11-13T01:15:47.2Z,2,REGULAR,rebound,offensive,[],203952,,,1610612748,42,35,2025-11-13T01:15:49Z,2350000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,237.0,3.0,2.0,1.0,,,,,,,,,,,,,,
239,PT09M21.00S,2025-11-13T01:15:49.9Z,2,REGULAR,turnover,bad pass,[],203952,,,1610612748,42,35,2025-11-13T01:15:54Z,2360000,False,,,0,,A. Wiggins bad pass TURNOVER (3 TO),"[203952, 1630241]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,,,,,Merrill,1630241.0
240,PT09M21.00S,2025-11-13T01:15:49.9Z,2,REGULAR,steal,,[],1630241,,,1610612739,42,35,2025-11-13T01:15:52Z,2370000,False,,,0,,S. Merrill STEAL (1 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
241,PT09M10.00S,2025-11-13T01:16:00.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,8.492115637319317,3.1862745098039214,1610612739,42,35,2025-11-13T01:16:05Z,2380000,False,234.0,27.0,1,left,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
242,PT09M06.00S,2025-11-13T01:16:04.5Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612748,42,35,2025-11-13T01:16:05Z,2390000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:3),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,241.0,3.0,3.0,0.0,,,,,,,,,,,,,,
243,PT08M54.00S,2025-11-13T01:16:17.3Z,2,REGULAR,3pt,Jump Shot,[],1631107,67.09921156373193,53.92156862745098,1610612748,42,35,2025-11-13T01:16:21Z,2400000,False,20.0,257.0,1,right,MISS N. Jović 25' step back 3PT,[1631107],1610612748.0,MIA,step back,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
244,PT08M50.00S,2025-11-13T01:16:21.3Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612739,42,35,2025-11-13T01:16:21Z,2410000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,
245,PT08M45.00S,2025-11-13T01:16:25.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628418,31.488173455978973,64.95098039215686,1610612739,42,35,2025-11-13T01:51:46Z,2420000,False,-75.0,243.0,1,left,MISS T. Bryant 25' running pullup 3PT,[1628418],1610612739.0,CLE,running pullup,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
246,PT08M42.00S,2025-11-13T01:16:28.9Z,2,REGULAR,rebound,defensive,[],1630696,,,1610612748,42,35,2025-11-13T01:16:31Z,2430000,False,,,0,,D. Smith REBOUND (Off:2 Def:3),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,,,245.0,5.0,3.0,2.0,,,,,,,,,,,,,,
247,PT08M37.00S,2025-11-13T01:16:33.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630696,65.39093298291722,48.529411764705884,1610612748,42,35,2025-11-13T01:53:20Z,2440000,False,-7.0,273.0,1,right,MISS D. Smith 27' running pullup 3PT,[1630696],1610612748.0,MIA,running pullup,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,27.29,Missed,,,,,,,,,,,,,,,,,,
248,PT08M36.00S,2025-11-13T01:16:34.1Z,2,REGULAR,rebound,offensive,[],203952,,,1610612748,42,35,2025-11-13T01:53:20Z,2450000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,247.0,4.0,2.0,2.0,,,,,,,,,,,,,,
250,PT08M36.00S,2025-11-13T01:16:40.3Z,2,REGULAR,foul,personal,[],1630241,,,1610612748,42,35,2025-11-13T01:16:46Z,2470000,False,,,0,,S. Merrill personal FOUL (3 PF),"[1630241, 203952]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,,3.0,0.0,Wiggins,203952.0,,
252,PT08M36.00S,2025-11-13T01:16:46.4Z,2,REGULAR,substitution,out,[],1630241,,,1610612748,42,35,2025-11-13T01:17:04Z,2490000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT08M36.00S,2025-11-13T01:16:46.4Z,2,REGULAR,substitution,out,[],1629631,,,1610612748,42,35,2025-11-13T01:17:04Z,2500000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M36.00S,2025-11-13T01:16:46.4Z,2,REGULAR,substitution,out,[],1642878,,,1610612748,42,35,2025-11-13T01:17:04Z,2510000,False,,,0,,SUB out: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT08M36.00S,2025-11-13T01:16:46.4Z,2,REGULAR,substitution,in,[],1641772,,,1610612748,42,35,2025-11-13T01:17:04Z,2520000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT08M36.00S,2025-11-13T01:16:46.4Z,2,REGULAR,substitution,in,[],1641854,,,1610612748,42,35,2025-11-13T01:17:04Z,2530000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT08M36.00S,2025-11-13T01:16:46.4Z,2,REGULAR,substitution,in,[],1628366,,,1610612748,42,35,2025-11-13T01:17:04Z,2540000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT08M30.00S,2025-11-13T01:17:17.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,66.04796320630749,53.18627450980392,1610612748,45,35,2025-11-13T01:17:23Z,2550000,False,16.0,267.0,1,right,S. Fontecchio 26' 3PT pullup (8 PTS) (J. Jaquez Jr. 2 AST),"[1631323, 1631170]",1610612748.0,MIA,pullup,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,26.71,Made,,,,,,,8.0,J. Jaquez Jr.,1631170.0,2.0,,,,,,,,
260,PT08M07.00S,2025-11-13T01:17:41.6Z,2,REGULAR,3pt,Jump Shot,[],1641854,29.122864651773984,78.92156862745098,1610612739,45,38,2025-11-13T01:17:47Z,2570000,False,-145.0,221.0,1,left,C. Porter Jr. 26' 3PT pullup (10 PTS),[1641854],1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.44,Made,,,,,,,10.0,,,,,,,,,,,
261,PT07M59.00S,2025-11-13T01:17:51.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,92.06636005256242,64.4607843137255,1610612748,47,38,2025-11-13T01:18:01Z,2580000,False,72.0,22.0,1,right,N. Jović 7' driving finger roll Layup (2 PTS) (D. Smith 2 AST),"[1631107, 1630696]",1610612748.0,MIA,driving finger roll,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,7.56,Made,,,,,,,2.0,D. Smith,1630696.0,2.0,,,,,,,,
263,PT07M59.00S,2025-11-13T01:17:56.1Z,2,REGULAR,foul,personal,['1freethrow'],1628418,,,1610612748,47,38,2025-11-13T01:18:05Z,2600000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Jović 1 FT),"[1628418, 1631107]",1610612739.0,CLE,shooting,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,1.0,0.0,Jović,1631107.0,,
265,PT07M59.00S,2025-11-13T01:18:06.5Z,2,REGULAR,substitution,out,[],203952,,,1610612748,47,38,2025-11-13T01:18:25Z,2620000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT07M59.00S,2025-11-13T01:18:06.5Z,2,REGULAR,substitution,in,[],1626181,,,1610612748,47,38,2025-11-13T01:18:25Z,2630000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT07M59.00S,2025-11-13T01:18:24.8Z,2,REGULAR,freethrow,1 of 1,[],1631107,,,1610612748,47,38,2025-11-13T01:18:26Z,2640000,False,,,0,,MISS N. Jović Free Throw 1 of 1,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
268,PT07M57.00S,2025-11-13T01:18:26.8Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612739,47,38,2025-11-13T01:18:26Z,2650000,False,,,0,,T. Bryant REBOUND (Off:0 Def:3),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,267.0,3.0,3.0,0.0,,,,,,,,,,,,,,
269,PT07M47.00S,2025-11-13T01:18:36.2Z,2,REGULAR,3pt,Jump Shot,[],1628366,34.510512483574246,53.67647058823529,1610612739,47,38,2025-11-13T01:18:43Z,2660000,False,-18.0,272.0,1,left,MISS L. Ball 27' step back 3PT,[1628366],1610612739.0,CLE,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,27.25,Missed,,,,,,,,,,,,,,,,,,
270,PT07M42.00S,2025-11-13T01:18:41.2Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612748,47,38,2025-11-13T01:18:43Z,2670000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:4),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,269.0,4.0,4.0,0.0,,,,,,,,,,,,,,
271,PT07M32.00S,2025-11-13T01:18:49.7Z,2,REGULAR,3pt,Jump Shot,[],1631170,69.46452036793693,67.40196078431373,1610612748,47,38,2025-11-13T01:19:15Z,2680000,False,87.0,235.0,1,right,MISS J. Jaquez Jr. 25' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
272,PT07M29.00S,2025-11-13T01:18:52.7Z,2,REGULAR,rebound,offensive,[],1630696,,,1610612748,47,38,2025-11-13T01:19:15Z,2690000,False,,,0,,D. Smith REBOUND (Off:3 Def:3),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,,,271.0,6.0,3.0,3.0,,,,,,,,,,,,,,
273,PT07M25.00S,2025-11-13T01:18:57.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630696,87.20433639947439,47.30392156862745,1610612748,47,38,2025-11-13T01:19:01Z,2700000,False,-13.0,68.0,1,right,MISS D. Smith 6' turnaround Shot - blocked,"[1630696, 1641854]",1610612748.0,MIA,turnaround,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,6.91,Missed,,,,,Porter Jr.,1641854.0,,,,,,,,,,,,
274,PT07M25.00S,2025-11-13T01:18:57.2Z,2,REGULAR,block,,[],1641854,,,1610612748,47,38,2025-11-13T01:18:59Z,2710000,False,,,0,,C. Porter Jr. BLOCK (3 BLK),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
