actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
89,PT05M19.00S,2026-01-29T01:03:40.2Z,1,REGULAR,rebound,offensive,[],1641796,,,1610612748,17,18,2026-01-29T01:03:57Z,890000,False,,,0,,P. Larsson REBOUND (Off:1 Def:0),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,,,88.0,1.0,0.0,1.0,,,,,,,,,,,,,,
90,PT05M18.00S,2026-01-29T01:03:41.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641796,6.521024967148489,45.83333333333333,1610612748,17,18,2026-01-29T01:05:27Z,900000,False,21.0,9.0,1,left,MISS P. Larsson putback Layup - blocked,"[1641796, 1628371]",1610612748.0,MIA,putback,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,Isaac,1628371.0
91,PT05M18.00S,2026-01-29T01:03:41.9Z,1,REGULAR,block,,[],1628371,,,1610612748,17,18,2026-01-29T01:03:44Z,910000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT05M15.00S,2026-01-29T01:03:44.9Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,17,18,2026-01-29T01:03:59Z,920000,False,,,0,,A. Black REBOUND (Off:1 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,90.0,2.0,1.0,1.0,,,,,,,,,,,,,,
93,PT05M06.00S,2026-01-29T01:03:54.4Z,1,REGULAR,turnover,bad pass,[],1641783,,,1610612753,17,18,2026-01-29T01:04:02Z,930000,False,,,0,,T. da Silva bad pass TURNOVER (1 TO),"[1641783, 1641796]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Larsson,1641796.0,,,,,
94,PT05M06.00S,2026-01-29T01:03:54.4Z,1,REGULAR,steal,,[],1641796,,,1610612748,17,18,2026-01-29T01:03:56Z,940000,False,,,0,,P. Larsson STEAL (1 STL),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
95,PT05M00.00S,2026-01-29T01:03:59.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631170,5.732588699080158,51.470588235294116,1610612748,19,18,2026-01-29T01:06:36Z,950000,False,-7.0,1.0,1,left,J. Jaquez Jr. running alley-oop DUNK (2 PTS) (A. Wiggins 1 AST),"[1631170, 203952]",1610612748.0,MIA,running alley-oop,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,,,,2.0,,,,A. Wiggins,203952.0,1.0,,
97,PT04M41.00S,2026-01-29T01:04:20.5Z,1,REGULAR,violation,kicked ball,[],1641796,,,1610612753,19,18,2026-01-29T01:04:26Z,970000,False,,,0,,P. Larsson kicked ball VIOLATION,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,1628953.0,,,,,,,,,,,,,
98,PT04M41.00S,2026-01-29T01:04:26.1Z,1,REGULAR,substitution,out,[],1642857,,,1610612753,19,18,2026-01-29T01:04:29Z,980000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M41.00S,2026-01-29T01:04:26.1Z,1,REGULAR,substitution,in,[],1630696,,,1610612753,19,18,2026-01-29T01:04:29Z,990000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M33.00S,2026-01-29T01:04:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,93.11760840998686,53.18627450980392,1610612753,19,20,2026-01-29T01:04:53Z,1000000,False,16.0,12.0,1,right,P. Banchero cutting Layup (4 PTS) (J. Isaac 1 AST),"[1631094, 1628371]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,,,4.0,,,,J. Isaac,1628371.0,1.0,,
103,PT04M26.00S,2026-01-29T01:04:59.9Z,1,REGULAR,substitution,out,[],1641796,,,1610612748,19,20,2026-01-29T01:05:11Z,1030000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M26.00S,2026-01-29T01:04:59.9Z,1,REGULAR,substitution,in,[],1631323,,,1610612748,19,20,2026-01-29T01:05:11Z,1040000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M15.00S,2026-01-29T01:05:28.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630696,13.485545335085414,44.6078431372549,1610612748,19,20,2026-01-29T01:05:32Z,1050000,False,27.0,74.0,1,left,MISS D. Smith 7' fadeaway Shot,[1630696],1610612748.0,MIA,fadeaway,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
106,PT04M12.00S,2026-01-29T01:05:31.4Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,19,20,2026-01-29T01:08:02Z,1060000,False,,,0,,A. Black REBOUND (Off:1 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,105.0,3.0,2.0,1.0,,,,,,,,,,,,,,
107,PT04M10.00S,2026-01-29T01:05:33.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641783,93.38042049934296,49.50980392156863,1610612753,19,22,2026-01-29T01:05:39Z,1070000,False,-2.0,10.0,1,right,T. da Silva running DUNK (2 PTS) (T. Jones 2 AST),"[1641783, 1626145]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,,,,2.0,,,,T. Jones,1626145.0,2.0,,
109,PT03M54.00S,2026-01-29T01:05:49.1Z,1,REGULAR,3pt,Jump Shot,[],1631107,4.944152431011826,96.56862745098039,1610612748,19,22,2026-01-29T01:05:55Z,1090000,False,-233.0,-6.0,1,left,MISS N. Jović 3PT - blocked,"[1631107, 1631094]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,Banchero,1631094.0
110,PT03M54.00S,2026-01-29T01:05:49.1Z,1,REGULAR,block,,[],1631094,,,1610612748,19,22,2026-01-29T01:05:52Z,1100000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
111,PT03M50.00S,2026-01-29T01:05:53.1Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,19,22,2026-01-29T01:05:55Z,1110000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
112,PT03M48.00S,2026-01-29T01:05:55.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641710,70.64717477003943,19.362745098039216,1610612753,19,22,2026-01-29T01:08:30Z,1120000,False,-153.0,223.0,1,right,MISS A. Black 27' running pullup 3PT,[1641710],1610612753.0,ORL,running pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,27.09,Missed,,,,,,,,,,,,,,,,,,
113,PT03M44.00S,2026-01-29T01:05:59.6Z,1,REGULAR,rebound,offensive,[],1631094,,,1610612753,19,22,2026-01-29T01:09:48Z,1130000,False,,,0,,P. Banchero REBOUND (Off:1 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,112.0,3.0,2.0,1.0,,,,,,,,,,,,,,
114,PT03M39.00S,2026-01-29T01:06:04.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641710,89.96386333771353,46.568627450980394,1610612753,19,24,2026-01-29T01:06:10Z,1140000,False,-17.0,42.0,1,right,A. Black driving finger roll Layup (9 PTS) (T. da Silva 1 AST),"[1641710, 1641783]",1610612753.0,ORL,driving finger roll,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,,,,,,9.0,,,,T. da Silva,1641783.0,1.0,,
116,PT03M29.00S,2026-01-29T01:06:14.6Z,1,REGULAR,turnover,lost ball,[],1631170,,,1610612748,19,24,2026-01-29T01:06:21Z,1160000,False,,,0,,J. Jaquez Jr. lost ball TURNOVER (1 TO),"[1631170, 1641783]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,da Silva,1641783.0,,,,,
117,PT03M29.00S,2026-01-29T01:06:14.6Z,1,REGULAR,steal,,[],1641783,,,1610612753,19,24,2026-01-29T01:06:16Z,1170000,False,,,0,,T. da Silva STEAL (1 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
118,PT03M13.00S,2026-01-29T01:06:30.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,92.32917214191852,50.73529411764706,1610612753,19,24,2026-01-29T01:10:22Z,1180000,False,4.0,20.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
119,PT03M10.00S,2026-01-29T01:06:33.4Z,1,REGULAR,rebound,defensive,[],1630696,,,1610612748,19,24,2026-01-29T01:11:15Z,1190000,False,,,0,,D. Smith REBOUND (Off:0 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT03M01.00S,2026-01-29T01:06:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,5.338370565045992,51.9607843137255,1610612748,21,24,2026-01-29T01:06:49Z,1200000,False,-10.0,-2.0,1,left,N. Jović reverse Layup (2 PTS) (D. Smith 1 AST),"[1631107, 1630696]",1610612748.0,MIA,reverse,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,2.0,,,,D. Smith,1630696.0,1.0,,
122,PT03M00.00S,2026-01-29T01:06:47.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,21,24,2026-01-29T01:06:47Z,1220000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M00.00S,2026-01-29T01:07:52.1Z,1,REGULAR,substitution,out,[],1641710,,,1610612753,21,24,2026-01-29T01:09:30Z,1230000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M00.00S,2026-01-29T01:07:52.1Z,1,REGULAR,substitution,out,[],1626145,,,1610612753,21,24,2026-01-29T01:09:30Z,1240000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M00.00S,2026-01-29T01:07:52.1Z,1,REGULAR,substitution,in,[],1630591,,,1610612753,21,24,2026-01-29T01:09:30Z,1250000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M00.00S,2026-01-29T01:07:52.1Z,1,REGULAR,substitution,in,[],1630217,,,1610612753,21,24,2026-01-29T01:09:30Z,1260000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M00.00S,2026-01-29T01:07:52.1Z,1,REGULAR,substitution,out,[],203952,,,1610612753,21,24,2026-01-29T01:09:42Z,1270000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M00.00S,2026-01-29T01:07:52.1Z,1,REGULAR,substitution,in,[],1628389,,,1610612753,21,24,2026-01-29T01:09:42Z,1280000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M55.00S,2026-01-29T01:09:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.9862023653088,43.872549019607845,1610612753,21,26,2026-01-29T01:10:01Z,1290000,False,-31.0,13.0,1,right,D. Bane driving finger roll Layup (4 PTS),[1630217],1610612753.0,ORL,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,,,,,,4.0,,,,,,,,
130,PT02M37.00S,2026-01-29T01:10:13.6Z,1,REGULAR,turnover,bad pass,[],1631107,,,1610612748,21,26,2026-01-29T01:10:17Z,1300000,False,,,0,,N. Jović bad pass TURNOVER (1 TO),"[1631107, 1628371]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Isaac,1628371.0,,,,,
131,PT02M37.00S,2026-01-29T01:10:13.6Z,1,REGULAR,steal,,[],1628371,,,1610612753,21,26,2026-01-29T01:10:15Z,1310000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
132,PT02M33.00S,2026-01-29T01:10:18.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630591,92.85479632063075,45.83333333333333,1610612753,21,28,2026-01-29T01:10:27Z,1320000,False,-21.0,15.0,1,right,J. Suggs running finger roll Layup (2 PTS) (D. Bane 1 AST),"[1630591, 1630217]",1610612753.0,ORL,running finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.55,Made,,,,,,,,,,2.0,,,,D. Bane,1630217.0,1.0,,
134,PT02M20.00S,2026-01-29T01:10:30.4Z,1,REGULAR,2pt,Jump Shot,[],1628389,9.937582128777924,30.14705882352941,1610612748,21,28,2026-01-29T01:13:27Z,1340000,False,99.0,41.0,1,left,MISS B. Adebayo 10' pullup Shot - blocked,"[1628389, 1628371]",1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,10.74,Missed,,,,,,,,,,,,,,,,,Isaac,1628371.0
135,PT02M20.00S,2026-01-29T01:10:30.4Z,1,REGULAR,block,,[],1628371,,,1610612748,21,28,2026-01-29T01:10:32Z,1350000,False,,,0,,J. Isaac BLOCK (2 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
136,PT02M17.00S,2026-01-29T01:10:33.4Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,21,28,2026-01-29T01:14:08Z,1360000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Right,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,,
137,PT02M15.00S,2026-01-29T01:10:35.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631094,93.9060446780552,49.754901960784316,1610612753,21,30,2026-01-29T01:14:42Z,1370000,False,-1.0,5.0,1,right,P. Banchero running DUNK (6 PTS) (T. da Silva 2 AST),"[1631094, 1641783]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,,,,6.0,,,,T. da Silva,1641783.0,2.0,,
138,PT02M04.00S,2026-01-29T01:10:46.5Z,1,REGULAR,turnover,lost ball,[],1630696,,,1610612748,21,30,2026-01-29T01:10:50Z,1380000,False,,,0,,D. Smith lost ball TURNOVER (1 TO),"[1630696, 1630217]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Bane,1630217.0,,,,,
139,PT02M04.00S,2026-01-29T01:10:46.5Z,1,REGULAR,steal,,[],1630217,,,1610612753,21,30,2026-01-29T01:10:48Z,1390000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
140,PT01M57.00S,2026-01-29T01:10:52.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630591,93.38042049934296,51.71568627450981,1610612753,21,32,2026-01-29T01:10:58Z,1400000,False,9.0,10.0,1,right,J. Suggs running Layup (4 PTS) (T. da Silva 3 AST),"[1630591, 1641783]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,,,4.0,,,,T. da Silva,1641783.0,3.0,,
142,PT01M56.00S,2026-01-29T01:11:02.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612748,21,32,2026-01-29T01:11:02Z,1420000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M56.00S,2026-01-29T01:12:02.5Z,1,REGULAR,substitution,out,[],1631094,,,1610612748,21,32,2026-01-29T01:12:24Z,1430000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M56.00S,2026-01-29T01:12:02.5Z,1,REGULAR,substitution,in,[],1642869,,,1610612748,21,32,2026-01-29T01:12:24Z,1440000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M39.00S,2026-01-29T01:12:42.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.850854139290407,45.34313725490196,1610612748,21,32,2026-01-29T01:12:46Z,1450000,False,23.0,96.0,1,left,MISS B. Adebayo 9' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.93,Missed,,,,,,,,,,,,,,,,,,
146,PT01M36.00S,2026-01-29T01:12:45.1Z,1,REGULAR,rebound,defensive,[],1642869,,,1610612753,21,32,2026-01-29T01:12:46Z,1460000,False,,,0,,N. Penda REBOUND (Off:0 Def:1),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,In The Paint (Non-RA),8-16 Center,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT01M19.00S,2026-01-29T01:13:01.1Z,1,REGULAR,3pt,Jump Shot,[],1641783,67.36202365308804,30.637254901960787,1610612753,21,32,2026-01-29T01:13:08Z,1470000,False,-97.0,254.0,1,right,MISS T. da Silva 27' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,27.21,Missed,,,,,,,,,,,,,,,,,,
148,PT01M16.00S,2026-01-29T01:13:04.1Z,1,REGULAR,rebound,offensive,[],1642869,,,1610612753,21,32,2026-01-29T01:18:10Z,1480000,False,,,0,,N. Penda REBOUND (Off:1 Def:1),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Left Center,,,147.0,2.0,1.0,1.0,,,,,,,,,,,,,,
149,PT01M14.00S,2026-01-29T01:13:06.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,71.69842312746385,77.69607843137256,1610612753,21,32,2026-01-29T01:13:16Z,1490000,False,138.0,214.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
150,PT01M13.00S,2026-01-29T01:13:07.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,21,32,2026-01-29T01:13:16Z,1500000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,149.0,,,,,,,,,,,,,,,,,
152,PT01M03.00S,2026-01-29T01:13:26.8Z,1,REGULAR,turnover,out-of-bounds,[],1631170,,,1610612748,21,32,2026-01-29T01:13:32Z,1520000,False,,,0,,J. Jaquez Jr. lost ball out-of-bounds TURNOVER (2 TO),[1631170],1610612748.0,MIA,lost ball,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,1628953.0,,,,,,2.0,,,,,,,
153,PT00M54.70S,2026-01-29T01:13:46.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,82.34231274638634,56.86274509803921,1610612753,21,34,2026-01-29T01:13:54Z,1530000,False,34.0,113.0,1,right,D. Bane 11' driving floating Jump Shot (6 PTS) (J. Isaac 2 AST),"[1630217, 1628371]",1610612753.0,ORL,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,11.86,Made,,,,,,,,,,6.0,,,,J. Isaac,1628371.0,2.0,,
155,PT00M47.40S,2026-01-29T01:13:57.5Z,1,REGULAR,3pt,Jump Shot,[],1631323,21.369908015768726,10.049019607843137,1610612748,24,34,2026-01-29T01:14:01Z,1550000,False,200.0,148.0,1,left,S. Fontecchio 24' 3PT  (3 PTS) (B. Adebayo 2 AST),"[1631323, 1628389]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,24.89,Made,,,,,,,,,,3.0,,,,B. Adebayo,1628389.0,2.0,,
157,PT00M25.10S,2026-01-29T01:14:22.3Z,1,REGULAR,3pt,Jump Shot,[],1642869,89.70105124835742,95.34313725490196,1610612753,24,34,2026-01-29T01:14:27Z,1570000,False,227.0,44.0,1,right,MISS N. Penda 3PT,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Right Corner 3,24+ Right,23.1,Missed,,,,,,,,,,,,,,,,,,
158,PT00M21.20S,2026-01-29T01:14:26.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,24,34,2026-01-29T01:14:27Z,1580000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,157.0,3.0,3.0,0.0,,,,,,,,,,,,,,
159,PT00M01.70S,2026-01-29T01:14:46.7Z,1,REGULAR,3pt,Jump Shot,[],1630696,24.26084099868594,88.48039215686273,1610612748,27,34,2026-01-29T01:15:41Z,1590000,False,-192.0,176.0,1,left,D. Smith 26' 3PT  (3 PTS) (J. Jaquez Jr. 1 AST),"[1630696, 1631170]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,26.05,Made,,,,,,,,,,3.0,,,,J. Jaquez Jr.,1631170.0,1.0,,
162,PT00M00.00S,2026-01-29T01:15:31.8Z,1,REGULAR,period,end,[],0,,,1610612753,27,34,2026-01-29T01:15:31Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2026-01-29T01:16:38.9Z,2,REGULAR,substitution,out,['startperiod'],1628371,,,1610612753,27,34,2026-01-29T01:17:31Z,1630000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2026-01-29T01:16:38.9Z,2,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,27,34,2026-01-29T01:17:31Z,1640000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-01-29T01:17:40.2Z,2,REGULAR,period,start,[],0,,,1610612753,27,34,2026-01-29T01:17:40Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M48.00S,2026-01-29T01:17:53.5Z,2,REGULAR,foul,personal,[],1630696,,,1610612753,27,34,2026-01-29T01:18:03Z,1660000,False,,,0,,D. Smith personal FOUL (1 PF),"[1630696, 1630217]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,,,,,,,1628953.0,1.0,0.0,Bane,1630217.0,,,,,,,,,
168,PT11M41.00S,2026-01-29T01:18:15.7Z,2,REGULAR,3pt,Jump Shot,[],1642869,66.04796320630749,38.48039215686275,1610612753,27,37,2026-01-29T01:18:22Z,1680000,False,-58.0,267.0,1,right,N. Penda 27' 3PT  (3 PTS) (D. Bane 2 AST),"[1642869, 1630217]",1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Center,27.28,Made,,,,,,,,,,3.0,,,,D. Bane,1630217.0,2.0,,
170,PT11M25.00S,2026-01-29T01:18:32.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631323,5.863994743758213,50.98039215686274,1610612748,29,37,2026-01-29T01:18:36Z,1700000,False,-5.0,3.0,1,left,S. Fontecchio cutting DUNK (5 PTS) (B. Adebayo 3 AST),"[1631323, 1628389]",1610612748.0,MIA,cutting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,,,,,5.0,,,,B. Adebayo,1628389.0,3.0,,
172,PT11M08.00S,2026-01-29T01:18:49.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,92.85479632063075,52.94117647058824,1610612753,29,37,2026-01-29T01:18:55Z,1720000,False,15.0,15.0,1,right,MISS T. da Silva alley-oop Layup,[1641783],1610612753.0,ORL,alley-oop,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
173,PT11M05.00S,2026-01-29T01:18:52.5Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612748,29,37,2026-01-29T01:18:55Z,1730000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,,
