actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
169,PT11M55.00S,2026-03-04T01:09:48.6Z,2,REGULAR,turnover,bad pass,[],1631169,,,1610612751,34,28,2026-03-04T01:14:42Z,1610000,False,,,0,,J. Minott bad pass TURNOVER (1 TO),"[1631169, 1628389]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Adebayo,1628389.0,,,,,
170,PT11M55.00S,2026-03-04T01:09:48.6Z,2,REGULAR,steal,,[],1628389,,,1610612748,34,28,2026-03-04T01:22:03Z,1620000,False,,,0,,B. Adebayo STEAL (5 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
171,PT11M51.00S,2026-03-04T01:09:52.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,5.174113009198422,96.07843137254902,1610612748,34,28,2026-03-04T01:14:17Z,1630000,False,-230.0,-4.0,1,left,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
172,PT11M49.00S,2026-03-04T01:09:54.8Z,2,REGULAR,rebound,defensive,[],1631169,,,1610612751,34,28,2026-03-04T01:09:54Z,1640000,False,,,0,,J. Minott REBOUND (Off:0 Def:1),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT11M39.00S,2026-03-04T01:10:06.9Z,2,REGULAR,turnover,out-of-bounds,[],1642879,,,1610612751,34,28,2026-03-04T01:10:12Z,1650000,False,,,0,,B. Saraf lost ball out-of-bounds TURNOVER (3 TO),[1642879],1610612751.0,BKN,lost ball,,,Saraf,B. Saraf,,,,,Mid-Range,16-24 Left,,,,,,,1627541.0,,,,,,3.0,,,,,,,
175,PT11M19.00S,2026-03-04T01:10:45.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628389,4.944152431011826,81.37254901960785,1610612748,34,28,2026-03-04T01:10:50Z,1670000,False,-157.0,-6.0,1,left,MISS B. Adebayo 15' step back Shot,[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,15.7,Missed,,,,,,,,,,,,,,,,,,
176,PT11M15.00S,2026-03-04T01:10:49.1Z,2,REGULAR,rebound,offensive,[],1631170,,,1610612748,34,28,2026-03-04T01:10:49Z,1680000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,175.0,3.0,2.0,1.0,,,,,,,,,,,,,,
177,PT11M14.00S,2026-03-04T01:10:50.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631170,26.49474375821288,81.86274509803921,1610612748,37,28,2026-03-04T01:15:40Z,1690000,False,-159.0,197.0,1,left,J. Jaquez Jr. 25' 3PT  (6 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,25.3,Made,,,,,,,,,,6.0,,,,,,,,
178,PT10M58.00S,2026-03-04T01:11:06.2Z,2,REGULAR,3pt,Jump Shot,[],1631169,72.61826544021025,79.16666666666666,1610612751,37,28,2026-03-04T01:11:13Z,1700000,False,146.0,205.0,1,right,MISS J. Minott 25' 3PT,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
179,PT10M54.00S,2026-03-04T01:11:10.2Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,37,28,2026-03-04T01:11:13Z,1710000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,178.0,3.0,1.0,2.0,,,,,,,,,,,,,,
180,PT10M50.00S,2026-03-04T01:11:14.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630549,93.51182654402102,57.107843137254896,1610612751,37,30,2026-03-04T01:11:17Z,1720000,False,36.0,8.0,1,right,D. Sharpe driving Hook (4 PTS),[1630549],1610612751.0,BKN,driving,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,3.65,Made,,,,,,,,,,4.0,,,,,,,,
181,PT10M39.00S,2026-03-04T01:11:26.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,6.652431011826544,57.107843137254896,1610612748,37,30,2026-03-04T01:11:32Z,1730000,False,-36.0,10.0,1,left,MISS B. Adebayo turnaround Hook,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
182,PT10M36.00S,2026-03-04T01:11:29.4Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,37,30,2026-03-04T01:11:32Z,1740000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,181.0,4.0,2.0,2.0,,,,,,,,,,,,,,
183,PT10M33.00S,2026-03-04T01:11:32.1Z,2,REGULAR,foul,personal,['3freethrow'],1628389,,,1610612751,37,30,2026-03-04T01:11:54Z,1750000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Williams 3 FT),"[1628389, 1630533]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,,,,,1628168.0,1.0,0.0,Williams,1630533.0,,,,,,,,,
185,PT10M33.00S,2026-03-04T01:12:04.9Z,2,REGULAR,freethrow,1 of 3,['fastbreak'],1630533,,,1610612751,37,31,2026-03-04T01:12:04Z,1770000,False,,,0,,Z. Williams Free Throw 1 of 3 (1 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
187,PT10M33.00S,2026-03-04T01:12:22.1Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],1630533,,,1610612751,37,32,2026-03-04T01:12:22Z,1780000,False,,,0,,Z. Williams Free Throw 2 of 3 (2 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
188,PT10M33.00S,2026-03-04T01:12:40.9Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],1630533,,,1610612751,37,33,2026-03-04T01:12:40Z,1790000,False,,,0,,Z. Williams Free Throw 3 of 3 (3 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
189,PT10M19.00S,2026-03-04T01:12:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,5.863994743758213,48.03921568627451,1610612748,39,33,2026-03-04T01:13:01Z,1800000,False,10.0,3.0,1,left,J. Jaquez Jr. driving Layup (8 PTS) (K. Jakučionis 1 AST),"[1631170, 1642857]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,8.0,,,,,,K. Jakučionis,1642857.0,1.0
190,PT10M09.00S,2026-03-04T01:13:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,94.30026281208936,54.166666666666664,1610612751,39,35,2026-03-04T01:13:11Z,1810000,False,21.0,1.0,1,right,Z. Williams cutting Layup (5 PTS) (J. Minott 1 AST),"[1630533, 1631169]",1610612751.0,BKN,cutting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,,5.0,,,,,,J. Minott,1631169.0,1.0
192,PT09M57.00S,2026-03-04T01:13:17.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,13.354139290407357,53.67647058823529,1610612748,41,35,2026-03-04T01:13:24Z,1830000,False,-18.0,73.0,1,left,B. Adebayo 7' turnaround Jump Shot (13 PTS),[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.53,Made,,,,,,,,,,13.0,,,,,,,,
194,PT09M41.00S,2026-03-04T01:13:33.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,93.77463863337714,52.20588235294118,1610612751,41,37,2026-03-04T01:13:36Z,1840000,False,11.0,6.0,1,right,D. Sharpe Layup (6 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,,6.0,,,,,,,,
195,PT09M29.00S,2026-03-04T01:13:44.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,7.30946123521682,41.42156862745098,1610612748,41,37,2026-03-04T01:13:48Z,1850000,False,43.0,16.0,1,left,MISS J. Jaquez Jr. driving floating bank Shot,[1631170],1610612748.0,MIA,driving floating bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.59,Missed,,,,,,,,,,,,,,,,,,
196,PT09M27.00S,2026-03-04T01:13:46.7Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,41,37,2026-03-04T01:13:48Z,1860000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,195.0,5.0,3.0,2.0,,,,,,,,,,,,,,
197,PT09M22.00S,2026-03-04T01:13:53.3Z,2,REGULAR,turnover,bad pass,[],1642879,,,1610612751,41,37,2026-03-04T01:13:57Z,1870000,False,,,0,,B. Saraf bad pass TURNOVER (4 TO),"[1642879, 1642276]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,4.0,Ware,1642276.0,,,,,
198,PT09M22.00S,2026-03-04T01:13:53.3Z,2,REGULAR,steal,,[],1642276,,,1610612748,41,37,2026-03-04T01:13:55Z,1880000,False,,,0,,K. Ware STEAL (1 STL),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
199,PT09M22.00S,2026-03-04T01:13:58.4Z,2,REGULAR,foul,personal,[],1630549,,,1610612748,41,37,2026-03-04T01:14:10Z,1890000,False,,,0,,D. Sharpe personal FOUL (2 PF),"[1630549, 1628389]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,,
201,PT09M22.00S,2026-03-04T01:14:08.2Z,2,REGULAR,substitution,out,[],1630549,,,1610612748,41,37,2026-03-04T01:14:21Z,1910000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M22.00S,2026-03-04T01:14:08.2Z,2,REGULAR,substitution,out,[],1642879,,,1610612748,41,37,2026-03-04T01:14:21Z,1920000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M22.00S,2026-03-04T01:14:08.2Z,2,REGULAR,substitution,in,[],1642849,,,1610612748,41,37,2026-03-04T01:14:21Z,1930000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M22.00S,2026-03-04T01:14:08.2Z,2,REGULAR,substitution,in,[],1629651,,,1610612748,41,37,2026-03-04T01:14:21Z,1940000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M07.00S,2026-03-04T01:14:39.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631170,13.091327201051248,48.28431372549019,1610612748,41,37,2026-03-04T01:14:46Z,1950000,False,9.0,71.0,1,left,MISS J. Jaquez Jr. 7' turnaround Hook,[1631170],1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.11,Missed,,,,,,,,,,,,,,,,,,
206,PT09M04.00S,2026-03-04T01:14:42.2Z,2,REGULAR,rebound,defensive,[],1642874,,,1610612751,41,37,2026-03-04T01:14:42Z,1960000,False,,,0,,D. Wolf REBOUND (Off:0 Def:2),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
207,PT08M59.00S,2026-03-04T01:14:46.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629651,94.43166885676742,49.50980392156863,1610612751,41,39,2026-03-04T01:14:53Z,1970000,False,-2.0,0.0,1,right,N. Claxton running alley-oop DUNK (2 PTS) (Z. Williams 1 AST),"[1629651, 1630533]",1610612751.0,BKN,running alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,,,,,,2.0,,,,,,Z. Williams,1630533.0,1.0
209,PT08M45.00S,2026-03-04T01:15:00.5Z,2,REGULAR,3pt,Jump Shot,[],1631170,4.681340341655716,94.6078431372549,1610612748,44,39,2026-03-04T01:15:05Z,1990000,False,-223.0,-8.0,1,left,J. Jaquez Jr. 3PT  (11 PTS) (S. Fontecchio 1 AST),"[1631170, 1631323]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,22.32,Made,,,,,,,,,,11.0,,,,,,S. Fontecchio,1631323.0,1.0
211,PT08M29.00S,2026-03-04T01:15:17.8Z,2,REGULAR,turnover,bad pass,[],1630533,,,1610612751,44,39,2026-03-04T01:15:21Z,2010000,False,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 1642276]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Ware,1642276.0,,,,,
212,PT08M29.00S,2026-03-04T01:15:17.8Z,2,REGULAR,steal,,[],1642276,,,1610612748,44,39,2026-03-04T01:15:19Z,2020000,False,,,0,,K. Ware STEAL (2 STL),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
213,PT08M21.00S,2026-03-04T01:15:25.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642276,31.750985545335087,60.29411764705882,1610612748,47,39,2026-03-04T01:15:30Z,2030000,False,-51.0,246.0,1,left,K. Ware 25' 3PT  (5 PTS) (J. Jaquez Jr. 2 AST),"[1642276, 1631170]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,25.13,Made,,,,,,,,,,5.0,,,,,,J. Jaquez Jr.,1631170.0,2.0
215,PT08M20.00S,2026-03-04T01:15:32.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,47,39,2026-03-04T01:15:32Z,2050000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M20.00S,2026-03-04T01:17:50.3Z,2,REGULAR,substitution,out,[],1628389,,,1610612751,47,39,2026-03-04T01:18:27Z,2060000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M20.00S,2026-03-04T01:17:50.3Z,2,REGULAR,substitution,out,[],1631169,,,1610612751,47,39,2026-03-04T01:18:27Z,2070000,False,,,0,,SUB out: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M20.00S,2026-03-04T01:17:50.3Z,2,REGULAR,substitution,in,[],1641796,,,1610612751,47,39,2026-03-04T01:18:27Z,2080000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M20.00S,2026-03-04T01:17:50.3Z,2,REGULAR,substitution,in,[],1629008,,,1610612751,47,39,2026-03-04T01:18:27Z,2090000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M03.00S,2026-03-04T01:18:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,93.11760840998686,47.05882352941176,1610612751,47,39,2026-03-04T01:18:57Z,2100000,False,-15.0,12.0,1,right,MISS D. Wolf cutting Layup - blocked,"[1642874, 1631170]",1610612751.0,BKN,cutting,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,Jaquez Jr.,1631170.0,,,
221,PT08M03.00S,2026-03-04T01:18:52.0Z,2,REGULAR,block,,[],1631170,,,1610612751,47,39,2026-03-04T01:18:54Z,2110000,False,,,0,,J. Jaquez Jr. BLOCK (1 BLK),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT08M00.00S,2026-03-04T01:18:55.0Z,2,REGULAR,rebound,offensive,[],1642874,,,1610612751,47,39,2026-03-04T01:18:55Z,2120000,False,,,0,,D. Wolf REBOUND (Off:1 Def:2),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,220.0,3.0,2.0,1.0,,,,,,,,,,,,,,
223,PT07M59.00S,2026-03-04T01:18:55.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642874,91.40932982917214,49.50980392156863,1610612751,47,39,2026-03-04T01:20:04Z,2130000,False,-2.0,28.0,1,right,MISS D. Wolf Layup - blocked,"[1642874, 1631170]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,Jaquez Jr.,1631170.0,,,
224,PT07M59.00S,2026-03-04T01:18:55.8Z,2,REGULAR,block,,[],1631170,,,1610612751,47,39,2026-03-04T01:18:58Z,2140000,False,,,0,,J. Jaquez Jr. BLOCK (2 BLK),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT07M59.00S,2026-03-04T01:18:55.8Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612748,47,39,2026-03-04T01:19:01Z,2150000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,223.0,1.0,1.0,0.0,,,,,,,,,,,,,,
226,PT07M53.00S,2026-03-04T01:19:05.0Z,2,REGULAR,foul,personal,['2freethrow'],1642874,,,1610612748,47,39,2026-03-04T01:19:20Z,2160000,False,,,0,,D. Wolf shooting personal FOUL (1 PF) (Jaquez Jr. 2 FT),"[1642874, 1631170]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Mid-Range,16-24 Right Center,,,,,,,1628168.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,
228,PT07M53.00S,2026-03-04T01:19:37.7Z,2,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,48,39,2026-03-04T01:19:37Z,2180000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (12 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
229,PT07M53.00S,2026-03-04T01:19:53.6Z,2,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,49,39,2026-03-04T01:19:53Z,2190000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (13 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
230,PT07M37.00S,2026-03-04T01:20:11.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642849,92.9862023653088,53.431372549019606,1610612751,49,39,2026-03-04T01:20:16Z,2200000,False,17.0,13.0,1,right,MISS N. Traore driving floating bank Shot,[1642849],1610612751.0,BKN,driving floating bank,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,2.18,Missed,,,,,,,,,,,,,,,,,,
231,PT07M37.00S,2026-03-04T01:20:11.0Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,49,39,2026-03-04T01:20:16Z,2210000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,230.0,3.0,2.0,1.0,,,,,,,,,,,,,,
232,PT07M37.00S,2026-03-04T01:20:15.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,49,39,2026-03-04T01:20:28Z,2220000,False,0.0,0.0,1,right,MISS N. Claxton tip Layup,[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
233,PT07M37.00S,2026-03-04T01:20:15.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,49,39,2026-03-04T01:20:28Z,2230000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,232.0,,,,,,,,,,,,,,,,,
234,PT07M37.00S,2026-03-04T01:20:26.1Z,2,REGULAR,foul,personal,[],1642276,,,1610612751,49,39,2026-03-04T01:23:16Z,2240000,False,,,0,,K. Ware loose ball personal FOUL (1 PF),"[1642276, 1629651]",1610612748.0,MIA,loose ball,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,1628168.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,
236,PT07M37.00S,2026-03-04T01:20:35.7Z,2,REGULAR,substitution,out,[],1631323,,,1610612751,49,39,2026-03-04T01:20:46Z,2260000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M37.00S,2026-03-04T01:20:35.7Z,2,REGULAR,substitution,out,[],1631170,,,1610612751,49,39,2026-03-04T01:20:46Z,2270000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M37.00S,2026-03-04T01:20:35.7Z,2,REGULAR,substitution,out,[],1642874,,,1610612751,49,39,2026-03-04T01:20:46Z,2280000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M37.00S,2026-03-04T01:20:35.7Z,2,REGULAR,substitution,in,[],203952,,,1610612751,49,39,2026-03-04T01:20:46Z,2290000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M37.00S,2026-03-04T01:20:35.7Z,2,REGULAR,substitution,in,[],1629639,,,1610612751,49,39,2026-03-04T01:20:46Z,2300000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M37.00S,2026-03-04T01:20:35.7Z,2,REGULAR,substitution,in,[],1641730,,,1610612751,49,39,2026-03-04T01:20:46Z,2310000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M27.00S,2026-03-04T01:20:51.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,74.32654402102497,82.84313725490196,1610612751,49,39,2026-03-04T01:21:13Z,2320000,False,164.0,189.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
243,PT07M24.00S,2026-03-04T01:20:54.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,49,39,2026-03-04T01:21:13Z,2330000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,242.0,,,,,,,,,,,,,,,,,
244,PT07M24.00S,2026-03-04T01:21:01.6Z,2,REGULAR,foul,personal,[],1642276,,,1610612751,49,39,2026-03-04T01:21:19Z,2340000,False,,,0,,K. Ware loose ball personal FOUL (2 PF),"[1642276, 1629651]",1610612748.0,MIA,loose ball,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,,,,,,,202041.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,
280,PT07M24.00S,2026-03-04T01:21:12.7Z,2,REGULAR,substitution,out,[],1630533,,,1610612751,49,39,2026-03-04T01:27:54Z,2355000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT07M24.00S,2026-03-04T01:21:12.7Z,2,REGULAR,substitution,in,[],1629611,,,1610612751,49,39,2026-03-04T01:27:54Z,2357500,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M15.00S,2026-03-04T01:22:05.4Z,2,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612751,49,39,2026-03-04T01:22:21Z,2370000,False,,,0,,K. Ware shooting personal FOUL (3 PF) (Clowney 2 FT),"[1642276, 1641730]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628168.0,3.0,0.0,Clowney,1641730.0,,,,,,,,,
249,PT07M15.00S,2026-03-04T01:22:40.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641730,,,1610612751,49,40,2026-03-04T01:22:40Z,2390000,False,,,0,,N. Clowney Free Throw 1 of 2 (5 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
250,PT07M15.00S,2026-03-04T01:22:43.2Z,2,REGULAR,substitution,out,[],1642276,,,1610612751,49,40,2026-03-04T01:22:46Z,2400000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
