actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
88,PT05M13.00S,2026-02-01T23:27:05.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,22,6,2026-02-01T23:27:18Z,870000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,87.0,,,,,,,,,,,
89,PT05M13.00S,2026-02-01T23:27:27.5Z,1,REGULAR,foul,personal,[],1630172,,,1610612748,22,6,2026-02-01T23:34:19Z,880000,False,,,0,,P. Williams loose ball personal FOUL (1 PF),"[1630172, 1628389]",1610612741.0,CHI,loose ball,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,1628485.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
94,PT05M13.00S,2026-02-01T23:27:29.4Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,22,6,2026-02-01T23:28:06Z,895000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M13.00S,2026-02-01T23:27:29.4Z,1,REGULAR,substitution,in,[],1642276,,,1610612748,22,6,2026-02-01T23:28:06Z,897500,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M02.00S,2026-02-01T23:27:38.6Z,1,REGULAR,2pt,Jump Shot,[],1631170,90.88370565045992,68.38235294117648,1610612748,24,6,2026-02-01T23:36:07Z,900000,False,92.0,33.0,1,right,J. Jaquez Jr. 9' driving floating Jump Shot (2 PTS) (D. Smith 1 AST),"[1631170, 1630696]",1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,,,,,,Made,2.0,9.77,,,,,D. Smith,1630696.0,1.0,,,,,
184,PT04M43.00S,2026-02-01T23:28:05.4Z,1,REGULAR,turnover,lost ball,[],1641824,,,1610612741,24,6,2026-02-01T23:40:34Z,925000,False,,,0,,M. Buzelis lost ball TURNOVER (1 TO),"[1641824, 203952]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Wiggins,203952.0
185,PT04M43.00S,2026-02-01T23:28:05.4Z,1,REGULAR,steal,,[],203952,,,1610612748,24,6,2026-02-01T23:40:34Z,927500,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
96,PT04M28.00S,2026-02-01T23:28:12.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642276,94.69448094612353,52.69607843137255,1610612748,24,6,2026-02-01T23:40:34Z,930000,False,13.0,-3.0,1,right,MISS K. Ware Layup - blocked,"[1642276, 1630172]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.37,,,,,,,,Williams,1630172.0,,,
97,PT04M28.00S,2026-02-01T23:28:12.8Z,1,REGULAR,block,,[],1630172,,,1610612748,24,6,2026-02-01T23:28:15Z,940000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
98,PT04M25.00S,2026-02-01T23:28:15.8Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,24,6,2026-02-01T23:28:19Z,950000,False,,,0,,K. Ware REBOUND (Off:1 Def:0),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,96.0,1.0,0.0,1.0,,,,,,,,
99,PT04M23.00S,2026-02-01T23:28:17.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",1642276,94.43166885676742,51.225490196078425,1610612748,24,6,2026-02-01T23:40:34Z,960000,False,6.0,0.0,1,right,MISS K. Ware putback Layup,[1642276],1610612748.0,MIA,putback,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.61,,,,,,,,,,,,
100,PT04M23.00S,2026-02-01T23:28:17.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,24,6,2026-02-01T23:28:25Z,970000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,99.0,,,,,,,,,,,
102,PT04M23.00S,2026-02-01T23:28:33.2Z,1,REGULAR,substitution,out,[],1641824,,,1610612748,24,6,2026-02-01T23:28:46Z,990000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M23.00S,2026-02-01T23:28:33.2Z,1,REGULAR,substitution,out,[],1630171,,,1610612748,24,6,2026-02-01T23:28:46Z,1000000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M23.00S,2026-02-01T23:28:33.2Z,1,REGULAR,substitution,in,[],1629632,,,1610612748,24,6,2026-02-01T23:28:46Z,1010000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M23.00S,2026-02-01T23:28:33.2Z,1,REGULAR,substitution,in,[],1641763,,,1610612748,24,6,2026-02-01T23:28:46Z,1020000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M12.00S,2026-02-01T23:29:10.4Z,1,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612748,24,6,2026-02-01T23:29:25Z,1040000,False,,,0,,C. White shooting personal FOUL (1 PF) (Smith 2 FT),"[1629632, 1630696]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,203593.0,1.0,0.0,Smith,1630696.0,,,,,,,,,,,,,,,
109,PT04M12.00S,2026-02-01T23:29:30.4Z,1,REGULAR,freethrow,1 of 2,"['2ndchance', 'fromturnover']",1630696,,,1610612748,24,6,2026-02-01T23:40:34Z,1060000,False,,,0,,MISS D. Smith Free Throw 1 of 2,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
110,PT04M12.00S,2026-02-01T23:29:30.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,24,6,2026-02-01T23:29:30Z,1070000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,109.0,,,,,,,,,,,
111,PT04M12.00S,2026-02-01T23:29:32.7Z,1,REGULAR,substitution,out,[],203952,,,1610612748,24,6,2026-02-01T23:29:41Z,1080000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M12.00S,2026-02-01T23:29:32.7Z,1,REGULAR,substitution,out,[],1630245,,,1610612748,24,6,2026-02-01T23:29:41Z,1090000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M12.00S,2026-02-01T23:29:32.7Z,1,REGULAR,substitution,in,[],1641796,,,1610612748,24,6,2026-02-01T23:29:41Z,1100000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M12.00S,2026-02-01T23:29:32.7Z,1,REGULAR,substitution,in,[],1642530,,,1610612748,24,6,2026-02-01T23:29:41Z,1110000,False,,,0,,SUB in: Y. Kawamura,[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M12.00S,2026-02-01T23:29:47.2Z,1,REGULAR,freethrow,2 of 2,"['2ndchance', 'fromturnover']",1630696,,,1610612748,25,6,2026-02-01T23:40:34Z,1120000,False,,,0,,D. Smith Free Throw 2 of 2 (1 PTS),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
116,PT04M06.00S,2026-02-01T23:29:59.2Z,1,REGULAR,foul,personal,[],1642857,,,1610612741,25,6,2026-02-01T23:30:03Z,1130000,False,,,0,,K. Jakučionis personal FOUL (1 PF),"[1642857, 1642530]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Mid-Range,16-24 Left Center,1628485.0,1.0,0.0,Kawamura,1642530.0,,,,,,,,,,,,,,,
118,PT03M58.00S,2026-02-01T23:30:24.3Z,1,REGULAR,turnover,traveling,[],1630172,,,1610612741,25,6,2026-02-01T23:30:47Z,1150000,False,,,0,,P. Williams traveling TURNOVER (1 TO),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,1628485.0,,,,,,,,,,,,,,,,,1.0,,
119,PT03M50.00S,2026-02-01T23:30:37.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642276,86.5473061760841,93.87254901960785,1610612748,25,6,2026-02-01T23:30:49Z,1160000,False,219.0,74.0,1,right,MISS K. Ware 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.15,,,,,,,,,,,,
120,PT03M47.00S,2026-02-01T23:30:40.3Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,25,6,2026-02-01T23:30:40Z,1170000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,
121,PT03M42.00S,2026-02-01T23:30:46.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631207,5.601182654402102,47.30392156862745,1610612741,25,8,2026-02-01T23:40:21Z,1180000,False,13.0,0.0,1,left,D. Terry running Layup (2 PTS),[1631207],1610612741.0,CHI,running,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.35,,,,,,,,,,,,
122,PT03M27.00S,2026-02-01T23:31:00.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,93.51182654402102,52.94117647058824,1610612748,25,8,2026-02-01T23:31:06Z,1190000,False,15.0,8.0,1,right,MISS J. Jaquez Jr. driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.7,,,,,,,,,,,,
123,PT03M25.00S,2026-02-01T23:31:02.6Z,1,REGULAR,rebound,defensive,[],1631207,,,1610612741,25,8,2026-02-01T23:31:06Z,1200000,False,,,0,,D. Terry REBOUND (Off:1 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,,122.0,2.0,1.0,1.0,,,,,,,,
124,PT03M22.00S,2026-02-01T23:31:05.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,29.77989487516426,23.03921568627451,1610612741,25,8,2026-02-01T23:40:51Z,1210000,False,135.0,227.0,1,left,MISS C. White 26' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.44,,,,,,,,,,,,
125,PT03M19.00S,2026-02-01T23:31:08.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,25,8,2026-02-01T23:31:18Z,1220000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,124.0,,,,,,,,,,,
126,PT03M19.00S,2026-02-01T23:31:16.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641763,,,1610612748,25,8,2026-02-01T23:31:25Z,1230000,False,,,0,,J. Phillips loose ball personal FOUL (1 PF) (Larsson 2 FT),"[1641763, 1641796]",1610612741.0,CHI,loose ball,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Left Center,1628485.0,1.0,0.0,Larsson,1641796.0,,,,,,,,,,,,,,,
128,PT03M19.00S,2026-02-01T23:31:38.5Z,1,REGULAR,freethrow,1 of 2,[],1641796,,,1610612748,26,8,2026-02-01T23:31:38Z,1250000,False,,,0,,P. Larsson Free Throw 1 of 2 (11 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
129,PT03M19.00S,2026-02-01T23:31:38.5Z,1,REGULAR,freethrow,2 of 2,[],1641796,,,1610612748,26,8,2026-02-01T23:32:02Z,1260000,False,,,0,,MISS P. Larsson Free Throw 2 of 2,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
130,PT03M16.00S,2026-02-01T23:31:41.5Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,26,8,2026-02-01T23:32:02Z,1270000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,
131,PT02M55.00S,2026-02-01T23:32:16.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,4.812746386333772,46.07843137254902,1610612741,26,10,2026-02-01T23:32:21Z,1280000,False,20.0,-7.0,1,left,C. White driving finger roll Layup (2 PTS) (Y. Kawamura 1 AST),"[1629632, 1642530]",1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.09,,,,,Y. Kawamura,1642530.0,1.0,,,,,
133,PT02M43.00S,2026-02-01T23:32:28.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642857,92.19776609724047,50.245098039215684,1610612748,28,10,2026-02-01T23:32:32Z,1300000,False,1.0,21.0,1,right,K. Jakučionis driving Layup (2 PTS),[1642857],1610612748.0,MIA,driving,,,Jakučionis,K. Jakučionis,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.08,,,,,,,,,,,,
134,PT02M34.00S,2026-02-01T23:32:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,5.469776609724048,50.245098039215684,1610612741,28,10,2026-02-01T23:32:44Z,1310000,False,-1.0,-1.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.16,,,,,,,,,,,,
135,PT02M29.00S,2026-02-01T23:32:42.7Z,1,REGULAR,rebound,offensive,[],1630172,,,1610612741,28,10,2026-02-01T23:32:42Z,1320000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,134.0,2.0,1.0,1.0,,,,,,,,
136,PT02M29.00S,2026-02-01T23:32:42.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630172,5.590000152587891,50.0,1610612741,28,10,2026-02-01T23:32:42Z,1330000,False,0.0,0.0,1,left,MISS P. Williams tip Layup,[1630172],1610612741.0,CHI,tip,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
137,PT02M28.00S,2026-02-01T23:32:43.4Z,1,REGULAR,rebound,defensive,[],1630696,,,1610612748,28,10,2026-02-01T23:32:43Z,1340000,False,,,0,,D. Smith REBOUND (Off:0 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,
138,PT02M24.00S,2026-02-01T23:32:47.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641796,92.06636005256242,46.32352941176471,1610612748,30,10,2026-02-01T23:32:52Z,1350000,False,-18.0,22.0,1,right,P. Larsson running Layup (13 PTS) (D. Smith 2 AST),"[1641796, 1630696]",1610612748.0,MIA,running,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,2.88,,,,,D. Smith,1630696.0,2.0,,,,,
140,PT02M14.00S,2026-02-01T23:32:57.0Z,1,REGULAR,3pt,Jump Shot,[],1630172,29.517082785808146,12.745098039215685,1610612741,30,10,2026-02-01T23:33:06Z,1370000,False,186.0,225.0,1,left,MISS P. Williams 29' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,29.21,,,,,,,,,,,,
141,PT02M12.00S,2026-02-01T23:32:59.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,30,10,2026-02-01T23:33:06Z,1380000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,140.0,,,,,,,,,,,
143,PT02M12.00S,2026-02-01T23:33:08.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,30,10,2026-02-01T23:33:08Z,1400000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M51.00S,2026-02-01T23:36:22.9Z,1,REGULAR,3pt,Jump Shot,[],1642857,93.9060446780552,3.1862745098039214,1610612748,30,10,2026-02-01T23:36:26Z,1410000,False,-234.0,5.0,1,right,MISS K. Jakučionis 3PT,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.41,,,,,,,,,,,,
149,PT01M49.00S,2026-02-01T23:36:24.9Z,1,REGULAR,rebound,defensive,[],1642530,,,1610612741,30,10,2026-02-01T23:36:26Z,1420000,False,,,0,,Y. Kawamura REBOUND (Off:0 Def:1),[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,Left Corner 3,24+ Left,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,
150,PT01M46.00S,2026-02-01T23:36:32.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629632,6.1268068331143235,44.36274509803921,1610612741,30,12,2026-02-01T23:36:56Z,1430000,False,28.0,5.0,1,left,C. White running finger roll Layup (4 PTS) (Y. Kawamura 2 AST),"[1629632, 1642530]",1610612741.0,CHI,running finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.87,,,,,Y. Kawamura,1642530.0,2.0,,,,,
152,PT01M46.00S,2026-02-01T23:36:36.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642857,,,1610612741,30,12,2026-02-01T23:36:44Z,1450000,False,,,0,,K. Jakučionis shooting personal FOUL (2 PF) (White 1 FT),"[1642857, 1629632]",1610612748.0,MIA,shooting,,,Jakučionis,K. Jakučionis,,,,,Restricted Area,0-8 Center,1628485.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
154,PT01M46.00S,2026-02-01T23:36:54.7Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629632,,,1610612741,30,13,2026-02-01T23:36:54Z,1470000,False,,,0,,C. White Free Throw 1 of 1 (5 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
155,PT01M33.00S,2026-02-01T23:37:07.8Z,1,REGULAR,3pt,Jump Shot,[],1631170,74.72076215505913,85.29411764705883,1610612748,30,13,2026-02-01T23:37:13Z,1480000,False,176.0,185.0,1,right,MISS J. Jaquez Jr. 25' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.58,,,,,,,,,,,,
156,PT01M29.00S,2026-02-01T23:37:11.8Z,1,REGULAR,rebound,offensive,[],1641796,,,1610612748,30,13,2026-02-01T23:37:13Z,1490000,False,,,0,,P. Larsson REBOUND (Off:1 Def:0),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,155.0,1.0,0.0,1.0,,,,,,,,
157,PT01M28.00S,2026-02-01T23:37:12.2Z,1,REGULAR,turnover,lost ball,[],1641796,,,1610612748,30,13,2026-02-01T23:37:16Z,1500000,False,,,0,,P. Larsson lost ball TURNOVER (1 TO),"[1641796, 1631207]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Terry,1631207.0
158,PT01M28.00S,2026-02-01T23:37:12.2Z,1,REGULAR,steal,,[],1631207,,,1610612741,30,13,2026-02-01T23:48:09Z,1510000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
159,PT01M24.00S,2026-02-01T23:37:16.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641763,4.5499342969776615,94.85294117647058,1610612741,30,13,2026-02-01T23:37:23Z,1520000,False,-224.0,-10.0,1,left,MISS J. Phillips running 3PT,[1641763],1610612741.0,CHI,running,,,Phillips,J. Phillips,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.45,,,,,,,,,,,,
160,PT01M21.00S,2026-02-01T23:37:19.4Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,30,13,2026-02-01T23:37:23Z,1530000,False,,,0,,K. Ware REBOUND (Off:1 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,,,,,,,,,159.0,2.0,1.0,1.0,,,,,,,,
161,PT01M15.00S,2026-02-01T23:37:25.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631170,94.03745072273325,52.450980392156865,1610612748,30,13,2026-02-01T23:37:33Z,1540000,False,12.0,4.0,1,right,MISS J. Jaquez Jr. running finger roll Layup,[1631170],1610612748.0,MIA,running finger roll,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.28,,,,,,,,,,,,
162,PT01M11.00S,2026-02-01T23:37:29.4Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,30,13,2026-02-01T23:37:33Z,1550000,False,,,0,,P. Williams REBOUND (Off:1 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,161.0,3.0,2.0,1.0,,,,,,,,
163,PT01M08.00S,2026-02-01T23:37:31.9Z,1,REGULAR,turnover,bad pass,[],1630172,,,1610612741,30,13,2026-02-02T00:31:07Z,1560000,False,,,0,,P. Williams bad pass TURNOVER (2 TO),"[1630172, 1630696]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Smith,1630696.0
164,PT01M08.00S,2026-02-01T23:37:31.9Z,1,REGULAR,steal,,[],1630696,,,1610612748,30,13,2026-02-01T23:37:34Z,1570000,False,,,0,,D. Smith STEAL (1 STL),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
165,PT01M02.00S,2026-02-01T23:37:38.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631170,85.75886990801577,54.90196078431373,1610612748,32,13,2026-02-01T23:37:46Z,1580000,False,25.0,81.0,1,right,J. Jaquez Jr. 8' floating Jump Shot (4 PTS) (K. Jakučionis 1 AST),"[1631170, 1642857]",1610612748.0,MIA,floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,8.5,,,,,K. Jakučionis,1642857.0,1.0,,,,,
167,PT00M54.50S,2026-02-01T23:37:47.0Z,1,REGULAR,3pt,Jump Shot,[],1630172,29.38567674113009,10.294117647058822,1610612741,32,13,2026-02-01T23:37:53Z,1600000,False,199.0,224.0,1,left,MISS P. Williams 29' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,29.91,,,,,,,,,,,,
168,PT00M50.50S,2026-02-01T23:37:51.0Z,1,REGULAR,rebound,defensive,[],1630696,,,1610612748,32,13,2026-02-01T23:37:53Z,1610000,False,,,0,,D. Smith REBOUND (Off:0 Def:2),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,167.0,2.0,2.0,0.0,,,,,,,,
169,PT00M43.40S,2026-02-01T23:37:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,91.67214191852825,45.09803921568628,1610612748,32,13,2026-02-01T23:38:03Z,1620000,False,-25.0,26.0,1,right,MISS J. Jaquez Jr. driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.56,,,,,,,,,,,,
170,PT00M43.30S,2026-02-01T23:37:58.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,32,13,2026-02-01T23:38:03Z,1630000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,169.0,,,,,,,,,,,
172,PT00M43.30S,2026-02-01T23:38:03.9Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,32,13,2026-02-01T23:38:07Z,1650000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M43.30S,2026-02-01T23:38:03.9Z,1,REGULAR,substitution,in,[],202696,,,1610612741,32,13,2026-02-01T23:38:07Z,1660000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M30.30S,2026-02-01T23:38:28.3Z,1,REGULAR,turnover,bad pass,[],1629632,,,1610612741,32,13,2026-02-01T23:38:32Z,1670000,False,,,0,,C. White bad pass TURNOVER (2 TO),"[1629632, 1630696]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Smith,1630696.0
175,PT00M30.30S,2026-02-01T23:38:28.3Z,1,REGULAR,steal,,[],1630696,,,1610612748,32,13,2026-02-01T23:38:30Z,1680000,False,,,0,,D. Smith STEAL (2 STL),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
