actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
360,PT00M25.90S,2025-11-20T01:38:29.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612748,48,43,2025-11-20T01:39:02Z,3540000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1627741, 203952]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2714.0,1.0,0.0,Wiggins,203952.0,,,,,
362,PT00M25.90S,2025-11-20T01:39:04.1Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612748,48,43,2025-11-20T01:39:04Z,3560000,False,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
363,PT00M25.90S,2025-11-20T01:39:04.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,48,43,2025-11-20T01:39:04Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,362.0,,,,,,,,,,,,,,,,
364,PT00M25.90S,2025-11-20T01:39:04.9Z,2,REGULAR,substitution,out,[],1630558,,,1610612748,48,43,2025-11-20T01:39:19Z,3580000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M25.90S,2025-11-20T01:39:04.9Z,2,REGULAR,substitution,out,[],1630311,,,1610612748,48,43,2025-11-20T01:39:19Z,3590000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT00M25.90S,2025-11-20T01:39:04.9Z,2,REGULAR,substitution,in,[],1630696,,,1610612748,48,43,2025-11-20T01:39:19Z,3600000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M25.90S,2025-11-20T01:39:04.9Z,2,REGULAR,substitution,in,[],1631218,,,1610612748,48,43,2025-11-20T01:39:19Z,3610000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT00M25.90S,2025-11-20T01:39:32.9Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612748,49,43,2025-11-20T01:39:32Z,3620000,False,,,0,,A. Wiggins Free Throw 2 of 2 (8 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
369,PT00M04.80S,2025-11-20T01:39:57.1Z,2,REGULAR,3pt,Jump Shot,[],1627741,32.40801576872536,30.14705882352941,1610612744,49,43,2025-11-20T01:40:40Z,3630000,False,99.0,252.0,1,left,MISS B. Hield 27' pullup 3PT,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,27.1,Missed,,,,,,,,,,,,,,,,,,
370,PT00M01.70S,2025-11-20T01:40:00.2Z,2,REGULAR,rebound,offensive,[],1631218,,,1610612744,49,43,2025-11-20T01:40:02Z,3640000,False,,,0,,T. Jackson-Davis REBOUND (Off:6 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,369.0,9.0,3.0,6.0,,,,,,,,,,,,,
371,PT00M01.70S,2025-11-20T01:40:01.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,6.783837056504599,46.81372549019608,1610612744,49,45,2025-11-20T01:40:05Z,3650000,False,16.0,11.0,1,left,T. Jackson-Davis putback Layup (4 PTS),[1631218],1610612744.0,GSW,putback,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1.95,Made,4.0,,,,,,,,,,,,,,,,,
372,PT00M00.90S,2025-11-20T01:40:08.8Z,2,REGULAR,heave,,[],0,,,1610612748,49,45,2025-11-20T01:40:20Z,3660000,False,,,0,,MIA Heave,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,55.96,,,,,,,,,,,,,,,,,,,
373,PT00M00.10S,2025-11-20T01:40:09.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,49,45,2025-11-20T01:40:20Z,3670000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,372.0,,,,,,,,,,,,,,,,
374,PT00M00.00S,2025-11-20T01:40:17.7Z,2,REGULAR,period,end,[],0,,,1610612748,49,45,2025-11-20T01:40:17Z,3680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2025-11-20T01:54:31.4Z,3,REGULAR,substitution,out,['startperiod'],1631170,,,1610612748,49,45,2025-11-20T01:55:20Z,3690000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2025-11-20T01:54:31.4Z,3,REGULAR,substitution,out,['startperiod'],1630696,,,1610612748,49,45,2025-11-20T01:55:20Z,3700000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2025-11-20T01:54:31.4Z,3,REGULAR,substitution,out,['startperiod'],1642366,,,1610612748,49,45,2025-11-20T01:55:20Z,3710000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2025-11-20T01:54:31.4Z,3,REGULAR,substitution,in,['startperiod'],1630558,,,1610612748,49,45,2025-11-20T01:55:20Z,3720000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2025-11-20T01:54:31.4Z,3,REGULAR,substitution,in,['startperiod'],1626181,,,1610612748,49,45,2025-11-20T01:55:20Z,3730000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2025-11-20T01:54:31.4Z,3,REGULAR,substitution,in,['startperiod'],1642954,,,1610612748,49,45,2025-11-20T01:55:20Z,3740000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2025-11-20T01:55:35.6Z,3,REGULAR,period,start,[],0,,,1610612744,49,45,2025-11-20T01:55:35Z,3750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT11M56.00S,2025-11-20T01:55:38.8Z,3,REGULAR,turnover,bad pass,[],1641764,,,1610612744,49,45,2025-11-20T01:55:43Z,3760000,False,,,0,,B. Podziemski bad pass TURNOVER (2 TO),"[1641764, 1626181]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Powell,1626181.0
383,PT11M56.00S,2025-11-20T01:55:38.8Z,3,REGULAR,steal,,[],1626181,,,1610612748,49,45,2025-11-20T01:55:41Z,3770000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
384,PT11M45.00S,2025-11-20T01:55:49.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641796,5.124835742444152,30.526194852941174,1610612748,49,45,2025-11-20T01:55:56Z,3780000,False,97.0,-4.0,1,left,MISS P. Larsson 9' floating Shot,[1641796],1610612748.0,MIA,floating,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Right,9.75,Missed,,,,,,,,,,,,,,,,,,
385,PT11M43.00S,2025-11-20T01:55:51.5Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,49,45,2025-11-20T01:55:56Z,3790000,False,,,0,,M. Moody REBOUND (Off:0 Def:4),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,,,,384.0,4.0,4.0,0.0,,,,,,,,,,,,,
386,PT11M33.00S,2025-11-20T01:56:05.4Z,3,REGULAR,foul,personal,['2freethrow'],1641796,,,1610612744,49,45,2025-11-20T01:56:15Z,3800000,False,,,0,,P. Larsson shooting personal FOUL (2 PF) (Jackson-Davis 2 FT),"[1641796, 1631218]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2002.0,2.0,0.0,Jackson-Davis,1631218.0,,,,,
388,PT11M33.00S,2025-11-20T01:56:37.3Z,3,REGULAR,freethrow,1 of 2,[],1631218,,,1610612744,49,46,2025-11-20T01:56:37Z,3820000,False,,,0,,T. Jackson-Davis Free Throw 1 of 2 (5 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
389,PT11M33.00S,2025-11-20T01:56:37.3Z,3,REGULAR,freethrow,2 of 2,[],1631218,,,1610612744,49,46,2025-11-20T01:56:52Z,3830000,False,,,0,,MISS T. Jackson-Davis Free Throw 2 of 2,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
390,PT11M30.00S,2025-11-20T01:56:40.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,49,46,2025-11-20T01:56:52Z,3840000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,389.0,3.0,3.0,0.0,,,,,,,,,,,,,
391,PT11M15.00S,2025-11-20T01:57:06.0Z,3,REGULAR,3pt,Jump Shot,[],203952,18.084756898817346,5.637254901960785,1610612748,52,46,2025-11-20T01:57:13Z,3850000,False,222.0,117.0,1,left,A. Wiggins 25' 3PT  (11 PTS) (P. Larsson 2 AST),"[203952, 1641796]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.1,Made,11.0,,,,,P. Larsson,1641796.0,2.0,,,,,,,,,,
393,PT10M54.00S,2025-11-20T01:57:26.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,88.04204993429697,50.145526960784316,1610612744,52,46,2025-11-20T01:57:35Z,3870000,False,1.0,60.0,1,right,MISS M. Moody floating Shot,[1630541],1610612744.0,GSW,floating,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,5.99,Missed,,,,,,,,,,,,,,,,,,
394,PT10M54.00S,2025-11-20T01:57:26.1Z,3,REGULAR,rebound,offensive,[],1630541,,,1610612744,52,46,2025-11-20T01:57:35Z,3880000,False,,,0,,M. Moody REBOUND (Off:1 Def:4),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,393.0,5.0,4.0,1.0,,,,,,,,,,,,,
395,PT10M54.00S,2025-11-20T01:57:31.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,92.32917214191852,53.431372549019606,1610612744,52,48,2025-11-20T01:57:40Z,3890000,False,17.0,20.0,1,right,T. Jackson-Davis Layup (7 PTS) (M. Moody 4 AST),"[1631218, 1630541]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.61,Made,7.0,,,,,M. Moody,1630541.0,4.0,,,,,,,,,,
397,PT10M54.00S,2025-11-20T01:57:42.8Z,3,REGULAR,foul,personal,['1freethrow'],203952,,,1610612744,52,48,2025-11-20T01:57:50Z,3910000,False,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Jackson-Davis 1 FT),"[203952, 1631218]",1610612748.0,MIA,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,3.0,0.0,Jackson-Davis,1631218.0,,,,,
399,PT10M54.00S,2025-11-20T01:57:57.1Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1631218,,,1610612744,52,49,2025-11-20T01:57:57Z,3930000,False,,,0,,T. Jackson-Davis Free Throw 1 of 1 (8 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
400,PT10M40.00S,2025-11-20T01:58:14.2Z,3,REGULAR,3pt,Jump Shot,[],203952,27.677398160315374,81.61764705882352,1610612748,52,49,2025-11-20T01:58:25Z,3940000,False,-158.0,208.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
401,PT10M40.00S,2025-11-20T01:58:14.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,52,49,2025-11-20T01:58:25Z,3950000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,400.0,,,,,,,,,,,,,,,,
402,PT10M16.00S,2025-11-20T01:58:47.0Z,3,REGULAR,foul,personal,[],1630558,,,1610612744,52,49,2025-11-20T02:00:15Z,3960000,False,,,0,,D. Mitchell personal FOUL (3 PF),"[1630558, 1631218]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2714.0,3.0,0.0,Jackson-Davis,1631218.0,,,,,
404,PT10M00.00S,2025-11-20T01:59:23.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,79.84559789750328,48.77450980392157,1610612744,52,49,2025-11-20T01:59:28Z,3980000,False,-6.0,137.0,1,right,MISS M. Moody 13' fadeaway Shot,[1630541],1610612744.0,GSW,fadeaway,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,13.71,Missed,,,,,,,,,,,,,,,,,,
405,PT09M58.00S,2025-11-20T01:59:25.4Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,52,49,2025-11-20T01:59:28Z,3990000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,404.0,4.0,4.0,0.0,,,,,,,,,,,,,
406,PT09M53.00S,2025-11-20T01:59:31.5Z,3,REGULAR,3pt,Jump Shot,[],1641796,3.7614980289093296,96.56862745098039,1610612748,52,49,2025-11-20T01:59:37Z,4000000,False,-233.0,-17.0,1,left,MISS P. Larsson 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
407,PT09M49.00S,2025-11-20T01:59:34.1Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612744,52,49,2025-11-20T01:59:34Z,4010000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,406.0,3.0,3.0,0.0,,,,,,,,,,,,,
408,PT09M40.00S,2025-11-20T01:59:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,92.59198423127464,44.85294117647059,1610612744,52,49,2025-11-20T01:59:48Z,4020000,False,-26.0,17.0,1,right,MISS B. Podziemski driving Layup,[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,,,,,,,,,,
409,PT09M38.00S,2025-11-20T01:59:46.0Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612748,52,49,2025-11-20T01:59:48Z,4030000,False,,,0,,N. Powell REBOUND (Off:0 Def:4),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,408.0,4.0,4.0,0.0,,,,,,,,,,,,,
410,PT09M35.00S,2025-11-20T01:59:52.3Z,3,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612748,52,49,2025-11-20T02:00:22Z,4040000,False,,,0,,M. Moody shooting personal FOUL (3 PF) (Larsson 2 FT),"[1630541, 1641796]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2714.0,3.0,0.0,Larsson,1641796.0,,,,,
412,PT09M35.00S,2025-11-20T02:00:22.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641796,,,1610612748,53,49,2025-11-20T02:00:22Z,4060000,False,,,0,,P. Larsson Free Throw 1 of 2 (9 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
413,PT09M35.00S,2025-11-20T02:00:39.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641796,,,1610612748,54,49,2025-11-20T02:00:39Z,4070000,False,,,0,,P. Larsson Free Throw 2 of 2 (10 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
414,PT09M16.00S,2025-11-20T02:00:58.5Z,3,REGULAR,turnover,lost ball,[],1627741,,,1610612744,54,49,2025-11-20T02:05:10Z,4080000,False,,,0,,B. Hield lost ball TURNOVER (2 TO),"[1627741, 1641796]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Larsson,1641796.0
415,PT09M16.00S,2025-11-20T02:00:58.5Z,3,REGULAR,steal,,[],1641796,,,1610612748,54,49,2025-11-20T02:05:10Z,4090000,False,,,0,,P. Larsson STEAL (1 STL),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT09M12.00S,2025-11-20T02:01:03.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203952,6.521024967148489,50.73529411764706,1610612748,56,49,2025-11-20T02:01:17Z,4100000,False,-4.0,9.0,1,left,A. Wiggins running Layup (13 PTS) (P. Larsson 3 AST),"[203952, 1641796]",1610612748.0,MIA,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.95,Made,13.0,,,,,P. Larsson,1641796.0,3.0,,,,,,,,,,
418,PT09M01.00S,2025-11-20T02:01:14.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,93.24901445466492,48.28431372549019,1610612744,56,51,2025-11-20T02:01:20Z,4120000,False,-9.0,11.0,1,right,B. Hield driving Layup (12 PTS),[1627741],1610612744.0,GSW,driving,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.4,Made,12.0,,,,,,,,,,,,,,,,,
419,PT08M54.00S,2025-11-20T02:01:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,5.995400788436268,47.05882352941176,1610612748,56,51,2025-11-20T02:01:30Z,4130000,False,15.0,4.0,1,left,MISS B. Adebayo driving reverse Layup,[1628389],1610612748.0,MIA,driving reverse,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
420,PT08M52.00S,2025-11-20T02:01:23.6Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,56,51,2025-11-20T02:01:30Z,4140000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,419.0,4.0,4.0,0.0,,,,,,,,,,,,,
421,PT08M41.00S,2025-11-20T02:01:34.3Z,3,REGULAR,turnover,bad pass,[],1642954,,,1610612744,56,51,2025-11-20T02:01:47Z,4150000,False,,,0,,W. Richard bad pass TURNOVER (1 TO),"[1642954, 203952]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Wiggins,203952.0
422,PT08M41.00S,2025-11-20T02:01:34.3Z,3,REGULAR,steal,,[],203952,,,1610612748,56,51,2025-11-20T02:01:36Z,4160000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
423,PT08M26.00S,2025-11-20T02:01:48.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641796,30.042706964520367,22.54901960784314,1610612748,56,51,2025-11-20T02:01:58Z,4170000,False,137.0,230.0,1,left,MISS P. Larsson 26' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
424,PT08M22.00S,2025-11-20T02:01:52.9Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,56,51,2025-11-20T02:01:58Z,4180000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,423.0,5.0,4.0,1.0,,,,,,,,,,,,,
425,PT08M20.00S,2025-11-20T02:01:55.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626181,13.354139290407357,4.166666666666666,1610612748,59,51,2025-11-20T02:02:11Z,4190000,False,229.0,73.0,1,left,N. Powell 24' 3PT  (6 PTS) (B. Adebayo 2 AST),"[1626181, 1628389]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,24.05,Made,6.0,,,,,B. Adebayo,1628389.0,2.0,,,,,,,,,,
427,PT08M20.00S,2025-11-20T02:02:01.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,59,51,2025-11-20T02:02:01Z,4210000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT08M20.00S,2025-11-20T02:04:09.3Z,3,REGULAR,substitution,out,[],1627741,,,1610612744,59,51,2025-11-20T02:05:11Z,4220000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT08M20.00S,2025-11-20T02:04:09.3Z,3,REGULAR,substitution,out,[],1631218,,,1610612744,59,51,2025-11-20T02:05:11Z,4230000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT08M20.00S,2025-11-20T02:04:09.3Z,3,REGULAR,substitution,out,[],1642954,,,1610612744,59,51,2025-11-20T02:05:11Z,4240000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT08M20.00S,2025-11-20T02:04:09.3Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,59,51,2025-11-20T02:05:11Z,4250000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT08M20.00S,2025-11-20T02:04:09.3Z,3,REGULAR,substitution,in,[],1630311,,,1610612744,59,51,2025-11-20T02:05:11Z,4260000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT08M20.00S,2025-11-20T02:04:09.3Z,3,REGULAR,substitution,in,[],1642366,,,1610612744,59,51,2025-11-20T02:05:11Z,4270000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT07M56.00S,2025-11-20T02:05:36.7Z,3,REGULAR,3pt,Jump Shot,[],1630311,64.7503285151117,76.73866421568627,1610612744,59,54,2025-11-20T02:05:44Z,4280000,False,134.0,279.0,1,right,P. Spencer 30' 3PT  (5 PTS) (Q. Post 2 AST),"[1630311, 1642366]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,30.92,Made,5.0,,,,,Q. Post,1642366.0,2.0,,,,,,,,,,
436,PT07M32.00S,2025-11-20T02:06:00.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,11.12023653088042,50.98039215686274,1610612748,59,54,2025-11-20T02:06:05Z,4300000,False,-5.0,52.0,1,left,MISS B. Adebayo Hook,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
437,PT07M29.00S,2025-11-20T02:06:03.8Z,3,REGULAR,rebound,offensive,[],203952,,,1610612748,59,54,2025-11-20T02:06:05Z,4310000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:4),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,436.0,5.0,4.0,1.0,,,,,,,,,,,,,
438,PT07M29.00S,2025-11-20T02:06:04.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,5.590000152587891,50.0,1610612748,59,54,2025-11-20T02:06:04Z,4320000,False,0.0,0.0,1,left,MISS A. Wiggins tip Layup,[203952],1610612748.0,MIA,tip,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
439,PT07M27.00S,2025-11-20T02:06:05.5Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,59,54,2025-11-20T02:06:05Z,4330000,False,,,0,,Q. Post REBOUND (Off:0 Def:4),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Mid-Range,8-16 Left,,,,438.0,4.0,4.0,0.0,,,,,,,,,,,,,
440,PT07M12.00S,2025-11-20T02:06:22.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.32917214191852,50.98039215686274,1610612744,59,56,2025-11-20T02:06:26Z,4340000,False,5.0,20.0,1,right,G. Payton II cutting Layup (7 PTS) (P. Spencer 4 AST),"[1627780, 1630311]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.02,Made,7.0,,,,,P. Spencer,1630311.0,4.0,,,,,,,,,,
