actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
173,PT10M27.00S,2026-03-13T00:10:42.0Z,2,REGULAR,3pt,Jump Shot,[],1628389,16.63929040735874,94.6078431372549,1610612748,34,26,2026-03-13T00:10:48Z,1670000,False,-223.0,104.0,1,left,MISS B. Adebayo 24' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,24.6,Missed,,,,,,,,,,,,,,,,,,
174,PT10M23.00S,2026-03-13T00:10:46.0Z,2,REGULAR,rebound,offensive,[],1631170,,,1610612748,34,26,2026-03-13T00:10:48Z,1680000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,173.0,1.0,0.0,1.0,,,,,,,,,
175,PT10M22.00S,2026-03-13T00:10:47.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,17.427726675427067,5.637254901960785,1610612748,37,26,2026-03-13T00:10:52Z,1690000,False,222.0,111.0,1,left,S. Fontecchio 24' 3PT  (8 PTS) (J. Jaquez Jr. 2 AST),"[1631323, 1631170]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,24.82,Made,8.0,J. Jaquez Jr.,1631170.0,2.0,,,,,,,,,,,,,,
177,PT10M07.00S,2026-03-13T00:11:02.2Z,2,REGULAR,3pt,Jump Shot,[],1631157,77.7431011826544,10.049019607843137,1610612749,37,29,2026-03-13T00:11:08Z,1710000,False,-200.0,157.0,1,right,R. Rollins 25' 3PT step back (5 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,25.39,Made,5.0,,,,,,,,,,,,,,,,,
178,PT09M58.00S,2026-03-13T00:11:12.0Z,2,REGULAR,2pt,Jump Shot,[],1630696,7.966491458607096,31.127450980392158,1610612748,39,29,2026-03-13T00:11:19Z,1720000,False,94.0,22.0,1,left,D. Smith 9' driving floating bank Jump Shot (4 PTS) (J. Jaquez Jr. 3 AST),"[1630696, 1631170]",1610612748.0,MIA,driving floating bank,,,Smith,D. Smith,,,,,Mid-Range,8-16 Right,9.7,Made,4.0,J. Jaquez Jr.,1631170.0,3.0,,,,,,,,,,,,,,
179,PT09M42.00S,2026-03-13T00:11:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,92.9862023653088,51.470588235294116,1610612749,39,31,2026-03-13T00:11:35Z,1730000,False,7.0,13.0,1,right,J. Sims driving Layup (2 PTS) (R. Rollins 5 AST),"[1630579, 1631157]",1610612749.0,MIL,driving,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1.53,Made,2.0,R. Rollins,1631157.0,5.0,,,,,,,,,,,,,,
182,PT09M24.00S,2026-03-13T00:11:45.8Z,2,REGULAR,turnover,bad pass,[],1631323,,,1610612748,39,31,2026-03-13T00:11:57Z,1750000,False,,,0,,S. Fontecchio bad pass TURNOVER (1 TO),"[1631323, 1626171]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Portis,1626171.0
183,PT09M24.00S,2026-03-13T00:11:45.8Z,2,REGULAR,steal,,[],1626171,,,1610612749,39,31,2026-03-13T00:11:48Z,1760000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
184,PT09M24.00S,2026-03-13T00:11:51.1Z,2,REGULAR,foul,personal,['1freethrow'],1631323,,,1610612749,39,31,2026-03-13T00:12:36Z,1770000,False,,,0,,S. Fontecchio transition take personal FOUL (1 PF) (Portis 1 FT),"[1631323, 1626171]",1610612748.0,MIA,transition take,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,,,200832.0,,,,,,,1.0,0.0,Portis,1626171.0,,,
186,PT09M24.00S,2026-03-13T00:12:37.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1626171,,,1610612749,39,32,2026-03-13T00:12:37Z,1790000,False,,,0,,B. Portis transition take Free Throw 1 of 1 (7 PTS),[1626171],1610612749.0,MIL,transition take,,,Portis,B. Portis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
193,PT09M24.00S,2026-03-13T00:12:38.6Z,2,REGULAR,substitution,out,[],1630579,,,1610612748,39,32,2026-03-13T00:13:50Z,1795000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M24.00S,2026-03-13T00:12:38.6Z,2,REGULAR,substitution,in,[],203507,,,1610612748,39,32,2026-03-13T00:13:50Z,1797500,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M00.00S,2026-03-13T00:12:57.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203507,83.52496714848883,50.49019607843137,1610612749,39,32,2026-03-13T00:13:05Z,1820000,False,2.0,102.0,1,right,MISS G. Antetokounmpo 10' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,10.24,Missed,,,,,,,,,,,,,,,,,,
190,PT08M56.00S,2026-03-13T00:13:01.3Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,39,32,2026-03-13T00:13:05Z,1830000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,
191,PT08M46.00S,2026-03-13T00:13:12.9Z,2,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612748,39,32,2026-03-13T00:13:34Z,1840000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Jaquez Jr. 2 FT),"[1631260, 1631170]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,,,1.0,0.0,Jaquez Jr.,1631170.0,,,
195,PT08M46.00S,2026-03-13T00:14:16.7Z,2,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,40,32,2026-03-13T00:14:16Z,1860000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (1 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
196,PT08M46.00S,2026-03-13T00:14:17.4Z,2,REGULAR,substitution,out,[],1631323,,,1610612748,40,32,2026-03-13T00:14:23Z,1870000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M46.00S,2026-03-13T00:14:17.4Z,2,REGULAR,substitution,out,[],1631260,,,1610612748,40,32,2026-03-13T00:14:23Z,1880000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M46.00S,2026-03-13T00:14:17.4Z,2,REGULAR,substitution,in,[],1641796,,,1610612748,40,32,2026-03-13T00:14:23Z,1890000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M46.00S,2026-03-13T00:14:17.4Z,2,REGULAR,substitution,in,[],1629645,,,1610612748,40,32,2026-03-13T00:14:23Z,1900000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M46.00S,2026-03-13T00:14:36.6Z,2,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,41,32,2026-03-13T00:14:36Z,1910000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (2 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
201,PT08M28.00S,2026-03-13T00:14:55.7Z,2,REGULAR,2pt,Jump Shot,[],1626171,87.59855453350855,18.38235294117647,1610612749,41,32,2026-03-13T00:15:34Z,1920000,False,-158.0,64.0,1,right,MISS B. Portis 17' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,17.06,Missed,,,,,,,,,,,,,,,,,,
202,PT08M28.00S,2026-03-13T00:14:55.7Z,2,REGULAR,rebound,defensive,[],1630696,,,1610612748,41,32,2026-03-13T00:15:06Z,1930000,False,,,0,,D. Smith REBOUND (Off:0 Def:2),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,16-24 Left,,,,,,,,201.0,2.0,2.0,0.0,,,,,,,,,
204,PT08M18.00S,2026-03-13T00:15:14.4Z,2,REGULAR,3pt,Jump Shot,[],1631170,32.40801576872536,42.15686274509804,1610612748,41,32,2026-03-13T00:15:30Z,1950000,False,39.0,252.0,1,left,MISS J. Jaquez Jr. 25' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
205,PT08M14.00S,2026-03-13T00:15:18.0Z,2,REGULAR,rebound,offensive,[],1642066,,,1610612748,41,32,2026-03-13T00:15:18Z,1960000,False,,,0,,M. Gardner REBOUND (Off:1 Def:0),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Center,,,,,,,,204.0,1.0,0.0,1.0,,,,,,,,,
206,PT08M13.00S,2026-03-13T00:15:21.6Z,2,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612748,41,32,2026-03-13T00:15:38Z,1970000,False,,,0,,C. Thomas shooting personal FOUL (1 PF) (Larsson 2 FT),"[1630560, 1641796]",1610612749.0,MIL,shooting,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,,,,,,1.0,0.0,Larsson,1641796.0,,,
208,PT08M13.00S,2026-03-13T00:15:47.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641796,,,1610612748,42,32,2026-03-13T00:15:47Z,1990000,False,,,0,,P. Larsson Free Throw 1 of 2 (8 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
209,PT08M13.00S,2026-03-13T00:15:48.2Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,42,32,2026-03-13T00:15:53Z,2000000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M13.00S,2026-03-13T00:15:48.2Z,2,REGULAR,substitution,in,[],1631323,,,1610612748,42,32,2026-03-13T00:15:53Z,2010000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M13.00S,2026-03-13T00:16:15.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641796,,,1610612748,43,32,2026-03-13T00:16:15Z,2020000,False,,,0,,P. Larsson Free Throw 2 of 2 (9 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
212,PT07M59.00S,2026-03-13T00:16:30.9Z,2,REGULAR,2pt,Jump Shot,[],1629645,72.22404730617609,57.35294117647059,1610612749,43,32,2026-03-13T00:16:36Z,2030000,False,37.0,209.0,1,right,MISS K. Porter Jr. 21' step back Shot,[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,21.18,Missed,,,,,,,,,,,,,,,,,,
213,PT07M55.00S,2026-03-13T00:16:34.9Z,2,REGULAR,rebound,defensive,[],1642066,,,1610612748,43,32,2026-03-13T00:16:36Z,2040000,False,,,0,,M. Gardner REBOUND (Off:1 Def:1),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Mid-Range,16-24 Center,,,,,,,,212.0,2.0,1.0,1.0,,,,,,,,,
214,PT07M48.00S,2026-03-13T00:16:43.0Z,2,REGULAR,turnover,lost ball,[],1628389,,,1610612748,43,32,2026-03-13T00:16:47Z,2050000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1629645]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0
215,PT07M48.00S,2026-03-13T00:16:43.0Z,2,REGULAR,steal,,[],1629645,,,1610612749,43,32,2026-03-13T00:16:45Z,2060000,False,,,0,,K. Porter Jr. STEAL (2 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
216,PT07M41.00S,2026-03-13T00:16:52.4Z,2,REGULAR,foul,offensive,[],203507,,,1610612749,43,32,2026-03-13T00:17:01Z,2070000,False,,,0,,G. Antetokounmpo offensive FOUL (1 PF),"[203507, 1641796]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,,,,,,1.0,0.0,Larsson,1641796.0,,,
218,PT07M41.00S,2026-03-13T00:16:52.4Z,2,REGULAR,turnover,offensive foul,[],203507,,,1610612749,43,32,2026-03-13T00:16:52Z,2090000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (1 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,,,,,,,,,,1.0,,
219,PT07M26.00S,2026-03-13T00:17:22.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,6.258212877792378,4.901960784313726,1610612748,43,32,2026-03-13T00:17:29Z,2100000,False,225.0,6.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
220,PT07M22.00S,2026-03-13T00:17:26.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,43,32,2026-03-13T00:17:29Z,2110000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,,,,219.0,4.0,4.0,0.0,,,,,,,,,
221,PT07M09.00S,2026-03-13T00:17:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,90.75229960578186,46.81372549019608,1610612749,43,34,2026-03-13T00:17:43Z,2120000,False,-16.0,34.0,1,right,K. Porter Jr. driving Layup (4 PTS),[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,3.79,Made,4.0,,,,,,,,,,,,,,,,,
222,PT06M54.00S,2026-03-13T00:17:56.1Z,2,REGULAR,turnover,traveling,[],1630696,,,1610612748,43,34,2026-03-13T00:18:01Z,2130000,False,,,0,,D. Smith traveling TURNOVER (1 TO),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,,,,,,,,,,,1.0,,
223,PT06M54.00S,2026-03-13T00:18:05.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,43,34,2026-03-13T00:18:05Z,2140000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M54.00S,2026-03-13T00:20:09.1Z,2,REGULAR,substitution,out,[],1630696,,,1610612749,43,34,2026-03-13T00:20:40Z,2150000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M54.00S,2026-03-13T00:20:09.1Z,2,REGULAR,substitution,out,[],1628389,,,1610612749,43,34,2026-03-13T00:20:40Z,2160000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M54.00S,2026-03-13T00:20:09.1Z,2,REGULAR,substitution,out,[],1642066,,,1610612749,43,34,2026-03-13T00:20:40Z,2170000,False,,,0,,SUB out: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M54.00S,2026-03-13T00:20:09.1Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,43,34,2026-03-13T00:20:40Z,2180000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M54.00S,2026-03-13T00:20:09.1Z,2,REGULAR,substitution,in,[],1630558,,,1610612749,43,34,2026-03-13T00:20:40Z,2190000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M54.00S,2026-03-13T00:20:09.1Z,2,REGULAR,substitution,in,[],1631170,,,1610612749,43,34,2026-03-13T00:20:40Z,2200000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M54.00S,2026-03-13T00:20:09.1Z,2,REGULAR,substitution,in,[],1642276,,,1610612749,43,34,2026-03-13T00:20:40Z,2210000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M54.00S,2026-03-13T00:20:09.1Z,2,REGULAR,substitution,in,[],1628398,,,1610612749,43,34,2026-03-13T00:20:40Z,2220000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M37.00S,2026-03-13T00:21:22.0Z,2,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612749,43,34,2026-03-13T00:21:43Z,2230000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Thomas 2 FT),"[1631170, 1630560]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200833.0,,,,,,,1.0,0.0,Thomas,1630560.0,,,
234,PT06M37.00S,2026-03-13T00:22:02.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630560,,,1610612749,43,35,2026-03-13T00:22:23Z,2250000,False,,,0,,C. Thomas Free Throw 1 of 2 (1 PTS),[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
235,PT06M37.00S,2026-03-13T00:22:03.4Z,2,REGULAR,substitution,out,[],1631157,,,1610612749,43,35,2026-03-13T00:22:06Z,2260000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M37.00S,2026-03-13T00:22:03.4Z,2,REGULAR,substitution,in,[],1626167,,,1610612749,43,35,2026-03-13T00:22:06Z,2270000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M37.00S,2026-03-13T00:22:02.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630560,,,1610612749,43,35,2026-03-13T00:22:23Z,2280000,False,,,0,,MISS C. Thomas Free Throw 2 of 2,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
238,PT06M35.00S,2026-03-13T00:22:04.6Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,43,35,2026-03-13T00:22:23Z,2290000,False,,,0,,K. Ware REBOUND (Off:0 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,237.0,3.0,3.0,0.0,,,,,,,,,
239,PT06M23.00S,2026-03-13T00:22:34.6Z,2,REGULAR,3pt,Jump Shot,[],1631170,4.944152431011826,95.83333333333334,1610612748,43,35,2026-03-13T00:22:43Z,2300000,False,-229.0,-6.0,1,left,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
240,PT06M17.00S,2026-03-13T00:22:40.6Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,43,35,2026-03-13T00:22:43Z,2310000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,,239.0,1.0,1.0,0.0,,,,,,,,,
241,PT06M14.00S,2026-03-13T00:22:43.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,69.85873850197109,24.509803921568626,1610612749,43,35,2026-03-13T00:24:15Z,2320000,False,-127.0,231.0,1,right,MISS K. Kuzma 26' running 3PT,[1628398],1610612749.0,MIL,running,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
242,PT06M11.00S,2026-03-13T00:22:56.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,43,35,2026-03-13T00:22:56Z,2330000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,241.0,,,,,,,,,,,,
244,PT06M07.00S,2026-03-13T00:23:09.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,92.9862023653088,51.470588235294116,1610612749,43,37,2026-03-13T00:23:15Z,2350000,False,7.0,13.0,1,right,G. Antetokounmpo cutting DUNK (12 PTS) (K. Kuzma 1 AST),"[203507, 1628398]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.53,Made,12.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
246,PT05M47.00S,2026-03-13T00:23:28.3Z,2,REGULAR,3pt,Jump Shot,[],1630558,27.283180026281208,20.098039215686274,1610612748,46,37,2026-03-13T00:23:33Z,2370000,False,150.0,204.0,1,left,D. Mitchell 25' 3PT  (5 PTS) (J. Jaquez Jr. 4 AST),"[1630558, 1631170]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.29,Made,5.0,J. Jaquez Jr.,1631170.0,4.0,,,,,,,,,,,,,,
248,PT05M25.00S,2026-03-13T00:23:51.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.77463863337714,47.794117647058826,1610612749,46,39,2026-03-13T00:23:57Z,2390000,False,-11.0,6.0,1,right,G. Antetokounmpo driving DUNK (14 PTS) (K. Porter Jr. 3 AST),"[203507, 1629645]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.25,Made,14.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,,,,
250,PT05M05.00S,2026-03-13T00:24:11.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,16.770696452036795,45.588235294117645,1610612748,46,39,2026-03-13T00:24:15Z,2410000,False,22.0,105.0,1,left,MISS J. Jaquez Jr. 10' turnaround fadeaway Shot,[1631170],1610612748.0,MIA,turnaround fadeaway,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.74,Missed,,,,,,,,,,,,,,,,,,
251,PT05M02.00S,2026-03-13T00:24:14.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,46,39,2026-03-13T00:24:15Z,2420000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,250.0,4.0,4.0,0.0,,,,,,,,,
252,PT04M59.00S,2026-03-13T00:24:19.3Z,2,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612749,46,39,2026-03-13T00:24:49Z,2430000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1631170, 203507]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,
254,PT04M59.00S,2026-03-13T00:25:00.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,46,40,2026-03-13T00:26:22Z,2450000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (15 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
255,PT04M59.00S,2026-03-13T00:25:04.2Z,2,REGULAR,substitution,out,[],1631323,,,1610612749,46,40,2026-03-13T00:25:08Z,2460000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M59.00S,2026-03-13T00:25:04.2Z,2,REGULAR,substitution,in,[],1642857,,,1610612749,46,40,2026-03-13T00:25:08Z,2470000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M59.00S,2026-03-13T00:25:00.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,46,41,2026-03-13T00:26:22Z,2480000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (16 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
