actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT05M35.00S,2026-01-16T00:56:56.7Z,1,REGULAR,3pt,Jump Shot,[],1629014,68.54467805519053,73.52941176470588,1610612738,27,9,2026-01-16T00:57:55Z,860000,False,118.0,243.0,1,right,MISS A. Simons 27' pullup 3PT,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,27.01,Missed,,,,,,,,,,,,,,,,
87,PT05M29.00S,2026-01-16T00:57:02.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,27,9,2026-01-16T00:57:55Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,86.0,,,,,,,,,,,
179,PT05M29.00S,2026-01-16T00:57:22.4Z,1,REGULAR,jumpball,recovered,[],0,,,1610612738,27,9,2026-01-16T01:12:49Z,875000,False,,,0,,Jump Ball N. Jović vs. L. Garza: Tip to Team (MIA),"[1631107, 1630568]",1610612748.0,MIA,heldball,Team (MIA),,,,Jović,1631107.0,Garza,1630568.0,,,,,,,,,,,,,,,,,,,,,,
88,PT05M27.00S,2026-01-16T00:57:48.2Z,1,REGULAR,turnover,jumpball violation,[],1630568,,,1610612738,27,9,2026-01-16T00:57:48Z,880000,False,,,0,,L. Garza jumpball violation TURNOVER (1 TO),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
89,PT05M11.00S,2026-01-16T00:58:09.4Z,1,REGULAR,foul,personal,['2freethrow'],1630568,,,1610612748,27,9,2026-01-16T00:58:18Z,890000,False,,,0,,L. Garza shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1630568, 1628389]",1610612738.0,BOS,shooting,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,204058.0,,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,,,
91,PT05M11.00S,2026-01-16T00:58:40.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,27,9,2026-01-16T00:58:40Z,910000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
92,PT05M11.00S,2026-01-16T00:58:40.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,27,9,2026-01-16T00:58:40Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,91.0,,,,,,,,,,,
93,PT05M11.00S,2026-01-16T00:58:54.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,28,9,2026-01-16T00:58:54Z,930000,False,,,0,,B. Adebayo Free Throw 2 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
94,PT04M47.00S,2026-01-16T00:59:20.3Z,1,REGULAR,3pt,Jump Shot,[],1629014,69.46452036793693,79.16666666666666,1610612738,28,9,2026-01-16T00:59:28Z,940000,False,146.0,235.0,1,right,MISS A. Simons 27' step back 3PT,[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,27.61,Missed,,,,,,,,,,,,,,,,
95,PT04M44.00S,2026-01-16T00:59:23.3Z,1,REGULAR,rebound,offensive,[],1641775,,,1610612738,28,9,2026-01-16T01:06:24Z,950000,False,,,0,,J. Walsh REBOUND (Off:1 Def:0),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Right Center,,,,,,,,,94.0,1.0,0.0,1.0,,,,,,,,
96,PT04M41.00S,2026-01-16T00:59:26.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,65.91655716162943,56.61764705882353,1610612738,28,12,2026-01-16T00:59:34Z,960000,False,33.0,268.0,1,right,A. Simons 26' 3PT  (3 PTS) (P. Pritchard 4 AST),"[1629014, 1630202]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,26.99,Made,3.0,P. Pritchard,1630202.0,4.0,,,,,,,,,,,,
98,PT04M25.00S,2026-01-16T00:59:42.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,19.66162943495401,48.03921568627451,1610612748,30,12,2026-01-16T01:02:34Z,980000,False,10.0,132.0,1,left,N. Powell 13' fadeaway Jump Shot (5 PTS) (K. Jakučionis 2 AST),"[1626181, 1642857]",1610612748.0,MIA,fadeaway,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,13.27,Made,5.0,K. Jakučionis,1642857.0,2.0,,,,,,,,,,,,
100,PT04M06.00S,2026-01-16T01:00:00.4Z,1,REGULAR,3pt,Jump Shot,[],1627759,68.54467805519053,72.05882352941177,1610612738,30,12,2026-01-16T01:02:52Z,1000000,False,110.0,243.0,1,right,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,26.7,Missed,,,,,,,,,,,,,,,,
101,PT04M03.00S,2026-01-16T01:00:03.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,30,12,2026-01-16T01:00:21Z,1010000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,100.0,,,,,,,,,,,
102,PT04M03.00S,2026-01-16T01:00:10.0Z,1,REGULAR,foul,personal,[],1630568,,,1610612748,30,12,2026-01-16T01:00:16Z,1020000,False,,,0,,L. Garza loose ball personal FOUL (2 PF),"[1630568, 203952]",1610612738.0,BOS,loose ball,,,Garza,L. Garza,,,,,Above the Break 3,24+ Right Center,201639.0,,,,,,,,,,,,2.0,0.0,Wiggins,203952.0,,,,
104,PT04M03.00S,2026-01-16T01:00:18.3Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,30,12,2026-01-16T01:00:32Z,1040000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M03.00S,2026-01-16T01:00:18.3Z,1,REGULAR,substitution,out,[],203952,,,1610612748,30,12,2026-01-16T01:00:32Z,1050000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M03.00S,2026-01-16T01:00:18.3Z,1,REGULAR,substitution,out,[],1626181,,,1610612748,30,12,2026-01-16T01:00:32Z,1060000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M03.00S,2026-01-16T01:00:18.3Z,1,REGULAR,substitution,out,[],1627759,,,1610612748,30,12,2026-01-16T01:00:32Z,1070000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M03.00S,2026-01-16T01:00:18.3Z,1,REGULAR,substitution,out,[],1630202,,,1610612748,30,12,2026-01-16T01:00:32Z,1080000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M03.00S,2026-01-16T01:00:18.3Z,1,REGULAR,substitution,in,[],1642276,,,1610612748,30,12,2026-01-16T01:00:32Z,1090000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M03.00S,2026-01-16T01:00:18.3Z,1,REGULAR,substitution,in,[],1641796,,,1610612748,30,12,2026-01-16T01:00:32Z,1100000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M03.00S,2026-01-16T01:00:18.3Z,1,REGULAR,substitution,in,[],1629639,,,1610612748,30,12,2026-01-16T01:00:32Z,1110000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M03.00S,2026-01-16T01:00:18.3Z,1,REGULAR,substitution,in,[],1642864,,,1610612748,30,12,2026-01-16T01:00:32Z,1120000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M03.00S,2026-01-16T01:00:18.3Z,1,REGULAR,substitution,in,[],1628401,,,1610612748,30,12,2026-01-16T01:00:32Z,1130000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M57.00S,2026-01-16T01:00:46.2Z,1,REGULAR,foul,offensive,[],1631107,,,1610612748,30,12,2026-01-16T01:01:00Z,1140000,False,,,0,,N. Jović offensive FOUL (1 PF),"[1631107, 1628401]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,201639.0,,,,,,,,,,,,1.0,0.0,White,1628401.0,,,,
116,PT03M57.00S,2026-01-16T01:00:46.2Z,1,REGULAR,turnover,offensive foul,[],1631107,,,1610612748,30,12,2026-01-16T01:00:46Z,1160000,False,,,0,,N. Jović offensive foul TURNOVER (1 TO),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,201639.0,1.0,,,,,,,,,,,,,,,,,,
117,PT03M43.00S,2026-01-16T01:01:09.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630568,82.7365308804205,41.42156862745098,1610612738,30,12,2026-01-16T01:01:20Z,1170000,False,-43.0,110.0,1,right,MISS L. Garza 11' floating Shot,[1630568],1610612738.0,BOS,floating,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,11.79,Missed,,,,,,,,,,,,,,,,
118,PT03M42.00S,2026-01-16T01:01:10.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,30,12,2026-01-16T01:01:20Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,117.0,,,,,,,,,,,
120,PT03M38.00S,2026-01-16T01:01:27.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629014,66.96780551905388,31.372549019607842,1610612738,30,15,2026-01-16T01:01:33Z,1200000,False,-93.0,258.0,1,right,A. Simons 27' 3PT  (6 PTS) (L. Garza 1 AST),"[1629014, 1630568]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,27.43,Made,6.0,L. Garza,1630568.0,1.0,,,,,,,,,,,,
122,PT03M21.00S,2026-01-16T01:01:43.4Z,1,REGULAR,3pt,Jump Shot,[],1642276,9.543363994743759,3.6764705882352944,1610612748,30,15,2026-01-16T01:01:49Z,1220000,False,232.0,37.0,1,left,MISS K. Ware 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,,,23.46,Missed,,,,,,,,,,,,,,,,
123,PT03M17.00S,2026-01-16T01:01:47.4Z,1,REGULAR,rebound,offensive,[],1631107,,,1610612748,30,15,2026-01-16T01:01:49Z,1230000,False,,,0,,N. Jović REBOUND (Off:1 Def:0),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Right Corner 3,24+ Right,,,,,,,,,122.0,1.0,0.0,1.0,,,,,,,,
124,PT03M17.00S,2026-01-16T01:01:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631107,5.590000152587891,50.0,1610612748,32,15,2026-01-16T01:01:47Z,1240000,False,0.0,0.0,1,left,N. Jović tip Layup (2 PTS),[1631107],1610612748.0,MIA,tip,,,Jović,N. Jović,,,,,Mid-Range,8-16 Left,,,0.0,Made,2.0,,,,,,,,,,,,,,,
125,PT03M03.00S,2026-01-16T01:02:01.3Z,1,REGULAR,3pt,Jump Shot,[],1629014,67.23061760840999,58.08823529411765,1610612738,32,15,2026-01-16T01:02:09Z,1250000,False,40.0,256.0,1,right,MISS A. Simons 25' pullup 3PT,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,25.87,Missed,,,,,,,,,,,,,,,,
126,PT03M00.00S,2026-01-16T01:02:04.3Z,1,REGULAR,rebound,offensive,[],1641775,,,1610612738,32,15,2026-01-16T01:02:09Z,1260000,False,,,0,,J. Walsh REBOUND (Off:2 Def:0),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Center,,,,,,,,,125.0,2.0,0.0,2.0,,,,,,,,
127,PT02M58.00S,2026-01-16T01:02:06.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,92.9862023653088,45.588235294117645,1610612738,32,17,2026-01-16T01:02:17Z,1270000,False,-22.0,13.0,1,right,L. Garza reverse Layup (2 PTS) (J. Walsh 1 AST),"[1630568, 1641775]",1610612738.0,BOS,reverse,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,2.58,Made,2.0,J. Walsh,1641775.0,1.0,,,,,,,,,,,,
129,PT02M46.00S,2026-01-16T01:02:18.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,16.376478318002626,50.98039215686274,1610612748,32,17,2026-01-16T01:02:25Z,1290000,False,-5.0,101.0,1,left,MISS T. Herro 10' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,10.15,Missed,,,,,,,,,,,,,,,,
130,PT02M44.00S,2026-01-16T01:02:20.3Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,32,17,2026-01-16T01:02:25Z,1300000,False,,,0,,J. Walsh REBOUND (Off:2 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,129.0,3.0,1.0,2.0,,,,,,,,
131,PT02M29.00S,2026-01-16T01:02:35.9Z,1,REGULAR,3pt,Jump Shot,[],1630568,66.44218134034165,42.40196078431372,1610612738,32,20,2026-01-16T01:02:43Z,1310000,False,-38.0,263.0,1,right,L. Garza 26' 3PT  (5 PTS) (D. White 1 AST),"[1630568, 1628401]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,,,26.56,Made,5.0,D. White,1628401.0,1.0,,,,,,,,,,,,
133,PT02M27.00S,2026-01-16T01:02:41.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612748,32,20,2026-01-16T01:02:41Z,1330000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M27.00S,2026-01-16T01:03:57.1Z,1,REGULAR,substitution,out,[],1642857,,,1610612748,32,20,2026-01-16T01:04:24Z,1340000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M27.00S,2026-01-16T01:03:57.1Z,1,REGULAR,substitution,in,[],1630696,,,1610612748,32,20,2026-01-16T01:04:24Z,1350000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M15.00S,2026-01-16T01:04:32.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612748,32,20,2026-01-16T01:04:45Z,1360000,False,,,0,,D. White shooting personal FOUL (2 PF) (Jović 2 FT),"[1628401, 1631107]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,204058.0,,,,,,,,,,,,2.0,0.0,Jović,1631107.0,,,,
138,PT02M15.00S,2026-01-16T01:05:08.7Z,1,REGULAR,freethrow,1 of 2,[],1631107,,,1610612748,32,20,2026-01-16T01:05:08Z,1380000,False,,,0,,MISS N. Jović Free Throw 1 of 2,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
139,PT02M15.00S,2026-01-16T01:05:08.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,32,20,2026-01-16T01:05:08Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,
140,PT02M15.00S,2026-01-16T01:05:20.8Z,1,REGULAR,freethrow,2 of 2,[],1631107,,,1610612748,33,20,2026-01-16T01:05:20Z,1400000,False,,,0,,N. Jović Free Throw 2 of 2 (3 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
141,PT01M59.00S,2026-01-16T01:05:37.4Z,1,REGULAR,3pt,Jump Shot,[],1629014,68.41327201051249,25.245098039215684,1610612738,33,23,2026-01-16T01:05:44Z,1410000,False,-124.0,244.0,1,right,A. Simons 27' 3PT step back (9 PTS),[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,27.4,Made,9.0,,,,,,,,,,,,,,,
142,PT01M46.00S,2026-01-16T01:05:49.4Z,1,REGULAR,3pt,Jump Shot,[],1642276,6.915243101182654,2.941176470588235,1610612748,36,23,2026-01-16T01:05:54Z,1420000,False,235.0,13.0,1,left,K. Ware 3PT  (3 PTS) (P. Larsson 1 AST),"[1642276, 1641796]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,,,23.56,Made,3.0,P. Larsson,1641796.0,1.0,,,,,,,,,,,,
144,PT01M35.00S,2026-01-16T01:06:03.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630568,87.99277266754271,55.392156862745104,1610612738,36,23,2026-01-16T01:08:00Z,1440000,False,27.0,60.0,1,right,MISS L. Garza 6' turnaround Hook - blocked,"[1630568, 1631107]",1610612738.0,BOS,turnaround,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,6.62,Missed,,,,,,,,,,,,,,,Jović,1631107.0
145,PT01M35.00S,2026-01-16T01:06:03.4Z,1,REGULAR,block,,[],1631107,,,1610612738,36,23,2026-01-16T01:06:06Z,1450000,False,,,0,,N. Jović BLOCK (1 BLK),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M33.00S,2026-01-16T01:06:05.4Z,1,REGULAR,rebound,offensive,[],1642864,,,1610612738,36,23,2026-01-16T01:08:00Z,1460000,False,,,0,,H. González REBOUND (Off:1 Def:0),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,144.0,1.0,0.0,1.0,,,,,,,,
147,PT01M32.00S,2026-01-16T01:06:08.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642864,92.72339027595268,40.44117647058824,1610612738,36,23,2026-01-16T01:08:38Z,1470000,False,-48.0,16.0,1,right,MISS H. González Layup,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,,5.04,Missed,,,,,,,,,,,,,,,,
148,PT01M30.00S,2026-01-16T01:06:10.4Z,1,REGULAR,rebound,offensive,[],1641775,,,1610612738,36,23,2026-01-16T01:08:38Z,1480000,False,,,0,,J. Walsh REBOUND (Off:3 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,147.0,4.0,1.0,3.0,,,,,,,,
150,PT01M24.00S,2026-01-16T01:06:22.8Z,1,REGULAR,substitution,out,[],1630568,,,1610612738,36,23,2026-01-16T01:06:25Z,1500000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M24.00S,2026-01-16T01:06:22.8Z,1,REGULAR,substitution,in,[],1629674,,,1610612738,36,23,2026-01-16T01:06:25Z,1510000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M21.00S,2026-01-16T01:06:50.3Z,1,REGULAR,foul,personal,['2freethrow'],1630696,,,1610612738,36,23,2026-01-16T01:07:22Z,1520000,False,,,0,,D. Smith shooting personal FOUL (1 PF) (Simons 2 FT),"[1630696, 1629014]",1610612748.0,MIA,shooting,,,Smith,D. Smith,,,,,Mid-Range,16-24 Left Center,1627529.0,,,,,,,,,,,,1.0,0.0,Simons,1629014.0,,,,
154,PT01M21.00S,2026-01-16T01:07:24.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629014,,,1610612738,36,24,2026-01-16T01:08:01Z,1540000,False,,,0,,A. Simons Free Throw 1 of 2 (10 PTS),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
155,PT01M21.00S,2026-01-16T01:07:24.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629014,,,1610612738,36,25,2026-01-16T01:08:01Z,1550000,False,,,0,,A. Simons Free Throw 2 of 2 (11 PTS),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
156,PT01M08.00S,2026-01-16T01:08:02.3Z,1,REGULAR,3pt,Jump Shot,[],1631107,28.203022339027594,82.84313725490196,1610612748,36,25,2026-01-16T01:08:08Z,1560000,False,-164.0,213.0,1,left,MISS N. Jović 26' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,,,26.86,Missed,,,,,,,,,,,,,,,,
157,PT01M05.00S,2026-01-16T01:08:05.3Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,36,25,2026-01-16T01:08:08Z,1570000,False,,,0,,N. Queta REBOUND (Off:0 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,,,,,,156.0,3.0,3.0,0.0,,,,,,,,
158,PT01M00.00S,2026-01-16T01:08:10.4Z,1,REGULAR,3pt,Jump Shot,[],1629014,67.09921156373193,50.0,1610612738,36,25,2026-01-16T01:08:16Z,1580000,False,0.0,257.0,1,right,MISS A. Simons 25' pullup 3PT,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,25.68,Missed,,,,,,,,,,,,,,,,
159,PT00M57.50S,2026-01-16T01:08:12.9Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,36,25,2026-01-16T01:08:16Z,1590000,False,,,0,,N. Jović REBOUND (Off:1 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,,,,,,,,,158.0,2.0,1.0,1.0,,,,,,,,
160,PT00M36.90S,2026-01-16T01:08:34.1Z,1,REGULAR,3pt,Jump Shot,[],1629639,19.004599211563733,6.862745098039216,1610612748,36,25,2026-01-16T01:11:31Z,1600000,False,216.0,126.0,1,left,MISS T. Herro 24' fadeaway 3PT,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,24.99,Missed,,,,,,,,,,,,,,,,
161,PT00M35.30S,2026-01-16T01:08:35.7Z,1,REGULAR,rebound,offensive,[],1630696,,,1610612748,36,25,2026-01-16T01:12:31Z,1610000,False,,,0,,D. Smith REBOUND (Off:1 Def:0),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,160.0,1.0,0.0,1.0,,,,,,,,
162,PT00M35.30S,2026-01-16T01:08:38.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630696,5.590000152587891,50.0,1610612748,36,25,2026-01-16T01:12:50Z,1620000,False,0.0,0.0,1,left,MISS D. Smith tip Layup,[1630696],1610612748.0,MIA,tip,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
163,PT00M33.30S,2026-01-16T01:08:40.8Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,36,25,2026-01-16T01:12:50Z,1630000,False,,,0,,J. Walsh REBOUND (Off:3 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,,,,,,,162.0,5.0,2.0,3.0,,,,,,,,
164,PT00M12.10S,2026-01-16T01:08:58.9Z,1,REGULAR,turnover,lost ball,[],1628401,,,1610612738,36,25,2026-01-16T01:09:02Z,1640000,False,,,0,,D. White lost ball TURNOVER (2 TO),"[1628401, 1630696]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,Smith,1630696.0,,
165,PT00M12.10S,2026-01-16T01:08:58.9Z,1,REGULAR,steal,,[],1630696,,,1610612748,36,25,2026-01-16T01:09:00Z,1650000,False,,,0,,D. Smith STEAL (1 STL),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
166,PT00M06.80S,2026-01-16T01:09:04.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,8.754927726675426,52.69607843137255,1610612748,36,25,2026-01-16T01:09:21Z,1660000,False,-13.0,30.0,1,left,MISS T. Herro running Layup - blocked,"[1629639, 1641775]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,3.27,Missed,,,,,,,,,,,,,,,Walsh,1641775.0
167,PT00M06.80S,2026-01-16T01:09:04.3Z,1,REGULAR,block,,[],1641775,,,1610612748,36,25,2026-01-16T01:09:06Z,1670000,False,,,0,,J. Walsh BLOCK (1 BLK),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
168,PT00M06.80S,2026-01-16T01:09:04.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,36,25,2026-01-16T01:09:21Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,166.0,,,,,,,,,,,
170,PT00M06.80S,2026-01-16T01:09:16.5Z,1,REGULAR,substitution,out,[],1628401,,,1610612748,36,25,2026-01-16T01:09:23Z,1700000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
