actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
436,PT05M21.00S,2025-12-30T02:05:21.3Z,3,REGULAR,3pt,Jump Shot,[],1626181,33.065045992115635,43.38235294117647,1610612748,94,83,2025-12-30T02:05:57Z,4290000,False,33.0,258.0,1,left,MISS N. Powell 26' 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
437,PT05M16.00S,2025-12-30T02:05:26.3Z,3,REGULAR,rebound,defensive,[],202685,,,1610612743,94,83,2025-12-30T02:05:26Z,4300000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:3),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,436.0,,,4.0,3.0,1.0,,,,,,,,,,,,
438,PT05M12.00S,2025-12-30T02:05:29.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,93.51182654402102,49.26470588235294,1610612743,94,85,2025-12-30T02:05:34Z,4310000,False,-4.0,8.0,1,right,P. Watson running Layup (7 PTS),[1631212],1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,,,,,,7.0,,,,,,,,
439,PT05M12.00S,2025-12-30T02:05:39.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,94,85,2025-12-30T02:05:39Z,4320000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M12.00S,2025-12-30T02:08:00.4Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,94,85,2025-12-30T02:08:24Z,4330000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M12.00S,2025-12-30T02:08:00.4Z,3,REGULAR,substitution,out,[],203952,,,1610612748,94,85,2025-12-30T02:08:24Z,4340000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M12.00S,2025-12-30T02:08:00.4Z,3,REGULAR,substitution,out,[],203501,,,1610612748,94,85,2025-12-30T02:08:24Z,4350000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M12.00S,2025-12-30T02:08:00.4Z,3,REGULAR,substitution,in,[],1631107,,,1610612748,94,85,2025-12-30T02:08:24Z,4360000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M12.00S,2025-12-30T02:08:00.4Z,3,REGULAR,substitution,in,[],1631170,,,1610612748,94,85,2025-12-30T02:08:24Z,4370000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M12.00S,2025-12-30T02:08:00.4Z,3,REGULAR,substitution,in,[],1628971,,,1610612748,94,85,2025-12-30T02:08:24Z,4380000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M00.00S,2025-12-30T02:08:44.4Z,3,REGULAR,3pt,Jump Shot,[],1631107,18.2161629434954,3.1862745098039214,1610612748,97,85,2025-12-30T02:08:51Z,4390000,False,234.0,119.0,1,left,N. Jović 26' 3PT  (13 PTS) (J. Jaquez Jr. 6 AST),"[1631107, 1631170]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,26.25,Made,,,,,,,,,,13.0,,,,,,J. Jaquez Jr.,1631170.0,6.0
448,PT04M36.00S,2025-12-30T02:09:08.1Z,3,REGULAR,2pt,Jump Shot,[],1627750,82.21090670170827,71.81372549019608,1610612743,97,87,2025-12-30T02:09:13Z,4410000,False,109.0,115.0,1,right,J. Murray 15' pullup Jump Shot (15 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,15.83,Made,,,,,,,,,,15.0,,,,,,,,
449,PT04M15.00S,2025-12-30T02:09:29.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,4.812746386333772,50.73529411764706,1610612748,99,87,2025-12-30T02:09:36Z,4420000,False,-4.0,-7.0,1,left,K. Ware alley-oop DUNK (16 PTS) (J. Jaquez Jr. 7 AST),"[1642276, 1631170]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,,,,,16.0,,,,,,J. Jaquez Jr.,1631170.0,7.0
451,PT03M51.00S,2025-12-30T02:09:56.1Z,3,REGULAR,foul,personal,[],1630558,,,1610612743,99,87,2025-12-30T02:10:02Z,4440000,False,,,0,,D. Mitchell personal FOUL (3 PF),"[1630558, 1627750]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628487.0,3.0,0.0,Murray,1627750.0,,,
453,PT03M51.00S,2025-12-30T02:10:03.7Z,3,REGULAR,substitution,out,[],1630558,,,1610612743,99,87,2025-12-30T02:10:07Z,4460000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M51.00S,2025-12-30T02:10:03.7Z,3,REGULAR,substitution,in,[],1630696,,,1610612743,99,87,2025-12-30T02:10:07Z,4470000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M40.00S,2025-12-30T02:10:25.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,86.94152431011827,50.73529411764706,1610612743,99,89,2025-12-30T02:10:31Z,4480000,False,4.0,70.0,1,right,J. Valančiūnas 7' driving floating Jump Shot (6 PTS) (J. Murray 9 AST),"[202685, 1627750]",1610612743.0,DEN,driving floating,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,7.03,Made,,,,,,,,,,6.0,,,,,,J. Murray,1627750.0,9.0
457,PT03M25.00S,2025-12-30T02:10:45.6Z,3,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612748,99,89,2025-12-30T02:10:52Z,4500000,False,,,0,,N. Powell step out-of-bounds TURNOVER (3 TO),[1626181],1610612748.0,MIA,step,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,,,,3.0,,,,202026.0,,,,,,,
458,PT03M10.00S,2025-12-30T02:11:03.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631212,67.62483574244416,57.35294117647059,1610612743,99,89,2025-12-30T02:11:16Z,4510000,False,37.0,252.0,1,right,MISS P. Watson 25' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,25.45,Missed,,,,,,,,,,,,,,,,,,
459,PT03M04.00S,2025-12-30T02:11:09.4Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612743,99,89,2025-12-30T02:15:49Z,4520000,False,,,0,,B. Brown REBOUND (Off:1 Def:4),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,458.0,,,5.0,4.0,1.0,,,,,,,,,,,,
460,PT03M03.00S,2025-12-30T02:11:10.9Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628971,87.33574244415243,70.34313725490196,1610612743,99,89,2025-12-30T02:11:19Z,4530000,False,102.0,67.0,1,right,MISS B. Brown 12' driving floating Shot,[1628971],1610612743.0,DEN,driving floating,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,12.15,Missed,,,,,,,,,,,,,,,,,,
461,PT02M59.00S,2025-12-30T02:11:14.9Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,99,89,2025-12-30T02:15:41Z,4540000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Mid-Range,8-16 Right,,,460.0,,,1.0,1.0,0.0,,,,,,,,,,,,
462,PT02M53.00S,2025-12-30T02:11:19.9Z,3,REGULAR,3pt,Jump Shot,[],1642276,33.196452036793694,47.05882352941176,1610612748,102,89,2025-12-30T02:11:25Z,4550000,False,15.0,260.0,1,left,K. Ware 25' 3PT  (19 PTS) (N. Jović 1 AST),"[1642276, 1631107]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,25.99,Made,,,,,,,,,,19.0,,,,,,N. Jović,1631107.0,1.0
464,PT02M38.00S,2025-12-30T02:11:34.6Z,3,REGULAR,3pt,Jump Shot,[],1627750,72.22404730617609,21.323529411764707,1610612743,102,92,2025-12-30T02:11:39Z,4570000,False,-143.0,209.0,1,right,J. Murray 25' 3PT pullup (18 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.31,Made,,,,,,,,,,18.0,,,,,,,,
465,PT02M18.00S,2025-12-30T02:11:54.9Z,3,REGULAR,3pt,Jump Shot,[],1631107,31.750985545335087,55.63725490196079,1610612748,105,92,2025-12-30T02:11:59Z,4580000,False,-28.0,246.0,1,left,N. Jović 24' 3PT  (16 PTS) (N. Powell 4 AST),"[1631107, 1626181]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,24.76,Made,,,,,,,,,,16.0,,,,,,N. Powell,1626181.0,4.0
467,PT02M03.00S,2025-12-30T02:12:09.6Z,3,REGULAR,3pt,Jump Shot,[],1642461,90.09526938239159,96.32352941176471,1610612743,105,95,2025-12-30T02:12:13Z,4600000,False,232.0,41.0,1,right,S. Jones 3PT  (13 PTS) (B. Brown 1 AST),"[1642461, 1628971]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,Right Corner 3,24+ Right,23.51,Made,,,,,,,,,,13.0,,,,,,B. Brown,1628971.0,1.0
469,PT01M44.00S,2025-12-30T02:12:29.0Z,3,REGULAR,3pt,Jump Shot,[],1642276,31.225361366622867,30.392156862745097,1610612748,105,95,2025-12-30T02:12:33Z,4620000,False,98.0,241.0,1,left,MISS K. Ware 26' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
470,PT01M41.00S,2025-12-30T02:12:32.0Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,105,95,2025-12-30T02:12:33Z,4630000,False,,,0,,J. Murray REBOUND (Off:1 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,469.0,,,5.0,4.0,1.0,,,,,,,,,,,,
471,PT01M30.00S,2025-12-30T02:12:42.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,93.38042049934296,36.029411764705884,1610612743,105,97,2025-12-30T02:12:46Z,4640000,False,-70.0,10.0,1,right,P. Watson 7' driving floating Jump Shot (9 PTS) (J. Murray 10 AST),"[1631212, 1627750]",1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,,,,,,,,,,9.0,,,,,,J. Murray,1627750.0,10.0
473,PT01M19.00S,2025-12-30T02:12:54.0Z,3,REGULAR,2pt,Jump Shot,[],1626181,6.783837056504599,69.11764705882352,1610612748,107,97,2025-12-30T02:12:59Z,4660000,False,-96.0,11.0,1,left,N. Powell 9' pullup Jump Shot (25 PTS),[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,9.63,Made,,,,,,,,,,25.0,,,,,,,,
474,PT01M07.00S,2025-12-30T02:13:06.0Z,3,REGULAR,3pt,Jump Shot,[],1627750,75.1149802890933,14.215686274509803,1610612743,107,97,2025-12-30T02:13:11Z,4670000,False,-179.0,181.0,1,right,MISS J. Murray 25' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
475,PT01M04.00S,2025-12-30T02:13:09.0Z,3,REGULAR,rebound,defensive,[],1630696,,,1610612748,107,97,2025-12-30T02:13:11Z,4680000,False,,,0,,D. Smith REBOUND (Off:0 Def:2),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,,,474.0,,,2.0,2.0,0.0,,,,,,,,,,,,
477,PT00M58.30S,2025-12-30T02:13:17.4Z,3,REGULAR,foul,personal,[],1628971,,,1610612748,107,97,2025-12-30T02:13:29Z,4700000,False,,,0,,B. Brown personal FOUL (3 PF),"[1628971, 1642276]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628487.0,3.0,0.0,Ware,1642276.0,,,
479,PT00M58.30S,2025-12-30T02:13:24.5Z,3,REGULAR,substitution,out,[],1642276,,,1610612748,107,97,2025-12-30T02:13:42Z,4720000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M58.30S,2025-12-30T02:13:24.5Z,3,REGULAR,substitution,out,[],1626181,,,1610612748,107,97,2025-12-30T02:13:42Z,4730000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M58.30S,2025-12-30T02:13:24.5Z,3,REGULAR,substitution,out,[],1631212,,,1610612748,107,97,2025-12-30T02:13:42Z,4740000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M58.30S,2025-12-30T02:13:24.5Z,3,REGULAR,substitution,out,[],202685,,,1610612748,107,97,2025-12-30T02:13:42Z,4750000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M58.30S,2025-12-30T02:13:24.5Z,3,REGULAR,substitution,in,[],203952,,,1610612748,107,97,2025-12-30T02:13:42Z,4760000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M58.30S,2025-12-30T02:13:24.5Z,3,REGULAR,substitution,in,[],1641796,,,1610612748,107,97,2025-12-30T02:13:42Z,4770000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M58.30S,2025-12-30T02:13:24.5Z,3,REGULAR,substitution,in,[],1631124,,,1610612748,107,97,2025-12-30T02:13:42Z,4780000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M58.30S,2025-12-30T02:13:24.5Z,3,REGULAR,substitution,in,[],1630192,,,1610612748,107,97,2025-12-30T02:13:42Z,4790000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M51.50S,2025-12-30T02:13:50.0Z,3,REGULAR,3pt,Jump Shot,[],1631107,27.020367936925098,18.137254901960784,1610612748,110,97,2025-12-30T02:13:55Z,4800000,False,159.0,201.0,1,left,N. Jović 25' 3PT  (19 PTS) (A. Wiggins 6 AST),"[1631107, 203952]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,25.69,Made,,,,,,,,,,19.0,,,,,,A. Wiggins,203952.0,6.0
489,PT00M29.90S,2025-12-30T02:14:15.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,94.69448094612353,47.30392156862745,1610612743,110,99,2025-12-30T02:14:19Z,4820000,False,-13.0,-3.0,1,right,J. Murray driving finger roll Layup (20 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,,,,20.0,,,,,,,,
490,PT00M08.10S,2025-12-30T02:14:39.6Z,3,REGULAR,3pt,Jump Shot,[],1630696,21.632720105124836,88.72549019607843,1610612748,110,99,2025-12-30T02:14:45Z,4830000,False,-194.0,151.0,1,left,MISS D. Smith 24' 3PT,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,24.54,Missed,,,,,,,,,,,,,,,,,,
491,PT00M03.80S,2025-12-30T02:14:43.9Z,3,REGULAR,rebound,defensive,[],1631124,,,1610612743,110,99,2025-12-30T02:14:45Z,4840000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,490.0,,,1.0,1.0,0.0,,,,,,,,,,,,
492,PT00M01.70S,2025-12-30T02:14:47.7Z,3,REGULAR,2pt,Jump Shot,[],1631124,78.13731931668858,51.225490196078425,1610612743,110,99,2025-12-30T02:16:00Z,4850000,False,6.0,153.0,1,right,MISS J. Strawther 15' driving floating bank Shot,[1631124],1610612743.0,DEN,driving floating bank,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Center,15.31,Missed,,,,,,,,,,,,,,,,,,
493,PT00M00.10S,2025-12-30T02:14:49.3Z,3,REGULAR,rebound,defensive,[],1630696,,,1610612748,110,99,2025-12-30T02:15:23Z,4860000,False,,,0,,D. Smith REBOUND (Off:0 Def:3),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,8-16 Center,,,492.0,,,3.0,3.0,0.0,,,,,,,,,,,,
494,PT00M00.00S,2025-12-30T02:15:00.6Z,3,REGULAR,period,end,[],0,,,1610612748,110,99,2025-12-30T02:15:00Z,4870000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2025-12-30T02:17:08.3Z,4,REGULAR,substitution,out,['startperiod'],1642461,,,1610612748,110,99,2025-12-30T02:17:32Z,4880000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2025-12-30T02:17:08.3Z,4,REGULAR,substitution,out,['startperiod'],1627750,,,1610612748,110,99,2025-12-30T02:17:32Z,4890000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-12-30T02:17:08.3Z,4,REGULAR,substitution,in,['startperiod'],203501,,,1610612748,110,99,2025-12-30T02:17:32Z,4900000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2025-12-30T02:17:08.3Z,4,REGULAR,substitution,in,['startperiod'],1641747,,,1610612748,110,99,2025-12-30T02:17:32Z,4910000,False,,,0,,SUB in: D. Holmes II,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2025-12-30T02:17:46.5Z,4,REGULAR,period,start,[],0,,,1610612743,110,99,2025-12-30T02:17:46Z,4920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT11M46.00S,2025-12-30T02:18:00.0Z,4,REGULAR,3pt,Jump Shot,[],203501,93.9060446780552,95.83333333333334,1610612743,110,99,2025-12-30T02:18:05Z,4930000,False,229.0,5.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
501,PT11M41.00S,2025-12-30T02:18:05.0Z,4,REGULAR,rebound,defensive,[],1631107,,,1610612748,110,99,2025-12-30T02:18:05Z,4940000,False,,,0,,N. Jović REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Right Corner 3,24+ Right,,,500.0,,,2.0,2.0,0.0,,,,,,,,,,,,
502,PT11M38.00S,2025-12-30T02:18:06.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631170,7.966491458607096,42.64705882352941,1610612748,112,99,2025-12-30T02:18:15Z,4950000,False,37.0,22.0,1,left,J. Jaquez Jr. running Layup (10 PTS) (N. Jović 2 AST),"[1631170, 1631107]",1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,4.31,Made,,,,,,,,,,10.0,,,,,,N. Jović,1631107.0,2.0
504,PT11M34.00S,2025-12-30T02:18:13.7Z,4,REGULAR,foul,personal,[],1631107,,,1610612743,112,99,2025-12-30T02:18:36Z,4970000,False,,,0,,N. Jović take personal FOUL (2 PF),"[1631107, 1631124]",1610612748.0,MIA,take,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202026.0,2.0,0.0,Strawther,1631124.0,,,
506,PT11M34.00S,2025-12-30T02:18:27.0Z,4,REGULAR,substitution,out,[],1641796,,,1610612743,112,99,2025-12-30T02:18:31Z,4990000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M34.00S,2025-12-30T02:18:27.0Z,4,REGULAR,substitution,in,[],1630558,,,1610612743,112,99,2025-12-30T02:18:31Z,5000000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT11M27.00S,2025-12-30T02:18:54.6Z,4,REGULAR,foul,personal,[],1630696,,,1610612743,112,99,2025-12-30T02:19:18Z,5010000,False,,,0,,D. Smith personal FOUL (2 PF),"[1630696, 1631124]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1628487.0,2.0,0.0,Strawther,1631124.0,,,
510,PT11M16.00S,2025-12-30T02:19:27.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,88.78120893561103,59.80392156862745,1610612743,112,101,2025-12-30T02:19:32Z,5030000,False,49.0,53.0,1,right,B. Brown 7' driving floating Jump Shot (15 PTS),[1628971],1610612743.0,DEN,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.22,Made,,,,,,,,,,15.0,,,,,,,,
511,PT11M06.00S,2025-12-30T02:19:39.0Z,4,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612748,112,101,2025-12-30T02:19:49Z,5040000,False,,,0,,Z. Nnaji shooting personal FOUL (4 PF) (Wiggins 2 FT),"[1630192, 203952]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628487.0,4.0,0.0,Wiggins,203952.0,,,
513,PT11M06.00S,2025-12-30T02:20:09.1Z,4,REGULAR,freethrow,1 of 2,[],203952,,,1610612748,113,101,2025-12-30T02:20:09Z,5060000,False,,,0,,A. Wiggins Free Throw 1 of 2 (9 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
514,PT11M06.00S,2025-12-30T02:20:25.6Z,4,REGULAR,freethrow,2 of 2,[],203952,,,1610612748,114,101,2025-12-30T02:20:25Z,5070000,False,,,0,,A. Wiggins Free Throw 2 of 2 (10 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
515,PT10M55.00S,2025-12-30T02:20:38.6Z,4,REGULAR,3pt,Jump Shot,[],1628971,69.07030223390277,63.48039215686274,1610612743,114,101,2025-12-30T02:20:46Z,5080000,False,67.0,238.0,1,right,MISS B. Brown 24' pullup 3PT,[1628971],1610612743.0,DEN,pullup,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,24.76,Missed,,,,,,,,,,,,,,,,,,
516,PT10M52.00S,2025-12-30T02:20:41.6Z,4,REGULAR,rebound,defensive,[],1631170,,,1610612748,114,101,2025-12-30T02:20:46Z,5090000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,515.0,,,3.0,2.0,1.0,,,,,,,,,,,,
517,PT10M46.00S,2025-12-30T02:20:48.5Z,4,REGULAR,3pt,Jump Shot,[],203952,32.40801576872536,47.794117647058826,1610612748,117,101,2025-12-30T02:20:58Z,5100000,False,11.0,252.0,1,left,A. Wiggins 25' 3PT  (13 PTS) (D. Mitchell 8 AST),"[203952, 1630558]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,25.23,Made,,,,,,,,,,13.0,,,,,,D. Mitchell,1630558.0,8.0
519,PT10M23.00S,2025-12-30T02:21:11.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,81.42247043363994,60.049019607843135,1610612743,117,101,2025-12-30T02:21:38Z,5120000,False,50.0,122.0,1,right,MISS T. Hardaway Jr. 13' turnaround fadeaway Shot,[203501],1610612743.0,DEN,turnaround fadeaway,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.2,Missed,,,,,,,,,,,,,,,,,,
520,PT10M22.00S,2025-12-30T02:21:12.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,117,101,2025-12-30T02:21:18Z,5130000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,519.0,,,,,,,,,,,,,,,,,
522,PT10M10.00S,2025-12-30T02:21:30.7Z,4,REGULAR,3pt,Jump Shot,[],1631107,17.95335085413929,94.11764705882352,1610612748,120,101,2025-12-30T02:21:34Z,5150000,False,-221.0,116.0,1,left,N. Jović 24' 3PT  (22 PTS) (D. Smith 1 AST),"[1631107, 1630696]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,24.94,Made,,,,,,,,,,22.0,,,,,,D. Smith,1630696.0,1.0
