actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
335,PT12M00.00S,2026-01-18T02:25:41.3Z,3,REGULAR,substitution,in,['startperiod'],1631096,,,1610612748,60,65,2026-01-18T02:25:57Z,3240000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-01-18T02:25:41.3Z,3,REGULAR,substitution,in,['startperiod'],1641717,,,1610612748,60,65,2026-01-18T02:25:57Z,3250000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2026-01-18T02:26:03.9Z,3,REGULAR,period,start,[],0,,,1610612760,60,65,2026-01-18T02:26:03Z,3260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M57.00S,2026-01-18T02:26:05.9Z,3,REGULAR,turnover,out-of-bounds,[],1642349,,,1610612760,60,65,2026-01-18T02:27:30Z,3270000,False,,,0,,A. Mitchell lost ball out-of-bounds TURNOVER (1 TO),[1642349],1610612760.0,OKC,lost ball,,,Mitchell,A. Mitchell,,,,,Mid-Range,8-16 Left,,,,201638.0,1.0,,,,,,,,,,,,,,,
339,PT11M51.00S,2026-01-18T02:26:11.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,93.61038107752957,47.549019607843135,1610612748,62,65,2026-01-18T02:28:13Z,3280000,False,-12.0,8.0,1,right,A. Wiggins cutting Layup (6 PTS) (B. Adebayo 1 AST),"[203952, 1628389]",1610612748.0,MIA,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.45,Made,6.0,,,,,,,,,,,B. Adebayo,1628389.0,1.0,,,,
340,PT11M35.00S,2026-01-18T02:26:29.6Z,3,REGULAR,foul,personal,[],1641796,,,1610612760,62,65,2026-01-18T02:26:39Z,3290000,False,,,0,,P. Larsson personal FOUL (2 PF),"[1641796, 1641717]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,203054.0,,,,,,2.0,0.0,Wallace,1641717.0,,,,,,,
342,PT11M29.00S,2026-01-18T02:26:53.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,7.539421813403408,50.245098039215684,1610612760,62,67,2026-01-18T02:26:59Z,3310000,False,-1.0,18.0,1,left,A. Mitchell cutting Layup (8 PTS) (S. Gilgeous-Alexander 2 AST),"[1642349, 1628983]",1610612760.0,OKC,cutting,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,1.84,Made,8.0,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,2.0,,,,
344,PT11M12.00S,2026-01-18T02:27:10.9Z,3,REGULAR,3pt,Jump Shot,[],1626181,83.75492772667542,6.372549019607845,1610612748,65,67,2026-01-18T02:27:33Z,3330000,False,-218.0,100.0,1,right,N. Powell 24' 3PT  (11 PTS) (P. Larsson 2 AST),"[1626181, 1641796]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,24.0,Made,11.0,,,,,,,,,,,P. Larsson,1641796.0,2.0,,,,
347,PT10M53.00S,2026-01-18T02:27:30.3Z,3,REGULAR,3pt,Jump Shot,[],1641717,6.750985545335084,5.637254901960787,1610612760,65,67,2026-01-18T02:27:37Z,3350000,False,222.0,11.0,1,left,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,22.21,Missed,,,,,,,,,,,,,,,,,,
348,PT10M53.00S,2026-01-18T02:27:30.3Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612748,65,67,2026-01-18T02:27:37Z,3360000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,,,,347.0,2.0,2.0,0.0,,,,,,,,,,,
349,PT10M45.00S,2026-01-18T02:27:39.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642857,91.37647831800263,46.32352941176471,1610612748,65,67,2026-01-18T02:27:50Z,3370000,False,-18.0,29.0,1,right,MISS K. Jakučionis running Layup,[1642857],1610612748.0,MIA,running,,,Jakučionis,K. Jakučionis,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
350,PT10M45.00S,2026-01-18T02:27:39.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,65,67,2026-01-18T02:27:43Z,3380000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,349.0,,,,,,,,,,,,,,
352,PT10M45.00S,2026-01-18T02:27:49.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,65,67,2026-01-18T02:27:49Z,3400000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT10M30.00S,2026-01-18T02:30:52.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,11.350197109067011,47.549019607843135,1610612760,65,69,2026-01-18T02:31:39Z,3410000,False,12.0,54.0,1,left,C. Holmgren driving floating Jump Shot (8 PTS) (A. Mitchell 2 AST),"[1631096, 1642349]",1610612760.0,OKC,driving floating,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,5.56,Made,8.0,,,,,,,,,,,A. Mitchell,1642349.0,2.0,,,,
355,PT10M12.00S,2026-01-18T02:31:11.3Z,3,REGULAR,3pt,Jump Shot,[],1628389,67.9862023653088,64.95098039215686,1610612748,68,69,2026-01-18T02:31:17Z,3420000,False,75.0,248.0,1,right,B. Adebayo 25' 3PT  (17 PTS) (K. Jakučionis 4 AST),"[1628389, 1642857]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,25.94,Made,17.0,,,,,,,,,,,K. Jakučionis,1642857.0,4.0,,,,
358,PT09M59.00S,2026-01-18T02:31:26.6Z,3,REGULAR,foul,personal,[],1642857,,,1610612760,68,69,2026-01-18T02:31:33Z,3440000,False,,,0,,K. Jakučionis personal FOUL (2 PF),"[1642857, 1642349]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,,,,203054.0,,,,,,2.0,0.0,Mitchell,1642349.0,,,,,,,
360,PT09M57.00S,2026-01-18T02:31:46.8Z,3,REGULAR,foul,personal,[],1628389,,,1610612760,68,69,2026-01-18T02:31:54Z,3460000,False,,,0,,B. Adebayo personal FOUL (2 PF),"[1628389, 1631096]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,203054.0,,,,,,2.0,0.0,Holmgren,1631096.0,,,,,,,
362,PT09M52.00S,2026-01-18T02:32:09.3Z,3,REGULAR,2pt,Jump Shot,[],1628983,16.212220762155056,23.774509803921575,1610612760,68,69,2026-01-18T02:33:27Z,3480000,False,131.0,100.0,1,left,MISS S. Gilgeous-Alexander 16' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,16.48,Missed,,,,,,,,,,,,,,,,,,
363,PT09M49.00S,2026-01-18T02:32:12.3Z,3,REGULAR,rebound,offensive,[],1631096,,,1610612760,68,69,2026-01-18T02:32:16Z,3490000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right Center,,,,,,362.0,5.0,3.0,2.0,,,,,,,,,,,
364,PT09M45.00S,2026-01-18T02:32:16.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631096,6.619579500657039,47.549019607843135,1610612760,68,71,2026-01-18T02:32:24Z,3500000,False,12.0,10.0,1,left,C. Holmgren putback DUNK (10 PTS),[1631096],1610612760.0,OKC,putback,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.57,Made,10.0,,,,,,,,,,,,,,,,,
365,PT09M34.00S,2026-01-18T02:32:26.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,93.87319316688567,54.90196078431372,1610612748,68,71,2026-01-18T02:32:54Z,3510000,False,25.0,5.0,1,right,MISS A. Wiggins driving floating Shot,[203952],1610612748.0,MIA,driving floating,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
366,PT09M32.00S,2026-01-18T02:32:28.8Z,3,REGULAR,rebound,offensive,[],203952,,,1610612748,68,71,2026-01-18T02:32:54Z,3520000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,365.0,4.0,2.0,2.0,,,,,,,,,,,
367,PT09M32.00S,2026-01-18T02:32:29.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,94.40999984741211,50.0,1610612748,68,71,2026-01-18T02:32:29Z,3530000,False,0.0,0.0,1,right,MISS A. Wiggins tip Layup,[203952],1610612748.0,MIA,tip,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
368,PT09M30.00S,2026-01-18T02:32:31.2Z,3,REGULAR,rebound,offensive,[],203952,,,1610612748,68,71,2026-01-18T02:32:31Z,3540000,False,,,0,,A. Wiggins REBOUND (Off:3 Def:2),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,367.0,5.0,2.0,3.0,,,,,,,,,,,
369,PT09M30.00S,2026-01-18T02:32:31.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203952,94.40999984741211,50.0,1610612748,68,71,2026-01-18T02:32:34Z,3550000,False,0.0,0.0,1,right,MISS A. Wiggins tip Layup,[203952],1610612748.0,MIA,tip,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
370,PT09M30.00S,2026-01-18T02:32:31.2Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,68,71,2026-01-18T02:32:34Z,3560000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,369.0,3.0,3.0,0.0,,,,,,,,,,,
371,PT09M24.00S,2026-01-18T02:32:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,13.584099868593952,49.754901960784316,1610612760,68,71,2026-01-18T02:32:46Z,3570000,False,1.0,75.0,1,left,MISS S. Gilgeous-Alexander 7' driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
372,PT09M21.00S,2026-01-18T02:32:40.4Z,3,REGULAR,rebound,defensive,[],1642857,,,1610612748,68,71,2026-01-18T02:32:46Z,3580000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:3),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,371.0,3.0,3.0,0.0,,,,,,,,,,,
373,PT09M20.00S,2026-01-18T02:32:41.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,80.20696452036793,10.294117647058826,1610612748,71,71,2026-01-18T02:32:49Z,3590000,False,-199.0,134.0,1,right,N. Powell 3PT running pullup (14 PTS) (K. Jakučionis 5 AST),"[1626181, 1642857]",1610612748.0,MIA,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,23.93,Made,14.0,,,,,,,,,,,K. Jakučionis,1642857.0,5.0,,,,
375,PT09M11.00S,2026-01-18T02:32:56.4Z,3,REGULAR,foul,personal,[],1642857,,,1610612760,71,71,2026-01-18T02:33:04Z,3610000,False,,,0,,K. Jakučionis personal FOUL (3 PF),"[1642857, 1642349]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,,,,1628159.0,,,,,,3.0,0.0,Mitchell,1642349.0,,,,,,,
377,PT09M04.00S,2026-01-18T02:33:28.4Z,3,REGULAR,3pt,Jump Shot,[],1629652,24.753613666228645,13.725490196078425,1610612760,71,71,2026-01-18T02:33:35Z,3630000,False,181.0,180.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
378,PT08M58.00S,2026-01-18T02:33:34.4Z,3,REGULAR,rebound,defensive,[],1642857,,,1610612748,71,71,2026-01-18T02:33:35Z,3640000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:4),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,,,,,,377.0,4.0,4.0,0.0,,,,,,,,,,,
379,PT08M50.00S,2026-01-18T02:33:42.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,87.56570302233902,54.16666666666667,1610612748,71,71,2026-01-18T02:33:46Z,3650000,False,21.0,64.0,1,right,MISS B. Adebayo 6' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.77,Missed,,,,,,,,,,,,,,,,,,
380,PT08M47.00S,2026-01-18T02:33:45.2Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,71,71,2026-01-18T02:33:46Z,3660000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,379.0,6.0,4.0,2.0,,,,,,,,,,,
381,PT08M39.00S,2026-01-18T02:33:53.8Z,3,REGULAR,2pt,Jump Shot,[],1628983,7.802233902759525,70.34313725490196,1610612760,71,71,2026-01-18T02:33:59Z,3670000,False,-102.0,21.0,1,left,MISS S. Gilgeous-Alexander 10' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,10.38,Missed,,,,,,,,,,,,,,,,,,
382,PT08M34.00S,2026-01-18T02:33:58.8Z,3,REGULAR,rebound,defensive,[],1642857,,,1610612748,71,71,2026-01-18T02:37:10Z,3680000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:5),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Mid-Range,8-16 Left,,,,,,381.0,5.0,5.0,0.0,,,,,,,,,,,
383,PT08M29.00S,2026-01-18T02:34:02.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,93.34756898817345,50.98039215686275,1610612748,71,71,2026-01-18T02:37:24Z,3690000,False,5.0,10.0,1,right,MISS N. Powell driving Layup,[1626181],1610612748.0,MIA,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
384,PT08M29.00S,2026-01-18T02:34:02.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,71,71,2026-01-18T02:34:10Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,383.0,,,,,,,,,,,,,,
386,PT08M26.00S,2026-01-18T02:34:49.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,93.61038107752957,52.69607843137255,1610612748,73,71,2026-01-18T02:34:53Z,3720000,False,13.0,8.0,1,right,A. Wiggins cutting Layup (8 PTS) (K. Jakučionis 6 AST),"[203952, 1642857]",1610612748.0,MIA,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.55,Made,8.0,,,,,,,,,,,K. Jakučionis,1642857.0,6.0,,,,
388,PT08M10.00S,2026-01-18T02:35:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,15.686596583442835,42.892156862745104,1610612760,73,73,2026-01-18T02:35:10Z,3740000,False,36.0,95.0,1,left,C. Holmgren 10' turnaround fadeaway Jump Shot (12 PTS) (C. Wallace 1 AST),"[1631096, 1641717]",1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,10.14,Made,12.0,,,,,,,,,,,C. Wallace,1641717.0,1.0,,,,
390,PT07M50.00S,2026-01-18T02:35:25.1Z,3,REGULAR,3pt,Jump Shot,[],1641796,70.74572930354796,69.11764705882354,1610612748,73,73,2026-01-18T02:35:30Z,3760000,False,96.0,222.0,1,right,MISS P. Larsson 24' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,24.22,Missed,,,,,,,,,,,,,,,,,,
391,PT07M47.00S,2026-01-18T02:35:28.1Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,73,73,2026-01-18T02:35:30Z,3770000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,390.0,4.0,1.0,3.0,,,,,,,,,,,
392,PT07M44.00S,2026-01-18T02:35:31.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203952,68.38042049934297,34.55882352941177,1610612748,76,73,2026-01-18T02:35:37Z,3780000,False,-77.0,245.0,1,right,A. Wiggins 25' 3PT  (11 PTS) (B. Adebayo 2 AST),"[203952, 1628389]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,25.66,Made,11.0,,,,,,,,,,,B. Adebayo,1628389.0,2.0,,,,
394,PT07M31.00S,2026-01-18T02:35:44.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.8823915900131425,48.774509803921575,1610612760,76,75,2026-01-18T02:35:47Z,3800000,False,6.0,12.0,1,left,S. Gilgeous-Alexander driving Layup (20 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.36,Made,20.0,,,,,,,,,,,,,,,,,
395,PT07M19.00S,2026-01-18T02:35:57.1Z,3,REGULAR,3pt,Jump Shot,[],1626181,79.02431011826545,11.274509803921575,1610612748,79,75,2026-01-18T02:36:02Z,3810000,False,-194.0,145.0,1,right,N. Powell 24' 3PT  (17 PTS) (A. Wiggins 3 AST),"[1626181, 203952]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,24.17,Made,17.0,,,,,,,,,,,A. Wiggins,203952.0,3.0,,,,
397,PT06M56.00S,2026-01-18T02:36:19.1Z,3,REGULAR,2pt,Jump Shot,[],1628983,5.831143232588701,30.14705882352942,1610612760,79,75,2026-01-18T02:36:24Z,3830000,False,99.0,2.0,1,left,MISS S. Gilgeous-Alexander 9' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,9.93,Missed,,,,,,,,,,,,,,,,,,
398,PT06M53.00S,2026-01-18T02:36:22.1Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,79,75,2026-01-18T02:36:24Z,3840000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,397.0,5.0,2.0,3.0,,,,,,,,,,,
399,PT06M46.00S,2026-01-18T02:36:30.3Z,3,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,79,75,2026-01-18T02:36:36Z,3850000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,1628159.0,1.0,,,,,,,,,,,,,,,
400,PT06M46.00S,2026-01-18T02:36:34.8Z,3,REGULAR,substitution,out,[],1642349,,,1610612760,79,75,2026-01-18T02:37:00Z,3860000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M46.00S,2026-01-18T02:36:34.8Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,79,75,2026-01-18T02:37:00Z,3870000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M46.00S,2026-01-18T02:36:34.8Z,3,REGULAR,substitution,out,[],1641717,,,1610612760,79,75,2026-01-18T02:37:00Z,3880000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M46.00S,2026-01-18T02:36:34.8Z,3,REGULAR,substitution,in,[],1627936,,,1610612760,79,75,2026-01-18T02:37:00Z,3890000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M46.00S,2026-01-18T02:36:34.8Z,3,REGULAR,substitution,in,[],1630198,,,1610612760,79,75,2026-01-18T02:37:00Z,3900000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M46.00S,2026-01-18T02:36:34.8Z,3,REGULAR,substitution,in,[],1630598,,,1610612760,79,75,2026-01-18T02:37:00Z,3910000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M32.00S,2026-01-18T02:37:13.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,6.356767411300922,53.431372549019606,1610612760,79,77,2026-01-18T02:37:17Z,3920000,False,-17.0,7.0,1,left,S. Gilgeous-Alexander driving Layup (22 PTS) (A. Caruso 1 AST),"[1628983, 1627936]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.87,Made,22.0,,,,,,,,,,,A. Caruso,1627936.0,1.0,,,,
407,PT06M17.00S,2026-01-18T02:37:28.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,88.74835742444152,54.65686274509804,1610612748,79,77,2026-01-18T02:41:29Z,3930000,False,23.0,53.0,1,right,MISS B. Adebayo Hook,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.82,Missed,,,,,,,,,,,,,,,,,,
408,PT06M15.00S,2026-01-18T02:37:30.4Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,79,77,2026-01-18T02:37:34Z,3940000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:5),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,407.0,7.0,5.0,2.0,,,,,,,,,,,
409,PT06M11.00S,2026-01-18T02:37:38.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642857,,,1610612760,79,77,2026-01-18T02:37:55Z,3950000,False,,,0,,K. Jakučionis personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[1642857, 1628983]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Mid-Range,8-16 Left,,,,1628159.0,,,,,,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
411,PT06M11.00S,2026-01-18T02:38:10.9Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,79,78,2026-01-18T02:38:10Z,3970000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
412,PT06M11.00S,2026-01-18T02:38:13.2Z,3,REGULAR,substitution,out,[],203952,,,1610612760,79,78,2026-01-18T02:38:25Z,3980000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M11.00S,2026-01-18T02:38:13.2Z,3,REGULAR,substitution,out,[],1626181,,,1610612760,79,78,2026-01-18T02:38:25Z,3990000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M11.00S,2026-01-18T02:38:13.2Z,3,REGULAR,substitution,out,[],1642857,,,1610612760,79,78,2026-01-18T02:38:25Z,4000000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M11.00S,2026-01-18T02:38:13.2Z,3,REGULAR,substitution,in,[],1631323,,,1610612760,79,78,2026-01-18T02:38:25Z,4010000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M11.00S,2026-01-18T02:38:13.2Z,3,REGULAR,substitution,in,[],1642066,,,1610612760,79,78,2026-01-18T02:38:25Z,4020000,False,,,0,,SUB in: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M11.00S,2026-01-18T02:38:13.2Z,3,REGULAR,substitution,in,[],1630696,,,1610612760,79,78,2026-01-18T02:38:25Z,4030000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M11.00S,2026-01-18T02:38:32.8Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,79,79,2026-01-18T02:38:32Z,4040000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
419,PT05M57.00S,2026-01-18T02:38:48.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,86.90867279894876,42.15686274509803,1610612748,79,79,2026-01-18T02:38:56Z,4050000,False,-39.0,71.0,1,right,MISS P. Larsson 8' turnaround Shot,[1641796],1610612748.0,MIA,turnaround,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,8.08,Missed,,,,,,,,,,,,,,,,,,
