actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
376,PT10M46.00S,2026-01-14T01:58:06.0Z,3,REGULAR,rebound,defensive,[],203952,,,1610612748,74,57,2026-01-14T01:58:06Z,3690000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,375.0,,,,,,,,,,4.0,2.0,2.0,,,,,
377,PT10M41.00S,2026-01-14T01:58:11.0Z,3,REGULAR,3pt,Jump Shot,[],203952,64.07687253613666,56.61764705882353,1610612748,74,57,2026-01-14T01:58:26Z,3700000,False,33.0,285.0,1,right,MISS A. Wiggins 28' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,28.71,Missed,,,,,,,,,,,,,,,,,,
378,PT10M38.00S,2026-01-14T01:58:14.0Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612756,74,57,2026-01-14T01:58:26Z,3710000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,377.0,,,,,,,,,,3.0,2.0,1.0,,,,,
379,PT10M34.00S,2026-01-14T01:58:18.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,29.517082785808146,75.49019607843137,1610612756,74,57,2026-01-14T01:58:29Z,3720000,False,-127.0,225.0,1,left,MISS D. Brooks 25' running pullup 3PT,[1628415],1610612756.0,PHX,running pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
380,PT10M32.00S,2026-01-14T01:58:20.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,74,57,2026-01-14T01:58:29Z,3730000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,379.0,,,,,,,,,,,,,,,,,
383,PT10M21.00S,2026-01-14T01:58:54.3Z,3,REGULAR,turnover,bad pass,[],1626181,,,1610612748,74,57,2026-01-14T01:59:03Z,3760000,False,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 1628415]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,Brooks,1628415.0,,
384,PT10M21.00S,2026-01-14T01:58:54.3Z,3,REGULAR,steal,,[],1628415,,,1610612756,74,57,2026-01-14T01:59:03Z,3770000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
385,PT10M21.00S,2026-01-14T01:59:08.5Z,3,REGULAR,foul,personal,[],1626181,,,1610612756,74,57,2026-01-14T02:00:33Z,3780000,False,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 1628415]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627519.0,2.0,0.0,Brooks,1628415.0,,,,,,,,
388,PT10M05.00S,2026-01-14T02:01:21.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631109,10.726018396846255,50.49019607843137,1610612756,74,59,2026-01-14T02:01:25Z,3810000,False,-2.0,48.0,1,left,M. Williams turnaround Hook (8 PTS) (D. Booker 6 AST),"[1631109, 1626164]",1610612756.0,PHX,turnaround,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,,8.0,D. Booker,1626164.0,6.0,,,,,,,,,,,,,
390,PT09M52.00S,2026-01-14T02:01:34.8Z,3,REGULAR,2pt,Jump Shot,[],1630558,87.99277266754271,29.65686274509804,1610612748,76,59,2026-01-14T02:01:39Z,3830000,False,-102.0,60.0,1,right,D. Mitchell 11' step back Jump Shot (9 PTS),[1630558],1610612748.0,MIA,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,11.83,Made,,9.0,,,,,,,,,,,,,,,,
391,PT09M33.00S,2026-01-14T02:01:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,4.812746386333772,38.72549019607843,1610612756,76,59,2026-01-14T02:01:57Z,3840000,False,56.0,-7.0,1,left,MISS D. Brooks driving Layup - blocked,"[1628415, 1628389]",1610612756.0,PHX,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,Adebayo,1628389.0
445,PT09M33.00S,2026-01-14T02:01:53.0Z,3,REGULAR,block,,[],1628389,,,1610612756,76,59,2026-01-14T02:15:25Z,3845000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
392,PT09M30.00S,2026-01-14T02:01:56.0Z,3,REGULAR,rebound,offensive,[],1631109,,,1610612756,76,59,2026-01-14T02:15:25Z,3850000,False,,,0,,M. Williams REBOUND (Off:4 Def:4),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,391.0,,,,,,,,,,8.0,4.0,4.0,,,,,
393,PT09M30.00S,2026-01-14T02:01:56.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,5.590000152587891,50.0,1610612756,76,61,2026-01-14T02:01:56Z,3860000,False,0.0,0.0,1,left,M. Williams tip Layup (10 PTS),[1631109],1610612756.0,PHX,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,,10.0,,,,,,,,,,,,,,,,
394,PT09M17.00S,2026-01-14T02:02:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,93.51182654402102,53.18627450980392,1610612748,78,61,2026-01-14T02:02:14Z,3870000,False,16.0,8.0,1,right,N. Powell driving reverse Layup (16 PTS) (B. Adebayo 4 AST),"[1626181, 1628389]",1610612748.0,MIA,driving reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.8,Made,,16.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,,,,
396,PT09M07.00S,2026-01-14T02:02:24.4Z,3,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612756,78,61,2026-01-14T02:06:02Z,3890000,False,,,0,,D. Mitchell shooting personal FOUL (4 PF) (Booker 2 FT),"[1630558, 1626164]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626301.0,4.0,0.0,Booker,1626164.0,,,,,,,,
399,PT09M07.00S,2026-01-14T02:02:39.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,78,61,2026-01-14T02:05:47Z,3920000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT09M07.00S,2026-01-14T02:02:41.5Z,3,REGULAR,substitution,out,[],1630558,,,1610612756,78,61,2026-01-14T02:05:47Z,3925000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT09M07.00S,2026-01-14T02:02:41.5Z,3,REGULAR,substitution,in,[],1630696,,,1610612756,78,61,2026-01-14T02:05:47Z,3927500,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT09M07.00S,2026-01-14T02:06:03.3Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,78,62,2026-01-14T02:06:03Z,3940000,False,,,0,,D. Booker Free Throw 1 of 2 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
404,PT09M07.00S,2026-01-14T02:06:05.3Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,78,63,2026-01-14T02:06:05Z,3950000,False,,,0,,D. Booker Free Throw 2 of 2 (15 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
405,PT08M50.00S,2026-01-14T02:06:23.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,87.86136662286465,42.64705882352941,1610612748,78,63,2026-01-14T02:07:08Z,3960000,False,-37.0,62.0,1,right,MISS A. Wiggins 7' driving floating bank Shot,[203952],1610612748.0,MIA,driving floating bank,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
406,PT08M48.00S,2026-01-14T02:06:25.6Z,3,REGULAR,rebound,defensive,[],1631221,,,1610612756,78,63,2026-01-14T02:06:33Z,3970000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:3),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,405.0,,,,,,,,,,3.0,3.0,0.0,,,,,
407,PT08M44.00S,2026-01-14T02:06:33.9Z,3,REGULAR,foul,personal,[],203952,,,1610612756,78,63,2026-01-14T02:06:59Z,3980000,False,,,0,,A. Wiggins personal FOUL (3 PF),"[203952, 1626164]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627519.0,3.0,0.0,Booker,1626164.0,,,,,,,,
409,PT08M40.00S,2026-01-14T02:06:53.1Z,3,REGULAR,3pt,Jump Shot,[],1631221,27.151773981603156,77.20588235294117,1610612756,78,63,2026-01-14T02:07:03Z,4000000,False,-136.0,203.0,1,left,MISS C. Gillespie 24' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,24.41,Missed,,,,,,,,,,,,,,,,,,
410,PT08M34.00S,2026-01-14T02:06:57.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,78,63,2026-01-14T02:06:57Z,4010000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,409.0,,,,,,,,,,6.0,4.0,2.0,,,,,
411,PT08M21.00S,2026-01-14T02:07:11.2Z,3,REGULAR,3pt,Jump Shot,[],1626181,82.21090670170827,93.87254901960785,1610612748,78,63,2026-01-14T02:07:16Z,4020000,False,219.0,115.0,1,right,MISS N. Powell 24' pullup 3PT,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,24.76,Missed,,,,,,,,,,,,,,,,,,
412,PT08M17.00S,2026-01-14T02:07:15.2Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612756,78,63,2026-01-14T02:07:16Z,4030000,False,,,0,,M. Williams REBOUND (Off:4 Def:5),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,411.0,,,,,,,,,,9.0,5.0,4.0,,,,,
413,PT08M13.00S,2026-01-14T02:07:19.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,29.911300919842315,70.34313725490196,1610612756,78,66,2026-01-14T02:07:25Z,4040000,False,-102.0,229.0,1,left,D. Booker 25' 3PT running pullup (18 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,25.03,Made,,18.0,,,,,,,,,,,,,,,,
414,PT07M54.00S,2026-01-14T02:07:39.0Z,3,REGULAR,turnover,lost ball,[],203952,,,1610612748,78,66,2026-01-14T02:07:44Z,4050000,False,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[203952, 1631221]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,Gillespie,1631221.0,,
415,PT07M54.00S,2026-01-14T02:07:39.0Z,3,REGULAR,steal,,[],1631221,,,1610612756,78,66,2026-01-14T02:07:59Z,4060000,False,,,0,,C. Gillespie STEAL (1 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
416,PT07M49.00S,2026-01-14T02:07:45.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631109,6.389618922470433,46.32352941176471,1610612756,78,68,2026-01-14T02:07:52Z,4070000,False,18.0,8.0,1,left,M. Williams running Layup (12 PTS) (C. Gillespie 1 AST),"[1631109, 1631221]",1610612756.0,PHX,running,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.99,Made,,12.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,,,,
417,PT07M49.00S,2026-01-14T02:07:49.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,78,68,2026-01-14T02:07:49Z,4080000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M38.00S,2026-01-14T02:10:50.2Z,3,REGULAR,3pt,Jump Shot,[],1629639,68.28186596583443,23.03921568627451,1610612748,78,68,2026-01-14T02:11:06Z,4090000,False,-135.0,246.0,1,right,MISS T. Herro 28' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,28.02,Missed,,,,,,,,,,,,,,,,,,
420,PT07M35.00S,2026-01-14T02:10:53.2Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,78,68,2026-01-14T02:11:06Z,4100000,False,,,0,,D. Booker REBOUND (Off:2 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,419.0,,,,,,,,,,4.0,2.0,2.0,,,,,
421,PT07M29.00S,2026-01-14T02:10:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,5.863994743758213,37.5,1610612756,78,70,2026-01-14T02:11:08Z,4110000,False,62.0,3.0,1,left,D. Brooks 6' driving Layup (17 PTS) (D. Booker 7 AST),"[1628415, 1626164]",1610612756.0,PHX,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,6.26,Made,,17.0,D. Booker,1626164.0,7.0,,,,,,,,,,,,,
423,PT07M18.00S,2026-01-14T02:11:09.5Z,3,REGULAR,2pt,Jump Shot,[],1629639,95.0886990801577,72.79411764705883,1610612748,78,70,2026-01-14T02:11:21Z,4130000,False,114.0,-6.0,1,right,MISS T. Herro 11' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,11.42,Missed,,,,,,,,,,,,,,,,,,
424,PT07M18.00S,2026-01-14T02:11:09.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,78,70,2026-01-14T02:11:21Z,4140000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Right,,,423.0,,,,,,,,,,,,,,,,,
425,PT07M18.00S,2026-01-14T02:11:16.4Z,3,REGULAR,foul,personal,[],1631221,,,1610612748,78,70,2026-01-14T02:11:40Z,4150000,False,,,0,,C. Gillespie loose ball personal FOUL (1 PF),"[1631221, 1628389]",1610612756.0,PHX,loose ball,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,
427,PT07M09.00S,2026-01-14T02:11:39.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626181,88.12417871222075,51.9607843137255,1610612748,78,70,2026-01-14T02:11:44Z,4170000,False,10.0,59.0,1,right,MISS N. Powell turnaround Hook,[1626181],1610612748.0,MIA,turnaround,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.99,Missed,,,,,,,,,,,,,,,,,,
428,PT07M06.00S,2026-01-14T02:11:41.5Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,78,70,2026-01-14T02:11:41Z,4180000,False,,,0,,D. Booker REBOUND (Off:2 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,427.0,,,,,,,,,,5.0,3.0,2.0,,,,,
429,PT07M03.00S,2026-01-14T02:11:44.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,35.03613666228647,48.28431372549019,1610612756,78,70,2026-01-14T02:11:56Z,4190000,False,9.0,277.0,1,left,MISS D. Booker 27' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,27.69,Missed,,,,,,,,,,,,,,,,,,
430,PT07M02.00S,2026-01-14T02:11:45.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,78,70,2026-01-14T02:11:56Z,4200000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,429.0,,,,,,,,,,,,,,,,,
431,PT07M02.00S,2026-01-14T02:11:54.1Z,3,REGULAR,foul,personal,[],1626181,,,1610612756,78,70,2026-01-14T02:12:35Z,4210000,False,,,0,,N. Powell loose ball personal FOUL (3 PF),"[1626181, 1631109]",1610612748.0,MIA,loose ball,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,3.0,0.0,Williams,1631109.0,,,,,,,,
434,PT06M57.00S,2026-01-14T02:12:27.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,14.273981603153747,37.99019607843137,1610612756,78,72,2026-01-14T02:12:37Z,4240000,False,60.0,82.0,1,left,D. Brooks 10' pullup Jump Shot (19 PTS),[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,10.14,Made,,19.0,,,,,,,,,,,,,,,,
435,PT06M46.00S,2026-01-14T02:12:38.2Z,3,REGULAR,turnover,bad pass,[],1630696,,,1610612748,78,72,2026-01-14T02:12:43Z,4250000,False,,,0,,D. Smith bad pass TURNOVER (1 TO),"[1630696, 1631221]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Gillespie,1631221.0,,
436,PT06M46.00S,2026-01-14T02:12:38.2Z,3,REGULAR,steal,,[],1631221,,,1610612756,78,72,2026-01-14T02:12:40Z,4260000,False,,,0,,C. Gillespie STEAL (2 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
437,PT06M42.00S,2026-01-14T02:12:42.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631109,5.732588699080158,45.83333333333333,1610612756,78,74,2026-01-14T02:13:38Z,4270000,False,21.0,1.0,1,left,M. Williams running Layup (14 PTS) (R. O'Neale 1 AST),"[1631109, 1626220]",1610612756.0,PHX,running,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.08,Made,,14.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,
439,PT06M42.00S,2026-01-14T02:12:51.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612748,78,74,2026-01-14T02:12:51Z,4290000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M42.00S,2026-01-14T02:13:59.0Z,3,REGULAR,substitution,out,[],1630696,,,1610612748,78,74,2026-01-14T02:14:19Z,4300000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M42.00S,2026-01-14T02:13:59.0Z,3,REGULAR,substitution,in,[],1631170,,,1610612748,78,74,2026-01-14T02:14:19Z,4310000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M25.00S,2026-01-14T02:14:40.5Z,3,REGULAR,foul,personal,[],1628415,,,1610612748,78,74,2026-01-14T02:14:49Z,4320000,False,,,0,,D. Brooks personal FOUL (4 PF),"[1628415, 1626181]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,1626301.0,4.0,0.0,Powell,1626181.0,,,,,,,,
444,PT06M19.00S,2026-01-14T02:15:11.2Z,3,REGULAR,foul,personal,[],1631221,,,1610612748,78,74,2026-01-14T02:15:41Z,4340000,False,,,0,,C. Gillespie personal FOUL (2 PF),"[1631221, 1631170]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627519.0,2.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,
447,PT06M13.00S,2026-01-14T02:15:39.0Z,3,REGULAR,3pt,Jump Shot,[],1631170,72.61826544021025,15.686274509803921,1610612748,78,74,2026-01-14T02:15:44Z,4360000,False,-172.0,205.0,1,right,MISS J. Jaquez Jr. 26' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,26.73,Missed,,,,,,,,,,,,,,,,,,
448,PT06M09.00S,2026-01-14T02:15:43.0Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612756,78,74,2026-01-14T02:15:44Z,4370000,False,,,0,,M. Williams REBOUND (Off:4 Def:6),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,447.0,,,,,,,,,,10.0,6.0,4.0,,,,,
449,PT06M03.00S,2026-01-14T02:15:47.9Z,3,REGULAR,3pt,Jump Shot,[],1626220,29.911300919842315,74.50980392156863,1610612756,78,74,2026-01-14T03:14:33Z,4380000,False,-123.0,229.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
450,PT05M59.00S,2026-01-14T02:15:51.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,78,74,2026-01-14T02:15:57Z,4390000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,449.0,,,,,,,,,,7.0,5.0,2.0,,,,,
451,PT05M52.00S,2026-01-14T02:16:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.64323258869908,43.13725490196079,1610612748,80,74,2026-01-14T02:16:05Z,4400000,False,-34.0,7.0,1,right,T. Herro driving Layup (19 PTS) (N. Powell 3 AST),"[1629639, 1626181]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.51,Made,,19.0,N. Powell,1626181.0,3.0,,,,,,,,,,,,,
452,PT05M38.00S,2026-01-14T02:16:13.0Z,3,REGULAR,3pt,Jump Shot,[],1626164,29.38567674113009,74.26470588235294,1610612756,80,74,2026-01-14T02:16:17Z,4410000,False,-121.0,224.0,1,left,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
453,PT05M35.00S,2026-01-14T02:16:16.0Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612748,80,74,2026-01-14T02:16:17Z,4420000,False,,,0,,N. Powell REBOUND (Off:0 Def:4),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,452.0,,,,,,,,,,4.0,4.0,0.0,,,,,
454,PT05M28.00S,2026-01-14T02:16:23.8Z,3,REGULAR,3pt,Jump Shot,[],1629639,78.40013140604468,8.57843137254902,1610612748,80,74,2026-01-14T02:16:28Z,4430000,False,-207.0,151.0,1,right,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,,
455,PT05M25.00S,2026-01-14T02:16:26.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,80,74,2026-01-14T02:16:28Z,4440000,False,,,0,,D. Booker REBOUND (Off:2 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,454.0,,,,,,,,,,6.0,4.0,2.0,,,,,
456,PT05M20.00S,2026-01-14T02:16:32.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,32.670827858081466,51.470588235294116,1610612756,80,74,2026-01-14T02:18:25Z,4450000,False,-7.0,255.0,1,left,MISS R. O'Neale 25' running 3PT,[1626220],1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
457,PT05M16.00S,2026-01-14T02:16:36.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,80,74,2026-01-14T02:18:25Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,456.0,,,,,,,,,,,,,,,,,
459,PT05M16.00S,2026-01-14T02:16:42.0Z,3,REGULAR,substitution,out,[],203952,,,1610612756,80,74,2026-01-14T02:16:53Z,4480000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M16.00S,2026-01-14T02:16:42.0Z,3,REGULAR,substitution,out,[],1631221,,,1610612756,80,74,2026-01-14T02:16:53Z,4490000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M16.00S,2026-01-14T02:16:42.0Z,3,REGULAR,substitution,in,[],1641796,,,1610612756,80,74,2026-01-14T02:16:53Z,4500000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M16.00S,2026-01-14T02:16:42.0Z,3,REGULAR,substitution,in,[],1628960,,,1610612756,80,74,2026-01-14T02:16:53Z,4510000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M15.00S,2026-01-14T02:17:01.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641796,,,1610612756,80,74,2026-01-14T02:17:13Z,4520000,False,,,0,,P. Larsson personal FOUL (2 PF) (Booker 2 FT),"[1641796, 1626164]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627519.0,2.0,0.0,Booker,1626164.0,,,,,,,,
