actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
176,PT12M00.00S,2026-03-20T00:37:45.7Z,2,REGULAR,substitution,in,['startperiod'],1629028,,,1610612747,42,29,2026-03-20T00:40:04Z,1660000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-03-20T00:40:11.1Z,2,REGULAR,period,start,[],0,,,1610612747,42,29,2026-03-20T00:40:11Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M54.00S,2026-03-20T00:40:16.5Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612747,42,29,2026-03-20T00:40:20Z,1680000,False,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 1642857]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,Jakučionis,1642857.0,,,,,,,,,,
179,PT11M54.00S,2026-03-20T00:40:16.5Z,2,REGULAR,steal,,[],1642857,,,1610612748,42,29,2026-03-20T00:40:18Z,1690000,False,,,0,,K. Jakučionis STEAL (1 STL),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
180,PT11M50.00S,2026-03-20T00:40:19.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630696,6.652431011826544,50.49019607843137,1610612748,44,29,2026-03-20T00:40:51Z,1700000,False,-2.0,10.0,1,left,D. Smith Hook (2 PTS) (K. Jakučionis 2 AST),"[1630696, 1642857]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,1.03,K. Jakučionis,1642857.0,2.0,,,,,,
182,PT11M36.00S,2026-03-20T00:40:34.5Z,2,REGULAR,2pt,Jump Shot,[],2544,78.53153745072274,48.77450980392157,1610612747,44,31,2026-03-20T00:40:41Z,1720000,False,-6.0,149.0,1,right,L. James 14' turnaround Jump Shot (4 PTS) (M. Smart 3 AST),"[2544, 203935]",1610612747.0,LAL,turnaround,,,James,L. James,,,,,Mid-Range,8-16 Center,,,,,,Made,4.0,,,,14.94,M. Smart,203935.0,3.0,,,,,,
184,PT11M19.00S,2026-03-20T00:40:51.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,8.229303547963205,50.49019607843137,1610612748,46,31,2026-03-20T00:41:06Z,1740000,False,-2.0,25.0,1,left,N. Powell fadeaway Jump Shot (4 PTS),[1626181],1610612748.0,MIA,fadeaway,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,2.5,,,,,,,,,
185,PT11M01.00S,2026-03-20T00:41:13.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.85479632063075,52.450980392156865,1610612747,46,33,2026-03-20T00:41:18Z,1750000,False,12.0,15.0,1,right,L. James cutting Layup (6 PTS) (A. Reaves 1 AST),"[2544, 1630559]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,1.92,A. Reaves,1630559.0,1.0,,,,,,
187,PT11M01.00S,2026-03-20T00:41:17.5Z,2,REGULAR,foul,personal,['1freethrow'],1642276,,,1610612747,46,33,2026-03-20T00:41:25Z,1770000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (James 1 FT),"[1642276, 2544]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,2002.0,1.0,0.0,James,2544.0,,,,,,,,,,,,,,,
189,PT11M01.00S,2026-03-20T00:41:39.9Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,46,34,2026-03-20T00:41:39Z,1790000,False,,,0,,L. James Free Throw 1 of 1 (7 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
190,PT10M45.00S,2026-03-20T00:41:57.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.4053876478318,49.50980392156863,1610612748,46,34,2026-03-20T00:47:52Z,1800000,False,2.0,83.0,1,left,MISS B. Adebayo 8' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,8.29,,,,,,,,,
191,PT10M42.00S,2026-03-20T00:42:00.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,46,34,2026-03-20T00:42:02Z,1810000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,190.0,3.0,2.0,1.0,,
192,PT10M33.00S,2026-03-20T00:42:11.4Z,2,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,46,34,2026-03-20T00:42:17Z,1820000,False,,,0,,A. Reaves lost ball out-of-bounds TURNOVER (1 TO),[1630559],1610612747.0,LAL,lost ball,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,200834.0,,,,,,,1.0,,,,,,,,,,,,
193,PT10M10.00S,2026-03-20T00:42:41.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,32.14520367936925,21.568627450980394,1610612748,46,34,2026-03-20T00:42:46Z,1830000,False,142.0,250.0,1,left,MISS N. Powell 28' pullup 3PT,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,28.74,,,,,,,,,
194,PT10M06.00S,2026-03-20T00:42:45.4Z,2,REGULAR,rebound,offensive,[],1630696,,,1610612748,46,34,2026-03-20T00:42:46Z,1840000,False,,,0,,D. Smith REBOUND (Off:1 Def:0),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,193.0,1.0,0.0,1.0,,
195,PT09M58.00S,2026-03-20T00:42:52.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642276,10.988830486202366,43.13725490196079,1610612748,48,34,2026-03-20T00:42:56Z,1850000,False,34.0,51.0,1,left,K. Ware 6' turnaround Hook (8 PTS) (D. Smith 3 AST),"[1642276, 1630696]",1610612748.0,MIA,turnaround,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,,,,6.13,D. Smith,1630696.0,3.0,,,,,,
197,PT09M33.00S,2026-03-20T00:43:17.4Z,2,REGULAR,3pt,Jump Shot,[],1631222,71.69842312746385,79.41176470588235,1610612747,48,37,2026-03-20T00:43:22Z,1870000,False,147.0,214.0,1,right,J. LaRavia 25' 3PT  (3 PTS) (L. James 3 AST),"[1631222, 2544]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,25.93,L. James,2544.0,3.0,,,,,,
199,PT09M27.00S,2026-03-20T00:43:29.0Z,2,REGULAR,foul,personal,[],1631222,,,1610612748,48,37,2026-03-20T00:43:42Z,1890000,False,,,0,,J. LaRavia personal FOUL (1 PF),"[1631222, 1628389]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,2002.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
201,PT09M14.00S,2026-03-20T00:43:53.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.521024967148489,53.18627450980392,1610612748,50,37,2026-03-20T00:44:01Z,1910000,False,-16.0,9.0,1,left,N. Powell driving reverse Layup (6 PTS),[1626181],1610612748.0,MIA,driving reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,1.82,,,,,,,,,
202,PT08M52.00S,2026-03-20T00:44:18.1Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612747,50,37,2026-03-20T00:44:28Z,1920000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Smart 2 FT),"[1628389, 203935]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,200834.0,1.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
204,PT08M52.00S,2026-03-20T00:44:46.0Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612747,50,38,2026-03-20T00:45:07Z,1940000,False,,,0,,M. Smart Free Throw 1 of 2 (3 PTS),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
205,PT08M52.00S,2026-03-20T00:44:46.0Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612747,50,38,2026-03-20T00:45:07Z,1950000,False,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
206,PT08M48.00S,2026-03-20T00:44:50.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,50,38,2026-03-20T00:45:07Z,1960000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,205.0,1.0,1.0,0.0,,
207,PT08M36.00S,2026-03-20T00:45:18.3Z,2,REGULAR,3pt,Jump Shot,[],1642857,31.35676741130092,28.921568627450984,1610612748,50,38,2026-03-20T00:45:24Z,1970000,False,105.0,242.0,1,left,MISS K. Jakučionis 26' step back 3PT,[1642857],1610612748.0,MIA,step back,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.42,,,,,,,,,
208,PT08M33.00S,2026-03-20T00:45:21.3Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,50,38,2026-03-20T00:45:24Z,1980000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,207.0,1.0,1.0,0.0,,
209,PT08M25.00S,2026-03-20T00:45:33.2Z,2,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,50,38,2026-03-20T00:53:33Z,1990000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (2 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Mid-Range,8-16 Left,2002.0,,,,,,,2.0,,,,,,,,,,,,
210,PT08M13.00S,2026-03-20T00:45:51.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,29.25427069645204,73.52941176470588,1610612748,50,38,2026-03-20T00:46:37Z,2000000,False,-118.0,222.0,1,left,MISS N. Powell 25' pullup 3PT,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.17,,,,,,,,,
211,PT08M11.00S,2026-03-20T00:45:53.5Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612747,50,38,2026-03-20T00:46:37Z,2010000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,210.0,2.0,1.0,1.0,,
212,PT08M06.00S,2026-03-20T00:46:03.3Z,2,REGULAR,foul,personal,[],1642857,,,1610612747,50,38,2026-03-20T00:46:46Z,2020000,False,,,0,,K. Jakučionis personal FOUL (1 PF),"[1642857, 203935]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Restricted Area,0-8 Center,2002.0,1.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
214,PT08M06.00S,2026-03-20T00:46:20.3Z,2,REGULAR,substitution,out,[],1642276,,,1610612747,50,38,2026-03-20T00:46:28Z,2040000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M06.00S,2026-03-20T00:46:20.3Z,2,REGULAR,substitution,in,[],1641796,,,1610612747,50,38,2026-03-20T00:46:28Z,2050000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M54.00S,2026-03-20T00:47:01.1Z,2,REGULAR,2pt,Jump Shot,[],2544,87.59855453350855,68.38235294117648,1610612747,50,40,2026-03-20T00:47:05Z,2070000,False,92.0,64.0,1,right,L. James 11' turnaround fadeaway Jump Shot (9 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,Made,9.0,,,,11.2,,,,,,,,,
218,PT07M42.00S,2026-03-20T00:47:16.0Z,2,REGULAR,foul,personal,['2freethrow'],1631222,,,1610612748,50,40,2026-03-20T00:47:24Z,2080000,False,,,0,,J. LaRavia shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1631222, 1628389]",1610612747.0,LAL,shooting,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,2002.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
220,PT07M42.00S,2026-03-20T00:47:49.8Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,50,40,2026-03-20T00:47:49Z,2100000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
221,PT07M42.00S,2026-03-20T00:47:49.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,50,40,2026-03-20T00:47:49Z,2110000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,,,,,
222,PT07M42.00S,2026-03-20T00:47:51.0Z,2,REGULAR,substitution,out,[],1630696,,,1610612748,50,40,2026-03-20T00:47:59Z,2120000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M42.00S,2026-03-20T00:47:51.0Z,2,REGULAR,substitution,out,[],203935,,,1610612748,50,40,2026-03-20T00:47:59Z,2130000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M42.00S,2026-03-20T00:47:51.0Z,2,REGULAR,substitution,in,[],1630558,,,1610612748,50,40,2026-03-20T00:47:59Z,2140000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M42.00S,2026-03-20T00:47:51.0Z,2,REGULAR,substitution,in,[],1629060,,,1610612748,50,40,2026-03-20T00:47:59Z,2150000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M42.00S,2026-03-20T00:48:14.8Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,51,40,2026-03-20T00:48:14Z,2160000,False,,,0,,B. Adebayo Free Throw 2 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
227,PT07M22.00S,2026-03-20T00:48:43.7Z,2,REGULAR,foul,personal,['3freethrow'],1642857,,,1610612747,51,40,2026-03-20T00:48:53Z,2170000,False,,,0,,K. Jakučionis shooting personal FOUL (2 PF) (Reaves 3 FT),"[1642857, 1630559]",1610612748.0,MIA,shooting,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,200834.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
229,PT07M22.00S,2026-03-20T00:49:10.8Z,2,REGULAR,freethrow,1 of 3,[],1630559,,,1610612747,51,40,2026-03-20T00:49:10Z,2190000,False,,,0,,MISS A. Reaves Free Throw 1 of 3,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
230,PT07M22.00S,2026-03-20T00:49:10.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,51,40,2026-03-20T00:49:10Z,2200000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,,,,,
231,PT07M22.00S,2026-03-20T00:49:28.6Z,2,REGULAR,freethrow,2 of 3,[],1630559,,,1610612747,51,41,2026-03-20T00:49:28Z,2210000,False,,,0,,A. Reaves Free Throw 2 of 3 (3 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
232,PT07M22.00S,2026-03-20T00:49:29.2Z,2,REGULAR,substitution,out,[],1642857,,,1610612747,51,41,2026-03-20T00:49:33Z,2220000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M22.00S,2026-03-20T00:49:29.2Z,2,REGULAR,substitution,in,[],1629639,,,1610612747,51,41,2026-03-20T00:49:33Z,2230000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M22.00S,2026-03-20T00:49:50.9Z,2,REGULAR,freethrow,3 of 3,[],1630559,,,1610612747,51,42,2026-03-20T00:49:50Z,2240000,False,,,0,,A. Reaves Free Throw 3 of 3 (4 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
235,PT07M05.00S,2026-03-20T00:50:08.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,12.565703022339028,45.09803921568628,1610612748,51,42,2026-03-20T00:50:15Z,2250000,False,25.0,66.0,1,left,MISS P. Larsson 7' fadeaway Shot,[1641796],1610612748.0,MIA,fadeaway,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.0,,,,,,,,,
236,PT07M02.00S,2026-03-20T00:50:11.6Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612747,51,42,2026-03-20T00:59:55Z,2260000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:2),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,235.0,3.0,2.0,1.0,,
237,PT06M57.00S,2026-03-20T00:50:17.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,90.88370565045992,50.98039215686274,1610612747,51,42,2026-03-20T00:59:29Z,2270000,False,5.0,33.0,1,right,MISS D. Ayton turnaround Hook,[1629028],1610612747.0,LAL,turnaround,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.36,,,,,,,,,
238,PT06M53.00S,2026-03-20T00:50:21.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,51,42,2026-03-20T00:50:25Z,2280000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,237.0,2.0,2.0,0.0,,
239,PT06M46.00S,2026-03-20T00:50:27.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,10.068988173455978,57.107843137254896,1610612748,53,42,2026-03-20T00:50:34Z,2290000,False,-36.0,42.0,1,left,D. Mitchell step back Jump Shot (9 PTS),[1630558],1610612748.0,MIA,step back,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,9.0,,,,5.51,,,,,,,,,
240,PT06M20.00S,2026-03-20T00:50:53.2Z,2,REGULAR,3pt,Jump Shot,[],1630559,67.23061760840999,48.28431372549019,1610612747,53,42,2026-03-20T00:51:01Z,2300000,False,-9.0,256.0,1,right,MISS A. Reaves 25' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.56,,,,,,,,,
241,PT06M14.00S,2026-03-20T00:50:59.0Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,53,42,2026-03-20T00:50:59Z,2310000,False,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,240.0,5.0,5.0,0.0,,
242,PT06M07.00S,2026-03-20T00:51:07.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,13.354139290407357,47.794117647058826,1610612748,53,42,2026-03-20T00:51:11Z,2320000,False,11.0,73.0,1,left,MISS T. Herro 7' pullup Shot - blocked,"[1629639, 1631222]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.38,,,,,,,,LaRavia,1631222.0
243,PT06M07.00S,2026-03-20T00:51:07.1Z,2,REGULAR,block,,[],1631222,,,1610612748,53,42,2026-03-20T00:51:09Z,2330000,False,,,0,,J. LaRavia BLOCK (1 BLK),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT06M03.00S,2026-03-20T00:51:11.1Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612747,53,42,2026-03-20T01:02:02Z,2340000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:3),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,242.0,4.0,3.0,1.0,,
330,PT06M02.00S,2026-03-20T00:51:22.7Z,2,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,53,42,2026-03-20T01:08:11Z,2375000,False,,,0,,A. Reaves lost ball out-of-bounds TURNOVER (2 TO),[1630559],1610612747.0,LAL,lost ball,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,2002.0,,,,,,,2.0,,,,,,,,,,,,
249,PT06M01.00S,2026-03-20T00:51:34.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,53,42,2026-03-20T00:51:57Z,2390000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M01.00S,2026-03-20T00:52:47.8Z,2,REGULAR,substitution,out,[],1629028,,,1610612748,53,42,2026-03-20T00:54:05Z,2400000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M01.00S,2026-03-20T00:52:47.8Z,2,REGULAR,substitution,out,[],1631222,,,1610612748,53,42,2026-03-20T00:54:05Z,2410000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M01.00S,2026-03-20T00:52:47.8Z,2,REGULAR,substitution,in,[],1629637,,,1610612748,53,42,2026-03-20T00:54:05Z,2420000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M01.00S,2026-03-20T00:52:47.8Z,2,REGULAR,substitution,in,[],1629029,,,1610612748,53,42,2026-03-20T00:54:05Z,2430000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M44.00S,2026-03-20T00:54:32.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,34.773324572930356,44.11764705882353,1610612748,53,42,2026-03-20T01:07:42Z,2440000,False,29.0,274.0,1,left,MISS T. Herro 27' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,27.6,,,,,,,,,
255,PT05M40.00S,2026-03-20T00:54:36.9Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,53,42,2026-03-20T00:54:39Z,2450000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,254.0,3.0,2.0,1.0,,
256,PT05M38.00S,2026-03-20T00:54:38.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance', 'fromturnover']",1628389,6.258212877792378,47.549019607843135,1610612748,55,42,2026-03-20T01:07:42Z,2460000,False,12.0,6.0,1,left,B. Adebayo putback DUNK (12 PTS),[1628389],1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,1.38,,,,,,,,,
257,PT05M11.00S,2026-03-20T00:55:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,88.78120893561103,59.31372549019608,1610612747,55,42,2026-03-20T00:55:10Z,2470000,False,47.0,53.0,1,right,MISS A. Reaves 7' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.06,,,,,,,,,
258,PT05M07.00S,2026-03-20T00:55:09.4Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612747,55,42,2026-03-20T00:55:09Z,2480000,False,,,0,,J. Hayes REBOUND (Off:2 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,257.0,3.0,1.0,2.0,,
259,PT05M07.00S,2026-03-20T00:55:09.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629637,94.40999984741211,50.0,1610612747,55,42,2026-03-20T00:55:14Z,2490000,False,0.0,0.0,1,right,MISS J. Hayes tip Layup,[1629637],1610612747.0,LAL,tip,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.0,,,,,,,,,
260,PT05M07.00S,2026-03-20T00:55:09.4Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612747,55,42,2026-03-20T00:55:14Z,2500000,False,,,0,,J. Hayes REBOUND (Off:3 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,259.0,4.0,1.0,3.0,,
