actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT05M46.00S,2026-01-03T22:23:26.3Z,1,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612748,7,16,2026-01-03T22:23:34Z,820000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Jović 2 FT),"[1628978, 1631107]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Jović,1631107.0
84,PT05M46.00S,2026-01-03T22:23:54.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631107,,,1610612748,8,16,2026-01-03T22:24:17Z,840000,False,,,0,,N. Jović Free Throw 1 of 2 (1 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
85,PT05M46.00S,2026-01-03T22:23:54.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631107,,,1610612748,9,16,2026-01-03T22:24:17Z,850000,False,,,0,,N. Jović Free Throw 2 of 2 (2 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
86,PT05M26.00S,2026-01-03T22:24:29.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,29.77989487516426,31.127450980392158,1610612750,9,19,2026-01-03T22:24:34Z,860000,False,94.0,227.0,1,left,A. Edwards 24' 3PT  (11 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.62,Made,,,,,11.0,,,,,,,,,,,,,
87,PT05M11.00S,2026-01-03T22:24:43.2Z,1,REGULAR,3pt,Jump Shot,[],1631107,67.36202365308804,60.049019607843135,1610612748,12,19,2026-01-03T22:24:48Z,870000,False,50.0,254.0,1,right,N. Jović 25' 3PT  (5 PTS) (D. Mitchell 1 AST),"[1631107, 1630558]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,25.92,Made,,,,,5.0,,,,,,D. Mitchell,1630558.0,1.0,,,,,
89,PT04M52.00S,2026-01-03T22:25:07.5Z,1,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612750,12,19,2026-01-03T22:25:22Z,890000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Edwards 2 FT),"[1631170, 1630162]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Edwards,1630162.0
91,PT04M52.00S,2026-01-03T22:25:28.4Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,12,20,2026-01-03T22:25:28Z,910000,False,,,0,,A. Edwards Free Throw 1 of 2 (12 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
92,PT04M52.00S,2026-01-03T22:25:29.7Z,1,REGULAR,substitution,out,[],1628978,,,1610612750,12,20,2026-01-03T22:25:35Z,920000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M52.00S,2026-01-03T22:25:29.7Z,1,REGULAR,substitution,out,[],203944,,,1610612750,12,20,2026-01-03T22:25:35Z,930000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M52.00S,2026-01-03T22:25:29.7Z,1,REGULAR,substitution,in,[],201144,,,1610612750,12,20,2026-01-03T22:25:35Z,940000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M52.00S,2026-01-03T22:25:29.7Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,12,20,2026-01-03T22:25:35Z,950000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M52.00S,2026-01-03T22:25:45.5Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,12,21,2026-01-03T22:25:45Z,960000,False,,,0,,A. Edwards Free Throw 2 of 2 (13 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
97,PT04M43.00S,2026-01-03T22:25:57.5Z,1,REGULAR,turnover,out-of-bounds,[],1631107,,,1610612748,12,21,2026-01-03T22:26:09Z,970000,False,,,0,,N. Jović lost ball out-of-bounds TURNOVER (1 TO),[1631107],1610612748.0,MIA,lost ball,,,Jović,N. Jović,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,2003.0,,,,
98,PT04M28.00S,2026-01-03T22:26:20.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,7.440867279894875,3.6764705882352944,1610612750,12,21,2026-01-03T22:26:27Z,980000,False,232.0,17.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
99,PT04M23.00S,2026-01-03T22:26:25.8Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,12,21,2026-01-03T22:26:27Z,990000,False,,,0,,K. Ware REBOUND (Off:1 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,,,98.0,3.0,2.0,1.0,,,,,,,,,,,,,,
100,PT04M12.00S,2026-01-03T22:26:37.4Z,1,REGULAR,turnover,bad pass,[],1642857,,,1610612748,12,21,2026-01-03T22:26:45Z,1000000,False,,,0,,K. Jakučionis bad pass TURNOVER (1 TO),"[1642857, 203497]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Gobert,203497.0,,,,,,,,,,
101,PT04M12.00S,2026-01-03T22:26:37.4Z,1,REGULAR,steal,,[],203497,,,1610612750,12,21,2026-01-03T22:26:42Z,1010000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
102,PT03M55.00S,2026-01-03T22:26:54.1Z,1,REGULAR,turnover,lost ball,[],1629675,,,1610612750,12,21,2026-01-03T22:27:00Z,1020000,False,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 1631170]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Jaquez Jr.,1631170.0,,,,,,,,,,
103,PT03M55.00S,2026-01-03T22:26:54.1Z,1,REGULAR,steal,,[],1631170,,,1610612748,12,21,2026-01-03T22:28:23Z,1030000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
104,PT03M50.00S,2026-01-03T22:26:58.4Z,1,REGULAR,turnover,lost ball,[],1631170,,,1610612748,12,21,2026-01-03T22:27:05Z,1040000,False,,,0,,J. Jaquez Jr. lost ball TURNOVER (1 TO),"[1631170, 201144]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Conley,201144.0,,,,,,,,,,
105,PT03M50.00S,2026-01-03T22:26:58.4Z,1,REGULAR,steal,,[],201144,,,1610612750,12,21,2026-01-03T22:27:00Z,1050000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M47.00S,2026-01-03T22:27:01.9Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612750,12,21,2026-01-03T22:27:07Z,1070000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1631107]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,Jović,1631107.0,,,,,,,,,,
108,PT03M47.00S,2026-01-03T22:27:01.9Z,1,REGULAR,steal,,[],1631107,,,1610612748,12,21,2026-01-03T22:27:05Z,1080000,False,,,0,,N. Jović STEAL (1 STL),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
109,PT03M42.00S,2026-01-03T22:27:06.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,71.04139290407359,23.03921568627451,1610612748,15,21,2026-01-03T22:27:16Z,1090000,False,-135.0,220.0,1,right,D. Mitchell 25' 3PT  (5 PTS) (N. Jović 1 AST),"[1630558, 1631107]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.78,Made,,,,,5.0,,,,,,N. Jović,1631107.0,1.0,,,,,
111,PT03M35.00S,2026-01-03T22:27:17.9Z,1,REGULAR,foul,personal,[],1642276,,,1610612750,15,21,2026-01-03T22:29:10Z,1110000,False,,,0,,K. Ware personal FOUL (2 PF),"[1642276, 203497]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Gobert,203497.0
113,PT03M35.00S,2026-01-03T22:27:30.5Z,1,REGULAR,substitution,out,[],1630558,,,1610612750,15,21,2026-01-03T22:27:37Z,1130000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M35.00S,2026-01-03T22:27:30.5Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,15,21,2026-01-03T22:27:37Z,1140000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M35.00S,2026-01-03T22:27:30.5Z,1,REGULAR,substitution,in,[],1630696,,,1610612750,15,21,2026-01-03T22:27:37Z,1150000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M35.00S,2026-01-03T22:27:30.5Z,1,REGULAR,substitution,in,[],1641740,,,1610612750,15,21,2026-01-03T22:27:37Z,1160000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M35.00S,2026-01-03T22:27:50.9Z,1,REGULAR,substitution,out,[],1642276,,,1610612750,15,21,2026-01-03T22:27:53Z,1170000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M35.00S,2026-01-03T22:27:50.9Z,1,REGULAR,substitution,in,[],1628389,,,1610612750,15,21,2026-01-03T22:27:53Z,1180000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M31.00S,2026-01-03T22:28:03.6Z,1,REGULAR,3pt,Jump Shot,[],1629675,21.23850197109067,89.95098039215686,1610612750,15,24,2026-01-03T22:28:11Z,1190000,False,-200.0,147.0,1,left,N. Reid 24' 3PT  (3 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,24.81,Made,,,,,3.0,,,,,,A. Edwards,1630162.0,1.0,,,,,
121,PT03M13.00S,2026-01-03T22:28:23.1Z,1,REGULAR,foul,personal,['2freethrow'],201144,,,1610612748,15,24,2026-01-03T22:28:34Z,1210000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Smith 2 FT),"[201144, 1630696]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Smith,1630696.0
123,PT03M13.00S,2026-01-03T22:28:54.5Z,1,REGULAR,freethrow,1 of 2,[],1630696,,,1610612748,16,24,2026-01-03T22:28:54Z,1230000,False,,,0,,D. Smith Free Throw 1 of 2 (1 PTS),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
124,PT03M13.00S,2026-01-03T22:28:57.1Z,1,REGULAR,substitution,out,[],1642857,,,1610612748,16,24,2026-01-03T22:29:03Z,1240000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M13.00S,2026-01-03T22:28:57.1Z,1,REGULAR,substitution,in,[],203952,,,1610612748,16,24,2026-01-03T22:29:03Z,1250000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M13.00S,2026-01-03T22:29:14.2Z,1,REGULAR,freethrow,2 of 2,[],1630696,,,1610612748,17,24,2026-01-03T22:29:14Z,1260000,False,,,0,,D. Smith Free Throw 2 of 2 (2 PTS),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
127,PT02M55.00S,2026-01-03T22:29:30.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,10.726018396846255,55.63725490196079,1610612750,17,24,2026-01-03T22:29:37Z,1270000,False,-28.0,48.0,1,left,MISS N. Reid turnaround Hook,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
128,PT02M54.00S,2026-01-03T22:29:31.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,17,24,2026-01-03T22:29:37Z,1280000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,127.0,,,,,,,,,,,,,,,,,
130,PT02M54.00S,2026-01-03T22:29:40.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,17,24,2026-01-03T22:29:40Z,1300000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M36.00S,2026-01-03T22:32:58.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,86.15308804204993,36.27450980392157,1610612748,17,24,2026-01-03T22:33:04Z,1310000,False,-69.0,78.0,1,right,MISS B. Adebayo 10' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,10.36,Missed,,,,,,,,,,,,,,,,,,
132,PT02M33.00S,2026-01-03T22:33:01.8Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,17,24,2026-01-03T22:33:04Z,1320000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Left,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT02M13.00S,2026-01-03T22:33:22.0Z,1,REGULAR,3pt,Jump Shot,[],201144,31.225361366622867,63.48039215686274,1610612750,17,24,2026-01-03T22:33:29Z,1330000,False,-67.0,241.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,25.02,Missed,,,,,,,,,,,,,,,,,,
134,PT02M11.00S,2026-01-03T22:33:24.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,17,24,2026-01-03T22:33:29Z,1340000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,133.0,,,,,,,,,,,,,,,,,
136,PT01M55.00S,2026-01-03T22:33:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,87.07293035479631,50.49019607843137,1610612748,19,24,2026-01-03T22:33:52Z,1360000,False,2.0,69.0,1,right,B. Adebayo 6' fadeaway Jump Shot (5 PTS) (N. Jović 2 AST),"[1628389, 1631107]",1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,,,,,5.0,,,,,,N. Jović,1631107.0,2.0,,,,,
137,PT01M31.00S,2026-01-03T22:34:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641740,4.5499342969776615,48.03921568627451,1610612750,19,26,2026-01-03T22:34:15Z,1370000,False,10.0,-10.0,1,left,J. Clark driving Layup (2 PTS) (M. Conley 1 AST),"[1641740, 201144]",1610612750.0,MIN,driving,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,2.0,,,,,,M. Conley,201144.0,1.0,,,,,
139,PT01M24.00S,2026-01-03T22:34:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,93.51182654402102,50.98039215686274,1610612748,21,26,2026-01-03T22:34:41Z,1390000,False,5.0,8.0,1,right,J. Jaquez Jr. driving finger roll Layup (2 PTS),[1631170],1610612748.0,MIA,driving finger roll,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,2.0,,,,,,,,,,,,,
140,PT01M13.00S,2026-01-03T22:34:28.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,28.728646517739815,15.931372549019606,1610612750,21,26,2026-01-03T22:35:09Z,1400000,False,170.0,218.0,1,left,MISS A. Edwards 27' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,27.62,Missed,,,,,,,,,,,,,,,,,,
141,PT01M10.00S,2026-01-03T22:34:31.5Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,21,26,2026-01-03T22:34:33Z,1410000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,
142,PT00M58.80S,2026-01-03T22:34:44.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,90.3580814717477,57.107843137254896,1610612748,23,26,2026-01-03T22:34:53Z,1420000,False,36.0,38.0,1,right,J. Jaquez Jr. turnaround bank Hook (4 PTS),[1631170],1610612748.0,MIA,turnaround bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,4.0,,,,,,,,,,,,,
143,PT00M42.90S,2026-01-03T22:35:02.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641740,6.521024967148489,57.35294117647059,1610612750,23,26,2026-01-03T22:35:37Z,1430000,False,-37.0,9.0,1,left,MISS J. Clark driving floating Shot,[1641740],1610612750.0,MIN,driving floating,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
144,PT00M41.10S,2026-01-03T22:35:04.1Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,23,26,2026-01-03T22:35:37Z,1440000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,
146,PT00M37.10S,2026-01-03T22:35:13.2Z,1,REGULAR,foul,personal,['2freethrow'],201144,,,1610612748,23,26,2026-01-03T22:35:21Z,1460000,False,,,0,,M. Conley shooting personal FOUL (2 PF) (Jović 2 FT),"[201144, 1631107]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Jović,1631107.0
148,PT00M37.10S,2026-01-03T22:35:45.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631107,,,1610612748,24,26,2026-01-03T22:35:45Z,1480000,False,,,0,,N. Jović Free Throw 1 of 2 (6 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
149,PT00M37.10S,2026-01-03T22:35:48.4Z,1,REGULAR,substitution,out,[],203497,,,1610612748,24,26,2026-01-03T22:35:51Z,1490000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M37.10S,2026-01-03T22:35:48.4Z,1,REGULAR,substitution,in,[],203944,,,1610612748,24,26,2026-01-03T22:35:51Z,1500000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M37.10S,2026-01-03T22:36:04.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631107,,,1610612748,25,26,2026-01-03T22:36:04Z,1510000,False,,,0,,N. Jović Free Throw 2 of 2 (7 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
152,PT00M27.10S,2026-01-03T22:36:20.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612750,25,26,2026-01-03T22:36:32Z,1520000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Edwards 2 FT),"[203952, 1630162]",1610612748.0,MIA,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Edwards,1630162.0
154,PT00M27.10S,2026-01-03T22:36:43.8Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,25,27,2026-01-03T22:37:07Z,1540000,False,,,0,,A. Edwards Free Throw 1 of 2 (14 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
155,PT00M27.10S,2026-01-03T22:36:45.8Z,1,REGULAR,substitution,out,[],1629675,,,1610612750,25,27,2026-01-03T22:36:50Z,1550000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M27.10S,2026-01-03T22:36:45.8Z,1,REGULAR,substitution,in,[],203497,,,1610612750,25,27,2026-01-03T22:36:50Z,1560000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M27.10S,2026-01-03T22:36:43.8Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,25,27,2026-01-03T22:37:07Z,1570000,False,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT00M24.30S,2026-01-03T22:36:46.6Z,1,REGULAR,rebound,offensive,[],203944,,,1610612750,25,27,2026-01-03T22:43:05Z,1580000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,157.0,2.0,1.0,1.0,,,,,,,,,,,,,,
159,PT00M21.50S,2026-01-03T22:37:12.2Z,1,REGULAR,turnover,backcourt,[],203944,,,1610612750,25,27,2026-01-03T22:37:22Z,1590000,False,,,0,,J. Randle backcourt TURNOVER (1 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,2003.0,,,,
160,PT00M03.10S,2026-01-03T22:37:45.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630696,93.77463863337714,50.73529411764706,1610612748,25,27,2026-01-03T22:37:49Z,1600000,False,4.0,6.0,1,right,MISS D. Smith driving Layup,[1630696],1610612748.0,MIA,driving,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,0.7,Missed,,,,,,,,,,,,,,,,,,
161,PT00M01.50S,2026-01-03T22:37:47.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,25,27,2026-01-03T22:37:47Z,1610000,False,,,0,,R. Gobert REBOUND (Off:3 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,160.0,6.0,3.0,3.0,,,,,,,,,,,,,,
162,PT00M00.30S,2026-01-03T22:37:51.5Z,1,REGULAR,turnover,double dribble,[],1630162,,,1610612750,25,27,2026-01-03T22:38:00Z,1620000,False,,,0,,A. Edwards double dribble TURNOVER (1 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,2003.0,,,,
186,PT00M00.30S,2026-01-03T22:38:02.2Z,1,REGULAR,heave,,['fromturnover'],0,,,1610612748,25,27,2026-01-03T22:50:38Z,1625000,False,,,0,,MIA Heave,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,60.68,,,,,,,,,,,,,,,,,,,
187,PT00M00.20S,2026-01-03T22:38:02.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,25,27,2026-01-03T22:49:51Z,1627500,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,186.0,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2026-01-03T22:38:12.9Z,1,REGULAR,period,end,[],0,,,1610612748,25,27,2026-01-03T22:38:12Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-01-03T22:38:25.4Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612748,25,27,2026-01-03T22:40:51Z,1640000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-01-03T22:38:25.4Z,2,REGULAR,substitution,out,['startperiod'],203497,,,1610612748,25,27,2026-01-03T22:40:51Z,1660000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-01-03T22:38:25.4Z,2,REGULAR,substitution,in,['startperiod'],1630183,,,1610612748,25,27,2026-01-03T22:40:51Z,1670000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
