actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
174,PT00M46.00S,2025-11-25T01:07:07.9Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,20,16,2025-11-25T01:55:27Z,1720000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Left Corner 3,24+ Left,,,173.0,3.0,2.0,1.0,,,,,,,,,,,,,,
175,PT00M31.40S,2025-11-25T01:07:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,94.30026281208936,52.20588235294118,1610612742,20,16,2025-11-25T02:37:34Z,1730000,False,11.0,1.0,1,right,MISS D. Russell driving reverse Layup,[1626156],1610612742.0,DAL,driving reverse,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
176,PT00M28.00S,2025-11-25T01:07:26.3Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612748,20,16,2025-11-25T01:07:33Z,1740000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT00M22.40S,2025-11-25T01:07:31.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630696,11.383048620236531,49.754901960784316,1610612748,20,16,2025-11-25T02:38:16Z,1750000,False,1.0,55.0,1,left,MISS D. Smith driving Hook,[1630696],1610612748.0,MIA,driving,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,,,,,,,,,,
178,PT00M16.70S,2025-11-25T01:07:37.3Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,20,16,2025-11-25T01:07:37Z,1760000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,177.0,1.0,0.0,1.0,,,,,,,,,,,,,,
179,PT00M16.70S,2025-11-25T01:07:37.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,5.590000152587891,50.0,1610612748,20,16,2025-11-25T01:07:37Z,1770000,False,0.0,0.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
180,PT00M16.20S,2025-11-25T01:07:37.8Z,1,REGULAR,rebound,offensive,[],1630696,,,1610612748,20,16,2025-11-25T01:07:37Z,1780000,False,,,0,,D. Smith REBOUND (Off:1 Def:0),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,8-16 Left,,,179.0,1.0,0.0,1.0,,,,,,,,,,,,,,
181,PT00M14.70S,2025-11-25T01:07:39.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630696,10.85742444152431,49.754901960784316,1610612748,20,16,2025-11-25T01:07:46Z,1790000,False,1.0,50.0,1,left,MISS D. Smith driving floating Shot,[1630696],1610612748.0,MIA,driving floating,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
182,PT00M12.60S,2025-11-25T01:07:41.4Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,20,16,2025-11-25T01:07:41Z,1800000,False,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,181.0,4.0,3.0,1.0,,,,,,,,,,,,,,
183,PT00M00.30S,2025-11-25T01:07:54.3Z,1,REGULAR,3pt,Jump Shot,[],1629023,92.59198423127464,3.1862745098039214,1610612742,20,19,2025-11-25T01:08:07Z,1810000,False,-234.0,17.0,1,right,P. Washington 3PT  (5 PTS) (D. Russell 1 AST),"[1629023, 1626156]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,23.47,Made,,,,,,,,,,,,,,,5.0,D. Russell,1626156.0,1.0
185,PT00M00.00S,2025-11-25T01:08:20.0Z,1,REGULAR,period,end,[],0,,,1610612748,20,19,2025-11-25T01:08:20Z,1830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2025-11-25T01:09:54.6Z,2,REGULAR,substitution,out,['startperiod'],1626156,,,1610612748,20,19,2025-11-25T01:10:53Z,1840000,False,,,0,,SUB out: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-11-25T01:09:54.6Z,2,REGULAR,substitution,out,['startperiod'],1630230,,,1610612748,20,19,2025-11-25T01:10:53Z,1850000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2025-11-25T01:09:54.6Z,2,REGULAR,substitution,in,['startperiod'],1630702,,,1610612748,20,19,2025-11-25T01:10:53Z,1860000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-11-25T01:09:54.6Z,2,REGULAR,substitution,in,['startperiod'],1630314,,,1610612748,20,19,2025-11-25T01:10:53Z,1870000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-11-25T01:10:53.5Z,2,REGULAR,period,start,[],0,,,1610612742,20,19,2025-11-25T01:10:54Z,1880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT11M46.00S,2025-11-25T01:11:07.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.64323258869908,49.50980392156863,1610612742,20,21,2025-11-25T01:11:38Z,1890000,False,-2.0,7.0,1,right,D. Gafford DUNK (4 PTS) (B. Williams 1 AST),"[1629655, 1630314]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,,,,,,4.0,B. Williams,1630314.0,1.0
193,PT11M46.00S,2025-11-25T01:11:13.5Z,2,REGULAR,foul,personal,['1freethrow'],1630696,,,1610612742,20,21,2025-11-25T01:11:29Z,1900000,False,,,0,,D. Smith shooting personal FOUL (1 PF) (Gafford 1 FT),"[1630696, 1629655]",1610612748.0,MIA,shooting,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,,,,,1.0,0.0,Gafford,1629655.0,,,,
196,PT11M46.00S,2025-11-25T01:11:39.0Z,2,REGULAR,freethrow,1 of 1,[],1629655,,,1610612742,20,22,2025-11-25T01:11:39Z,1920000,False,,,0,,D. Gafford Free Throw 1 of 1 (5 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
197,PT11M25.00S,2025-11-25T01:12:01.4Z,2,REGULAR,turnover,bad pass,[],1631170,,,1610612748,20,22,2025-11-25T01:12:05Z,1930000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (1 TO),"[1631170, 202691]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,Thompson,202691.0,,,,,,,,
198,PT11M25.00S,2025-11-25T01:12:01.4Z,2,REGULAR,steal,,[],202691,,,1610612742,20,22,2025-11-25T01:12:03Z,1940000,False,,,0,,K. Thompson STEAL (2 STL),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
199,PT11M22.00S,2025-11-25T01:12:04.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630314,94.1688567674113,50.98039215686274,1610612742,20,24,2025-11-25T01:12:11Z,1950000,False,5.0,2.0,1,right,B. Williams running Layup (7 PTS) (J. Hardy 1 AST),"[1630314, 1630702]",1610612742.0,DAL,running,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,,,,,,7.0,J. Hardy,1630702.0,1.0
200,PT11M08.00S,2025-11-25T01:12:18.9Z,2,REGULAR,3pt,Jump Shot,[],1631323,16.507884362680684,4.166666666666666,1610612748,20,24,2025-11-25T01:12:39Z,1960000,False,229.0,103.0,1,left,MISS S. Fontecchio 25' pullup 3PT,[1631323],1610612748.0,MIA,pullup,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
201,PT11M03.00S,2025-11-25T01:12:23.9Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,20,24,2025-11-25T01:12:24Z,1970000,False,,,0,,D. Gafford REBOUND (Off:1 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,200.0,5.0,4.0,1.0,,,,,,,,,,,,,,
203,PT10M59.00S,2025-11-25T01:12:29.7Z,2,REGULAR,foul,offensive,[],1629655,,,1610612742,20,24,2025-11-25T01:12:49Z,1990000,False,,,0,,D. Gafford offensive FOUL (2 PF),"[1629655, 1630696]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Center,,,,,,,202026.0,,,,,,2.0,0.0,Smith,1630696.0,,,,
205,PT10M59.00S,2025-11-25T01:12:29.7Z,2,REGULAR,turnover,offensive foul,[],1629655,,,1610612742,20,24,2025-11-25T01:12:49Z,2010000,False,,,0,,D. Gafford offensive foul TURNOVER (1 TO),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Center,,,,,,,202026.0,1.0,,,,,,,,,,,,
206,PT10M48.00S,2025-11-25T01:12:53.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631170,6.1268068331143235,49.754901960784316,1610612748,22,24,2025-11-25T01:12:57Z,2020000,False,1.0,5.0,1,left,J. Jaquez Jr. driving Layup (6 PTS),[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,,,,,,,,,6.0,,,
207,PT10M34.00S,2025-11-25T01:13:07.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,94.03745072273325,51.9607843137255,1610612742,22,26,2025-11-25T01:13:12Z,2030000,False,10.0,4.0,1,right,B. Williams driving finger roll Layup (9 PTS),[1630314],1610612742.0,DAL,driving finger roll,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,,,,,,,,9.0,,,
208,PT10M17.00S,2025-11-25T01:13:26.7Z,2,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612748,22,26,2025-11-25T01:13:55Z,2040000,False,,,0,,D. Gafford shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1629655, 1628389]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,,,,,,3.0,0.0,Adebayo,1628389.0,,,,
210,PT10M17.00S,2025-11-25T01:13:56.4Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,23,26,2025-11-25T01:13:56Z,2060000,False,,,0,,B. Adebayo Free Throw 1 of 2 (2 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
211,PT10M17.00S,2025-11-25T01:13:58.4Z,2,REGULAR,substitution,out,[],1629655,,,1610612748,23,26,2025-11-25T01:14:01Z,2070000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT10M17.00S,2025-11-25T01:13:58.4Z,2,REGULAR,substitution,in,[],1630619,,,1610612748,23,26,2025-11-25T01:14:01Z,2080000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT10M17.00S,2025-11-25T01:14:16.5Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,24,26,2025-11-25T01:14:16Z,2090000,False,,,0,,B. Adebayo Free Throw 2 of 2 (3 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
214,PT10M02.00S,2025-11-25T01:14:34.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,93.9060446780552,49.26470588235294,1610612742,24,28,2025-11-25T01:14:45Z,2100000,False,-4.0,5.0,1,right,P. Washington driving DUNK (7 PTS),[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,,,,,,7.0,,,
215,PT10M02.00S,2025-11-25T01:14:38.5Z,2,REGULAR,foul,personal,['1freethrow'],1642352,,,1610612742,24,28,2025-11-25T01:14:55Z,2110000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Washington 1 FT),"[1642352, 1629023]",1610612748.0,MIA,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,,,,1.0,0.0,Washington,1629023.0,,,,
217,PT10M02.00S,2025-11-25T01:15:03.6Z,2,REGULAR,freethrow,1 of 1,[],1629023,,,1610612742,24,29,2025-11-25T01:15:03Z,2130000,False,,,0,,P. Washington Free Throw 1 of 1 (8 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
218,PT09M55.00S,2025-11-25T01:15:14.1Z,2,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612748,24,29,2025-11-25T01:15:27Z,2140000,False,,,0,,J. Hardy shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1630702, 1628389]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Center,,,,,,,202026.0,,,,,,1.0,0.0,Adebayo,1628389.0,,,,
220,PT09M55.00S,2025-11-25T01:15:41.0Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,25,29,2025-11-25T01:16:13Z,2160000,False,,,0,,B. Adebayo Free Throw 1 of 2 (4 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
223,PT09M55.00S,2025-11-25T01:15:41.0Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,25,29,2025-11-25T01:16:13Z,2170000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
224,PT09M53.00S,2025-11-25T01:15:43.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,25,29,2025-11-25T01:16:13Z,2180000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,
226,PT09M42.00S,2025-11-25T01:16:20.0Z,2,REGULAR,3pt,Jump Shot,[],1630702,93.38042049934296,94.85294117647058,1610612742,25,29,2025-11-25T01:16:26Z,2200000,False,224.0,10.0,1,right,MISS J. Hardy 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,22.45,Missed,,,,,,,,,,,,,,,,,,
227,PT09M40.00S,2025-11-25T01:16:22.0Z,2,REGULAR,rebound,defensive,[],1630696,,,1610612748,25,29,2025-11-25T01:16:26Z,2210000,False,,,0,,D. Smith REBOUND (Off:1 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Right Corner 3,24+ Right,,,226.0,2.0,1.0,1.0,,,,,,,,,,,,,,
228,PT09M35.00S,2025-11-25T01:16:26.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,31.61957950065703,62.99019607843137,1610612748,25,29,2025-11-25T02:11:25Z,2220000,False,-65.0,245.0,1,left,MISS S. Fontecchio 25' running 3PT,[1631323],1610612748.0,MIA,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
229,PT09M32.00S,2025-11-25T01:16:29.7Z,2,REGULAR,rebound,defensive,[],1630702,,,1610612742,25,29,2025-11-25T01:16:34Z,2230000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,228.0,1.0,1.0,0.0,,,,,,,,,,,,,,
245,PT09M19.00S,2025-11-25T01:17:04.3Z,2,REGULAR,turnover,3-second-violation,[],1630619,,,1610612742,25,29,2025-11-25T01:20:27Z,2245000,False,,,0,,M. Cisse 3-second-violation TURNOVER (1 TO),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,1.0,,,,,,,,,,,,
231,PT09M11.00S,2025-11-25T01:17:17.5Z,2,REGULAR,foul,personal,['3freethrow'],1630619,,,1610612748,25,29,2025-11-25T01:17:33Z,2250000,False,,,0,,M. Cisse shooting personal FOUL (2 PF) (Fontecchio 3 FT),"[1630619, 1631323]",1610612742.0,DAL,shooting,,,Cisse,M. Cisse,,,,,Right Corner 3,24+ Right,,,,,,,203592.0,,,,,,2.0,0.0,Fontecchio,1631323.0,,,,
233,PT09M11.00S,2025-11-25T01:17:49.7Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],1631323,,,1610612748,26,29,2025-11-25T01:20:27Z,2270000,False,,,0,,S. Fontecchio Free Throw 1 of 3 (1 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
234,PT09M11.00S,2025-11-25T01:18:05.4Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],1631323,,,1610612748,27,29,2025-11-25T01:20:27Z,2280000,False,,,0,,S. Fontecchio Free Throw 2 of 3 (2 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
235,PT09M11.00S,2025-11-25T01:18:06.6Z,2,REGULAR,substitution,out,[],1630619,,,1610612748,27,29,2025-11-25T01:18:11Z,2290000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT09M11.00S,2025-11-25T01:18:06.6Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,27,29,2025-11-25T01:18:11Z,2300000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT09M11.00S,2025-11-25T01:18:26.2Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],1631323,,,1610612748,28,29,2025-11-25T01:20:27Z,2310000,False,,,0,,S. Fontecchio Free Throw 3 of 3 (3 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
238,PT08M56.00S,2025-11-25T01:18:42.7Z,2,REGULAR,3pt,Jump Shot,[],202691,81.68528252299606,93.38235294117648,1610612742,28,29,2025-11-25T01:18:48Z,2320000,False,217.0,120.0,1,right,MISS K. Thompson 24' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
239,PT08M52.00S,2025-11-25T01:18:46.7Z,2,REGULAR,rebound,offensive,[],1630702,,,1610612742,28,29,2025-11-25T02:13:33Z,2330000,False,,,0,,J. Hardy REBOUND (Off:1 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,238.0,2.0,1.0,1.0,,,,,,,,,,,,,,
240,PT08M47.00S,2025-11-25T01:18:51.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630702,82.21090670170827,25.49019607843137,1610612742,28,29,2025-11-25T01:18:57Z,2340000,False,-123.0,115.0,1,right,MISS J. Hardy 16' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Left Center,16.78,Missed,,,,,,,,,,,,,,,,,,
241,PT08M44.00S,2025-11-25T01:18:54.7Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,28,29,2025-11-25T01:18:57Z,2350000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Left Center,,,240.0,2.0,2.0,0.0,,,,,,,,,,,,,,
242,PT08M37.00S,2025-11-25T01:19:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,12.828515111695138,41.911764705882355,1610612748,30,29,2025-11-25T01:19:09Z,2360000,False,40.0,68.0,1,left,B. Adebayo 7' turnaround fadeaway Jump Shot (6 PTS) (J. Jaquez Jr. 1 AST),"[1628389, 1631170]",1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.92,Made,,,,,,,,,,,,,,,6.0,J. Jaquez Jr.,1631170.0,1.0
244,PT08M35.00S,2025-11-25T01:19:12.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,30,29,2025-11-25T01:19:12Z,2380000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M35.00S,2025-11-25T01:21:41.6Z,2,REGULAR,substitution,out,[],1629023,,,1610612742,30,29,2025-11-25T01:22:14Z,2390000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M35.00S,2025-11-25T01:21:41.6Z,2,REGULAR,substitution,in,[],1642843,,,1610612742,30,29,2025-11-25T01:22:14Z,2400000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M21.00S,2025-11-25T01:22:28.8Z,2,REGULAR,turnover,lost ball,[],1630314,,,1610612742,30,29,2025-11-25T01:22:33Z,2410000,False,,,0,,B. Williams lost ball TURNOVER (3 TO),"[1630314, 1630696]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,,,Smith,1630696.0,,,,,,,,
249,PT08M21.00S,2025-11-25T01:22:28.8Z,2,REGULAR,steal,,[],1630696,,,1610612748,30,29,2025-11-25T02:22:49Z,2420000,False,,,0,,D. Smith STEAL (1 STL),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
250,PT08M14.00S,2025-11-25T01:22:35.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642352,6.389618922470433,49.754901960784316,1610612748,32,29,2025-11-25T01:22:56Z,2430000,False,1.0,8.0,1,left,K. Johnson running DUNK (4 PTS),[1642352],1610612748.0,MIA,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,,,,,,4.0,,,
251,PT08M06.00S,2025-11-25T01:22:42.8Z,2,REGULAR,3pt,Jump Shot,[],1630702,90.09526938239159,3.431372549019608,1610612742,32,32,2025-11-25T01:22:48Z,2440000,False,-233.0,41.0,1,right,J. Hardy 3PT  (3 PTS) (B. Williams 2 AST),"[1630702, 1630314]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,23.63,Made,,,,,,,,,,,,,,,3.0,B. Williams,1630314.0,2.0
253,PT07M55.00S,2025-11-25T01:22:54.4Z,2,REGULAR,3pt,Jump Shot,[],1630696,24.26084099868594,86.27450980392157,1610612748,32,32,2025-11-25T01:23:02Z,2460000,False,-181.0,176.0,1,left,MISS D. Smith 25' 3PT,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
254,PT07M52.00S,2025-11-25T01:22:57.7Z,2,REGULAR,rebound,offensive,[],1631323,,,1610612748,32,32,2025-11-25T01:22:57Z,2470000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,253.0,2.0,1.0,1.0,,,,,,,,,,,,,,
256,PT07M52.00S,2025-11-25T01:23:02.2Z,2,REGULAR,substitution,out,[],1630314,,,1610612748,32,32,2025-11-25T01:23:13Z,2490000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M52.00S,2025-11-25T01:23:02.2Z,2,REGULAR,substitution,out,[],202691,,,1610612748,32,32,2025-11-25T01:23:13Z,2500000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M52.00S,2025-11-25T01:23:02.2Z,2,REGULAR,substitution,in,[],1631108,,,1610612748,32,32,2025-11-25T01:23:13Z,2510000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M52.00S,2025-11-25T01:23:02.2Z,2,REGULAR,substitution,in,[],1626156,,,1610612748,32,32,2025-11-25T01:23:13Z,2520000,False,,,0,,SUB in: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT07M41.00S,2025-11-25T01:23:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631323,7.046649145860711,48.03921568627451,1610612748,32,32,2025-11-25T01:23:50Z,2530000,False,10.0,14.0,1,left,MISS S. Fontecchio reverse Layup,[1631323],1610612748.0,MIA,reverse,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,1.68,Missed,,,,,,,,,,,,,,,,,,
261,PT07M39.00S,2025-11-25T01:23:44.0Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612742,32,32,2025-11-25T01:23:50Z,2540000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,260.0,1.0,1.0,0.0,,,,,,,,,,,,,,
