actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
164,PT09M56.00S,2024-01-02T02:41:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,9.674770039421814,50.49019607843137,1610612743,26,26,2024-01-02T02:41:31Z,1570000,False,-2.0,38.0,1,left,R. Jackson driving floating Jump Shot (4 PTS) (P. Watson 1 AST),"[202704, 1631212]",1610612743.0,DEN,driving floating,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,3.85,Made,4.0,,,,,P. Watson,1631212.0,1.0,,,,,,,,
165,PT09M36.00S,2024-01-02T02:41:45.3Z,2,REGULAR,3pt,Jump Shot,[],1631121,87.33574244415243,95.83333333333334,1610612766,26,26,2024-01-02T02:41:51Z,1580000,False,229.0,67.0,1,right,MISS B. McGowens 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,,,23.87,Missed,,,,,,,,,,,,,,,,
166,PT09M34.00S,2024-01-02T02:41:47.3Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,26,26,2024-01-02T02:41:51Z,1590000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,,,165.0,2.0,2.0,0.0,,,,,,,,,,,
167,PT09M30.00S,2024-01-02T02:41:54.2Z,2,REGULAR,foul,personal,[],1629023,,,1610612743,26,26,2024-01-02T02:42:25Z,1600000,False,,,0,,P. Washington personal FOUL (1 PF),"[1629023, 1630192]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,201245.0,,,,,,,,,,,,,,1.0,0.0,Nnaji,1630192.0,,
169,PT09M24.00S,2024-01-02T02:42:16.5Z,2,REGULAR,3pt,Jump Shot,[],1631128,23.603810775295663,87.25490196078431,1610612743,26,26,2024-01-02T02:42:28Z,1620000,False,-186.0,169.0,1,left,MISS C. Braun 25' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,25.18,Missed,,,,,,,,,,,,,,,,
170,PT09M21.00S,2024-01-02T02:42:19.8Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,26,26,2024-01-02T02:42:19Z,1630000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,
171,PT09M12.00S,2024-01-02T02:42:29.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,92.72339027595268,46.32352941176471,1610612766,26,26,2024-01-02T02:42:36Z,1640000,False,-18.0,16.0,1,right,MISS I. Smith driving finger roll Layup,[202397],1610612766.0,CHA,driving finger roll,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,,,2.43,Missed,,,,,,,,,,,,,,,,
172,PT09M11.00S,2024-01-02T02:42:30.0Z,2,REGULAR,rebound,defensive,[],202704,,,1610612743,26,26,2024-01-02T02:42:36Z,1650000,False,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,171.0,2.0,2.0,0.0,,,,,,,,,,,
173,PT09M06.00S,2024-01-02T02:42:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,6.389618922470433,45.588235294117645,1610612743,28,26,2024-01-02T02:42:45Z,1660000,False,22.0,8.0,1,left,P. Watson running Layup (5 PTS) (J. Strawther 1 AST),"[1631212, 1631124]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,2.34,Made,5.0,,,,,J. Strawther,1631124.0,1.0,,,,,,,,
176,PT08M44.00S,2024-01-02T02:42:56.3Z,2,REGULAR,2pt,Jump Shot,[],202397,78.9257555847569,34.55882352941176,1610612766,28,28,2024-01-02T02:43:04Z,1680000,False,-77.0,146.0,1,right,I. Smith 16' pullup Jump Shot (6 PTS) (B. McGowens 1 AST),"[202397, 1631121]",1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,Mid-Range,16-24 Left Center,,,16.48,Made,6.0,,,,,B. McGowens,1631121.0,1.0,,,,,,,,
178,PT08M28.00S,2024-01-02T02:43:11.8Z,2,REGULAR,3pt,Jump Shot,[],202704,32.802233902759525,34.80392156862745,1610612743,31,28,2024-01-02T02:43:21Z,1700000,False,76.0,256.0,1,left,R. Jackson 26' 3PT pullup (7 PTS),[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,26.69,Made,7.0,,,,,,,,,,,,,,,
180,PT08M10.00S,2024-01-02T02:43:33.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628970,93.9060446780552,47.794117647058826,1610612766,31,30,2024-01-02T02:43:51Z,1720000,False,-11.0,5.0,1,right,M. Bridges driving finger roll Layup (6 PTS) (B. McGowens 2 AST),"[1628970, 1631121]",1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,1.2,Made,6.0,,,,,B. McGowens,1631121.0,2.0,,,,,,,,
182,PT08M10.00S,2024-01-02T02:43:41.8Z,2,REGULAR,violation,defensive goaltending,[],1630192,,,1610612766,31,30,2024-01-02T02:43:51Z,1740000,False,,,0,,Z. Nnaji defensive goaltending VIOLATION,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,201245.0,,,,,,,,,,,,,,,,,,,
183,PT08M00.00S,2024-01-02T02:43:58.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,14.799605781865965,38.72549019607843,1610612743,31,30,2024-01-02T02:44:05Z,1750000,False,56.0,87.0,1,left,MISS R. Jackson 10' driving floating Shot,[202704],1610612743.0,DEN,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Right,,,10.33,Missed,,,,,,,,,,,,,,,,
184,PT07M56.00S,2024-01-02T02:44:02.6Z,2,REGULAR,rebound,defensive,[],1641877,,,1610612766,31,30,2024-01-02T02:44:05Z,1760000,False,,,0,,N. Mensah REBOUND (Off:0 Def:1),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),8-16 Right,,,,,,183.0,1.0,1.0,0.0,,,,,,,,,,,
185,PT07M51.00S,2024-01-02T02:44:07.6Z,2,REGULAR,3pt,Jump Shot,[],1628970,76.69185282522996,88.48039215686273,1610612766,31,33,2024-01-02T02:44:15Z,1770000,False,192.0,167.0,1,right,M. Bridges 25' 3PT  (9 PTS) (I. Smith 2 AST),"[1628970, 202397]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,25.45,Made,9.0,,,,,I. Smith,202397.0,2.0,,,,,,,,
187,PT07M50.00S,2024-01-02T02:44:13.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,31,33,2024-01-02T02:44:13Z,1790000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,out,[],1631128,,,1610612743,31,33,2024-01-02T02:46:57Z,1800000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,31,33,2024-01-02T02:46:57Z,1810000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,out,[],202704,,,1610612743,31,33,2024-01-02T02:46:57Z,1820000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,31,33,2024-01-02T02:46:57Z,1830000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,31,33,2024-01-02T02:46:57Z,1840000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,out,[],1628970,,,1610612743,31,33,2024-01-02T02:46:57Z,1850000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,out,[],1641877,,,1610612743,31,33,2024-01-02T02:46:57Z,1860000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,in,[],203999,,,1610612743,31,33,2024-01-02T02:46:57Z,1870000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,in,[],203484,,,1610612743,31,33,2024-01-02T02:46:57Z,1880000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,in,[],203932,,,1610612743,31,33,2024-01-02T02:46:57Z,1890000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,31,33,2024-01-02T02:46:57Z,1900000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,31,33,2024-01-02T02:46:57Z,1910000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,in,[],1641706,,,1610612743,31,33,2024-01-02T02:46:57Z,1920000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M50.00S,2024-01-02T02:46:30.0Z,2,REGULAR,substitution,in,[],1630208,,,1610612743,31,33,2024-01-02T02:46:57Z,1930000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M38.00S,2024-01-02T02:47:16.8Z,2,REGULAR,foul,personal,['2freethrow'],202397,,,1610612743,31,33,2024-01-02T02:47:36Z,1940000,False,,,0,,I. Smith shooting personal FOUL (1 PF) (Murray 2 FT),"[202397, 1627750]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Center,1628482.0,,,,,,,,,,,,,,1.0,0.0,Murray,1627750.0,,
205,PT07M38.00S,2024-01-02T02:47:43.0Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,32,33,2024-01-02T02:47:43Z,1960000,False,,,0,,J. Murray Free Throw 1 of 2 (12 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
206,PT07M38.00S,2024-01-02T02:47:58.8Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,32,33,2024-01-02T02:47:58Z,1970000,False,,,0,,MISS J. Murray Free Throw 2 of 2,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
207,PT07M36.00S,2024-01-02T02:47:59.5Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,32,33,2024-01-02T02:47:59Z,1980000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,206.0,3.0,3.0,0.0,,,,,,,,,,,
208,PT07M23.00S,2024-01-02T02:48:11.0Z,2,REGULAR,turnover,bad pass,[],1629023,,,1610612766,32,33,2024-01-02T02:48:15Z,1990000,False,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 1627750]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,,,Murray,1627750.0
209,PT07M23.00S,2024-01-02T02:48:11.0Z,2,REGULAR,steal,,[],1627750,,,1610612743,32,33,2024-01-02T02:48:12Z,2000000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
210,PT07M18.00S,2024-01-02T02:48:16.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203484,17.427726675427067,5.147058823529411,1610612743,32,33,2024-01-02T02:49:00Z,2010000,False,224.0,111.0,1,left,MISS K. Caldwell-Pope 25' running 3PT,[203484],1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,25.04,Missed,,,,,,,,,,,,,,,,
211,PT07M15.00S,2024-01-02T02:48:19.1Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,32,33,2024-01-02T02:48:25Z,2020000,False,,,0,,A. Gordon REBOUND (Off:1 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,210.0,1.0,0.0,1.0,,,,,,,,,,,
212,PT07M06.00S,2024-01-02T02:48:31.3Z,2,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612743,32,33,2024-01-02T02:48:37Z,2030000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Gordon 2 FT),"[1641706, 203932]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,201245.0,,,,,,,,,,,,,,1.0,0.0,Gordon,203932.0,,
214,PT07M06.00S,2024-01-02T02:48:56.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203932,,,1610612743,32,33,2024-01-02T02:48:56Z,2050000,False,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
215,PT07M06.00S,2024-01-02T02:48:56.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,32,33,2024-01-02T02:48:56Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,214.0,,,,,,,,,,,,,,
216,PT07M06.00S,2024-01-02T02:48:57.8Z,2,REGULAR,substitution,out,[],1631121,,,1610612743,32,33,2024-01-02T02:49:07Z,2070000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M06.00S,2024-01-02T02:48:57.8Z,2,REGULAR,substitution,out,[],202397,,,1610612743,32,33,2024-01-02T02:49:07Z,2080000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M06.00S,2024-01-02T02:48:57.8Z,2,REGULAR,substitution,in,[],1641733,,,1610612743,32,33,2024-01-02T02:49:07Z,2090000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M06.00S,2024-01-02T02:48:57.8Z,2,REGULAR,substitution,in,[],1628998,,,1610612743,32,33,2024-01-02T02:49:07Z,2100000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M06.00S,2024-01-02T02:49:20.4Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203932,,,1610612743,33,33,2024-01-02T02:49:20Z,2110000,False,,,0,,A. Gordon Free Throw 2 of 2 (3 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
221,PT06M52.00S,2024-01-02T02:49:36.4Z,2,REGULAR,3pt,Jump Shot,[],1629023,94.1688567674113,95.58823529411765,1610612766,33,33,2024-01-02T02:49:43Z,2120000,False,228.0,2.0,1,right,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,22.79,Missed,,,,,,,,,,,,,,,,
222,PT06M48.00S,2024-01-02T02:49:40.4Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,33,33,2024-01-02T02:49:43Z,2130000,False,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Right Corner 3,24+ Right,,,,,,221.0,6.0,6.0,0.0,,,,,,,,,,,
224,PT06M34.00S,2024-01-02T02:50:12.3Z,2,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,33,33,2024-01-02T02:50:18Z,2150000,False,,,0,,J. Murray bad pass out-of-bounds TURNOVER (1 TO),[1627750],1610612743.0,DEN,bad pass,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,201245.0,1.0,,,,,,,,,,,,,,,,,,
225,PT06M21.00S,2024-01-02T02:50:34.7Z,2,REGULAR,foul,technical,['1freethrow'],203999,,,1610612766,33,33,2024-01-02T02:50:43Z,2160000,False,,,0,,N. Jokic defensive-3-second technical FOUL (1 Tech),[203999],1610612743.0,DEN,defensive-3-second,,,Jokic,N. Jokic,,,,,,,201245.0,,,,,,,,,,,,,,1.0,1.0,,,,
226,PT06M21.00S,2024-01-02T02:50:52.0Z,2,REGULAR,freethrow,1 of 1,[],1629023,,,1610612766,33,34,2024-01-02T02:50:52Z,2170000,False,,,0,,P. Washington technical Free Throw 1 of 1 (6 PTS),[1629023],1610612766.0,CHA,technical,,,Washington,P. Washington,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
227,PT06M09.00S,2024-01-02T02:51:15.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641733,87.59855453350855,3.431372549019608,1610612766,33,37,2024-01-02T02:52:00Z,2180000,False,-233.0,64.0,1,right,N. Smith Jr. 24' 3PT step back (3 PTS),[1641733],1610612766.0,CHA,step back,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,,,24.15,Made,3.0,,,,,,,,,,,,,,,
228,PT05M57.00S,2024-01-02T02:51:27.6Z,2,REGULAR,3pt,Jump Shot,[],1627750,30.831143232588698,29.901960784313726,1610612743,33,37,2024-01-02T02:51:34Z,2190000,False,100.0,237.0,1,left,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,25.77,Missed,,,,,,,,,,,,,,,,
229,PT05M54.00S,2024-01-02T02:51:30.6Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,33,37,2024-01-02T02:51:34Z,2200000,False,,,0,,B. Miller REBOUND (Off:0 Def:3),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,228.0,3.0,3.0,0.0,,,,,,,,,,,
230,PT05M46.00S,2024-01-02T02:51:41.1Z,2,REGULAR,turnover,traveling,[],1641733,,,1610612766,33,37,2024-01-02T02:51:47Z,2210000,False,,,0,,N. Smith Jr. traveling TURNOVER (1 TO),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,8-16 Left,1628482.0,1.0,,,,,,,,,,,,,,,,,,
231,PT05M40.00S,2024-01-02T02:51:56.6Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,33,37,2024-01-02T02:52:01Z,2220000,False,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 1628998]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,2.0,,,,,,,,,,,,,,,,,Martin,1628998.0
232,PT05M40.00S,2024-01-02T02:51:56.6Z,2,REGULAR,steal,,[],1628998,,,1610612766,33,37,2024-01-02T02:51:58Z,2230000,False,,,0,,C. Martin STEAL (2 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
233,PT05M28.00S,2024-01-02T02:52:07.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628998,90.09526938239159,16.42156862745098,1610612766,33,37,2024-01-02T02:52:13Z,2240000,False,-168.0,41.0,1,right,MISS C. Martin 17' pullup Shot,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left,,,17.27,Missed,,,,,,,,,,,,,,,,
234,PT05M24.00S,2024-01-02T02:52:11.8Z,2,REGULAR,rebound,defensive,[],203484,,,1610612743,33,37,2024-01-02T02:52:13Z,2250000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,,,,,,233.0,1.0,1.0,0.0,,,,,,,,,,,
235,PT05M16.00S,2024-01-02T02:52:19.9Z,2,REGULAR,3pt,Jump Shot,[],1629008,5.601182654402102,1.715686274509804,1610612743,36,37,2024-01-02T02:52:25Z,2260000,False,241.0,0.0,1,left,M. Porter Jr. 24' 3PT  (5 PTS) (N. Jokic 4 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,24.14,Made,5.0,,,,,N. Jokic,203999.0,4.0,,,,,,,,
237,PT05M04.00S,2024-01-02T02:52:31.6Z,2,REGULAR,3pt,Jump Shot,[],1628998,91.5407358738502,3.1862745098039214,1610612766,36,37,2024-01-02T02:52:37Z,2280000,False,-234.0,27.0,1,right,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,23.57,Missed,,,,,,,,,,,,,,,,
238,PT05M01.00S,2024-01-02T02:52:34.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,36,37,2024-01-02T02:52:37Z,2290000,False,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,,,,237.0,7.0,7.0,0.0,,,,,,,,,,,
239,PT04M54.00S,2024-01-02T02:52:42.6Z,2,REGULAR,2pt,Jump Shot,[],1627750,19.530223390275953,24.264705882352942,1610612743,38,37,2024-01-02T02:52:51Z,2300000,False,129.0,131.0,1,left,J. Murray 18' step back Jump Shot (14 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,,,18.37,Made,14.0,,,,,,,,,,,,,,,
240,PT04M53.00S,2024-01-02T02:52:48.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,38,37,2024-01-02T02:52:48Z,2310000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M53.00S,2024-01-02T02:53:45.0Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,38,37,2024-01-02T02:54:02Z,2320000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M53.00S,2024-01-02T02:53:45.0Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,38,37,2024-01-02T02:54:02Z,2330000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M37.00S,2024-01-02T02:54:31.4Z,2,REGULAR,3pt,Jump Shot,[],1641706,78.13731931668858,7.598039215686274,1610612766,38,40,2024-01-02T02:54:36Z,2340000,False,-212.0,153.0,1,right,B. Miller 26' 3PT  (10 PTS) (M. Bridges 3 AST),"[1641706, 1628970]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,26.14,Made,10.0,,,,,M. Bridges,1628970.0,3.0,,,,,,,,
245,PT04M13.00S,2024-01-02T02:54:57.4Z,2,REGULAR,foul,personal,[],1641733,,,1610612743,38,40,2024-01-02T02:55:26Z,2360000,False,,,0,,N. Smith Jr. personal FOUL (2 PF),"[1641733, 1627750]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Right Center,2714.0,,,,,,,,,,,,,,2.0,0.0,Murray,1627750.0,,
247,PT04M13.00S,2024-01-02T02:55:07.8Z,2,REGULAR,substitution,out,[],1641733,,,1610612743,38,40,2024-01-02T02:55:14Z,2380000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M13.00S,2024-01-02T02:55:07.8Z,2,REGULAR,substitution,in,[],202397,,,1610612743,38,40,2024-01-02T02:55:14Z,2390000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M10.00S,2024-01-02T02:55:22.9Z,2,REGULAR,3pt,Jump Shot,[],1629008,31.61957950065703,45.09803921568628,1610612743,41,40,2024-01-02T02:55:30Z,2400000,False,25.0,245.0,1,left,M. Porter Jr. 24' 3PT  (8 PTS) (J. Murray 2 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,24.59,Made,8.0,,,,,J. Murray,1627750.0,2.0,,,,,,,,
