actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
262,PT04M39.00S,2024-03-10T02:55:00.0Z,2,REGULAR,substitution,in,[],1628381,,,1610612762,67,32,2024-03-10T02:55:28Z,2590000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M20.00S,2024-03-10T02:55:32.6Z,2,REGULAR,3pt,Jump Shot,[],1629012,92.06636005256242,4.901960784313726,1610612762,67,32,2024-03-10T02:55:38Z,2600000,False,-225.0,22.0,1,right,MISS C. Sexton 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,22.66,Missed,,,,,,,,,,,,,,,,
264,PT04M16.00S,2024-03-10T02:55:36.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,67,32,2024-03-10T02:57:31Z,2610000,False,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,263.0,5.0,4.0,1.0,,,,,,
265,PT04M08.00S,2024-03-10T02:55:45.2Z,2,REGULAR,turnover,bad pass,[],203484,,,1610612743,67,32,2024-03-10T02:55:49Z,2620000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 203903]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,,,Clarkson,203903.0,,,,
266,PT04M08.00S,2024-03-10T02:55:45.2Z,2,REGULAR,steal,,[],203903,,,1610612762,67,32,2024-03-10T03:01:21Z,2630000,False,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
267,PT04M05.00S,2024-03-10T02:55:50.7Z,2,REGULAR,turnover,out-of-bounds,[],1641729,,,1610612762,67,32,2024-03-10T02:55:56Z,2640000,False,,,0,,B. Sensabaugh bad pass out-of-bounds TURNOVER (1 TO),[1641729],1610612762.0,UTA,bad pass,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Left Center,1628159.0,1.0,,,,,,,,,,,,,,,,,,
268,PT03M51.00S,2024-03-10T02:56:09.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203484,23.603810775295663,11.27450980392157,1610612743,67,32,2024-03-10T02:56:19Z,2650000,False,194.0,169.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,25.72,Missed,,,,,,,,,,,,,,,,
269,PT03M47.00S,2024-03-10T02:56:13.6Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,67,32,2024-03-10T02:56:19Z,2660000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,268.0,2.0,2.0,0.0,,,,,,
270,PT03M45.00S,2024-03-10T02:56:15.9Z,2,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,67,32,2024-03-10T02:56:25Z,2670000,False,,,0,,J. Clarkson lost ball out-of-bounds TURNOVER (1 TO),[203903],1610612762.0,UTA,lost ball,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,202007.0,1.0,,,,,,,,,,,,,,,,,,
271,PT03M36.00S,2024-03-10T02:56:39.5Z,2,REGULAR,foul,offensive,[],203932,,,1610612743,67,32,2024-03-10T02:56:48Z,2680000,False,,,0,,A. Gordon offensive FOUL (2 PF),"[203932, 1641718]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,1628159.0,,,,,,,,,,,,,,,,2.0,0.0,George,1641718.0
273,PT03M36.00S,2024-03-10T02:56:39.5Z,2,REGULAR,turnover,offensive foul,[],203932,,,1610612743,67,32,2024-03-10T02:56:39Z,2700000,False,,,0,,A. Gordon offensive foul TURNOVER (3 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,1628159.0,3.0,,,,,,,,,,,,,,,,,,
274,PT03M36.00S,2024-03-10T02:56:50.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,67,32,2024-03-10T02:56:57Z,2710000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,202007.0,,,,,,,,,,,,,,,,,,,
275,PT03M36.00S,2024-03-10T02:56:52.6Z,2,REGULAR,substitution,out,[],202704,,,1610612762,67,32,2024-03-10T02:56:56Z,2720000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M36.00S,2024-03-10T02:56:52.6Z,2,REGULAR,substitution,in,[],1627750,,,1610612762,67,32,2024-03-10T02:56:56Z,2730000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M26.00S,2024-03-10T02:57:31.5Z,2,REGULAR,foul,personal,['2freethrow'],203932,,,1610612762,67,32,2024-03-10T03:00:55Z,2760000,False,,,0,,A. Gordon shooting personal FOUL (3 PF) (George 2 FT),"[203932, 1641718]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,,,3.0,0.0,George,1641718.0
281,PT03M26.00S,2024-03-10T02:57:43.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612762,67,32,2024-03-10T03:00:55Z,2780000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M26.00S,2024-03-10T03:01:09.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641718,,,1610612762,67,33,2024-03-10T03:01:09Z,2800000,False,,,0,,K. George Free Throw 1 of 2 (8 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
284,PT03M26.00S,2024-03-10T03:01:09.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641718,,,1610612762,67,33,2024-03-10T03:01:27Z,2810000,False,,,0,,MISS K. George Free Throw 2 of 2,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
285,PT03M24.00S,2024-03-10T03:01:11.5Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,67,33,2024-03-10T03:01:27Z,2820000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,284.0,4.0,3.0,1.0,,,,,,
286,PT03M11.00S,2024-03-10T03:01:26.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,7.30946123521682,48.77450980392157,1610612743,69,33,2024-03-10T03:01:32Z,2830000,False,6.0,16.0,1,left,N. Jokic turnaround Jump Shot (12 PTS) (M. Porter Jr. 2 AST),"[203999, 1629008]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,1.73,Made,12.0,M. Porter Jr.,1629008.0,2.0,,,,,,,,,,,,
288,PT02M51.00S,2024-03-10T03:01:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,93.11760840998686,48.529411764705884,1610612762,69,35,2024-03-10T03:01:52Z,2850000,False,-7.0,12.0,1,right,C. Sexton driving finger roll Layup (2 PTS) (J. Clarkson 2 AST),"[1629012, 203903]",1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,1.43,Made,2.0,J. Clarkson,203903.0,2.0,,,,,,,,,,,,
290,PT02M38.00S,2024-03-10T03:01:59.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,13.354139290407357,47.30392156862745,1610612743,71,35,2024-03-10T03:02:04Z,2870000,False,13.0,73.0,1,left,J. Murray 7' turnaround Jump Shot (24 PTS),[1627750],1610612743.0,DEN,turnaround,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,7.42,Made,24.0,,,,,,,,,,,,,,,
295,PT02M18.00S,2024-03-10T03:02:19.0Z,2,REGULAR,2pt,Jump Shot,[],1628381,92.9862023653088,78.18627450980392,1610612762,71,35,2024-03-10T03:02:25Z,2880000,False,141.0,13.0,1,right,MISS J. Collins 14' Jump Shot,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,,,14.15,Missed,,,,,,,,,,,,,,,,
296,PT02M17.00S,2024-03-10T03:02:22.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,71,35,2024-03-10T03:02:22Z,2890000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,295.0,,,,,,,,,
298,PT02M17.00S,2024-03-10T03:02:25.3Z,2,REGULAR,substitution,out,[],203932,,,1610612743,71,35,2024-03-10T03:02:32Z,2910000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M17.00S,2024-03-10T03:02:25.3Z,2,REGULAR,substitution,in,[],1631212,,,1610612743,71,35,2024-03-10T03:02:32Z,2920000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M56.00S,2024-03-10T03:02:56.4Z,2,REGULAR,3pt,Jump Shot,[],1629008,31.09395532194481,56.127450980392155,1610612743,74,35,2024-03-10T03:03:02Z,2930000,False,-31.0,240.0,1,left,M. Porter Jr. 24' 3PT step back (13 PTS) (N. Jokic 5 AST),"[1629008, 203999]",1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,24.17,Made,13.0,N. Jokic,203999.0,5.0,,,,,,,,,,,,
302,PT01M43.00S,2024-03-10T03:03:09.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,88.78120893561103,44.36274509803921,1610612762,74,35,2024-03-10T03:03:15Z,2950000,False,-28.0,53.0,1,right,MISS C. Sexton 6' driving floating Shot - blocked,"[1629012, 1629008]",1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,6.0,Missed,,,,,Porter Jr.,1629008.0,,,,,,,,,,
303,PT01M43.00S,2024-03-10T03:03:09.5Z,2,REGULAR,block,,[],1629008,,,1610612762,74,35,2024-03-10T03:03:12Z,2960000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT01M40.00S,2024-03-10T03:03:12.5Z,2,REGULAR,rebound,offensive,[],1629012,,,1610612762,74,35,2024-03-10T03:03:15Z,2970000,False,,,0,,C. Sexton REBOUND (Off:1 Def:0),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,302.0,1.0,0.0,1.0,,,,,,
305,PT01M33.00S,2024-03-10T03:03:19.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203903,92.9862023653088,35.049019607843135,1610612762,74,37,2024-03-10T03:03:24Z,2980000,False,-75.0,13.0,1,right,J. Clarkson 7' turnaround fadeaway Jump Shot (7 PTS),[203903],1610612762.0,UTA,turnaround fadeaway,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,7.6,Made,7.0,,,,,,,,,,,,,,,
306,PT01M18.00S,2024-03-10T03:03:35.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,7.440867279894875,49.754901960784316,1610612743,76,37,2024-03-10T03:09:07Z,2990000,False,1.0,17.0,1,left,N. Jokic turnaround Hook (14 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,1.74,Made,14.0,,,,,,,,,,,,,,,
307,PT00M56.50S,2024-03-10T03:03:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,86.81011826544021,49.754901960784316,1610612762,76,39,2024-03-10T03:09:39Z,3000000,False,-1.0,71.0,1,right,J. Clarkson 7' turnaround Jump Shot (9 PTS),[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,7.15,Made,9.0,,,,,,,,,,,,,,,
308,PT00M54.40S,2024-03-10T03:04:01.7Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,76,39,2024-03-10T03:04:06Z,3010000,False,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 203903]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,,,Clarkson,203903.0,,,,
309,PT00M54.40S,2024-03-10T03:04:01.7Z,2,REGULAR,steal,,[],203903,,,1610612762,76,39,2024-03-10T03:04:03Z,3020000,False,,,0,,J. Clarkson STEAL (2 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
310,PT00M44.40S,2024-03-10T03:04:11.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203903,92.9862023653088,47.30392156862745,1610612762,76,39,2024-03-10T03:04:16Z,3030000,False,-13.0,13.0,1,right,MISS J. Clarkson driving finger roll Layup,[203903],1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,1.9,Missed,,,,,,,,,,,,,,,,
311,PT00M42.00S,2024-03-10T03:04:14.2Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612762,76,39,2024-03-10T03:04:14Z,3040000,False,,,0,,J. Collins REBOUND (Off:2 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,310.0,3.0,1.0,2.0,,,,,,
312,PT00M41.30S,2024-03-10T03:04:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628381,93.24901445466492,49.26470588235294,1610612762,76,41,2024-03-10T03:04:20Z,3050000,False,-4.0,11.0,1,right,J. Collins putback Layup (11 PTS),[1628381],1610612762.0,UTA,putback,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,1.16,Made,11.0,,,,,,,,,,,,,,,
313,PT00M30.10S,2024-03-10T03:04:31.4Z,2,REGULAR,3pt,Jump Shot,[],1631212,6.521024967148489,2.450980392156863,1610612743,76,41,2024-03-10T03:04:37Z,3060000,False,238.0,9.0,1,left,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,,,23.79,Missed,,,,,,,,,,,,,,,,
314,PT00M30.10S,2024-03-10T03:04:31.4Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,76,41,2024-03-10T03:16:56Z,3070000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,313.0,2.0,2.0,0.0,,,,,,
315,PT00M20.10S,2024-03-10T03:04:41.4Z,2,REGULAR,3pt,Jump Shot,[],1629012,92.32917214191852,3.431372549019608,1610612762,76,44,2024-03-10T03:04:49Z,3080000,False,-233.0,20.0,1,right,C. Sexton 3PT  (5 PTS) (K. George 1 AST),"[1629012, 1641718]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,23.36,Made,5.0,K. George,1641718.0,1.0,,,,,,,,,,,,
317,PT00M05.10S,2024-03-10T03:05:04.8Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612743,76,44,2024-03-10T03:05:10Z,3100000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Jokic 2 FT),"[1628381, 203999]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,,,,,,,,,,,,,1.0,0.0,Jokic,203999.0
319,PT00M05.10S,2024-03-10T03:05:35.1Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,77,44,2024-03-10T03:05:35Z,3120000,False,,,0,,N. Jokic Free Throw 1 of 2 (15 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
320,PT00M05.10S,2024-03-10T03:05:52.1Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,78,44,2024-03-10T03:05:52Z,3130000,False,,,0,,N. Jokic Free Throw 2 of 2 (16 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
321,PT00M00.00S,2024-03-10T03:06:07.3Z,2,REGULAR,period,end,[],0,,,1610612762,78,44,2024-03-10T03:06:07Z,3140000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-03-10T03:20:53.1Z,3,REGULAR,substitution,out,['startperiod'],1631212,,,1610612762,78,44,2024-03-10T03:21:13Z,3150000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-03-10T03:20:53.1Z,3,REGULAR,substitution,out,['startperiod'],203903,,,1610612762,78,44,2024-03-10T03:21:13Z,3160000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-03-10T03:20:53.1Z,3,REGULAR,substitution,in,['startperiod'],203932,,,1610612762,78,44,2024-03-10T03:21:13Z,3170000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-03-10T03:20:53.1Z,3,REGULAR,substitution,in,['startperiod'],1631117,,,1610612762,78,44,2024-03-10T03:21:13Z,3180000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-03-10T03:21:27.6Z,3,REGULAR,period,start,[],0,,,1610612762,78,44,2024-03-10T03:21:27Z,3190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M47.00S,2024-03-10T03:21:41.5Z,3,REGULAR,foul,personal,[],203999,,,1610612762,78,44,2024-03-10T03:22:07Z,3200000,False,,,0,,N. Jokic personal FOUL (1 PF),"[203999, 1629012]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,202007.0,,,,,,,,,,,,,,,,1.0,0.0,Sexton,1629012.0
330,PT11M33.00S,2024-03-10T03:22:20.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,4.944152431011826,48.77450980392157,1610612762,78,46,2024-03-10T03:22:49Z,3220000,False,6.0,-6.0,1,left,J. Collins cutting DUNK (13 PTS) (B. Sensabaugh 3 AST),"[1628381, 1641729]",1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,0.86,Made,13.0,B. Sensabaugh,1641729.0,3.0,,,,,,,,,,,,
332,PT11M10.00S,2024-03-10T03:22:46.6Z,3,REGULAR,turnover,traveling,[],1629008,,,1610612743,78,46,2024-03-10T03:22:56Z,3240000,False,,,0,,M. Porter Jr. traveling TURNOVER (1 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,200834.0,1.0,,,,,,,,,,,,,,,,,,
333,PT10M53.00S,2024-03-10T03:23:15.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641729,17.821944809461236,51.225490196078425,1610612762,78,48,2024-03-10T03:23:24Z,3250000,False,-6.0,115.0,1,left,B. Sensabaugh 11' driving floating Jump Shot (6 PTS) (W. Kessler 2 AST),"[1641729, 1631117]",1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,11.52,Made,6.0,W. Kessler,1631117.0,2.0,,,,,,,,,,,,
335,PT10M51.00S,2024-03-10T03:23:20.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,78,48,2024-03-10T03:23:20Z,3270000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT10M39.00S,2024-03-10T03:26:36.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,80.6340341655716,47.30392156862745,1610612743,80,48,2024-03-10T03:26:43Z,3280000,False,-13.0,130.0,1,right,M. Porter Jr. 13' pullup Jump Shot (15 PTS) (A. Gordon 7 AST),"[1629008, 203932]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,13.02,Made,15.0,A. Gordon,203932.0,7.0,,,,,,,,,,,,
338,PT10M23.00S,2024-03-10T03:26:51.7Z,3,REGULAR,2pt,Jump Shot,[],1641718,23.340998685939553,20.833333333333336,1610612762,80,50,2024-03-10T03:26:56Z,3300000,False,146.0,167.0,1,left,K. George 22' pullup Jump Shot (10 PTS),[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,22.16,Made,10.0,,,,,,,,,,,,,,,
339,PT10M06.00S,2024-03-10T03:27:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,85.3646517739816,41.42156862745098,1610612743,80,50,2024-03-10T03:27:45Z,3310000,False,-43.0,85.0,1,right,MISS M. Porter Jr. 9' cutting Layup - blocked,"[1629008, 1631117]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,9.53,Missed,,,,,Kessler,1631117.0,,,,,,,,,,
340,PT10M06.00S,2024-03-10T03:27:09.1Z,3,REGULAR,block,,[],1631117,,,1610612743,80,50,2024-03-10T03:27:11Z,3320000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
341,PT10M03.00S,2024-03-10T03:27:12.1Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,80,50,2024-03-10T03:27:14Z,3330000,False,,,0,,N. Jokic REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,339.0,6.0,4.0,2.0,,,,,,
342,PT10M03.00S,2024-03-10T03:27:13.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,93.11760840998686,48.28431372549019,1610612743,82,50,2024-03-10T03:27:19Z,3340000,False,-9.0,12.0,1,right,N. Jokic putback Layup (18 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,1.49,Made,18.0,,,,,,,,,,,,,,,
343,PT09M42.00S,2024-03-10T03:27:33.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,7.046649145860711,48.529411764705884,1610612762,82,50,2024-03-10T03:27:38Z,3350000,False,7.0,14.0,1,left,MISS J. Collins Layup,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,1.56,Missed,,,,,,,,,,,,,,,,
344,PT09M38.00S,2024-03-10T03:27:37.7Z,3,REGULAR,rebound,offensive,[],1641729,,,1610612762,82,50,2024-03-10T03:27:38Z,3360000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:0),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,343.0,1.0,0.0,1.0,,,,,,
348,PT09M30.00S,2024-03-10T03:27:46.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,7.046649145860711,48.03921568627451,1610612762,82,50,2024-03-10T04:01:23Z,3400000,False,10.0,14.0,1,left,MISS W. Kessler Layup,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,1.68,Missed,,,,,,,,,,,,,,,,
349,PT09M30.00S,2024-03-10T03:27:46.2Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,82,50,2024-03-10T03:27:51Z,3410000,False,,,0,,W. Kessler REBOUND (Off:4 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,348.0,6.0,2.0,4.0,,,,,,
350,PT09M30.00S,2024-03-10T03:27:49.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631117,5.590000152587891,50.0,1610612762,82,50,2024-03-10T03:27:59Z,3420000,False,0.0,0.0,1,left,MISS W. Kessler tip Layup,[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
351,PT09M30.00S,2024-03-10T03:27:49.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,82,50,2024-03-10T03:27:59Z,3430000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,350.0,,,,,,,,,
353,PT09M28.00S,2024-03-10T03:28:04.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,92.59198423127464,46.568627450980394,1610612743,84,50,2024-03-10T03:31:36Z,3450000,False,-17.0,17.0,1,right,M. Porter Jr. running DUNK (17 PTS) (N. Jokic 6 AST),"[1629008, 203999]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,2.43,Made,17.0,N. Jokic,203999.0,6.0,,,,,,,,,,,,
355,PT09M15.00S,2024-03-10T03:28:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.258212877792378,47.794117647058826,1610612762,84,52,2024-03-10T03:32:05Z,3470000,False,11.0,6.0,1,left,C. Sexton driving Layup (7 PTS) (K. George 2 AST),"[1629012, 1641718]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,1.27,Made,7.0,K. George,1641718.0,2.0,,,,,,,,,,,,
