actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
173,PT08M16.00S,2024-03-22T01:42:09.1Z,2,REGULAR,rebound,defensive,[],203200,,,1610612743,38,36,2024-03-22T01:42:09Z,1730000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,172.0,1.0,1.0,0.0,,,,,
174,PT08M08.00S,2024-03-22T01:42:16.4Z,2,REGULAR,3pt,Jump Shot,[],1627750,72.35545335085413,18.627450980392158,1610612743,38,36,2024-03-22T01:47:10Z,1740000,False,-157.0,207.0,1,right,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
175,PT08M04.00S,2024-03-22T01:42:20.4Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,38,36,2024-03-22T01:42:23Z,1750000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,174.0,4.0,3.0,1.0,,,,,
176,PT07M55.00S,2024-03-22T01:42:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,5.863994743758213,48.28431372549019,1610612752,38,38,2024-03-22T01:48:20Z,1760000,False,9.0,3.0,1,left,A. Burks reverse Layup (6 PTS) (I. Hartenstein 1 AST),"[202692, 1628392]",1610612752.0,NYK,reverse,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,0.9,Made,6.0,,,,,,,,,,,,,I. Hartenstein,1628392.0,1.0,,
178,PT07M45.00S,2024-03-22T01:42:39.6Z,2,REGULAR,turnover,bad pass,[],1627750,,,1610612743,38,38,2024-03-22T01:42:45Z,1780000,False,,,0,,J. Murray bad pass TURNOVER (2 TO),"[1627750, 202692]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,Burks,202692.0,,,,,,,,,
179,PT07M45.00S,2024-03-22T01:42:39.6Z,2,REGULAR,steal,,[],202692,,,1610612752,38,38,2024-03-22T01:42:41Z,1790000,False,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
180,PT07M43.00S,2024-03-22T01:42:42.5Z,2,REGULAR,turnover,lost ball,[],202692,,,1610612752,38,38,2024-03-22T01:49:20Z,1800000,False,,,0,,A. Burks lost ball TURNOVER (2 TO),"[202692, 1627750]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,Murray,1627750.0,,,,,,,,,
181,PT07M43.00S,2024-03-22T01:42:42.5Z,2,REGULAR,steal,,[],1627750,,,1610612743,38,38,2024-03-22T01:42:44Z,1810000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
182,PT07M41.00S,2024-03-22T01:42:48.7Z,2,REGULAR,foul,offensive,[],1627750,,,1610612743,38,38,2024-03-22T01:42:57Z,1820000,False,,,0,,J. Murray charge offensive FOUL (1 PF),"[1627750, 1630540]",1610612743.0,DEN,charge,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,1628484.0,1.0,0.0,McBride,1630540.0,,,,,,,,,,,,
184,PT07M41.00S,2024-03-22T01:42:48.7Z,2,REGULAR,turnover,offensive foul,[],1627750,,,1610612743,38,38,2024-03-22T01:42:48Z,1840000,False,,,0,,J. Murray offensive foul TURNOVER (3 TO),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,1628484.0,,,,,3.0,,,,,,,,,,,
185,PT07M40.00S,2024-03-22T01:43:06.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,38,38,2024-03-22T01:43:06Z,1850000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT07M21.00S,2024-03-22T01:46:35.2Z,2,REGULAR,foul,personal,['3freethrow'],203200,,,1610612752,38,38,2024-03-22T01:46:43Z,1870000,False,,,0,,J. Holiday shooting personal FOUL (2 PF) (Burks 3 FT),"[203200, 202692]",1610612743.0,DEN,shooting,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,,203591.0,2.0,0.0,Burks,202692.0,,,,,,,,,,,,
190,PT07M21.00S,2024-03-22T01:47:08.6Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],202692,,,1610612752,38,39,2024-03-22T01:47:08Z,1890000,False,,,0,,A. Burks Free Throw 1 of 3 (7 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
191,PT07M21.00S,2024-03-22T01:47:30.7Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],202692,,,1610612752,38,40,2024-03-22T01:47:30Z,1900000,False,,,0,,A. Burks Free Throw 2 of 3 (8 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
192,PT07M21.00S,2024-03-22T01:47:48.6Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],202692,,,1610612752,38,41,2024-03-22T01:47:48Z,1910000,False,,,0,,A. Burks Free Throw 3 of 3 (9 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
193,PT07M08.00S,2024-03-22T01:48:05.2Z,2,REGULAR,3pt,Jump Shot,[],203200,73.66951379763469,83.08823529411765,1610612743,38,41,2024-03-22T01:48:10Z,1920000,False,165.0,195.0,1,right,MISS J. Holiday 25' 3PT,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
194,PT07M05.00S,2024-03-22T01:48:08.2Z,2,REGULAR,rebound,offensive,[],1631212,,,1610612743,38,41,2024-03-22T01:48:10Z,1930000,False,,,0,,P. Watson REBOUND (Off:1 Def:0),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,193.0,1.0,0.0,1.0,,,,,
195,PT07M05.00S,2024-03-22T01:48:11.8Z,2,REGULAR,foul,personal,[],1630540,,,1610612743,38,41,2024-03-22T01:48:25Z,1940000,False,,,0,,M. McBride personal FOUL (1 PF),"[1630540, 1631212]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Right,,,,1628484.0,1.0,0.0,Watson,1631212.0,,,,,,,,,,,,
197,PT07M05.00S,2024-03-22T01:48:22.3Z,2,REGULAR,substitution,out,[],201599,,,1610612743,38,41,2024-03-22T01:48:42Z,1960000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M05.00S,2024-03-22T01:48:22.3Z,2,REGULAR,substitution,out,[],203200,,,1610612743,38,41,2024-03-22T01:48:42Z,1970000,False,,,0,,SUB out: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M05.00S,2024-03-22T01:48:22.3Z,2,REGULAR,substitution,out,[],1627750,,,1610612743,38,41,2024-03-22T01:48:42Z,1980000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M05.00S,2024-03-22T01:48:22.3Z,2,REGULAR,substitution,out,[],1630540,,,1610612743,38,41,2024-03-22T01:48:42Z,1990000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M05.00S,2024-03-22T01:48:22.3Z,2,REGULAR,substitution,out,[],1630173,,,1610612743,38,41,2024-03-22T01:48:42Z,2000000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M05.00S,2024-03-22T01:48:22.3Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,38,41,2024-03-22T01:48:42Z,2010000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M05.00S,2024-03-22T01:48:22.3Z,2,REGULAR,substitution,in,[],203999,,,1610612743,38,41,2024-03-22T01:48:42Z,2020000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M05.00S,2024-03-22T01:48:22.3Z,2,REGULAR,substitution,in,[],202704,,,1610612743,38,41,2024-03-22T01:48:42Z,2030000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M05.00S,2024-03-22T01:48:22.3Z,2,REGULAR,substitution,in,[],1628404,,,1610612743,38,41,2024-03-22T01:48:42Z,2040000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M05.00S,2024-03-22T01:48:22.3Z,2,REGULAR,substitution,in,[],1628973,,,1610612743,38,41,2024-03-22T01:48:42Z,2050000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M05.00S,2024-03-22T01:48:45.8Z,2,REGULAR,substitution,out,[],1631128,,,1610612743,38,41,2024-03-22T01:48:51Z,2060000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M05.00S,2024-03-22T01:48:45.8Z,2,REGULAR,substitution,in,[],203484,,,1610612743,38,41,2024-03-22T01:48:51Z,2070000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M58.00S,2024-03-22T01:49:08.2Z,2,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612743,38,41,2024-03-22T01:49:14Z,2080000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Jokic 2 FT),"[1628973, 203999]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,,,,1662.0,1.0,0.0,Jokic,203999.0,,,,,,,,,,,,
211,PT06M58.00S,2024-03-22T01:49:30.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,39,41,2024-03-22T01:49:30Z,2100000,False,,,0,,N. Jokic Free Throw 1 of 2 (8 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
212,PT06M58.00S,2024-03-22T01:49:31.4Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,39,41,2024-03-22T01:49:34Z,2110000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M58.00S,2024-03-22T01:49:31.4Z,2,REGULAR,substitution,in,[],203932,,,1610612743,39,41,2024-03-22T01:49:34Z,2120000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M58.00S,2024-03-22T01:49:48.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,40,41,2024-03-22T01:49:48Z,2130000,False,,,0,,N. Jokic Free Throw 2 of 2 (9 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
215,PT06M48.00S,2024-03-22T01:50:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,5.732588699080158,52.450980392156865,1610612752,40,41,2024-03-22T01:50:19Z,2140000,False,-12.0,1.0,1,left,MISS B. Bogdanovic Layup - blocked,"[202711, 202704]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,Jackson,202704.0
216,PT06M48.00S,2024-03-22T01:50:04.7Z,2,REGULAR,block,,[],202704,,,1610612752,40,41,2024-03-22T01:54:00Z,2150000,False,,,0,,R. Jackson BLOCK (1 BLK),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
217,PT06M48.00S,2024-03-22T01:50:04.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,40,41,2024-03-22T01:50:18Z,2160000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,215.0,,,,,,,,
219,PT06M48.00S,2024-03-22T01:50:10.3Z,2,REGULAR,substitution,out,[],202711,,,1610612752,40,41,2024-03-22T01:50:14Z,2180000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M48.00S,2024-03-22T01:50:10.3Z,2,REGULAR,substitution,in,[],1628978,,,1610612752,40,41,2024-03-22T01:50:14Z,2190000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M42.00S,2024-03-22T01:50:30.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,16.63929040735874,57.35294117647059,1610612752,40,43,2024-03-22T01:50:37Z,2200000,False,-37.0,104.0,1,left,J. Brunson 11' turnaround Jump Shot (10 PTS) (J. Hart 1 AST),"[1628973, 1628404]",1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.02,Made,10.0,,,,,,,,,,,,,J. Hart,1628404.0,1.0,,
223,PT06M26.00S,2024-03-22T01:50:46.0Z,2,REGULAR,3pt,Jump Shot,[],203484,92.46057818659659,94.85294117647058,1610612743,40,43,2024-03-22T01:54:20Z,2220000,False,224.0,18.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,22.51,Missed,,,,,,,,,,,,,,,,,,
224,PT06M23.00S,2024-03-22T01:50:49.0Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,40,43,2024-03-22T01:50:51Z,2230000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,223.0,5.0,4.0,1.0,,,,,
225,PT06M19.00S,2024-03-22T01:50:53.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,29.517082785808146,19.607843137254903,1610612752,40,43,2024-03-22T01:54:57Z,2240000,False,152.0,225.0,1,left,MISS J. Brunson 27' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,,
226,PT06M17.00S,2024-03-22T01:50:55.1Z,2,REGULAR,rebound,defensive,[],203484,,,1610612743,40,43,2024-03-22T01:51:01Z,2250000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,225.0,1.0,1.0,0.0,,,,,
227,PT06M04.00S,2024-03-22T01:51:08.6Z,2,REGULAR,2pt,Jump Shot,[],1629008,84.44480946123521,74.01960784313727,1610612743,42,43,2024-03-22T01:51:13Z,2260000,False,120.0,94.0,1,right,M. Porter Jr. 15' Jump Shot (10 PTS) (N. Jokic 6 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,15.23,Made,10.0,,,,,,,,,,,,,N. Jokic,203999.0,6.0,,
229,PT05M41.00S,2024-03-22T01:51:30.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,13.091327201051248,44.36274509803921,1610612752,42,45,2024-03-22T01:51:36Z,2280000,False,28.0,71.0,1,left,I. Hartenstein 7' turnaround Hook (10 PTS) (A. Burks 1 AST),"[1628392, 202692]",1610612752.0,NYK,turnaround,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,10.0,,,,,,,,,,,,,A. Burks,202692.0,1.0,,
231,PT05M23.00S,2024-03-22T01:51:51.8Z,2,REGULAR,turnover,traveling,[],202704,,,1610612743,42,45,2024-03-22T01:51:59Z,2300000,False,,,0,,R. Jackson traveling TURNOVER (1 TO),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,1628484.0,,,,,1.0,,,,,,,,,,,
232,PT05M23.00S,2024-03-22T01:51:59.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,42,45,2024-03-22T01:52:07Z,2310000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,1628484.0,,,,,,,,,,,,,,,,
233,PT05M07.00S,2024-03-22T01:52:29.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628392,5.469776609724048,49.26470588235294,1610612752,42,47,2024-03-22T01:52:37Z,2320000,False,4.0,-1.0,1,left,I. Hartenstein cutting DUNK (12 PTS) (J. Brunson 7 AST),"[1628392, 1628973]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.39,Made,12.0,,,,,,,,,,,,,J. Brunson,1628973.0,7.0,,
235,PT05M07.00S,2024-03-22T01:52:32.4Z,2,REGULAR,foul,personal,['1freethrow'],1629008,,,1610612752,42,47,2024-03-22T01:53:17Z,2340000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Hartenstein 1 FT),"[1629008, 1628392]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,203591.0,1.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,,
237,PT05M07.00S,2024-03-22T01:52:42.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,42,47,2024-03-22T01:52:42Z,2360000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M07.00S,2024-03-22T01:55:36.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628392,,,1610612752,42,48,2024-03-22T01:55:36Z,2370000,False,,,0,,I. Hartenstein Free Throw 1 of 1 (13 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
239,PT04M49.00S,2024-03-22T01:55:56.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,91.27792378449409,51.470588235294116,1610612743,44,48,2024-03-22T01:58:20Z,2380000,False,7.0,29.0,1,right,A. Gordon Layup (6 PTS) (N. Jokic 7 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.04,Made,6.0,,,,,,,,,,,,,N. Jokic,203999.0,7.0,,
241,PT04M28.00S,2024-03-22T01:56:16.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,16.113666228646515,46.568627450980394,1610612752,44,48,2024-03-22T01:56:24Z,2400000,False,17.0,99.0,1,left,MISS J. Brunson 10' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.05,Missed,,,,,,,,,,,,,,,,,,
242,PT04M27.00S,2024-03-22T01:56:17.9Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,44,48,2024-03-22T01:56:24Z,2410000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,241.0,3.0,2.0,1.0,,,,,
243,PT04M15.00S,2024-03-22T01:56:30.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,89.70105124835742,45.34313725490196,1610612743,46,48,2024-03-22T01:56:36Z,2420000,False,-23.0,44.0,1,right,N. Jokic floating Jump Shot (11 PTS) (R. Jackson 2 AST),"[203999, 202704]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.01,Made,11.0,,,,,,,,,,,,,R. Jackson,202704.0,2.0,,
245,PT04M10.00S,2024-03-22T01:56:42.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,46,48,2024-03-22T01:56:46Z,2440000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M10.00S,2024-03-22T01:57:33.5Z,2,REGULAR,substitution,out,[],202704,,,1610612752,46,48,2024-03-22T01:59:58Z,2445000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M10.00S,2024-03-22T01:57:33.5Z,2,REGULAR,substitution,in,[],1627750,,,1610612752,46,48,2024-03-22T01:59:58Z,2447500,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M58.00S,2024-03-22T01:58:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,7.30946123521682,43.872549019607845,1610612752,46,50,2024-03-22T01:58:30Z,2450000,False,31.0,16.0,1,left,J. Brunson cutting Layup (12 PTS) (I. Hartenstein 2 AST),"[1628973, 1628392]",1610612752.0,NYK,cutting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.46,Made,12.0,,,,,,,,,,,,,I. Hartenstein,1628392.0,2.0,,
248,PT03M37.00S,2024-03-22T01:58:45.5Z,2,REGULAR,3pt,Jump Shot,[],203484,68.15045992115637,42.40196078431372,1610612743,46,50,2024-03-22T01:58:52Z,2470000,False,-38.0,247.0,1,right,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,24.98,Missed,,,,,,,,,,,,,,,,,,
249,PT03M33.00S,2024-03-22T01:58:49.5Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,46,50,2024-03-22T01:58:52Z,2480000,False,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,248.0,2.0,2.0,0.0,,,,,
250,PT03M28.00S,2024-03-22T01:58:54.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,31.882391590013142,22.30392156862745,1610612752,46,50,2024-03-22T02:00:40Z,2490000,False,138.0,247.0,1,left,MISS D. DiVincenzo 28' running 3PT,[1628978],1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,28.34,Missed,,,,,,,,,,,,,,,,,,
251,PT03M19.00S,2024-03-22T01:59:03.7Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,46,50,2024-03-22T02:00:04Z,2500000,False,,,0,,J. Murray REBOUND (Off:1 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,250.0,2.0,1.0,1.0,,,,,
252,PT03M13.00S,2024-03-22T01:59:12.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.11760840998686,46.568627450980394,1610612743,48,50,2024-03-22T01:59:17Z,2510000,False,-17.0,12.0,1,right,N. Jokic Layup (13 PTS) (K. Caldwell-Pope 1 AST),"[203999, 203484]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.11,Made,13.0,,,,,,,,,,,,,K. Caldwell-Pope,203484.0,1.0,,
254,PT03M13.00S,2024-03-22T01:59:15.6Z,2,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612743,48,50,2024-03-22T02:00:51Z,2530000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Jokic 1 FT),"[1628392, 203999]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,1662.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,
259,PT03M13.00S,2024-03-22T02:00:13.7Z,2,REGULAR,substitution,out,[],202692,,,1610612743,48,50,2024-03-22T02:00:23Z,2545000,False,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M13.00S,2024-03-22T02:00:13.7Z,2,REGULAR,substitution,out,[],1628392,,,1610612743,48,50,2024-03-22T02:00:23Z,2547500,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M13.00S,2024-03-22T02:00:13.7Z,2,REGULAR,substitution,in,[],1630540,,,1610612743,48,50,2024-03-22T02:00:23Z,2548750,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M13.00S,2024-03-22T02:00:13.7Z,2,REGULAR,substitution,in,[],1630173,,,1610612743,48,50,2024-03-22T02:00:23Z,2549375,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M13.00S,2024-03-22T02:00:40.7Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,49,50,2024-03-22T02:01:14Z,2600000,False,,,0,,N. Jokic Free Throw 1 of 1 (14 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
