actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
16,PT10M26.00S,2023-12-25T19:40:27.8Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,4,0,2023-12-25T19:40:30Z,160000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M22.00S,2023-12-25T19:40:31.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203932,22.158344283837057,10.53921568627451,1610612743,4,0,2023-12-25T20:51:31Z,170000,False,197.0,156.0,1,left,MISS A. Gordon 25' running 3PT,[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
18,PT10M19.00S,2023-12-25T19:40:34.7Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,4,0,2023-12-25T19:40:43Z,180000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M09.00S,2023-12-25T19:40:46.4Z,1,REGULAR,foul,personal,[],203484,,,1610612744,4,0,2023-12-25T19:41:10Z,190000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 1626172]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,,,,,,,,1193.0,,1.0,0.0,Looney,1626172.0,,,,,,,
22,PT10M03.00S,2023-12-25T19:41:13.0Z,1,REGULAR,turnover,out-of-bounds,[],202691,,,1610612744,4,0,2023-12-25T19:42:42Z,220000,False,,,0,,K. Thompson lost ball out-of-bounds TURNOVER (2 TO),[202691],1610612744.0,GSW,lost ball,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,1193.0,2.0,,,,,,,,,,,
23,PT09M50.00S,2023-12-25T19:41:28.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627750,7.178055190538765,75.24509803921569,1610612743,6,0,2023-12-25T19:43:06Z,230000,False,-126.0,15.0,1,left,J. Murray 12' turnaround fadeaway Jump Shot (4 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,12.71,Made,,,,,4.0,,,,,,,,,,,,,
24,PT09M35.00S,2023-12-25T19:41:42.8Z,1,REGULAR,3pt,Jump Shot,[],201939,73.53810775295663,13.23529411764706,1610612744,6,0,2023-12-25T19:41:49Z,240000,False,-184.0,196.0,1,right,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.88,Missed,,,,,,,,,,,,,,,,,,
25,PT09M32.00S,2023-12-25T19:41:45.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,0,2023-12-25T19:41:49Z,250000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M21.00S,2023-12-25T19:41:57.4Z,1,REGULAR,3pt,Jump Shot,[],203484,6.258212877792378,5.147058823529411,1610612743,6,0,2023-12-25T19:42:03Z,260000,False,224.0,6.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,22.44,Missed,,,,,,,,,,,,,,,,,,
27,PT09M18.00S,2023-12-25T19:42:00.4Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,6,0,2023-12-25T19:42:03Z,270000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M08.00S,2023-12-25T19:42:10.0Z,1,REGULAR,3pt,Jump Shot,[],1630228,76.69185282522996,88.72549019607843,1610612744,6,0,2023-12-25T19:42:16Z,280000,False,194.0,167.0,1,right,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
29,PT09M05.00S,2023-12-25T19:42:13.0Z,1,REGULAR,rebound,offensive,[],1641764,,,1610612744,6,0,2023-12-25T19:42:13Z,290000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:0),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,,
30,PT09M04.00S,2023-12-25T19:42:14.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,67.49342969776609,35.78431372549019,1610612744,6,3,2023-12-25T19:42:19Z,300000,False,-71.0,253.0,1,right,K. Thompson 26' 3PT  (3 PTS) (B. Podziemski 1 AST),"[202691, 1641764]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,26.29,Made,,,,,3.0,,,,,,,B. Podziemski,1641764.0,1.0,,,,
32,PT08M45.00S,2023-12-25T19:42:32.9Z,1,REGULAR,2pt,Jump Shot,[],1627750,5.995400788436268,70.34313725490196,1610612743,6,3,2023-12-25T19:42:40Z,320000,False,-102.0,4.0,1,left,MISS J. Murray 10' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,10.18,Missed,,,,,,,,,,,,,,,,,,
33,PT08M41.00S,2023-12-25T19:42:36.9Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,6,3,2023-12-25T19:42:40Z,330000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,
34,PT08M34.00S,2023-12-25T19:42:44.5Z,1,REGULAR,2pt,Jump Shot,[],202691,78.9257555847569,22.794117647058822,1610612744,6,3,2023-12-25T19:42:50Z,340000,False,-136.0,146.0,1,right,MISS K. Thompson 19' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,19.92,Missed,,,,,,,,,,,,,,,,,,
35,PT08M30.00S,2023-12-25T19:42:48.5Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,6,3,2023-12-25T19:42:50Z,350000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,
36,PT08M25.00S,2023-12-25T19:42:53.5Z,1,REGULAR,3pt,Jump Shot,[],1629008,27.151773981603156,17.401960784313726,1610612743,6,3,2023-12-25T19:43:06Z,360000,False,163.0,203.0,1,left,MISS M. Porter Jr. 26' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
37,PT08M21.00S,2023-12-25T19:42:56.8Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,6,3,2023-12-25T19:42:56Z,370000,False,,,0,,N. Jokic REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,,,
38,PT08M17.00S,2023-12-25T19:43:01.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203932,4.155716162943495,95.83333333333334,1610612743,6,3,2023-12-25T19:43:09Z,380000,False,-229.0,-13.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
39,PT08M14.00S,2023-12-25T19:43:04.3Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,6,3,2023-12-25T19:43:09Z,390000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Left Corner 3,24+ Left,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT07M55.00S,2023-12-25T19:43:25.5Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612744,6,3,2023-12-25T19:43:32Z,400000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Podziemski 2 FT),"[1627750, 1641764]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2004.0,,1.0,0.0,Podziemski,1641764.0,,,,,,,
42,PT07M55.00S,2023-12-25T19:44:06.8Z,1,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,6,4,2023-12-25T19:44:06Z,420000,False,,,0,,B. Podziemski Free Throw 1 of 2 (1 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
43,PT07M55.00S,2023-12-25T19:44:23.5Z,1,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,6,5,2023-12-25T19:44:23Z,430000,False,,,0,,B. Podziemski Free Throw 2 of 2 (2 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
44,PT07M43.00S,2023-12-25T19:44:38.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,5.075558475689881,46.81372549019608,1610612743,8,5,2023-12-25T19:46:13Z,440000,False,16.0,-5.0,1,left,M. Porter Jr. cutting DUNK (2 PTS) (K. Caldwell-Pope 1 AST),"[1629008, 203484]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,2.0,,,,,,,K. Caldwell-Pope,203484.0,1.0,,,,
46,PT07M43.00S,2023-12-25T19:44:41.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,8,5,2023-12-25T19:46:24Z,460000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M28.00S,2023-12-25T19:48:27.9Z,1,REGULAR,2pt,Jump Shot,[],201939,86.02168199737189,29.901960784313726,1610612744,8,5,2023-12-25T19:49:20Z,470000,False,-100.0,79.0,1,right,MISS S. Curry 12' driving floating bank Shot,[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,12.78,Missed,,,,,,,,,,,,,,,,,,
49,PT07M26.00S,2023-12-25T19:48:29.9Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,8,5,2023-12-25T19:48:33Z,480000,False,,,0,,S. Curry REBOUND (Off:1 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,48.0,1.0,0.0,1.0,,,,,,,,,,,,,,
50,PT07M23.00S,2023-12-25T19:48:33.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641764,80.3712220762155,38.48039215686275,1610612744,8,5,2023-12-25T19:49:44Z,490000,False,-58.0,132.0,1,right,MISS B. Podziemski 14' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,14.4,Missed,,,,,,,,,,,,,,,,,,
51,PT07M20.00S,2023-12-25T19:48:36.7Z,1,REGULAR,rebound,offensive,[],1641764,,,1610612744,8,5,2023-12-25T19:48:39Z,500000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:0),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,50.0,2.0,0.0,2.0,,,,,,,,,,,,,,
52,PT07M17.00S,2023-12-25T19:48:39.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630228,89.30683311432325,46.81372549019608,1610612744,8,7,2023-12-25T19:50:29Z,510000,False,-16.0,48.0,1,right,J. Kuminga driving floating Jump Shot (2 PTS) (B. Podziemski 2 AST),"[1630228, 1641764]",1610612744.0,GSW,driving floating,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,,,,,2.0,,,,,,,B. Podziemski,1641764.0,2.0,,,,
54,PT06M58.00S,2023-12-25T19:48:57.6Z,1,REGULAR,3pt,Jump Shot,[],1629008,28.991458607095925,71.07843137254902,1610612743,11,7,2023-12-25T19:49:32Z,530000,False,-105.0,220.0,1,left,M. Porter Jr. 24' 3PT  (5 PTS) (N. Jokic 1 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.39,Made,,,,,5.0,,,,,,,N. Jokic,203999.0,1.0,,,,
56,PT06M40.00S,2023-12-25T19:49:15.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,92.19776609724047,44.36274509803921,1610612744,11,7,2023-12-25T19:49:20Z,550000,False,-28.0,21.0,1,right,MISS J. Kuminga Layup,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,,,,,,,,,,,,,
57,PT06M37.00S,2023-12-25T19:49:18.9Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,11,7,2023-12-25T19:49:20Z,560000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,,
58,PT06M25.00S,2023-12-25T19:49:31.1Z,1,REGULAR,2pt,Jump Shot,[],1627750,3.892904073587385,66.17647058823529,1610612743,11,7,2023-12-25T19:49:52Z,570000,False,-81.0,-16.0,1,left,MISS J. Murray 8' Jump Shot - blocked,"[1627750, 201939]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,8.24,Missed,,,,,,,,,,,,,,,Curry,201939.0,,
59,PT06M25.00S,2023-12-25T19:49:31.1Z,1,REGULAR,block,,[],201939,,,1610612743,11,7,2023-12-25T19:49:33Z,580000,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
60,PT06M25.00S,2023-12-25T19:49:31.1Z,1,REGULAR,rebound,offensive,[],1627750,,,1610612743,11,7,2023-12-25T19:57:15Z,590000,False,,,0,,J. Murray REBOUND (Off:1 Def:0),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,58.0,1.0,0.0,1.0,,,,,,,,,,,,,,
109,PT06M25.00S,2023-12-25T19:49:34.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627750,6.83311432325887,49.16513480392157,1610612743,11,7,2023-12-25T19:57:03Z,595000,False,4.0,12.0,1,left,MISS J. Murray tip Layup,[1627750],1610612743.0,DEN,tip,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,,
110,PT06M25.00S,2023-12-25T19:49:34.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,11,7,2023-12-25T19:57:03Z,597500,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,109.0,,,,,,,,,,,,,,,,,
62,PT06M24.00S,2023-12-25T19:49:38.3Z,1,REGULAR,substitution,out,[],1641764,,,1610612743,11,7,2023-12-25T19:49:41Z,610000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M24.00S,2023-12-25T19:49:38.3Z,1,REGULAR,substitution,in,[],101108,,,1610612743,11,7,2023-12-25T19:49:41Z,620000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M20.00S,2023-12-25T19:49:54.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,5.732588699080158,95.34313725490196,1610612743,14,7,2023-12-25T19:57:03Z,630000,False,-227.0,1.0,1,left,M. Porter Jr. 3PT  (8 PTS) (A. Gordon 1 AST),"[1629008, 203932]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,22.67,Made,,,,,8.0,,,,,,,A. Gordon,203932.0,1.0,,,,
66,PT05M53.00S,2023-12-25T19:50:22.2Z,1,REGULAR,turnover,lost ball,[],1626172,,,1610612744,14,7,2023-12-25T19:53:15Z,650000,False,,,0,,K. Looney lost ball TURNOVER (1 TO),"[1626172, 203932]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,,,,Gordon,203932.0
67,PT05M53.00S,2023-12-25T19:50:22.2Z,1,REGULAR,steal,,[],203932,,,1610612743,14,7,2023-12-25T19:50:36Z,660000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT05M49.00S,2023-12-25T19:50:29.8Z,1,REGULAR,foul,offensive,[],203932,,,1610612743,14,7,2023-12-25T19:52:29Z,670000,False,,,0,,A. Gordon charge offensive FOUL (1 PF),"[203932, 201939]",1610612743.0,DEN,charge,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1193.0,,1.0,0.0,Curry,201939.0,,,,,,,
70,PT05M49.00S,2023-12-25T19:50:29.8Z,1,REGULAR,turnover,offensive foul,[],203932,,,1610612743,14,7,2023-12-25T19:52:29Z,690000,False,,,0,,A. Gordon offensive foul TURNOVER (1 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1193.0,1.0,,,,,,,,,,,
71,PT05M49.00S,2023-12-25T19:50:42.2Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,14,7,2023-12-25T19:50:46Z,700000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M49.00S,2023-12-25T19:50:42.2Z,1,REGULAR,substitution,in,[],1631218,,,1610612744,14,7,2023-12-25T19:50:46Z,710000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M39.00S,2023-12-25T19:50:59.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202691,72.61826544021025,78.18627450980392,1610612744,14,10,2023-12-25T19:51:06Z,720000,False,141.0,205.0,1,right,K. Thompson 24' 3PT  (6 PTS) (S. Curry 1 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.87,Made,,,,,6.0,,,,,,,S. Curry,201939.0,1.0,,,,
75,PT05M20.00S,2023-12-25T19:51:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,6.652431011826544,53.92156862745098,1610612743,14,10,2023-12-25T19:51:24Z,740000,False,-20.0,10.0,1,left,MISS M. Porter Jr. Layup - blocked,"[1629008, 202691]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,Thompson,202691.0,,
76,PT05M20.00S,2023-12-25T19:51:17.7Z,1,REGULAR,block,,[],202691,,,1610612743,14,10,2023-12-25T19:51:21Z,750000,False,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
77,PT05M17.00S,2023-12-25T19:51:20.7Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,14,10,2023-12-25T19:51:24Z,760000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,75.0,3.0,3.0,0.0,,,,,,,,,,,,,,
78,PT05M12.00S,2023-12-25T19:51:26.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,81.15965834428384,49.01960784313725,1610612744,14,10,2023-12-25T19:55:07Z,770000,False,-5.0,125.0,1,right,MISS K. Thompson 12' driving floating Shot,[202691],1610612744.0,GSW,driving floating,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,12.47,Missed,,,,,,,,,,,,,,,,,,
79,PT05M10.00S,2023-12-25T19:51:28.9Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,14,10,2023-12-25T19:51:28Z,780000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,78.0,3.0,3.0,0.0,,,,,,,,,,,,,,
80,PT04M57.00S,2023-12-25T19:51:41.7Z,1,REGULAR,3pt,Jump Shot,[],203484,20.71287779237845,88.23529411764706,1610612743,17,10,2023-12-25T19:51:46Z,790000,False,-191.0,142.0,1,left,K. Caldwell-Pope 3PT  (3 PTS) (M. Porter Jr. 1 AST),"[203484, 1629008]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,23.83,Made,,,,,3.0,,,,,,,M. Porter Jr.,1629008.0,1.0,,,,
