actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT04M16.00S,2023-11-09T03:28:23.8Z,1,REGULAR,steal,,[],203484,,,1610612743,17,11,2023-11-09T03:28:26Z,840000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
86,PT04M13.00S,2023-11-09T03:28:27.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629008,5.075558475689881,48.03921568627451,1610612743,19,11,2023-11-09T03:28:39Z,850000,False,10.0,-5.0,1,left,M. Porter Jr. Layup (8 PTS) (K. Caldwell-Pope 2 AST),"[1629008, 203484]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.09,Made,8.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,,,
88,PT03M52.00S,2023-11-09T03:28:48.3Z,1,REGULAR,3pt,Jump Shot,[],201939,97.026938239159,98.03921568627452,1610612744,19,11,2023-11-09T03:35:09Z,870000,False,240.0,-25.0,1,right,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,24.15,Missed,,,,,,,,,,,,,,,,,,
89,PT03M49.00S,2023-11-09T03:28:51.3Z,1,REGULAR,rebound,offensive,[],203967,,,1610612744,19,11,2023-11-09T03:28:55Z,880000,False,,,0,,D. Saric REBOUND (Off:1 Def:2),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Mid-Range,24+ Right,,,,,,,,,,,88.0,3.0,2.0,1.0,,,,,,
90,PT03M46.00S,2023-11-09T03:28:54.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203967,92.06636005256242,46.568627450980394,1610612744,19,13,2023-11-09T03:29:22Z,890000,False,-17.0,22.0,1,right,D. Saric Hook (2 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,2.8,Made,2.0,,,,,,,,,,,,,,,,,
91,PT03M27.00S,2023-11-09T03:29:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.30946123521682,47.30392156862745,1610612743,21,13,2023-11-09T03:29:27Z,900000,False,13.0,16.0,1,left,N. Jokic Layup (6 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.11,Made,6.0,,,,,,,,,,,,,,,,,
92,PT03M05.00S,2023-11-09T03:29:34.8Z,1,REGULAR,3pt,Jump Shot,[],101108,94.03745072273325,4.166666666666666,1610612744,21,13,2023-11-09T03:29:40Z,910000,False,-229.0,4.0,1,right,MISS C. Paul 3PT,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
93,PT03M03.00S,2023-11-09T03:29:36.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,21,13,2023-11-09T03:29:40Z,920000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,92.0,2.0,2.0,0.0,,,,,,
94,PT02M53.00S,2023-11-09T03:29:46.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,8.360709592641262,49.26470588235294,1610612743,21,13,2023-11-09T03:29:55Z,930000,False,4.0,26.0,1,left,MISS A. Gordon Layup,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
95,PT02M52.00S,2023-11-09T03:29:47.7Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612743,21,13,2023-11-09T03:29:55Z,940000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,94.0,3.0,2.0,1.0,,,,,,
96,PT02M52.00S,2023-11-09T03:29:52.2Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629008,5.590000152587891,50.0,1610612743,23,13,2023-11-09T03:30:04Z,950000,False,0.0,0.0,1,left,M. Porter Jr. putback DUNK (10 PTS),[1629008],1610612743.0,DEN,putback,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
97,PT02M52.00S,2023-11-09T03:29:54.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,23,13,2023-11-09T03:29:54Z,960000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M52.00S,2023-11-09T03:32:36.8Z,1,REGULAR,substitution,out,[],1629008,,,1610612744,23,13,2023-11-09T03:33:01Z,970000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M52.00S,2023-11-09T03:32:36.8Z,1,REGULAR,substitution,out,[],203932,,,1610612744,23,13,2023-11-09T03:33:01Z,980000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M52.00S,2023-11-09T03:32:36.8Z,1,REGULAR,substitution,out,[],203967,,,1610612744,23,13,2023-11-09T03:33:01Z,990000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M52.00S,2023-11-09T03:32:36.8Z,1,REGULAR,substitution,out,[],203952,,,1610612744,23,13,2023-11-09T03:33:01Z,1000000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M52.00S,2023-11-09T03:32:36.8Z,1,REGULAR,substitution,out,[],201939,,,1610612744,23,13,2023-11-09T03:33:01Z,1010000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M52.00S,2023-11-09T03:32:36.8Z,1,REGULAR,substitution,in,[],1631212,,,1610612744,23,13,2023-11-09T03:33:01Z,1020000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M52.00S,2023-11-09T03:32:36.8Z,1,REGULAR,substitution,in,[],1631128,,,1610612744,23,13,2023-11-09T03:33:01Z,1030000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M52.00S,2023-11-09T03:32:36.8Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,23,13,2023-11-09T03:33:01Z,1040000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M52.00S,2023-11-09T03:32:36.8Z,1,REGULAR,substitution,in,[],1630541,,,1610612744,23,13,2023-11-09T03:33:01Z,1050000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M52.00S,2023-11-09T03:32:36.8Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,23,13,2023-11-09T03:33:01Z,1060000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M42.00S,2023-11-09T03:33:30.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,92.46057818659659,47.05882352941176,1610612744,23,13,2023-11-09T03:33:36Z,1070000,False,-15.0,18.0,1,right,MISS T. Jackson-Davis cutting Layup,[1631218],1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
109,PT02M40.00S,2023-11-09T03:33:32.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,23,13,2023-11-09T03:33:36Z,1080000,False,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,108.0,3.0,3.0,0.0,,,,,,
110,PT02M26.00S,2023-11-09T03:33:47.5Z,1,REGULAR,foul,personal,['2freethrow'],1631218,,,1610612743,23,13,2023-11-09T03:33:55Z,1090000,False,,,0,,T. Jackson-Davis shooting personal FOUL (1 PF) (Jokic 2 FT),"[1631218, 203999]",1610612744.0,GSW,shooting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,,,,,1.0,0.0,Jokic,203999.0,,
112,PT02M26.00S,2023-11-09T03:34:11.0Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,24,13,2023-11-09T03:34:11Z,1110000,False,,,0,,N. Jokic Free Throw 1 of 2 (7 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
113,PT02M26.00S,2023-11-09T03:34:11.7Z,1,REGULAR,substitution,out,[],203484,,,1610612743,24,13,2023-11-09T03:34:14Z,1120000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M26.00S,2023-11-09T03:34:11.7Z,1,REGULAR,substitution,in,[],1631124,,,1610612743,24,13,2023-11-09T03:34:14Z,1130000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M26.00S,2023-11-09T03:34:28.7Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,25,13,2023-11-09T03:34:28Z,1140000,False,,,0,,N. Jokic Free Throw 2 of 2 (8 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
116,PT02M14.00S,2023-11-09T03:34:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,87.86136662286465,46.32352941176471,1610612744,25,15,2023-11-09T03:34:55Z,1150000,False,-18.0,62.0,1,right,B. Podziemski 6' floating Jump Shot (2 PTS),[1641764],1610612744.0,GSW,floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,6.43,Made,2.0,,,,,,,,,,,,,,,,,
117,PT02M14.00S,2023-11-09T03:34:57.1Z,1,REGULAR,foul,personal,['1freethrow'],1631124,,,1610612744,25,15,2023-11-09T03:35:08Z,1160000,False,,,0,,J. Strawther shooting personal FOUL (1 PF) (Podziemski 1 FT),"[1631124, 1641764]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626302.0,,,,,1.0,0.0,Podziemski,1641764.0,,
119,PT02M14.00S,2023-11-09T03:35:09.6Z,1,REGULAR,substitution,out,[],203999,,,1610612744,25,15,2023-11-09T03:35:14Z,1180000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M14.00S,2023-11-09T03:35:09.6Z,1,REGULAR,substitution,in,[],1630192,,,1610612744,25,15,2023-11-09T03:35:14Z,1190000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M14.00S,2023-11-09T03:35:15.7Z,1,REGULAR,freethrow,1 of 1,[],1641764,,,1610612744,25,16,2023-11-09T03:35:15Z,1200000,False,,,0,,B. Podziemski Free Throw 1 of 1 (3 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
122,PT02M01.00S,2023-11-09T03:35:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,6.1268068331143235,52.450980392156865,1610612743,25,16,2023-11-09T03:35:32Z,1210000,False,-12.0,5.0,1,left,MISS Z. Nnaji Layup,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,1.33,Missed,,,,,,,,,,,,,,,,,,
123,PT01M59.00S,2023-11-09T03:35:30.6Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,25,16,2023-11-09T03:35:32Z,1220000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,
124,PT01M41.00S,2023-11-09T03:35:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,94.43166885676742,54.65686274509803,1610612744,25,16,2023-11-09T03:35:58Z,1230000,False,23.0,0.0,1,right,MISS M. Moody driving Layup,[1630541],1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
126,PT01M37.00S,2023-11-09T03:35:53.6Z,1,REGULAR,rebound,offensive,[],1630228,,,1610612744,25,16,2023-11-09T03:35:58Z,1250000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:0),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,124.0,1.0,0.0,1.0,,,,,,
127,PT01M36.00S,2023-11-09T03:35:53.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,93.77463863337714,48.529411764705884,1610612744,25,16,2023-11-09T03:36:04Z,1260000,False,-7.0,6.0,1,right,MISS J. Kuminga putback Layup,[1630228],1610612744.0,GSW,putback,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,,
128,PT01M34.00S,2023-11-09T03:35:55.5Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,25,16,2023-11-09T03:35:55Z,1270000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,
129,PT01M31.00S,2023-11-09T03:36:01.1Z,1,REGULAR,foul,personal,['2freethrow'],1641764,,,1610612743,25,16,2023-11-09T03:36:31Z,1280000,False,,,0,,B. Podziemski shooting personal FOUL (1 PF) (Braun 2 FT),"[1641764, 1631128]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,,,,,1.0,0.0,Braun,1631128.0,,
131,PT01M31.00S,2023-11-09T03:36:33.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631128,,,1610612743,25,16,2023-11-09T03:36:33Z,1300000,False,,,0,,MISS C. Braun Free Throw 1 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT01M31.00S,2023-11-09T03:36:33.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,25,16,2023-11-09T03:36:33Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,131.0,,,,,,,,,
133,PT01M31.00S,2023-11-09T03:36:49.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631128,,,1610612743,26,16,2023-11-09T03:36:49Z,1320000,False,,,0,,C. Braun Free Throw 2 of 2 (1 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
134,PT01M12.00S,2023-11-09T03:37:10.6Z,1,REGULAR,3pt,Jump Shot,[],1630541,72.22404730617609,79.16666666666666,1610612744,26,19,2023-11-09T03:37:19Z,1330000,False,146.0,209.0,1,right,M. Moody 25' 3PT bank (3 PTS) (J. Kuminga 1 AST),"[1630541, 1630228]",1610612744.0,GSW,bank,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.45,Made,3.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,
136,PT01M00.00S,2023-11-09T03:37:21.9Z,1,REGULAR,3pt,Jump Shot,[],1631124,24.392247043363994,82.35294117647058,1610612743,26,19,2023-11-09T03:37:27Z,1350000,False,-162.0,177.0,1,left,MISS J. Strawther 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,23.97,Missed,,,,,,,,,,,,,,,,,,
137,PT00M56.50S,2023-11-09T03:37:25.4Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,26,19,2023-11-09T03:37:27Z,1360000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,
138,PT00M46.20S,2023-11-09T03:37:36.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,89.04402102496715,49.754901960784316,1610612744,26,21,2023-11-09T03:37:43Z,1370000,False,-1.0,50.0,1,right,M. Moody Jump Shot (5 PTS) (J. Kuminga 2 AST),"[1630541, 1630228]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,5.0,J. Kuminga,1630228.0,2.0,,,,,,,,,,,,,,
140,PT00M46.20S,2023-11-09T03:37:42.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612743,26,21,2023-11-09T03:37:42Z,1390000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M28.00S,2023-11-09T03:39:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,5.732588699080158,43.13725490196079,1610612743,26,21,2023-11-09T03:41:44Z,1400000,False,34.0,1.0,1,left,MISS C. Braun driving Layup,[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
142,PT00M26.10S,2023-11-09T03:39:29.3Z,1,REGULAR,rebound,defensive,[],101108,,,1610612744,26,21,2023-11-09T03:39:29Z,1410000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,
143,PT00M04.00S,2023-11-09T03:39:51.4Z,1,REGULAR,2pt,Hook,[],1630228,92.32917214191852,32.59803921568628,1610612744,26,21,2023-11-09T03:41:01Z,1420000,False,-87.0,20.0,1,right,MISS J. Kuminga 8' Hook,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,8.92,Missed,,,,,,,,,,,,,,,,,,
144,PT00M01.60S,2023-11-09T03:39:53.8Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,26,21,2023-11-09T03:41:01Z,1430000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Left,,,,,,,,,,,143.0,2.0,2.0,0.0,,,,,,
145,PT00M00.00S,2023-11-09T03:40:00.2Z,1,REGULAR,period,end,[],0,,,1610612743,26,21,2023-11-09T03:40:00Z,1440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-11-09T03:42:36.0Z,2,REGULAR,substitution,out,['startperiod'],1631124,,,1610612743,26,21,2023-11-09T03:43:20Z,1450000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-11-09T03:42:36.0Z,2,REGULAR,substitution,out,['startperiod'],1631221,,,1610612743,26,21,2023-11-09T03:43:20Z,1460000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612743.0,DEN,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-11-09T03:42:36.0Z,2,REGULAR,substitution,out,['startperiod'],1641764,,,1610612743,26,21,2023-11-09T03:43:20Z,1470000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-11-09T03:42:36.0Z,2,REGULAR,substitution,in,['startperiod'],1629008,,,1610612743,26,21,2023-11-09T03:43:20Z,1480000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-11-09T03:42:36.0Z,2,REGULAR,substitution,in,['startperiod'],202704,,,1610612743,26,21,2023-11-09T03:43:20Z,1490000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-11-09T03:42:36.0Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612743,26,21,2023-11-09T03:43:20Z,1500000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-11-09T03:43:35.7Z,2,REGULAR,period,start,[],0,,,1610612743,26,21,2023-11-09T03:43:35Z,1510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M49.00S,2023-11-09T03:43:45.8Z,2,REGULAR,2pt,Jump Shot,[],202704,25.04927726675427,43.627450980392155,1610612743,26,21,2023-11-09T03:43:53Z,1520000,False,32.0,183.0,1,left,MISS R. Jackson 18' pullup Shot,[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,18.58,Missed,,,,,,,,,,,,,,,,,,
154,PT11M45.00S,2023-11-09T03:43:49.8Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,26,21,2023-11-09T03:43:53Z,1530000,False,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Center,,,,,,,,,,,153.0,2.0,2.0,0.0,,,,,,
155,PT11M29.00S,2023-11-09T03:44:05.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,87.86136662286465,43.872549019607845,1610612744,26,23,2023-11-09T03:44:10Z,1540000,False,-31.0,62.0,1,right,J. Kuminga 6' turnaround Jump Shot (2 PTS),[1630228],1610612744.0,GSW,turnaround,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,6.88,Made,2.0,,,,,,,,,,,,,,,,,
156,PT11M15.00S,2023-11-09T03:44:19.4Z,2,REGULAR,3pt,Jump Shot,[],202704,31.61957950065703,48.28431372549019,1610612743,29,23,2023-11-09T03:44:24Z,1550000,False,9.0,245.0,1,left,R. Jackson 24' 3PT  (6 PTS) (Z. Nnaji 1 AST),"[202704, 1630192]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,24.49,Made,6.0,Z. Nnaji,1630192.0,1.0,,,,,,,,,,,,,,
158,PT10M53.00S,2023-11-09T03:44:41.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630541,92.9862023653088,51.470588235294116,1610612744,29,25,2023-11-09T03:44:46Z,1570000,False,7.0,13.0,1,right,M. Moody DUNK (7 PTS) (T. Jackson-Davis 1 AST),"[1630541, 1631218]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,1.53,Made,7.0,T. Jackson-Davis,1631218.0,1.0,,,,,,,,,,,,,,
160,PT10M34.00S,2023-11-09T03:45:00.1Z,2,REGULAR,3pt,Jump Shot,[],202704,21.76412614980289,88.72549019607843,1610612743,29,25,2023-11-09T03:45:05Z,1590000,False,-194.0,152.0,1,left,MISS R. Jackson 24' 3PT,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,24.62,Missed,,,,,,,,,,,,,,,,,,
161,PT10M32.00S,2023-11-09T03:45:02.1Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,29,25,2023-11-09T03:45:05Z,1600000,False,,,0,,K. Thompson REBOUND (Off:0 Def:4),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,160.0,4.0,4.0,0.0,,,,,,
162,PT10M25.00S,2023-11-09T03:45:09.6Z,2,REGULAR,3pt,Jump Shot,[],202691,68.01905387647832,26.715686274509803,1610612744,29,28,2023-11-09T03:45:18Z,1610000,False,-116.0,248.0,1,right,K. Thompson 27' 3PT pullup (7 PTS),[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,27.4,Made,7.0,,,,,,,,,,,,,,,,,
163,PT10M05.00S,2023-11-09T03:45:29.6Z,2,REGULAR,3pt,Jump Shot,[],1631128,28.991458607095925,69.36274509803921,1610612743,32,28,2023-11-09T03:45:35Z,1620000,False,-97.0,220.0,1,left,C. Braun 24' 3PT  (4 PTS) (Z. Nnaji 2 AST),"[1631128, 1630192]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,24.04,Made,4.0,Z. Nnaji,1630192.0,2.0,,,,,,,,,,,,,,
165,PT09M37.00S,2023-11-09T03:45:57.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,92.19776609724047,59.80392156862745,1610612744,32,30,2023-11-09T03:46:04Z,1640000,False,49.0,21.0,1,right,K. Thompson driving floating bank Jump Shot (9 PTS),[202691],1610612744.0,GSW,driving floating bank,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,9.0,,,,,,,,,,,,,,,,,
166,PT09M24.00S,2023-11-09T03:46:12.9Z,2,REGULAR,violation,kicked ball,[],1631218,,,1610612743,32,30,2023-11-09T03:46:27Z,1650000,False,,,0,,T. Jackson-Davis kicked ball VIOLATION,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,202035.0,,,,,,,,,,
