actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
32,PT09M55.00S,2024-03-26T01:14:04.8Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,6,1,2024-03-26T01:14:22Z,320000,False,,,0,,S. Aldama REBOUND (Off:1 Def:0),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,,,
33,PT09M53.00S,2024-03-26T01:14:18.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630590,76.5604467805519,9.068627450980392,1610612763,6,4,2024-03-26T01:14:26Z,330000,False,-205.0,168.0,1,right,S. Pippen Jr. 26' 3PT  (3 PTS) (S. Aldama 1 AST),"[1630590, 1630583]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,26.47,Made,,,,,,,3.0,S. Aldama,1630583.0,1.0,,,,,,,,
35,PT09M25.00S,2024-03-26T01:14:48.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612743,6,4,2024-03-26T01:14:54Z,350000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2882.0,,,,
36,PT09M14.00S,2024-03-26T01:15:09.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,67.09921156373193,41.42156862745098,1610612763,6,4,2024-03-26T01:15:18Z,360000,False,-43.0,257.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
37,PT09M11.00S,2024-03-26T01:15:12.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,6,4,2024-03-26T01:15:18Z,370000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,,,
38,PT09M03.00S,2024-03-26T01:15:21.1Z,1,REGULAR,foul,personal,['2freethrow'],1630590,,,1610612743,6,4,2024-03-26T01:15:46Z,380000,False,,,0,,S. Pippen Jr. shooting personal FOUL (1 PF) (Jokic 2 FT),"[1630590, 203999]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Jokic,203999.0
40,PT09M03.00S,2024-03-26T01:15:47.4Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,7,4,2024-03-26T01:15:47Z,400000,False,,,0,,N. Jokic Free Throw 1 of 2 (3 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
41,PT09M03.00S,2024-03-26T01:16:01.2Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,8,4,2024-03-26T01:16:01Z,410000,False,,,0,,N. Jokic Free Throw 2 of 2 (4 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
42,PT08M54.00S,2024-03-26T01:16:14.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.59198423127464,46.07843137254902,1610612763,8,4,2024-03-26T01:16:32Z,420000,False,-20.0,17.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
43,PT08M53.00S,2024-03-26T01:16:15.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,8,4,2024-03-26T01:16:19Z,430000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT08M50.00S,2024-03-26T01:16:18.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,25.969119579500656,13.480392156862745,1610612743,11,4,2024-03-26T01:16:28Z,440000,False,183.0,192.0,1,left,M. Porter Jr. 26' 3PT running pullup (3 PTS) (N. Jokic 1 AST),"[1629008, 203999]",1610612743.0,DEN,running pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.47,Made,,,,,,,3.0,N. Jokic,203999.0,1.0,,,,,,,,
46,PT08M34.00S,2024-03-26T01:16:34.5Z,1,REGULAR,turnover,lost ball,[],1630590,,,1610612763,11,4,2024-03-26T01:16:38Z,460000,False,,,0,,S. Pippen Jr. lost ball TURNOVER (2 TO),"[1630590, 1629008]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Porter Jr.,1629008.0,,,,,
47,PT08M34.00S,2024-03-26T01:16:34.5Z,1,REGULAR,steal,,[],1629008,,,1610612743,11,4,2024-03-26T01:16:36Z,470000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT08M27.00S,2024-03-26T01:16:42.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203999,10.463206307490145,45.588235294117645,1610612743,13,4,2024-03-26T01:20:56Z,480000,False,22.0,46.0,1,left,N. Jokic running Jump Shot (6 PTS) (M. Porter Jr. 2 AST),"[203999, 1629008]",1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,,,,,,,6.0,M. Porter Jr.,1629008.0,2.0,,,,,,,,
50,PT08M27.00S,2024-03-26T01:16:49.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,13,4,2024-03-26T01:16:49Z,500000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M14.00S,2024-03-26T01:19:52.9Z,1,REGULAR,3pt,Jump Shot,[],1641713,92.06636005256242,4.411764705882353,1610612763,13,4,2024-03-26T01:19:59Z,510000,False,-228.0,22.0,1,right,MISS G. Jackson 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Left Corner 3,24+ Left,22.9,Missed,,,,,,,,,,,,,,,,,,
52,PT08M11.00S,2024-03-26T01:19:55.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,13,4,2024-03-26T01:19:59Z,520000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT08M05.00S,2024-03-26T01:20:01.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202704,6.783837056504599,52.69607843137255,1610612743,13,4,2024-03-26T01:21:24Z,530000,False,-13.0,11.0,1,left,MISS R. Jackson running Layup,[202704],1610612743.0,DEN,running,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
54,PT08M04.00S,2024-03-26T01:20:02.9Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,13,4,2024-03-26T01:20:12Z,540000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
55,PT07M58.00S,2024-03-26T01:20:09.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628991,93.9060446780552,51.225490196078425,1610612763,13,4,2024-03-26T01:22:11Z,550000,False,6.0,5.0,1,right,MISS J. Jackson Jr. running Layup,[1628991],1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,,,,,,,
56,PT07M58.00S,2024-03-26T01:20:09.1Z,1,REGULAR,rebound,offensive,[],1641713,,,1610612763,13,4,2024-03-26T01:20:15Z,560000,False,,,0,,G. Jackson REBOUND (Off:1 Def:0),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,55.0,1.0,0.0,1.0,,,,,,,,,,,,,,
57,PT07M54.00S,2024-03-26T01:20:12.6Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641713,94.40999984741211,50.0,1610612763,13,6,2024-03-26T01:20:20Z,570000,False,0.0,0.0,1,right,G. Jackson tip DUNK (2 PTS),[1641713],1610612763.0,MEM,tip,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,2.0,,,,,,,,,,,
58,PT07M40.00S,2024-03-26T01:20:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.915243101182654,44.11764705882353,1610612743,15,6,2024-03-26T01:20:35Z,580000,False,29.0,13.0,1,left,N. Jokic driving Layup (8 PTS) (R. Jackson 2 AST),"[203999, 202704]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,,,8.0,R. Jackson,202704.0,2.0,,,,,,,,
60,PT07M40.00S,2024-03-26T01:20:32.1Z,1,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612743,15,6,2024-03-26T01:41:47Z,600000,False,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Jokic 1 FT),"[1628991, 203999]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Jokic,203999.0
62,PT07M40.00S,2024-03-26T01:20:47.4Z,1,REGULAR,substitution,out,[],1628991,,,1610612743,15,6,2024-03-26T01:20:56Z,620000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M40.00S,2024-03-26T01:20:47.4Z,1,REGULAR,substitution,in,[],1641998,,,1610612743,15,6,2024-03-26T01:20:56Z,630000,False,,,0,,SUB in: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT07M40.00S,2024-03-26T01:21:13.9Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,15,6,2024-03-26T01:40:49Z,645000,False,,,0,,MISS N. Jokic Free Throw 1 of 1,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
172,PT07M40.00S,2024-03-26T01:21:13.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,15,6,2024-03-26T01:40:49Z,652500,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,,
66,PT07M29.00S,2024-03-26T01:21:40.5Z,1,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,15,6,2024-03-26T02:22:14Z,660000,False,,,0,,D. Bane lost ball out-of-bounds TURNOVER (2 TO),[1630217],1610612763.0,MEM,lost ball,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,1198.0,,,,
67,PT07M26.00S,2024-03-26T01:21:49.8Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,15,6,2024-03-26T01:21:56Z,670000,False,,,0,,N. Jokic bad pass TURNOVER (1 TO),"[203999, 1641998]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Jemison,1641998.0,,,,,
68,PT07M26.00S,2024-03-26T01:21:49.8Z,1,REGULAR,steal,,[],1641998,,,1610612763,15,6,2024-03-26T01:21:51Z,680000,False,,,0,,T. Jemison STEAL (1 STL),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
69,PT07M20.00S,2024-03-26T01:21:55.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,68.54467805519053,36.76470588235294,1610612763,15,9,2024-03-26T01:28:36Z,690000,False,-66.0,243.0,1,right,S. Aldama 25' 3PT  (3 PTS) (S. Pippen Jr. 1 AST),"[1630583, 1630590]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,25.2,Made,,,,,,,3.0,S. Pippen Jr.,1630590.0,1.0,,,,,,,,
71,PT07M02.00S,2024-03-26T01:22:12.8Z,1,REGULAR,2pt,Jump Shot,[],1629008,24.917871222076215,52.69607843137255,1610612743,17,9,2024-03-26T01:22:19Z,710000,False,-13.0,182.0,1,left,M. Porter Jr. 18' pullup Jump Shot (5 PTS) (C. Braun 1 AST),"[1629008, 1631128]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,18.22,Made,,,,,,,5.0,C. Braun,1631128.0,1.0,,,,,,,,
73,PT06M46.00S,2024-03-26T01:22:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641713,88.51839684625493,48.77450980392157,1610612763,17,9,2024-03-26T01:22:35Z,730000,False,-6.0,55.0,1,right,MISS G. Jackson driving floating bank Shot,[1641713],1610612763.0,MEM,driving floating bank,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
74,PT06M44.00S,2024-03-26T01:22:31.1Z,1,REGULAR,rebound,offensive,[],1641998,,,1610612763,17,9,2024-03-26T01:22:31Z,740000,False,,,0,,T. Jemison REBOUND (Off:1 Def:0),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,In The Paint (Non-RA),0-8 Center,,,73.0,1.0,0.0,1.0,,,,,,,,,,,,,,
75,PT06M43.00S,2024-03-26T01:22:32.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630217,81.553876478318,80.63725490196079,1610612763,17,11,2024-03-26T01:22:38Z,750000,False,153.0,121.0,1,right,D. Bane 19' pullup Jump Shot (2 PTS) (T. Jemison 1 AST),"[1630217, 1641998]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,19.52,Made,,,,,,,2.0,T. Jemison,1641998.0,1.0,,,,,,,,
77,PT06M25.00S,2024-03-26T01:22:49.8Z,1,REGULAR,3pt,Jump Shot,[],1631128,32.14520367936925,57.59803921568627,1610612743,20,11,2024-03-26T01:22:55Z,770000,False,-38.0,250.0,1,left,C. Braun 25' 3PT pullup (5 PTS) (R. Jackson 3 AST),"[1631128, 202704]",1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,25.26,Made,,,,,,,5.0,R. Jackson,202704.0,3.0,,,,,,,,
79,PT06M17.00S,2024-03-26T01:22:58.7Z,1,REGULAR,3pt,Jump Shot,[],1630217,64.86530880420499,28.921568627450984,1610612763,20,11,2024-03-26T01:30:15Z,790000,False,-105.0,278.0,1,right,MISS D. Bane 29' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,29.71,Missed,,,,,,,,,,,,,,,,,,
80,PT06M14.00S,2024-03-26T01:23:01.7Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,20,11,2024-03-26T01:23:20Z,800000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,79.0,3.0,2.0,1.0,,,,,,,,,,,,,,
82,PT06M02.00S,2024-03-26T01:23:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,9.017739816031538,38.970588235294116,1610612743,22,11,2024-03-26T01:23:54Z,820000,False,55.0,32.0,1,left,R. Jackson 6' driving floating bank Jump Shot (2 PTS) (N. Jokic 2 AST),"[202704, 203999]",1610612743.0,DEN,driving floating bank,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,6.39,Made,,,,,,,2.0,N. Jokic,203999.0,2.0,,,,,,,,
