actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
87,PT04M39.00S,2024-01-27T23:05:32.4Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,22,17,2024-01-27T23:05:45Z,870000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M39.00S,2024-01-27T23:05:32.4Z,1,REGULAR,substitution,out,[],1627788,,,1610612743,22,17,2024-01-27T23:05:45Z,880000,False,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M39.00S,2024-01-27T23:05:32.4Z,1,REGULAR,substitution,in,[],1631212,,,1610612743,22,17,2024-01-27T23:05:45Z,890000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M39.00S,2024-01-27T23:05:32.4Z,1,REGULAR,substitution,in,[],202704,,,1610612743,22,17,2024-01-27T23:05:45Z,900000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M39.00S,2024-01-27T23:05:32.4Z,1,REGULAR,substitution,in,[],201976,,,1610612743,22,17,2024-01-27T23:05:45Z,910000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M20.00S,2024-01-27T23:06:10.5Z,1,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612743,22,17,2024-01-27T23:06:17Z,920000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1626162, 203484]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Caldwell-Pope,203484.0
94,PT04M20.00S,2024-01-27T23:06:33.0Z,1,REGULAR,freethrow,1 of 2,[],203484,,,1610612743,23,17,2024-01-27T23:06:33Z,940000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (3 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
95,PT04M20.00S,2024-01-27T23:06:45.2Z,1,REGULAR,freethrow,2 of 2,[],203484,,,1610612743,24,17,2024-01-27T23:06:45Z,950000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (4 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
96,PT04M07.00S,2024-01-27T23:07:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.258212877792378,47.05882352941176,1610612755,24,19,2024-01-27T23:07:06Z,960000,False,15.0,6.0,1,left,K. Oubre Jr. driving finger roll Layup (6 PTS),[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,,,,,,6.0,,,,,,,,
97,PT03M45.00S,2024-01-27T23:07:22.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,88.12417871222075,53.92156862745098,1610612743,26,19,2024-01-27T23:07:29Z,970000,False,20.0,59.0,1,right,N. Jokic 6' driving Hook (2 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.23,Made,,,,,,,,,,2.0,,,,,,,,
98,PT03M33.00S,2024-01-27T23:07:34.2Z,1,REGULAR,3pt,Jump Shot,[],1626162,24.78646517739816,10.784313725490197,1610612755,26,19,2024-01-27T23:07:41Z,980000,False,196.0,180.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
99,PT03M30.00S,2024-01-27T23:07:37.2Z,1,REGULAR,rebound,defensive,[],202704,,,1610612743,26,19,2024-01-27T23:07:41Z,990000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT03M13.00S,2024-01-27T23:07:54.2Z,1,REGULAR,3pt,Jump Shot,[],1631212,87.72996057818659,95.83333333333334,1610612743,26,19,2024-01-27T23:07:59Z,1000000,False,229.0,63.0,1,right,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,23.76,Missed,,,,,,,,,,,,,,,,,,
101,PT03M09.00S,2024-01-27T23:07:58.2Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612755,26,19,2024-01-27T23:07:59Z,1010000,False,,,0,,K. Martin REBOUND (Off:0 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Right Corner 3,24+ Right,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,
102,PT03M07.00S,2024-01-27T23:08:00.0Z,1,REGULAR,turnover,bad pass,[],1630231,,,1610612755,26,19,2024-01-27T23:08:04Z,1020000,False,,,0,,K. Martin bad pass TURNOVER (1 TO),"[1630231, 203999]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Jokic,203999.0,,,,,,,,,,,
103,PT03M07.00S,2024-01-27T23:08:00.0Z,1,REGULAR,steal,,[],203999,,,1610612743,26,19,2024-01-27T23:08:01Z,1030000,False,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
104,PT03M05.00S,2024-01-27T23:08:02.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203999,85.89027595269383,40.68627450980392,1610612743,26,19,2024-01-27T23:09:15Z,1040000,False,-47.0,80.0,1,right,MISS N. Jokic 9' running Layup,[203999],1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,9.27,Missed,,,,,,,,,,,,,,,,,,
105,PT03M03.00S,2024-01-27T23:08:04.2Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,26,19,2024-01-27T23:08:04Z,1050000,False,,,0,,N. Jokic REBOUND (Off:2 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,104.0,3.0,1.0,2.0,,,,,,,,,,,,,,
106,PT03M01.00S,2024-01-27T23:08:06.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202704,74.63863337713535,12.768075980392158,1610612743,26,19,2024-01-27T23:08:27Z,1060000,False,-186.0,186.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,26.31,Missed,,,,,,,,,,,,,,,,,,
107,PT02M58.00S,2024-01-27T23:08:09.3Z,1,REGULAR,rebound,defensive,[],201976,,,1610612755,26,19,2024-01-27T23:08:24Z,1070000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Left,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
108,PT02M52.00S,2024-01-27T23:08:14.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630194,17.427726675427067,35.53921568627451,1610612755,26,21,2024-01-27T23:08:29Z,1080000,False,72.0,111.0,1,left,P. Reed 13' Jump Shot (6 PTS) (P. Beverley 4 AST),"[1630194, 201976]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Right,13.27,Made,,,,,,,,,,6.0,P. Beverley,201976.0,4.0,,,,,
110,PT02M37.00S,2024-01-27T23:08:29.3Z,1,REGULAR,3pt,Jump Shot,[],202704,72.88107752956637,20.833333333333336,1610612743,26,21,2024-01-27T23:08:37Z,1100000,False,-146.0,202.0,1,right,MISS R. Jackson 24' 3PT,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
111,PT02M32.00S,2024-01-27T23:08:34.3Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,26,21,2024-01-27T23:08:37Z,1110000,False,,,0,,P. Reed REBOUND (Off:0 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,110.0,3.0,3.0,0.0,,,,,,,,,,,,,,
112,PT02M26.00S,2024-01-27T23:08:41.2Z,1,REGULAR,2pt,Jump Shot,[],1630194,15.193823915900131,67.40196078431373,1610612755,26,23,2024-01-27T23:08:49Z,1120000,False,-87.0,90.0,1,left,P. Reed 12' Jump Shot (8 PTS) (P. Beverley 5 AST),"[1630194, 201976]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,12.54,Made,,,,,,,,,,8.0,P. Beverley,201976.0,5.0,,,,,
114,PT02M09.00S,2024-01-27T23:08:57.7Z,1,REGULAR,3pt,Jump Shot,[],203484,94.56307490144546,3.9215686274509802,1610612743,26,23,2024-01-27T23:09:05Z,1140000,False,-230.0,-1.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
115,PT02M06.00S,2024-01-27T23:09:01.0Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,26,23,2024-01-27T23:09:00Z,1150000,False,,,0,,P. Reed REBOUND (Off:0 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Left Corner 3,24+ Left,,,114.0,4.0,4.0,0.0,,,,,,,,,,,,,,
116,PT02M01.00S,2024-01-27T23:09:10.5Z,1,REGULAR,turnover,out-of-bounds,[],1630231,,,1610612755,26,23,2024-01-27T23:09:21Z,1160000,False,,,0,,K. Martin step out-of-bounds TURNOVER (2 TO),[1630231],1610612755.0,PHI,step,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,,,,202007.0,,,,
117,PT02M01.00S,2024-01-27T23:09:13.6Z,1,REGULAR,substitution,out,[],203484,,,1610612743,26,23,2024-01-27T23:09:28Z,1170000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M01.00S,2024-01-27T23:09:13.6Z,1,REGULAR,substitution,out,[],203999,,,1610612743,26,23,2024-01-27T23:09:28Z,1180000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M01.00S,2024-01-27T23:09:13.6Z,1,REGULAR,substitution,out,[],203932,,,1610612743,26,23,2024-01-27T23:09:28Z,1190000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M01.00S,2024-01-27T23:09:13.6Z,1,REGULAR,substitution,out,[],1630231,,,1610612743,26,23,2024-01-27T23:09:28Z,1200000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M01.00S,2024-01-27T23:09:13.6Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,26,23,2024-01-27T23:09:28Z,1210000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M01.00S,2024-01-27T23:09:13.6Z,1,REGULAR,substitution,in,[],201599,,,1610612743,26,23,2024-01-27T23:09:28Z,1220000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M01.00S,2024-01-27T23:09:13.6Z,1,REGULAR,substitution,in,[],1627750,,,1610612743,26,23,2024-01-27T23:09:28Z,1230000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M01.00S,2024-01-27T23:09:13.6Z,1,REGULAR,substitution,in,[],202694,,,1610612743,26,23,2024-01-27T23:09:28Z,1240000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M42.00S,2024-01-27T23:09:49.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202704,67.23061760840999,56.372549019607845,1610612743,29,23,2024-01-27T23:10:00Z,1250000,False,32.0,256.0,1,right,R. Jackson 25' 3PT pullup (3 PTS),[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,25.75,Made,,,,,,,,,,3.0,,,,,,,,
126,PT01M21.00S,2024-01-27T23:10:10.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,12.302890932982917,52.450980392156865,1610612755,29,25,2024-01-27T23:10:17Z,1260000,False,-12.0,63.0,1,left,M. Morris Sr. 6' turnaround Jump Shot (6 PTS),[202694],1610612755.0,PHI,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,6.43,Made,,,,,,,,,,6.0,,,,,,,,
127,PT01M01.00S,2024-01-27T23:10:29.8Z,1,REGULAR,2pt,Jump Shot,[],202704,75.50919842312747,25.245098039215684,1610612743,29,25,2024-01-27T23:10:36Z,1270000,False,-124.0,178.0,1,right,MISS R. Jackson 21' pullup Shot,[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,21.66,Missed,,,,,,,,,,,,,,,,,,
128,PT00M58.20S,2024-01-27T23:10:32.6Z,1,REGULAR,rebound,defensive,[],201976,,,1610612755,29,25,2024-01-27T23:10:36Z,1280000,False,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Left Center,,,127.0,2.0,2.0,0.0,,,,,,,,,,,,,,
129,PT00M51.00S,2024-01-27T23:10:41.5Z,1,REGULAR,2pt,Jump Shot,[],1630194,22.28975032851511,53.92156862745098,1610612755,29,27,2024-01-27T23:10:49Z,1290000,False,-20.0,157.0,1,left,P. Reed 15' Jump Shot (10 PTS) (P. Beverley 6 AST),"[1630194, 201976]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Center,15.82,Made,,,,,,,,,,10.0,P. Beverley,201976.0,6.0,,,,,
131,PT00M40.30S,2024-01-27T23:10:55.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631212,92.32917214191852,49.50980392156863,1610612743,31,27,2024-01-27T23:11:02Z,1310000,False,-2.0,20.0,1,right,P. Watson driving DUNK (2 PTS) (J. Murray 3 AST),"[1631212, 1627750]",1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,,,2.0,J. Murray,1627750.0,3.0,,,,,
133,PT00M31.00S,2024-01-27T23:11:06.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201976,10.726018396846255,50.49019607843137,1610612755,31,27,2024-01-27T23:12:30Z,1330000,False,-2.0,48.0,1,left,MISS P. Beverley turnaround Hook - blocked,"[201976, 201599]",1610612755.0,PHI,turnaround,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,Jordan,201599.0,,,,,,,,,
134,PT00M31.00S,2024-01-27T23:11:06.8Z,1,REGULAR,block,,[],201599,,,1610612755,31,27,2024-01-27T23:11:10Z,1340000,False,,,0,,D. Jordan BLOCK (1 BLK),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT00M23.30S,2024-01-27T23:11:14.5Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,31,27,2024-01-27T23:11:18Z,1350000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,133.0,2.0,2.0,0.0,,,,,,,,,,,,,,
136,PT00M21.80S,2024-01-27T23:11:16.0Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,31,27,2024-01-27T23:11:24Z,1360000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 1630194]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Reed,1630194.0,,,,,,,,,,,
137,PT00M21.80S,2024-01-27T23:11:16.0Z,1,REGULAR,steal,,[],1630194,,,1610612755,31,27,2024-01-27T23:11:24Z,1370000,False,,,0,,P. Reed STEAL (2 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT00M10.60S,2024-01-27T23:11:29.4Z,1,REGULAR,foul,personal,[],1631128,,,1610612755,31,27,2024-01-27T23:11:49Z,1380000,False,,,0,,C. Braun personal FOUL (1 PF),"[1631128, 202694]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Morris Sr.,202694.0
140,PT00M10.60S,2024-01-27T23:11:46.7Z,1,REGULAR,substitution,out,[],1627863,,,1610612755,31,27,2024-01-27T23:12:06Z,1400000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M10.60S,2024-01-27T23:11:46.7Z,1,REGULAR,substitution,in,[],201587,,,1610612755,31,27,2024-01-27T23:12:06Z,1410000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M02.70S,2024-01-27T23:12:09.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202694,4.336399474375821,85.31709558823529,1610612755,31,27,2024-01-27T23:14:30Z,1420000,False,-177.0,-12.0,1,left,MISS M. Morris Sr. 17' step back Shot,[202694],1610612755.0,PHI,step back,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Left,17.7,Missed,,,,,,,,,,,,,,,,,,
143,PT00M00.20S,2024-01-27T23:12:11.5Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,31,27,2024-01-27T23:12:11Z,1430000,False,,,0,,P. Reed REBOUND (Off:1 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Left,,,142.0,5.0,4.0,1.0,,,,,,,,,,,,,,
144,PT00M00.20S,2024-01-27T23:12:13.8Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630194,14.011169513797633,11.76470588235294,1610612755,31,27,2024-01-27T23:12:33Z,1440000,False,191.0,79.0,1,left,MISS P. Reed 20' turnaround Shot,[1630194],1610612755.0,PHI,turnaround,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right,20.7,Missed,,,,,,,,,,,,,,,,,,
145,PT00M00.10S,2024-01-27T23:12:13.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,31,27,2024-01-27T23:12:33Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Right,,,144.0,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2024-01-27T23:12:34.2Z,1,REGULAR,period,end,[],0,,,1610612755,31,27,2024-01-27T23:12:34Z,1460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-01-27T23:16:05.4Z,2,REGULAR,period,start,[],0,,,1610612755,31,27,2024-01-27T23:16:05Z,1470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M47.00S,2024-01-27T23:16:19.3Z,2,REGULAR,foul,personal,['2freethrow'],201599,,,1610612755,31,27,2024-01-27T23:16:33Z,1480000,False,,,0,,D. Jordan shooting personal FOUL (1 PF) (Beverley 2 FT),"[201599, 201976]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Beverley,201976.0
151,PT11M47.00S,2024-01-27T23:16:58.4Z,2,REGULAR,freethrow,1 of 2,[],201976,,,1610612755,31,28,2024-01-27T23:16:58Z,1500000,False,,,0,,P. Beverley Free Throw 1 of 2 (1 PTS),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
152,PT11M47.00S,2024-01-27T23:17:15.7Z,2,REGULAR,freethrow,2 of 2,[],201976,,,1610612755,31,29,2024-01-27T23:17:15Z,1510000,False,,,0,,P. Beverley Free Throw 2 of 2 (2 PTS),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
153,PT11M31.00S,2024-01-27T23:17:34.7Z,2,REGULAR,3pt,Jump Shot,[],1631212,88.91261498028909,97.30392156862744,1610612743,31,29,2024-01-27T23:17:41Z,1520000,False,237.0,52.0,1,right,MISS P. Watson 24' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,24.21,Missed,,,,,,,,,,,,,,,,,,
154,PT11M27.00S,2024-01-27T23:17:38.7Z,2,REGULAR,rebound,defensive,[],201587,,,1610612755,31,29,2024-01-27T23:17:41Z,1530000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,,,
155,PT11M17.00S,2024-01-27T23:17:47.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630194,15.850854139290407,35.294117647058826,1610612755,31,31,2024-01-27T23:17:55Z,1540000,False,74.0,96.0,1,left,P. Reed 12' driving floating Jump Shot (12 PTS) (P. Beverley 7 AST),"[1630194, 201976]",1610612755.0,PHI,driving floating,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Right,12.13,Made,,,,,,,,,,12.0,P. Beverley,201976.0,7.0,,,,,
157,PT11M01.00S,2024-01-27T23:18:03.5Z,2,REGULAR,foul,personal,['2freethrow'],201976,,,1610612743,31,31,2024-01-27T23:18:12Z,1560000,False,,,0,,P. Beverley shooting personal FOUL (2 PF) (Braun 2 FT),"[201976, 1631128]",1610612755.0,PHI,shooting,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Braun,1631128.0
159,PT11M01.00S,2024-01-27T23:18:28.1Z,2,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,32,31,2024-01-27T23:18:28Z,1580000,False,,,0,,C. Braun Free Throw 1 of 2 (1 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
160,PT11M01.00S,2024-01-27T23:18:45.8Z,2,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,33,31,2024-01-27T23:18:45Z,1590000,False,,,0,,C. Braun Free Throw 2 of 2 (2 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
161,PT10M46.00S,2024-01-27T23:19:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,12.565703022339028,60.5392156862745,1610612755,33,33,2024-01-27T23:19:10Z,1600000,False,-53.0,66.0,1,left,M. Morris Sr. 8' turnaround fadeaway Jump Shot (8 PTS) (N. Batum 1 AST),"[202694, 201587]",1610612755.0,PHI,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Left,8.41,Made,,,,,,,,,,8.0,N. Batum,201587.0,1.0,,,,,
163,PT10M23.00S,2024-01-27T23:19:25.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,84.05059132720105,41.911764705882355,1610612743,33,33,2024-01-27T23:19:31Z,1620000,False,-40.0,97.0,1,right,MISS R. Jackson 10' step back bank Shot,[202704],1610612743.0,DEN,step back bank,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,10.54,Missed,,,,,,,,,,,,,,,,,,
164,PT10M22.00S,2024-01-27T23:19:27.6Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,33,33,2024-01-27T23:19:27Z,1630000,False,,,0,,D. Jordan REBOUND (Off:1 Def:0),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,163.0,1.0,0.0,1.0,,,,,,,,,,,,,,
165,PT10M20.00S,2024-01-27T23:19:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,93.24901445466492,50.49019607843137,1610612743,35,33,2024-01-27T23:19:37Z,1640000,False,2.0,11.0,1,right,D. Jordan putback Layup (2 PTS),[201599],1610612743.0,DEN,putback,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,2.0,,,,,,,,
166,PT10M13.00S,2024-01-27T23:19:37.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",201976,7.835085413929041,43.38235294117647,1610612755,35,35,2024-01-27T23:20:10Z,1650000,False,33.0,21.0,1,left,P. Beverley driving Layup (4 PTS),[201976],1610612755.0,PHI,driving,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,3.93,Made,,,,,,,,,,4.0,,,,,,,,
167,PT10M13.00S,2024-01-27T23:19:47.7Z,2,REGULAR,violation,defensive goaltending,[],1631212,,,1610612755,35,35,2024-01-27T23:20:10Z,1660000,False,,,0,,P. Watson defensive goaltending VIOLATION,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,
