actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
89,PT03M34.00S,2024-01-08T01:25:58.1Z,1,REGULAR,3pt,Jump Shot,[],202692,71.69842312746385,23.03921568627451,1610612765,19,20,2024-01-08T01:26:02Z,880000,False,-135.0,214.0,1,right,A. Burks 25' 3PT pullup (3 PTS),[202692],1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,25.25,Made,3.0,,,,,,,,,,,,,,,,,
90,PT03M33.00S,2024-01-08T01:26:03.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,19,20,2024-01-08T01:26:03Z,890000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M33.00S,2024-01-08T01:28:05.6Z,1,REGULAR,substitution,out,[],203484,,,1610612743,19,20,2024-01-08T01:28:52Z,900000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M33.00S,2024-01-08T01:28:05.6Z,1,REGULAR,substitution,out,[],203932,,,1610612743,19,20,2024-01-08T01:28:52Z,910000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M33.00S,2024-01-08T01:28:05.6Z,1,REGULAR,substitution,out,[],1631105,,,1610612743,19,20,2024-01-08T01:28:52Z,920000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M33.00S,2024-01-08T01:28:05.6Z,1,REGULAR,substitution,out,[],1630587,,,1610612743,19,20,2024-01-08T01:28:52Z,930000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M33.00S,2024-01-08T01:28:05.6Z,1,REGULAR,substitution,out,[],202711,,,1610612743,19,20,2024-01-08T01:28:52Z,940000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M33.00S,2024-01-08T01:28:05.6Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,19,20,2024-01-08T01:28:52Z,950000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M33.00S,2024-01-08T01:28:05.6Z,1,REGULAR,substitution,in,[],1631212,,,1610612743,19,20,2024-01-08T01:28:52Z,960000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M33.00S,2024-01-08T01:28:05.6Z,1,REGULAR,substitution,in,[],1628995,,,1610612743,19,20,2024-01-08T01:28:52Z,970000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M33.00S,2024-01-08T01:28:05.6Z,1,REGULAR,substitution,in,[],1630164,,,1610612743,19,20,2024-01-08T01:28:52Z,980000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M33.00S,2024-01-08T01:28:05.6Z,1,REGULAR,substitution,in,[],1641709,,,1610612743,19,20,2024-01-08T01:28:52Z,990000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M17.00S,2024-01-08T01:29:09.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,5.469776609724048,48.77450980392157,1610612743,21,20,2024-01-08T01:29:13Z,1000000,False,6.0,-1.0,1,left,M. Porter Jr. driving finger roll Layup (9 PTS) (N. Jokic 4 AST),"[1629008, 203999]",1610612743.0,DEN,driving finger roll,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.62,Made,9.0,,,,,,,,,,N. Jokic,203999.0,4.0,,,,,
103,PT02M58.00S,2024-01-08T01:29:28.2Z,1,REGULAR,3pt,Jump Shot,[],1630165,68.41327201051249,63.970588235294116,1610612765,21,20,2024-01-08T01:29:33Z,1020000,False,70.0,244.0,1,right,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,25.42,Missed,,,,,,,,,,,,,,,,,,
104,PT02M55.00S,2024-01-08T01:29:31.2Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,21,20,2024-01-08T01:29:33Z,1030000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,
105,PT02M41.00S,2024-01-08T01:29:47.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612743,21,20,2024-01-08T01:29:52Z,1040000,False,,,0,,A. Burks shooting personal FOUL (1 PF) (Jackson 2 FT),"[202692, 202704]",1610612765.0,DET,shooting,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,,1627526.0,1.0,0.0,Jackson,202704.0,,,,,,,,,,,,
107,PT02M41.00S,2024-01-08T01:30:21.0Z,1,REGULAR,freethrow,1 of 2,[],202704,,,1610612743,22,20,2024-01-08T01:30:21Z,1060000,False,,,0,,R. Jackson Free Throw 1 of 2 (1 PTS),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
108,PT02M41.00S,2024-01-08T01:30:21.5Z,1,REGULAR,substitution,out,[],203999,,,1610612743,22,20,2024-01-08T01:30:24Z,1070000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M41.00S,2024-01-08T01:30:21.5Z,1,REGULAR,substitution,in,[],201599,,,1610612743,22,20,2024-01-08T01:30:24Z,1080000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M41.00S,2024-01-08T01:30:45.4Z,1,REGULAR,freethrow,2 of 2,[],202704,,,1610612743,23,20,2024-01-08T01:30:45Z,1090000,False,,,0,,R. Jackson Free Throw 2 of 2 (2 PTS),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
111,PT02M27.00S,2024-01-08T01:31:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,92.32917214191852,38.970588235294116,1610612765,23,20,2024-01-08T01:32:03Z,1100000,False,-55.0,20.0,1,right,MISS A. Thompson driving floating Shot,[1641709],1610612765.0,DET,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,,,,,,,,,,,,
112,PT02M25.00S,2024-01-08T01:31:03.2Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,23,20,2024-01-08T01:31:06Z,1110000,False,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,
113,PT02M08.00S,2024-01-08T01:31:20.4Z,1,REGULAR,2pt,Jump Shot,[],202704,5.601182654402102,25.0,1610612743,23,20,2024-01-08T01:32:33Z,1120000,False,125.0,0.0,1,left,MISS R. Jackson 12' driving floating Shot,[202704],1610612743.0,DEN,driving floating,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Right,12.5,Missed,,,,,,,,,,,,,,,,,,
114,PT02M03.00S,2024-01-08T01:31:25.4Z,1,REGULAR,rebound,defensive,[],202692,,,1610612765,23,20,2024-01-08T01:31:26Z,1130000,False,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,,,,,,,,,113.0,2.0,2.0,0.0,,,,,,,,
115,PT01M56.00S,2024-01-08T01:31:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202692,93.77463863337714,51.71568627450981,1610612765,23,20,2024-01-08T01:31:36Z,1140000,False,9.0,6.0,1,right,MISS A. Burks driving Layup,[202692],1610612765.0,DET,driving,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
116,PT01M54.00S,2024-01-08T01:31:34.2Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,23,20,2024-01-08T01:31:36Z,1150000,False,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,,115.0,2.0,2.0,0.0,,,,,,,,
117,PT01M47.00S,2024-01-08T01:31:41.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641709,,,1610612743,23,20,2024-01-08T01:31:59Z,1160000,False,,,0,,A. Thompson personal FOUL (1 PF) (Jordan 2 FT),"[1641709, 201599]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,202035.0,1.0,0.0,Jordan,201599.0,,,,,,,,,,,,
119,PT01M47.00S,2024-01-08T01:32:30.2Z,1,REGULAR,freethrow,1 of 2,[],201599,,,1610612743,24,20,2024-01-08T01:32:30Z,1180000,False,,,0,,D. Jordan Free Throw 1 of 2 (1 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
120,PT01M47.00S,2024-01-08T01:32:31.2Z,1,REGULAR,substitution,out,[],1629008,,,1610612743,24,20,2024-01-08T01:32:38Z,1190000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M47.00S,2024-01-08T01:32:31.2Z,1,REGULAR,substitution,in,[],1627750,,,1610612743,24,20,2024-01-08T01:32:38Z,1200000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M47.00S,2024-01-08T01:32:56.5Z,1,REGULAR,freethrow,2 of 2,[],201599,,,1610612743,25,20,2024-01-08T01:32:56Z,1210000,False,,,0,,D. Jordan Free Throw 2 of 2 (2 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
123,PT01M35.00S,2024-01-08T01:33:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,83.78777923784494,49.754901960784316,1610612765,25,20,2024-01-08T01:33:47Z,1220000,False,-1.0,100.0,1,right,MISS J. Wiseman 9' floating Shot,[1630164],1610612765.0,DET,floating,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,9.99,Missed,,,,,,,,,,,,,,,,,,
124,PT01M32.00S,2024-01-08T01:33:12.6Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,25,20,2024-01-08T01:33:15Z,1230000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,123.0,1.0,0.0,1.0,,,,,,,,
125,PT01M31.00S,2024-01-08T01:33:14.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628995,90.62089356110381,77.20588235294117,1610612765,25,22,2024-01-08T01:33:21Z,1240000,False,136.0,36.0,1,right,K. Knox II 14' pullup Jump Shot (2 PTS) (A. Thompson 1 AST),"[1628995, 1641709]",1610612765.0,DET,pullup,,,Knox II,K. Knox II,,,,,Mid-Range,8-16 Right,14.06,Made,2.0,,,,,,,,,,A. Thompson,1641709.0,1.0,,,,,
127,PT01M28.00S,2024-01-08T01:33:22.6Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,25,22,2024-01-08T01:33:28Z,1260000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,,,,,,,202035.0,,,,,,,,,,,,,,,,
128,PT01M19.00S,2024-01-08T01:33:37.4Z,1,REGULAR,turnover,out-of-bounds,[],201599,,,1610612743,25,22,2024-01-08T01:33:44Z,1270000,False,,,0,,D. Jordan bad pass out-of-bounds TURNOVER (1 TO),[201599],1610612743.0,DEN,bad pass,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Right Center,,,,202035.0,,,,,,,,,,,,,,1.0,,
129,PT01M09.00S,2024-01-08T01:33:55.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630164,94.1688567674113,49.754901960784316,1610612765,25,24,2024-01-08T01:34:00Z,1280000,False,-1.0,2.0,1,right,J. Wiseman alley-oop DUNK (2 PTS) (K. Hayes 2 AST),"[1630164, 1630165]",1610612765.0,DET,alley-oop,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,0.26,Made,2.0,,,,,,,,,,K. Hayes,1630165.0,2.0,,,,,
131,PT00M45.20S,2024-01-08T01:34:19.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,18.084756898817346,35.294117647058826,1610612743,25,24,2024-01-08T01:34:26Z,1300000,False,74.0,117.0,1,left,MISS P. Watson 13' pullup Shot,[1631212],1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Right,13.86,Missed,,,,,,,,,,,,,,,,,,
132,PT00M44.40S,2024-01-08T01:34:23.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,25,24,2024-01-08T01:34:23Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,131.0,,,,,,,,,,,
134,PT00M42.00S,2024-01-08T01:34:44.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627750,27.54599211563732,19.607843137254903,1610612743,28,24,2024-01-08T01:35:59Z,1330000,False,152.0,206.0,1,left,J. Murray 25' 3PT pullup (10 PTS) (R. Jackson 1 AST),"[1627750, 202704]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.63,Made,10.0,,,,,,,,,,R. Jackson,202704.0,1.0,,,,,
136,PT00M27.90S,2024-01-08T01:35:01.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,88.12417871222075,54.90196078431373,1610612765,28,24,2024-01-08T01:35:10Z,1350000,False,25.0,59.0,1,right,MISS A. Burks 6' driving floating Shot,[202692],1610612765.0,DET,driving floating,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,,,,,,,,,,,,,,
137,PT00M26.10S,2024-01-08T01:35:03.3Z,1,REGULAR,rebound,offensive,[],202692,,,1610612765,28,24,2024-01-08T01:35:10Z,1360000,False,,,0,,A. Burks REBOUND (Off:1 Def:2),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,136.0,3.0,2.0,1.0,,,,,,,,
138,PT00M26.10S,2024-01-08T01:35:04.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202692,94.69448094612353,50.98039215686274,1610612765,28,26,2024-01-08T01:35:13Z,1370000,False,5.0,-3.0,1,right,A. Burks putback Layup (5 PTS),[202692],1610612765.0,DET,putback,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,0.55,Made,5.0,,,,,,,,,,,,,,,,,
139,PT00M08.90S,2024-01-08T01:35:29.2Z,1,REGULAR,3pt,Jump Shot,[],202704,28.728646517739815,19.362745098039216,1610612743,31,26,2024-01-08T01:35:35Z,1380000,False,153.0,218.0,1,left,R. Jackson 26' 3PT  (5 PTS) (J. Murray 1 AST),"[202704, 1627750]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,26.6,Made,5.0,,,,,,,,,,J. Murray,1627750.0,1.0,,,,,
141,PT00M03.10S,2024-01-08T01:35:39.7Z,1,REGULAR,3pt,Jump Shot,[],1628995,72.48685939553219,78.18627450980392,1610612765,31,29,2024-01-08T01:35:46Z,1400000,False,141.0,206.0,1,right,K. Knox II 24' 3PT  (5 PTS) (K. Hayes 3 AST),"[1628995, 1630165]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,24.97,Made,5.0,,,,,,,,,,K. Hayes,1630165.0,3.0,,,,,
143,PT00M00.20S,2024-01-08T01:35:48.2Z,1,REGULAR,3pt,Jump Shot,[],1627750,54.09001314060446,37.254901960784316,1610612743,31,29,2024-01-08T01:36:31Z,1420000,False,64.0,456.0,1,left,MISS J. Murray 46' floating 3PT,[1627750],1610612743.0,DEN,floating,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,46.03,Missed,,,,,,,,,,,,,,,,,,
144,PT00M00.10S,2024-01-08T01:35:48.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,31,29,2024-01-08T01:36:31Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,143.0,,,,,,,,,,,
145,PT00M00.00S,2024-01-08T01:36:08.9Z,1,REGULAR,period,end,[],0,,,1610612743,31,29,2024-01-08T01:36:08Z,1440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-01-08T01:37:56.5Z,2,REGULAR,substitution,out,['startperiod'],1630165,,,1610612743,31,29,2024-01-08T01:38:29Z,1450000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-01-08T01:37:56.5Z,2,REGULAR,substitution,out,['startperiod'],202692,,,1610612743,31,29,2024-01-08T01:38:29Z,1460000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-01-08T01:37:56.5Z,2,REGULAR,substitution,in,['startperiod'],1630595,,,1610612743,31,29,2024-01-08T01:38:29Z,1470000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-01-08T01:37:56.5Z,2,REGULAR,substitution,in,['startperiod'],202711,,,1610612743,31,29,2024-01-08T01:38:29Z,1480000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-01-08T01:38:28.5Z,2,REGULAR,period,start,[],0,,,1610612743,31,29,2024-01-08T01:38:30Z,1490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M51.00S,2024-01-08T01:38:37.6Z,2,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612743,31,29,2024-01-08T01:38:46Z,1500000,False,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Jordan 2 FT),"[1630595, 201599]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,202035.0,2.0,0.0,Jordan,201599.0,,,,,,,,,,,,
153,PT11M51.00S,2024-01-08T01:39:05.5Z,2,REGULAR,freethrow,1 of 2,[],201599,,,1610612743,31,29,2024-01-08T01:39:05Z,1520000,False,,,0,,MISS D. Jordan Free Throw 1 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
154,PT11M51.00S,2024-01-08T01:39:05.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,31,29,2024-01-08T01:39:05Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,
155,PT11M51.00S,2024-01-08T01:39:05.5Z,2,REGULAR,freethrow,2 of 2,[],201599,,,1610612743,31,29,2024-01-08T01:39:29Z,1540000,False,,,0,,MISS D. Jordan Free Throw 2 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
156,PT11M49.00S,2024-01-08T01:39:07.5Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,31,29,2024-01-08T01:39:29Z,1550000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,155.0,2.0,1.0,1.0,,,,,,,,
157,PT11M39.00S,2024-01-08T01:39:37.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,84.70762155059133,45.34313725490196,1610612765,31,29,2024-01-08T01:39:43Z,1560000,False,-23.0,91.0,1,right,MISS C. Cunningham 9' fadeaway Shot - blocked,"[1630595, 201599]",1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,9.41,Missed,,,,,,,,,,,,,,Jordan,201599.0,,,
158,PT11M39.00S,2024-01-08T01:39:37.1Z,2,REGULAR,block,,[],201599,,,1610612765,31,29,2024-01-08T01:39:40Z,1570000,False,,,0,,D. Jordan BLOCK (1 BLK),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
159,PT11M35.00S,2024-01-08T01:39:41.1Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,31,29,2024-01-08T01:40:29Z,1580000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,
160,PT11M27.00S,2024-01-08T01:39:49.6Z,2,REGULAR,2pt,Jump Shot,[],1627750,23.603810775295663,42.15686274509804,1610612743,33,29,2024-01-08T01:39:58Z,1590000,False,39.0,169.0,1,left,J. Murray 17' pullup Jump Shot (12 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,17.39,Made,12.0,,,,,,,,,,,,,,,,,
161,PT11M00.00S,2024-01-08T01:40:15.6Z,2,REGULAR,2pt,Jump Shot,[],1641709,82.07950065703022,28.921568627450984,1610612765,33,31,2024-01-08T01:40:22Z,1600000,False,-105.0,116.0,1,right,A. Thompson 15' pullup Jump Shot (2 PTS),[1641709],1610612765.0,DET,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,15.67,Made,2.0,,,,,,,,,,,,,,,,,
162,PT10M45.00S,2024-01-08T01:40:31.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627750,5.469776609724048,47.05882352941176,1610612743,35,31,2024-01-08T01:40:40Z,1610000,False,15.0,-1.0,1,left,J. Murray driving DUNK (14 PTS) (R. Jackson 2 AST),"[1627750, 202704]",1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.47,Made,14.0,,,,,,,,,,R. Jackson,202704.0,2.0,,,,,
164,PT10M37.00S,2024-01-08T01:40:42.6Z,2,REGULAR,foul,personal,['2freethrow'],202704,,,1610612765,35,31,2024-01-08T01:41:19Z,1630000,False,,,0,,R. Jackson shooting personal FOUL (1 PF) (Knox II 2 FT),"[202704, 1628995]",1610612743.0,DEN,shooting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,202035.0,1.0,0.0,Knox II,1628995.0,,,,,,,,,,,,
166,PT10M37.00S,2024-01-08T01:41:20.6Z,2,REGULAR,substitution,out,[],202704,,,1610612765,35,31,2024-01-08T01:41:24Z,1650000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M37.00S,2024-01-08T01:41:20.6Z,2,REGULAR,substitution,in,[],203484,,,1610612765,35,31,2024-01-08T01:41:24Z,1660000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M37.00S,2024-01-08T01:41:28.4Z,2,REGULAR,freethrow,1 of 2,[],1628995,,,1610612765,35,32,2024-01-08T01:41:45Z,1670000,False,,,0,,K. Knox II Free Throw 1 of 2 (6 PTS),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
169,PT10M37.00S,2024-01-08T01:41:28.4Z,2,REGULAR,freethrow,2 of 2,[],1628995,,,1610612765,35,32,2024-01-08T01:41:45Z,1680000,False,,,0,,MISS K. Knox II Free Throw 2 of 2,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
170,PT10M35.00S,2024-01-08T01:41:30.4Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,35,32,2024-01-08T01:41:45Z,1690000,False,,,0,,D. Jordan REBOUND (Off:0 Def:3),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,169.0,3.0,3.0,0.0,,,,,,,,
171,PT10M12.00S,2024-01-08T01:42:00.5Z,2,REGULAR,2pt,Jump Shot,[],1627750,4.418528252299605,12.254901960784313,1610612743,35,32,2024-01-08T01:42:10Z,1700000,False,189.0,-11.0,1,left,MISS J. Murray 18' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right,18.9,Missed,,,,,,,,,,,,,,,,,,
172,PT10M08.00S,2024-01-08T01:42:03.8Z,2,REGULAR,rebound,defensive,[],202711,,,1610612765,35,32,2024-01-08T01:42:03Z,1710000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right,,,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,
