actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
81,PT04M18.00S,2024-02-29T02:23:33.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,18.610381077529567,54.65686274509803,1610612758,19,20,2024-02-29T02:31:31Z,770000,False,-23.0,122.0,1,left,D. Sabonis 12' step back Jump Shot (2 PTS),[1627734],1610612758.0,SAC,step back,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,12.46,Made,,,,,2.0,,,,,,,,,,,,,
82,PT04M03.00S,2024-02-29T02:23:49.3Z,1,REGULAR,2pt,Jump Shot,[],1629008,83.26215505913272,25.98039215686275,1610612743,19,20,2024-02-29T02:24:01Z,780000,False,-120.0,105.0,1,right,MISS M. Porter Jr. 15' turnaround Shot,[1629008],1610612743.0,DEN,turnaround,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,15.94,Missed,,,,,,,,,,,,,,,,,,
83,PT04M03.00S,2024-02-29T02:23:49.3Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,19,20,2024-02-29T02:24:01Z,790000,False,,,0,,H. Barnes REBOUND (Off:1 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,82.0,4.0,3.0,1.0,,,,,,,,,,,,,,
84,PT03M52.00S,2024-02-29T02:24:01.4Z,1,REGULAR,foul,personal,['2freethrow'],203999,,,1610612758,19,20,2024-02-29T02:24:15Z,800000,False,,,0,,N. Jokic shooting personal FOUL (1 PF) (Barnes 2 FT),"[203999, 203084]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626302.0,,,,1.0,0.0,Barnes,203084.0,,
86,PT03M52.00S,2024-02-29T02:24:35.1Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,19,21,2024-02-29T02:24:35Z,820000,False,,,0,,H. Barnes Free Throw 1 of 2 (4 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
87,PT03M52.00S,2024-02-29T02:24:36.0Z,1,REGULAR,substitution,out,[],1629008,,,1610612758,19,21,2024-02-29T02:24:52Z,830000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M52.00S,2024-02-29T02:24:36.0Z,1,REGULAR,substitution,out,[],203932,,,1610612758,19,21,2024-02-29T02:24:52Z,840000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M52.00S,2024-02-29T02:24:36.0Z,1,REGULAR,substitution,out,[],1630558,,,1610612758,19,21,2024-02-29T02:24:52Z,850000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M52.00S,2024-02-29T02:24:36.0Z,1,REGULAR,substitution,in,[],1631212,,,1610612758,19,21,2024-02-29T02:24:52Z,860000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M52.00S,2024-02-29T02:24:36.0Z,1,REGULAR,substitution,in,[],1631128,,,1610612758,19,21,2024-02-29T02:24:52Z,870000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M52.00S,2024-02-29T02:24:36.0Z,1,REGULAR,substitution,in,[],1630537,,,1610612758,19,21,2024-02-29T02:24:52Z,880000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M52.00S,2024-02-29T02:24:59.1Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,19,22,2024-02-29T02:24:59Z,890000,False,,,0,,H. Barnes Free Throw 2 of 2 (5 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
94,PT03M36.00S,2024-02-29T02:25:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,88.25558475689881,56.372549019607845,1610612743,19,22,2024-02-29T02:34:12Z,900000,False,32.0,58.0,1,right,MISS R. Jackson 6' cutting Layup - blocked,"[202704, 1630537]",1610612743.0,DEN,cutting,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,6.61,Missed,,,,,,,,,,,Duarte,1630537.0,,,,,,
95,PT03M36.00S,2024-02-29T02:25:17.1Z,1,REGULAR,block,,[],1630537,,,1610612743,19,22,2024-02-29T02:35:40Z,910000,False,,,0,,C. Duarte BLOCK (1 BLK),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
96,PT03M36.00S,2024-02-29T02:25:17.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,19,22,2024-02-29T02:26:06Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,94.0,,,,,,,,,,,,,,,,,
98,PT03M36.00S,2024-02-29T02:25:33.7Z,1,REGULAR,substitution,out,[],1628989,,,1610612743,19,22,2024-02-29T02:25:38Z,940000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M36.00S,2024-02-29T02:25:33.7Z,1,REGULAR,substitution,in,[],1631099,,,1610612743,19,22,2024-02-29T02:25:38Z,950000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M29.00S,2024-02-29T02:25:50.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202704,76.5604467805519,42.8921568627451,1610612743,19,22,2024-02-29T02:34:42Z,960000,False,-36.0,168.0,1,right,MISS R. Jackson 17' step back Shot,[202704],1610612743.0,DEN,step back,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,17.15,Missed,,,,,,,,,,,,,,,,,,
101,PT03M28.00S,2024-02-29T02:25:51.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,19,22,2024-02-29T02:26:12Z,970000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Center,,,100.0,,,,,,,,,,,,,,,,,
103,PT03M28.00S,2024-02-29T02:25:57.8Z,1,REGULAR,foul,personal,[],1631128,,,1610612758,19,22,2024-02-29T02:27:41Z,990000,False,,,0,,C. Braun loose ball personal FOUL (1 PF),"[1631128, 1630537]",1610612743.0,DEN,loose ball,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1626302.0,,,,1.0,0.0,Duarte,1630537.0,,
105,PT03M28.00S,2024-02-29T02:26:18.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,19,22,2024-02-29T02:26:18Z,1010000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M28.00S,2024-02-29T02:28:12.3Z,1,REGULAR,substitution,out,[],203484,,,1610612758,19,22,2024-02-29T02:28:44Z,1020000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M28.00S,2024-02-29T02:28:12.3Z,1,REGULAR,substitution,in,[],1627750,,,1610612758,19,22,2024-02-29T02:28:44Z,1030000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M15.00S,2024-02-29T02:29:15.3Z,1,REGULAR,2pt,Hook,[],1628370,18.084756898817346,30.637254901960787,1610612758,19,22,2024-02-29T02:35:41Z,1040000,False,97.0,117.0,1,left,MISS M. Monk 15' driving bank Hook,[1628370],1610612758.0,SAC,driving bank,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,15.22,Missed,,,,,,,,,,,,,,,,,,
109,PT03M10.00S,2024-02-29T02:29:19.7Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,19,22,2024-02-29T02:29:19Z,1050000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,108.0,2.0,0.0,2.0,,,,,,,,,,,,,,
110,PT03M07.00S,2024-02-29T02:29:23.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628370,5.732588699080158,38.48039215686275,1610612758,19,24,2024-02-29T02:29:28Z,1060000,False,58.0,1.0,1,left,M. Monk driving Layup (2 PTS) (D. Sabonis 2 AST),"[1628370, 1627734]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,,,,,2.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,
111,PT02M59.00S,2024-02-29T02:29:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,89.43823915900131,57.35294117647059,1610612743,19,24,2024-02-29T02:29:41Z,1070000,False,37.0,47.0,1,right,MISS P. Watson Layup,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,,,,
113,PT02M55.00S,2024-02-29T02:29:35.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,19,24,2024-02-29T02:29:54Z,1090000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,111.0,3.0,1.0,2.0,,,,,,,,,,,,,,
114,PT02M50.00S,2024-02-29T02:29:40.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,29.122864651773984,13.725490196078432,1610612758,19,27,2024-02-29T02:38:00Z,1100000,False,181.0,221.0,1,left,M. Monk 28' 3PT running (5 PTS) (D. Sabonis 3 AST),"[1628370, 1627734]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,28.61,Made,,,,,5.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,
116,PT02M35.00S,2024-02-29T02:29:55.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631212,82.9993429697766,35.049019607843135,1610612743,21,27,2024-02-29T02:38:48Z,1120000,False,-75.0,107.0,1,right,P. Watson 13' alley-oop DUNK (2 PTS) (N. Jokic 3 AST),"[1631212, 203999]",1610612743.0,DEN,alley-oop,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Left,13.08,Made,,,,,2.0,N. Jokic,203999.0,3.0,,,,,,,,,,
118,PT02M28.00S,2024-02-29T02:30:04.4Z,1,REGULAR,violation,kicked ball,[],203999,,,1610612758,21,27,2024-02-29T02:30:17Z,1140000,False,,,0,,N. Jokic kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,202035.0,,,,,,,,,
119,PT02M28.00S,2024-02-29T02:30:15.0Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,21,27,2024-02-29T02:30:20Z,1150000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M28.00S,2024-02-29T02:30:15.0Z,1,REGULAR,substitution,in,[],203458,,,1610612758,21,27,2024-02-29T02:30:20Z,1160000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M28.00S,2024-02-29T02:30:25.4Z,1,REGULAR,substitution,out,[],203084,,,1610612758,21,27,2024-02-29T02:30:28Z,1170000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M28.00S,2024-02-29T02:30:25.4Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,21,27,2024-02-29T02:30:28Z,1180000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M18.00S,2024-02-29T02:30:39.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,17.559132720105126,37.00980392156863,1610612758,21,27,2024-02-29T02:30:45Z,1190000,False,65.0,113.0,1,left,MISS T. Lyles 13' turnaround Shot,[1626168],1610612758.0,SAC,turnaround,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Center,13.0,Missed,,,,,,,,,,,,,,,,,,
124,PT02M14.00S,2024-02-29T02:30:43.6Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,21,27,2024-02-29T02:30:45Z,1200000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,
125,PT02M01.00S,2024-02-29T02:30:55.1Z,1,REGULAR,3pt,Jump Shot,[],1631128,65.91655716162943,50.0,1610612743,24,27,2024-02-29T02:31:02Z,1210000,False,0.0,268.0,1,right,C. Braun 26' 3PT  (3 PTS) (J. Murray 2 AST),"[1631128, 1627750]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,26.79,Made,,,,,3.0,J. Murray,1627750.0,2.0,,,,,,,,,,
158,PT01M51.00S,2024-02-29T02:31:02.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,14.931011826544022,48.28431372549019,1610612758,24,27,2024-02-29T02:40:16Z,1225000,False,9.0,88.0,1,left,MISS M. Monk 8' driving floating Shot - blocked,"[1628370, 203999]",1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,8.83,Missed,,,,,,,,,,,Jokic,203999.0,,,,,,
159,PT01M51.00S,2024-02-29T02:31:02.6Z,1,REGULAR,block,,[],203999,,,1610612758,24,27,2024-02-29T02:36:31Z,1227500,False,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
160,PT01M50.00S,2024-02-29T02:31:03.6Z,1,REGULAR,rebound,offensive,[],1628370,,,1610612758,24,27,2024-02-29T02:36:42Z,1228750,False,,,0,,M. Monk REBOUND (Off:1 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,158.0,2.0,1.0,1.0,,,,,,,,,,,,,,
127,PT01M46.00S,2024-02-29T02:31:10.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628370,13.61695137976347,18.627450980392158,1610612758,24,27,2024-02-29T02:36:31Z,1230000,False,157.0,75.0,1,left,MISS M. Monk 17' fadeaway bank Shot,[1628370],1610612758.0,SAC,fadeaway bank,,,Monk,M. Monk,,,,,Mid-Range,16-24 Right,17.41,Missed,,,,,,,,,,,,,,,,,,
128,PT01M43.00S,2024-02-29T02:31:13.2Z,1,REGULAR,rebound,offensive,[],203458,,,1610612758,24,27,2024-02-29T02:46:28Z,1240000,False,,,0,,A. Len REBOUND (Off:1 Def:0),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Mid-Range,16-24 Right,,,127.0,1.0,0.0,1.0,,,,,,,,,,,,,,
129,PT01M36.00S,2024-02-29T02:31:20.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631099,16.507884362680684,23.774509803921568,1610612758,24,27,2024-02-29T02:41:05Z,1250000,False,131.0,103.0,1,left,MISS K. Murray 16' driving floating Shot,[1631099],1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,16.65,Missed,,,,,,,,,,,,,,,,,,
130,PT01M34.00S,2024-02-29T02:31:22.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,24,27,2024-02-29T02:31:26Z,1260000,False,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,129.0,5.0,5.0,0.0,,,,,,,,,,,,,,
132,PT01M24.00S,2024-02-29T02:31:32.9Z,1,REGULAR,2pt,Layup,[],1627750,89.70105124835742,26.225490196078432,1610612743,26,27,2024-02-29T02:41:42Z,1280000,False,-119.0,44.0,1,right,J. Murray 12' driving finger roll Layup (10 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,12.69,Made,,,,,10.0,,,,,,,,,,,,,
133,PT01M13.00S,2024-02-29T02:31:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,16.63929040735874,53.67647058823529,1610612758,26,29,2024-02-29T02:42:01Z,1290000,False,-18.0,104.0,1,left,M. Monk 10' driving floating Jump Shot (7 PTS) (C. Duarte 1 AST),"[1628370, 1630537]",1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,10.55,Made,,,,,7.0,C. Duarte,1630537.0,1.0,,,,,,,,,,
134,PT00M57.90S,2024-02-29T02:31:59.8Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,26,29,2024-02-29T02:32:06Z,1300000,False,,,0,,N. Jokic bad pass TURNOVER (1 TO),"[203999, 1630537]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,,,Duarte,1630537.0
135,PT00M57.90S,2024-02-29T02:31:59.8Z,1,REGULAR,steal,,[],1630537,,,1610612758,26,29,2024-02-29T04:41:06Z,1310000,False,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
136,PT00M53.90S,2024-02-29T02:32:06.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630537,26.231931668856767,16.176470588235293,1610612758,26,32,2024-02-29T02:32:14Z,1320000,False,169.0,194.0,1,left,C. Duarte 25' 3PT running pullup (3 PTS) (T. Lyles 1 AST),"[1630537, 1626168]",1610612758.0,SAC,running pullup,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Right Center,25.74,Made,,,,,3.0,T. Lyles,1626168.0,1.0,,,,,,,,,,
138,PT00M38.10S,2024-02-29T02:32:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.9862023653088,44.36274509803921,1610612743,28,32,2024-02-29T02:45:29Z,1340000,False,-28.0,13.0,1,right,N. Jokic cutting Layup (2 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.12,Made,,,,,2.0,J. Murray,1627750.0,3.0,,,,,,,,,,
140,PT00M30.00S,2024-02-29T02:32:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203458,9.017739816031538,58.08823529411765,1610612758,28,32,2024-02-29T06:14:42Z,1360000,False,-40.0,32.0,1,left,MISS A. Len cutting Layup,[203458],1610612758.0,SAC,cutting,,,Len,A. Len,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
141,PT00M19.60S,2024-02-29T02:32:45.4Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,28,32,2024-02-29T02:32:45Z,1370000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,140.0,2.0,1.0,1.0,,,,,,,,,,,,,,
142,PT00M19.60S,2024-02-29T02:32:45.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631099,5.590000152587891,50.0,1610612758,28,32,2024-02-29T02:32:49Z,1380000,False,0.0,0.0,1,left,MISS K. Murray tip Layup,[1631099],1610612758.0,SAC,tip,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
143,PT00M19.60S,2024-02-29T02:32:45.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,28,32,2024-02-29T02:32:49Z,1390000,False,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,142.0,6.0,6.0,0.0,,,,,,,,,,,,,,
144,PT00M16.20S,2024-02-29T02:32:48.9Z,1,REGULAR,3pt,Jump Shot,[],1631128,90.82210906701708,97.32689950980392,1610612743,28,32,2024-02-29T02:33:05Z,1400000,False,237.0,34.0,1,right,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,23.9,Missed,,,,,,,,,,,,,,,,,,
145,PT00M06.60S,2024-02-29T02:32:58.5Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,28,32,2024-02-29T02:32:58Z,1410000,False,,,0,,M. Monk REBOUND (Off:1 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,,,144.0,3.0,2.0,1.0,,,,,,,,,,,,,,
146,PT00M05.60S,2024-02-29T02:33:07.9Z,1,REGULAR,foul,personal,[],1631212,,,1610612758,28,32,2024-02-29T02:33:17Z,1420000,False,,,0,,P. Watson take personal FOUL (1 PF),"[1631212, 1628370]",1610612743.0,DEN,take,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1626302.0,,,,1.0,0.0,Monk,1628370.0,,
149,PT00M05.60S,2024-02-29T02:33:19.7Z,1,REGULAR,substitution,out,[],202704,,,1610612758,28,32,2024-02-29T02:33:34Z,1440000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M05.60S,2024-02-29T02:33:19.7Z,1,REGULAR,substitution,out,[],203999,,,1610612758,28,32,2024-02-29T02:33:34Z,1450000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M05.60S,2024-02-29T02:33:19.7Z,1,REGULAR,substitution,out,[],203458,,,1610612758,28,32,2024-02-29T02:33:34Z,1460000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M05.60S,2024-02-29T02:33:19.7Z,1,REGULAR,substitution,in,[],1630192,,,1610612758,28,32,2024-02-29T02:33:34Z,1470000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M05.60S,2024-02-29T02:33:19.7Z,1,REGULAR,substitution,in,[],203200,,,1610612758,28,32,2024-02-29T02:33:34Z,1480000,False,,,0,,SUB in: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M05.60S,2024-02-29T02:33:19.7Z,1,REGULAR,substitution,in,[],1627734,,,1610612758,28,32,2024-02-29T02:33:34Z,1490000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M00.80S,2024-02-29T02:33:44.4Z,1,REGULAR,3pt,Jump Shot,[],1631099,30.56833114323259,78.67647058823529,1610612758,28,35,2024-02-29T02:33:49Z,1500000,False,-143.0,235.0,1,left,K. Murray 27' 3PT  (11 PTS) (M. Monk 1 AST),"[1631099, 1628370]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,27.51,Made,,,,,11.0,M. Monk,1628370.0,1.0,,,,,,,,,,
157,PT00M00.00S,2024-02-29T02:33:49.4Z,1,REGULAR,period,end,[],0,,,1610612743,28,35,2024-02-29T02:33:49Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-02-29T02:36:39.8Z,2,REGULAR,substitution,out,['startperiod'],1627734,,,1610612743,28,35,2024-02-29T02:37:01Z,1530000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-02-29T02:36:39.8Z,2,REGULAR,substitution,in,['startperiod'],203458,,,1610612743,28,35,2024-02-29T02:37:01Z,1540000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-02-29T02:36:47.5Z,2,REGULAR,period,start,[],0,,,1610612758,28,35,2024-02-29T02:37:02Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M42.00S,2024-02-29T02:36:56.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,14.011169513797633,61.51960784313726,1610612758,28,37,2024-02-29T02:53:03Z,1551250,False,-58.0,79.0,1,left,K. Murray 9' driving floating Jump Shot (13 PTS) (M. Monk 2 AST),"[1631099, 1628370]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Left,9.79,Made,,,,,13.0,M. Monk,1628370.0,2.0,,,,,,,,,,
164,PT11M24.00S,2024-02-29T02:37:05.9Z,2,REGULAR,3pt,Jump Shot,[],1631128,93.9060446780552,5.147058823529411,1610612743,28,37,2024-02-29T02:48:25Z,1552500,False,-224.0,5.0,1,right,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,22.44,Missed,,,,,,,,,,,,,,,,,,
165,PT11M21.00S,2024-02-29T02:37:08.9Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,28,37,2024-02-29T02:48:25Z,1553750,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,,
