actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
253,PT04M51.00S,2024-01-30T02:54:10.9Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,44,44,2024-01-30T02:54:14Z,2430000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,252.0,2.0,2.0,0.0,,,,,,,,,,,,,,
254,PT04M39.00S,2024-01-30T02:54:22.4Z,2,REGULAR,3pt,Jump Shot,[],201572,68.54467805519053,33.82352941176471,1610612749,44,47,2024-01-30T02:54:27Z,2440000,False,-81.0,243.0,1,right,B. Lopez 25' 3PT  (10 PTS) (D. Lillard 4 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,25.63,Made,,,,,10.0,,,D. Lillard,203081.0,4.0,,,,,,,,
258,PT04M19.00S,2024-01-30T02:54:42.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,17.821944809461236,43.627450980392155,1610612743,44,47,2024-01-30T02:54:49Z,2460000,False,32.0,115.0,1,left,MISS N. Jokic 11' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,11.93,Missed,,,,,,,,,,,,,,,,,,
259,PT04M15.00S,2024-01-30T02:54:46.1Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,44,47,2024-01-30T03:18:47Z,2470000,False,,,0,,B. Portis REBOUND (Off:2 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,258.0,7.0,5.0,2.0,,,,,,,,,,,,,,
260,PT04M10.00S,2024-01-30T02:54:52.0Z,2,REGULAR,3pt,Jump Shot,[],201572,65.39093298291722,65.44117647058823,1610612749,44,50,2024-01-30T02:56:09Z,2480000,False,77.0,273.0,1,right,B. Lopez 28' 3PT  (13 PTS) (B. Portis 2 AST),"[201572, 1626171]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,28.35,Made,,,,,13.0,,,B. Portis,1626171.0,2.0,,,,,,,,
262,PT04M09.00S,2024-01-30T02:55:07.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,44,50,2024-01-30T02:55:07Z,2500000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M09.00S,2024-01-30T02:56:58.3Z,2,REGULAR,substitution,out,[],202704,,,1610612743,44,50,2024-01-30T02:57:31Z,2510000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M09.00S,2024-01-30T02:56:58.3Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,44,50,2024-01-30T02:57:31Z,2520000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M56.00S,2024-01-30T02:57:57.5Z,2,REGULAR,2pt,Jump Shot,[],203999,23.078186596583443,43.627450980392155,1610612743,46,50,2024-01-30T02:58:01Z,2530000,False,32.0,164.0,1,left,N. Jokic 16' Jump Shot (9 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,16.75,Made,,,,,9.0,,,J. Murray,1627750.0,3.0,,,,,,,,
267,PT03M43.00S,2024-01-30T02:58:10.2Z,2,REGULAR,2pt,Jump Shot,[],203081,76.2976346911958,30.637254901960787,1610612749,46,52,2024-01-30T02:58:18Z,2550000,False,-97.0,170.0,1,right,D. Lillard 19' fadeaway Jump Shot (12 PTS),[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,19.59,Made,,,,,12.0,,,,,,,,,,,,,
268,PT03M27.00S,2024-01-30T02:58:29.0Z,2,REGULAR,foul,personal,[],203081,,,1610612743,46,52,2024-01-30T02:58:52Z,2560000,False,,,0,,D. Lillard personal FOUL (1 PF),"[203081, 1627750]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1628159.0,1.0,0.0,Murray,1627750.0,,,
270,PT03M20.00S,2024-01-30T02:58:51.2Z,2,REGULAR,2pt,Jump Shot,[],1627750,25.443495400788436,38.48039215686275,1610612743,48,52,2024-01-30T04:44:03Z,2580000,False,58.0,187.0,1,left,J. Murray 19' pullup Jump Shot (13 PTS) (N. Jokic 5 AST),"[1627750, 203999]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,19.54,Made,,,,,13.0,,,N. Jokic,203999.0,5.0,,,,,,,,
272,PT02M55.00S,2024-01-30T02:59:15.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,91.40932982917214,55.392156862745104,1610612749,48,52,2024-01-30T02:59:24Z,2600000,False,27.0,28.0,1,right,MISS M. Beasley driving Layup,[1627736],1610612749.0,MIL,driving,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
273,PT02M52.00S,2024-01-30T02:59:18.5Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,48,52,2024-01-30T02:59:24Z,2610000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,272.0,7.0,5.0,2.0,,,,,,,,,,,,,,
274,PT02M46.00S,2024-01-30T02:59:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,6.1268068331143235,44.85294117647059,1610612743,50,52,2024-01-30T03:21:50Z,2620000,False,26.0,5.0,1,left,J. Murray driving Layup (15 PTS),[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,15.0,,,,,,,,,,,,,
275,PT02M46.00S,2024-01-30T02:59:32.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612749,50,52,2024-01-30T02:59:32Z,2630000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M46.00S,2024-01-30T03:00:44.7Z,2,REGULAR,substitution,out,[],203081,,,1610612749,50,52,2024-01-30T03:00:57Z,2640000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M46.00S,2024-01-30T03:00:44.7Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,50,52,2024-01-30T03:00:57Z,2650000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M46.00S,2024-01-30T03:00:44.7Z,2,REGULAR,substitution,in,[],1626166,,,1610612749,50,52,2024-01-30T03:00:57Z,2660000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M46.00S,2024-01-30T03:00:44.7Z,2,REGULAR,substitution,in,[],203507,,,1610612749,50,52,2024-01-30T03:00:57Z,2670000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M30.00S,2024-01-30T03:01:10.7Z,2,REGULAR,2pt,Jump Shot,[],201572,89.04402102496715,67.64705882352942,1610612749,50,52,2024-01-30T03:22:50Z,2680000,False,88.0,50.0,1,right,MISS B. Lopez 10' turnaround Shot,[201572],1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,10.16,Missed,,,,,,,,,,,,,,,,,,
281,PT02M27.00S,2024-01-30T03:01:13.7Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,50,52,2024-01-30T03:01:17Z,2690000,False,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,,,280.0,5.0,5.0,0.0,,,,,,,,,,,,,,
282,PT02M21.00S,2024-01-30T03:01:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,6.1268068331143235,42.64705882352941,1610612743,50,52,2024-01-30T03:01:24Z,2700000,False,37.0,5.0,1,left,MISS M. Porter Jr. cutting Layup,[1629008],1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
283,PT02M17.00S,2024-01-30T03:01:23.8Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,50,52,2024-01-30T03:01:24Z,2710000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,282.0,3.0,3.0,0.0,,,,,,,,,,,,,,
284,PT02M15.00S,2024-01-30T03:01:25.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,87.07293035479631,95.34313725490196,1610612749,50,52,2024-01-30T03:23:35Z,2720000,False,227.0,69.0,1,right,MISS M. Beasley running 3PT,[1627736],1610612749.0,MIL,running,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
285,PT02M12.00S,2024-01-30T03:01:28.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,50,52,2024-01-30T03:01:31Z,2730000,False,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Right Corner 3,24+ Right,,,284.0,6.0,6.0,0.0,,,,,,,,,,,,,,
287,PT01M57.00S,2024-01-30T03:01:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627750,5.469776609724048,53.18627450980392,1610612743,52,52,2024-01-30T03:24:36Z,2750000,False,-16.0,-1.0,1,left,J. Murray Layup (17 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,17.0,,,,,,,,,,,,,
288,PT01M57.00S,2024-01-30T03:01:52.2Z,2,REGULAR,violation,defensive goaltending,[],203507,,,1610612743,52,52,2024-01-30T03:02:13Z,2760000,False,,,0,,G. Antetokounmpo defensive goaltending VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,1628159.0,,,,,,,
289,PT01M46.00S,2024-01-30T03:02:17.6Z,2,REGULAR,2pt,Jump Shot,[],203114,77.08607095926413,49.754901960784316,1610612749,52,54,2024-01-30T03:02:28Z,2770000,False,-1.0,163.0,1,right,K. Middleton 16' pullup Jump Shot (12 PTS) (G. Antetokounmpo 3 AST),"[203114, 203507]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,16.29,Made,,,,,12.0,,,G. Antetokounmpo,203507.0,3.0,,,,,,,,
291,PT01M22.00S,2024-01-30T03:02:41.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,12.565703022339028,37.745098039215684,1610612743,52,54,2024-01-30T03:02:50Z,2780000,False,61.0,66.0,1,left,MISS N. Jokic 8' turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Right,8.98,Missed,,,,,,,,,,,,,,,,,,
292,PT01M19.00S,2024-01-30T03:02:44.2Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,52,54,2024-01-30T03:02:50Z,2790000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Right,,,291.0,7.0,6.0,1.0,,,,,,,,,,,,,,
294,PT01M10.00S,2024-01-30T03:03:20.7Z,2,REGULAR,3pt,Jump Shot,[],203114,94.03745072273325,4.6568627450980395,1610612749,52,54,2024-01-30T03:26:44Z,2810000,False,-227.0,4.0,1,right,MISS K. Middleton 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
295,PT01M08.00S,2024-01-30T03:03:22.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,52,54,2024-01-30T03:26:44Z,2820000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Left Corner 3,24+ Left,,,294.0,,,,,,,,,,,,,,,,,
296,PT00M58.90S,2024-01-30T03:03:43.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,14.14257555847569,39.950980392156865,1610612743,54,54,2024-01-30T03:03:48Z,2830000,False,50.0,80.0,1,left,J. Murray 9' pullup Jump Shot (19 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Right,9.48,Made,,,,,19.0,,,,,,,,,,,,,
297,PT00M45.60S,2024-01-30T03:04:00.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203507,91.01511169513797,47.549019607843135,1610612749,54,56,2024-01-30T03:04:10Z,2840000,False,-12.0,32.0,1,right,G. Antetokounmpo turnaround Hook (10 PTS) (B. Lopez 1 AST),"[203507, 201572]",1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,10.0,,,B. Lopez,201572.0,1.0,,,,,,,,
299,PT00M29.80S,2024-01-30T03:04:18.8Z,2,REGULAR,2pt,Jump Shot,[],1627750,21.632720105124836,72.05882352941177,1610612743,56,56,2024-01-30T03:04:23Z,2860000,False,-110.0,151.0,1,left,J. Murray 18' Jump Shot (21 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,18.68,Made,,,,,21.0,,,,,,,,,,,,,
300,PT00M06.80S,2024-01-30T03:04:50.8Z,2,REGULAR,3pt,Jump Shot,[],1627736,68.9388961892247,75.49019607843137,1610612749,56,56,2024-01-30T03:06:44Z,2870000,False,127.0,239.0,1,right,MISS M. Beasley 27' 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
301,PT00M05.30S,2024-01-30T03:04:52.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,56,56,2024-01-30T03:06:44Z,2880000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,300.0,,,,,,,,,,,,,,,,,
302,PT00M05.30S,2024-01-30T03:05:01.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612749,56,56,2024-01-30T03:05:12Z,2890000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,203592.0,,,,,,,
305,PT00M05.30S,2024-01-30T03:05:02.1Z,2,REGULAR,substitution,out,[],203507,,,1610612743,56,56,2024-01-30T03:06:58Z,2895000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M05.30S,2024-01-30T03:05:02.1Z,2,REGULAR,substitution,in,[],1626171,,,1610612743,56,56,2024-01-30T03:06:58Z,2897500,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M01.80S,2024-01-30T03:05:10.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627750,23.99802890932983,63.23529411764706,1610612743,56,56,2024-01-30T03:29:19Z,2900000,False,-66.0,173.0,1,left,MISS J. Murray 18' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,18.53,Missed,,,,,,,,,,,,,,,,,,
304,PT00M01.80S,2024-01-30T03:05:10.7Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,56,56,2024-01-30T03:05:19Z,2910000,False,,,0,,B. Portis REBOUND (Off:2 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,303.0,8.0,6.0,2.0,,,,,,,,,,,,,,
307,PT00M00.00S,2024-01-30T03:07:12.8Z,2,REGULAR,period,end,[],0,,,1610612749,56,56,2024-01-30T03:07:12Z,2920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2024-01-30T03:20:02.2Z,3,REGULAR,substitution,out,['startperiod'],1626166,,,1610612749,56,56,2024-01-30T03:20:19Z,2930000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2024-01-30T03:20:02.2Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,56,56,2024-01-30T03:20:19Z,2940000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2024-01-30T03:20:02.2Z,3,REGULAR,substitution,in,['startperiod'],203081,,,1610612749,56,56,2024-01-30T03:20:19Z,2950000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2024-01-30T03:20:02.2Z,3,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,56,56,2024-01-30T03:20:19Z,2960000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2024-01-30T03:20:31.2Z,3,REGULAR,period,start,[],0,,,1610612749,56,56,2024-01-30T03:20:31Z,2970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT11M53.00S,2024-01-30T03:20:47.3Z,3,REGULAR,foul,offensive,[],203114,,,1610612749,56,56,2024-01-30T03:32:34Z,2980000,False,,,0,,K. Middleton offensive FOUL (1 PF),"[203114, 203484]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1628159.0,1.0,0.0,Caldwell-Pope,203484.0,,,
317,PT11M53.00S,2024-01-30T03:20:47.3Z,3,REGULAR,turnover,offensive foul,[],203114,,,1610612749,56,56,2024-01-30T03:32:34Z,3000000,False,,,0,,K. Middleton offensive foul TURNOVER (1 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1628159.0,,,,,1.0,,
318,PT11M36.00S,2024-01-30T03:21:06.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203999,77.08607095926413,45.09803921568628,1610612743,56,56,2024-01-30T03:21:12Z,3010000,False,-25.0,163.0,1,right,MISS N. Jokic 16' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,16.47,Missed,,,,,,,,,,,,,,,,,,
319,PT11M33.00S,2024-01-30T03:21:09.2Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,56,56,2024-01-30T03:21:12Z,3020000,False,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,318.0,4.0,4.0,0.0,,,,,,,,,,,,,,
320,PT11M28.00S,2024-01-30T03:21:17.8Z,3,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,56,56,2024-01-30T03:21:27Z,3030000,False,,,0,,K. Middleton lost ball out-of-bounds TURNOVER (2 TO),[203114],1610612749.0,MIL,lost ball,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628159.0,,,,,2.0,,
321,PT11M13.00S,2024-01-30T03:21:40.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203484,76.95466491458606,53.431372549019606,1610612743,58,56,2024-01-30T03:21:44Z,3040000,False,17.0,164.0,1,right,K. Caldwell-Pope 16' pullup Jump Shot (6 PTS) (N. Jokic 6 AST),"[203484, 203999]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,16.5,Made,,,,,6.0,,,N. Jokic,203999.0,6.0,,,,,,,,
323,PT10M52.00S,2024-01-30T03:22:01.1Z,3,REGULAR,3pt,Jump Shot,[],201572,35.43035479632063,27.450980392156865,1610612749,58,56,2024-01-30T03:22:05Z,3060000,False,113.0,281.0,1,left,MISS B. Lopez 30' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,30.23,Missed,,,,,,,,,,,,,,,,,,
324,PT10M49.00S,2024-01-30T03:22:04.1Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,58,56,2024-01-30T03:22:05Z,3070000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:6),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,323.0,8.0,6.0,2.0,,,,,,,,,,,,,,
325,PT10M41.00S,2024-01-30T03:22:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,94.43166885676742,55.392156862745104,1610612743,58,56,2024-01-30T03:22:18Z,3080000,False,27.0,0.0,1,right,MISS N. Jokic reverse Layup - blocked,"[203999, 201572]",1610612743.0,DEN,reverse,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,Lopez,201572.0,,,,,,,,,,,
326,PT10M41.00S,2024-01-30T03:22:12.5Z,3,REGULAR,block,,[],201572,,,1610612743,58,56,2024-01-30T03:22:15Z,3090000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
327,PT10M38.00S,2024-01-30T03:22:15.5Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,58,56,2024-01-30T03:22:18Z,3100000,False,,,0,,K. Middleton REBOUND (Off:0 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,325.0,5.0,5.0,0.0,,,,,,,,,,,,,,
328,PT10M35.00S,2024-01-30T03:22:18.6Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203114,22.683968462549277,68.87254901960785,1610612749,58,58,2024-01-30T03:34:38Z,3110000,False,-94.0,161.0,1,left,K. Middleton 18' running pullup Jump Shot (14 PTS),[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,18.64,Made,,,,,14.0,,,,,,,,,,,,,
329,PT10M16.00S,2024-01-30T03:22:41.1Z,3,REGULAR,foul,offensive,[],203932,,,1610612743,58,58,2024-01-30T03:35:01Z,3120000,False,,,0,,A. Gordon offensive FOUL (1 PF),"[203932, 203081]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,203592.0,1.0,0.0,Lillard,203081.0,,,
331,PT10M16.00S,2024-01-30T03:22:41.1Z,3,REGULAR,turnover,offensive foul,[],203932,,,1610612743,58,58,2024-01-30T03:35:01Z,3140000,False,,,0,,A. Gordon offensive foul TURNOVER (2 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,203592.0,,,,,2.0,,
332,PT10M02.00S,2024-01-30T03:23:05.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,10.988830486202366,2.2058823529411766,1610612749,58,61,2024-01-30T03:23:21Z,3150000,False,239.0,51.0,1,left,M. Beasley 24' 3PT  (5 PTS) (B. Lopez 2 AST),"[1627736, 201572]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,24.43,Made,,,,,5.0,,,B. Lopez,201572.0,2.0,,,,,,,,
334,PT09M44.00S,2024-01-30T03:23:23.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,91.5407358738502,44.6078431372549,1610612743,58,61,2024-01-30T03:23:30Z,3170000,False,-27.0,27.0,1,right,MISS A. Gordon Layup - blocked,"[203932, 201572]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,Lopez,201572.0,,,,,,,,,,,
335,PT09M44.00S,2024-01-30T03:23:23.9Z,3,REGULAR,block,,[],201572,,,1610612743,58,61,2024-01-30T03:23:27Z,3180000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
336,PT09M39.00S,2024-01-30T03:23:28.9Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612749,58,61,2024-01-30T03:23:30Z,3190000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,334.0,1.0,1.0,0.0,,,,,,,,,,,,,,
337,PT09M35.00S,2024-01-30T03:23:32.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,8.754927726675426,45.09803921568628,1610612749,58,63,2024-01-30T03:37:13Z,3200000,False,25.0,30.0,1,left,G. Antetokounmpo running reverse Layup (12 PTS),[203507],1610612749.0,MIL,running reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.86,Made,,,,,12.0,,,,,,,,,,,,,
338,PT09M29.00S,2024-01-30T03:23:38.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,91.27792378449409,47.794117647058826,1610612743,58,63,2024-01-30T03:38:19Z,3210000,False,-11.0,29.0,1,right,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
339,PT09M26.00S,2024-01-30T03:23:41.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,58,63,2024-01-30T03:23:54Z,3220000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,338.0,8.0,7.0,1.0,,,,,,,,,,,,,,
