actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
170,PT11M00.00S,2022-12-21T03:39:27.5Z,2,REGULAR,turnover,out-of-bounds,[],201145,,,1610612743,37,16,2022-12-21T03:39:39Z,1690000,False,,,0,,J. Green step out-of-bounds TURNOVER (1 TO),[201145],1610612743.0,DEN,step,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,202053.0,,,,
171,PT10M50.00S,2022-12-21T03:39:45.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,92.59198423127464,4.166666666666666,1610612763,37,19,2022-12-21T03:39:50Z,1700000,False,-229.0,17.0,1,right,J. Jackson Jr. 3PT  (5 PTS) (T. Jones 2 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,22.98,Made,,,,,5.0,,,T. Jones,1626145.0,2.0,,,,,,,,
173,PT10M33.00S,2022-12-21T03:40:02.4Z,2,REGULAR,3pt,Jump Shot,[],1630538,34.247700394218136,40.68627450980392,1610612743,37,19,2022-12-21T03:40:07Z,1720000,False,47.0,269.0,1,left,MISS B. Hyland 27' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,27.34,Missed,,,,,,,,,,,,,,,,,,
174,PT10M30.00S,2022-12-21T03:40:05.4Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,37,19,2022-12-21T03:40:07Z,1730000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,,,
175,PT10M23.00S,2022-12-21T03:40:12.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629634,92.32917214191852,52.69607843137255,1610612763,37,19,2022-12-21T03:40:24Z,1740000,False,13.0,20.0,1,right,MISS B. Clarke running Layup,[1629634],1610612763.0,MEM,running,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
176,PT10M22.00S,2022-12-21T03:40:13.0Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,37,19,2022-12-21T03:40:24Z,1750000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT10M17.00S,2022-12-21T03:40:17.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630538,7.30946123521682,45.09803921568628,1610612743,37,19,2022-12-21T03:40:31Z,1760000,False,25.0,16.0,1,left,MISS B. Hyland running finger roll Layup - blocked,"[1630538, 1628991]",1610612743.0,DEN,running finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,Jackson Jr.,1628991.0,,,,,,,,,,,
178,PT10M17.00S,2022-12-21T03:40:17.8Z,2,REGULAR,block,,[],1628991,,,1610612743,37,19,2022-12-21T03:40:19Z,1770000,False,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
179,PT10M16.00S,2022-12-21T03:40:18.8Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,37,19,2022-12-21T03:40:31Z,1780000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,
180,PT10M11.00S,2022-12-21T03:40:24.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629634,92.85479632063075,57.84313725490197,1610612763,37,19,2022-12-21T03:40:37Z,1790000,False,39.0,15.0,1,right,MISS B. Clarke cutting Layup - blocked,"[1629634, 201145]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,Green,201145.0,,,,,,,,,,,
181,PT10M11.00S,2022-12-21T03:40:24.7Z,2,REGULAR,block,,[],201145,,,1610612763,37,19,2022-12-21T03:40:26Z,1800000,False,,,0,,J. Green BLOCK (1 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
182,PT10M09.00S,2022-12-21T03:40:26.7Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,37,19,2022-12-21T03:40:37Z,1810000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,,
183,PT10M07.00S,2022-12-21T03:40:28.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,31.61957950065703,34.80392156862745,1610612743,37,19,2022-12-21T03:40:44Z,1820000,False,76.0,245.0,1,left,MISS B. Hyland 25' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,25.62,Missed,,,,,,,,,,,,,,,,,,
184,PT10M06.00S,2022-12-21T03:40:35.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,37,19,2022-12-21T03:40:35Z,1830000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,183.0,,,,,,,,,,,,,,,,,
185,PT10M06.00S,2022-12-21T03:40:35.8Z,2,REGULAR,foul,personal,[],1628991,,,1610612743,37,19,2022-12-21T03:40:39Z,1840000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (2 PF),"[1628991, 1630192]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Nnaji,1630192.0
187,PT09M56.00S,2022-12-21T03:41:06.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630538,9.149145860709593,40.68627450980392,1610612743,37,19,2022-12-21T03:41:46Z,1860000,False,47.0,34.0,1,left,MISS B. Hyland driving floating Shot,[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,5.74,Missed,,,,,,,,,,,,,,,,,,
188,PT09M56.00S,2022-12-21T03:41:06.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,37,19,2022-12-21T03:41:40Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,187.0,,,,,,,,,,,,,,,,,
189,PT09M56.00S,2022-12-21T03:41:17.0Z,2,REGULAR,foul,personal,[],1628991,,,1610612743,37,19,2022-12-21T03:41:32Z,1880000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (3 PF),"[1628991, 1630192]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Nnaji,1630192.0
191,PT09M56.00S,2022-12-21T03:41:34.4Z,2,REGULAR,foul,technical,['1freethrow'],1628991,,,1610612743,37,19,2022-12-21T03:41:39Z,1900000,False,,,0,,J. Jackson Jr. technical FOUL (1 Tech),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,1627534.0,3.0,1.0,,
192,PT09M56.00S,2022-12-21T03:41:39.6Z,2,REGULAR,freethrow,1 of 1,[],1630538,,,1610612743,38,19,2022-12-21T03:41:39Z,1910000,False,,,0,,B. Hyland technical Free Throw 1 of 1 (6 PTS),[1630538],1610612743.0,DEN,technical,,,Hyland,B. Hyland,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
193,PT09M47.00S,2022-12-21T03:41:57.2Z,2,REGULAR,turnover,bad pass,[],1630538,,,1610612743,38,19,2022-12-21T03:42:00Z,1920000,False,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1628415]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Brooks,1628415.0,,,,,
194,PT09M47.00S,2022-12-21T03:41:57.2Z,2,REGULAR,steal,,[],1628415,,,1610612763,38,19,2022-12-21T03:41:58Z,1930000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
195,PT09M45.00S,2022-12-21T03:42:02.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626145,91.67214191852825,43.13725490196079,1610612763,38,21,2022-12-21T03:42:11Z,1940000,False,-34.0,26.0,1,right,T. Jones running Layup (2 PTS) (J. Jackson Jr. 1 AST),"[1626145, 1628991]",1610612763.0,MEM,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,4.29,Made,,,,,2.0,,,J. Jackson Jr.,1628991.0,1.0,,,,,,,,
197,PT09M45.00S,2022-12-21T03:42:06.8Z,2,REGULAR,foul,personal,['1freethrow'],1630538,,,1610612763,38,21,2022-12-21T03:42:19Z,1960000,False,,,0,,B. Hyland shooting personal FOUL (2 PF) (Jones 1 FT),"[1630538, 1626145]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Jones,1626145.0
199,PT09M45.00S,2022-12-21T03:42:20.1Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,38,21,2022-12-21T03:43:53Z,1980000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M45.00S,2022-12-21T03:42:20.1Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,38,21,2022-12-21T03:43:53Z,1990000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M45.00S,2022-12-21T03:42:35.1Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1626145,,,1610612763,38,22,2022-12-21T03:42:35Z,2000000,False,,,0,,T. Jones Free Throw 1 of 1 (3 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
202,PT09M22.00S,2022-12-21T03:42:58.3Z,2,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612743,38,22,2022-12-21T03:43:09Z,2010000,False,,,0,,B. Clarke shooting personal FOUL (2 PF) (Nnaji 2 FT),"[1629634, 1630192]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Nnaji,1630192.0
204,PT09M22.00S,2022-12-21T03:43:32.7Z,2,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,39,22,2022-12-21T03:43:32Z,2030000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (3 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
205,PT09M22.00S,2022-12-21T03:43:51.9Z,2,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,39,22,2022-12-21T03:43:51Z,2040000,False,,,0,,MISS Z. Nnaji Free Throw 2 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
206,PT09M20.00S,2022-12-21T03:43:53.3Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,39,22,2022-12-21T03:43:53Z,2050000,False,,,0,,Z. Nnaji REBOUND (Off:1 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,205.0,2.0,1.0,1.0,,,,,,,,,,,,,,
207,PT09M18.00S,2022-12-21T03:43:54.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203484,32.40801576872536,62.5,1610612743,42,22,2022-12-21T03:44:00Z,2060000,False,-62.0,252.0,1,left,K. Caldwell-Pope 25' 3PT pullup (8 PTS) (Z. Nnaji 1 AST),"[203484, 1630192]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,25.97,Made,,,,,8.0,,,Z. Nnaji,1630192.0,1.0,,,,,,,,
209,PT09M05.00S,2022-12-21T03:44:13.1Z,2,REGULAR,foul,personal,[],1630538,,,1610612763,42,22,2022-12-21T03:44:40Z,2080000,False,,,0,,B. Hyland personal FOUL (3 PF),"[1630538, 1629634]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Clarke,1629634.0
211,PT09M05.00S,2022-12-21T03:44:23.6Z,2,REGULAR,substitution,out,[],1630538,,,1610612763,42,22,2022-12-21T03:44:27Z,2100000,False,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M05.00S,2022-12-21T03:44:23.6Z,2,REGULAR,substitution,in,[],1628971,,,1610612763,42,22,2022-12-21T03:44:27Z,2110000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M55.00S,2022-12-21T03:44:43.7Z,2,REGULAR,3pt,Jump Shot,[],1628415,68.15045992115637,70.34313725490196,1610612763,42,22,2022-12-21T03:46:23Z,2120000,False,102.0,247.0,1,right,MISS D. Brooks 26' pullup 3PT - blocked,"[1628415, 1628971]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,,,,,Brown,1628971.0,,,,,,,,,,,
214,PT08M55.00S,2022-12-21T03:44:43.7Z,2,REGULAR,block,,[],1628971,,,1610612763,42,22,2022-12-21T03:44:46Z,2130000,False,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
215,PT08M55.00S,2022-12-21T03:44:43.7Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,42,22,2022-12-21T03:44:52Z,2140000,False,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,213.0,1.0,0.0,1.0,,,,,,,,,,,,,,
216,PT08M50.00S,2022-12-21T03:44:48.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,69.99014454664915,23.774509803921568,1610612763,42,22,2022-12-21T03:45:07Z,2150000,False,-131.0,230.0,1,right,MISS J. Morant 26' step back 3PT,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
217,PT08M46.00S,2022-12-21T03:44:51.7Z,2,REGULAR,rebound,defensive,[],203484,,,1610612743,42,22,2022-12-21T03:44:51Z,2160000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,,,
218,PT08M32.00S,2022-12-21T03:45:08.4Z,2,REGULAR,foul,offensive,[],201145,,,1610612743,42,22,2022-12-21T03:45:53Z,2170000,False,,,0,,J. Green offensive FOUL (1 PF),"[201145, 1629634]",1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Clarke,1629634.0
220,PT08M32.00S,2022-12-21T03:45:08.4Z,2,REGULAR,turnover,offensive foul,[],201145,,,1610612743,42,22,2022-12-21T03:45:08Z,2190000,False,,,0,,J. Green offensive foul TURNOVER (2 TO),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,,,1627534.0,,,,
221,PT08M32.00S,2022-12-21T03:45:23.7Z,2,REGULAR,substitution,out,[],203484,,,1610612763,42,22,2022-12-21T03:45:31Z,2200000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M32.00S,2022-12-21T03:45:23.7Z,2,REGULAR,substitution,in,[],1631128,,,1610612763,42,22,2022-12-21T03:45:31Z,2210000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M21.00S,2022-12-21T03:45:48.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,86.5473061760841,3.431372549019608,1610612763,42,22,2022-12-21T03:45:55Z,2220000,False,-233.0,74.0,1,right,MISS D. Brooks 24' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,24.43,Missed,,,,,,,,,,,,,,,,,,
224,PT08M18.00S,2022-12-21T03:45:51.6Z,2,REGULAR,rebound,defensive,[],1628427,,,1610612743,42,22,2022-12-21T03:45:51Z,2230000,False,,,0,,V. Cancar REBOUND (Off:0 Def:2),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Left Corner 3,24+ Left,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,,,
225,PT08M05.00S,2022-12-21T03:46:04.2Z,2,REGULAR,3pt,Jump Shot,[],1628971,32.013797634691194,45.83333333333333,1610612743,42,22,2022-12-21T03:46:09Z,2240000,False,21.0,248.0,1,left,MISS B. Brown 24' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,24.93,Missed,,,,,,,,,,,,,,,,,,
226,PT08M03.00S,2022-12-21T03:46:06.2Z,2,REGULAR,rebound,offensive,[],1631128,,,1610612743,42,22,2022-12-21T03:46:09Z,2250000,False,,,0,,C. Braun REBOUND (Off:1 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,225.0,3.0,2.0,1.0,,,,,,,,,,,,,,
227,PT07M59.00S,2022-12-21T03:46:13.6Z,2,REGULAR,turnover,traveling,[],1628427,,,1610612743,42,22,2022-12-21T03:46:19Z,2260000,False,,,0,,V. Cancar traveling TURNOVER (1 TO),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,1627534.0,,,,
228,PT07M46.00S,2022-12-21T03:46:33.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629630,93.11760840998686,45.83333333333333,1610612763,42,22,2022-12-21T03:46:38Z,2270000,False,-21.0,12.0,1,right,MISS J. Morant alley-oop DUNK,[1629630],1610612763.0,MEM,alley-oop,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
229,PT07M45.00S,2022-12-21T03:46:34.3Z,2,REGULAR,rebound,defensive,[],1628427,,,1610612743,42,22,2022-12-21T03:46:38Z,2280000,False,,,0,,V. Cancar REBOUND (Off:0 Def:3),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Restricted Area,0-8 Center,,,228.0,3.0,3.0,0.0,,,,,,,,,,,,,,
230,PT07M38.00S,2022-12-21T03:46:43.2Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612743,42,22,2022-12-21T03:46:52Z,2290000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Green 2 FT),"[1628415, 201145]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Green,201145.0
232,PT07M38.00S,2022-12-21T03:47:15.8Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,42,22,2022-12-21T03:47:15Z,2310000,False,,,0,,MISS J. Green Free Throw 1 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
233,PT07M38.00S,2022-12-21T03:47:15.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,42,22,2022-12-21T03:47:15Z,2320000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,232.0,,,,,,,,,,,,,,,,,
234,PT07M38.00S,2022-12-21T03:47:16.3Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,42,22,2022-12-21T03:47:24Z,2330000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M38.00S,2022-12-21T03:47:16.3Z,2,REGULAR,substitution,in,[],203999,,,1610612743,42,22,2022-12-21T03:47:24Z,2340000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M38.00S,2022-12-21T03:47:28.7Z,2,REGULAR,substitution,out,[],1629634,,,1610612743,42,22,2022-12-21T03:47:35Z,2350000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M38.00S,2022-12-21T03:47:28.7Z,2,REGULAR,substitution,in,[],203500,,,1610612743,42,22,2022-12-21T03:47:35Z,2360000,False,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M38.00S,2022-12-21T03:47:52.6Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,43,22,2022-12-21T03:47:52Z,2370000,False,,,0,,J. Green Free Throw 2 of 2 (3 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
239,PT07M23.00S,2022-12-21T03:48:12.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,92.59198423127464,45.83333333333333,1610612763,43,24,2022-12-21T03:48:17Z,2380000,False,-21.0,17.0,1,right,S. Adams reverse Layup (4 PTS) (J. Morant 4 AST),"[203500, 1629630]",1610612763.0,MEM,reverse,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,4.0,,,J. Morant,1629630.0,4.0,,,,,,,,
241,PT07M14.00S,2022-12-21T03:48:25.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612743,43,24,2022-12-21T03:48:34Z,2400000,False,,,0,,D. Brooks personal FOUL (2 PF) (Green 2 FT),"[1628415, 201145]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Green,201145.0
243,PT07M14.00S,2022-12-21T03:48:55.6Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,43,24,2022-12-21T03:49:26Z,2420000,False,,,0,,MISS J. Green Free Throw 1 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
244,PT07M14.00S,2022-12-21T03:48:55.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,43,24,2022-12-21T03:49:26Z,2430000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,243.0,,,,,,,,,,,,,,,,,
245,PT07M14.00S,2022-12-21T03:48:56.6Z,2,REGULAR,substitution,out,[],1628415,,,1610612743,43,24,2022-12-21T03:48:59Z,2440000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M14.00S,2022-12-21T03:48:56.6Z,2,REGULAR,substitution,in,[],1631223,,,1610612743,43,24,2022-12-21T03:48:59Z,2450000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M14.00S,2022-12-21T03:48:55.6Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,43,24,2022-12-21T03:49:26Z,2460000,False,,,0,,MISS J. Green Free Throw 2 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
248,PT07M12.00S,2022-12-21T03:48:57.6Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,43,24,2022-12-21T03:49:26Z,2470000,False,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,247.0,5.0,3.0,2.0,,,,,,,,,,,,,,
249,PT06M59.00S,2022-12-21T03:49:38.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630533,92.9862023653088,49.50980392156863,1610612763,43,26,2022-12-21T03:49:44Z,2480000,False,-2.0,13.0,1,right,Z. Williams alley-oop DUNK (2 PTS) (J. Morant 5 AST),"[1630533, 1629630]",1610612763.0,MEM,alley-oop,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,2.0,,,J. Morant,1629630.0,5.0,,,,,,,,
251,PT06M50.00S,2022-12-21T03:49:51.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,43,26,2022-12-21T03:49:51Z,2500000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M50.00S,2022-12-21T03:51:58.5Z,2,REGULAR,substitution,out,[],201145,,,1610612743,43,26,2022-12-21T03:53:05Z,2510000,False,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M50.00S,2022-12-21T03:51:58.5Z,2,REGULAR,substitution,in,[],203932,,,1610612743,43,26,2022-12-21T03:53:05Z,2520000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
