actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
254,PT03M47.00S,2022-12-26T04:39:27.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,92.9862023653088,48.77450980392157,1610612756,40,44,2022-12-26T04:39:34Z,2480000,False,-6.0,13.0,1,right,T. Craig cutting Layup (5 PTS) (D. Ayton 2 AST),"[1628470, 1629028]",1610612756.0,PHX,cutting,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,1.47,Made,5.0,,,,,,,,,D. Ayton,1629028.0,2.0,,,,,,
256,PT03M38.00S,2022-12-26T04:39:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,9.017739816031538,45.34313725490196,1610612743,40,44,2022-12-26T04:40:10Z,2500000,False,23.0,32.0,1,left,MISS N. Jokic driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.98,Missed,,,,,,,,,,,,,,,,,,
258,PT03M38.00S,2022-12-26T04:39:36.0Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,40,44,2022-12-26T04:39:41Z,2520000,False,,,0,,A. Gordon REBOUND (Off:3 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,256.0,4.0,1.0,3.0,,,,,,,,,,,,,
259,PT03M34.00S,2022-12-26T04:39:40.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203932,9.149145860709593,58.57843137254902,1610612743,40,44,2022-12-26T04:43:26Z,2530000,False,-43.0,34.0,1,left,MISS A. Gordon turnaround Hook,[203932],1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,,,,,,
260,PT03M31.00S,2022-12-26T04:39:43.3Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612756,40,44,2022-12-26T04:39:43Z,2540000,False,,,0,,D. Lee REBOUND (Off:0 Def:4),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),0-8 Center,,,,259.0,4.0,4.0,0.0,,,,,,,,,,,,,
261,PT03M20.00S,2022-12-26T04:39:54.6Z,2,REGULAR,3pt,Jump Shot,[],1629013,93.9060446780552,2.2058823529411766,1610612756,40,47,2022-12-26T04:40:00Z,2550000,False,-239.0,5.0,1,right,L. Shamet 3PT  (5 PTS) (T. Craig 1 AST),"[1629013, 1628470]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,23.9,Made,5.0,,,,,,,,,T. Craig,1628470.0,1.0,,,,,,
263,PT03M00.00S,2022-12-26T04:40:13.6Z,2,REGULAR,3pt,Jump Shot,[],1627750,32.276609724047304,58.333333333333336,1610612743,43,47,2022-12-26T04:44:16Z,2570000,False,-42.0,251.0,1,left,J. Murray 25' 3PT  (7 PTS) (N. Jokic 4 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.43,Made,7.0,,,,,,,,,N. Jokic,203999.0,4.0,,,,,,
265,PT02M52.00S,2022-12-26T04:40:25.8Z,2,REGULAR,turnover,traveling,[],1629028,,,1610612756,43,47,2022-12-26T04:40:30Z,2590000,False,,,0,,D. Ayton traveling TURNOVER (3 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,,,,,,,,,,2005.0,3.0,,,,,,,,,
266,PT02M52.00S,2022-12-26T04:40:31.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,43,47,2022-12-26T04:40:31Z,2600000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M35.00S,2022-12-26T04:44:08.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203999,32.670827858081466,55.88235294117647,1610612743,43,47,2022-12-26T04:44:15Z,2610000,False,-29.0,255.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
268,PT02M30.00S,2022-12-26T04:44:13.7Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,43,47,2022-12-26T04:44:15Z,2620000,False,,,0,,A. Gordon REBOUND (Off:4 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,267.0,5.0,1.0,4.0,,,,,,,,,,,,,
269,PT02M30.00S,2022-12-26T04:44:15.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630688,,,1610612743,43,47,2022-12-26T04:44:23Z,2630000,False,,,0,,I. Wainright shooting personal FOUL (1 PF) (Gordon 2 FT),"[1630688, 203932]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,Restricted Area,0-8 Center,,,,,,,,,,2005.0,,,,,,,1.0,0.0,Gordon,203932.0
271,PT02M30.00S,2022-12-26T04:44:43.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203932,,,1610612743,43,47,2022-12-26T04:44:43Z,2650000,False,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
272,PT02M30.00S,2022-12-26T04:44:43.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,43,47,2022-12-26T04:44:43Z,2660000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,271.0,,,,,,,,,,,,,,,,
273,PT02M30.00S,2022-12-26T04:45:02.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203932,,,1610612743,44,47,2022-12-26T04:45:02Z,2670000,False,,,0,,A. Gordon Free Throw 2 of 2 (11 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
274,PT02M08.00S,2022-12-26T04:45:25.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,92.59198423127464,46.81372549019608,1610612756,44,49,2022-12-26T04:45:31Z,2680000,False,-16.0,17.0,1,right,L. Shamet driving Layup (7 PTS),[1629013],1610612756.0,PHX,driving,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,2.33,Made,7.0,,,,,,,,,,,,,,,,,
275,PT01M48.00S,2022-12-26T04:45:47.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,17.16491458607096,49.754901960784316,1610612743,46,49,2022-12-26T04:46:56Z,2690000,False,1.0,109.0,1,left,B. Brown 10' driving floating Jump Shot (5 PTS) (N. Jokic 5 AST),"[1628971, 203999]",1610612743.0,DEN,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.89,Made,5.0,,,,,,,,,N. Jokic,203999.0,5.0,,,,,,
277,PT01M48.00S,2022-12-26T04:45:50.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629028,,,1610612743,46,49,2022-12-26T04:46:19Z,2710000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Brown 1 FT),"[1629028, 1628971]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1146.0,,,,,,,1.0,0.0,Brown,1628971.0
279,PT01M48.00S,2022-12-26T04:46:08.5Z,2,REGULAR,substitution,out,[],1627814,,,1610612743,46,49,2022-12-26T04:46:22Z,2730000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M48.00S,2022-12-26T04:46:08.5Z,2,REGULAR,substitution,in,[],101108,,,1610612743,46,49,2022-12-26T04:46:22Z,2740000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M48.00S,2022-12-26T04:46:20.3Z,2,REGULAR,freethrow,1 of 1,[],1628971,,,1610612743,46,49,2022-12-26T04:46:20Z,2750000,False,,,0,,MISS B. Brown Free Throw 1 of 1,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
282,PT01M44.00S,2022-12-26T04:46:22.3Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,46,49,2022-12-26T04:46:22Z,2760000,False,,,0,,T. Craig REBOUND (Off:0 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,281.0,2.0,2.0,0.0,,,,,,,,,,,,,
283,PT01M37.00S,2022-12-26T04:46:28.8Z,2,REGULAR,3pt,Jump Shot,[],1629013,66.96780551905388,38.72549019607843,1610612756,46,52,2022-12-26T04:46:34Z,2770000,False,-56.0,258.0,1,right,L. Shamet 26' 3PT pullup (10 PTS) (C. Paul 6 AST),"[1629013, 101108]",1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,26.41,Made,10.0,,,,,,,,,C. Paul,101108.0,6.0,,,,,,
285,PT01M21.00S,2022-12-26T04:46:47.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630688,,,1610612743,46,52,2022-12-26T04:46:57Z,2790000,False,,,0,,I. Wainright shooting personal FOUL (2 PF) (Murray 2 FT),"[1630688, 1627750]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202026.0,,,,,,,2.0,0.0,Murray,1627750.0
287,PT01M21.00S,2022-12-26T04:47:21.7Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,47,52,2022-12-26T04:47:21Z,2810000,False,,,0,,J. Murray Free Throw 1 of 2 (8 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
288,PT01M21.00S,2022-12-26T04:47:40.6Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,48,52,2022-12-26T04:47:40Z,2820000,False,,,0,,J. Murray Free Throw 2 of 2 (9 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
289,PT01M09.00S,2022-12-26T04:47:53.2Z,2,REGULAR,3pt,Jump Shot,[],1629013,67.09921156373193,49.50980392156863,1610612756,48,52,2022-12-26T04:47:58Z,2830000,False,-2.0,257.0,1,right,MISS L. Shamet 25' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
290,PT01M05.00S,2022-12-26T04:47:57.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,48,52,2022-12-26T04:47:58Z,2840000,False,,,0,,N. Jokic REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,289.0,7.0,5.0,2.0,,,,,,,,,,,,,
291,PT00M58.10S,2022-12-26T04:48:04.5Z,2,REGULAR,3pt,Jump Shot,[],203484,27.414586070959263,16.911764705882355,1610612743,51,52,2022-12-26T04:48:10Z,2850000,False,165.0,205.0,1,left,K. Caldwell-Pope 26' 3PT  (8 PTS) (J. Murray 3 AST),"[203484, 1627750]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.36,Made,8.0,,,,,,,,,J. Murray,1627750.0,3.0,,,,,,
293,PT00M34.70S,2022-12-26T04:48:33.5Z,2,REGULAR,3pt,Jump Shot,[],1629013,70.90998685939553,73.2843137254902,1610612756,51,55,2022-12-26T04:49:29Z,2870000,False,116.0,221.0,1,right,L. Shamet 24' 3PT pullup (13 PTS) (C. Paul 7 AST),"[1629013, 101108]",1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,24.97,Made,13.0,,,,,,,,,C. Paul,101108.0,7.0,,,,,,
295,PT00M27.80S,2022-12-26T04:48:45.8Z,2,REGULAR,3pt,Jump Shot,[],203484,32.40801576872536,44.85294117647059,1610612743,51,55,2022-12-26T04:49:00Z,2890000,False,26.0,252.0,1,left,MISS K. Caldwell-Pope 25' pullup 3PT,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,,
296,PT00M25.90S,2022-12-26T04:48:47.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,51,55,2022-12-26T04:49:00Z,2900000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,295.0,,,,,,,,,,,,,,,,
298,PT00M25.90S,2022-12-26T04:48:53.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612756,51,55,2022-12-26T04:49:23Z,2920000,False,,,0,,N. Jokic loose ball personal FOUL (1 PF) (Shamet 2 FT),"[203999, 1629013]",1610612743.0,DEN,loose ball,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2005.0,,,,,,,1.0,0.0,Shamet,1629013.0
300,PT00M25.90S,2022-12-26T04:49:26.9Z,2,REGULAR,freethrow,1 of 2,[],1629013,,,1610612756,51,56,2022-12-26T04:49:26Z,2940000,False,,,0,,L. Shamet Free Throw 1 of 2 (14 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
301,PT00M25.90S,2022-12-26T04:49:42.5Z,2,REGULAR,freethrow,2 of 2,[],1629013,,,1610612756,51,57,2022-12-26T04:49:42Z,2950000,False,,,0,,L. Shamet Free Throw 2 of 2 (15 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
302,PT00M06.70S,2022-12-26T04:50:04.3Z,2,REGULAR,2pt,Jump Shot,[],1627750,22.946780551905388,64.4607843137255,1610612743,51,57,2022-12-26T04:50:10Z,2960000,False,-72.0,163.0,1,left,MISS J. Murray 17' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,17.85,Missed,,,,,,,,,,,,,,,,,,
303,PT00M03.30S,2022-12-26T04:50:07.8Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,51,57,2022-12-26T04:50:07Z,2970000,False,,,0,,D. Ayton REBOUND (Off:2 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,,302.0,10.0,8.0,2.0,,,,,,,,,,,,,
304,PT00M00.30S,2022-12-26T04:50:11.2Z,2,REGULAR,3pt,Jump Shot,[],1629013,66.04796320630749,56.372549019607845,1610612756,51,57,2022-12-26T04:50:35Z,2980000,False,32.0,267.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,26.85,Missed,,,,,,,,,,,,,,,,,,
305,PT00M00.10S,2022-12-26T04:50:11.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,51,57,2022-12-26T04:50:23Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,304.0,,,,,,,,,,,,,,,,
306,PT00M00.00S,2022-12-26T04:50:25.2Z,2,REGULAR,period,end,[],0,,,1610612756,51,57,2022-12-26T04:50:25Z,3000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2022-12-26T05:05:26.2Z,3,REGULAR,substitution,out,['startperiod'],1628971,,,1610612756,51,57,2022-12-26T05:06:01Z,3010000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2022-12-26T05:05:26.2Z,3,REGULAR,substitution,out,['startperiod'],1630688,,,1610612756,51,57,2022-12-26T05:06:01Z,3020000,False,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2022-12-26T05:05:26.2Z,3,REGULAR,substitution,in,['startperiod'],1629008,,,1610612756,51,57,2022-12-26T05:06:01Z,3030000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-12-26T05:05:26.2Z,3,REGULAR,substitution,in,['startperiod'],1628969,,,1610612756,51,57,2022-12-26T05:06:01Z,3040000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-12-26T05:06:23.2Z,3,REGULAR,period,start,[],0,,,1610612756,51,57,2022-12-26T05:06:23Z,3050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT11M49.00S,2022-12-26T05:06:33.5Z,3,REGULAR,2pt,Jump Shot,[],101108,15.062417871222076,32.84313725490196,1610612756,51,59,2022-12-26T05:06:38Z,3060000,False,86.0,89.0,1,left,C. Paul 12' pullup Jump Shot (6 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,12.37,Made,6.0,,,,,,,,,,,,,,,,,
313,PT11M32.00S,2022-12-26T05:06:49.8Z,3,REGULAR,3pt,Jump Shot,[],203999,76.69185282522996,14.460784313725492,1610612743,51,59,2022-12-26T05:06:56Z,3070000,False,-178.0,167.0,1,right,MISS N. Jokic 24' step back 3PT,[203999],1610612743.0,DEN,step back,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,24.36,Missed,,,,,,,,,,,,,,,,,,
314,PT11M29.00S,2022-12-26T05:06:52.8Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612756,51,59,2022-12-26T05:06:56Z,3080000,False,,,0,,T. Craig REBOUND (Off:0 Def:3),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,,313.0,3.0,3.0,0.0,,,,,,,,,,,,,
315,PT11M18.00S,2022-12-26T05:07:04.8Z,3,REGULAR,3pt,Jump Shot,[],1629013,32.013797634691194,36.27450980392157,1610612756,51,59,2022-12-26T05:07:09Z,3090000,False,69.0,248.0,1,left,MISS L. Shamet 25' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,25.77,Missed,,,,,,,,,,,,,,,,,,
316,PT11M14.00S,2022-12-26T05:07:08.8Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612756,51,59,2022-12-26T05:07:09Z,3100000,False,,,0,,T. Craig REBOUND (Off:1 Def:3),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,,315.0,4.0,3.0,1.0,,,,,,,,,,,,,
317,PT11M12.00S,2022-12-26T05:07:10.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628470,16.90210249671485,4.6568627450980395,1610612756,51,62,2022-12-26T05:07:14Z,3110000,False,227.0,106.0,1,left,T. Craig 25' 3PT  (8 PTS),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,25.04,Made,8.0,,,,,,,,,,,,,,,,,
318,PT10M49.00S,2022-12-26T05:07:33.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,89.70105124835742,49.754901960784316,1610612743,53,62,2022-12-26T05:07:38Z,3120000,False,-1.0,44.0,1,right,N. Jokic floating Jump Shot (17 PTS) (J. Murray 4 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,17.0,,,,,,,,,J. Murray,1627750.0,4.0,,,,,,
320,PT10M33.00S,2022-12-26T05:07:48.7Z,3,REGULAR,3pt,Jump Shot,[],1628470,8.360709592641262,2.941176470588235,1610612756,53,65,2022-12-26T05:07:52Z,3140000,False,235.0,26.0,1,left,T. Craig 3PT  (11 PTS) (M. Bridges 1 AST),"[1628470, 1628969]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Right Corner 3,24+ Right,23.67,Made,11.0,,,,,,,,,M. Bridges,1628969.0,1.0,,,,,,
323,PT10M16.00S,2022-12-26T05:08:20.5Z,3,REGULAR,2pt,Jump Shot,[],203484,76.42904073587385,53.67647058823529,1610612743,53,65,2022-12-26T05:09:21Z,3170000,False,18.0,169.0,1,right,MISS K. Caldwell-Pope 17' fadeaway Shot,[203484],1610612743.0,DEN,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,17.01,Missed,,,,,,,,,,,,,,,,,,
324,PT10M13.00S,2022-12-26T05:08:23.5Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612756,53,65,2022-12-26T05:08:26Z,3180000,False,,,0,,T. Craig REBOUND (Off:1 Def:4),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Center,,,,323.0,5.0,4.0,1.0,,,,,,,,,,,,,
325,PT10M04.00S,2022-12-26T05:08:31.7Z,3,REGULAR,3pt,Jump Shot,[],1629013,19.398817345597898,92.15686274509804,1610612756,53,65,2022-12-26T05:08:35Z,3190000,False,-211.0,130.0,1,left,MISS L. Shamet 24' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
326,PT10M02.00S,2022-12-26T05:08:33.7Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,53,65,2022-12-26T05:08:35Z,3200000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,325.0,3.0,3.0,0.0,,,,,,,,,,,,,
327,PT09M55.00S,2022-12-26T05:08:42.8Z,3,REGULAR,foul,personal,[],1629013,,,1610612743,53,65,2022-12-26T05:10:19Z,3210000,False,,,0,,L. Shamet personal FOUL (2 PF),"[1629013, 1627750]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Center,,,,,,,,,,2005.0,,,,,,,2.0,0.0,Murray,1627750.0
329,PT09M51.00S,2022-12-26T05:09:00.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,91.14651773981603,51.470588235294116,1610612743,55,65,2022-12-26T05:09:09Z,3230000,False,7.0,31.0,1,right,M. Porter Jr. cutting Layup (2 PTS) (N. Jokic 6 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.16,Made,2.0,,,,,,,,,N. Jokic,203999.0,6.0,,,,,,
331,PT09M33.00S,2022-12-26T05:09:18.6Z,3,REGULAR,3pt,Jump Shot,[],1628969,32.14520367936925,56.86274509803921,1610612756,55,65,2022-12-26T05:09:23Z,3250000,False,-34.0,250.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
332,PT09M30.00S,2022-12-26T05:09:21.6Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,55,65,2022-12-26T05:09:23Z,3260000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,331.0,3.0,3.0,0.0,,,,,,,,,,,,,
333,PT09M24.00S,2022-12-26T05:09:27.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,88.51839684625493,48.03921568627451,1610612743,55,65,2022-12-26T05:09:37Z,3270000,False,-10.0,55.0,1,right,MISS M. Porter Jr. driving Layup - blocked,"[1629008, 1628969]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.63,Missed,,,,,,Bridges,1628969.0,,,,,,,,,,,
334,PT09M24.00S,2022-12-26T05:09:27.4Z,3,REGULAR,block,,[],1628969,,,1610612743,55,65,2022-12-26T05:09:30Z,3280000,False,,,0,,M. Bridges BLOCK (2 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT09M21.00S,2022-12-26T05:09:30.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,55,65,2022-12-26T05:09:37Z,3290000,False,,,0,,D. Ayton REBOUND (Off:2 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,333.0,11.0,9.0,2.0,,,,,,,,,,,,,
336,PT09M15.00S,2022-12-26T05:09:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,8.492115637319317,44.11764705882353,1610612756,55,65,2022-12-26T05:09:42Z,3300000,False,29.0,27.0,1,left,MISS D. Ayton cutting Layup,[1629028],1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,,,,,,
337,PT09M12.00S,2022-12-26T05:09:40.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,55,65,2022-12-26T05:09:42Z,3310000,False,,,0,,N. Jokic REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,336.0,8.0,6.0,2.0,,,,,,,,,,,,,
338,PT09M09.00S,2022-12-26T05:09:42.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203932,68.28186596583443,66.66666666666666,1610612743,55,65,2022-12-26T05:12:00Z,3320000,False,83.0,246.0,1,right,MISS A. Gordon 25' running pullup 3PT,[203932],1610612743.0,DEN,running pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
339,PT09M06.00S,2022-12-26T05:09:45.6Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612756,55,65,2022-12-26T05:09:50Z,3330000,False,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,338.0,2.0,2.0,0.0,,,,,,,,,,,,,
