actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
170,PT09M30.00S,2023-01-02T01:42:08.7Z,2,REGULAR,foul,offensive,[],1629057,,,1610612738,42,32,2023-01-02T01:42:47Z,1680000,False,,,0,,R. Williams III offensive FOUL (1 PF),"[1629057, 1630538]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,,,,201246.0,,,,,,,,1.0,0.0,Hyland,1630538.0,,
172,PT09M30.00S,2023-01-02T01:42:08.7Z,2,REGULAR,turnover,offensive foul,[],1629057,,,1610612738,42,32,2023-01-02T01:42:08Z,1700000,False,,,0,,R. Williams III offensive foul TURNOVER (2 TO),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,,,,201246.0,2.0,,,,,,,,,,,,
173,PT09M18.00S,2023-01-02T01:42:45.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203932,82.21090670170827,19.607843137254903,1610612743,42,32,2023-01-02T01:42:50Z,1710000,False,-152.0,115.0,1,right,MISS A. Gordon 19' Jump Shot,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,19.04,Missed,,,,,,,,,,,,,,,,,,
174,PT09M15.00S,2023-01-02T01:42:48.4Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,42,32,2023-01-02T01:42:50Z,1720000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Left Center,,,173.0,2.0,2.0,0.0,,,,,,,,,,,,,,
175,PT09M09.00S,2023-01-02T01:42:55.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.783837056504599,55.63725490196079,1610612738,42,32,2023-01-02T01:43:01Z,1730000,False,-28.0,11.0,1,left,MISS M. Brogdon driving reverse Layup,[1627763],1610612738.0,BOS,driving reverse,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
176,PT09M07.00S,2023-01-02T01:42:57.2Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,42,32,2023-01-02T01:43:01Z,1740000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT08M59.00S,2023-01-02T01:43:06.5Z,2,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612743,42,32,2023-01-02T01:43:11Z,1750000,False,,,0,,B. Hyland bad pass out-of-bounds TURNOVER (3 TO),[1630538],1610612743.0,DEN,bad pass,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,3.0,,,,,,,,,,,,
178,PT08M49.00S,2023-01-02T01:43:24.0Z,2,REGULAR,foul,personal,[],1628427,,,1610612738,42,32,2023-01-02T01:43:48Z,1760000,False,,,0,,V. Cancar personal FOUL (2 PF),"[1628427, 1628401]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Mid-Range,16-24 Center,,,,,,,1626300.0,,,,,,,,2.0,0.0,White,1628401.0,,
180,PT08M41.00S,2023-01-02T01:43:44.6Z,2,REGULAR,turnover,bad pass,[],1627763,,,1610612738,42,32,2023-01-02T01:43:52Z,1780000,False,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 203932]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,,,Gordon,203932.0
181,PT08M41.00S,2023-01-02T01:43:44.6Z,2,REGULAR,steal,,[],203932,,,1610612743,42,32,2023-01-02T01:43:46Z,1790000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
182,PT08M36.00S,2023-01-02T01:43:49.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630192,93.51182654402102,54.41176470588235,1610612743,44,32,2023-01-02T01:43:57Z,1800000,False,22.0,8.0,1,right,Z. Nnaji running Layup (2 PTS) (A. Gordon 3 AST),"[1630192, 203932]",1610612743.0,DEN,running,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,2.0,A. Gordon,203932.0,3.0,,,,,,,,
184,PT08M21.00S,2023-01-02T01:44:04.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,10.200394218134035,40.931372549019606,1610612738,44,34,2023-01-02T01:44:09Z,1820000,False,45.0,43.0,1,left,D. White 6' driving floating Jump Shot (7 PTS) (R. Williams III 1 AST),"[1628401, 1629057]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,,,,,,,7.0,R. Williams III,1629057.0,1.0,,,,,,,,
186,PT08M11.00S,2023-01-02T01:44:14.1Z,2,REGULAR,3pt,Jump Shot,[],203932,68.54467805519053,30.88235294117647,1610612743,47,34,2023-01-02T01:44:18Z,1840000,False,-96.0,243.0,1,right,A. Gordon 26' 3PT pullup (10 PTS) (B. Hyland 2 AST),"[203932, 1630538]",1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,26.13,Made,,,,,,,10.0,B. Hyland,1630538.0,2.0,,,,,,,,
188,PT07M43.00S,2023-01-02T01:44:42.4Z,2,REGULAR,3pt,Jump Shot,[],1628401,13.87976346911958,3.1862745098039214,1610612738,47,34,2023-01-02T01:44:47Z,1860000,False,234.0,78.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,24.68,Missed,,,,,,,,,,,,,,,,,,
189,PT07M39.00S,2023-01-02T01:44:46.4Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,47,34,2023-01-02T01:44:47Z,1870000,False,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,188.0,3.0,3.0,0.0,,,,,,,,,,,,,,
190,PT07M36.00S,2023-01-02T01:44:50.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,93.24901445466492,55.392156862745104,1610612743,49,34,2023-01-02T01:45:01Z,1880000,False,27.0,11.0,1,right,C. Braun running finger roll Layup (2 PTS) (A. Gordon 4 AST),"[1631128, 203932]",1610612743.0,DEN,running finger roll,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,,,2.0,A. Gordon,203932.0,4.0,,,,,,,,
192,PT07M36.00S,2023-01-02T01:44:55.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,49,34,2023-01-02T01:44:55Z,1900000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M36.00S,2023-01-02T01:47:14.5Z,2,REGULAR,substitution,out,[],203932,,,1610612738,49,34,2023-01-02T01:47:36Z,1910000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M36.00S,2023-01-02T01:47:14.5Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,49,34,2023-01-02T01:47:36Z,1920000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M36.00S,2023-01-02T01:47:14.5Z,2,REGULAR,substitution,out,[],1627763,,,1610612738,49,34,2023-01-02T01:47:36Z,1930000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M36.00S,2023-01-02T01:47:14.5Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,49,34,2023-01-02T01:47:36Z,1940000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M36.00S,2023-01-02T01:47:14.5Z,2,REGULAR,substitution,in,[],1628971,,,1610612738,49,34,2023-01-02T01:47:36Z,1950000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M36.00S,2023-01-02T01:47:14.5Z,2,REGULAR,substitution,in,[],203935,,,1610612738,49,34,2023-01-02T01:47:36Z,1960000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M36.00S,2023-01-02T01:47:14.5Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,49,34,2023-01-02T01:47:36Z,1970000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M36.00S,2023-01-02T01:47:14.5Z,2,REGULAR,substitution,in,[],201143,,,1610612738,49,34,2023-01-02T01:47:36Z,1980000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M20.00S,2023-01-02T01:47:59.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,9.806176084099869,42.40196078431372,1610612738,49,36,2023-01-02T01:49:47Z,1990000,False,38.0,40.0,1,left,J. Brown driving floating Jump Shot (16 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,,,,,,,16.0,D. White,1628401.0,1.0,,,,,,,,
203,PT07M08.00S,2023-01-02T01:48:12.1Z,2,REGULAR,3pt,Jump Shot,[],1630538,70.90998685939553,19.11764705882353,1610612743,49,36,2023-01-02T01:48:19Z,2010000,False,-154.0,221.0,1,right,MISS B. Hyland 26' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,,
204,PT07M01.00S,2023-01-02T01:48:19.1Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,49,36,2023-01-02T01:48:19Z,2020000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,203.0,1.0,1.0,0.0,,,,,,,,,,,,,,
205,PT06M58.00S,2023-01-02T01:48:22.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.652431011826544,55.63725490196079,1610612738,49,36,2023-01-02T02:22:33Z,2037500,False,-28.0,10.0,1,left,MISS J. Brown Layup - blocked,"[1627759, 1630192]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,Nnaji,1630192.0,,,,,,
206,PT06M58.00S,2023-01-02T01:48:22.9Z,2,REGULAR,block,,[],1630192,,,1610612738,49,36,2023-01-02T01:48:24Z,2046250,False,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT06M57.00S,2023-01-02T01:48:23.9Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,49,36,2023-01-02T02:22:33Z,2050625,False,,,0,,J. Brown REBOUND (Off:2 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,205.0,3.0,1.0,2.0,,,,,,,,,,,,,,
338,PT06M57.00S,2023-01-02T01:48:24.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627759,6.750985545335084,40.19607843137255,1610612738,49,36,2023-01-02T02:22:33Z,2055000,False,49.0,11.0,1,left,MISS J. Brown turnaround Hook,[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,,
339,PT06M57.00S,2023-01-02T01:48:24.8Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,49,36,2023-01-02T02:21:22Z,2057500,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,338.0,1.0,1.0,0.0,,,,,,,,,,,,,,
210,PT06M31.00S,2023-01-02T01:48:49.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,84.83902759526939,39.705882352941174,1610612743,51,36,2023-01-02T02:21:31Z,2080000,False,-51.0,90.0,1,right,B. Hyland 10' turnaround Jump Shot (6 PTS),[1630538],1610612743.0,DEN,turnaround,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,10.37,Made,,,,,,,6.0,,,,,,,,,,,
211,PT06M17.00S,2023-01-02T01:49:05.8Z,2,REGULAR,foul,personal,[],1630538,,,1610612738,51,36,2023-01-02T01:49:35Z,2090000,False,,,0,,B. Hyland personal FOUL (2 PF),"[1630538, 203935]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1626300.0,,,,,,,,2.0,0.0,Smart,203935.0,,
213,PT06M17.00S,2023-01-02T01:49:11.9Z,2,REGULAR,substitution,out,[],1631128,,,1610612738,51,36,2023-01-02T01:49:16Z,2110000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M17.00S,2023-01-02T01:49:11.9Z,2,REGULAR,substitution,out,[],1630192,,,1610612738,51,36,2023-01-02T01:49:16Z,2120000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M17.00S,2023-01-02T01:49:11.9Z,2,REGULAR,substitution,in,[],203999,,,1610612738,51,36,2023-01-02T01:49:16Z,2130000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M17.00S,2023-01-02T01:49:11.9Z,2,REGULAR,substitution,in,[],1629008,,,1610612738,51,36,2023-01-02T01:49:16Z,2140000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M06.00S,2023-01-02T01:49:39.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,12.828515111695138,45.588235294117645,1610612738,51,36,2023-01-02T01:49:44Z,2150000,False,22.0,68.0,1,left,MISS G. Williams 7' driving floating Shot,[1629684],1610612738.0,BOS,driving floating,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,,
218,PT06M06.00S,2023-01-02T01:49:40.1Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,51,36,2023-01-02T01:49:40Z,2160000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,217.0,2.0,1.0,1.0,,,,,,,,,,,,,,
219,PT06M06.00S,2023-01-02T01:49:41.9Z,2,REGULAR,foul,personal,['2freethrow'],1628427,,,1610612738,51,36,2023-01-02T01:49:49Z,2170000,False,,,0,,V. Cancar shooting personal FOUL (3 PF) (Williams 2 FT),"[1628427, 1629684]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,,,,3.0,0.0,Williams,1629684.0,,
221,PT06M06.00S,2023-01-02T01:50:09.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629684,,,1610612738,51,37,2023-01-02T01:50:09Z,2190000,False,,,0,,G. Williams Free Throw 1 of 2 (3 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
222,PT06M06.00S,2023-01-02T01:50:10.3Z,2,REGULAR,substitution,out,[],1630538,,,1610612738,51,37,2023-01-02T01:50:25Z,2200000,False,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M06.00S,2023-01-02T01:50:10.3Z,2,REGULAR,substitution,out,[],1628427,,,1610612738,51,37,2023-01-02T01:50:25Z,2210000,False,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M06.00S,2023-01-02T01:50:10.3Z,2,REGULAR,substitution,in,[],203484,,,1610612738,51,37,2023-01-02T01:50:25Z,2220000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M06.00S,2023-01-02T01:50:10.3Z,2,REGULAR,substitution,in,[],203932,,,1610612738,51,37,2023-01-02T01:50:25Z,2230000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M06.00S,2023-01-02T01:50:30.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629684,,,1610612738,51,38,2023-01-02T01:50:30Z,2240000,False,,,0,,G. Williams Free Throw 2 of 2 (4 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
227,PT05M46.00S,2023-01-02T01:50:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.93495400788436,51.9607843137255,1610612743,53,38,2023-01-02T01:50:57Z,2250000,False,10.0,23.0,1,right,N. Jokic cutting Layup (16 PTS) (A. Gordon 5 AST),"[203999, 203932]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,,,16.0,A. Gordon,203932.0,5.0,,,,,,,,
229,PT05M33.00S,2023-01-02T01:51:05.1Z,2,REGULAR,3pt,Jump Shot,[],201143,32.802233902759525,58.08823529411765,1610612738,53,38,2023-01-02T01:51:10Z,2270000,False,-40.0,256.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,25.9,Missed,,,,,,,,,,,,,,,,,,
230,PT05M32.00S,2023-01-02T01:51:07.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,53,38,2023-01-02T01:51:07Z,2280000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,229.0,,,,,,,,,,,,,,,,,
232,PT05M16.00S,2023-01-02T01:51:28.7Z,2,REGULAR,3pt,Jump Shot,[],203932,70.51576872536137,25.735294117647058,1610612743,53,38,2023-01-02T01:51:33Z,2300000,False,-121.0,225.0,1,right,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
233,PT05M13.00S,2023-01-02T01:51:31.7Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,53,38,2023-01-02T01:51:33Z,2310000,False,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,232.0,3.0,2.0,1.0,,,,,,,,,,,,,,
234,PT05M10.00S,2023-01-02T01:51:35.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629684,7.30946123521682,54.166666666666664,1610612738,53,40,2023-01-02T01:51:42Z,2320000,False,-21.0,16.0,1,left,G. Williams running Layup (6 PTS) (M. Smart 4 AST),"[1629684, 203935]",1610612738.0,BOS,running,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,,,6.0,M. Smart,203935.0,4.0,,,,,,,,
236,PT05M10.00S,2023-01-02T01:51:40.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203932,,,1610612738,53,40,2023-01-02T01:51:52Z,2340000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Williams 1 FT),"[203932, 1629684]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,1662.0,,,,,,,,1.0,0.0,Williams,1629684.0,,
238,PT05M10.00S,2023-01-02T01:52:11.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629684,,,1610612738,53,41,2023-01-02T01:52:11Z,2360000,False,,,0,,G. Williams Free Throw 1 of 1 (7 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
239,PT04M58.00S,2023-01-02T01:52:29.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.32917214191852,55.14705882352941,1610612743,53,41,2023-01-02T01:58:19Z,2370000,False,26.0,20.0,1,right,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
240,PT04M57.00S,2023-01-02T01:52:30.3Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,53,41,2023-01-02T01:58:19Z,2380000,False,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,239.0,4.0,3.0,1.0,,,,,,,,,,,,,,
286,PT04M54.00S,2023-01-02T01:52:32.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,92.82194480946123,50.245098039215684,1610612743,53,41,2023-01-02T01:56:47Z,2385000,False,1.0,15.0,1,right,MISS A. Gordon tip Layup,[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
287,PT04M54.00S,2023-01-02T01:52:32.6Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,53,41,2023-01-02T01:57:38Z,2387500,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,286.0,1.0,1.0,0.0,,,,,,,,,,,,,,
241,PT04M48.00S,2023-01-02T01:52:36.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201143,6.652431011826544,50.0,1610612738,53,43,2023-01-02T01:59:31Z,2390000,False,0.0,10.0,1,left,A. Horford running DUNK (2 PTS) (J. Brown 2 AST),"[201143, 1627759]",1610612738.0,BOS,running,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,2.0,J. Brown,1627759.0,2.0,,,,,,,,
243,PT04M43.00S,2023-01-02T01:52:42.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.46057818659659,59.80392156862745,1610612743,53,43,2023-01-02T01:53:01Z,2410000,False,49.0,18.0,1,right,MISS A. Gordon running Layup - blocked,"[203932, 1628401]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,White,1628401.0,,,,,,
244,PT04M43.00S,2023-01-02T01:52:42.3Z,2,REGULAR,block,,[],1628401,,,1610612743,53,43,2023-01-02T01:52:44Z,2420000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT04M43.00S,2023-01-02T01:52:42.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,53,43,2023-01-02T01:53:01Z,2430000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,243.0,,,,,,,,,,,,,,,,,
246,PT04M43.00S,2023-01-02T01:52:50.7Z,2,REGULAR,substitution,out,[],1628401,,,1610612743,53,43,2023-01-02T01:52:56Z,2440000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M43.00S,2023-01-02T01:52:50.7Z,2,REGULAR,substitution,in,[],1628369,,,1610612743,53,43,2023-01-02T01:52:56Z,2450000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M39.00S,2023-01-02T01:53:07.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,70.90998685939553,76.7156862745098,1610612743,56,43,2023-01-02T01:53:12Z,2460000,False,134.0,221.0,1,right,M. Porter Jr. 25' 3PT  (7 PTS) (A. Gordon 6 AST),"[1629008, 203932]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.82,Made,,,,,,,7.0,A. Gordon,203932.0,6.0,,,,,,,,
250,PT04M21.00S,2023-01-02T01:53:25.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.915243101182654,46.07843137254902,1610612738,56,45,2023-01-02T01:53:31Z,2480000,False,20.0,13.0,1,left,J. Tatum cutting finger roll Layup (7 PTS) (A. Horford 1 AST),"[1628369, 201143]",1610612738.0,BOS,cutting finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.32,Made,,,,,,,7.0,A. Horford,201143.0,1.0,,,,,,,,
253,PT04M06.00S,2023-01-02T01:53:39.4Z,2,REGULAR,turnover,bad pass,[],1629008,,,1610612743,56,45,2023-01-02T01:53:43Z,2500000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 1627759]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,1.0,,,,,,,,,,,Brown,1627759.0
254,PT04M06.00S,2023-01-02T01:53:39.4Z,2,REGULAR,steal,,[],1627759,,,1610612738,56,45,2023-01-02T01:53:40Z,2510000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
