actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
602,PT09M45.00S,2022-10-23T03:05:42.3Z,4,REGULAR,substitution,in,[],1628971,,,1610612743,91,94,2022-10-23T03:06:24Z,5860000,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT09M29.00S,2022-10-23T03:07:29.9Z,4,REGULAR,foul,personal,[],1629026,,,1610612743,91,94,2022-10-23T03:07:46Z,5880000,,,0,,K. Williams personal FOUL (3 PF),"[1629026, 1629008]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2715.0,3.0,0.0,Porter Jr.,1629008.0
606,PT09M24.00S,2022-10-23T03:07:46.4Z,4,REGULAR,3pt,Jump Shot,[],1629008,30.831143232588698,29.65686274509804,1610612743,94,94,2022-10-23T03:07:50Z,5900000,102.0,237.0,1,left,M. Porter Jr. 25' 3PT  (20 PTS) (B. Brown 2 AST),"[1629008, 1628971]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.82,Made,,,,,,,,20.0,B. Brown,1628971.0,2.0,,,,,,,
608,PT09M04.00S,2022-10-23T03:08:06.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,87.20433639947439,39.46078431372549,1610612760,94,94,2022-10-23T03:41:24Z,5920000,-53.0,68.0,1,right,MISS J. Giddey 8' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,8.59,Missed,,,,,,,,,,,,,,,,,,
609,PT09M01.00S,2022-10-23T03:08:09.9Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,94,94,2022-10-23T03:08:12Z,5930000,,,0,,N. Jokic REBOUND (Off:0 Def:12),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Left,,,608.0,12.0,12.0,0.0,,,,,,,,,,,,,,
610,PT08M46.00S,2022-10-23T03:08:23.8Z,4,REGULAR,3pt,Jump Shot,[],1631128,21.895532194480946,89.2156862745098,1610612743,97,94,2022-10-23T03:11:56Z,5940000,-196.0,153.0,1,left,C. Braun 24' 3PT  (9 PTS) (J. Green 2 AST),"[1631128, 201145]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,24.89,Made,,,,,,,,9.0,J. Green,201145.0,2.0,,,,,,,
612,PT08M34.00S,2022-10-23T03:08:35.9Z,4,REGULAR,3pt,Jump Shot,[],1630526,93.38042049934296,2.450980392156863,1610612760,97,97,2022-10-23T03:08:43Z,5960000,-238.0,10.0,1,right,J. Robinson-Earl 3PT  (8 PTS) (J. Giddey 5 AST),"[1630526, 1630581]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,23.79,Made,,,,,,,,8.0,J. Giddey,1630581.0,5.0,,,,,,,
614,PT08M14.00S,2022-10-23T03:08:56.3Z,4,REGULAR,3pt,Jump Shot,[],1628971,29.25427069645204,72.79411764705883,1610612743,100,97,2022-10-23T03:09:01Z,5980000,-114.0,222.0,1,left,B. Brown 25' 3PT  (5 PTS) (N. Jokic 11 AST),"[1628971, 203999]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,25.0,Made,,,,,,,,5.0,N. Jokic,203999.0,11.0,,,,,,,
616,PT07M58.00S,2022-10-23T03:09:12.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,88.91261498028909,50.0,1610612760,100,97,2022-10-23T03:09:33Z,6000000,0.0,52.0,1,right,MISS L. Dort driving floating bank Shot,[1629652],1610612760.0,OKC,driving floating bank,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
617,PT07M56.00S,2022-10-23T03:09:14.7Z,4,REGULAR,rebound,offensive,[],1629652,,,1610612760,100,97,2022-10-23T03:09:33Z,6010000,,,0,,L. Dort REBOUND (Off:3 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,616.0,6.0,3.0,3.0,,,,,,,,,,,,,,
618,PT07M53.00S,2022-10-23T03:09:17.1Z,4,REGULAR,turnover,bad pass,[],1630526,,,1610612760,100,97,2022-10-23T03:09:21Z,6020000,,,0,,J. Robinson-Earl bad pass TURNOVER (2 TO),"[1630526, 1631128]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Right Center,,,,,,,2.0,Braun,1631128.0,,,,,,,,,,,
619,PT07M53.00S,2022-10-23T03:09:17.1Z,4,REGULAR,steal,,[],1631128,,,1610612743,100,97,2022-10-23T03:09:18Z,6030000,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
620,PT07M34.00S,2022-10-23T03:09:36.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628971,11.383048620236531,50.98039215686274,1610612743,100,97,2022-10-23T03:18:03Z,6040000,-5.0,55.0,1,left,MISS B. Brown turnaround Hook,[1628971],1610612743.0,DEN,turnaround,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
621,PT07M33.00S,2022-10-23T03:09:37.7Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,100,97,2022-10-23T03:09:41Z,6050000,,,0,,T. Mann REBOUND (Off:1 Def:3),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,620.0,4.0,3.0,1.0,,,,,,,,,,,,,,
622,PT07M27.00S,2022-10-23T03:09:44.0Z,4,REGULAR,3pt,Jump Shot,[],1629652,67.36202365308804,67.15686274509804,1610612760,100,100,2022-10-23T03:18:30Z,6060000,86.0,254.0,1,right,L. Dort 26' 3PT  (11 PTS) (T. Mann 4 AST),"[1629652, 1630544]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.84,Made,,,,,,,,11.0,T. Mann,1630544.0,4.0,,,,,,,
624,PT07M07.00S,2022-10-23T03:10:06.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630544,,,1610612743,100,100,2022-10-23T03:10:16Z,6080000,,,0,,T. Mann personal FOUL (4 PF) (Jokic 2 FT),"[1630544, 203999]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202901.0,4.0,0.0,Jokic,203999.0
626,PT07M07.00S,2022-10-23T03:10:33.3Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,101,100,2022-10-23T03:10:57Z,6100000,,,0,,N. Jokic Free Throw 1 of 2 (12 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
627,PT07M07.00S,2022-10-23T03:10:33.9Z,4,REGULAR,substitution,out,[],201145,,,1610612743,101,100,2022-10-23T03:10:47Z,6110000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT07M07.00S,2022-10-23T03:10:33.9Z,4,REGULAR,substitution,out,[],1630544,,,1610612743,101,100,2022-10-23T03:10:47Z,6120000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT07M07.00S,2022-10-23T03:10:33.9Z,4,REGULAR,substitution,out,[],1629026,,,1610612743,101,100,2022-10-23T03:10:47Z,6130000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT07M07.00S,2022-10-23T03:10:33.9Z,4,REGULAR,substitution,in,[],203932,,,1610612743,101,100,2022-10-23T03:10:47Z,6140000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT07M07.00S,2022-10-23T03:10:33.9Z,4,REGULAR,substitution,in,[],1629647,,,1610612743,101,100,2022-10-23T03:10:47Z,6150000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT07M07.00S,2022-10-23T03:10:33.9Z,4,REGULAR,substitution,in,[],1628983,,,1610612743,101,100,2022-10-23T03:10:47Z,6160000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT07M07.00S,2022-10-23T03:10:33.3Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,101,100,2022-10-23T03:10:57Z,6170000,,,0,,MISS N. Jokic Free Throw 2 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
634,PT07M05.00S,2022-10-23T03:10:35.3Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,101,100,2022-10-23T03:10:57Z,6180000,,,0,,J. Giddey REBOUND (Off:4 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,633.0,9.0,5.0,4.0,,,,,,,,,,,,,,
635,PT06M53.00S,2022-10-23T03:11:08.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,88.25558475689881,49.01960784313725,1610612760,101,100,2022-10-23T03:11:12Z,6190000,-5.0,58.0,1,right,MISS J. Giddey driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
636,PT06M53.00S,2022-10-23T03:11:08.1Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,101,100,2022-10-23T03:11:12Z,6200000,,,0,,N. Jokic REBOUND (Off:0 Def:13),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,635.0,13.0,13.0,0.0,,,,,,,,,,,,,,
637,PT06M53.00S,2022-10-23T03:11:12.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630581,,,1610612743,101,100,2022-10-23T03:11:23Z,6210000,,,0,,J. Giddey personal FOUL (1 PF) (Jokic 2 FT),"[1630581, 203999]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Jokic,203999.0
639,PT06M53.00S,2022-10-23T03:12:23.0Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,102,100,2022-10-23T03:12:23Z,6230000,,,0,,N. Jokic Free Throw 1 of 2 (13 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
640,PT06M53.00S,2022-10-23T03:12:23.9Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,102,100,2022-10-23T03:12:30Z,6240000,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT06M53.00S,2022-10-23T03:12:23.9Z,4,REGULAR,substitution,out,[],1630581,,,1610612743,102,100,2022-10-23T03:12:30Z,6250000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT06M53.00S,2022-10-23T03:12:23.9Z,4,REGULAR,substitution,in,[],203484,,,1610612743,102,100,2022-10-23T03:12:30Z,6260000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT06M53.00S,2022-10-23T03:12:23.9Z,4,REGULAR,substitution,in,[],1630544,,,1610612743,102,100,2022-10-23T03:12:30Z,6270000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT06M53.00S,2022-10-23T03:12:43.1Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,103,100,2022-10-23T03:12:43Z,6280000,,,0,,N. Jokic Free Throw 2 of 2 (14 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,,14.0,,,,,,,,,,
645,PT06M41.00S,2022-10-23T03:12:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,93.24901445466492,55.14705882352941,1610612760,103,102,2022-10-23T03:13:08Z,6290000,26.0,11.0,1,right,J. Robinson-Earl reverse Layup (10 PTS) (L. Dort 3 AST),"[1630526, 1629652]",1610612760.0,OKC,reverse,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,,,10.0,L. Dort,1629652.0,3.0,,,,,,,
647,PT06M25.00S,2022-10-23T03:13:15.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,8.360709592641262,50.98039215686274,1610612743,105,102,2022-10-23T03:13:22Z,6310000,-5.0,26.0,1,left,M. Porter Jr. driving Layup (22 PTS) (N. Jokic 12 AST),"[1629008, 203999]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.66,Made,,,,,,,,22.0,N. Jokic,203999.0,12.0,,,,,,,
649,PT06M11.00S,2022-10-23T03:13:29.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,94.56307490144546,65.19607843137256,1610612760,105,104,2022-10-23T03:13:35Z,6330000,76.0,-1.0,1,right,S. Gilgeous-Alexander 7' fadeaway Jump Shot (26 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,,,,,,,,26.0,,,,,,,,,,
650,PT05M49.00S,2022-10-23T03:13:50.7Z,4,REGULAR,3pt,Jump Shot,[],1629008,25.837713534822605,82.84313725490196,1610612743,105,104,2022-10-23T03:41:12Z,6340000,-164.0,190.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
651,PT05M47.00S,2022-10-23T03:13:52.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,105,104,2022-10-23T03:13:59Z,6350000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,650.0,,,,,,,,,,,,,,,,,
653,PT05M47.00S,2022-10-23T03:14:01.4Z,4,REGULAR,substitution,out,[],1629652,,,1610612743,105,104,2022-10-23T03:14:04Z,6370000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT05M47.00S,2022-10-23T03:14:01.4Z,4,REGULAR,substitution,in,[],1630581,,,1610612743,105,104,2022-10-23T03:14:04Z,6380000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT05M34.00S,2022-10-23T03:14:24.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203484,22.552562417871222,89.95098039215686,1610612743,108,104,2022-10-23T03:22:07Z,6390000,-200.0,159.0,1,left,K. Caldwell-Pope 25' 3PT pullup (18 PTS),[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,25.57,Made,,,,,,,,18.0,,,,,,,,,,
656,PT05M14.00S,2022-10-23T03:14:44.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,84.44480946123521,55.88235294117647,1610612760,108,106,2022-10-23T03:14:51Z,6400000,29.0,94.0,1,right,S. Gilgeous-Alexander 9' turnaround fadeaway Jump Shot (28 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,9.82,Made,,,,,,,,28.0,,,,,,,,,,
657,PT05M01.00S,2022-10-23T03:14:57.9Z,4,REGULAR,3pt,Jump Shot,[],203484,27.677398160315374,16.42156862745098,1610612743,111,106,2022-10-23T03:15:02Z,6410000,168.0,208.0,1,left,K. Caldwell-Pope 26' 3PT  (21 PTS) (B. Brown 3 AST),"[203484, 1628971]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.71,Made,,,,,,,,21.0,B. Brown,1628971.0,3.0,,,,,,,
659,PT05M00.00S,2022-10-23T03:15:04.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,111,106,2022-10-23T03:15:04Z,6430000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT05M00.00S,2022-10-23T03:16:21.0Z,4,REGULAR,substitution,out,[],1628971,,,1610612760,111,106,2022-10-23T03:16:33Z,6440000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT05M00.00S,2022-10-23T03:16:21.0Z,4,REGULAR,substitution,out,[],1630526,,,1610612760,111,106,2022-10-23T03:16:33Z,6450000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT05M00.00S,2022-10-23T03:16:21.0Z,4,REGULAR,substitution,in,[],1627750,,,1610612760,111,106,2022-10-23T03:16:33Z,6460000,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT05M00.00S,2022-10-23T03:16:21.0Z,4,REGULAR,substitution,in,[],203488,,,1610612760,111,106,2022-10-23T03:16:33Z,6470000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M49.00S,2022-10-23T03:16:41.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.85479632063075,55.14705882352941,1610612760,111,108,2022-10-23T03:16:49Z,6480000,26.0,15.0,1,right,J. Giddey reverse Layup (14 PTS) (M. Muscala 1 AST),"[1630581, 203488]",1610612760.0,OKC,reverse,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,,,,14.0,M. Muscala,203488.0,1.0,,,,,,,
668,PT04M47.00S,2022-10-23T03:16:52.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,111,108,2022-10-23T03:16:52Z,6500000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT04M37.00S,2022-10-23T03:18:18.6Z,4,REGULAR,2pt,Jump Shot,[],203484,20.71287779237845,58.57843137254902,1610612743,111,108,2022-10-23T03:18:24Z,6510000,-43.0,142.0,1,left,MISS K. Caldwell-Pope 14' fadeaway Shot,[203484],1610612743.0,DEN,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Center,14.85,Missed,,,,,,,,,,,,,,,,,,
670,PT04M34.00S,2022-10-23T03:18:21.6Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,111,108,2022-10-23T03:18:24Z,6520000,,,0,,J. Giddey REBOUND (Off:4 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Center,,,669.0,10.0,6.0,4.0,,,,,,,,,,,,,,
672,PT04M26.00S,2022-10-23T03:18:47.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203488,91.40932982917214,36.76470588235294,1610612760,111,108,2022-10-23T03:18:52Z,6540000,-66.0,28.0,1,right,MISS M. Muscala 7' turnaround Hook - blocked,"[203488, 203932]",1610612760.0,OKC,turnaround,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,7.2,Missed,,,,,,,,,,,,Gordon,203932.0,,,,,
673,PT04M26.00S,2022-10-23T03:18:47.8Z,4,REGULAR,block,,[],203932,,,1610612760,111,108,2022-10-23T03:18:49Z,6550000,,,0,,A. Gordon BLOCK (2 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
674,PT04M23.00S,2022-10-23T03:18:50.8Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,111,108,2022-10-23T03:18:52Z,6560000,,,0,,J. Murray REBOUND (Off:0 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,672.0,4.0,4.0,0.0,,,,,,,,,,,,,,
675,PT04M18.00S,2022-10-23T03:18:54.3Z,4,REGULAR,turnover,bad pass,[],1627750,,,1610612743,111,108,2022-10-23T03:18:57Z,6570000,,,0,,J. Murray bad pass TURNOVER (5 TO),"[1627750, 1629647]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,5.0,Bazley,1629647.0,,,,,,,,,,,
676,PT04M18.00S,2022-10-23T03:18:54.3Z,4,REGULAR,steal,,[],1629647,,,1610612760,111,108,2022-10-23T03:18:56Z,6580000,,,0,,D. Bazley STEAL (2 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
677,PT04M11.00S,2022-10-23T03:19:03.9Z,4,REGULAR,foul,personal,[],203999,,,1610612760,111,108,2022-10-23T03:19:24Z,6590000,,,0,,N. Jokic personal FOUL (2 PF),"[203999, 203488]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Muscala,203488.0
679,PT04M11.00S,2022-10-23T03:19:11.9Z,4,REGULAR,substitution,out,[],1629647,,,1610612760,111,108,2022-10-23T03:19:16Z,6610000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT04M11.00S,2022-10-23T03:19:11.9Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,111,108,2022-10-23T03:19:16Z,6620000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT04M05.00S,2022-10-23T03:19:28.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203488,68.54467805519053,24.754901960784316,1610612760,111,108,2022-10-23T03:19:34Z,6630000,-126.0,243.0,1,right,MISS M. Muscala 27' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Left Center,27.4,Missed,,,,,,,,,,,,,,,,,,
682,PT04M03.00S,2022-10-23T03:19:32.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,111,108,2022-10-23T03:19:32Z,6640000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,681.0,,,,,,,,,,,,,,,,,
684,PT03M45.00S,2022-10-23T03:20:05.2Z,4,REGULAR,turnover,3-second-violation,[],203932,,,1610612743,111,108,2022-10-23T03:20:17Z,6660000,,,0,,A. Gordon 3-second-violation TURNOVER (2 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,,,,2715.0,,,,
685,PT03M22.00S,2022-10-23T03:20:35.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,68.41327201051249,77.20588235294117,1610612760,111,108,2022-10-23T03:20:50Z,6670000,136.0,244.0,1,right,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,27.97,Missed,,,,,,,,,,,,,,,,,,
686,PT03M21.00S,2022-10-23T03:20:36.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,111,108,2022-10-23T03:22:08Z,6680000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,685.0,,,,,,,,,,,,,,,,,
688,PT03M21.00S,2022-10-23T03:20:43.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,111,108,2022-10-23T03:21:01Z,6700000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,,,,
689,PT03M12.00S,2022-10-23T03:21:03.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,29.25427069645204,22.058823529411764,1610612743,111,108,2022-10-23T03:21:07Z,6710000,140.0,222.0,1,left,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
690,PT03M08.00S,2022-10-23T03:21:07.0Z,4,REGULAR,rebound,defensive,[],203488,,,1610612760,111,108,2022-10-23T03:21:07Z,6720000,,,0,,M. Muscala REBOUND (Off:0 Def:4),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Right Center,,,689.0,4.0,4.0,0.0,,,,,,,,,,,,,,
691,PT02M58.00S,2022-10-23T03:21:16.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,88.91261498028909,49.50980392156863,1610612760,111,108,2022-10-23T03:21:20Z,6730000,-2.0,52.0,1,right,MISS T. Mann driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,,,,,,,,
692,PT02M56.00S,2022-10-23T03:21:18.2Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,111,108,2022-10-23T03:21:20Z,6740000,,,0,,N. Jokic REBOUND (Off:0 Def:14),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,691.0,14.0,14.0,0.0,,,,,,,,,,,,,,
