actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
347,PT11M34.00S,2022-10-29T02:22:21.1Z,3,REGULAR,foul,personal,[],1628971,,,1610612762,63,50,2022-10-29T02:22:37Z,3420000,,,0,,B. Brown loose ball personal FOUL (1 PF),"[1628971, 203482]",1610612743.0,DEN,loose ball,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Olynyk,203482.0
349,PT11M24.00S,2022-10-29T02:22:52.5Z,3,REGULAR,foul,personal,[],203999,,,1610612762,63,50,2022-10-29T02:23:31Z,3440000,,,0,,N. Jokic personal FOUL (1 PF),"[203999, 203903]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Clarkson,203903.0
351,PT11M13.00S,2022-10-29T02:23:27.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,4.28712220762155,97.05882352941177,1610612762,63,50,2022-10-29T02:23:36Z,3460000,-235.0,-12.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,23.56,Missed,,,,,,,,,,,,,,,,,,
352,PT11M11.00S,2022-10-29T02:23:28.6Z,3,REGULAR,rebound,offensive,[],203482,,,1610612762,63,50,2022-10-29T02:23:28Z,3470000,,,0,,K. Olynyk REBOUND (Off:1 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Left Corner 3,24+ Left,,,,,351.0,2.0,1.0,1.0,,,,,,,,,,,,
353,PT11M00.00S,2022-10-29T02:23:39.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201144,8.09789750328515,51.225490196078425,1610612762,63,50,2022-10-29T02:23:45Z,3480000,-6.0,24.0,1,left,MISS M. Conley driving Layup - blocked,"[201144, 203932]",1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,2.44,Missed,Gordon,203932.0,,,,,,,,,,,,,,,,
354,PT11M00.00S,2022-10-29T02:23:39.8Z,3,REGULAR,block,,[],203932,,,1610612762,63,50,2022-10-29T02:23:41Z,3490000,,,0,,A. Gordon BLOCK (2 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
355,PT10M58.00S,2022-10-29T02:23:41.8Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,63,50,2022-10-29T02:23:45Z,3500000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:8),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,353.0,9.0,8.0,1.0,,,,,,,,,,,,
356,PT10M54.00S,2022-10-29T02:23:45.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629008,91.67214191852825,49.26470588235294,1610612743,63,50,2022-10-29T02:23:51Z,3510000,-4.0,26.0,1,right,MISS M. Porter Jr. running Layup,[1629008],1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,,
357,PT10M53.00S,2022-10-29T02:23:49.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,63,50,2022-10-29T02:23:49Z,3520000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,356.0,,,,,,,,,,,,,,,
359,PT10M49.00S,2022-10-29T02:24:18.1Z,3,REGULAR,foul,personal,[],201144,,,1610612743,63,50,2022-10-29T02:24:35Z,3540000,,,0,,M. Conley personal FOUL (2 PF),"[201144, 1627750]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Murray,1627750.0
361,PT10M41.00S,2022-10-29T02:24:34.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203999,69.33311432325887,70.09803921568627,1610612743,63,50,2022-10-29T02:24:43Z,3560000,100.0,236.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
362,PT10M37.00S,2022-10-29T02:24:38.6Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612762,63,50,2022-10-29T02:24:43Z,3570000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:3),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,361.0,3.0,3.0,0.0,,,,,,,,,,,,
363,PT10M26.00S,2022-10-29T02:24:49.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,9.149145860709593,41.17647058823529,1610612762,63,52,2022-10-29T02:27:14Z,3580000,44.0,34.0,1,left,L. Markkanen driving floating bank Jump Shot (13 PTS),[1628374],1610612762.0,UTA,driving floating bank,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.54,Made,,,,,,,13.0,,,,,,,,,,,
364,PT10M17.00S,2022-10-29T02:25:01.4Z,3,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612743,63,52,2022-10-29T02:25:07Z,3590000,,,0,,B. Brown lost ball out-of-bounds TURNOVER (1 TO),[1628971],1610612743.0,DEN,lost ball,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,,,29031.0,,,,
365,PT10M03.00S,2022-10-29T02:25:21.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203903,7.30946123521682,5.392156862745098,1610612762,63,52,2022-10-29T02:25:26Z,3600000,223.0,16.0,1,left,MISS J. Clarkson 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,22.36,Missed,,,,,,,,,,,,,,,,,,
366,PT10M00.00S,2022-10-29T02:25:24.6Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,63,52,2022-10-29T02:25:26Z,3610000,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,,,,,365.0,1.0,1.0,0.0,,,,,,,,,,,,
367,PT09M56.00S,2022-10-29T02:25:28.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,67.49342969776609,36.51960784313725,1610612743,66,52,2022-10-29T02:28:00Z,3620000,-67.0,253.0,1,right,J. Murray 26' 3PT running pullup (8 PTS),[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.19,Made,,,,,,,8.0,,,,,,,,,,,
368,PT09M31.00S,2022-10-29T02:25:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,6.915243101182654,57.35294117647059,1610612762,66,54,2022-10-29T02:26:00Z,3630000,-37.0,13.0,1,left,K. Olynyk cutting Layup (7 PTS) (J. Vanderbilt 2 AST),"[203482, 1629020]",1610612762.0,UTA,cutting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,3.89,Made,,,,,,,7.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,
370,PT09M05.00S,2022-10-29T02:26:19.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.32917214191852,46.32352941176471,1610612743,68,54,2022-10-29T02:26:24Z,3650000,-18.0,20.0,1,right,N. Jokic finger roll Layup (10 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,10.0,J. Murray,1627750.0,1.0,,,,,,,,
372,PT09M00.00S,2022-10-29T02:26:27.0Z,3,REGULAR,foul,offensive,[],1628374,,,1610612762,68,54,2022-10-29T02:26:56Z,3670000,,,0,,L. Markkanen offensive FOUL (3 PF),"[1628374, 1628971]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1193.0,3.0,0.0,Brown,1628971.0
374,PT09M00.00S,2022-10-29T02:26:27.0Z,3,REGULAR,turnover,offensive foul,[],1628374,,,1610612762,68,54,2022-10-29T02:26:27Z,3690000,,,0,,L. Markkanen offensive foul TURNOVER (3 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,,,1193.0,,,,
375,PT08M48.00S,2022-10-29T02:26:52.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,69.07030223390277,64.95098039215686,1610612743,68,54,2022-10-29T02:27:00Z,3700000,75.0,238.0,1,right,MISS J. Murray 24' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
376,PT08M46.00S,2022-10-29T02:26:55.6Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612762,68,54,2022-10-29T02:26:55Z,3710000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:4),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,375.0,4.0,4.0,0.0,,,,,,,,,,,,
377,PT08M41.00S,2022-10-29T02:27:01.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629020,5.601182654402102,55.392156862745104,1610612762,68,54,2022-10-29T02:27:11Z,3720000,-27.0,0.0,1,left,MISS J. Vanderbilt running reverse Layup,[1629020],1610612762.0,UTA,running reverse,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
378,PT08M36.00S,2022-10-29T02:27:06.3Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612762,68,54,2022-10-29T02:27:11Z,3730000,,,0,,L. Markkanen REBOUND (Off:1 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,377.0,7.0,6.0,1.0,,,,,,,,,,,,
379,PT08M36.00S,2022-10-29T02:27:04.7Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1628374,5.590000152587891,50.0,1610612762,68,56,2022-10-29T02:30:32Z,3740000,0.0,0.0,1,left,L. Markkanen tip DUNK (15 PTS),[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,15.0,,,,,,,,,,,
380,PT08M17.00S,2022-10-29T02:27:24.2Z,3,REGULAR,2pt,Jump Shot,[],1629008,84.44480946123521,78.67647058823529,1610612743,68,56,2022-10-29T02:27:29Z,3750000,143.0,94.0,1,right,MISS M. Porter Jr. 17' Jump Shot,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right,17.13,Missed,,,,,,,,,,,,,,,,,,
381,PT08M16.00S,2022-10-29T02:27:25.2Z,3,REGULAR,rebound,defensive,[],203482,,,1610612762,68,56,2022-10-29T02:27:29Z,3760000,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Right,,,,,380.0,3.0,2.0,1.0,,,,,,,,,,,,
382,PT08M11.00S,2022-10-29T02:27:30.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201144,32.276609724047304,32.59803921568628,1610612762,68,59,2022-10-29T02:31:12Z,3770000,87.0,251.0,1,left,M. Conley 26' 3PT  (11 PTS) (K. Olynyk 3 AST),"[201144, 203482]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,26.56,Made,,,,,,,11.0,K. Olynyk,203482.0,3.0,,,,,,,,
384,PT08M08.00S,2022-10-29T02:27:36.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,68,59,2022-10-29T02:27:39Z,3790000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M51.00S,2022-10-29T02:30:56.7Z,3,REGULAR,foul,personal,[],203482,,,1610612743,68,59,2022-10-29T02:31:18Z,3800000,,,0,,K. Olynyk personal FOUL (4 PF),"[203482, 203999]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1193.0,4.0,0.0,Jokic,203999.0
387,PT07M42.00S,2022-10-29T02:31:25.0Z,3,REGULAR,3pt,Jump Shot,[],203999,68.67608409986859,68.38235294117648,1610612743,68,59,2022-10-29T02:31:35Z,3820000,92.0,242.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
388,PT07M38.00S,2022-10-29T02:31:29.0Z,3,REGULAR,rebound,offensive,[],1629008,,,1610612743,68,59,2022-10-29T02:31:35Z,3830000,,,0,,M. Porter Jr. REBOUND (Off:2 Def:8),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,387.0,10.0,8.0,2.0,,,,,,,,,,,,
389,PT07M38.00S,2022-10-29T02:31:29.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629008,94.40999984741211,50.0,1610612743,68,59,2022-10-29T02:31:29Z,3840000,0.0,0.0,1,right,MISS M. Porter Jr. tip Layup,[1629008],1610612743.0,DEN,tip,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
390,PT07M36.00S,2022-10-29T02:31:31.4Z,3,REGULAR,rebound,offensive,[],1629008,,,1610612743,68,59,2022-10-29T02:31:31Z,3850000,,,0,,M. Porter Jr. REBOUND (Off:3 Def:8),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,389.0,11.0,8.0,3.0,,,,,,,,,,,,
391,PT07M36.00S,2022-10-29T02:31:31.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629008,94.40999984741211,50.0,1610612743,68,59,2022-10-29T02:33:37Z,3860000,0.0,0.0,1,right,MISS M. Porter Jr. putback Layup - blocked,"[1629008, 203482]",1610612743.0,DEN,putback,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,Olynyk,203482.0,,,,,,,,,,,,,,,,
392,PT07M36.00S,2022-10-29T02:31:31.4Z,3,REGULAR,block,,[],203482,,,1610612743,68,59,2022-10-29T02:31:32Z,3870000,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
393,PT07M34.00S,2022-10-29T02:31:33.4Z,3,REGULAR,rebound,offensive,[],1629008,,,1610612743,68,59,2022-10-29T02:33:37Z,3880000,,,0,,M. Porter Jr. REBOUND (Off:4 Def:8),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,391.0,12.0,8.0,4.0,,,,,,,,,,,,
394,PT07M34.00S,2022-10-29T02:31:33.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629008,94.40999984741211,50.0,1610612743,68,59,2022-10-29T02:34:40Z,3890000,0.0,0.0,1,right,MISS M. Porter Jr. putback Layup,[1629008],1610612743.0,DEN,putback,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
395,PT07M33.00S,2022-10-29T02:31:34.9Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,68,59,2022-10-29T02:34:40Z,3900000,,,0,,L. Markkanen REBOUND (Off:1 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,394.0,8.0,7.0,1.0,,,,,,,,,,,,
396,PT07M30.00S,2022-10-29T02:31:38.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628374,7.046649145860711,55.88235294117647,1610612762,68,61,2022-10-29T02:31:50Z,3910000,-29.0,14.0,1,left,L. Markkanen running finger roll Layup (17 PTS) (M. Conley 3 AST),"[1628374, 201144]",1610612762.0,UTA,running finger roll,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,,,17.0,M. Conley,201144.0,3.0,,,,,,,,
398,PT07M06.00S,2022-10-29T02:32:00.6Z,3,REGULAR,3pt,Jump Shot,[],1627750,75.50919842312747,12.009803921568627,1610612743,71,61,2022-10-29T02:32:05Z,3930000,-190.0,178.0,1,right,J. Murray 26' 3PT  (11 PTS) (N. Jokic 6 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.01,Made,,,,,,,11.0,N. Jokic,203999.0,6.0,,,,,,,,
400,PT06M46.00S,2022-10-29T02:32:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,9.280551905387648,50.73529411764706,1610612762,71,61,2022-10-29T02:32:26Z,3950000,-4.0,35.0,1,left,MISS J. Vanderbilt cutting finger roll Layup,[1629020],1610612762.0,UTA,cutting finger roll,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
401,PT06M43.00S,2022-10-29T02:32:24.3Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612762,71,61,2022-10-29T02:32:24Z,3960000,,,0,,L. Markkanen REBOUND (Off:2 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,400.0,9.0,7.0,2.0,,,,,,,,,,,,
402,PT06M43.00S,2022-10-29T02:32:24.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,5.590000152587891,50.0,1610612762,71,61,2022-10-29T02:32:24Z,3970000,0.0,0.0,1,left,MISS L. Markkanen tip Layup,[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
403,PT06M42.00S,2022-10-29T02:32:24.8Z,3,REGULAR,rebound,offensive,[],201144,,,1610612762,71,61,2022-10-29T02:32:24Z,3980000,,,0,,M. Conley REBOUND (Off:1 Def:0),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,,,,,402.0,1.0,0.0,1.0,,,,,,,,,,,,
404,PT06M40.00S,2022-10-29T02:32:27.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,7.178055190538765,97.30392156862744,1610612762,71,61,2022-10-29T02:32:35Z,3990000,-237.0,15.0,1,left,MISS L. Markkanen step back 3PT,[1628374],1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
405,PT06M37.00S,2022-10-29T02:32:30.5Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,71,61,2022-10-29T02:32:35Z,4000000,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,,,404.0,3.0,3.0,0.0,,,,,,,,,,,,
406,PT06M33.00S,2022-10-29T02:32:34.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,92.85479632063075,54.41176470588235,1610612743,73,61,2022-10-29T02:32:41Z,4010000,22.0,15.0,1,right,B. Brown running finger roll Layup (7 PTS),[1628971],1610612743.0,DEN,running finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,7.0,,,,,,,,,,,
407,PT06M20.00S,2022-10-29T02:32:49.1Z,3,REGULAR,foul,personal,[],1629008,,,1610612762,73,61,2022-10-29T02:33:09Z,4020000,,,0,,M. Porter Jr. personal FOUL (2 PF),"[1629008, 1628374]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Markkanen,1628374.0
409,PT06M20.00S,2022-10-29T02:32:55.8Z,3,REGULAR,substitution,out,[],1629008,,,1610612762,73,61,2022-10-29T02:33:02Z,4040000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M20.00S,2022-10-29T02:32:55.8Z,3,REGULAR,substitution,out,[],201144,,,1610612762,73,61,2022-10-29T02:33:02Z,4050000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M20.00S,2022-10-29T02:32:55.8Z,3,REGULAR,substitution,in,[],1631128,,,1610612762,73,61,2022-10-29T02:33:02Z,4060000,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M20.00S,2022-10-29T02:32:55.8Z,3,REGULAR,substitution,in,[],1627736,,,1610612762,73,61,2022-10-29T02:33:02Z,4070000,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M20.00S,2022-10-29T02:32:55.8Z,3,REGULAR,substitution,out,[],1629020,,,1610612762,73,61,2022-10-29T02:36:54Z,4075000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M20.00S,2022-10-29T02:32:55.8Z,3,REGULAR,substitution,in,[],1629012,,,1610612762,73,61,2022-10-29T02:36:54Z,4077500,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M11.00S,2022-10-29T02:33:20.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,7.5722733245729295,55.88235294117647,1610612762,73,61,2022-10-29T02:33:24Z,4080000,-29.0,19.0,1,left,MISS L. Markkanen cutting Layup,[1628374],1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
414,PT06M09.00S,2022-10-29T02:33:22.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,73,61,2022-10-29T02:33:24Z,4090000,,,0,,N. Jokic REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,413.0,6.0,4.0,2.0,,,,,,,,,,,,
415,PT05M52.00S,2022-10-29T02:33:39.1Z,3,REGULAR,turnover,lost ball,[],203932,,,1610612743,73,61,2022-10-29T02:33:50Z,4100000,,,0,,A. Gordon lost ball TURNOVER (2 TO),"[203932, 203903]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2.0,Clarkson,203903.0,,,,,
416,PT05M52.00S,2022-10-29T02:33:39.1Z,3,REGULAR,steal,,[],203903,,,1610612762,73,61,2022-10-29T02:33:40Z,4110000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
417,PT05M45.00S,2022-10-29T02:33:46.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627736,9.280551905387648,40.931372549019606,1610612762,73,61,2022-10-29T02:33:57Z,4120000,45.0,35.0,1,left,MISS M. Beasley driving floating Shot,[1627736],1610612762.0,UTA,driving floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,5.71,Missed,,,,,,,,,,,,,,,,,,
418,PT05M44.00S,2022-10-29T02:33:48.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,73,61,2022-10-29T02:33:48Z,4130000,,,0,,N. Jokic REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,417.0,7.0,5.0,2.0,,,,,,,,,,,,
419,PT05M38.00S,2022-10-29T02:33:53.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631128,92.85479632063075,3.6764705882352944,1610612743,76,61,2022-10-29T02:38:54Z,4140000,-232.0,15.0,1,right,C. Braun 3PT running (10 PTS) (B. Brown 2 AST),"[1631128, 1628971]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,23.21,Made,,,,,,,10.0,B. Brown,1628971.0,2.0,,,,,,,,
421,PT05M19.00S,2022-10-29T02:34:15.0Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612762,76,61,2022-10-29T02:34:24Z,4160000,,,0,,B. Brown shooting personal FOUL (2 PF) (Clarkson 2 FT),"[1628971, 203903]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Clarkson,203903.0
425,PT05M19.00S,2022-10-29T02:34:41.4Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,76,62,2022-10-29T02:35:10Z,4180000,,,0,,J. Clarkson Free Throw 1 of 2 (6 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
427,PT05M19.00S,2022-10-29T02:34:41.9Z,3,REGULAR,substitution,out,[],203482,,,1610612762,76,62,2022-10-29T02:34:44Z,4200000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M19.00S,2022-10-29T02:34:41.9Z,3,REGULAR,substitution,in,[],1629659,,,1610612762,76,62,2022-10-29T02:34:44Z,4220000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M19.00S,2022-10-29T02:34:41.4Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,76,62,2022-10-29T02:35:10Z,4230000,,,0,,MISS J. Clarkson Free Throw 2 of 2,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
