actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId
89,PT05M23.00S,2022-11-29T02:23:27.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203484,75.50919842312747,13.23529411764706,1610612743,23,26,2022-11-29T02:23:38Z,870000,False,-184.0,178.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
90,PT05M21.00S,2022-11-29T02:23:28.9Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,23,26,2022-11-29T02:23:28Z,880000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,89.0,,,2.0,1.0,1.0,,
91,PT05M10.00S,2022-11-29T02:23:40.1Z,1,REGULAR,3pt,Jump Shot,[],1629645,29.38567674113009,20.098039215686274,1610612745,23,26,2022-11-29T02:23:49Z,890000,False,150.0,224.0,1,left,MISS K. Porter Jr. 26' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,,,,,,,,,,,,,,,,,
92,PT05M09.00S,2022-11-29T02:23:41.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,23,26,2022-11-29T02:23:49Z,900000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,91.0,,,,,,,
93,PT05M09.00S,2022-11-29T02:23:45.4Z,1,REGULAR,foul,personal,[],1631095,,,1610612743,23,26,2022-11-29T02:24:24Z,910000,False,,,0,,J. Smith Jr. loose ball personal FOUL (3 PF),"[1631095, 1627750]",1610612745.0,HOU,loose ball,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,1628159.0,3.0,0.0,Murray,1627750.0,,,,,,,,,
95,PT05M09.00S,2022-11-29T02:23:52.7Z,1,REGULAR,substitution,out,[],1631095,,,1610612743,23,26,2022-11-29T02:24:01Z,930000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M09.00S,2022-11-29T02:23:52.7Z,1,REGULAR,substitution,out,[],201569,,,1610612743,23,26,2022-11-29T02:24:01Z,940000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M09.00S,2022-11-29T02:23:52.7Z,1,REGULAR,substitution,in,[],1630231,,,1610612743,23,26,2022-11-29T02:24:01Z,950000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M09.00S,2022-11-29T02:23:52.7Z,1,REGULAR,substitution,in,[],1631106,,,1610612743,23,26,2022-11-29T02:24:01Z,960000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M55.00S,2022-11-29T02:24:20.2Z,1,REGULAR,foul,offensive,[],203932,,,1610612743,23,26,2022-11-29T03:00:46Z,970000,False,,,0,,A. Gordon offensive FOUL (1 PF),"[203932, 1629645]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,,,,,1179.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
101,PT04M55.00S,2022-11-29T02:24:20.2Z,1,REGULAR,turnover,offensive foul,[],203932,,,1610612743,23,26,2022-11-29T02:24:20Z,990000,False,,,0,,A. Gordon offensive foul TURNOVER (1 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,,,,,1179.0,,,,,1.0,,,,,,,,
102,PT04M43.00S,2022-11-29T02:24:49.4Z,1,REGULAR,turnover,traveling,[],1630224,,,1610612745,23,26,2022-11-29T02:24:56Z,1000000,False,,,0,,J. Green traveling TURNOVER (1 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1179.0,,,,,1.0,,,,,,,,
103,PT04M31.00S,2022-11-29T02:25:15.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627750,89.30683311432325,50.245098039215684,1610612743,25,26,2022-11-29T02:25:21Z,1010000,False,1.0,48.0,1,right,J. Murray driving finger roll Layup (10 PTS) (K. Caldwell-Pope 1 AST),"[1627750, 203484]",1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,10.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,
105,PT04M16.00S,2022-11-29T02:25:31.2Z,1,REGULAR,3pt,Jump Shot,[],1631106,31.882391590013142,55.63725490196079,1610612745,25,26,2022-11-29T02:25:38Z,1030000,False,-28.0,247.0,1,left,MISS T. Eason 24' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,24.88,Missed,,,,,,,,,,,,,,,,,,
106,PT04M09.00S,2022-11-29T02:25:38.2Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,25,26,2022-11-29T02:25:38Z,1040000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,105.0,,,1.0,1.0,0.0,,
107,PT04M03.00S,2022-11-29T02:25:43.0Z,1,REGULAR,3pt,Jump Shot,[],1628427,93.24901445466492,4.901960784313726,1610612743,25,26,2022-11-29T02:25:48Z,1050000,False,-225.0,11.0,1,right,MISS V. Cancar 3PT,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
108,PT04M01.00S,2022-11-29T02:25:45.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,25,26,2022-11-29T02:25:48Z,1060000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,107.0,,,2.0,2.0,0.0,,
109,PT03M54.00S,2022-11-29T02:25:56.0Z,1,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,25,26,2022-11-29T02:26:02Z,1070000,False,,,0,,J. Green bad pass out-of-bounds TURNOVER (2 TO),[1630224],1610612745.0,HOU,bad pass,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628159.0,,,,,2.0,,,,,,,,
110,PT03M54.00S,2022-11-29T02:25:58.2Z,1,REGULAR,substitution,out,[],203484,,,1610612743,25,26,2022-11-29T02:26:28Z,1080000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M54.00S,2022-11-29T02:25:58.2Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,25,26,2022-11-29T02:26:28Z,1090000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M54.00S,2022-11-29T02:25:58.2Z,1,REGULAR,substitution,in,[],202397,,,1610612743,25,26,2022-11-29T02:26:28Z,1120000,False,,,0,,SUB in: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M54.00S,2022-11-29T02:25:58.2Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,25,26,2022-11-29T02:26:28Z,1130000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M40.00S,2022-11-29T02:26:30.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203999,66.17936925098554,56.372549019607845,1610612743,25,26,2022-11-29T02:26:53Z,1140000,False,32.0,265.0,1,right,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,26.73,Missed,,,,,,,,,,,,,,,,,,
117,PT03M38.00S,2022-11-29T02:26:32.5Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,25,26,2022-11-29T02:26:35Z,1150000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,116.0,,,1.0,1.0,0.0,,
118,PT03M31.00S,2022-11-29T02:26:45.7Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612745,25,26,2022-11-29T02:27:00Z,1160000,False,,,0,,A. Gordon shooting personal FOUL (2 PF) (Martin Jr. 2 FT),"[203932, 1630231]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,2.0,0.0,Martin Jr.,1630231.0,,,,,,,,,
121,PT03M31.00S,2022-11-29T02:28:09.7Z,1,REGULAR,freethrow,1 of 2,[],1630231,,,1610612745,25,27,2022-11-29T02:28:09Z,1190000,False,,,0,,K. Martin Jr. Free Throw 1 of 2 (1 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
122,PT03M31.00S,2022-11-29T02:28:10.3Z,1,REGULAR,substitution,out,[],203932,,,1610612745,25,27,2022-11-29T02:28:21Z,1200000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M31.00S,2022-11-29T02:28:10.3Z,1,REGULAR,substitution,in,[],1628432,,,1610612745,25,27,2022-11-29T02:28:21Z,1210000,False,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M31.00S,2022-11-29T02:28:27.0Z,1,REGULAR,freethrow,2 of 2,[],1630231,,,1610612745,25,28,2022-11-29T02:28:27Z,1220000,False,,,0,,K. Martin Jr. Free Throw 2 of 2 (2 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
125,PT03M17.00S,2022-11-29T02:28:43.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,91.14651773981603,48.28431372549019,1610612743,27,28,2022-11-29T02:28:49Z,1230000,False,-9.0,31.0,1,right,N. Jokic Hook (10 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.19,Made,10.0,,,,,,,,,,,,,,,,,
126,PT02M58.00S,2022-11-29T02:29:01.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,9.543363994743759,49.26470588235294,1610612745,27,30,2022-11-29T02:29:07Z,1240000,False,4.0,37.0,1,left,A. Sengun turnaround Hook (10 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.74,Made,10.0,,,,,,,,,,,,,,,,,
127,PT02M45.00S,2022-11-29T02:29:16.8Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,27,30,2022-11-29T02:29:21Z,1250000,False,,,0,,N. Jokic lost ball out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,lost ball,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,,1.0,,,,,,,,
128,PT02M45.00S,2022-11-29T02:29:21.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,27,30,2022-11-29T02:29:21Z,1260000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M45.00S,2022-11-29T02:31:41.4Z,1,REGULAR,substitution,out,[],203999,,,1610612745,27,30,2022-11-29T02:32:01Z,1270000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M45.00S,2022-11-29T02:31:41.4Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,27,30,2022-11-29T02:32:01Z,1280000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M45.00S,2022-11-29T02:31:41.4Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,27,30,2022-11-29T02:32:01Z,1290000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M45.00S,2022-11-29T02:31:41.4Z,1,REGULAR,substitution,in,[],201599,,,1610612745,27,30,2022-11-29T02:32:01Z,1300000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M45.00S,2022-11-29T02:31:41.4Z,1,REGULAR,substitution,in,[],1630586,,,1610612745,27,30,2022-11-29T02:32:01Z,1310000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M45.00S,2022-11-29T02:31:41.4Z,1,REGULAR,substitution,in,[],1630227,,,1610612745,27,30,2022-11-29T02:32:01Z,1320000,False,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M32.00S,2022-11-29T02:32:26.3Z,1,REGULAR,turnover,bad pass,[],1631106,,,1610612745,27,30,2022-11-29T02:32:30Z,1330000,False,,,0,,T. Eason bad pass TURNOVER (1 TO),"[1631106, 1628427]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,,Cancar,1628427.0
136,PT02M32.00S,2022-11-29T02:32:26.3Z,1,REGULAR,steal,,[],1628427,,,1610612743,27,30,2022-11-29T02:32:28Z,1340000,False,,,0,,V. Cancar STEAL (1 STL),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
137,PT02M29.00S,2022-11-29T02:32:31.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630227,,,1610612743,27,30,2022-11-29T02:32:48Z,1350000,False,,,0,,D. Nix shooting personal FOUL (1 PF) (Brown 2 FT),"[1630227, 1628971]",1610612745.0,HOU,shooting,,,Nix,D. Nix,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,1.0,0.0,Brown,1628971.0,,,,,,,,,
139,PT02M29.00S,2022-11-29T02:32:57.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628971,,,1610612743,28,30,2022-11-29T02:32:57Z,1370000,False,,,0,,B. Brown Free Throw 1 of 2 (1 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
140,PT02M29.00S,2022-11-29T02:33:10.5Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628971,,,1610612743,29,30,2022-11-29T02:33:10Z,1380000,False,,,0,,B. Brown Free Throw 2 of 2 (2 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
141,PT02M20.00S,2022-11-29T02:33:23.9Z,1,REGULAR,foul,technical,['1freethrow'],201599,,,1610612745,29,30,2022-11-29T02:35:44Z,1390000,False,,,0,,D. Jordan defensive-3-second technical FOUL (1 Tech),[201599],1610612743.0,DEN,defensive-3-second,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2530.0,0.0,1.0,,,,,,,,,,,
142,PT02M20.00S,2022-11-29T02:33:45.9Z,1,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,29,31,2022-11-29T02:33:46Z,1400000,False,,,0,,J. Green technical Free Throw 1 of 1 (5 PTS),[1630224],1610612745.0,HOU,technical,,,Green,J. Green,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
143,PT02M11.00S,2022-11-29T02:34:03.7Z,1,REGULAR,3pt,Jump Shot,[],1630224,27.94021024967148,82.35294117647058,1610612745,29,31,2022-11-29T02:34:22Z,1410000,False,-162.0,210.0,1,left,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
144,PT02M09.00S,2022-11-29T02:34:05.7Z,1,REGULAR,rebound,defensive,[],1628427,,,1610612743,29,31,2022-11-29T02:35:20Z,1420000,False,,,0,,V. Cancar REBOUND (Off:0 Def:1),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,143.0,,,1.0,1.0,0.0,,
145,PT01M56.00S,2022-11-29T02:34:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201599,91.14651773981603,44.11764705882353,1610612743,31,31,2022-11-29T02:34:37Z,1430000,False,-29.0,31.0,1,right,D. Jordan Layup (2 PTS) (I. Smith 1 AST),"[201599, 202397]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,4.25,Made,2.0,I. Smith,202397.0,1.0,,,,,,,,,,,,,,
147,PT01M43.00S,2022-11-29T02:34:31.5Z,1,REGULAR,3pt,Jump Shot,[],1630231,13.61695137976347,3.431372549019608,1610612745,31,34,2022-11-29T02:34:39Z,1450000,False,233.0,75.0,1,left,K. Martin Jr. 24' 3PT  (5 PTS) (D. Nix 1 AST),"[1630231, 1630227]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Right Corner 3,24+ Right,24.47,Made,5.0,D. Nix,1630227.0,1.0,,,,,,,,,,,,,,
149,PT01M30.00S,2022-11-29T02:34:52.7Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630586,,,1610612743,31,34,2022-11-29T02:34:59Z,1470000,False,,,0,,U. Garuba defensive-3-second technical FOUL (1 Tech),[1630586],1610612745.0,HOU,defensive-3-second,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,0.0,1.0,,,,,,,,,,,
150,PT01M30.00S,2022-11-29T02:35:07.1Z,1,REGULAR,freethrow,1 of 1,[],1628971,,,1610612743,32,34,2022-11-29T02:35:07Z,1480000,False,,,0,,B. Brown technical Free Throw 1 of 1 (3 PTS),[1628971],1610612743.0,DEN,technical,,,Brown,B. Brown,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
151,PT01M30.00S,2022-11-29T02:35:09.6Z,1,REGULAR,substitution,out,[],1630224,,,1610612743,32,34,2022-11-29T02:35:20Z,1490000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M30.00S,2022-11-29T02:35:09.6Z,1,REGULAR,substitution,in,[],201569,,,1610612743,32,34,2022-11-29T02:35:20Z,1500000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M25.00S,2022-11-29T02:35:30.1Z,1,REGULAR,violation,kicked ball,[],1630586,,,1610612743,32,34,2022-11-29T02:35:40Z,1510000,False,,,0,,U. Garuba kicked ball VIOLATION,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,1179.0,,,,,,,,,,,,,
154,PT01M12.00S,2022-11-29T02:35:57.9Z,1,REGULAR,2pt,Jump Shot,[],202397,75.50919842312747,58.57843137254902,1610612743,34,34,2022-11-29T02:36:02Z,1520000,False,43.0,178.0,1,right,I. Smith 18' pullup Jump Shot (2 PTS) (V. Cancar 1 AST),"[202397, 1628427]",1610612743.0,DEN,pullup,,,Smith,I. Smith,,,,,Mid-Range,16-24 Center,18.28,Made,2.0,V. Cancar,1628427.0,1.0,,,,,,,,,,,,,,
156,PT01M00.00S,2022-11-29T02:36:08.8Z,1,REGULAR,3pt,Jump Shot,[],1631106,9.674770039421814,94.6078431372549,1610612745,34,34,2022-11-29T02:36:13Z,1540000,False,-223.0,38.0,1,left,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,22.63,Missed,,,,,,,,,,,,,,,,,,
157,PT00M58.60S,2022-11-29T02:36:10.2Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,34,34,2022-11-29T02:36:13Z,1550000,False,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,156.0,,,1.0,1.0,0.0,,
158,PT00M49.60S,2022-11-29T02:36:20.9Z,1,REGULAR,3pt,Jump Shot,[],1628432,92.06636005256242,96.07843137254902,1610612743,37,34,2022-11-29T02:36:25Z,1560000,False,230.0,22.0,1,right,D. Reed 3PT step back (3 PTS) (B. Brown 1 AST),"[1628432, 1628971]",1610612743.0,DEN,step back,,,Reed,D. Reed,,,,,Right Corner 3,24+ Right,23.15,Made,3.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
160,PT00M36.20S,2022-11-29T02:36:37.8Z,1,REGULAR,3pt,Jump Shot,[],201569,29.911300919842315,17.401960784313726,1610612745,37,37,2022-11-29T02:36:42Z,1580000,False,163.0,229.0,1,left,E. Gordon 28' 3PT  (11 PTS) (D. Nix 2 AST),"[201569, 1630227]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,28.08,Made,11.0,D. Nix,1630227.0,2.0,,,,,,,,,,,,,,
162,PT00M30.40S,2022-11-29T02:36:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202397,92.59198423127464,43.38235294117647,1610612743,39,37,2022-11-29T02:39:28Z,1600000,False,-33.0,17.0,1,right,I. Smith running Layup (4 PTS),[202397],1610612743.0,DEN,running,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,3.73,Made,4.0,,,,,,,,,,,,,,,,,
163,PT00M12.80S,2022-11-29T02:37:14.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630586,7.178055190538765,45.83333333333333,1610612745,39,39,2022-11-29T02:37:19Z,1610000,False,21.0,15.0,1,left,U. Garuba cutting Layup (2 PTS) (D. Nix 3 AST),"[1630586, 1630227]",1610612745.0,HOU,cutting,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,2.56,Made,2.0,D. Nix,1630227.0,3.0,,,,,,,,,,,,,,
165,PT00M00.20S,2022-11-29T02:37:30.4Z,1,REGULAR,3pt,Jump Shot,[],1628432,73.80091984231275,83.57843137254902,1610612743,42,39,2022-11-29T02:37:38Z,1630000,False,168.0,194.0,1,right,D. Reed 25' 3PT step back bank (6 PTS) (I. Smith 2 AST),"[1628432, 202397]",1610612743.0,DEN,step back bank,,,Reed,D. Reed,,,,,Above the Break 3,24+ Right Center,25.64,Made,6.0,I. Smith,202397.0,2.0,,,,,,,,,,,,,,
167,PT00M00.00S,2022-11-29T02:37:48.5Z,1,REGULAR,period,end,[],0,,,1610612745,42,39,2022-11-29T02:37:48Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-11-29T02:39:49.8Z,2,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,42,39,2022-11-29T02:40:15Z,1670000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-29T02:39:49.8Z,2,REGULAR,substitution,in,['startperiod'],1629726,,,1610612745,42,39,2022-11-29T02:40:15Z,1680000,False,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-29T02:40:16.6Z,2,REGULAR,period,start,[],0,,,1610612743,42,39,2022-11-29T02:40:16Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M45.00S,2022-11-29T02:40:31.3Z,2,REGULAR,3pt,Jump Shot,[],1628971,75.24638633377135,83.82352941176471,1610612743,42,39,2022-11-29T02:40:37Z,1700000,False,169.0,180.0,1,right,MISS B. Brown 24' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,24.71,Missed,,,,,,,,,,,,,,,,,,
173,PT11M39.00S,2022-11-29T02:40:37.3Z,2,REGULAR,rebound,defensive,[],1630227,,,1610612745,42,39,2022-11-29T02:40:37Z,1710000,False,,,0,,D. Nix REBOUND (Off:0 Def:1),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,172.0,,,1.0,1.0,0.0,,
174,PT11M34.00S,2022-11-29T02:40:41.4Z,2,REGULAR,3pt,Jump Shot,[],201569,6.783837056504599,96.56862745098039,1610612745,42,39,2022-11-29T02:40:49Z,1720000,False,-233.0,11.0,1,left,MISS E. Gordon 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
175,PT11M32.00S,2022-11-29T02:40:43.9Z,2,REGULAR,rebound,offensive,[],201569,,,1610612745,42,39,2022-11-29T02:40:43Z,1730000,False,,,0,,E. Gordon REBOUND (Off:2 Def:0),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,174.0,,,2.0,0.0,2.0,,
176,PT11M18.00S,2022-11-29T02:40:57.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630231,33.196452036793694,19.362745098039216,1610612745,42,39,2022-11-29T02:41:02Z,1740000,False,153.0,260.0,1,left,MISS K. Martin Jr. 30' pullup 3PT,[1630231],1610612745.0,HOU,pullup,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,30.13,Missed,,,,,,,,,,,,,,,,,,
