actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
81,PT05M58.00S,2022-12-19T01:23:19.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,6,9,2022-12-19T01:23:26Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,80.0,,,,,,,,,,,,,,,,,
82,PT05M58.00S,2022-12-19T01:23:21.6Z,1,REGULAR,substitution,out,[],202330,,,1610612743,6,9,2022-12-19T01:23:28Z,810000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M58.00S,2022-12-19T01:23:21.6Z,1,REGULAR,substitution,in,[],1626162,,,1610612743,6,9,2022-12-19T01:23:28Z,820000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M54.00S,2022-12-19T01:23:46.7Z,1,REGULAR,turnover,out-of-bounds,[],203932,,,1610612743,6,9,2022-12-19T01:23:51Z,830000,False,,,0,,A. Gordon bad pass out-of-bounds TURNOVER (1 TO),[203932],1610612743.0,DEN,bad pass,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1201.0,,,,,1.0,,,,,,,,
85,PT05M40.00S,2022-12-19T01:24:09.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,91.06438896189225,3.699448529411765,1610612766,6,9,2022-12-19T01:24:17Z,840000,False,-232.0,31.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.36,Missed,,,,,,,,,,,,,,,,,,
86,PT05M37.00S,2022-12-19T01:24:12.3Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,6,9,2022-12-19T01:24:13Z,850000,False,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,85.0,4.0,2.0,2.0,,,,,,,,,,,,,,
87,PT05M24.00S,2022-12-19T01:24:24.3Z,1,REGULAR,3pt,Jump Shot,[],203932,6.258212877792378,94.85294117647058,1610612743,9,9,2022-12-19T01:24:32Z,860000,False,-224.0,6.0,1,left,A. Gordon 3PT  (7 PTS) (J. Murray 2 AST),"[203932, 1627750]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,22.44,Made,,,,,,,,,,,,,7.0,J. Murray,1627750.0,2.0,,
89,PT05M22.00S,2022-12-19T01:24:35.3Z,1,REGULAR,foul,technical,['1freethrow'],203932,,,1610612766,9,9,2022-12-19T01:24:52Z,880000,False,,,0,,A. Gordon technical FOUL (1 Tech),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,101283.0,0.0,1.0,,,,,,,,,,,
90,PT05M22.00S,2022-12-19T01:25:05.4Z,1,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,9,10,2022-12-19T01:25:05Z,890000,False,,,0,,L. Ball technical Free Throw 1 of 1 (4 PTS),[1630163],1610612766.0,CHA,technical,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
91,PT05M10.00S,2022-12-19T01:25:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,92.59198423127464,47.05882352941176,1610612766,9,10,2022-12-19T01:41:37Z,900000,False,-15.0,17.0,1,right,MISS N. Richards cutting finger roll Layup,[1630208],1610612766.0,CHA,cutting finger roll,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
92,PT05M08.00S,2022-12-19T01:25:46.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,9,10,2022-12-19T01:25:47Z,910000,False,,,0,,N. Jokic REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,91.0,7.0,6.0,1.0,,,,,,,,,,,,,,
93,PT05M02.00S,2022-12-19T01:25:55.5Z,1,REGULAR,turnover,traveling,[],203999,,,1610612743,9,10,2022-12-19T01:26:01Z,920000,False,,,0,,N. Jokic traveling TURNOVER (1 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,101283.0,,,,,1.0,,,,,,,,
94,PT04M48.00S,2022-12-19T01:26:25.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626162,90.3580814717477,45.83333333333333,1610612766,9,10,2022-12-19T01:42:57Z,930000,False,-21.0,38.0,1,right,MISS K. Oubre Jr. driving floating Shot,[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,4.34,Missed,,,,,,,,,,,,,,,,,,
95,PT04M44.00S,2022-12-19T01:26:29.8Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,9,10,2022-12-19T01:26:30Z,940000,False,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,94.0,1.0,0.0,1.0,,,,,,,,,,,,,,
96,PT04M44.00S,2022-12-19T01:26:28.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630208,94.40999984741211,50.0,1610612766,9,12,2022-12-19T01:26:28Z,950000,False,0.0,0.0,1,right,N. Richards tip Layup (2 PTS),[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,2.0,,,,,
97,PT04M38.00S,2022-12-19T01:26:36.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,5.995400788436268,54.90196078431373,1610612743,11,12,2022-12-19T01:26:41Z,960000,False,-25.0,4.0,1,left,N. Jokic driving finger roll Layup (4 PTS) (B. Brown 1 AST),"[203999, 1628971]",1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,,,,,,,4.0,B. Brown,1628971.0,1.0,,
247,PT04M26.00S,2022-12-19T01:26:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.38042049934296,47.794117647058826,1610612766,11,12,2022-12-19T01:52:13Z,995000,False,-11.0,10.0,1,right,MISS L. Ball Layup,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
248,PT04M26.00S,2022-12-19T01:26:49.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,11,12,2022-12-19T01:53:56Z,997500,False,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,247.0,8.0,7.0,1.0,,,,,,,,,,,,,,
101,PT04M21.00S,2022-12-19T01:26:52.0Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,11,12,2022-12-19T01:27:01Z,1000000,False,,,0,,N. Jokic lost ball TURNOVER (2 TO),"[203999, 1630163]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Ball,1630163.0,,,,,,
102,PT04M21.00S,2022-12-19T01:26:52.0Z,1,REGULAR,steal,,[],1630163,,,1610612766,11,12,2022-12-19T01:26:53Z,1010000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
99,PT04M20.00S,2022-12-19T01:26:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630163,81.42247043363994,52.450980392156865,1610612766,11,12,2022-12-19T02:00:43Z,1025000,False,12.0,122.0,1,right,MISS L. Ball 12' Layup,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,12.27,Missed,,,,,,,,,,,,,,,,,,
100,PT04M19.00S,2022-12-19T01:26:54.2Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,11,12,2022-12-19T02:00:43Z,1032500,False,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,99.0,3.0,2.0,1.0,,,,,,,,,,,,,,
105,PT04M15.00S,2022-12-19T01:26:58.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626179,92.72339027595268,54.41176470588235,1610612766,11,12,2022-12-19T01:54:06Z,1040000,False,22.0,16.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
106,PT04M15.00S,2022-12-19T01:26:58.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,11,12,2022-12-19T01:27:10Z,1050000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,105.0,,,,,,,,,,,,,,,,,
107,PT04M15.00S,2022-12-19T01:27:05.6Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,11,12,2022-12-19T01:27:28Z,1060000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M15.00S,2022-12-19T01:27:05.6Z,1,REGULAR,substitution,out,[],203932,,,1610612743,11,12,2022-12-19T01:27:28Z,1070000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M15.00S,2022-12-19T01:27:05.6Z,1,REGULAR,substitution,out,[],1630163,,,1610612743,11,12,2022-12-19T01:27:28Z,1080000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M15.00S,2022-12-19T01:27:05.6Z,1,REGULAR,substitution,out,[],1629023,,,1610612743,11,12,2022-12-19T01:27:28Z,1090000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M15.00S,2022-12-19T01:27:05.6Z,1,REGULAR,substitution,in,[],201145,,,1610612743,11,12,2022-12-19T01:27:28Z,1100000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M15.00S,2022-12-19T01:27:05.6Z,1,REGULAR,substitution,in,[],1630538,,,1610612743,11,12,2022-12-19T01:27:28Z,1110000,False,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M15.00S,2022-12-19T01:27:05.6Z,1,REGULAR,substitution,in,[],1629667,,,1610612743,11,12,2022-12-19T01:27:28Z,1120000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M15.00S,2022-12-19T01:27:05.6Z,1,REGULAR,substitution,in,[],1630177,,,1610612743,11,12,2022-12-19T01:27:28Z,1130000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M04.00S,2022-12-19T01:27:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.5722733245729295,43.627450980392155,1610612743,13,12,2022-12-19T01:56:15Z,1140000,False,32.0,19.0,1,left,N. Jokic driving finger roll Layup (6 PTS) (B. Hyland 1 AST),"[203999, 1630538]",1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.7,Made,,,,,,,,,,,,,6.0,B. Hyland,1630538.0,1.0,,
117,PT03M51.00S,2022-12-19T01:27:44.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,92.19776609724047,52.20588235294118,1610612766,13,14,2022-12-19T01:57:16Z,1160000,False,11.0,21.0,1,right,N. Richards cutting DUNK (4 PTS) (T. Rozier 1 AST),"[1630208, 1626179]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.35,Made,,,,,,,,,,,,,4.0,T. Rozier,1626179.0,1.0,,
119,PT03M37.00S,2022-12-19T01:27:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,12.828515111695138,44.6078431372549,1610612743,15,14,2022-12-19T01:28:06Z,1180000,False,27.0,68.0,1,left,B. Hyland 7' driving floating Jump Shot (2 PTS),[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,7.33,Made,,,,,,,,,,,,,2.0,,,,,
120,PT03M25.00S,2022-12-19T01:28:09.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,90.3580814717477,56.86274509803921,1610612766,15,14,2022-12-19T01:58:47Z,1190000,False,34.0,38.0,1,right,MISS N. Richards floating Shot,[1630208],1610612766.0,CHA,floating,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,,,,,,,,,
121,PT03M23.00S,2022-12-19T01:28:11.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,14,2022-12-19T01:28:15Z,1200000,False,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,120.0,9.0,8.0,1.0,,,,,,,,,,,,,,
122,PT03M11.00S,2022-12-19T01:28:27.2Z,1,REGULAR,foul,offensive,[],203999,,,1610612743,15,14,2022-12-19T01:28:35Z,1210000,False,,,0,,N. Jokic charge offensive FOUL (1 PF),"[203999, 1630208]",1610612743.0,DEN,charge,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1201.0,1.0,0.0,Richards,1630208.0,,,,,,,,,
124,PT03M11.00S,2022-12-19T01:28:27.2Z,1,REGULAR,turnover,offensive foul,[],203999,,,1610612743,15,14,2022-12-19T01:28:27Z,1230000,False,,,0,,N. Jokic offensive foul TURNOVER (3 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1201.0,,,,,3.0,,,,,,,,
125,PT02M58.00S,2022-12-19T01:28:55.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,81.8166885676741,93.38235294117648,1610612766,15,17,2022-12-19T01:29:09Z,1240000,False,217.0,118.0,1,right,K. Oubre Jr. 24' 3PT  (3 PTS) (T. Maledon 1 AST),"[1626162, 1630177]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,24.71,Made,,,,,,,,,,,,,3.0,T. Maledon,1630177.0,1.0,,
127,PT02M44.00S,2022-12-19T01:29:13.2Z,1,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612743,15,17,2022-12-19T01:29:54Z,1260000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Green 2 FT),"[1629667, 201145]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,1627961.0,1.0,0.0,Green,201145.0,,,,,,,,,
129,PT02M44.00S,2022-12-19T01:29:27.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,15,17,2022-12-19T01:29:27Z,1280000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M44.00S,2022-12-19T01:31:28.7Z,1,REGULAR,substitution,out,[],1628971,,,1610612743,15,17,2022-12-19T01:32:01Z,1290000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M44.00S,2022-12-19T01:31:28.7Z,1,REGULAR,substitution,out,[],203999,,,1610612743,15,17,2022-12-19T01:32:01Z,1300000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M44.00S,2022-12-19T01:31:28.7Z,1,REGULAR,substitution,out,[],1626179,,,1610612743,15,17,2022-12-19T01:32:01Z,1310000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M44.00S,2022-12-19T01:31:28.7Z,1,REGULAR,substitution,in,[],1628427,,,1610612743,15,17,2022-12-19T01:32:01Z,1320000,False,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M44.00S,2022-12-19T01:31:28.7Z,1,REGULAR,substitution,in,[],201599,,,1610612743,15,17,2022-12-19T01:32:01Z,1330000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M44.00S,2022-12-19T01:31:28.7Z,1,REGULAR,substitution,in,[],202330,,,1610612743,15,17,2022-12-19T01:32:01Z,1340000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M44.00S,2022-12-19T01:32:20.5Z,1,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,15,17,2022-12-19T01:32:20Z,1350000,False,,,0,,MISS J. Green Free Throw 1 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
137,PT02M44.00S,2022-12-19T01:32:20.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,15,17,2022-12-19T01:32:20Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,,
138,PT02M44.00S,2022-12-19T01:32:35.8Z,1,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,16,17,2022-12-19T01:32:35Z,1370000,False,,,0,,J. Green Free Throw 2 of 2 (1 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
139,PT02M31.00S,2022-12-19T01:32:50.3Z,1,REGULAR,3pt,Jump Shot,[],1626162,67.88764783180025,31.372549019607842,1610612766,16,17,2022-12-19T01:32:58Z,1380000,False,-93.0,249.0,1,right,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
140,PT02M28.00S,2022-12-19T01:32:53.4Z,1,REGULAR,rebound,offensive,[],1629667,,,1610612766,16,17,2022-12-19T01:32:53Z,1390000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,139.0,1.0,0.0,1.0,,,,,,,,,,,,,,
141,PT02M26.00S,2022-12-19T01:32:54.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630177,69.07030223390277,71.32352941176471,1610612766,16,17,2022-12-19T01:32:59Z,1400000,False,107.0,238.0,1,right,MISS T. Maledon 26' 3PT,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
142,PT02M22.00S,2022-12-19T01:32:58.6Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,16,17,2022-12-19T01:32:59Z,1410000,False,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Right Center,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT02M18.00S,2022-12-19T01:33:03.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201145,8.754927726675426,44.85294117647059,1610612743,18,17,2022-12-19T01:33:12Z,1420000,False,26.0,30.0,1,left,J. Green running finger roll Layup (3 PTS),[201145],1610612743.0,DEN,running finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.94,Made,,,,,,,,,,,,,3.0,,,,,
144,PT02M05.00S,2022-12-19T01:33:14.7Z,1,REGULAR,2pt,Jump Shot,[],202330,78.79434954007884,49.01960784313725,1610612766,18,17,2022-12-19T01:33:20Z,1430000,False,-5.0,147.0,1,right,MISS G. Hayward 14' step back Shot,[202330],1610612766.0,CHA,step back,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Center,14.69,Missed,,,,,,,,,,,,,,,,,,
145,PT02M03.00S,2022-12-19T01:33:16.7Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,18,17,2022-12-19T01:33:20Z,1440000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Center,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT01M53.00S,2022-12-19T01:33:27.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,7.046649145860711,44.6078431372549,1610612743,20,17,2022-12-19T01:33:33Z,1450000,False,27.0,14.0,1,left,B. Hyland cutting Layup (4 PTS) (D. Jordan 1 AST),"[1630538, 201599]",1610612743.0,DEN,cutting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,,,,,,,,4.0,D. Jordan,201599.0,1.0,,
148,PT01M37.00S,2022-12-19T01:33:42.8Z,1,REGULAR,3pt,Jump Shot,[],1629667,66.44218134034165,56.61764705882353,1610612766,20,20,2022-12-19T01:33:46Z,1470000,False,33.0,263.0,1,right,J. McDaniels 26' 3PT  (3 PTS) (T. Maledon 2 AST),"[1629667, 1630177]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,26.5,Made,,,,,,,,,,,,,3.0,T. Maledon,1630177.0,2.0,,
150,PT01M25.00S,2022-12-19T01:33:59.0Z,1,REGULAR,turnover,out-of-bounds,[],1628427,,,1610612743,20,20,2022-12-19T01:34:10Z,1490000,False,,,0,,V. Cancar bad pass out-of-bounds TURNOVER (1 TO),[1628427],1610612743.0,DEN,bad pass,,,Cancar,V. Cancar,,,,,Mid-Range,16-24 Left,,,,,,,1201.0,,,,,1.0,,,,,,,,
151,PT01M10.00S,2022-12-19T01:34:22.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629667,92.9862023653088,96.07843137254902,1610612766,20,23,2022-12-19T01:34:26Z,1500000,False,230.0,13.0,1,right,J. McDaniels 3PT  (6 PTS) (G. Hayward 2 AST),"[1629667, 202330]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.08,Made,,,,,,,,,,,,,6.0,G. Hayward,202330.0,2.0,,
154,PT00M50.40S,2022-12-19T01:34:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,7.30946123521682,42.15686274509804,1610612743,20,23,2022-12-19T01:35:14Z,1530000,False,39.0,16.0,1,left,MISS B. Hyland driving finger roll Layup - blocked,"[1630538, 1630208]",1610612743.0,DEN,driving finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,4.24,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0
155,PT00M50.40S,2022-12-19T01:34:57.3Z,1,REGULAR,block,,[],1630208,,,1610612743,20,23,2022-12-19T01:34:59Z,1540000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT00M48.30S,2022-12-19T01:34:59.4Z,1,REGULAR,rebound,defensive,[],1630177,,,1610612766,20,23,2022-12-19T01:35:02Z,1550000,False,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,,
157,PT00M45.80S,2022-12-19T01:35:02.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629667,69.33311432325887,24.264705882352942,1610612766,20,23,2022-12-19T02:12:31Z,1560000,False,-129.0,236.0,1,right,MISS J. McDaniels 26' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
158,PT00M43.00S,2022-12-19T01:35:04.8Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,20,23,2022-12-19T01:35:07Z,1570000,False,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,,
159,PT00M35.10S,2022-12-19T01:35:12.7Z,1,REGULAR,3pt,Jump Shot,[],1630538,33.459264126149804,67.64705882352942,1610612743,20,23,2022-12-19T01:35:17Z,1580000,False,-88.0,262.0,1,left,MISS B. Hyland 27' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,27.64,Missed,,,,,,,,,,,,,,,,,,
160,PT00M31.70S,2022-12-19T01:35:16.1Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,20,23,2022-12-19T01:35:17Z,1590000,False,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,159.0,2.0,1.0,1.0,,,,,,,,,,,,,,
161,PT00M08.60S,2022-12-19T01:35:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,88.78120893561103,64.2156862745098,1610612766,20,25,2022-12-19T01:35:45Z,1600000,False,71.0,53.0,1,right,G. Hayward 8' driving floating Jump Shot (2 PTS),[202330],1610612766.0,CHA,driving floating,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Right,8.87,Made,,,,,,,,,,,,,2.0,,,,,
