actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
93,PT10M56.00S,2023-04-09T19:42:21.1Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,2,2,2023-04-09T19:54:16Z,167500,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,
17,PT10M47.00S,2023-04-09T19:42:23.1Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,2,2,2023-04-09T19:42:39Z,170000,False,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 201599]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Jordan,201599.0,,,,,,
18,PT10M47.00S,2023-04-09T19:42:23.1Z,1,REGULAR,steal,,[],201599,,,1610612743,2,2,2023-04-09T19:42:28Z,180000,False,,,0,,D. Jordan STEAL (1 STL),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M45.00S,2023-04-09T19:42:30.1Z,1,REGULAR,turnover,lost ball,[],201599,,,1610612743,2,2,2023-04-09T19:56:34Z,190000,False,,,0,,D. Jordan lost ball TURNOVER (1 TO),"[201599, 1628989]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Huerter,1628989.0,,,,,,
20,PT10M45.00S,2023-04-09T19:42:30.1Z,1,REGULAR,steal,,[],1628989,,,1610612758,2,2,2023-04-09T19:58:21Z,200000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M41.00S,2023-04-09T19:42:33.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,23.603810775295663,10.294117647058822,1610612758,2,5,2023-04-09T19:57:16Z,210000,False,199.0,169.0,1,left,H. Barnes 26' 3PT  (3 PTS) (K. Huerter 2 AST),"[203084, 1628989]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,26.1,Made,3.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
23,PT10M25.00S,2023-04-09T19:42:43.6Z,1,REGULAR,3pt,Jump Shot,[],1631128,95.3515111695138,3.6764705882352944,1610612743,2,5,2023-04-09T19:42:50Z,230000,False,-232.0,-9.0,1,right,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
24,PT10M25.00S,2023-04-09T19:42:43.6Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,2,5,2023-04-09T19:42:50Z,240000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,
25,PT10M16.00S,2023-04-09T19:42:53.4Z,1,REGULAR,3pt,Jump Shot,[],1628989,33.065045992115635,38.48039215686275,1610612758,2,8,2023-04-09T19:43:01Z,250000,False,58.0,258.0,1,left,K. Huerter 26' 3PT pullup (3 PTS) (D. Sabonis 1 AST),"[1628989, 1627734]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,26.46,Made,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
27,PT10M01.00S,2023-04-09T19:43:09.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,93.11760840998686,38.48039215686275,1610612743,2,8,2023-04-09T19:45:18Z,270000,False,-58.0,12.0,1,right,MISS C. Braun Layup - blocked,"[1631128, 1628989]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,5.89,Missed,,,,,,,,,,,,,Huerter,1628989.0,,,,
28,PT10M01.00S,2023-04-09T19:43:09.5Z,1,REGULAR,block,,[],1628989,,,1610612743,2,8,2023-04-09T19:43:13Z,280000,False,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT10M01.00S,2023-04-09T19:43:09.5Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,2,8,2023-04-09T19:45:18Z,290000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,
30,PT10M00.00S,2023-04-09T19:43:15.2Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612743,2,8,2023-04-09T19:43:34Z,300000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Braun 2 FT),"[1628989, 1631128]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,,,,,,,,1.0,0.0,Braun,1631128.0
32,PT10M00.00S,2023-04-09T19:43:35.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631128,,,1610612743,3,8,2023-04-09T19:43:35Z,320000,False,,,0,,C. Braun Free Throw 1 of 2 (3 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
33,PT10M00.00S,2023-04-09T19:43:46.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631128,,,1610612743,4,8,2023-04-09T19:43:46Z,330000,False,,,0,,C. Braun Free Throw 2 of 2 (4 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
34,PT09M53.00S,2023-04-09T19:43:54.5Z,1,REGULAR,3pt,Jump Shot,[],203084,32.40801576872536,59.31372549019608,1610612758,4,11,2023-04-09T19:44:01Z,340000,False,-47.0,252.0,1,left,H. Barnes 25' 3PT pullup (6 PTS) (D. Fox 1 AST),"[203084, 1628368]",1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,25.64,Made,6.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,
36,PT09M32.00S,2023-04-09T19:44:16.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,87.46714848883047,62.5,1610612743,6,11,2023-04-09T19:44:23Z,360000,False,62.0,65.0,1,right,B. Brown 9' driving floating Jump Shot (2 PTS),[1628971],1610612743.0,DEN,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Right,9.04,Made,2.0,,,,,,,,,,,,,,,,,
38,PT09M21.00S,2023-04-09T19:44:26.4Z,1,REGULAR,3pt,Jump Shot,[],1628989,30.17411300919842,19.362745098039216,1610612758,6,14,2023-04-09T19:44:32Z,380000,False,153.0,231.0,1,left,K. Huerter 27' 3PT  (6 PTS) (D. Sabonis 2 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,27.73,Made,6.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
40,PT09M19.00S,2023-04-09T19:44:34.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,6,14,2023-04-09T19:44:34Z,400000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT09M01.00S,2023-04-09T19:47:37.9Z,1,REGULAR,3pt,Jump Shot,[],1631212,87.59855453350855,95.83333333333334,1610612743,6,14,2023-04-09T19:47:42Z,410000,False,229.0,64.0,1,right,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
43,PT08M58.00S,2023-04-09T19:47:40.9Z,1,REGULAR,rebound,offensive,[],1631212,,,1610612743,6,14,2023-04-09T19:47:42Z,420000,False,,,0,,P. Watson REBOUND (Off:1 Def:0),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,,,,,,,,42.0,1.0,0.0,1.0,,,,,,,,,
44,PT08M50.00S,2023-04-09T19:47:49.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628971,88.91261498028909,53.431372549019606,1610612743,6,14,2023-04-09T19:47:56Z,430000,False,17.0,52.0,1,right,MISS B. Brown driving floating Shot,[1628971],1610612743.0,DEN,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,,,,,,,,,,
45,PT08M49.00S,2023-04-09T19:47:50.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,6,14,2023-04-09T19:47:56Z,440000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,44.0,2.0,1.0,1.0,,,,,,,,,
46,PT08M39.00S,2023-04-09T19:48:01.1Z,1,REGULAR,3pt,Jump Shot,[],1631099,33.459264126149804,50.98039215686274,1610612758,6,14,2023-04-09T19:48:06Z,450000,False,-5.0,262.0,1,left,MISS K. Murray 26' pullup 3PT,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
47,PT08M35.00S,2023-04-09T19:48:05.1Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,6,14,2023-04-09T19:48:06Z,460000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,
48,PT08M22.00S,2023-04-09T19:48:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.77463863337714,47.549019607843135,1610612743,8,14,2023-04-09T19:48:23Z,470000,False,-12.0,6.0,1,right,B. Brown driving finger roll Layup (4 PTS) (V. Cancar 1 AST),"[1628971, 1628427]",1610612743.0,DEN,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.37,Made,4.0,V. Cancar,1628427.0,1.0,,,,,,,,,,,,,,
50,PT08M04.00S,2023-04-09T19:48:35.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,9.017739816031538,47.05882352941176,1610612758,8,16,2023-04-09T19:48:39Z,490000,False,15.0,32.0,1,left,D. Fox driving Layup (2 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,3.55,Made,2.0,,,,,,,,,,,,,,,,,
51,PT07M54.00S,2023-04-09T19:48:47.9Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612743,8,16,2023-04-09T19:48:57Z,500000,False,,,0,,K. Huerter shooting personal FOUL (2 PF) (Cancar 2 FT),"[1628989, 1628427]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,,,,,,,,,,2.0,0.0,Cancar,1628427.0
53,PT07M54.00S,2023-04-09T19:49:11.7Z,1,REGULAR,freethrow,1 of 2,[],1628427,,,1610612743,9,16,2023-04-09T19:49:11Z,520000,False,,,0,,V. Cancar Free Throw 1 of 2 (1 PTS),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
54,PT07M54.00S,2023-04-09T19:49:26.8Z,1,REGULAR,freethrow,2 of 2,[],1628427,,,1610612743,10,16,2023-04-09T19:49:26Z,530000,False,,,0,,V. Cancar Free Throw 2 of 2 (2 PTS),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
55,PT07M43.00S,2023-04-09T19:49:41.8Z,1,REGULAR,3pt,Jump Shot,[],203084,32.14520367936925,68.38235294117648,1610612758,10,19,2023-04-09T19:50:03Z,540000,False,-92.0,250.0,1,left,H. Barnes 26' 3PT  (9 PTS) (D. Sabonis 3 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,26.61,Made,9.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,
56,PT07M27.00S,2023-04-09T19:49:58.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,90.75229960578186,39.21568627450981,1610612743,10,19,2023-04-09T19:50:07Z,550000,False,-54.0,34.0,1,right,MISS B. Brown 6' driving finger roll Layup - blocked,"[1628971, 1627734]",1610612743.0,DEN,driving finger roll,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,Sabonis,1627734.0,,,,
57,PT07M27.00S,2023-04-09T19:49:58.5Z,1,REGULAR,block,,[],1627734,,,1610612743,10,19,2023-04-09T19:51:41Z,560000,False,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M27.00S,2023-04-09T19:49:58.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,10,19,2023-04-09T19:50:07Z,570000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,56.0,,,,,,,,,,,,
61,PT07M08.00S,2023-04-09T19:50:28.4Z,1,REGULAR,3pt,Jump Shot,[],1628368,31.09395532194481,22.54901960784314,1610612758,10,22,2023-04-09T19:50:33Z,590000,False,137.0,240.0,1,left,D. Fox 27' 3PT  (5 PTS) (K. Murray 1 AST),"[1628368, 1631099]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,27.63,Made,5.0,K. Murray,1631099.0,1.0,,,,,,,,,,,,,,
63,PT06M56.00S,2023-04-09T19:50:40.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,93.11760840998686,45.09803921568628,1610612743,10,22,2023-04-09T19:50:47Z,610000,False,-25.0,12.0,1,right,MISS P. Watson driving Layup,[1631212],1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
64,PT06M54.00S,2023-04-09T19:50:42.4Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,10,22,2023-04-09T19:50:47Z,620000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,
65,PT06M47.00S,2023-04-09T19:50:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,6.783837056504599,53.431372549019606,1610612758,10,24,2023-04-09T19:50:54Z,630000,False,-17.0,11.0,1,left,K. Murray cutting Layup (2 PTS),[1631099],1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.06,Made,2.0,,,,,,,,,,,,,,,,,
67,PT06M32.00S,2023-04-09T19:51:07.0Z,1,REGULAR,foul,personal,[],1631099,,,1610612743,10,24,2023-04-09T19:51:11Z,650000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631099, 1631128]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,203592.0,,,,,,,,,,1.0,0.0,Braun,1631128.0
69,PT06M32.00S,2023-04-09T19:51:13.1Z,1,REGULAR,substitution,out,[],203084,,,1610612743,10,24,2023-04-09T19:51:24Z,670000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M32.00S,2023-04-09T19:51:13.1Z,1,REGULAR,substitution,out,[],1628368,,,1610612743,10,24,2023-04-09T19:51:24Z,680000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M32.00S,2023-04-09T19:51:13.1Z,1,REGULAR,substitution,in,[],1628408,,,1610612743,10,24,2023-04-09T19:51:24Z,690000,False,,,0,,SUB in: P. Dozier,[1628408],1610612758.0,SAC,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M32.00S,2023-04-09T19:51:13.1Z,1,REGULAR,substitution,in,[],1630556,,,1610612743,10,24,2023-04-09T19:51:24Z,700000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M26.00S,2023-04-09T19:51:35.8Z,1,REGULAR,3pt,Jump Shot,[],1631128,67.7562417871222,49.01960784313725,1610612743,10,24,2023-04-09T19:51:45Z,710000,False,-5.0,251.0,1,right,MISS C. Braun 25' step back bank 3PT,[1631128],1610612743.0,DEN,step back bank,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
74,PT06M21.00S,2023-04-09T19:51:40.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,10,24,2023-04-09T19:51:45Z,720000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,73.0,3.0,2.0,1.0,,,,,,,,,
75,PT06M14.00S,2023-04-09T19:51:47.4Z,1,REGULAR,2pt,Jump Shot,[],1628989,9.017739816031538,30.637254901960787,1610612758,10,24,2023-04-09T19:51:59Z,730000,False,97.0,32.0,1,left,MISS K. Huerter 10' pullup bank Shot,[1628989],1610612758.0,SAC,pullup bank,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,10.2,Missed,,,,,,,,,,,,,,,,,,
76,PT06M13.00S,2023-04-09T19:51:48.4Z,1,REGULAR,rebound,offensive,[],1630556,,,1610612758,10,24,2023-04-09T20:08:36Z,740000,False,,,0,,K. Edwards REBOUND (Off:1 Def:0),[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,75.0,1.0,0.0,1.0,,,,,,,,,
180,PT06M13.00S,2023-04-09T19:51:52.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630556,8.196452036793687,53.18627450980392,1610612758,10,24,2023-04-09T20:09:16Z,745000,False,-16.0,25.0,1,left,MISS K. Edwards tip Layup,[1630556],1610612758.0,SAC,tip,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
181,PT06M11.00S,2023-04-09T19:51:54.5Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,10,24,2023-04-09T20:09:16Z,747500,False,,,0,,P. Watson REBOUND (Off:1 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,180.0,2.0,1.0,1.0,,,,,,,,,
78,PT05M56.00S,2023-04-09T19:52:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,92.72339027595268,48.03921568627451,1610612743,12,24,2023-04-09T19:52:21Z,760000,False,-10.0,16.0,1,right,C. Braun cutting Layup (6 PTS) (D. Jordan 2 AST),"[1631128, 201599]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.87,Made,6.0,D. Jordan,201599.0,2.0,,,,,,,,,,,,,,
80,PT05M35.00S,2023-04-09T19:52:37.7Z,1,REGULAR,3pt,Jump Shot,[],1630556,25.04927726675427,84.55882352941177,1610612758,12,24,2023-04-09T19:52:49Z,780000,False,-173.0,183.0,1,left,MISS K. Edwards 25' 3PT,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
81,PT05M33.00S,2023-04-09T19:52:39.7Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,12,24,2023-04-09T19:52:49Z,790000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,80.0,4.0,2.0,2.0,,,,,,,,,
82,PT05M33.00S,2023-04-09T19:52:42.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,7.30946123521682,50.49019607843137,1610612758,12,26,2023-04-09T19:52:53Z,800000,False,-2.0,16.0,1,left,D. Sabonis putback Layup (4 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.64,Made,4.0,,,,,,,,,,,,,,,,,
83,PT05M33.00S,2023-04-09T19:52:46.6Z,1,REGULAR,foul,personal,['1freethrow'],201599,,,1610612758,12,26,2023-04-09T19:52:57Z,810000,False,,,0,,D. Jordan shooting personal FOUL (1 PF) (Sabonis 1 FT),"[201599, 1627734]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,,,,,,,,1.0,0.0,Sabonis,1627734.0
85,PT05M33.00S,2023-04-09T19:53:16.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1627734,,,1610612758,12,27,2023-04-09T19:53:16Z,830000,False,,,0,,D. Sabonis Free Throw 1 of 1 (5 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
