actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
175,PT08M58.00S,2021-12-22T03:34:29.4Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,34,30,2021-12-22T03:34:31Z,1740000,,,0,,R. Westbrook REBOUND (Off:0 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,174.0,6.0,6.0,0.0,,,,,,,,,,,,,,
176,PT08M58.00S,2021-12-22T03:34:30.7Z,2,REGULAR,turnover,lost ball,[],201566,,,1610612747,34,30,2021-12-22T03:34:34Z,1750000,,,0,,R. Westbrook lost ball TURNOVER (1 TO),"[201566, 1629661]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0,,,,,,
177,PT08M58.00S,2021-12-22T03:34:30.7Z,2,REGULAR,steal,,[],1629661,,,1610612756,34,30,2021-12-22T03:34:32Z,1760000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT08M53.00S,2021-12-22T03:34:34.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,92.29632063074901,5.392156862745097,1610612756,34,30,2021-12-22T03:34:37Z,1770000,-223.0,20.0,1,right,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,22.39,Missed,,,,,,,,,,,,,,,,,,,
179,PT08M52.00S,2021-12-22T03:34:35.9Z,2,REGULAR,rebound,offensive,[],1629661,,,1610612756,34,30,2021-12-22T03:34:35Z,1780000,,,0,,C. Johnson REBOUND (Off:1 Def:0),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,178.0,1.0,0.0,1.0,,,,,,,,,,,,,,
180,PT08M50.00S,2021-12-22T03:34:38.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",101108,93.47897503285151,4.411764705882348,1610612756,34,30,2021-12-22T03:34:42Z,1790000,-228.0,9.0,1,right,MISS C. Paul 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,,
181,PT08M47.00S,2021-12-22T03:34:41.0Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,34,30,2021-12-22T03:34:42Z,1800000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,,
182,PT08M43.00S,2021-12-22T03:34:44.9Z,2,REGULAR,3pt,Jump Shot,[],2772,24.359395532194483,86.51960784313725,1610612747,37,30,2021-12-22T03:34:57Z,1810000,-183.0,176.0,1,left,T. Ariza 25' 3PT  (8 PTS) (I. Thomas 1 AST),"[2772, 202738]",1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,25.4,Made,8.0,,,,,,,,,,,,,I. Thomas,202738.0,1.0,,,
184,PT08M43.00S,2021-12-22T03:34:57.7Z,2,REGULAR,foul,personal,['1freethrow'],201580,,,1610612747,37,30,2021-12-22T03:36:20Z,1830000,,,0,,J. McGee shooting personal FOUL (1 PF) (Thomas 1 FT),"[201580, 202738]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,1627961.0,1.0,0.0,Thomas,202738.0,,,,,,,,,
186,PT08M43.00S,2021-12-22T03:35:07.2Z,2,REGULAR,substitution,out,[],201566,,,1610612747,37,30,2021-12-22T03:36:20Z,1850000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M43.00S,2021-12-22T03:35:07.2Z,2,REGULAR,substitution,out,[],1626166,,,1610612747,37,30,2021-12-22T03:36:20Z,1860000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M43.00S,2021-12-22T03:35:07.2Z,2,REGULAR,substitution,in,[],201961,,,1610612747,37,30,2021-12-22T03:36:20Z,1870000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M43.00S,2021-12-22T03:35:07.2Z,2,REGULAR,substitution,in,[],1628969,,,1610612747,37,30,2021-12-22T03:36:20Z,1880000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M43.00S,2021-12-22T03:35:17.6Z,2,REGULAR,instantreplay,request,[],0,,,1610612747,37,30,2021-12-22T03:36:53Z,1890000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,Off-Ball - Foul Occurred After FGM
194,PT08M43.00S,2021-12-22T03:35:17.7Z,2,REGULAR,substitution,out,[],201580,,,1610612747,37,30,2021-12-22T03:37:15Z,1895000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M43.00S,2021-12-22T03:35:17.7Z,2,REGULAR,substitution,in,[],203109,,,1610612747,37,30,2021-12-22T03:37:15Z,1897500,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M43.00S,2021-12-22T03:36:04.4Z,2,REGULAR,freethrow,1 of 1,[],202738,,,1610612747,38,30,2021-12-22T03:42:12Z,1900000,,,0,,I. Thomas Free Throw 1 of 1 (1 PTS),[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
192,PT08M24.00S,2021-12-22T03:37:01.1Z,2,REGULAR,3pt,Jump Shot,[],1629661,73.37385019710908,90.19607843137254,1610612756,38,33,2021-12-22T03:37:06Z,1910000,201.0,198.0,1,right,C. Johnson 28' 3PT  (3 PTS) (J. Crowder 1 AST),"[1629661, 203109]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,28.2,Made,3.0,,,,,,,,,,,,,J. Crowder,203109.0,1.0,,,
196,PT08M05.00S,2021-12-22T03:37:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202738,8.327858081471746,50.98039215686275,1610612747,40,33,2021-12-22T03:37:37Z,1950000,-5.0,26.0,1,left,I. Thomas Layup (3 PTS),[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,2.63,Made,3.0,,,,,,,,,,,,,,,,,,
197,PT07M52.00S,2021-12-22T03:37:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],101108,89.79960578186596,53.18627450980392,1610612756,40,35,2021-12-22T03:37:41Z,1960000,16.0,43.0,1,right,C. Paul driving Layup (4 PTS),[101108],1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,4.62,Made,4.0,,,,,,,,,,,,,,,,,,
198,PT07M52.00S,2021-12-22T03:37:39.3Z,2,REGULAR,foul,personal,['1freethrow'],2546,,,1610612756,40,35,2021-12-22T03:37:43Z,1970000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Paul 1 FT),"[2546, 101108]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,201639.0,1.0,0.0,Paul,101108.0,,,,,,,,,
200,PT07M52.00S,2021-12-22T03:37:44.0Z,2,REGULAR,substitution,out,[],2772,,,1610612756,40,35,2021-12-22T03:38:28Z,1990000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M52.00S,2021-12-22T03:37:44.0Z,2,REGULAR,substitution,in,[],1629659,,,1610612756,40,35,2021-12-22T03:38:28Z,2000000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M52.00S,2021-12-22T03:38:02.2Z,2,REGULAR,freethrow,1 of 1,[],101108,,,1610612756,40,36,2021-12-22T03:38:02Z,2010000,,,0,,C. Paul Free Throw 1 of 1 (5 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
203,PT07M30.00S,2021-12-22T03:38:25.7Z,2,REGULAR,2pt,Jump Shot,[],2544,22.125492772667542,27.205882352941174,1610612747,40,36,2021-12-22T03:38:31Z,2020000,114.0,155.0,1,left,MISS L. James 19' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,19.28,Missed,,,,,,,,,,,,,,,,,,,
204,PT07M27.00S,2021-12-22T03:38:28.7Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,40,36,2021-12-22T03:38:31Z,2030000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,203.0,3.0,3.0,0.0,,,,,,,,,,,,,,
205,PT07M20.00S,2021-12-22T03:38:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,93.47897503285151,47.05882352941176,1610612756,40,36,2021-12-22T03:38:39Z,2040000,-15.0,9.0,1,right,MISS M. Bridges driving Layup,[1628969],1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,,
206,PT07M18.00S,2021-12-22T03:38:37.3Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,40,36,2021-12-22T03:38:39Z,2050000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
207,PT07M14.00S,2021-12-22T03:38:41.6Z,2,REGULAR,3pt,Jump Shot,[],2546,29.747043363994734,30.637254901960787,1610612747,40,36,2021-12-22T03:38:47Z,2060000,97.0,227.0,1,left,MISS C. Anthony 24' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
208,PT07M11.00S,2021-12-22T03:38:44.6Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,40,36,2021-12-22T03:38:47Z,2070000,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,207.0,2.0,1.0,1.0,,,,,,,,,,,,,,
209,PT06M59.00S,2021-12-22T03:38:55.8Z,2,REGULAR,3pt,Jump Shot,[],101108,71.53416557161628,20.34313725490196,1610612756,40,36,2021-12-22T03:38:59Z,2080000,-148.0,215.0,1,right,MISS C. Paul 26' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
210,PT06M57.00S,2021-12-22T03:38:57.8Z,2,REGULAR,rebound,defensive,[],202738,,,1610612747,40,36,2021-12-22T03:38:59Z,2090000,,,0,,I. Thomas REBOUND (Off:0 Def:1),[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,209.0,1.0,1.0,0.0,,,,,,,,,,,,,,
211,PT06M45.00S,2021-12-22T03:39:10.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,4.517082785808142,48.774509803921575,1610612747,42,36,2021-12-22T03:39:14Z,2100000,6.0,-10.0,1,left,L. James driving DUNK (12 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,1.17,Made,12.0,,,,,,,,,,,,,,,,,,
212,PT06M24.00S,2021-12-22T03:39:51.3Z,2,REGULAR,foul,personal,[],2546,,,1610612756,42,36,2021-12-22T03:39:58Z,2110000,,,0,,C. Anthony personal FOUL (2 PF),"[2546, 101108]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,201639.0,2.0,0.0,Paul,101108.0,,,,,,,,,
214,PT06M24.00S,2021-12-22T03:39:59.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,42,36,2021-12-22T03:39:59Z,2130000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M24.00S,2021-12-22T03:42:32.3Z,2,REGULAR,substitution,out,[],2546,,,1610612756,42,36,2021-12-22T03:43:03Z,2140000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M24.00S,2021-12-22T03:42:32.3Z,2,REGULAR,substitution,out,[],202738,,,1610612756,42,36,2021-12-22T03:43:03Z,2150000,,,0,,SUB out: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M24.00S,2021-12-22T03:42:32.3Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,42,36,2021-12-22T03:43:03Z,2160000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M24.00S,2021-12-22T03:42:32.3Z,2,REGULAR,substitution,out,[],1629661,,,1610612756,42,36,2021-12-22T03:43:03Z,2170000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M24.00S,2021-12-22T03:42:32.3Z,2,REGULAR,substitution,in,[],201599,,,1610612756,42,36,2021-12-22T03:43:03Z,2180000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M24.00S,2021-12-22T03:42:32.3Z,2,REGULAR,substitution,in,[],200765,,,1610612756,42,36,2021-12-22T03:43:03Z,2190000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M24.00S,2021-12-22T03:42:32.3Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,42,36,2021-12-22T03:43:03Z,2200000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M24.00S,2021-12-22T03:42:32.3Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,42,36,2021-12-22T03:43:03Z,2210000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M14.00S,2021-12-22T03:43:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,87.43429697766098,59.55882352941176,1610612756,42,38,2021-12-22T03:43:32Z,2220000,48.0,66.0,1,right,M. Bridges 8' pullup bank Jump Shot (4 PTS) (D. Ayton 1 AST),"[1628969, 1629028]",1610612756.0,PHX,pullup bank,,,Bridges,M. Bridges,,,,,8.12,Made,4.0,,,,,,,,,,,,,D. Ayton,1629028.0,1.0,,,
225,PT05M54.00S,2021-12-22T03:43:44.9Z,2,REGULAR,3pt,Jump Shot,[],201961,29.878449408672807,75.49019607843138,1610612747,42,38,2021-12-22T03:43:52Z,2240000,-127.0,228.0,1,left,MISS W. Ellington 26' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
226,PT05M53.00S,2021-12-22T03:43:45.9Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,42,38,2021-12-22T03:46:42Z,2250000,,,0,,D. Booker REBOUND (Off:1 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,225.0,6.0,5.0,1.0,,,,,,,,,,,,,,
227,PT05M52.00S,2021-12-22T03:43:53.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,42,38,2021-12-22T03:43:53Z,2260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M40.00S,2021-12-22T03:44:09.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,86.12023653088042,39.21568627450981,1610612756,42,40,2021-12-22T03:44:13Z,2270000,-54.0,78.0,1,right,D. Booker 9' Jump Shot (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,9.48,Made,11.0,,,,,,,,,,,,,,,,,,
229,PT05M34.00S,2021-12-22T03:44:17.4Z,2,REGULAR,foul,personal,[],1626164,,,1610612747,42,40,2021-12-22T03:44:21Z,2280000,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 1629659]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,1627961.0,1.0,0.0,Horton-Tucker,1629659.0,,,,,,,,,
231,PT05M34.00S,2021-12-22T03:44:21.3Z,2,REGULAR,substitution,out,[],201961,,,1610612747,42,40,2021-12-22T03:44:43Z,2300000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M34.00S,2021-12-22T03:44:21.3Z,2,REGULAR,substitution,out,[],2544,,,1610612747,42,40,2021-12-22T03:44:43Z,2310000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M34.00S,2021-12-22T03:44:21.3Z,2,REGULAR,substitution,in,[],201566,,,1610612747,42,40,2021-12-22T03:44:43Z,2320000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M34.00S,2021-12-22T03:44:21.3Z,2,REGULAR,substitution,in,[],2546,,,1610612747,42,40,2021-12-22T03:44:43Z,2330000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M27.00S,2021-12-22T03:44:50.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,12.795663600525614,48.774509803921575,1610612747,42,40,2021-12-22T03:45:00Z,2340000,6.0,68.0,1,left,MISS R. Westbrook 6' turnaround fadeaway Shot - blocked,"[201566, 1628969]",1610612747.0,LAL,turnaround fadeaway,,,Westbrook,R. Westbrook,,,,,6.81,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0,
236,PT05M27.00S,2021-12-22T03:44:50.6Z,2,REGULAR,block,,[],1628969,,,1610612747,42,40,2021-12-22T03:44:53Z,2350000,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M26.00S,2021-12-22T03:44:51.6Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,42,40,2021-12-22T03:45:00Z,2360000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,235.0,2.0,2.0,0.0,,,,,,,,,,,,,,
238,PT05M26.00S,2021-12-22T03:45:00.1Z,2,REGULAR,foul,personal,[],201566,,,1610612756,42,40,2021-12-22T05:19:11Z,2370000,,,0,,R. Westbrook take personal FOUL (2 PF),"[201566, 1628969]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,,202049.0,2.0,1.0,Bridges,1628969.0,,,,,,,,,
240,PT05M17.00S,2021-12-22T03:45:16.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,93.61038107752957,49.754901960784316,1610612756,42,42,2021-12-22T03:45:20Z,2390000,-1.0,8.0,1,right,D. Ayton cutting DUNK (13 PTS) (C. Paul 6 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,0.77,Made,13.0,,,,,,,,,,,,,C. Paul,101108.0,6.0,,,
242,PT05M17.00S,2021-12-22T03:45:22.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,42,42,2021-12-22T03:45:22Z,2410000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M56.00S,2021-12-22T03:49:02.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2546,16.869250985545335,50.98039215686275,1610612747,42,42,2021-12-22T03:49:07Z,2420000,-5.0,106.0,1,left,MISS C. Anthony 10' turnaround Shot,[2546],1610612747.0,LAL,turnaround,,,Anthony,C. Anthony,,,,,10.62,Missed,,,,,,,,,,,,,,,,,,,
244,PT04M53.00S,2021-12-22T03:49:05.6Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,42,42,2021-12-22T03:49:07Z,2430000,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,243.0,4.0,4.0,0.0,,,,,,,,,,,,,,
245,PT04M38.00S,2021-12-22T03:49:23.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,91.77069645203679,48.774509803921575,1610612756,42,44,2021-12-22T03:49:28Z,2440000,-6.0,25.0,1,right,M. Bridges driving reverse Layup (6 PTS) (D. Booker 3 AST),"[1628969, 1626164]",1610612756.0,PHX,driving reverse,,,Bridges,M. Bridges,,,,,2.56,Made,6.0,,,,,,,,,,,,,D. Booker,1626164.0,3.0,,,
247,PT04M38.00S,2021-12-22T03:49:25.9Z,2,REGULAR,foul,personal,['1freethrow'],201599,,,1610612756,42,44,2021-12-22T03:49:31Z,2460000,,,0,,D. Jordan shooting personal FOUL (1 PF) (Bridges 1 FT),"[201599, 1628969]",1610612747.0,LAL,shooting,,,Jordan,D. Jordan,,,,,,,,,,,,201639.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,
249,PT04M38.00S,2021-12-22T03:49:34.0Z,2,REGULAR,substitution,out,[],201599,,,1610612756,42,44,2021-12-22T03:50:39Z,2480000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M38.00S,2021-12-22T03:49:34.0Z,2,REGULAR,substitution,in,[],2544,,,1610612756,42,44,2021-12-22T03:50:39Z,2490000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M38.00S,2021-12-22T03:49:44.1Z,2,REGULAR,substitution,out,[],101108,,,1610612756,42,44,2021-12-22T03:50:39Z,2500000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M38.00S,2021-12-22T03:49:44.1Z,2,REGULAR,substitution,in,[],1626166,,,1610612756,42,44,2021-12-22T03:50:39Z,2510000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M38.00S,2021-12-22T03:49:59.6Z,2,REGULAR,freethrow,1 of 1,[],1628969,,,1610612756,42,45,2021-12-22T03:49:59Z,2520000,,,0,,M. Bridges Free Throw 1 of 1 (7 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
254,PT04M20.00S,2021-12-22T03:50:19.4Z,2,REGULAR,2pt,Jump Shot,[],2544,27.513140604467807,52.450980392156865,1610612747,44,45,2021-12-22T03:50:25Z,2530000,-12.0,206.0,1,left,L. James 20' pullup Jump Shot (14 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,20.65,Made,14.0,,,,,,,,,,,,,,,,,,
255,PT04M03.00S,2021-12-22T03:50:36.9Z,2,REGULAR,3pt,Jump Shot,[],1626166,91.24507227332458,5.882352941176478,1610612756,44,45,2021-12-22T03:50:41Z,2540000,-221.0,30.0,1,right,MISS C. Payne 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,22.26,Missed,,,,,,,,,,,,,,,,,,,
256,PT04M00.00S,2021-12-22T03:50:39.9Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,44,45,2021-12-22T03:50:41Z,2550000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,255.0,3.0,3.0,0.0,,,,,,,,,,,,,,
257,PT03M48.00S,2021-12-22T03:50:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.408015768725363,45.58823529411765,1610612747,44,45,2021-12-22T03:50:58Z,2560000,22.0,17.0,1,left,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,2.79,Missed,,,,,,,,,,,,,,,,,,,
258,PT03M47.00S,2021-12-22T03:50:52.0Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,44,45,2021-12-22T03:50:58Z,2570000,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,,,
259,PT03M44.00S,2021-12-22T03:50:58.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626166,92.82194480946123,53.18627450980392,1610612756,44,47,2021-12-22T03:51:03Z,2580000,16.0,15.0,1,right,C. Payne running Layup (2 PTS),[1626166],1610612756.0,PHX,running,,,Payne,C. Payne,,,,,2.19,Made,2.0,,,,,,,,,,,,,,,,,,
260,PT03M44.00S,2021-12-22T03:51:02.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",2546,,,1610612756,44,47,2021-12-22T03:51:07Z,2590000,,,0,,C. Anthony shooting personal FOUL (3 PF) (Payne 1 FT),"[2546, 1626166]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,202049.0,3.0,0.0,Payne,1626166.0,,,,,,,,,
262,PT03M44.00S,2021-12-22T03:51:07.7Z,2,REGULAR,substitution,out,[],200765,,,1610612756,44,47,2021-12-22T03:52:09Z,2610000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M44.00S,2021-12-22T03:51:07.7Z,2,REGULAR,substitution,in,[],2772,,,1610612756,44,47,2021-12-22T03:52:09Z,2620000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M44.00S,2021-12-22T03:51:56.1Z,2,REGULAR,foul,technical,['inpenalty'],2546,,,1610612756,44,47,2021-12-22T03:52:09Z,2630000,,,0,,C. Anthony double technical FOUL (1 Tech),[2546],1610612747.0,LAL,double,,,Anthony,C. Anthony,,,,,,,,,,,,202049.0,3.0,1.0,,,,,,,,,,,
