actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
369,PT10M49.00S,2022-03-06T02:59:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,91.50788436268068,42.40196078431373,1610612744,62,69,2022-03-06T03:00:03Z,3590000,-38.0,27.0,1,right,MISS A. Wiggins driving Layup,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,4.68,Missed,,,,,,,,,,,,,,,,,,,
370,PT10M46.00S,2022-03-06T03:00:01.9Z,3,REGULAR,rebound,defensive,[],1626169,,,1610612747,62,69,2022-03-06T03:00:03Z,3600000,,,0,,S. Johnson REBOUND (Off:2 Def:2),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,369.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
371,PT10M42.00S,2022-03-06T03:00:05.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,27.250328515111704,19.607843137254903,1610612747,62,69,2022-03-06T03:00:12Z,3610000,152.0,204.0,1,left,MISS M. Monk 25' running 3PT,[1628370],1610612747.0,LAL,running,,,Monk,M. Monk,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
372,PT10M39.00S,2022-03-06T03:00:08.4Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,62,69,2022-03-06T03:00:12Z,3620000,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,371.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
373,PT10M34.00S,2022-03-06T03:00:13.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,81.65243101182654,95.09803921568627,1610612744,62,72,2022-03-06T03:00:28Z,3630000,225.0,120.0,1,right,K. Thompson 25' 3PT running pullup (7 PTS) (O. Porter Jr. 2 AST),"[202691, 203490]",1610612744.0,GSW,running pullup,,,Thompson,K. Thompson,,,,,25.54,Made,,,,,7.0,O. Porter Jr.,203490.0,2.0,,,,,,,,,,,
375,PT10M16.00S,2022-03-06T03:00:31.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,6.750985545335084,44.11764705882353,1610612747,62,72,2022-03-06T03:00:35Z,3650000,29.0,11.0,1,left,MISS M. Monk cutting Layup,[1628370],1610612747.0,LAL,cutting,,,Monk,M. Monk,,,,,3.14,Missed,,,,,,,,,,,,,,,,,,,
376,PT10M15.00S,2022-03-06T03:00:32.3Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,62,72,2022-03-06T03:00:35Z,3660000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,375.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
377,PT10M12.00S,2022-03-06T03:00:38.1Z,3,REGULAR,turnover,out-of-bounds,[],202691,,,1610612744,62,72,2022-03-06T03:00:47Z,3670000,,,0,,K. Thompson step out-of-bounds TURNOVER (3 TO),[202691],1610612744.0,GSW,step,,,Thompson,K. Thompson,,,,,,,,,,,,,,,3.0,,,1626300.0,,,,,,,
379,PT09M56.00S,2022-03-06T03:01:02.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,6.225361366622863,47.79411764705882,1610612747,62,72,2022-03-06T03:01:14Z,3690000,11.0,6.0,1,left,MISS L. James Layup,[2544],1610612747.0,LAL,,,,James,L. James,,,,,1.25,Missed,,,,,,,,,,,,,,,,,,,
380,PT09M55.00S,2022-03-06T03:01:06.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,62,72,2022-03-06T03:01:06Z,3700000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,379.0,,,,,,,,,,,,,,,,,,
381,PT09M55.00S,2022-03-06T03:01:14.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,62,72,2022-03-06T03:01:14Z,3710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT09M51.00S,2022-03-06T03:01:27.3Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",2544,24.096583442838366,34.55882352941177,1610612747,62,72,2022-03-06T03:01:32Z,3720000,77.0,174.0,1,left,MISS L. James 19' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,19.04,Missed,,,,,,,,,,,,,,,,,,,
383,PT09M47.00S,2022-03-06T03:01:31.3Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,62,72,2022-03-06T03:01:32Z,3730000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:5),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,382.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
384,PT09M42.00S,2022-03-06T03:01:38.3Z,3,REGULAR,foul,personal,[],1630559,,,1610612744,62,72,2022-03-06T03:01:48Z,3740000,,,0,,A. Reaves personal FOUL (1 PF),"[1630559, 201939]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,200834.0,,,1.0,0.0,Curry,201939.0,
386,PT09M32.00S,2022-03-06T03:02:15.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,86.90867279894876,55.14705882352941,1610612744,62,72,2022-03-06T03:02:28Z,3760000,26.0,71.0,1,right,MISS A. Wiggins 7' driving Layup - blocked,"[203952, 1630559]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,7.51,Missed,,,,,,,,,,,,,Reaves,1630559.0,,,,,
387,PT09M32.00S,2022-03-06T03:02:15.8Z,3,REGULAR,block,,[],1630559,,,1610612744,62,72,2022-03-06T03:02:18Z,3770000,,,0,,A. Reaves BLOCK (2 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT09M26.00S,2022-03-06T03:02:21.8Z,3,REGULAR,rebound,offensive,[],203490,,,1610612744,62,72,2022-03-06T03:02:28Z,3780000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:5),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,386.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
389,PT09M25.00S,2022-03-06T03:02:22.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203490,91.37647831800263,50.73529411764706,1610612744,62,74,2022-03-06T03:05:59Z,3790000,4.0,29.0,1,right,O. Porter Jr. putback Layup (8 PTS),[203490],1610612744.0,GSW,putback,,,Porter Jr.,O. Porter Jr.,,,,,2.88,Made,,,,,8.0,,,,,,,,,,,,,,
390,PT09M12.00S,2022-03-06T03:02:35.5Z,3,REGULAR,3pt,Jump Shot,[],201566,12.401445466491452,96.32352941176471,1610612747,65,74,2022-03-06T03:02:41Z,3800000,-232.0,64.0,1,left,R. Westbrook 24' 3PT  (12 PTS) (M. Monk 2 AST),"[201566, 1628370]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,24.03,Made,,,,,12.0,M. Monk,1628370.0,2.0,,,,,,,,,,,
393,PT09M06.00S,2022-03-06T03:02:54.4Z,3,REGULAR,foul,personal,['2freethrow'],201566,,,1610612744,65,74,2022-03-06T03:03:02Z,3830000,,,0,,R. Westbrook shooting personal FOUL (3 PF) (Wiggins 2 FT),"[201566, 203952]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,201639.0,,,3.0,0.0,Wiggins,203952.0,
395,PT09M06.00S,2022-03-06T03:03:15.7Z,3,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,65,74,2022-03-06T03:03:15Z,3850000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
396,PT09M06.00S,2022-03-06T03:03:15.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,65,74,2022-03-06T03:03:15Z,3860000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,395.0,,,,,,,,,,,,,,,,,,
397,PT09M06.00S,2022-03-06T03:03:15.7Z,3,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,65,74,2022-03-06T03:03:35Z,3870000,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
398,PT09M04.00S,2022-03-06T03:03:17.7Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,65,74,2022-03-06T03:03:35Z,3880000,,,0,,A. Reaves REBOUND (Off:1 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,397.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
399,PT08M50.00S,2022-03-06T03:03:48.1Z,3,REGULAR,3pt,Jump Shot,[],1630559,20.942838370565042,92.40196078431373,1610612747,65,74,2022-03-06T03:09:24Z,3890000,-212.0,144.0,1,left,MISS A. Reaves 25' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
400,PT08M44.00S,2022-03-06T03:03:54.1Z,3,REGULAR,rebound,offensive,[],1626169,,,1610612747,65,74,2022-03-06T03:14:54Z,3900000,,,0,,S. Johnson REBOUND (Off:3 Def:2),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,399.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
401,PT08M43.00S,2022-03-06T03:03:54.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,33.6892247043364,58.33333333333333,1610612747,65,74,2022-03-06T03:03:58Z,3910000,-42.0,264.0,1,left,MISS M. Monk 26' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
402,PT08M43.00S,2022-03-06T03:03:54.5Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,65,74,2022-03-06T03:03:58Z,3920000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,401.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
403,PT08M27.00S,2022-03-06T03:04:10.0Z,3,REGULAR,turnover,bad pass,[],202691,,,1610612744,65,74,2022-03-06T03:04:13Z,3930000,,,0,,K. Thompson bad pass TURNOVER (4 TO),"[202691, 1626169]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,4.0,Johnson,1626169.0,,,,,,,,
404,PT08M27.00S,2022-03-06T03:04:10.0Z,3,REGULAR,steal,,[],1626169,,,1610612747,65,74,2022-03-06T03:04:11Z,3940000,,,0,,S. Johnson STEAL (2 STL),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT08M25.00S,2022-03-06T03:04:13.9Z,3,REGULAR,foul,personal,[],203490,,,1610612747,65,74,2022-03-06T03:04:24Z,3950000,,,0,,O. Porter Jr. take personal FOUL (2 PF),"[203490, 1628370]",1610612744.0,GSW,take,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,1626300.0,,,2.0,0.0,Monk,1628370.0,
407,PT08M15.00S,2022-03-06T03:04:40.7Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,65,74,2022-03-06T03:04:45Z,3970000,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 202691]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,2.0,Thompson,202691.0,,,,,,,,
408,PT08M15.00S,2022-03-06T03:04:40.7Z,3,REGULAR,steal,,[],202691,,,1610612744,65,74,2022-03-06T03:04:42Z,3980000,,,0,,K. Thompson STEAL (1 STL),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M10.00S,2022-03-06T03:04:45.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201939,72.84822601839684,15.686274509803923,1610612744,65,77,2022-03-06T03:13:35Z,3990000,-172.0,203.0,1,right,S. Curry 26' 3PT running (19 PTS) (O. Porter Jr. 3 AST),"[201939, 203490]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,26.56,Made,,,,,19.0,O. Porter Jr.,203490.0,3.0,,,,,,,,,,,
411,PT08M09.00S,2022-03-06T03:04:51.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,65,77,2022-03-06T03:04:51Z,4010000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M56.00S,2022-03-06T03:08:36.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,65,77,2022-03-06T03:08:36Z,4020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M46.00S,2022-03-06T03:08:53.6Z,3,REGULAR,3pt,Jump Shot,[],2544,29.48423127463863,86.27450980392157,1610612747,65,77,2022-03-06T03:09:01Z,4030000,-181.0,225.0,1,left,MISS L. James 28' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,28.88,Missed,,,,,,,,,,,,,,,,,,,
414,PT07M44.00S,2022-03-06T03:08:55.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,65,77,2022-03-06T03:09:01Z,4040000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,413.0,,,,,,,,,,,,,,,,,,
415,PT07M44.00S,2022-03-06T03:09:01.4Z,3,REGULAR,foul,personal,[],1626172,,,1610612747,65,77,2022-03-06T03:09:23Z,4050000,,,0,,K. Looney loose ball personal FOUL (1 PF),"[1626172, 1630559]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,201639.0,,,1.0,0.0,Reaves,1630559.0,
417,PT07M37.00S,2022-03-06T03:09:17.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],2544,31.192509855453352,73.0392156862745,1610612747,68,77,2022-03-06T03:09:24Z,4070000,-115.0,241.0,1,left,L. James 26' 3PT  (29 PTS) (M. Monk 3 AST),"[2544, 1628370]",1610612747.0,LAL,,,,James,L. James,,,,,26.68,Made,,,,,29.0,M. Monk,1628370.0,3.0,,,,,,,,,,,
419,PT07M22.00S,2022-03-06T03:09:32.7Z,3,REGULAR,3pt,Jump Shot,[],203490,65.88370565045992,70.34313725490196,1610612744,68,77,2022-03-06T03:09:41Z,4090000,102.0,268.0,1,right,MISS O. Porter Jr. 28' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,28.68,Missed,,,,,,,,,,,,,,,,,,,
420,PT07M19.00S,2022-03-06T03:09:35.7Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,68,77,2022-03-06T03:09:41Z,4100000,,,0,,A. Reaves REBOUND (Off:1 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,419.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
421,PT07M10.00S,2022-03-06T03:09:44.7Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,68,77,2022-03-06T03:09:49Z,4110000,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 203490]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,3.0,Porter Jr.,203490.0,,,,,,,,
422,PT07M10.00S,2022-03-06T03:09:44.7Z,3,REGULAR,steal,,[],203490,,,1610612744,68,77,2022-03-06T03:09:46Z,4120000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M05.00S,2022-03-06T03:09:50.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202691,90.8508541392904,53.431372549019606,1610612744,68,77,2022-03-06T03:09:58Z,4130000,17.0,34.0,1,right,MISS K. Thompson running Layup - blocked,"[202691, 2544]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,3.77,Missed,,,,,,,,,,,,,James,2544.0,,,,,
598,PT07M05.00S,2022-03-06T03:09:50.0Z,3,REGULAR,block,,[],2544,,,1610612744,68,77,2022-03-06T03:46:29Z,4135000,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M00.00S,2022-03-06T03:09:55.0Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612747,68,77,2022-03-06T03:09:58Z,4140000,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,423.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
425,PT06M59.00S,2022-03-06T03:09:55.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,6.750985545335084,49.754901960784316,1610612747,70,77,2022-03-06T03:10:16Z,4150000,1.0,11.0,1,left,R. Westbrook running alley-oop Layup (14 PTS) (M. Monk 4 AST),"[201566, 1628370]",1610612747.0,LAL,running alley-oop,,,Westbrook,R. Westbrook,,,,,1.11,Made,,,,,14.0,M. Monk,1628370.0,4.0,,,,,,,,,,,
427,PT06M59.00S,2022-03-06T03:10:09.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,70,77,2022-03-06T03:10:09Z,4170000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M59.00S,2022-03-06T03:11:09.2Z,3,REGULAR,foul,technical,['1freethrow'],204005,,,1610612744,70,77,2022-03-06T03:13:14Z,4180000,,,0,,TEAM foul technical,[204005],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,200834.0,,,,,,,
429,PT06M59.00S,2022-03-06T03:13:34.0Z,3,REGULAR,freethrow,1 of 1,[],2544,,,1610612744,71,77,2022-03-06T03:13:34Z,4190000,,,0,,L. James technical Free Throw 1 of 1 (30 PTS),[2544],1610612747.0,LAL,technical,,,James,L. James,,,,,,Made,,,,,30.0,,,,,,,,,,,,,,
430,PT06M36.00S,2022-03-06T03:14:10.4Z,3,REGULAR,2pt,Jump Shot,[],201939,78.23587385019711,22.794117647058826,1610612744,71,77,2022-03-06T03:18:40Z,4200000,-136.0,152.0,1,right,MISS S. Curry 20' floating Shot,[201939],1610612744.0,GSW,floating,,,Curry,S. Curry,,,,,20.4,Missed,,,,,,,,,,,,,,,,,,,
431,PT06M29.00S,2022-03-06T03:14:17.4Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,71,77,2022-03-06T03:14:22Z,4210000,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,430.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
432,PT06M29.00S,2022-03-06T03:14:16.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203952,94.40999984741211,50.0,1610612744,71,79,2022-03-06T03:14:25Z,4220000,0.0,0.0,1,right,A. Wiggins putback Layup (9 PTS),[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,0.0,Made,,,,,9.0,,,,,,,,,,,,,,
433,PT06M10.00S,2022-03-06T03:14:36.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626169,6.093955321944804,38.23529411764706,1610612747,71,79,2022-03-06T03:14:42Z,4230000,59.0,5.0,1,left,MISS S. Johnson turnaround Hook - blocked,"[1626169, 1626172]",1610612747.0,LAL,turnaround,,,Johnson,S. Johnson,,,,,5.9,Missed,,,,,,,,,,,,,Looney,1626172.0,,,,,
434,PT06M10.00S,2022-03-06T03:14:36.1Z,3,REGULAR,block,,[],1626172,,,1610612747,71,79,2022-03-06T03:14:38Z,4240000,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M07.00S,2022-03-06T03:14:39.1Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,71,79,2022-03-06T03:14:42Z,4250000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:6),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,433.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
439,PT05M54.00S,2022-03-06T03:14:52.6Z,3,REGULAR,3pt,Jump Shot,[],203490,92.0335085413929,96.56862745098039,1610612744,71,79,2022-03-06T03:21:11Z,4290000,233.0,22.0,1,right,MISS O. Porter Jr. 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,23.39,Missed,,,,,,,,,,,,,,,,,,,
440,PT05M53.00S,2022-03-06T03:14:53.6Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,71,79,2022-03-06T03:15:01Z,4300000,,,0,,L. James REBOUND (Off:2 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,439.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
441,PT05M53.00S,2022-03-06T03:14:57.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,8.196452036793687,51.71568627450981,1610612747,73,79,2022-03-06T03:15:06Z,4310000,-9.0,25.0,1,left,L. James running Layup (32 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,2.6,Made,,,,,32.0,,,,,,,,,,,,,,
442,PT05M53.00S,2022-03-06T03:15:06.6Z,3,REGULAR,foul,personal,['1freethrow'],203490,,,1610612747,73,79,2022-03-06T03:15:20Z,4320000,,,0,,O. Porter Jr. shooting personal FOUL (3 PF) (James 1 FT),"[203490, 2544]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,1626300.0,,,3.0,0.0,James,2544.0,
444,PT05M53.00S,2022-03-06T03:15:21.4Z,3,REGULAR,substitution,out,[],201566,,,1610612747,73,79,2022-03-06T03:15:42Z,4340000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M53.00S,2022-03-06T03:15:21.4Z,3,REGULAR,substitution,out,[],1626169,,,1610612747,73,79,2022-03-06T03:15:42Z,4350000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M53.00S,2022-03-06T03:15:21.4Z,3,REGULAR,substitution,out,[],202691,,,1610612747,73,79,2022-03-06T03:15:42Z,4360000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M53.00S,2022-03-06T03:15:21.4Z,3,REGULAR,substitution,out,[],1626172,,,1610612747,73,79,2022-03-06T03:15:42Z,4370000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M53.00S,2022-03-06T03:15:21.4Z,3,REGULAR,substitution,in,[],1629659,,,1610612747,73,79,2022-03-06T03:15:42Z,4380000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M53.00S,2022-03-06T03:15:21.4Z,3,REGULAR,substitution,in,[],2546,,,1610612747,73,79,2022-03-06T03:15:42Z,4390000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M53.00S,2022-03-06T03:15:21.4Z,3,REGULAR,substitution,in,[],1629673,,,1610612747,73,79,2022-03-06T03:15:42Z,4400000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M53.00S,2022-03-06T03:15:21.4Z,3,REGULAR,substitution,in,[],1629308,,,1610612747,73,79,2022-03-06T03:15:42Z,4410000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M53.00S,2022-03-06T03:15:49.1Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],2544,,,1610612747,74,79,2022-03-06T03:15:49Z,4420000,,,0,,L. James Free Throw 1 of 1 (33 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,33.0,,,,,,,,,,,,,,
453,PT05M41.00S,2022-03-06T03:16:03.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,89.4053876478318,59.31372549019608,1610612744,74,81,2022-03-06T03:16:13Z,4430000,47.0,47.0,1,right,S. Curry 6' driving floating bank Jump Shot (21 PTS),[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,6.63,Made,,,,,21.0,,,,,,,,,,,,,,
454,PT05M34.00S,2022-03-06T03:16:09.9Z,3,REGULAR,3pt,Jump Shot,[],2544,31.32391590013141,73.52941176470588,1610612747,77,81,2022-03-06T03:22:34Z,4440000,-118.0,242.0,1,left,L. James 26' 3PT running pullup (36 PTS),[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,26.9,Made,,,,,36.0,,,,,,,,,,,,,,
455,PT05M14.00S,2022-03-06T03:16:29.5Z,3,REGULAR,2pt,Jump Shot,[],1629673,82.83508541392904,68.62745098039215,1610612744,77,83,2022-03-06T03:23:06Z,4450000,93.0,109.0,1,right,J. Poole 14' pullup Jump Shot (18 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,14.33,Made,,,,,18.0,,,,,,,,,,,,,,
456,PT05M03.00S,2022-03-06T03:16:40.6Z,3,REGULAR,turnover,bad pass,[],1629659,,,1610612747,77,83,2022-03-06T03:16:46Z,4460000,,,0,,T. Horton-Tucker bad pass TURNOVER (2 TO),"[1629659, 203952]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,2.0,Wiggins,203952.0,,,,,,,,
457,PT05M03.00S,2022-03-06T03:16:40.6Z,3,REGULAR,steal,,[],203952,,,1610612744,77,83,2022-03-06T03:16:42Z,4470000,,,0,,A. Wiggins STEAL (3 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M00.00S,2022-03-06T03:16:46.5Z,3,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612744,77,83,2022-03-06T03:16:55Z,4480000,,,0,,A. Reaves shooting personal FOUL (2 PF) (Toscano-Anderson 2 FT),"[1630559, 1629308]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,1626300.0,,,2.0,0.0,Toscano-Anderson,1629308.0,
