actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
362,PT09M27.00S,2021-12-13T03:56:12.1Z,3,REGULAR,3pt,Jump Shot,[],203914,7.095926412614986,97.52604166666667,1610612753,58,56,2021-12-13T03:56:20Z,3590000,-238.0,14.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.8,Missed,,,,,,,,,,,,,,,,,,
363,PT09M25.00S,2021-12-13T03:56:14.1Z,3,REGULAR,rebound,defensive,[],2730,,,1610612747,58,56,2021-12-13T03:56:20Z,3600000,,,0,,D. Howard REBOUND (Off:1 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,362.0,2.0,1.0,1.0,,,,,,,,,,,,,,
364,PT09M21.00S,2021-12-13T03:56:20.7Z,3,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612747,58,56,2021-12-13T03:56:27Z,3610000,,,0,,F. Wagner shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1630532, 201566]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Westbrook,201566.0,,
366,PT09M21.00S,2021-12-13T03:57:06.7Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,59,56,2021-12-13T03:57:31Z,3630000,,,0,,R. Westbrook Free Throw 1 of 2 (9 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
367,PT09M21.00S,2021-12-13T03:57:06.7Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,59,56,2021-12-13T03:57:31Z,3640000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,
368,PT09M17.00S,2021-12-13T03:57:10.7Z,3,REGULAR,rebound,offensive,[],1629659,,,1610612747,59,56,2021-12-13T03:57:31Z,3650000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:0),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,367.0,1.0,0.0,1.0,,,,,,,,,,,,,,
369,PT09M07.00S,2021-12-13T03:57:39.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629659,65.48948751642575,59.068627450980394,1610612747,59,56,2021-12-13T03:57:49Z,3660000,45.0,272.0,1,right,MISS T. Horton-Tucker 27' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,27.56,Missed,,,,,,,,,,,,,,,,,,
370,PT09M03.00S,2021-12-13T03:57:43.7Z,3,REGULAR,rebound,offensive,[],2730,,,1610612747,59,56,2021-12-13T03:57:49Z,3670000,,,0,,D. Howard REBOUND (Off:2 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,369.0,3.0,1.0,2.0,,,,,,,,,,,,,,
371,PT09M03.00S,2021-12-13T03:57:49.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,59,56,2021-12-13T03:57:49Z,3680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M51.00S,2021-12-13T03:58:37.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],2544,80.20696452036793,74.01960784313725,1610612747,61,56,2021-12-13T03:58:45Z,3690000,120.0,134.0,1,right,L. James 17' turnaround fadeaway Jump Shot (22 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,17.96,Made,,,,,22.0,,,,,,,,,,,,,
373,PT08M36.00S,2021-12-13T03:58:58.3Z,3,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,61,56,2021-12-13T03:59:03Z,3700000,,,0,,F. Wagner bad pass out-of-bounds TURNOVER (3 TO),[1630532],1610612753.0,ORL,bad pass,,,Wagner,F. Wagner,,,,,,,,,,,,,,,2882.0,3.0,,,,,,,,
374,PT08M18.00S,2021-12-13T03:59:24.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629659,86.72798948751642,3.653492647058826,1610612747,64,56,2021-12-13T03:59:33Z,3710000,-232.0,72.0,1,right,T. Horton-Tucker 24' 3PT  (12 PTS) (L. James 4 AST),"[1629659, 2544]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,24.27,Made,,,,,12.0,L. James,2544.0,4.0,,,,,,,,,,
376,PT08M18.00S,2021-12-13T03:59:31.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,64,56,2021-12-13T03:59:31Z,3730000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT08M18.00S,2021-12-13T04:02:23.9Z,3,REGULAR,substitution,out,[],1628964,,,1610612753,64,56,2021-12-13T04:02:32Z,3740000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M18.00S,2021-12-13T04:02:23.9Z,3,REGULAR,substitution,in,[],201577,,,1610612753,64,56,2021-12-13T04:02:32Z,3750000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M04.00S,2021-12-13T04:02:37.8Z,3,REGULAR,turnover,lost ball,[],203914,,,1610612753,64,56,2021-12-13T04:05:28Z,3760000,,,0,,G. Harris lost ball TURNOVER (2 TO),"[203914, 2730]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,2.0,Howard,2730.0,,,,,,
380,PT08M04.00S,2021-12-13T04:02:37.8Z,3,REGULAR,steal,,[],2730,,,1610612747,64,56,2021-12-13T04:05:28Z,3770000,,,0,,D. Howard STEAL (3 STL),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
381,PT08M01.00S,2021-12-13T04:02:40.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,90.5880420499343,47.30392156862745,1610612747,66,56,2021-12-13T04:02:50Z,3780000,-13.0,36.0,1,right,L. James cutting DUNK (24 PTS) (R. Westbrook 4 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,3.84,Made,,,,,24.0,R. Westbrook,201566.0,4.0,,,,,,,,,,
383,PT07M40.00S,2021-12-13T04:03:01.5Z,3,REGULAR,turnover,bad pass,[],1630532,,,1610612753,66,56,2021-12-13T04:03:12Z,3800000,,,0,,F. Wagner bad pass TURNOVER (4 TO),"[1630532, 201566]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,4.0,Westbrook,201566.0,,,,,,
384,PT07M40.00S,2021-12-13T04:03:01.5Z,3,REGULAR,steal,,[],201566,,,1610612747,66,56,2021-12-13T04:03:03Z,3810000,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M38.00S,2021-12-13T04:03:06.3Z,3,REGULAR,foul,offensive,[],2544,,,1610612747,66,56,2021-12-13T04:03:20Z,3820000,,,0,,L. James charge offensive FOUL (2 PF),"[2544, 1630175]",1610612747.0,LAL,charge,,,James,L. James,,,,,,,,,,,,,,,201638.0,,,,2.0,0.0,Anthony,1630175.0,,
387,PT07M38.00S,2021-12-13T04:03:06.3Z,3,REGULAR,turnover,offensive foul,[],2544,,,1610612747,66,56,2021-12-13T04:03:06Z,3840000,,,0,,L. James offensive foul TURNOVER (3 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,201638.0,3.0,,,,,,,,
388,PT07M26.00S,2021-12-13T04:03:36.5Z,3,REGULAR,2pt,Hook,['fromturnover'],201577,11.613009198423129,66.66666666666667,1610612753,66,56,2021-12-13T04:03:44Z,3850000,-83.0,57.0,1,left,MISS R. Lopez 10' Hook,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,10.08,Missed,,,,,,,,,,,,,,,,,,
389,PT07M24.00S,2021-12-13T04:03:38.5Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,66,56,2021-12-13T04:03:44Z,3860000,,,0,,R. Westbrook REBOUND (Off:1 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,388.0,6.0,5.0,1.0,,,,,,,,,,,,,,
390,PT07M19.00S,2021-12-13T04:03:43.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,88.09132720105124,54.411764705882355,1610612747,66,56,2021-12-13T04:03:51Z,3870000,22.0,59.0,1,right,MISS R. Westbrook 6' driving floating Shot,[201566],1610612747.0,LAL,driving floating,,,Westbrook,R. Westbrook,,,,,6.34,Missed,,,,,,,,,,,,,,,,,,
391,PT07M19.00S,2021-12-13T04:03:43.1Z,3,REGULAR,rebound,defensive,[],201577,,,1610612753,66,56,2021-12-13T04:03:51Z,3880000,,,0,,R. Lopez REBOUND (Off:2 Def:3),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,390.0,5.0,3.0,2.0,,,,,,,,,,,,,,
392,PT07M19.00S,2021-12-13T04:03:47.7Z,3,REGULAR,foul,personal,[],201566,,,1610612753,66,56,2021-12-13T04:03:55Z,3890000,,,0,,R. Westbrook take personal FOUL (2 PF),"[201566, 201577]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,2882.0,,,,2.0,0.0,Lopez,201577.0,,
394,PT07M07.00S,2021-12-13T04:04:28.1Z,3,REGULAR,foul,personal,[],2730,,,1610612753,66,56,2021-12-13T04:04:41Z,3910000,,,0,,D. Howard personal FOUL (2 PF),"[2730, 201577]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,2005.0,,,,2.0,0.0,Lopez,201577.0,,
396,PT07M02.00S,2021-12-13T04:04:44.2Z,3,REGULAR,3pt,Jump Shot,[],1630175,26.593298291721425,84.06862745098039,1610612753,66,56,2021-12-13T04:04:49Z,3930000,-170.0,197.0,1,left,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
397,PT06M58.00S,2021-12-13T04:04:48.2Z,3,REGULAR,rebound,defensive,[],2730,,,1610612747,66,56,2021-12-13T04:04:49Z,3940000,,,0,,D. Howard REBOUND (Off:2 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,396.0,4.0,2.0,2.0,,,,,,,,,,,,,,
398,PT06M42.00S,2021-12-13T04:05:02.7Z,3,REGULAR,3pt,Jump Shot,[],202340,86.90867279894876,95.34313725490196,1610612747,66,56,2021-12-13T04:05:09Z,3950000,227.0,71.0,1,right,MISS A. Bradley 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,23.74,Missed,,,,,,,,,,,,,,,,,,
399,PT06M40.00S,2021-12-13T04:05:04.7Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,66,56,2021-12-13T04:05:09Z,3960000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,398.0,5.0,4.0,1.0,,,,,,,,,,,,,,
400,PT06M33.00S,2021-12-13T04:05:15.6Z,3,REGULAR,turnover,traveling,[],1628976,,,1610612753,66,56,2021-12-13T04:05:35Z,3970000,,,0,,W. Carter Jr. traveling TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,2882.0,2.0,,,,,,,,
401,PT06M33.00S,2021-12-13T04:05:22.0Z,3,REGULAR,substitution,out,[],201566,,,1610612747,66,56,2021-12-13T04:05:30Z,3980000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M33.00S,2021-12-13T04:05:22.0Z,3,REGULAR,substitution,in,[],1628370,,,1610612747,66,56,2021-12-13T04:05:30Z,3990000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M18.00S,2021-12-13T04:05:52.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629659,83.75492772667542,6.127450980392155,1610612747,69,56,2021-12-13T04:05:57Z,4000000,-219.0,100.0,1,right,T. Horton-Tucker 24' 3PT  (15 PTS) (L. James 5 AST),"[1629659, 2544]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,24.12,Made,,,,,15.0,L. James,2544.0,5.0,,,,,,,,,,
405,PT06M09.00S,2021-12-13T04:06:03.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.802233902759525,52.94117647058824,1610612753,69,56,2021-12-13T04:06:10Z,4020000,-15.0,21.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 2730]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,2.55,Missed,,,,,,,,,,,,,,,,,Howard,2730.0
406,PT06M09.00S,2021-12-13T04:06:03.0Z,3,REGULAR,block,,[],2730,,,1610612753,69,56,2021-12-13T04:06:05Z,4030000,,,0,,D. Howard BLOCK (1 BLK),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M09.00S,2021-12-13T04:06:03.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,69,56,2021-12-13T04:06:10Z,4040000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,,,
408,PT06M09.00S,2021-12-13T04:06:09.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,69,56,2021-12-13T04:06:09Z,4050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M09.00S,2021-12-13T04:06:10.8Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,69,56,2021-12-13T04:06:14Z,4060000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M09.00S,2021-12-13T04:06:10.8Z,3,REGULAR,substitution,in,[],1629643,,,1610612753,69,56,2021-12-13T04:06:14Z,4070000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M09.00S,2021-12-13T04:06:36.3Z,3,REGULAR,foul,personal,['1freethrow'],1629659,,,1610612753,69,56,2021-12-13T04:06:57Z,4080000,,,0,,T. Horton-Tucker away-from-play personal FOUL (1 PF) (Wagner 1 FT),"[1629659, 1630532]",1610612747.0,LAL,away-from-play,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,Wagner,1630532.0,,
413,PT06M09.00S,2021-12-13T04:06:59.6Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630532,,,1610612753,69,56,2021-12-13T04:06:59Z,4100000,,,0,,MISS F. Wagner away-from-play Free Throw 1 of 1,[1630532],1610612753.0,ORL,away-from-play,,,Wagner,F. Wagner,,,,,,Missed,,,,,,,,,,,,,,,,,,
414,PT06M09.00S,2021-12-13T04:07:02.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,69,56,2021-12-13T04:07:02Z,4110000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,413.0,,,,,,,,,,,,,,,,,
415,PT05M58.00S,2021-12-13T04:07:19.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,7.408015768725363,47.05882352941176,1610612753,69,56,2021-12-13T04:07:23Z,4120000,15.0,17.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,
416,PT05M56.00S,2021-12-13T04:07:21.0Z,3,REGULAR,rebound,offensive,[],201577,,,1610612753,69,56,2021-12-13T04:07:21Z,4130000,,,0,,R. Lopez REBOUND (Off:3 Def:3),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,415.0,6.0,3.0,3.0,,,,,,,,,,,,,,
417,PT05M53.00S,2021-12-13T04:07:23.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630532,20.154402102496718,51.22549019607843,1610612753,69,56,2021-12-13T04:07:29Z,4140000,-6.0,137.0,1,left,MISS F. Wagner 13' bank Shot,[1630532],1610612753.0,ORL,bank,,,Wagner,F. Wagner,,,,,13.71,Missed,,,,,,,,,,,,,,,,,,
418,PT05M50.00S,2021-12-13T04:07:26.9Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612747,69,56,2021-12-13T04:07:26Z,4150000,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,417.0,3.0,3.0,0.0,,,,,,,,,,,,,,
419,PT05M45.00S,2021-12-13T04:07:31.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202340,85.3318002628121,98.2843137254902,1610612747,72,56,2021-12-13T04:07:44Z,4160000,241.0,85.0,1,right,A. Bradley 25' 3PT running (6 PTS) (T. Horton-Tucker 3 AST),"[202340, 1629659]",1610612747.0,LAL,running,,,Bradley,A. Bradley,,,,,25.61,Made,,,,,6.0,T. Horton-Tucker,1629659.0,3.0,,,,,,,,,,
421,PT05M43.00S,2021-12-13T04:07:44.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,72,56,2021-12-13T04:07:45Z,4180000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M43.00S,2021-12-13T04:10:21.6Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,72,56,2021-12-13T04:10:43Z,4190000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M43.00S,2021-12-13T04:10:21.6Z,3,REGULAR,substitution,in,[],203082,,,1610612753,72,56,2021-12-13T04:10:43Z,4200000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M26.00S,2021-12-13T04:10:46.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,7.013797634691201,50.49019607843137,1610612753,72,56,2021-12-13T04:11:51Z,4210000,-2.0,13.0,1,left,MISS C. Okeke driving Layup - blocked,"[1629643, 2544]",1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,1.36,Missed,,,,,,,,,,,,,,,,,James,2544.0
428,PT05M26.00S,2021-12-13T04:10:46.2Z,3,REGULAR,block,,[],2544,,,1610612753,72,56,2021-12-13T04:11:04Z,4215000,,,0,,L. James BLOCK (2 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M23.00S,2021-12-13T04:10:49.2Z,3,REGULAR,rebound,offensive,[],203914,,,1610612753,72,56,2021-12-13T04:11:04Z,4220000,,,0,,G. Harris REBOUND (Off:2 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,424.0,4.0,2.0,2.0,,,,,,,,,,,,,,
426,PT05M18.00S,2021-12-13T04:10:54.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629643,8.327858081471746,94.8529411764706,1610612753,72,56,2021-12-13T04:11:10Z,4230000,-224.0,26.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,
427,PT05M16.00S,2021-12-13T04:10:56.7Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,72,56,2021-12-13T04:10:56Z,4240000,,,0,,L. James REBOUND (Off:1 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,426.0,8.0,7.0,1.0,,,,,,,,,,,,,,
429,PT05M08.00S,2021-12-13T04:11:05.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],2730,91.50788436268068,49.754901960784316,1610612747,74,56,2021-12-13T04:11:30Z,4250000,-1.0,27.0,1,right,D. Howard cutting DUNK (5 PTS) (L. James 6 AST),"[2730, 2544]",1610612747.0,LAL,cutting,,,Howard,D. Howard,,,,,2.73,Made,,,,,5.0,L. James,2544.0,6.0,,,,,,,,,,
431,PT04M49.00S,2021-12-13T04:11:25.0Z,3,REGULAR,turnover,out-of-bounds,[],203082,,,1610612753,74,56,2021-12-13T04:11:38Z,4270000,,,0,,T. Ross bad pass out-of-bounds TURNOVER (1 TO),[203082],1610612753.0,ORL,bad pass,,,Ross,T. Ross,,,,,,,,,,,,,,,201638.0,1.0,,,,,,,,
432,PT04M40.00S,2021-12-13T04:11:43.9Z,3,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,74,56,2021-12-13T04:11:49Z,4280000,,,0,,L. James bad pass out-of-bounds TURNOVER (4 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,,,,,,,,,,,2882.0,4.0,,,,,,,,
433,PT04M30.00S,2021-12-13T04:12:02.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,33.163600525624176,60.294117647058826,1610612753,74,56,2021-12-13T04:12:07Z,4290000,-51.0,259.0,1,left,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,
434,PT04M27.00S,2021-12-13T04:12:05.6Z,3,REGULAR,rebound,defensive,[],202340,,,1610612747,74,56,2021-12-13T04:12:07Z,4300000,,,0,,A. Bradley REBOUND (Off:0 Def:2),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,433.0,2.0,2.0,0.0,,,,,,,,,,,,,,
435,PT04M24.00S,2021-12-13T04:12:10.8Z,3,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612747,74,56,2021-12-13T04:12:16Z,4310000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Horton-Tucker 2 FT),"[1630175, 1629659]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,2882.0,,,,2.0,0.0,Horton-Tucker,1629659.0,,
437,PT04M24.00S,2021-12-13T04:12:51.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629659,,,1610612747,74,56,2021-12-13T04:12:51Z,4330000,,,0,,MISS T. Horton-Tucker Free Throw 1 of 2,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Missed,,,,,,,,,,,,,,,,,,
438,PT04M24.00S,2021-12-13T04:12:51.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,74,56,2021-12-13T04:12:51Z,4340000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,437.0,,,,,,,,,,,,,,,,,
439,PT04M24.00S,2021-12-13T04:12:52.7Z,3,REGULAR,substitution,out,[],202340,,,1610612747,74,56,2021-12-13T04:13:01Z,4350000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M24.00S,2021-12-13T04:12:52.7Z,3,REGULAR,substitution,out,[],2730,,,1610612747,74,56,2021-12-13T04:13:01Z,4360000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M24.00S,2021-12-13T04:12:52.7Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,74,56,2021-12-13T04:13:01Z,4370000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M24.00S,2021-12-13T04:12:52.7Z,3,REGULAR,substitution,in,[],201599,,,1610612747,74,56,2021-12-13T04:13:01Z,4380000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M24.00S,2021-12-13T04:13:11.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629659,,,1610612747,75,56,2021-12-13T04:13:11Z,4390000,,,0,,T. Horton-Tucker Free Throw 2 of 2 (16 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
444,PT04M10.00S,2021-12-13T04:13:28.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201577,11.744415243101187,48.774509803921575,1610612753,75,56,2021-12-13T04:13:33Z,4400000,6.0,58.0,1,left,MISS R. Lopez Layup,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,5.82,Missed,,,,,,,,,,,,,,,,,,
445,PT04M07.00S,2021-12-13T04:13:31.7Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,75,56,2021-12-13T04:13:33Z,4410000,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,444.0,2.0,2.0,0.0,,,,,,,,,,,,,,
446,PT03M57.00S,2021-12-13T04:13:40.9Z,3,REGULAR,2pt,Jump Shot,[],2544,92.95335085413929,32.1078431372549,1610612747,75,56,2021-12-13T04:13:44Z,4420000,-89.0,14.0,1,right,MISS L. James 9' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,9.05,Missed,,,,,,,,,,,,,,,,,,
447,PT03M55.00S,2021-12-13T04:13:42.9Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,75,56,2021-12-13T04:13:44Z,4430000,,,0,,C. Anthony REBOUND (Off:1 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,446.0,3.0,2.0,1.0,,,,,,,,,,,,,,
448,PT03M51.00S,2021-12-13T04:13:46.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,7.539421813403408,53.18627450980392,1610612753,75,56,2021-12-13T04:13:56Z,4440000,-16.0,18.0,1,left,MISS C. Anthony floating Shot - blocked,"[1630175, 2544]",1610612753.0,ORL,floating,,,Anthony,C. Anthony,,,,,2.43,Missed,,,,,,,,,,,,,,,,,James,2544.0
449,PT03M51.00S,2021-12-13T04:13:46.8Z,3,REGULAR,block,,[],2544,,,1610612753,75,56,2021-12-13T04:13:49Z,4450000,,,0,,L. James BLOCK (3 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
